tenant,agency,program,primary_funder,database,table,primary_topic,secondary_topics,n_columns,column_names,has_more_columns
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001251,field_observational,,8,time_series_datetime|concentration_molecule_from_list_oxygen_atom_physiochemical_state_dissolved_milligram_per_liter|concentration_molecule_from_list_nitrate_milligram_per_liter|conductivity_microsiemen_per_centimeter|depth_top_water_surface_bottom_instrument_foot|ph_ph|redox_potential_millivolt|temperature_degree_celsius,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001252,field_observational,,19,time_series_datetime|air_pressure_millimetres_of_mercury|charge_instrument_battery_percent|charge_instrument_external_power_source_volt|concentration_molecule_from_list_oxygen_atom_physiochemical_state_dissolved_milligram_per_liter|concentration_molecule_from_list_nitrate_milligram_per_liter|concentration_phase_solid_physiochemical_state_dissolved_parts_per_trillion|conductivity_microsiemen_per_centimeter|density_molecule_from_list_water_gram_per_cubic_centimeter|depth_top_ground_surface_bottom_water_surface_foot|ph_ph|partial_pressure_molecule_from_list_oxygen_atom_torr|redox_potential_millivolt|resistivity_ohm_cm|salinity_practical_salinity_unit|saturation_molecule_from_list_oxygen_atom_physiochemical_state_dissolved_percent|specific_conductivity_microsiemen_per_centimeter|temperature_degree_celsius|water_pressure_pound_per_square_inch,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001253,field_observational,,19,time_series_datetime|air_pressure_millimetres_of_mercury|charge_instrument_battery_percent|charge_instrument_external_power_source_volt|concentration_molecule_from_list_oxygen_atom_physiochemical_state_dissolved_milligram_per_liter|concentration_molecule_from_list_nitrate_milligram_per_liter|concentration_phase_solid_physiochemical_state_dissolved_parts_per_trillion|conductivity_microsiemen_per_centimeter|density_molecule_from_list_water_gram_per_cubic_centimeter|depth_top_ground_surface_bottom_water_surface_foot|ph_ph|partial_pressure_molecule_from_list_oxygen_atom_torr|redox_potential_millivolt|resistivity_ohm_cm|salinity_practical_salinity_unit|saturation_molecule_from_list_oxygen_atom_physiochemical_state_dissolved_percent|specific_conductivity_microsiemen_per_centimeter|temperature_degree_celsius|water_pressure_pound_per_square_inch,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001254,field_observational,,19,time_series_datetime|air_pressure_millimetres_of_mercury|charge_instrument_battery_percent|charge_instrument_external_power_source_volt|concentration_molecule_from_list_oxygen_atom_physiochemical_state_dissolved_milligram_per_liter|concentration_molecule_from_list_nitrate_milligram_per_liter|concentration_phase_solid_physiochemical_state_dissolved_parts_per_trillion|conductivity_microsiemen_per_centimeter|density_molecule_from_list_water_gram_per_cubic_centimeter|depth_top_ground_surface_bottom_water_surface_foot|ph_ph|partial_pressure_molecule_from_list_oxygen_atom_torr|redox_potential_millivolt|resistivity_ohm_cm|salinity_practical_salinity_unit|saturation_molecule_from_list_oxygen_atom_physiochemical_state_dissolved_percent|specific_conductivity_microsiemen_per_centimeter|temperature_degree_celsius|water_pressure_pound_per_square_inch,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001255,field_observational,,19,time_series_datetime|air_pressure_millimetres_of_mercury|charge_instrument_battery_percent|charge_instrument_external_power_source_volt|concentration_molecule_from_list_oxygen_atom_physiochemical_state_dissolved_milligram_per_liter|concentration_molecule_from_list_nitrate_milligram_per_liter|concentration_phase_solid_physiochemical_state_dissolved_parts_per_trillion|conductivity_microsiemen_per_centimeter|density_molecule_from_list_water_gram_per_cubic_centimeter|depth_top_ground_surface_bottom_water_surface_foot|ph_ph|partial_pressure_molecule_from_list_oxygen_atom_torr|redox_potential_millivolt|resistivity_ohm_cm|salinity_practical_salinity_unit|saturation_molecule_from_list_oxygen_atom_physiochemical_state_dissolved_percent|specific_conductivity_microsiemen_per_centimeter|temperature_degree_celsius|water_pressure_pound_per_square_inch,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001256,field_observational,,19,time_series_datetime|air_pressure_millimetres_of_mercury|charge_instrument_battery_percent|charge_instrument_external_power_source_volt|concentration_molecule_from_list_oxygen_atom_physiochemical_state_dissolved_milligram_per_liter|concentration_molecule_from_list_nitrate_milligram_per_liter|concentration_phase_solid_physiochemical_state_dissolved_parts_per_trillion|conductivity_microsiemen_per_centimeter|density_molecule_from_list_water_gram_per_cubic_centimeter|depth_top_ground_surface_bottom_water_surface_foot|ph_ph|partial_pressure_molecule_from_list_oxygen_atom_torr|redox_potential_millivolt|resistivity_ohm_cm|salinity_practical_salinity_unit|saturation_molecule_from_list_oxygen_atom_physiochemical_state_dissolved_percent|specific_conductivity_microsiemen_per_centimeter|temperature_degree_celsius|water_pressure_pound_per_square_inch,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001257,field_observational,,7,time_series_datetime|concentration_molecule_from_list_oxygen_atom_physiochemical_state_dissolved_milligram_per_liter|concentration_molecule_from_list_nitrate_milligram_per_liter|conductivity_microsiemen_per_centimeter|depth_top_water_surface_bottom_instrument_foot|ph_ph|temperature_degree_celsius,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001258,field_observational,,19,time_series_datetime|air_pressure_millimetres_of_mercury|charge_instrument_battery_percent|charge_instrument_external_power_source_volt|concentration_molecule_from_list_oxygen_atom_physiochemical_state_dissolved_milligram_per_liter|concentration_molecule_from_list_nitrate_milligram_per_liter|concentration_phase_solid_physiochemical_state_dissolved_parts_per_trillion|conductivity_microsiemen_per_centimeter|density_molecule_from_list_water_gram_per_cubic_centimeter|depth_top_ground_surface_bottom_water_surface_foot|ph_ph|partial_pressure_molecule_from_list_oxygen_atom_torr|redox_potential_millivolt|resistivity_ohm_cm|salinity_practical_salinity_unit|saturation_molecule_from_list_oxygen_atom_physiochemical_state_dissolved_percent|specific_conductivity_microsiemen_per_centimeter|temperature_degree_celsius|water_pressure_pound_per_square_inch,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001259,field_observational,,19,time_series_datetime|air_pressure_millimetres_of_mercury|charge_instrument_battery_percent|charge_instrument_external_power_source_volt|concentration_molecule_from_list_oxygen_atom_physiochemical_state_dissolved_milligram_per_liter|concentration_molecule_from_list_nitrate_milligram_per_liter|concentration_phase_solid_physiochemical_state_dissolved_parts_per_trillion|conductivity_microsiemen_per_centimeter|density_molecule_from_list_water_gram_per_cubic_centimeter|depth_top_ground_surface_bottom_water_surface_foot|ph_ph|partial_pressure_molecule_from_list_oxygen_atom_torr|redox_potential_millivolt|resistivity_ohm_cm|salinity_practical_salinity_unit|saturation_molecule_from_list_oxygen_atom_physiochemical_state_dissolved_percent|specific_conductivity_microsiemen_per_centimeter|temperature_degree_celsius|water_pressure_pound_per_square_inch,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001260,field_observational,,19,time_series_datetime|air_pressure_millimetres_of_mercury|charge_instrument_battery_percent|charge_instrument_external_power_source_volt|concentration_molecule_from_list_oxygen_atom_physiochemical_state_dissolved_milligram_per_liter|concentration_molecule_from_list_nitrate_milligram_per_liter|concentration_phase_solid_physiochemical_state_dissolved_parts_per_trillion|conductivity_microsiemen_per_centimeter|density_molecule_from_list_water_gram_per_cubic_centimeter|depth_top_ground_surface_bottom_water_surface_foot|ph_ph|partial_pressure_molecule_from_list_oxygen_atom_torr|redox_potential_millivolt|resistivity_ohm_cm|salinity_practical_salinity_unit|saturation_molecule_from_list_oxygen_atom_physiochemical_state_dissolved_percent|specific_conductivity_microsiemen_per_centimeter|temperature_degree_celsius|water_pressure_pound_per_square_inch,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001261,field_observational,,19,time_series_datetime|air_pressure_millimetres_of_mercury|charge_instrument_battery_percent|charge_instrument_external_power_source_volt|concentration_molecule_from_list_oxygen_atom_physiochemical_state_dissolved_milligram_per_liter|concentration_molecule_from_list_nitrate_milligram_per_liter|concentration_phase_solid_physiochemical_state_dissolved_parts_per_trillion|conductivity_microsiemen_per_centimeter|density_molecule_from_list_water_gram_per_cubic_centimeter|depth_top_ground_surface_bottom_water_surface_foot|ph_ph|partial_pressure_molecule_from_list_oxygen_atom_torr|redox_potential_millivolt|resistivity_ohm_cm|salinity_practical_salinity_unit|saturation_molecule_from_list_oxygen_atom_physiochemical_state_dissolved_percent|specific_conductivity_microsiemen_per_centimeter|temperature_degree_celsius|water_pressure_pound_per_square_inch,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001262,field_observational,,19,time_series_datetime|air_pressure_millimetres_of_mercury|charge_instrument_battery_percent|charge_instrument_external_power_source_volt|concentration_molecule_from_list_oxygen_atom_physiochemical_state_dissolved_milligram_per_liter|concentration_molecule_from_list_nitrate_milligram_per_liter|concentration_phase_solid_physiochemical_state_dissolved_parts_per_trillion|conductivity_microsiemen_per_centimeter|density_molecule_from_list_water_gram_per_cubic_centimeter|depth_top_ground_surface_bottom_water_surface_foot|ph_ph|partial_pressure_molecule_from_list_oxygen_atom_torr|redox_potential_millivolt|resistivity_ohm_cm|salinity_practical_salinity_unit|saturation_molecule_from_list_oxygen_atom_physiochemical_state_dissolved_percent|specific_conductivity_microsiemen_per_centimeter|temperature_degree_celsius|water_pressure_pound_per_square_inch,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001263,field_observational,,19,time_series_datetime|air_pressure_millimetres_of_mercury|charge_instrument_battery_percent|charge_instrument_external_power_source_volt|concentration_molecule_from_list_oxygen_atom_physiochemical_state_dissolved_milligram_per_liter|concentration_molecule_from_list_nitrate_milligram_per_liter|concentration_phase_solid_physiochemical_state_dissolved_parts_per_trillion|conductivity_microsiemen_per_centimeter|density_molecule_from_list_water_gram_per_cubic_centimeter|depth_top_ground_surface_bottom_water_surface_foot|ph_ph|partial_pressure_molecule_from_list_oxygen_atom_torr|redox_potential_millivolt|resistivity_ohm_cm|salinity_practical_salinity_unit|saturation_molecule_from_list_oxygen_atom_physiochemical_state_dissolved_percent|specific_conductivity_microsiemen_per_centimeter|temperature_degree_celsius|water_pressure_pound_per_square_inch,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001264,field_observational,,19,time_series_datetime|air_pressure_millimetres_of_mercury|charge_instrument_battery_percent|charge_instrument_external_power_source_volt|concentration_molecule_from_list_oxygen_atom_physiochemical_state_dissolved_milligram_per_liter|concentration_molecule_from_list_nitrate_milligram_per_liter|concentration_phase_solid_physiochemical_state_dissolved_parts_per_trillion|conductivity_microsiemen_per_centimeter|density_molecule_from_list_water_gram_per_cubic_centimeter|depth_top_ground_surface_bottom_water_surface_foot|ph_ph|partial_pressure_molecule_from_list_oxygen_atom_torr|redox_potential_millivolt|resistivity_ohm_cm|salinity_practical_salinity_unit|saturation_molecule_from_list_oxygen_atom_physiochemical_state_dissolved_percent|specific_conductivity_microsiemen_per_centimeter|temperature_degree_celsius|water_pressure_pound_per_square_inch,False
enigma,DOE-BER,ENIGMA SFA,DOE-BER,enigma_coral,ddt_brick0001265,field_observational,,18,time_series_datetime|air_pressure_millimetres_of_mercury|charge_instrument_battery_percent|charge_instrument_external_power_source_volt|concentration_molecule_from_list_oxygen_atom_physiochemical_state_dissolved_milligram_per_liter|concentration_phase_solid_physiochemical_state_dissolved_parts_per_trillion|conductivity_microsiemen_per_centimeter|density_molecule_from_list_water_gram_per_cubic_centimeter|depth_top_ground_surface_bottom_water_surface_foot|ph_ph|partial_pressure_molecule_from_list_oxygen_atom_torr|redox_potential_millivolt|resistivity_ohm_cm|salinity_practical_salinity_unit|saturation_molecule_from_list_oxygen_atom_physiochemical_state_dissolved_percent|specific_conductivity_microsiemen_per_centimeter|temperature_degree_celsius|water_pressure_pound_per_square_inch,False
