orgId	locusId	sysName	geneName	desc	set1S88 D-Glucose (C); 20C	set1S89 Tween 20 (C), 20C	set1S90 D-Glucose (C); 30C	set1S91 Tween 20 (C), 30C
Brev2	A4249_RS05770	A4249_RS05770		efflux RND transporter periplasmic adaptor subunit	-0.568	-0.414	-0.575	-0.243
Brev2	A4249_RS05775	A4249_RS05775		CusA/CzcA family heavy metal efflux RND transporter	-0.027	0.050	0.545	-0.169
Brev2	A4249_RS05780	A4249_RS05780		acyltransferase	0.955	-0.024	-0.849	-0.965
Brev2	A4249_RS05785	A4249_RS05785		HupE/UreJ family protein	0.858	0.691	0.582	0.494
Brev2	A4249_RS05790	A4249_RS05790		transmembrane anchor protein	0.431	1.516	-0.244	3.254
Brev2	A4249_RS05795	A4249_RS05795		MFS transporter	0.672	-0.244	1.083	-0.212
Brev2	A4249_RS05800	A4249_RS05800		MerC domain-containing protein	0.084	-0.332	-0.042	-0.932
Brev2	A4249_RS05825	A4249_RS05825		DDE-type integrase/transposase/recombinase	-0.032	-0.474	-0.607	-0.388
Brev2	A4249_RS05830	A4249_RS05830		TniB family NTP-binding protein	0.644	0.488	0.657	-0.106
Brev2	A4249_RS05835	A4249_RS05835		DUF1365 family protein	0.803	0.269	0.653	0.763
Brev2	A4249_RS05840	A4249_RS05840		FAD-dependent oxidoreductase	-0.870	-0.080	-1.327	0.478
Brev2	A4249_RS05845	A4249_RS05845		sigma-70 family RNA polymerase sigma factor	-1.377	-0.298	-0.442	-0.184
Brev2	A4249_RS05855	A4249_RS05855		DUF1295 domain-containing protein	-0.215	-0.593	0.081	0.563
Brev2	A4249_RS05860	A4249_RS05860		rhodanese-related sulfurtransferase	-1.062	0.855	-1.056	1.145
Brev2	A4249_RS05870	A4249_RS05870		ETC complex I subunit	0.912	-4.336	1.718	-10.104
Brev2	A4249_RS05880	A4249_RS05880		DUF192 domain-containing protein	-0.064	-1.668	-1.501	-1.738
Brev2	A4249_RS05885	A4249_RS05885		cold-shock protein	1.332	0.816	1.694	1.396
Brev2	A4249_RS05900	A4249_RS05900		hypothetical protein	-0.845	-2.958	-1.337	-3.266
Brev2	A4249_RS05905	A4249_RS05905		class I poly(R)-hydroxyalkanoic acid synthase	-0.100	-5.177	0.289	-5.803
Brev2	A4249_RS05910	A4249_RS05910		hypothetical protein	-2.114	-1.086	-1.860	-0.263
Brev2	A4249_RS05915	A4249_RS05915		peptide-methionine (R)-S-oxide reductase MsrB	-0.087	1.403	2.118	1.961
Brev2	A4249_RS05920	A4249_RS05920		N-acetyl-gamma-glutamyl-phosphate reductase	-17.456	-23.116	-23.536	-22.225
Brev2	A4249_RS05935	A4249_RS05935		DUF839 domain-containing protein	-0.010	-0.245	-0.242	-0.322
Brev2	A4249_RS05940	A4249_RS05940		COX15/CtaA family protein	3.612	-0.172	6.192	-0.397
Brev2	A4249_RS05960	A4249_RS05960		MerR family transcriptional regulator	2.855	2.439	3.005	0.807
Brev2	A4249_RS05980	A4249_RS05980		DUF177 domain-containing protein	-0.481	0.192	0.024	0.824
Brev2	A4249_RS05985	A4249_RS05985		ubiquinol-cytochrome C chaperone family protein	-1.410	-0.970	-1.083	-1.734
Brev2	A4249_RS05995	A4249_RS05995		sodium-translocating pyrophosphatase	0.682	0.401	0.943	1.251
Brev2	A4249_RS06000	A4249_RS06000		hypothetical protein	0.371	-0.938	0.460	-0.234
Brev2	A4249_RS06055	A4249_RS06055		class I SAM-dependent methyltransferase	-1.438	-0.582	-0.137	-0.769
Brev2	A4249_RS06065	A4249_RS06065		GNAT family N-acetyltransferase	-0.427	1.253	1.712	0.903
Brev2	A4249_RS06070	A4249_RS06070		NAD(P)-dependent oxidoreductase	-1.030	-0.244	0.097	0.325
Brev2	A4249_RS06075	A4249_RS06075		flagellar motor protein MotB	1.948	0.512	-0.780	-0.381
Brev2	A4249_RS06080	A4249_RS06080		arginyltransferase	-0.221	0.478	-0.783	-0.034
Brev2	A4249_RS06085	A4249_RS06085		peroxide stress protein YaaA	-0.578	-0.367	0.511	-0.794
Brev2	A4249_RS06090	A4249_RS06090		3-hydroxybutyrate dehydrogenase	-0.634	2.028	-1.290	0.469
Brev2	A4249_RS06095	A4249_RS06095		patatin-like phospholipase family protein	-0.146	0.813	-2.324	-0.808
Brev2	A4249_RS06105	A4249_RS06105		cytochrome b	1.288	1.693	0.787	1.783
Brev2	A4249_RS06110	A4249_RS06110		acyl-CoA dehydrogenase	0.530	-5.184	-1.044	-7.284
Brev2	A4249_RS06115	A4249_RS06115		S9 family peptidase	1.121	0.185	-0.192	0.777
Brev2	A4249_RS06120	A4249_RS06120		GNAT family N-acetyltransferase	-0.036	0.417	1.296	1.964
Brev2	A4249_RS06125	A4249_RS06125		hypothetical protein	1.078	1.197	-0.590	1.097
Brev2	A4249_RS06130	A4249_RS06130		hypothetical protein	-0.171	-0.002	-0.119	0.387
Brev2	A4249_RS06155	A4249_RS06155		anthranilate synthase component I	-1.382	-1.687	-2.678	-2.423
Brev2	A4249_RS06165	A4249_RS06165		aminodeoxychorismate/anthranilate synthase component II	-1.230	-1.535	-1.146	-2.185
Brev2	A4249_RS06180	A4249_RS06180		transcriptional repressor LexA	0.292	0.146	-0.041	-0.159
Brev2	A4249_RS06185	A4249_RS06185		ComEC/Rec2 family competence protein	-1.648	-0.712	-0.045	-0.355
Brev2	A4249_RS06230	A4249_RS06230		OmpH family outer membrane protein	-4.044	-3.130	-2.416	-3.150
Brev2	A4249_RS06240	A4249_RS06240		M50 family metallopeptidase	-2.572	-2.427	-3.467	-4.313
Brev2	A4249_RS06280	A4249_RS06280		DUF4142 domain-containing protein	0.320	0.780	0.932	0.300
Brev2	A4249_RS06290	A4249_RS06290		peptide-methionine (S)-S-oxide reductase MsrA	0.226	0.099	-0.382	-0.974
Brev2	A4249_RS06310	A4249_RS06310		DUF1467 family protein	0.012	-0.769	0.548	-0.782
Brev2	A4249_RS06315	A4249_RS06315		DUF3088 family protein	0.820	0.027	0.377	0.591
Brev2	A4249_RS06320	A4249_RS06320		hypothetical protein	1.080	1.250	0.640	0.696
Brev2	A4249_RS06325	A4249_RS06325		ribonuclease J	-1.500	-1.273	-2.260	-1.805
Brev2	A4249_RS06370	A4249_RS06370		hypothetical protein	-0.641	-1.483	0.429	-1.767
Brev2	A4249_RS06385	A4249_RS06385		hypothetical protein	0.504	1.550	0.139	0.391
Brev2	A4249_RS06395	A4249_RS06395		hypothetical protein	-0.827	-1.391	-0.166	-0.151
Brev2	A4249_RS06425	A4249_RS06425		AbgT family transporter	-0.890	1.104	0.009	1.002
Brev2	A4249_RS06435	A4249_RS06435		tRNA-Asp	-0.042	1.249	0.017	1.115
Brev2	A4249_RS06440	A4249_RS06440		glycosyltransferase	-4.547	-7.443	-2.673	-8.280
Brev2	A4249_RS06445	A4249_RS06445		autotransporter outer membrane beta-barrel domain-containing protein	-2.349	-6.953	-5.560	-7.213
Brev2	A4249_RS06455	A4249_RS06455		HU family DNA-binding protein	-0.428	-0.966	-0.938	0.032
Brev2	A4249_RS06465	A4249_RS06465		hypothetical protein	0.347	-0.529	-0.619	1.080
Brev2	A4249_RS06485	A4249_RS06485		hypothetical protein	1.013	-1.596	1.334	-0.354
Brev2	A4249_RS06495	A4249_RS06495		hypothetical protein	1.487	1.193	1.674	1.593
Brev2	A4249_RS06505	A4249_RS06505		MBL fold metallo-hydrolase	2.071	0.964	-0.465	0.272
Brev2	A4249_RS06510	A4249_RS06510		hypothetical protein	1.046	0.114	-0.128	0.783
Brev2	A4249_RS06515	A4249_RS06515		ergothioneine biosynthesis protein EgtB	0.210	0.897	-1.114	0.196
Brev2	A4249_RS06520	A4249_RS06520		acyl-CoA dehydrogenase family protein	0.384	0.189	-0.367	0.130
Brev2	A4249_RS06525	A4249_RS06525		SCP2 sterol-binding domain-containing protein	0.016	-4.657	3.744	-3.235
Brev2	A4249_RS06530	A4249_RS06530		PQ-loop domain-containing transporter	1.586	1.403	0.527	0.843
Brev2	A4249_RS06535	A4249_RS06535		amidase	0.575	0.983	0.242	1.742
Brev2	A4249_RS06540	A4249_RS06540		S9 family peptidase	0.484	1.834	0.754	1.761
Brev2	A4249_RS06550	A4249_RS06550		chorismate mutase	-0.757	-0.724	-0.776	-2.426
Brev2	A4249_RS06555	A4249_RS06555		Hpt domain-containing protein	0.685	-0.392	0.734	-0.120
Brev2	A4249_RS06560	A4249_RS06560		amino acid permease	-1.542	0.868	-4.803	0.286
Brev2	A4249_RS06565	A4249_RS06565		tRNA-Lys	0.040	-1.418	1.362	-0.441
Brev2	A4249_RS06570	A4249_RS06570		glutathione-disulfide reductase	5.102	2.826	14.192	2.683
Brev2	A4249_RS06580	A4249_RS06580		HWE histidine kinase domain-containing protein	-2.196	-2.759	-5.548	-2.576
Brev2	A4249_RS06590	A4249_RS06590		hypothetical protein	-1.047	-0.431	0.308	-0.530
Brev2	A4249_RS06605	A4249_RS06605		imidazolonepropionase	0.929	0.684	0.386	0.515
Brev2	A4249_RS06610	A4249_RS06610		histidine utilization repressor	-0.655	0.071	1.558	-0.947
Brev2	A4249_RS06615	A4249_RS06615		formimidoylglutamate deiminase	0.857	-0.126	-1.000	1.524
Brev2	A4249_RS06620	A4249_RS06620		N-formylglutamate deformylase	0.155	1.678	1.638	0.811
Brev2	A4249_RS06625	A4249_RS06625		urocanate hydratase	-0.355	0.799	0.574	0.243
Brev2	A4249_RS06630	A4249_RS06630		histidine ammonia-lyase	0.229	-0.136	-1.225	0.229
Brev2	A4249_RS06635	A4249_RS06635		manganese efflux pump MntP family protein	-8.830	-10.052	-7.629	-9.477
Brev2	A4249_RS06640	A4249_RS06640		PPC domain-containing protein	1.266	0.765	-0.126	2.293
Brev2	A4249_RS06650	A4249_RS06650		LemA family protein	0.500	-0.698	-0.742	-0.401
Brev2	A4249_RS06655	A4249_RS06655		TPM domain-containing protein	-1.292	-1.173	-0.897	0.428
Brev2	A4249_RS06660	A4249_RS06660		TPM domain-containing protein	-0.408	-0.530	-0.143	-1.367
Brev2	A4249_RS06665	A4249_RS06665		endonuclease/exonuclease/phosphatase family protein	-1.755	-3.178	-2.606	-2.769
Brev2	A4249_RS06670	A4249_RS06670		phospholipase D-like domain-containing protein	0.968	0.477	0.840	1.553
Brev2	A4249_RS06680	A4249_RS06680		tipN	-0.947	-1.661	-1.569	-2.464
Brev2	A4249_RS06685	A4249_RS06685		hypothetical protein	-0.495	-0.248	-1.684	-1.578
Brev2	A4249_RS06690	A4249_RS06690		DUF423 domain-containing protein	-0.536	0.805	0.247	0.549
Brev2	A4249_RS06695	A4249_RS06695		prolyl aminopeptidase	0.954	-0.101	1.402	-0.639
Brev2	A4249_RS06700	A4249_RS06700		DoxX family protein	0.677	1.217	0.141	-0.361
Brev2	A4249_RS06705	A4249_RS06705		pirin family protein	-0.630	-0.194	-1.237	-1.329
Brev2	A4249_RS06710	A4249_RS06710		LysR family transcriptional regulator	1.457	0.841	0.455	1.051
Brev2	A4249_RS06715	A4249_RS06715		hemolysin	-0.280	0.075	1.924	1.579
Brev2	A4249_RS06720	A4249_RS06720		hypothetical protein	-0.284	1.139	0.941	0.363
Brev2	A4249_RS06765	A4249_RS06765		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme	-0.134	0.561	-3.770	0.037
Brev2	A4249_RS06770	A4249_RS06770		ATP-binding protein	1.336	0.810	0.872	0.779
Brev2	A4249_RS06780	A4249_RS06780		YicC family protein	-0.468	-0.331	0.436	-0.215
Brev2	A4249_RS06785	A4249_RS06785		endolytic transglycosylase MltG	-3.404	-3.581	-1.498	-2.737
Brev2	A4249_RS06810	A4249_RS06810		molecular chaperone DnaJ	0.513	-0.114	1.068	-0.095
Brev2	A4249_RS06820	A4249_RS06820		SPOR domain-containing protein	-1.250	-0.368	-0.280	0.634
Brev2	A4249_RS06830	A4249_RS06830		chorismate mutase	-3.991	-3.360	-4.030	-4.475
Brev2	A4249_RS06835	A4249_RS06835		prephenate dehydratase domain-containing protein	-2.915	-4.268	-3.529	-4.696
Brev2	A4249_RS06845	A4249_RS06845		ROK family protein	0.299	-0.073	-0.700	-0.499
Brev2	A4249_RS06850	A4249_RS06850		site-specific integrase	-1.244	-0.284	-1.248	-1.867
Brev2	A4249_RS06855	A4249_RS06855		hypothetical protein	0.905	-0.133	-0.055	-0.397
Brev2	A4249_RS06860	A4249_RS06860		DUF5131 family protein	0.225	0.800	0.062	-0.986
Brev2	A4249_RS06865	A4249_RS06865		hypothetical protein	-0.103	-0.846	-0.690	-0.808
Brev2	A4249_RS06870	A4249_RS06870		hypothetical protein	-0.016	1.510	1.150	3.433
Brev2	A4249_RS06875	A4249_RS06875		hypothetical protein	1.106	-0.287	0.945	1.013
Brev2	A4249_RS06880	A4249_RS06880		hypothetical protein	-0.136	0.351	-0.028	-0.124
Brev2	A4249_RS06885	A4249_RS06885		hypothetical protein	-2.019	-1.774	-1.356	-2.475
Brev2	A4249_RS06890	A4249_RS06890		sulfotransferase domain-containing protein	-2.093	-2.455	-1.006	-0.720
Brev2	A4249_RS06895	A4249_RS06895		hypothetical protein	-0.316	-1.699	-2.531	-0.780
Brev2	A4249_RS06905	A4249_RS06905		glycoside hydrolase	0.151	-0.241	1.491	1.067
Brev2	A4249_RS06915	A4249_RS06915		hypothetical protein	-0.124	-0.847	-0.473	-0.223
Brev2	A4249_RS06920	A4249_RS06920		hypothetical protein	-0.768	-1.321	-1.148	-0.110
Brev2	A4249_RS06925	A4249_RS06925		hypothetical protein	0.647	0.098	1.624	0.093
Brev2	A4249_RS06930	A4249_RS06930		SOS response-associated peptidase family protein	1.117	0.258	0.557	0.299
Brev2	A4249_RS06940	A4249_RS06940		hypothetical protein	0.388	-0.486	1.176	-0.369
Brev2	A4249_RS06945	A4249_RS06945		hypothetical protein	1.222	0.951	0.913	0.778
Brev2	A4249_RS06950	A4249_RS06950		hypothetical protein	-0.534	-1.056	2.182	-0.513
Brev2	A4249_RS06960	A4249_RS06960		site-specific integrase	0.818	0.540	-0.839	0.794
Brev2	A4249_RS06965	A4249_RS06965		hypothetical protein	-1.112	0.404	0.746	0.690
Brev2	A4249_RS06970	A4249_RS06970		hypothetical protein	0.216	0.725	0.888	0.812
Brev2	A4249_RS06975	A4249_RS06975		hypothetical protein	-1.061	-0.345	-0.228	-0.030
Brev2	A4249_RS06980	A4249_RS06980		hypothetical protein	-0.260	-0.388	-0.083	0.147
Brev2	A4249_RS06985	A4249_RS06985		hypothetical protein	-1.618	0.714	-0.334	0.486
Brev2	A4249_RS06990	A4249_RS06990		MT-A70 family methyltransferase	1.240	0.183	0.592	-1.255
Brev2	A4249_RS06995	A4249_RS06995		DUF968 domain-containing protein	1.343	0.790	-0.294	0.475
Brev2	A4249_RS07000	A4249_RS07000		hypothetical protein	-0.507	-1.473	-0.694	-2.014
Brev2	A4249_RS07005	A4249_RS07005		YqaJ viral recombinase family protein	-0.357	-0.032	1.662	-0.114
Brev2	A4249_RS07010	A4249_RS07010		ERF family protein	-1.234	-0.279	0.051	-0.942
Brev2	A4249_RS07015	A4249_RS07015		hypothetical protein	1.646	0.262	0.489	0.747
Brev2	A4249_RS07020	A4249_RS07020		hypothetical protein	0.485	0.583	0.157	-1.572
Brev2	A4249_RS07025	A4249_RS07025		hypothetical protein	0.615	-0.353	0.113	-0.524
Brev2	A4249_RS07030	A4249_RS07030		hypothetical protein	-2.350	0.034	-0.396	-0.729
Brev2	A4249_RS07050	A4249_RS07050		hypothetical protein	1.755	1.430	1.034	0.740
Brev2	A4249_RS07060	A4249_RS07060		single-stranded DNA-binding protein	-0.509	0.312	-2.132	0.424
Brev2	A4249_RS07070	A4249_RS07070		hypothetical protein	0.349	1.255	0.590	-0.804
Brev2	A4249_RS07075	A4249_RS07075		helix-turn-helix domain-containing protein	0.749	0.666	1.192	0.325
Brev2	A4249_RS07080	A4249_RS07080		hypothetical protein	0.682	0.538	1.235	1.526
Brev2	A4249_RS07085	A4249_RS07085		hypothetical protein	0.648	-0.387	-0.929	0.654
Brev2	A4249_RS07090	A4249_RS07090		hypothetical protein	0.788	1.966	0.898	0.706
Brev2	A4249_RS07100	A4249_RS07100		hypothetical protein	-1.869	-0.319	-0.514	-0.234
Brev2	A4249_RS07105	A4249_RS07105		hypothetical protein	-0.503	-0.913	0.022	-1.759
Brev2	A4249_RS07110	A4249_RS07110		DUF4043 family protein	-0.471	-0.383	-2.087	-0.684
Brev2	A4249_RS07115	A4249_RS07115		hypothetical protein	-0.380	0.161	-0.223	0.710
Brev2	A4249_RS07120	A4249_RS07120		hypothetical protein	1.393	-0.009	-0.583	2.035
Brev2	A4249_RS07125	A4249_RS07125		hypothetical protein	-0.102	-1.890	0.212	0.351
Brev2	A4249_RS07130	A4249_RS07130		packaged DNA stabilization protein	-1.639	-1.014	-1.697	-0.807
Brev2	A4249_RS07135	A4249_RS07135		hypothetical protein	-1.071	-1.083	-1.769	-1.387
Brev2	A4249_RS07140	A4249_RS07140		hypothetical protein	0.796	-0.146	-0.853	1.448
Brev2	A4249_RS07145	A4249_RS07145		hypothetical protein	-0.604	-2.774	0.107	-0.992
Brev2	A4249_RS07150	A4249_RS07150		hypothetical protein	0.842	1.324	-0.583	2.026
Brev2	A4249_RS07155	A4249_RS07155		hypothetical protein	-0.828	-0.386	-1.785	-0.329
Brev2	A4249_RS07160	A4249_RS07160		hypothetical protein	-1.523	-0.770	-0.944	-0.352
Brev2	A4249_RS07165	A4249_RS07165		WcbI family polysaccharide biosynthesis putative acetyltransferase	0.040	0.564	-1.606	0.569
Brev2	A4249_RS07170	A4249_RS07170		hypothetical protein	2.830	1.511	-0.570	1.713
Brev2	A4249_RS07175	A4249_RS07175		hypothetical protein	-0.902	-1.044	-1.470	0.112
Brev2	A4249_RS07180	A4249_RS07180		hypothetical protein	1.365	1.555	0.560	2.006
Brev2	A4249_RS07185	A4249_RS07185		hypothetical protein	-1.907	0.575	-1.487	-0.288
Brev2	A4249_RS07190	A4249_RS07190		hypothetical protein	0.660	1.016	0.747	-1.055
Brev2	A4249_RS07195	A4249_RS07195		hypothetical protein	-0.511	-0.462	0.379	0.794
Brev2	A4249_RS07200	A4249_RS07200		hypothetical protein	-1.295	-0.602	-1.168	-1.003
Brev2	A4249_RS07205	A4249_RS07205		hypothetical protein	1.035	0.592	0.346	2.273
Brev2	A4249_RS07215	A4249_RS07215		dicarboxylate/amino acid:cation symporter	1.298	0.200	1.367	0.770
Brev2	A4249_RS07220	A4249_RS07220		HAD-IA family hydrolase	0.351	0.122	-0.505	0.183
Brev2	A4249_RS07235	A4249_RS07235		sugar transferase	-0.139	0.791	-0.381	-0.319
Brev2	A4249_RS07240	A4249_RS07240		hypothetical protein	-0.073	-0.274	-0.791	0.227
Brev2	A4249_RS07245	A4249_RS07245		M28 family peptidase	-0.031	0.076	0.356	0.473
Brev2	A4249_RS07255	A4249_RS07255		DUF2147 domain-containing protein	-2.461	-0.314	-2.272	0.227
Brev2	A4249_RS07260	A4249_RS07260		aldo/keto reductase	0.693	1.439	-0.695	2.523
Brev2	A4249_RS07290	A4249_RS07290		ribonuclease E/G	-1.575	-3.716	-1.492	-2.772
Brev2	A4249_RS07305	A4249_RS07305		UPF0262 family protein	-3.920	-2.496	-1.472	-4.543
Brev2	A4249_RS07320	A4249_RS07320		hypothetical protein	2.328	0.216	5.327	1.642
Brev2	A4249_RS07330	A4249_RS07330		hypothetical protein	0.729	1.380	0.694	1.380
Brev2	A4249_RS07335	A4249_RS07335		peptide-methionine (R)-S-oxide reductase MsrB	0.001	0.785	0.052	0.677
Brev2	A4249_RS07340	A4249_RS07340		hypothetical protein	0.388	0.431	0.620	0.324
Brev2	A4249_RS07350	A4249_RS07350		FliM/FliN family flagellar motor switch protein	8.114	2.760	1.333	1.062
Brev2	A4249_RS07365	A4249_RS07365		lysozyme	-0.166	1.609	-1.153	0.308
Brev2	A4249_RS07370	A4249_RS07370		isovaleryl-CoA dehydrogenase	-0.684	0.385	-0.122	1.449
Brev2	A4249_RS07380	A4249_RS07380		exopolysaccharide biosynthesis protein	1.348	1.942	1.344	1.878
Brev2	A4249_RS07385	A4249_RS07385		recombinase family protein	-0.361	-0.284	-0.208	-0.843
Brev2	A4249_RS07390	A4249_RS07390		T3/T7 RNA polymerase	-0.012	1.016	0.183	-0.071
Brev2	A4249_RS07395	A4249_RS07395		hypothetical protein	0.552	0.701	1.446	0.472
Brev2	A4249_RS07400	A4249_RS07400		hypothetical protein	-0.273	-1.539	-0.631	-0.615
Brev2	A4249_RS07405	A4249_RS07405		hypothetical protein	-0.101	1.030	-0.194	0.704
Brev2	A4249_RS07415	A4249_RS07415		portal protein	-0.950	-1.208	-0.123	-0.595
Brev2	A4249_RS07420	A4249_RS07420		hypothetical protein	-0.012	0.689	-0.301	0.701
Brev2	A4249_RS07425	A4249_RS07425		hypothetical protein	-1.417	-0.478	-1.074	0.232
Brev2	A4249_RS07430	A4249_RS07430		hypothetical protein	-0.839	-0.143	0.351	1.230
Brev2	A4249_RS07435	A4249_RS07435		hypothetical protein	0.119	-0.034	0.679	-0.185
Brev2	A4249_RS07440	A4249_RS07440		hypothetical protein	-0.131	-0.324	0.597	-0.062
Brev2	A4249_RS07445	A4249_RS07445		hypothetical protein	1.027	0.925	2.314	1.247
Brev2	A4249_RS07450	A4249_RS07450		hypothetical protein	1.149	0.297	-0.122	0.260
Brev2	A4249_RS07455	A4249_RS07455		M23 family metallopeptidase	-0.099	-0.540	0.912	1.282
Brev2	A4249_RS07460	A4249_RS07460		hypothetical protein	-0.310	-0.606	0.475	0.099
Brev2	A4249_RS07465	A4249_RS07465		phage tail fiber protein	-0.891	0.451	-0.095	0.466
Brev2	A4249_RS07470	A4249_RS07470		hypothetical protein	-0.442	-0.842	-0.681	-0.659
Brev2	A4249_RS07475	A4249_RS07475		tail fiber domain-containing protein	0.261	-0.293	1.033	-0.363
Brev2	A4249_RS07480	A4249_RS07480		hypothetical protein	-0.137	-0.242	-2.154	-0.835
Brev2	A4249_RS07485	A4249_RS07485		hypothetical protein	-2.484	-0.528	-1.157	-0.828
Brev2	A4249_RS07490	A4249_RS07490		hypothetical protein	-1.241	1.095	-0.774	0.621
Brev2	A4249_RS07495	A4249_RS07495		phage terminase large subunit	-0.848	-0.541	-1.020	-1.416
Brev2	A4249_RS07500	A4249_RS07500		site-specific DNA-methyltransferase	-0.805	0.622	-0.416	-0.375
Brev2	A4249_RS07505	A4249_RS07505		hypothetical protein	1.054	1.335	1.071	-0.126
Brev2	A4249_RS07520	A4249_RS07520		zincin-like metallopeptidase domain-containing protein	-1.818	-0.481	-0.992	-1.637
Brev2	A4249_RS07525	A4249_RS07525		hypothetical protein	1.568	1.519	0.629	-0.744
Brev2	A4249_RS07530	A4249_RS07530		hypothetical protein	-2.610	-1.573	-1.233	-0.912
Brev2	A4249_RS07535	A4249_RS07535		ferritin-like domain-containing protein	-0.805	-0.647	2.158	-0.506
Brev2	A4249_RS07550	A4249_RS07550		hypothetical protein	-0.189	-0.355	0.369	-0.533
Brev2	A4249_RS07560	A4249_RS07560		hypothetical protein	-0.626	-1.665	-1.220	-1.234
Brev2	A4249_RS07570	A4249_RS07570		tyrosine-type recombinase/integrase	1.542	0.819	0.128	0.520
Brev2	A4249_RS07595	A4249_RS07595		hypothetical protein	0.710	-0.273	0.005	0.185
Brev2	A4249_RS07605	A4249_RS07605		MoxR family ATPase	-0.053	-0.008	0.596	-0.628
Brev2	A4249_RS07610	A4249_RS07610		methyltransferase type 11	-3.618	-3.697	-3.695	-3.723
Brev2	A4249_RS07615	A4249_RS07615		HD family hydrolase	-0.679	0.891	0.535	-0.349
Brev2	A4249_RS07620	A4249_RS07620		NAD regulator	-1.832	-1.603	-10.015	-4.589
Brev2	A4249_RS07630	A4249_RS07630		carboxylesterase/lipase family protein	0.438	-0.055	-0.745	-0.515
Brev2	A4249_RS07635	A4249_RS07635		alpha/beta hydrolase	-0.387	-0.623	-1.402	-1.743
Brev2	A4249_RS07640	A4249_RS07640		MFS transporter	-0.406	-0.016	1.000	-0.785
Brev2	A4249_RS07645	A4249_RS07645		fumarylacetoacetate hydrolase family protein	3.844	1.378	1.840	0.368
Brev2	A4249_RS07650	A4249_RS07650		LacI family DNA-binding transcriptional regulator	-3.116	-3.082	-5.146	-4.552
Brev2	A4249_RS07655	A4249_RS07655		RpiB/LacA/LacB family sugar-phosphate isomerase	-0.168	0.476	-1.261	0.507
Brev2	A4249_RS07660	A4249_RS07660		5-dehydro-4-deoxy-D-glucuronate isomerase	-1.816	-0.899	-0.254	-0.713
Brev2	A4249_RS07665	A4249_RS07665		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase KduD	1.141	2.632	2.332	3.188
Brev2	A4249_RS07670	A4249_RS07670		sugar kinase	-1.807	-0.542	-2.108	-0.322
Brev2	A4249_RS07675	A4249_RS07675		pectate lyase	-0.116	0.335	0.159	0.865
Brev2	A4249_RS07680	A4249_RS07680		FMN-dependent L-lactate dehydrogenase LldD	-1.253	-0.184	-0.376	-0.134
Brev2	A4249_RS07685	A4249_RS07685		SDR family NAD(P)-dependent oxidoreductase	-1.171	-0.502	-1.262	-1.050
Brev2	A4249_RS07690	A4249_RS07690		IclR family transcriptional regulator	-1.073	-1.423	0.327	-3.045
Brev2	A4249_RS07695	A4249_RS07695		L-rhamnonate dehydratase	0.711	0.488	0.375	0.655
Brev2	A4249_RS07700	A4249_RS07700		fumarylacetoacetate hydrolase family protein	0.403	0.047	-0.362	-0.314
Brev2	A4249_RS07705	A4249_RS07705		SDR family NAD(P)-dependent oxidoreductase	-1.088	-0.839	-1.720	-0.876
