orgId	locusId	sysName	geneName	desc	set1S88 D-Glucose (C); 20C	set1S89 Tween 20 (C), 20C	set1S90 D-Glucose (C); 30C	set1S91 Tween 20 (C), 30C
Brev2	A4249_RS10275	A4249_RS10275		Lrp/AsnC family transcriptional regulator	-0.421	-0.177	-0.236	-0.138
Brev2	A4249_RS10280	A4249_RS10280		DMT family transporter	-0.064	0.009	-0.143	0.217
Brev2	A4249_RS10285	A4249_RS10285		methyl-accepting chemotaxis protein	0.077	0.051	0.121	0.129
Brev2	A4249_RS10290	A4249_RS10290		flagellar protein export ATPase FliI	1.053	-0.310	0.455	-0.273
Brev2	A4249_RS10295	A4249_RS10295		hypothetical protein	-0.812	-1.235	-0.733	-1.487
Brev2	A4249_RS10300	A4249_RS10300		endo-1,4-beta-xylanase	-0.273	-0.116	0.071	-0.167
Brev2	A4249_RS10315	A4249_RS10315		response regulator transcription factor	-0.133	-0.149	0.036	-0.137
Brev2	A4249_RS10320	A4249_RS10320		HAMP domain-containing sensor histidine kinase	0.478	0.703	0.528	0.534
Brev2	A4249_RS10325	A4249_RS10325		serine hydrolase	-0.020	0.013	0.060	0.080
Brev2	A4249_RS10335	A4249_RS10335		chromosomal replication initiator DnaA	0.022	0.280	0.252	0.213
Brev2	A4249_RS10340	A4249_RS10340		DUF6456 domain-containing protein	0.523	0.383	-0.108	-0.082
Brev2	A4249_RS10345	A4249_RS10345		hypothetical protein	0.307	0.252	0.240	0.427
Brev2	A4249_RS10350	A4249_RS10350		hypothetical protein	0.186	0.109	0.183	0.176
Brev2	A4249_RS10360	A4249_RS10360		HAMP domain-containing sensor histidine kinase	-0.063	-0.517	-0.640	0.145
Brev2	A4249_RS10365	A4249_RS10365		hypothetical protein	-0.080	0.652	0.109	0.183
Brev2	A4249_RS10370	A4249_RS10370		hypothetical protein	-0.125	-0.063	-0.090	-0.011
Brev2	A4249_RS10375	A4249_RS10375		DUF1491 family protein	-0.345	-0.749	0.666	-0.396
Brev2	A4249_RS10380	A4249_RS10380		DUF3883 domain-containing protein	0.188	0.122	0.118	-0.065
Brev2	A4249_RS10385	A4249_RS10385		DNA damage-inducible protein D	-0.063	-0.021	0.028	0.267
Brev2	A4249_RS10390	A4249_RS10390		translation elongation factor 4	-1.952	-2.583	-0.531	-0.460
Brev2	A4249_RS10395	A4249_RS10395		efflux RND transporter periplasmic adaptor subunit	-0.101	-0.190	-0.190	-0.028
Brev2	A4249_RS10400	A4249_RS10400		efflux RND transporter permease subunit	0.116	0.138	0.086	0.055
Brev2	A4249_RS10405	A4249_RS10405		histidine kinase dimerization/phosphoacceptor domain -containing protein	-0.196	0.003	0.009	-0.058
Brev2	A4249_RS10410	A4249_RS10410		TonB-dependent receptor	0.025	0.170	-0.268	-0.136
Brev2	A4249_RS10420	A4249_RS10420		YnfA family protein	-0.020	-0.047	-0.016	-0.287
Brev2	A4249_RS10425	A4249_RS10425		RNA methyltransferase	0.160	-0.238	0.607	-0.171
Brev2	A4249_RS10430	A4249_RS10430		S1/P1 Nuclease	0.028	-0.091	0.330	-0.048
Brev2	A4249_RS10440	A4249_RS10440		monovalent cation:proton antiporter-2 (CPA2) family protein	0.221	0.010	-0.068	0.146
Brev2	A4249_RS10445	A4249_RS10445		von Willebrand factor type A domain-containing protein	0.112	0.150	-0.024	0.169
Brev2	A4249_RS10455	A4249_RS10455		hypothetical protein	0.279	0.108	0.142	0.186
Brev2	A4249_RS10460	A4249_RS10460		ATP-binding protein	0.191	-0.067	0.254	0.436
Brev2	A4249_RS10465	A4249_RS10465		hypothetical protein	0.261	0.183	0.104	0.297
Brev2	A4249_RS10470	A4249_RS10470		acetyl-CoA C-acyltransferase	0.050	0.106	-0.035	0.180
Brev2	A4249_RS10480	A4249_RS10480		DUF1190 domain-containing protein	0.344	1.125	0.737	0.795
Brev2	A4249_RS10485	A4249_RS10485		DUF350 domain-containing protein	-0.114	-0.042	0.094	-0.039
Brev2	A4249_RS10490	A4249_RS10490		YjfK family protein	0.075	-0.316	-0.240	-0.045
Brev2	A4249_RS10495	A4249_RS10495		DUF2170 family protein	-0.122	-0.190	-0.864	-0.159
Brev2	A4249_RS10500	A4249_RS10500		PspA/IM30 family protein	0.124	-0.265	-0.892	-0.638
Brev2	A4249_RS10505	A4249_RS10505		glutathionylspermidine synthase family protein	-0.093	-0.162	-0.259	-0.130
Brev2	A4249_RS10510	A4249_RS10510		hypothetical protein	-0.084	0.224	-0.056	-0.041
Brev2	A4249_RS10515	A4249_RS10515		tRNA dihydrouridine(20/20a) synthase DusA	0.008	-0.013	0.056	-0.024
Brev2	A4249_RS10520	A4249_RS10520		hypothetical protein	-0.053	0.046	0.030	0.002
Brev2	A4249_RS10530	A4249_RS10530		hypothetical protein	-0.160	0.214	0.142	0.085
Brev2	A4249_RS10535	A4249_RS10535		DUF962 domain-containing protein	-0.069	0.187	0.408	0.190
Brev2	A4249_RS10540	A4249_RS10540		DEAD/DEAH box helicase	0.378	0.191	0.396	0.124
Brev2	A4249_RS10550	A4249_RS10550		winged helix-turn-helix transcriptional regulator	0.287	-0.648	0.822	-0.626
Brev2	A4249_RS10555	A4249_RS10555		lactoylglutathione lyase	-0.025	0.034	-0.123	0.087
Brev2	A4249_RS10560	A4249_RS10560		SRPBCC family protein	-0.451	-0.290	-0.344	-0.113
Brev2	A4249_RS10565	A4249_RS10565		VOC family protein	-0.265	-0.120	0.151	-0.163
Brev2	A4249_RS10570	A4249_RS10570		DUF1428 domain-containing protein	-0.210	-0.428	-0.035	-0.655
Brev2	A4249_RS10575	A4249_RS10575		Ku protein	-0.073	-0.053	-0.245	-0.277
Brev2	A4249_RS10580	A4249_RS10580		DNA ligase D	0.069	0.108	-0.121	-0.029
Brev2	A4249_RS10585	A4249_RS10585		extensin family protein	-0.123	-0.158	0.362	-0.122
Brev2	A4249_RS10625	A4249_RS10625		sulfite reductase subunit alpha	0.119	0.163	0.130	-0.149
Brev2	A4249_RS10630	A4249_RS10630		FAD:protein FMN transferase	0.246	0.086	0.355	0.132
Brev2	A4249_RS10635	A4249_RS10635		DUF4198 domain-containing protein	0.099	-0.217	-0.004	0.124
Brev2	A4249_RS10640	A4249_RS10640		DUF2271 domain-containing protein	0.002	0.156	0.101	0.028
Brev2	A4249_RS10645	A4249_RS10645		PepSY-associated TM helix domain-containing protein	0.065	-0.042	0.134	-0.232
Brev2	A4249_RS10660	A4249_RS10660		peptidase	-0.015	-0.183	0.272	0.037
Brev2	A4249_RS10665	A4249_RS10665		transglutaminase family protein	-0.109	0.057	-0.242	0.034
Brev2	A4249_RS10670	A4249_RS10670		alpha-E domain-containing protein	-0.123	0.107	-0.007	0.189
Brev2	A4249_RS10675	A4249_RS10675		circularly permuted type 2 ATP-grasp protein	-0.099	0.122	-0.133	0.193
Brev2	A4249_RS10690	A4249_RS10690		ATP phosphoribosyltransferase	-4.555	-4.248	-4.051	-3.683
Brev2	A4249_RS10695	A4249_RS10695		histidinol dehydrogenase	-4.418	-4.088	-4.869	-4.717
Brev2	A4249_RS10700	A4249_RS10700		imidazoleglycerol-phosphate dehydratase HisB	-3.919	-4.145	-4.429	-4.105
Brev2	A4249_RS10705	A4249_RS10705		imidazole glycerol phosphate synthase subunit HisH	-4.520	-4.083	-3.770	-3.930
Brev2	A4249_RS10710	A4249_RS10710		1-(5-phosphoribosyl)-5-[(5- phosphoribosylamino)methylideneamino]imidazole-4- carboxamide isomerase	-2.732	-1.822	-2.708	-3.023
Brev2	A4249_RS10715	A4249_RS10715		imidazole glycerol phosphate synthase subunit HisF	-4.748	-4.552	-4.693	-4.433
Brev2	A4249_RS10720	A4249_RS10720		bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP diphosphatase HisIE	-4.635	-4.624	-4.510	-4.573
Brev2	A4249_RS10735	A4249_RS10735		phosphogluconate dehydratase	-5.173	0.865	-4.491	1.077
Brev2	A4249_RS10750	A4249_RS10750		hypothetical protein	0.254	-0.011	0.088	0.093
Brev2	A4249_RS10755	A4249_RS10755		homogentisate 1,2-dioxygenase	-0.129	0.051	-0.166	0.020
Brev2	A4249_RS10760	A4249_RS10760		hypothetical protein	0.136	0.097	0.106	0.064
Brev2	A4249_RS10765	A4249_RS10765		Lrp/AsnC ligand binding domain-containing protein	-0.402	-0.219	0.155	-0.468
Brev2	A4249_RS10770	A4249_RS10770		alpha/beta hydrolase	-0.060	0.142	-0.045	0.108
Brev2	A4249_RS10785	A4249_RS10785		hypothetical protein	0.074	0.130	-0.387	1.105
Brev2	A4249_RS10790	A4249_RS10790		RNA polymerase sigma factor	0.216	0.207	0.138	-0.010
Brev2	A4249_RS10800	A4249_RS10800		bifunctional [glutamine synthetase] adenylyltransferase/[glutamine synthetase]-adenylyl-L-tyrosine phosphorylase	-1.971	-1.777	-2.348	-1.985
Brev2	A4249_RS10805	A4249_RS10805		ATP-binding protein	-0.179	-2.209	-1.579	-3.455
Brev2	A4249_RS10810	A4249_RS10810		response regulator transcription factor	0.123	0.306	0.144	0.067
Brev2	A4249_RS10815	A4249_RS10815		Do family serine endopeptidase	-1.210	-2.234	-1.250	-1.822
Brev2	A4249_RS10820	A4249_RS10820		cytochrome c-type biogenesis protein CcmH	-0.144	-0.111	-0.405	-0.268
Brev2	A4249_RS10835	A4249_RS10835		c-type cytochrome biogenesis protein CcmI	0.204	-1.028	2.526	-0.455
Brev2	A4249_RS10840	A4249_RS10840		hypothetical protein	0.172	-0.194	-0.039	-0.433
Brev2	A4249_RS10845	A4249_RS10845		ABC transporter ATP-binding protein	0.208	0.020	-0.137	0.069
Brev2	A4249_RS10850	A4249_RS10850		ABC transporter permease	-0.096	-0.052	-0.030	-0.231
Brev2	A4249_RS10855	A4249_RS10855		hypothetical protein	0.040	0.129	-0.262	-0.127
Brev2	A4249_RS10860	A4249_RS10860		metalloprotease TldD	0.188	0.120	0.026	0.018
Brev2	A4249_RS10865	A4249_RS10865		hypothetical protein	-0.230	0.099	0.058	-0.025
Brev2	A4249_RS10870	A4249_RS10870		TraB/GumN family protein	0.143	0.230	0.107	0.245
Brev2	A4249_RS10875	A4249_RS10875		TonB-dependent receptor	0.024	0.118	0.073	0.153
Brev2	A4249_RS10880	A4249_RS10880		oligopeptide:H+ symporter	-0.143	-0.020	-0.294	-0.133
Brev2	A4249_RS10885	A4249_RS10885		hypothetical protein	0.243	0.286	0.456	0.276
Brev2	A4249_RS10890	A4249_RS10890		large-conductance mechanosensitive channel protein MscL	0.184	0.166	0.035	0.154
Brev2	A4249_RS10910	A4249_RS10910		hypothetical protein	0.075	0.049	-0.005	0.186
Brev2	A4249_RS10915	A4249_RS10915		hypothetical protein	0.251	0.357	0.144	-0.330
Brev2	A4249_RS10935	A4249_RS10935		hypothetical protein	-0.218	-0.235	-0.032	-0.216
Brev2	A4249_RS10940	A4249_RS10940		ribosome small subunit-dependent GTPase A	0.083	0.048	0.370	0.012
Brev2	A4249_RS10945	A4249_RS10945		DUF2171 domain-containing protein	-0.030	0.166	-0.138	0.060
Brev2	A4249_RS10950	A4249_RS10950		DUF1345 domain-containing protein	0.171	-0.054	0.198	-0.059
Brev2	A4249_RS10955	A4249_RS10955		DNA polymerase III subunit epsilon	-0.275	-0.165	0.035	-0.001
Brev2	A4249_RS10965	A4249_RS10965		response regulator	0.150	0.151	0.097	0.391
Brev2	A4249_RS10970	A4249_RS10970		N-formylglutamate amidohydrolase	0.266	-0.114	-0.290	0.060
Brev2	A4249_RS10975	A4249_RS10975		DUF599 family protein	0.035	-0.027	0.022	-0.084
Brev2	A4249_RS10985	A4249_RS10985		GNAT family protein	0.039	0.102	0.097	0.013
Brev2	A4249_RS10990	A4249_RS10990		ATP-dependent protease ATPase subunit HslU	-1.120	-0.087	-0.742	-0.809
Brev2	A4249_RS10995	A4249_RS10995		YihY/virulence factor BrkB family protein	0.062	0.112	0.047	0.060
Brev2	A4249_RS11010	A4249_RS11010		ATP-dependent chaperone ClpB	-0.245	-0.188	-0.071	0.156
Brev2	A4249_RS11015	A4249_RS11015		TonB-dependent receptor	0.079	0.009	-0.074	-0.066
Brev2	A4249_RS11020	A4249_RS11020		BCCT family transporter	0.022	0.078	-0.016	0.045
Brev2	A4249_RS11025	A4249_RS11025		serine hydrolase	-0.034	0.089	0.089	0.140
Brev2	A4249_RS11030	A4249_RS11030		hypothetical protein	-0.374	-0.467	-0.255	-0.657
Brev2	A4249_RS11035	A4249_RS11035		DUF4893 domain-containing protein	-0.017	-0.068	0.042	0.044
Brev2	A4249_RS11040	A4249_RS11040		DUF4893 domain-containing protein	-0.276	-0.260	-0.045	-0.263
Brev2	A4249_RS11045	A4249_RS11045		hybrid sensor histidine kinase/response regulator	-0.047	0.011	0.053	0.015
Brev2	A4249_RS11055	A4249_RS11055		NAD-dependent epimerase/dehydratase family protein	0.380	0.211	1.011	0.235
Brev2	A4249_RS11060	A4249_RS11060		NAD(P)-dependent oxidoreductase	0.053	-0.022	0.126	-0.176
Brev2	A4249_RS11065	A4249_RS11065		DUF1134 domain-containing protein	-0.137	-0.316	-0.068	-0.291
Brev2	A4249_RS11070	A4249_RS11070		amino acid permease	-0.218	-0.219	-0.655	-0.351
Brev2	A4249_RS11095	A4249_RS11095		polysaccharide deacetylase family protein	-0.057	0.034	0.090	0.061
Brev2	A4249_RS11100	A4249_RS11100		response regulator	-0.398	-0.145	-0.729	-0.271
Brev2	A4249_RS11115	A4249_RS11115		MFS transporter	0.008	0.060	-0.352	-0.020
Brev2	A4249_RS11125	A4249_RS11125		glycosyltransferase family 9 protein	0.034	-2.952	-2.696	-4.349
Brev2	A4249_RS11130	A4249_RS11130		alpha/beta hydrolase	-0.169	-0.096	0.141	-0.012
Brev2	A4249_RS11145	A4249_RS11145		TonB-dependent receptor	0.323	-0.305	0.653	-0.539
Brev2	A4249_RS11150	A4249_RS11150		capsular biosynthesis protein	-1.549	-2.377	0.695	0.482
Brev2	A4249_RS11160	A4249_RS11160		SDR family NAD(P)-dependent oxidoreductase	-0.079	0.046	0.035	0.067
Brev2	A4249_RS11165	A4249_RS11165		acetyl-CoA C-acyltransferase	0.081	0.011	0.143	0.049
Brev2	A4249_RS11180	A4249_RS11180		YqaA family protein	-0.181	-1.225	-0.616	-1.014
Brev2	A4249_RS11185	A4249_RS11185		exopolysaccharide biosynthesis protein	0.343	0.442	0.828	0.521
Brev2	A4249_RS11190	A4249_RS11190		hypothetical protein	-0.044	0.023	-0.095	0.117
Brev2	A4249_RS11195	A4249_RS11195		DUF5694 domain-containing protein	0.030	0.159	0.096	0.078
Brev2	A4249_RS11200	A4249_RS11200		4-hydroxyphenylpyruvate dioxygenase	0.115	-0.069	0.472	-0.022
Brev2	A4249_RS11205	A4249_RS11205		hypothetical protein	-0.143	-0.023	0.199	-0.161
Brev2	A4249_RS11210	A4249_RS11210		hypothetical protein	0.245	0.014	0.670	0.143
Brev2	A4249_RS11215	A4249_RS11215		isoaspartyl peptidase/L-asparaginase	-0.006	0.104	-0.022	-0.081
Brev2	A4249_RS11220	A4249_RS11220		hypothetical protein	-0.178	0.143	-0.904	0.318
Brev2	A4249_RS11225	A4249_RS11225		fumarylacetoacetate hydrolase family protein	-0.693	-0.541	-1.525	-0.426
Brev2	A4249_RS11230	A4249_RS11230		DUF1453 family protein	0.157	-0.096	-0.300	-0.076
Brev2	A4249_RS11240	A4249_RS11240		alpha/beta hydrolase	-0.138	-0.318	-0.236	-0.103
Brev2	A4249_RS11245	A4249_RS11245		AsmA family protein	0.106	-0.035	0.033	0.131
Brev2	A4249_RS11250	A4249_RS11250		hypothetical protein	0.189	0.233	-0.173	0.236
Brev2	A4249_RS11255	A4249_RS11255		S9 family peptidase	0.059	0.062	0.186	0.256
Brev2	A4249_RS11260	A4249_RS11260		S9 family peptidase	0.019	0.061	0.038	0.041
Brev2	A4249_RS11265	A4249_RS11265		1-acyl-sn-glycerol-3-phosphate acyltransferase	-0.277	-0.036	-0.529	-0.161
Brev2	A4249_RS11275	A4249_RS11275		phosphotransferase	-1.330	0.359	-1.511	0.635
Brev2	A4249_RS11285	A4249_RS11285		double-strand break repair protein AddB	-1.425	-0.946	-1.015	-1.228
Brev2	A4249_RS11290	A4249_RS11290		double-strand break repair helicase AddA	-0.637	-0.534	-1.146	-0.660
Brev2	A4249_RS11310	A4249_RS11310		DoxX family protein	0.059	0.338	0.175	0.246
Brev2	A4249_RS11325	A4249_RS11325		hypothetical protein	-1.433	-1.215	-0.890	-1.010
Brev2	A4249_RS11340	A4249_RS11340		type II toxin-antitoxin system VapC family toxin	0.145	0.166	0.278	0.212
Brev2	A4249_RS11350	A4249_RS11350		pseudouridine synthase	0.458	0.269	0.356	0.051
Brev2	A4249_RS11355	A4249_RS11355		class I SAM-dependent methyltransferase	0.124	0.094	0.029	0.064
Brev2	A4249_RS11365	A4249_RS11365		cation diffusion facilitator family transporter	-0.255	-0.393	-0.071	0.074
Brev2	A4249_RS11375	A4249_RS11375		tRNA epoxyqueuosine(34) reductase QueG	-0.190	-0.335	-0.417	-0.926
Brev2	A4249_RS11380	A4249_RS11380		FKBP-type peptidyl-prolyl cis-trans isomerase	-0.492	-0.386	-0.579	-0.557
Brev2	A4249_RS11385	A4249_RS11385		threonine ammonia-lyase	-0.163	-0.059	0.090	-0.145
Brev2	A4249_RS11390	A4249_RS11390		hypothetical protein	0.261	0.264	0.440	0.368
Brev2	A4249_RS11395	A4249_RS11395		hypothetical protein	-0.135	0.180	-0.159	0.036
Brev2	A4249_RS11400	A4249_RS11400		GNAT family N-acetyltransferase	-3.415	-0.400	-4.877	-0.716
Brev2	A4249_RS11415	A4249_RS11415		phosphoribosyltransferase family protein	-0.043	-0.143	0.251	-0.032
Brev2	A4249_RS11425	A4249_RS11425		ATP-binding cassette domain-containing protein	0.277	0.411	0.437	0.016
Brev2	A4249_RS11430	A4249_RS11430		cell division protein	-0.293	-0.494	-0.522	-0.090
Brev2	A4249_RS11435	A4249_RS11435		YdcF family protein	-1.519	-4.394	-3.478	-4.501
Brev2	A4249_RS11445	A4249_RS11445		MipA/OmpV family protein	0.124	-0.018	0.047	-0.031
Brev2	A4249_RS11450	A4249_RS11450		histidinol-phosphate transaminase	-2.858	-3.169	-2.884	-3.008
Brev2	A4249_RS11455	A4249_RS11455		hypothetical protein	0.238	-0.031	-0.113	-0.214
Brev2	A4249_RS11460	A4249_RS11460		DUF2125 domain-containing protein	-0.460	-1.230	-0.286	-1.362
Brev2	A4249_RS11465	A4249_RS11465		Cys-tRNA(Pro) deacylase	0.171	0.070	-0.074	0.045
Brev2	A4249_RS11470	A4249_RS11470		ATP-dependent DNA helicase	-0.018	-0.034	-0.041	-0.132
Brev2	A4249_RS11475	A4249_RS11475		ligase-associated DNA damage response DEXH box helicase	0.073	0.046	0.237	-0.043
Brev2	A4249_RS11480	A4249_RS11480		ligase-associated DNA damage response endonuclease PdeM	0.125	0.168	0.137	0.254
Brev2	A4249_RS11485	A4249_RS11485		hypothetical protein	0.105	-0.188	0.367	0.083
Brev2	A4249_RS11490	A4249_RS11490		sensor histidine kinase N-terminal domain-containing protein	-0.069	0.061	0.230	0.137
Brev2	A4249_RS11495	A4249_RS11495		response regulator transcription factor	-0.410	-0.157	-0.275	-0.047
Brev2	A4249_RS11500	A4249_RS11500		protein-disulfide reductase DsbD	0.151	0.159	-0.011	0.199
Brev2	A4249_RS11505	A4249_RS11505		TlpA disulfide reductase family protein	-0.236	-0.075	-0.350	0.091
Brev2	A4249_RS11510	A4249_RS11510		DsbA family protein	0.147	0.144	0.087	0.064
Brev2	A4249_RS11515	A4249_RS11515		bifunctional metallophosphatase/5'-nucleotidase	-0.346	-0.075	-0.543	-0.330
Brev2	A4249_RS11520	A4249_RS11520		class I SAM-dependent methyltransferase	-0.166	-0.189	-0.567	0.024
Brev2	A4249_RS11525	A4249_RS11525		DsrE family protein	0.451	0.530	-0.009	0.609
Brev2	A4249_RS11530	A4249_RS11530		peroxiredoxin	-0.159	-0.272	-0.640	0.027
Brev2	A4249_RS11535	A4249_RS11535		MBL fold metallo-hydrolase	-0.024	-0.091	-0.117	-0.036
Brev2	A4249_RS11540	A4249_RS11540		substrate-binding domain-containing protein	-0.081	0.356	0.153	0.341
Brev2	A4249_RS11545	A4249_RS11545		L,D-transpeptidase family protein	0.100	0.029	-0.264	-0.239
Brev2	A4249_RS11550	A4249_RS11550		cupin domain-containing protein	-0.311	-0.445	-0.660	-0.306
Brev2	A4249_RS11560	A4249_RS11560		peroxiredoxin	-3.400	-3.916	-3.342	-3.878
Brev2	A4249_RS11565	A4249_RS11565		MBL fold metallo-hydrolase	-1.286	-0.555	-1.840	-0.815
Brev2	A4249_RS11570	A4249_RS11570		YeeE/YedE thiosulfate transporter family protein	-2.788	-1.306	-4.585	-1.468
Brev2	A4249_RS11575	A4249_RS11575		YeeE/YedE family protein	-1.969	-0.548	-4.280	-1.383
Brev2	A4249_RS11585	A4249_RS11585		FAD/NAD(P)-binding oxidoreductase	-0.020	0.033	0.284	-0.095
Brev2	A4249_RS11590	A4249_RS11590		sulfite exporter TauE/SafE family protein	0.356	0.426	0.517	0.238
Brev2	A4249_RS11595	A4249_RS11595		cytochrome ubiquinol oxidase subunit I	0.036	0.041	0.155	0.170
Brev2	A4249_RS11600	A4249_RS11600		cytochrome d ubiquinol oxidase subunit II	-0.030	-0.022	0.273	0.141
Brev2	A4249_RS11605	A4249_RS11605		isoprenylcysteine carboxylmethyltransferase family protein	-0.071	0.289	-0.252	0.140
Brev2	A4249_RS11610	A4249_RS11610		alginate export family protein	-0.402	-0.391	-0.185	-0.166
Brev2	A4249_RS11615	A4249_RS11615		TnsA endonuclease N-terminal domain-containing protein	0.047	0.018	0.079	-0.019
Brev2	A4249_RS11625	A4249_RS11625		Mu transposase C-terminal domain-containing protein	0.071	0.021	0.084	0.101
Brev2	A4249_RS11640	A4249_RS11640		hypothetical protein	-0.154	-0.209	0.054	-0.012
Brev2	A4249_RS11645	A4249_RS11645		helix-turn-helix domain-containing protein	0.051	0.039	0.266	0.243
Brev2	A4249_RS11650	A4249_RS11650		mercuric transporter MerT family protein	-0.051	-0.195	-0.324	-0.325
Brev2	A4249_RS11660	A4249_RS11660		mercury resistance system transport protein MerF	-0.355	-0.457	-0.135	-0.260
Brev2	A4249_RS11665	A4249_RS11665		NAD(P)/FAD-dependent oxidoreductase	0.299	0.060	0.271	0.216
Brev2	A4249_RS11670	A4249_RS11670		mercury(II) reductase	0.007	0.152	0.103	-0.028
Brev2	A4249_RS11675	A4249_RS11675		hypothetical protein	0.420	0.463	0.419	-0.163
Brev2	A4249_RS11680	A4249_RS11680		7-cyano-7-deazaguanine synthase	0.045	-0.056	-0.242	-0.215
Brev2	A4249_RS11685	A4249_RS11685		PfkB family carbohydrate kinase	0.068	-0.035	0.182	0.108
Brev2	A4249_RS11690	A4249_RS11690		endonuclease III domain-containing protein	0.126	0.124	0.212	0.104
Brev2	A4249_RS11710	A4249_RS11710		hypothetical protein	-0.096	-0.015	0.272	0.078
Brev2	A4249_RS11715	A4249_RS11715		hypothetical protein	-0.170	0.082	0.272	-0.211
Brev2	A4249_RS11720	A4249_RS11720		strawberry notch C-terminal domain-containing protein	0.706	0.816	0.699	0.803
Brev2	A4249_RS11725	A4249_RS11725		hypothetical protein	-0.016	0.046	0.022	0.069
Brev2	A4249_RS11730	A4249_RS11730		DUF305 domain-containing protein	0.226	0.418	0.631	0.504
Brev2	A4249_RS11735	A4249_RS11735		heavy metal translocating P-type ATPase	-0.227	0.039	-0.060	-0.170
Brev2	A4249_RS11740	A4249_RS11740		isoprenylcysteine carboxylmethyltransferase family protein	-0.221	-0.383	-0.016	-0.264
Brev2	A4249_RS11745	A4249_RS11745		cation transporter	0.168	0.116	-0.170	0.026
Brev2	A4249_RS11750	A4249_RS11750		CusA/CzcA family heavy metal efflux RND transporter	0.001	0.039	0.096	-0.105
Brev2	A4249_RS11755	A4249_RS11755		efflux RND transporter periplasmic adaptor subunit	-0.216	-0.045	-0.603	-0.268
Brev2	A4249_RS11760	A4249_RS11760		TolC family protein	0.102	0.080	0.370	0.259
Brev2	A4249_RS11770	A4249_RS11770		cation transporter	-0.001	0.216	-0.325	0.078
Brev2	A4249_RS11775	A4249_RS11775		helix-turn-helix domain-containing protein	0.149	0.261	0.385	0.212
Brev2	A4249_RS11780	A4249_RS11780		hypothetical protein	-0.650	0.127	0.093	-0.573
Brev2	A4249_RS11785	A4249_RS11785		single-stranded DNA-binding protein	-0.066	-0.150	-0.231	0.016
Brev2	A4249_RS11795	A4249_RS11795		DUF2493 domain-containing protein	0.320	-0.265	-0.821	0.164
Brev2	A4249_RS11800	A4249_RS11800		DUF3363 domain-containing protein	-0.157	0.081	-0.024	-0.087
Brev2	A4249_RS11805	A4249_RS11805		SOS response-associated peptidase	0.222	-0.116	0.371	-0.070
Brev2	A4249_RS11810	A4249_RS11810		damage-inducible protein	-0.186	-0.013	0.167	-0.048
Brev2	A4249_RS11815	A4249_RS11815		DNA polymerase Y family protein	0.194	0.031	0.113	0.072
Brev2	A4249_RS11820	A4249_RS11820		DUF3732 domain-containing protein	0.117	0.141	0.198	0.093
