orgId	locusId	sysName	geneName	desc	set1IT067 Plant=Tomato_cv_Moneymaker; PlantTreatment=None; Sample=Xylem_sap; GrowthSubstrate=calcine_clay; Collection=direct; 1dpi	set1IT070 Plant=Tomato_cv_Moneymaker; PlantTreatment=None; Sample=Xylem_sap; GrowthSubstrate=calcine_clay; Collection=direct; 1dpi	set2IT059 M63_quarter_strength	set2IT062 CPG	set2IT063 M63_quarter_strength	set4IT033 CPG	set4IT034 M63_quarter_strength
RalstoniaGMI1000	RS_RS08255	RS_RS08255		hypothetical protein	1.420	1.283	-0.499	-0.099	1.599	1.690	0.426
RalstoniaGMI1000	RS_RS08260	RS_RS08260		cystathionine beta-lyase	-0.345	-0.168	-0.866	-1.269	1.315	1.082	1.216
RalstoniaGMI1000	RS_RS08265	RS_RS08265		phosphoserine phosphatase SerB	-7.144	-3.118	-4.957	0.070	-4.060	0.466	-2.769
RalstoniaGMI1000	RS_RS08270	RS_RS08270		acetylornithine deacetylase	-0.395	0.162	1.188	0.681	1.250	1.346	1.172
RalstoniaGMI1000	RS_RS08275	RS_RS08275		transcription-repair coupling factor	-0.611	-0.277	-1.025	-0.452	-1.383	-0.828	-1.228
RalstoniaGMI1000	RS_RS08290	RS_RS08290		carboxymuconolactone decarboxylase family protein	0.852	-1.806	-1.215	1.473	2.088	0.283	-0.503
RalstoniaGMI1000	RS_RS08295	RS_RS08295		peroxiredoxin	-0.589	-0.859	0.983	-1.103	-0.676	0.142	0.169
RalstoniaGMI1000	RS_RS08300	RS_RS08300		two-component sensor histidine kinase	-0.258	0.067	-1.367	0.078	1.346	0.670	0.308
RalstoniaGMI1000	RS_RS08315	RS_RS08315		DUF1800 domain-containing protein	0.071	-1.223	0.340	-0.956	1.474	0.767	-0.533
RalstoniaGMI1000	RS_RS08320	RS_RS08320		DUF1501 domain-containing protein	0.519	-1.215	0.049	-1.984	0.536	0.405	-0.347
RalstoniaGMI1000	RS_RS08325	RS_RS08325		squalene synthase HpnD	0.108	-0.565	-1.269	0.499	0.075	-0.036	-1.241
RalstoniaGMI1000	RS_RS08330	RS_RS08330		efflux RND transporter periplasmic adaptor subunit	-1.620	-1.664	-1.755	-2.482	-2.552	-1.858	-1.577
RalstoniaGMI1000	RS_RS08335	RS_RS08335		AcrB/AcrD/AcrF family protein	-4.059	-5.128	-1.851	-3.041	-2.487	-3.668	-2.054
RalstoniaGMI1000	RS_RS08345	RS_RS08345		site-specific integrase	-0.507	-0.384	0.539	-0.021	1.260	-0.368	-1.391
RalstoniaGMI1000	RS_RS08360	RS_RS08360		hypothetical protein	-0.104	0.376	0.110	-2.041	-0.054	-1.593	-0.379
RalstoniaGMI1000	RS_RS08365	RS_RS08365		DUF2016 domain-containing protein	0.208	-1.680	0.023	-1.196	-0.473	2.390	1.972
RalstoniaGMI1000	RS_RS08370	RS_RS08370		hypothetical protein	-1.957	0.062	0.175	-0.499	-0.190	-0.048	-0.595
RalstoniaGMI1000	RS_RS08375	RS_RS08375		hypothetical protein	1.784	1.298	-0.392	0.286	0.098	-0.685	-0.718
RalstoniaGMI1000	RS_RS08380	RS_RS08380		hypothetical protein	0.127	1.106	0.793	1.672	0.357	0.726	2.235
RalstoniaGMI1000	RS_RS08385	RS_RS08385		hypothetical protein	1.284	-0.944	-0.289	0.934	2.920	0.536	3.096
RalstoniaGMI1000	RS_RS08390	RS_RS08390		hypothetical protein	0.584	0.708	0.005	1.014	2.722	-0.781	-1.001
RalstoniaGMI1000	RS_RS08395	RS_RS08395		hypothetical protein	-0.081	1.761	-1.176	-1.790	0.557	0.253	0.566
RalstoniaGMI1000	RS_RS08405	RS_RS08405		hypothetical protein	1.119	0.158	0.564	-0.203	0.487	-0.596	1.047
RalstoniaGMI1000	RS_RS08410	RS_RS08410		hypothetical protein	1.920	1.716	0.286	0.103	0.137	0.548	0.310
RalstoniaGMI1000	RS_RS08415	RS_RS08415		hypothetical protein	-1.295	1.448	0.255	-1.406	0.032	-0.141	1.362
RalstoniaGMI1000	RS_RS08430	RS_RS08430		hypothetical protein	0.183	0.775	1.340	-0.519	-1.405	-0.047	-0.950
RalstoniaGMI1000	RS_RS08435	RS_RS08435		hypothetical protein	-1.195	1.055	-2.149	-1.294	-0.289	-0.955	-2.321
RalstoniaGMI1000	RS_RS08440	RS_RS08440		hypothetical protein	-0.535	1.183	1.159	-1.383	0.242	0.840	-0.359
RalstoniaGMI1000	RS_RS08450	RS_RS08450		hypothetical protein	-0.137	0.420	0.801	-0.971	0.186	0.020	-0.874
RalstoniaGMI1000	RS_RS08460	RS_RS08460		hypothetical protein	-0.917	-0.727	-0.208	-0.240	0.219	-1.019	-0.548
RalstoniaGMI1000	RS_RS08465	RS_RS08465		HNH endonuclease	-0.961	-0.538	-1.201	1.324	1.535	-0.028	-0.241
RalstoniaGMI1000	RS_RS08470	RS_RS08470		hypothetical protein	0.568	0.093	-0.056	0.522	-1.028	1.278	-0.639
RalstoniaGMI1000	RS_RS08475	RS_RS08475		terminase large subunit	-1.048	1.145	0.329	0.183	0.019	0.452	0.089
RalstoniaGMI1000	RS_RS08485	RS_RS08485		phage portal protein	-0.464	-0.789	-0.017	-0.575	0.578	0.686	1.305
RalstoniaGMI1000	RS_RS08490	RS_RS08490		HK97 family phage prohead protease	2.147	1.834	-0.294	-0.166	1.431	-0.695	-0.822
RalstoniaGMI1000	RS_RS08495	RS_RS08495		phage major capsid protein	-1.658	-0.434	-0.379	-0.324	-0.143	-0.990	-0.670
RalstoniaGMI1000	RS_RS08505	RS_RS08505		nucleoid-structuring protein H-NS	0.199	0.353	-0.709	-0.329	0.816	-0.665	-0.377
RalstoniaGMI1000	RS_RS08510	RS_RS08510		hypothetical protein	0.755	1.846	-0.307	-0.024	1.631	0.713	1.475
RalstoniaGMI1000	RS_RS08520	RS_RS08520		phage tail protein	-0.533	-0.517	0.155	-0.208	0.730	-1.184	-0.348
RalstoniaGMI1000	RS_RS08525	RS_RS08525		hypothetical protein	0.621	-0.212	0.256	-1.341	-0.940	-0.520	-1.634
RalstoniaGMI1000	RS_RS08530	RS_RS08530		hypothetical protein	-0.114	-0.739	-0.226	-0.721	0.620	-1.007	0.037
RalstoniaGMI1000	RS_RS08535	RS_RS08535		phage tail tape measure protein	-0.997	-1.765	-0.387	-0.235	-0.359	-2.910	-1.053
RalstoniaGMI1000	RS_RS08540	RS_RS08540		hypothetical protein	-1.009	0.274	-1.251	-0.655	-0.502	-1.185	-0.493
RalstoniaGMI1000	RS_RS08545	RS_RS08545		phage tail protein	0.646	-0.171	-0.030	0.250	0.291	-0.261	-1.098
RalstoniaGMI1000	RS_RS08550	RS_RS08550		tail fiber assembly protein	-1.116	-1.198	0.767	-0.318	0.017	1.122	1.261
RalstoniaGMI1000	RS_RS08555	RS_RS08555		phage minor tail protein L	0.316	-0.381	0.136	1.835	-0.269	-1.382	-1.433
RalstoniaGMI1000	RS_RS08560	RS_RS08560		hydrolase Nlp/P60	1.298	0.801	2.395	0.232	1.291	-1.769	-0.530
RalstoniaGMI1000	RS_RS08565	RS_RS08565		tail assembly protein	-0.909	-0.013	1.450	-0.446	-1.912	0.164	0.679
RalstoniaGMI1000	RS_RS08575	RS_RS08575		type II toxin-antitoxin system HicA family toxin	0.161	-0.602	0.641	-0.336	0.677	-1.630	-0.859
RalstoniaGMI1000	RS_RS08580	RS_RS08580		host specificity protein J	0.162	0.855	0.412	-0.421	1.134	-0.391	0.505
RalstoniaGMI1000	RS_RS08585	RS_RS08585		hypothetical protein	-0.340	-0.331	-0.962	0.433	0.852	1.168	-0.009
RalstoniaGMI1000	RS_RS08590	RS_RS08590		hypothetical protein	2.644	-0.671	1.754	-0.006	-0.194	0.670	0.290
RalstoniaGMI1000	RS_RS08595	RS_RS08595		lysozyme	1.458	0.432	-2.273	-0.799	-0.204	0.312	-0.436
RalstoniaGMI1000	RS_RS08600	RS_RS08600		hypothetical protein	-0.132	-0.870	-0.211	-0.128	0.455	0.731	-0.007
RalstoniaGMI1000	RS_RS08605	RS_RS08605		hypothetical protein	-0.131	0.858	1.691	-0.615	0.762	0.360	0.369
RalstoniaGMI1000	RS_RS08610	RS_RS08610		lysis protein	0.354	-0.497	-0.649	-1.973	0.263	0.017	0.716
RalstoniaGMI1000	RS_RS08615	RS_RS08615		IS5 family transposase ISRso18	0.772	-0.790	-0.799	-1.460	-1.060	-0.180	0.884
RalstoniaGMI1000	RS_RS08625	RS_RS08625		LysM peptidoglycan-binding domain-containing protein	-1.359	1.218	0.721	-0.893	1.440	-0.065	1.333
RalstoniaGMI1000	RS_RS08630	RS_RS08630		hypothetical protein	0.262	-0.226	1.780	0.684	-0.538	-0.642	-0.966
RalstoniaGMI1000	RS_RS08635	RS_RS08635		bifunctional tRNA (5-methylaminomethyl-2-thiouridine)(34)-methyltransferase MnmD/FAD-dependent 5-carboxymethylaminomethyl-2-thiouridine(34) oxidoreductase MnmC	1.354	1.286	1.434	1.301	1.597	-0.043	0.422
RalstoniaGMI1000	RS_RS08640	RS_RS08640		trigger factor	-2.711	-0.457	0.122	0.556	-0.550	-0.443	-1.577
RalstoniaGMI1000	RS_RS08650	RS_RS08650		ATP-dependent Clp protease ATP-binding subunit ClpX	-1.314	-0.475	-3.246	-0.425	-1.448	-2.085	-1.932
RalstoniaGMI1000	RS_RS08665	RS_RS08665		tRNA-Val	-3.615	-1.619	0.384	-1.850	0.402	-0.736	-0.708
RalstoniaGMI1000	RS_RS08675	RS_RS08675		peptidyl-prolyl cis-trans isomerase	-3.482	-3.062	-1.398	-3.069	-2.735	-2.220	-1.922
RalstoniaGMI1000	RS_RS08680	RS_RS08680		signal peptidase I	-1.051	0.156	-1.278	-1.303	-0.801	1.357	1.470
RalstoniaGMI1000	RS_RS08685	RS_RS08685		arylesterase	-0.394	-0.740	0.427	-1.320	2.325	-0.935	-0.779
RalstoniaGMI1000	RS_RS08700	RS_RS08700		bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase	-0.264	0.236	-0.366	0.864	2.443	-1.526	-1.060
RalstoniaGMI1000	RS_RS08705	RS_RS08705		transcriptional regulator	0.324	-0.759	-0.921	0.641	-0.224	1.076	1.307
RalstoniaGMI1000	RS_RS08720	RS_RS08720		DUF1842 domain-containing protein	1.036	1.291	1.322	0.892	1.581	-0.414	-0.789
RalstoniaGMI1000	RS_RS08725	RS_RS08725		DUF1842 domain-containing protein	-0.774	0.144	0.443	-0.914	-0.069	1.677	0.349
RalstoniaGMI1000	RS_RS08730	RS_RS08730		GDL motif peptide-associated radical SAM/SPASM maturase	0.706	-1.266	-0.164	0.490	-0.188	-0.809	-0.660
RalstoniaGMI1000	RS_RS08735	RS_RS08735		LysR family transcriptional regulator	1.279	1.358	1.373	-1.965	-1.493	1.447	0.580
RalstoniaGMI1000	RS_RS08740	RS_RS08740		KR domain-containing protein	0.964	-1.145	0.028	-0.052	1.885	-0.342	-0.063
RalstoniaGMI1000	RS_RS08745	RS_RS08745		ABC transporter permease	-0.266	0.906	1.137	-0.535	-1.618	-0.264	-0.545
RalstoniaGMI1000	RS_RS08750	RS_RS08750		ABC transporter permease	-0.491	-0.424	1.800	0.076	-0.410	-0.394	0.251
RalstoniaGMI1000	RS_RS08755	RS_RS08755		ABC transporter substrate-binding protein	-0.615	0.185	0.118	1.950	-0.084	-1.970	0.111
RalstoniaGMI1000	RS_RS08760	RS_RS08760		ABC transporter ATP-binding protein	0.274	0.793	-0.737	-0.759	-1.714	-0.458	1.440
RalstoniaGMI1000	RS_RS08765	RS_RS08765		sensor histidine kinase	0.668	-0.227	0.583	-1.453	-0.233	0.727	0.902
RalstoniaGMI1000	RS_RS08770	RS_RS08770		DNA-binding response regulator	-0.885	0.453	-0.329	-0.154	-0.111	0.221	-0.733
RalstoniaGMI1000	RS_RS08775	RS_RS08775		porin	0.208	-0.964	-0.143	-1.009	0.645	-1.313	0.759
RalstoniaGMI1000	RS_RS08785	RS_RS08785		ABC transporter permease	1.509	0.089	1.063	-0.224	-0.036	2.803	2.628
RalstoniaGMI1000	RS_RS08790	RS_RS08790		ABC transporter permease	0.460	0.050	-0.004	0.604	-0.507	1.650	-0.647
RalstoniaGMI1000	RS_RS08795	RS_RS08795		MurR/RpiR family transcriptional regulator	0.645	1.060	-1.111	-0.918	0.464	-1.118	-1.017
RalstoniaGMI1000	RS_RS08800	RS_RS08800		peptidase C45	-0.399	0.193	0.753	0.081	-0.190	0.522	-0.524
RalstoniaGMI1000	RS_RS08810	RS_RS08810		peptidyl-prolyl cis-trans isomerase	-1.126	-0.162	0.685	-0.558	-2.085	-1.149	-0.968
RalstoniaGMI1000	RS_RS08815	RS_RS08815		BolA family transcriptional regulator	-0.060	0.382	-0.464	0.428	-1.849	-0.053	1.763
RalstoniaGMI1000	RS_RS08825	RS_RS08825		peptide-methionine (R)-S-oxide reductase	2.405	2.081	0.248	-1.404	0.066	0.066	0.710
RalstoniaGMI1000	RS_RS08830	RS_RS08830		YdiU family protein	-0.661	-0.372	-1.422	-1.176	-0.275	-1.490	0.313
RalstoniaGMI1000	RS_RS08835	RS_RS08835		long-chain-fatty-acid--CoA ligase	0.598	-0.968	-0.060	0.877	0.208	0.858	-2.161
RalstoniaGMI1000	RS_RS08840	RS_RS08840		branched-chain amino acid ABC transporter substrate-binding protein	0.371	-0.154	0.288	0.654	-0.119	0.132	0.279
RalstoniaGMI1000	RS_RS08845	RS_RS08845		branched-chain amino acid ABC transporter permease	-1.359	0.090	-0.035	0.198	1.203	1.355	1.282
RalstoniaGMI1000	RS_RS08850	RS_RS08850		branched-chain amino acid ABC transporter permease	-0.495	-0.803	0.722	-0.767	-0.202	-0.782	-0.167
RalstoniaGMI1000	RS_RS08855	RS_RS08855		ABC transporter ATP-binding protein	1.250	-1.387	-1.068	-0.669	-0.915	0.607	0.549
RalstoniaGMI1000	RS_RS08860	RS_RS08860		ABC transporter ATP-binding protein	-1.105	0.606	0.512	0.857	0.504	0.152	-0.190
RalstoniaGMI1000	RS_RS08865	RS_RS08865		hypothetical protein	0.744	0.105	-0.675	0.868	1.163	1.303	0.978
RalstoniaGMI1000	RS_RS08870	RS_RS08870		exo-poly-galacturonase signal peptide protein	-1.262	0.439	-0.827	0.154	-0.777	-0.247	0.264
RalstoniaGMI1000	RS_RS08875	RS_RS08875		amino acid permease	-0.230	-0.002	0.063	1.455	0.338	-0.570	0.236
RalstoniaGMI1000	RS_RS08880	RS_RS08880		amino acid permease	0.114	-0.491	0.677	-1.016	-0.857	-1.636	0.913
RalstoniaGMI1000	RS_RS08885	RS_RS08885		3-hydroxyacyl-CoA dehydrogenase	0.906	0.683	-0.758	-0.103	0.054	0.001	-0.611
RalstoniaGMI1000	RS_RS08890	RS_RS08890		bifunctional nicotinamidase/pyrazinamidase	0.768	-0.462	1.938	0.222	-1.572	0.344	-0.878
RalstoniaGMI1000	RS_RS08895	RS_RS08895		acetyl-CoA C-acyltransferase	-1.171	1.777	1.497	0.528	0.298	-0.087	0.533
RalstoniaGMI1000	RS_RS08900	RS_RS08900		acyl-CoA dehydrogenase	-0.004	-0.089	0.354	-1.066	0.581	1.024	1.968
RalstoniaGMI1000	RS_RS08905	RS_RS08905		KR domain-containing protein	0.179	1.621	0.620	-0.079	-0.383	-0.749	-0.830
RalstoniaGMI1000	RS_RS08915	RS_RS08915		6-aminohexanoate hydrolase	0.098	0.844	-1.718	0.111	-0.919	0.251	0.402
RalstoniaGMI1000	RS_RS08920	RS_RS08920		NADP-dependent oxidoreductase	-2.428	0.247	-0.499	-1.161	-0.938	-0.135	-0.295
RalstoniaGMI1000	RS_RS08925	RS_RS08925		class II aldolase/adducin family protein	-1.323	0.012	0.703	0.567	0.854	0.217	0.734
RalstoniaGMI1000	RS_RS08930	RS_RS08930		glutathione S-transferase family protein	0.105	0.890	0.790	2.561	1.850	-0.895	0.351
RalstoniaGMI1000	RS_RS08935	RS_RS08935		NAD(P)-dependent oxidoreductase	0.062	-1.346	-2.137	-0.651	-0.245	-0.076	-1.787
RalstoniaGMI1000	RS_RS08940	RS_RS08940		alpha/beta hydrolase	0.911	-0.031	-0.547	0.351	-0.894	0.651	0.103
RalstoniaGMI1000	RS_RS08945	RS_RS08945		4-hydroxybutyrate dehydrogenase	-0.201	-0.515	0.703	-0.017	-0.059	0.434	0.311
RalstoniaGMI1000	RS_RS08950	RS_RS08950		alpha/beta hydrolase	0.017	0.419	-1.627	1.286	1.666	-0.217	1.187
RalstoniaGMI1000	RS_RS08955	RS_RS08955		acyl-CoA thioesterase	0.262	-0.060	-1.442	0.000	0.250	-0.271	-0.309
RalstoniaGMI1000	RS_RS08960	RS_RS08960		GNAT family N-acetyltransferase	-0.266	0.040	-0.111	0.305	-0.745	0.268	0.957
RalstoniaGMI1000	RS_RS08965	RS_RS08965		hemagglutinin	-0.885	0.254	-0.318	-0.048	-1.054	-0.123	-0.501
RalstoniaGMI1000	RS_RS08970	RS_RS08970		hypothetical protein	-0.206	-0.573	-0.959	0.351	-0.304	0.462	-0.362
RalstoniaGMI1000	RS_RS08975	RS_RS08975		hypothetical protein	0.309	0.226	0.134	-1.948	-0.691	-0.955	-1.401
RalstoniaGMI1000	RS_RS08980	RS_RS08980		ShlB/FhaC/HecB family hemolysin secretion/activation protein	-0.985	0.214	-1.745	0.168	-0.088	0.997	-0.248
RalstoniaGMI1000	RS_RS08985	RS_RS08985		hypothetical protein	1.355	0.101	0.121	0.496	0.716	0.664	0.409
RalstoniaGMI1000	RS_RS09000	RS_RS09000		endolytic transglycosylase MltG	1.029	1.309	-2.051	0.061	-0.015	-0.734	0.713
RalstoniaGMI1000	RS_RS09015	RS_RS09015		type 4 fimbrial biogenesis protein	0.067	-2.592	-0.809	-0.837	-1.389	0.017	1.374
RalstoniaGMI1000	RS_RS09020	RS_RS09020		TatD family deoxyribonuclease	0.431	-0.215	0.384	0.331	-0.131	-0.782	0.183
RalstoniaGMI1000	RS_RS09025	RS_RS09025		hypothetical protein	-1.343	-0.082	-0.695	0.137	-0.868	0.114	-0.935
RalstoniaGMI1000	RS_RS09030	RS_RS09030		ergothioneine biosynthesis protein EgtB	0.785	0.436	-1.080	0.275	0.545	0.017	-1.114
RalstoniaGMI1000	RS_RS09035	RS_RS09035		LacI family DNA-binding transcriptional regulator	-2.905	-0.886	1.778	0.567	-1.262	0.670	2.064
RalstoniaGMI1000	RS_RS09040	RS_RS09040		ABC transporter substrate-binding protein	0.184	0.898	-0.774	-0.328	-0.583	1.032	-0.557
RalstoniaGMI1000	RS_RS09045	RS_RS09045		ABC transporter permease	1.372	0.522	0.527	-1.608	-2.013	-0.339	-0.583
RalstoniaGMI1000	RS_RS09050	RS_RS09050		ABC transporter permease	-1.031	0.662	-1.102	-0.091	-1.376	1.374	-0.015
RalstoniaGMI1000	RS_RS09055	RS_RS09055		ABC transporter ATP-binding protein	-0.589	0.597	-1.472	2.687	0.052	0.555	-1.987
RalstoniaGMI1000	RS_RS09065	RS_RS09065		N-acetylmuramoyl-L-alanine amidase	0.500	-1.165	0.417	-0.384	0.306	0.183	-1.039
RalstoniaGMI1000	RS_RS09070	RS_RS09070		pyruvate dehydrogenase (acetyl-transferring) E1 component subunit alpha	-2.463	1.062	0.107	0.039	-0.848	0.990	0.129
RalstoniaGMI1000	RS_RS09075	RS_RS09075		alpha-ketoacid dehydrogenase subunit beta	-2.891	1.489	-0.802	0.087	-1.938	-1.954	-0.600
RalstoniaGMI1000	RS_RS09080	RS_RS09080		2-oxo acid dehydrogenase subunit E2	-0.275	0.206	-0.165	-0.653	-0.845	-0.084	-0.426
RalstoniaGMI1000	RS_RS09085	RS_RS09085		GALA protein	-0.172	0.789	0.937	-0.217	0.543	-0.260	-0.554
RalstoniaGMI1000	RS_RS09090	RS_RS09090		GALA protein	-1.068	-1.571	-3.084	-1.059	-0.815	-0.382	-0.949
RalstoniaGMI1000	RS_RS09095	RS_RS09095		DJ-1/PfpI family protein	0.569	-0.190	0.887	0.465	1.281	1.227	0.486
RalstoniaGMI1000	RS_RS09100	RS_RS09100		voltage-gated chloride channel protein	0.365	-0.438	-0.781	-1.043	-0.931	0.639	-0.633
RalstoniaGMI1000	RS_RS09105	RS_RS09105		methyltransferase domain-containing protein	0.665	-0.361	1.673	0.687	-0.176	-2.490	-0.687
RalstoniaGMI1000	RS_RS09110	RS_RS09110		thiazolinyl imide reductase	-0.335	0.185	0.119	1.246	0.063	0.652	-0.090
RalstoniaGMI1000	RS_RS09115	RS_RS09115		hybrid non-ribosomal peptide synthetase/type I polyketide synthase	-0.454	0.244	1.470	0.749	0.785	0.081	0.978
RalstoniaGMI1000	RS_RS09120	RS_RS09120		TonB-dependent receptor	-0.905	0.088	-5.591	-0.228	-6.315	-1.312	-4.461
RalstoniaGMI1000	RS_RS09125	RS_RS09125		ABC transporter ATP-binding protein	-0.286	-0.618	-9.538	0.111	-7.245	-0.962	-10.022
RalstoniaGMI1000	RS_RS09130	RS_RS09130		ABC transporter ATP-binding protein	0.395	-0.227	-6.482	0.433	-7.849	1.292	-6.708
RalstoniaGMI1000	RS_RS09135	RS_RS09135		KR domain-containing protein	0.656	0.646	0.263	-0.767	0.098	-0.302	-0.147
RalstoniaGMI1000	RS_RS09140	RS_RS09140		non-ribosomal peptide synthetase	-0.638	-0.384	-7.347	0.502	-7.042	0.858	-6.617
RalstoniaGMI1000	RS_RS09145	RS_RS09145		hypothetical protein	0.511	-0.684	-5.679	0.005	-3.958	-0.589	-5.315
RalstoniaGMI1000	RS_RS09150	RS_RS09150		AraC family transcriptional regulator	0.323	-0.057	-3.099	0.229	-3.730	0.813	-3.681
RalstoniaGMI1000	RS_RS09155	RS_RS09155		hypothetical protein	-0.452	-1.477	-1.143	0.598	-0.569	-0.363	-0.158
RalstoniaGMI1000	RS_RS09160	RS_RS09160		N-acetyltransferase	-0.977	0.231	-1.644	0.115	-1.229	-0.858	-0.834
RalstoniaGMI1000	RS_RS09165	RS_RS09165		siderophore biosynthesis protein	-0.729	-1.069	0.195	-0.421	-1.415	-0.106	-0.920
RalstoniaGMI1000	RS_RS09170	RS_RS09170		methionine--tRNA ligase	0.784	-1.497	-0.161	0.180	-0.399	-1.001	0.364
RalstoniaGMI1000	RS_RS09175	RS_RS09175		cupin domain-containing protein	-1.257	-0.810	1.397	-0.411	0.220	-0.738	-0.665
RalstoniaGMI1000	RS_RS09180	RS_RS09180		flavin reductase family protein	0.240	0.176	1.825	0.609	-1.373	-1.143	-1.530
RalstoniaGMI1000	RS_RS09190	RS_RS09190		Asp/Glu racemase	1.836	2.853	0.362	0.699	0.486	0.479	-1.982
RalstoniaGMI1000	RS_RS09195	RS_RS09195		aliphatic nitrilase	-0.146	-0.477	1.195	0.356	0.563	-1.431	-1.126
RalstoniaGMI1000	RS_RS09200	RS_RS09200		FAA hydrolase family protein	-0.769	-0.517	1.689	-0.125	-1.702	0.073	-1.723
RalstoniaGMI1000	RS_RS09205	RS_RS09205		cupin domain-containing protein	0.004	-0.926	0.443	-0.483	0.574	0.098	-0.168
RalstoniaGMI1000	RS_RS09210	RS_RS09210		bifunctional salicylyl-CoA 5-hydroxylase/oxidoreductase	-0.176	-0.526	-0.009	0.035	-0.542	0.618	-1.767
RalstoniaGMI1000	RS_RS09215	RS_RS09215		acyl-CoA thioesterase	-0.957	-0.311	-2.340	-1.111	-0.512	0.076	-1.351
RalstoniaGMI1000	RS_RS09220	RS_RS09220		indolepyruvate oxidoreductase	0.233	0.273	-0.525	0.407	0.091	0.538	0.272
RalstoniaGMI1000	RS_RS09225	RS_RS09225		indolepyruvate ferredoxin oxidoreductase	-0.512	-0.300	-0.533	-0.211	-1.113	-0.343	-0.227
RalstoniaGMI1000	RS_RS09240	RS_RS09240		AraC family transcriptional regulator	0.191	3.073	-0.289	2.293	0.017	-1.340	-2.161
RalstoniaGMI1000	RS_RS09245	RS_RS09245		hypothetical protein	0.561	-1.031	0.008	0.901	-0.868	-0.251	-2.494
RalstoniaGMI1000	RS_RS09250	RS_RS09250		NAD(P)/FAD-dependent oxidoreductase	0.079	1.302	-0.374	0.867	-0.156	-0.112	-0.397
RalstoniaGMI1000	RS_RS09255	RS_RS09255		cyclase	-1.306	-0.819	1.859	0.402	0.111	-0.485	-1.277
RalstoniaGMI1000	RS_RS09260	RS_RS09260		flavin reductase	-0.938	0.501	-1.131	0.878	0.183	1.120	-1.930
RalstoniaGMI1000	RS_RS09265	RS_RS09265		alanine-phosphoribitol ligase	0.493	0.603	0.821	-1.258	1.352	0.911	0.551
RalstoniaGMI1000	RS_RS09270	RS_RS09270		NAD(P)-dependent oxidoreductase	0.623	2.193	1.178	-0.468	0.488	1.245	1.749
RalstoniaGMI1000	RS_RS09275	RS_RS09275		hypothetical protein	-0.424	1.566	0.860	-0.390	0.141	-0.250	-0.009
RalstoniaGMI1000	RS_RS09280	RS_RS09280		hypothetical protein	-0.690	-0.164	-0.227	-0.401	-1.327	0.434	0.056
RalstoniaGMI1000	RS_RS09285	RS_RS09285		pyridoxal phosphate-dependent aminotransferase	0.752	1.563	4.269	1.398	1.047	1.486	0.084
RalstoniaGMI1000	RS_RS09290	RS_RS09290		alpha/beta hydrolase	0.844	-0.133	-0.503	-0.785	-0.446	-0.912	1.029
RalstoniaGMI1000	RS_RS09295	RS_RS09295		hypothetical protein	-0.693	0.089	-1.120	0.447	1.214	1.764	-0.305
RalstoniaGMI1000	RS_RS09305	RS_RS09305		transposase	0.016	-0.141	-0.812	-0.406	-0.321	0.747	1.926
RalstoniaGMI1000	RS_RS09330	RS_RS09330		hypothetical protein	-0.489	0.240	-1.553	-0.400	-0.574	-1.096	-0.778
RalstoniaGMI1000	RS_RS09345	RS_RS09345		hypothetical protein	-1.248	-0.932	0.698	-0.245	-0.297	1.143	1.100
RalstoniaGMI1000	RS_RS09350	RS_RS09350		MarR family transcriptional regulator	0.663	-0.434	0.104	1.137	-1.588	0.821	0.405
RalstoniaGMI1000	RS_RS09355	RS_RS09355		MFS transporter	0.795	-0.199	-0.578	0.213	1.394	0.440	-1.718
RalstoniaGMI1000	RS_RS09360	RS_RS09360		HlyD family secretion protein	-0.826	-1.632	0.446	-0.854	-0.253	-0.083	0.814
RalstoniaGMI1000	RS_RS09365	RS_RS09365		multidrug transporter	-0.838	0.270	-0.415	-0.513	-0.605	0.661	0.431
RalstoniaGMI1000	RS_RS09370	RS_RS09370		DUF1794 domain-containing protein	-1.120	0.057	-0.942	0.543	-0.343	-0.315	-0.018
RalstoniaGMI1000	RS_RS09375	RS_RS09375		PLP-dependent aminotransferase family protein	-1.197	-1.258	-0.191	0.470	-0.590	0.335	-1.101
RalstoniaGMI1000	RS_RS09380	RS_RS09380		ubiquinol oxidase subunit II	-0.556	-1.074	1.146	-0.821	-0.652	-0.508	-1.088
RalstoniaGMI1000	RS_RS09385	RS_RS09385		cytochrome o ubiquinol oxidase subunit I	0.273	-0.476	-0.396	-1.266	-0.608	-0.815	0.060
RalstoniaGMI1000	RS_RS09390	RS_RS09390		cytochrome o ubiquinol oxidase subunit III	-0.760	0.642	-0.085	-1.878	0.531	-0.070	0.673
RalstoniaGMI1000	RS_RS09395	RS_RS09395		cytochrome o ubiquinol oxidase subunit IV	0.598	1.336	0.971	0.032	-0.685	1.384	0.639
RalstoniaGMI1000	RS_RS09400	RS_RS09400		nitrite/sulfite reductase	-1.681	-0.212	-0.351	-0.345	-0.644	-0.163	0.181
RalstoniaGMI1000	RS_RS09405	RS_RS09405		DUF934 domain-containing protein	-0.433	0.544	-0.408	-0.046	0.562	-2.048	0.083
RalstoniaGMI1000	RS_RS09415	RS_RS09415		DNA primase	0.076	0.582	0.479	0.081	-0.436	-1.163	-0.622
