orgId	locusId	sysName	geneName	desc	set1IT067 Plant=Tomato_cv_Moneymaker; PlantTreatment=None; Sample=Xylem_sap; GrowthSubstrate=calcine_clay; Collection=direct; 1dpi	set1IT070 Plant=Tomato_cv_Moneymaker; PlantTreatment=None; Sample=Xylem_sap; GrowthSubstrate=calcine_clay; Collection=direct; 1dpi	set2IT059 M63_quarter_strength	set2IT062 CPG	set2IT063 M63_quarter_strength	set4IT033 CPG	set4IT034 M63_quarter_strength
RalstoniaGMI1000	RS_RS13150	RS_RS13150		AI-2E family transporter	-0.165	-0.085	0.264	-0.006	0.137	-0.076	-0.041
RalstoniaGMI1000	RS_RS13165	RS_RS13165		polynucleotide adenylyltransferase PcnB	-1.222	-1.314	-0.222	0.255	-0.351	0.279	-0.375
RalstoniaGMI1000	RS_RS13175	RS_RS13175		deoxynucleoside kinase	-0.120	0.476	-0.213	-0.033	-0.189	-0.089	-0.096
RalstoniaGMI1000	RS_RS13185	RS_RS13185		ABC transporter permease	0.299	-0.248	0.015	-0.031	-0.761	-0.283	-0.248
RalstoniaGMI1000	RS_RS13190	RS_RS13190		ABC transporter ATP-binding protein	0.002	-0.585	-0.204	-0.225	-0.054	-0.051	0.071
RalstoniaGMI1000	RS_RS13195	RS_RS13195		aminodeoxychorismate synthase component I	-0.077	-0.331	-0.253	-0.056	0.061	0.012	-0.101
RalstoniaGMI1000	RS_RS13200	RS_RS13200		molecular chaperone DnaJ	-1.964	-1.800	-2.018	-1.013	-0.999	-1.419	-1.661
RalstoniaGMI1000	RS_RS13205	RS_RS13205		molecular chaperone DnaK	-0.226	-0.294	0.000	-0.220	0.187	-0.323	0.064
RalstoniaGMI1000	RS_RS13210	RS_RS13210		nucleoside diphosphate kinase regulator	0.213	0.210	0.248	-0.331	-0.219	0.046	-0.060
RalstoniaGMI1000	RS_RS13225	RS_RS13225		hypothetical protein	-0.377	-0.970	0.745	0.436	-0.987	0.281	0.008
RalstoniaGMI1000	RS_RS13230	RS_RS13230		RNA-binding S4 domain-containing protein	0.152	0.038	0.104	-0.226	0.044	-0.040	-0.058
RalstoniaGMI1000	RS_RS13240	RS_RS13240		imidazolonepropionase	-0.109	-0.015	0.017	-0.058	-0.224	-0.132	-0.202
RalstoniaGMI1000	RS_RS13245	RS_RS13245		formimidoylglutamase	-0.441	-4.404	0.029	-0.045	-0.708	-1.084	-0.136
RalstoniaGMI1000	RS_RS13250	RS_RS13250		histidine ammonia-lyase	-0.364	0.871	-0.377	0.223	0.279	0.191	-0.519
RalstoniaGMI1000	RS_RS13255	RS_RS13255		urocanate hydratase	0.088	0.128	-0.104	0.065	-0.025	0.029	0.041
RalstoniaGMI1000	RS_RS13260	RS_RS13260		histidine utilization repressor	0.077	-1.179	0.383	-1.096	0.070	-0.135	0.126
RalstoniaGMI1000	RS_RS13265	RS_RS13265		HrcA family transcriptional regulator	0.058	-0.229	0.079	0.091	-0.038	-0.298	-0.314
RalstoniaGMI1000	RS_RS13275	RS_RS13275		DNA repair protein RecN	0.019	0.745	-0.370	-0.117	-0.266	-0.072	0.248
RalstoniaGMI1000	RS_RS13280	RS_RS13280		hypothetical protein	-0.248	-1.837	0.539	-0.162	-1.198	-0.015	0.476
RalstoniaGMI1000	RS_RS13285	RS_RS13285		MprA protease, GlyGly-CTERM protein-sorting domain-containing form	-0.032	-0.232	-0.258	0.019	-0.168	0.044	0.075
RalstoniaGMI1000	RS_RS13290	RS_RS13290		MprA protease, GlyGly-CTERM protein-sorting domain-containing form	0.237	0.135	-0.003	0.042	0.047	-0.154	-0.200
RalstoniaGMI1000	RS_RS13295	RS_RS13295		rhombosortase	1.317	0.484	-0.099	1.132	-1.187	-1.301	-0.599
RalstoniaGMI1000	RS_RS13300	RS_RS13300		[glutamate--ammonia-ligase] adenylyltransferase	0.037	0.282	0.119	0.127	0.091	0.133	0.519
RalstoniaGMI1000	RS_RS13305	RS_RS13305		TIGR02099 family protein	0.077	0.075	-0.042	-0.447	-0.412	-0.424	-0.333
RalstoniaGMI1000	RS_RS13310	RS_RS13310		carbon-nitrogen hydrolase family protein	-0.188	-0.446	-0.129	-0.305	-0.090	-0.048	0.090
RalstoniaGMI1000	RS_RS13315	RS_RS13315		metalloprotease TldD	-0.111	-0.010	0.111	-0.319	0.036	-0.053	-0.145
RalstoniaGMI1000	RS_RS13320	RS_RS13320		3-deoxy-7-phosphoheptulonate synthase	-2.037	-0.695	-0.451	-0.833	-0.848	-0.300	-0.513
RalstoniaGMI1000	RS_RS13330	RS_RS13330		mechanosensitive ion channel family protein	-0.025	0.581	-0.251	0.051	0.155	-0.405	-0.109
RalstoniaGMI1000	RS_RS13335	RS_RS13335		ATP:cob(I)alamin adenosyltransferase	-0.183	0.178	-0.083	-0.399	-0.149	0.094	0.245
RalstoniaGMI1000	RS_RS13340	RS_RS13340		FAD-binding protein	0.095	0.287	0.193	0.208	0.022	0.235	0.322
RalstoniaGMI1000	RS_RS13345	RS_RS13345		LysR family transcriptional regulator	-0.157	0.393	0.019	0.432	0.548	0.187	-0.339
RalstoniaGMI1000	RS_RS13350	RS_RS13350		FAD-binding oxidoreductase	-0.242	-0.160	0.069	-0.189	-0.127	-0.034	-0.195
RalstoniaGMI1000	RS_RS13355	RS_RS13355		glycolate oxidase subunit GlcE	0.046	-0.806	-0.047	-0.086	0.077	-0.404	-0.254
RalstoniaGMI1000	RS_RS13360	RS_RS13360		glycolate oxidase iron-sulfur subunit	0.109	0.258	0.150	-0.043	-0.124	0.146	-0.063
RalstoniaGMI1000	RS_RS13365	RS_RS13365		CidA/LrgA family protein	-0.124	0.340	-0.278	-0.415	-0.245	-0.200	-0.387
RalstoniaGMI1000	RS_RS13370	RS_RS13370		LrgB family protein	0.029	0.183	-0.422	-0.109	-0.142	-0.138	-0.159
RalstoniaGMI1000	RS_RS13375	RS_RS13375		VOC family protein	0.032	-0.501	0.092	0.452	-1.573	0.594	-0.387
RalstoniaGMI1000	RS_RS13380	RS_RS13380		cupin domain-containing protein	-0.096	-0.265	0.265	-0.240	-0.106	-0.003	0.033
RalstoniaGMI1000	RS_RS13390	RS_RS13390		glutathione peroxidase	0.091	0.148	0.132	-0.201	0.166	0.034	0.038
RalstoniaGMI1000	RS_RS13395	RS_RS13395		type 4 fimbrial biogenesis PilY1 signal peptide	-0.064	-0.220	-0.077	-0.019	-0.009	-0.009	-0.043
RalstoniaGMI1000	RS_RS13400	RS_RS13400		pilus assembly protein	0.044	0.380	-0.194	-1.109	-1.508	0.061	0.110
RalstoniaGMI1000	RS_RS13405	RS_RS13405		prepilin-type N-terminal cleavage/methylation domain-containing protein	-0.018	-0.619	0.048	-0.080	0.304	-0.019	-0.039
RalstoniaGMI1000	RS_RS13410	RS_RS13410		type IV pilus modification protein PilV	0.395	1.307	-0.546	-1.108	0.044	-0.794	-0.113
RalstoniaGMI1000	RS_RS13415	RS_RS13415		prepilin-type N-terminal cleavage/methylation domain-containing protein	-0.039	0.230	-0.380	0.039	0.387	0.935	0.571
RalstoniaGMI1000	RS_RS13420	RS_RS13420		type IV pilin protein	0.055	-0.312	0.037	-0.006	0.114	-0.146	0.112
RalstoniaGMI1000	RS_RS13425	RS_RS13425		twitching motility protein PilT	-0.156	-0.689	0.033	-0.373	0.256	-0.164	-0.095
RalstoniaGMI1000	RS_RS13430	RS_RS13430		type IV pili twitching motility protein PilT	-0.282	0.694	0.465	0.470	0.179	0.267	0.202
RalstoniaGMI1000	RS_RS13435	RS_RS13435		YggS family pyridoxal phosphate-dependent enzyme	-0.405	-0.292	-0.000	-0.200	-0.168	-0.277	-0.239
RalstoniaGMI1000	RS_RS13445	RS_RS13445		hypothetical protein	-0.012	0.450	-0.134	0.048	-0.447	-0.117	-0.625
RalstoniaGMI1000	RS_RS13455	RS_RS13455		DNA starvation/stationary phase protection protein	-0.092	-0.104	-0.189	-0.274	-0.068	-0.016	-0.084
RalstoniaGMI1000	RS_RS13470	RS_RS13470		hydrogen peroxide-inducible genes activator	0.006	-0.191	0.390	-0.221	-0.107	-0.433	-0.052
RalstoniaGMI1000	RS_RS13475	RS_RS13475		hypothetical protein	-0.105	-0.323	-0.048	0.042	-0.050	-0.139	-0.335
RalstoniaGMI1000	RS_RS13480	RS_RS13480		hypothetical protein	-0.141	0.356	-0.060	0.074	0.078	-0.040	-0.113
RalstoniaGMI1000	RS_RS13485	RS_RS13485		fimbrial biogenesis outer membrane usher protein	0.011	-0.425	-0.011	-0.081	-0.102	0.105	0.104
RalstoniaGMI1000	RS_RS13490	RS_RS13490		molecular chaperone	0.007	-0.701	-0.034	-0.310	0.055	0.022	0.199
RalstoniaGMI1000	RS_RS13500	RS_RS13500		spore coat protein U	-0.107	0.255	0.343	-0.483	-0.173	-0.540	-0.560
RalstoniaGMI1000	RS_RS13505	RS_RS13505		transglutaminase family protein	-0.050	-0.205	0.184	-0.137	-0.019	0.026	0.053
RalstoniaGMI1000	RS_RS13510	RS_RS13510		hypothetical protein	0.038	0.024	-0.174	-0.301	-0.260	0.019	-0.017
RalstoniaGMI1000	RS_RS13515	RS_RS13515		hypothetical protein	0.424	-0.630	-0.070	0.517	0.206	0.339	-0.151
RalstoniaGMI1000	RS_RS13520	RS_RS13520		hypothetical protein	-0.381	0.185	0.208	-0.139	-0.056	-0.018	-0.426
RalstoniaGMI1000	RS_RS13525	RS_RS13525		hypothetical protein	-0.050	-0.674	-0.152	0.046	0.088	0.145	0.256
RalstoniaGMI1000	RS_RS13530	RS_RS13530		hypothetical protein	-0.005	0.588	-0.259	0.115	-0.060	0.090	0.076
RalstoniaGMI1000	RS_RS13545	RS_RS13545		LysR family transcriptional regulator	0.088	-0.456	0.402	-0.036	-0.390	-0.364	-0.205
RalstoniaGMI1000	RS_RS13550	RS_RS13550		DSD1 family PLP-dependent enzyme	-0.025	0.095	-0.104	0.314	0.129	-0.018	-0.203
RalstoniaGMI1000	RS_RS13570	RS_RS13570		tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	-0.468	-0.489	-0.113	-0.295	-0.192	0.015	-0.905
RalstoniaGMI1000	RS_RS13575	RS_RS13575		tRNA guanosine(34) transglycosylase Tgt	-1.133	-0.478	0.336	-1.184	-0.408	-1.776	-1.019
RalstoniaGMI1000	RS_RS13595	RS_RS13595		polyisoprenoid-binding protein	-0.132	0.154	0.021	-0.113	0.060	-0.084	-0.426
RalstoniaGMI1000	RS_RS13600	RS_RS13600		polyisoprenoid-binding protein	-0.231	0.349	0.126	-0.195	-0.219	-0.117	-0.118
RalstoniaGMI1000	RS_RS13605	RS_RS13605		cytochrome b	-0.037	0.074	0.120	0.072	0.093	-0.064	0.094
RalstoniaGMI1000	RS_RS13615	RS_RS13615		glutathione S-transferase	0.035	-0.144	-0.006	-0.387	-0.101	0.137	0.422
RalstoniaGMI1000	RS_RS13630	RS_RS13630		NUDIX hydrolase	-0.376	-1.570	-0.066	0.172	0.179	-0.318	-0.478
RalstoniaGMI1000	RS_RS13635	RS_RS13635		MarR family transcriptional regulator	0.070	0.438	0.106	-0.218	-0.202	-0.414	-0.025
RalstoniaGMI1000	RS_RS13640	RS_RS13640		HlyD family secretion protein	0.056	0.290	-0.147	-0.368	-0.220	0.242	-0.106
RalstoniaGMI1000	RS_RS13645	RS_RS13645		EmrB/QacA family drug resistance transporter	-0.132	-0.021	0.066	-0.051	-0.041	-0.053	-0.010
RalstoniaGMI1000	RS_RS13650	RS_RS13650		DUF1624 domain-containing protein	0.169	0.113	-0.194	0.133	-0.019	-0.440	-0.254
RalstoniaGMI1000	RS_RS13655	RS_RS13655		TonB-dependent siderophore receptor	0.091	-0.134	-0.296	0.073	-0.062	0.117	0.070
RalstoniaGMI1000	RS_RS13660	RS_RS13660		NAD(P)(+) transhydrogenase (Re/Si-specific) subunit alpha	0.354	1.206	0.243	-0.232	-0.211	-0.097	-0.181
RalstoniaGMI1000	RS_RS13670	RS_RS13670		NAD(P) transhydrogenase subunit alpha	0.257	0.382	-0.068	0.190	-0.324	0.192	-0.159
RalstoniaGMI1000	RS_RS13675	RS_RS13675		NAD(P) transhydrogenase subunit beta	-0.087	-0.231	-0.261	-0.058	-0.042	0.055	0.047
RalstoniaGMI1000	RS_RS13685	RS_RS13685		class I SAM-dependent methyltransferase	0.146	0.007	0.469	0.240	0.349	0.234	0.458
RalstoniaGMI1000	RS_RS13690	RS_RS13690		two-component sensor histidine kinase	-0.073	-0.198	1.214	0.163	0.832	-0.032	0.927
RalstoniaGMI1000	RS_RS13695	RS_RS13695		hybrid sensor histidine kinase/response regulator	-0.130	-0.049	1.474	-0.285	0.699	-0.343	0.782
RalstoniaGMI1000	RS_RS13700	RS_RS13700		response regulator	0.169	0.349	-0.009	0.294	0.074	-0.089	0.007
RalstoniaGMI1000	RS_RS13705	RS_RS13705		class I SAM-dependent RNA methyltransferase	-0.270	-0.884	0.407	0.135	0.051	0.002	0.189
RalstoniaGMI1000	RS_RS13750	RS_RS13750		transcriptional regulator	1.168	2.028	2.211	3.047	1.884	3.114	2.196
RalstoniaGMI1000	RS_RS13765	RS_RS13765		D-galactonate dehydratase	0.025	-0.359	-0.109	0.073	0.104	-0.089	0.042
RalstoniaGMI1000	RS_RS13770	RS_RS13770		2-dehydro-3-deoxy-6-phosphogalactonate aldolase	-0.016	0.752	0.280	-0.776	-0.513	0.760	0.401
RalstoniaGMI1000	RS_RS13775	RS_RS13775		short-chain dehydrogenase	-0.680	-0.816	0.110	0.019	0.153	0.065	0.517
RalstoniaGMI1000	RS_RS13780	RS_RS13780		aldose 1-epimerase	-0.077	-0.076	-0.065	-0.096	0.023	0.075	0.169
RalstoniaGMI1000	RS_RS13785	RS_RS13785		SMP-30/gluconolactonase/LRE family protein	-0.159	0.097	-0.018	0.028	-0.054	0.247	0.135
RalstoniaGMI1000	RS_RS13790	RS_RS13790		L-arabinose ABC transporter permease AraH	-0.189	-0.978	0.010	0.737	-0.180	0.199	0.027
RalstoniaGMI1000	RS_RS13795	RS_RS13795		arabinose import ATP-binding protein AraG	-0.029	-0.190	-0.124	0.152	-0.197	0.307	0.130
RalstoniaGMI1000	RS_RS13800	RS_RS13800		arabinose ABC transporter substrate-binding protein	0.086	0.166	0.099	0.018	-0.125	0.534	0.246
RalstoniaGMI1000	RS_RS13805	RS_RS13805		2-dehydro-3-deoxygalactonokinase	0.126	0.547	-0.191	0.738	0.081	-0.313	-0.295
RalstoniaGMI1000	RS_RS13810	RS_RS13810		porin	0.012	-0.015	0.096	0.241	-0.191	0.105	0.023
RalstoniaGMI1000	RS_RS13815	RS_RS13815		transcriptional regulator GcvA	0.086	0.137	-0.208	0.213	0.294	0.329	0.043
RalstoniaGMI1000	RS_RS13820	RS_RS13820		VOC family protein	-0.150	0.283	0.066	-0.126	0.115	0.055	0.290
RalstoniaGMI1000	RS_RS13825	RS_RS13825		16S rRNA (uracil(1498)-N(3))-methyltransferase	-0.284	-1.096	-0.219	-0.328	-0.478	0.702	0.171
RalstoniaGMI1000	RS_RS13830	RS_RS13830		DUF937 domain-containing protein	0.188	0.884	-0.040	0.169	0.088	-0.225	-0.020
RalstoniaGMI1000	RS_RS13840	RS_RS13840		ribonuclease N1	0.166	0.336	0.315	0.136	-0.063	0.486	0.427
RalstoniaGMI1000	RS_RS13845	RS_RS13845		NADP-dependent malic enzyme	-0.167	-0.093	-0.009	0.337	-0.014	0.021	-0.310
RalstoniaGMI1000	RS_RS13865	RS_RS13865		cation transporter	0.049	-0.664	0.185	-0.206	-0.138	-0.274	-0.145
RalstoniaGMI1000	RS_RS13875	RS_RS13875		magnesium and cobalt transport protein CorA	-0.196	-1.412	0.315	0.453	0.210	-0.079	-0.266
RalstoniaGMI1000	RS_RS13880	RS_RS13880		HARPIN	-0.153	-0.129	-0.073	-0.019	-0.128	-0.144	-0.036
RalstoniaGMI1000	RS_RS13885	RS_RS13885		monofunctional biosynthetic peptidoglycan transglycosylase	0.109	-0.170	0.079	0.271	-0.264	-0.100	-0.228
RalstoniaGMI1000	RS_RS13890	RS_RS13890		shikimate dehydrogenase	-0.374	-0.695	-0.659	-0.356	-1.092	-0.037	-1.015
RalstoniaGMI1000	RS_RS13895	RS_RS13895		energy transducer TonB	-0.019	-0.464	0.044	0.113	0.586	0.295	0.098
RalstoniaGMI1000	RS_RS13905	RS_RS13905		chorismate--pyruvate lyase	-0.065	0.068	0.046	-0.195	-0.258	0.144	0.182
RalstoniaGMI1000	RS_RS13910	RS_RS13910		esterase	0.111	-0.065	0.066	0.159	0.404	0.447	0.451
RalstoniaGMI1000	RS_RS13915	RS_RS13915		UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl- meso-diaminopimelate ligase	-0.245	-0.609	-0.404	-0.290	0.285	-0.127	0.670
RalstoniaGMI1000	RS_RS13920	RS_RS13920		hypothetical protein	0.262	-1.088	0.017	-0.381	-0.057	0.441	0.436
RalstoniaGMI1000	RS_RS13925	RS_RS13925		alkyl hydroperoxide reductase	0.069	0.232	0.064	0.018	-0.021	-0.138	-0.177
RalstoniaGMI1000	RS_RS13945	RS_RS13945		50S ribosomal protein L11 methyltransferase	0.448	-1.018	0.216	-0.603	-0.059	0.315	0.733
RalstoniaGMI1000	RS_RS13950	RS_RS13950		DUF3426 domain-containing protein	-0.509	-0.647	0.127	-0.075	0.146	-0.300	-0.022
RalstoniaGMI1000	RS_RS13955	RS_RS13955		2-Cys peroxiredoxin	0.382	0.436	1.077	0.475	0.885	-0.031	-0.032
RalstoniaGMI1000	RS_RS13965	RS_RS13965		membrane protein	-0.147	0.335	0.094	-0.529	-0.595	-0.671	-0.050
RalstoniaGMI1000	RS_RS13985	RS_RS13985		hemagglutinin	-0.083	0.940	0.026	-0.251	-0.361	-0.196	0.141
RalstoniaGMI1000	RS_RS13990	RS_RS13990		DUF2147 domain-containing protein	-0.096	0.649	0.547	-0.019	-0.126	-0.104	0.315
RalstoniaGMI1000	RS_RS13995	RS_RS13995		membrane protein	0.269	0.384	0.013	-0.263	-0.019	0.247	-0.187
RalstoniaGMI1000	RS_RS14000	RS_RS14000		hypothetical protein	-0.116	-0.151	-0.215	-0.523	-0.161	0.024	0.236
RalstoniaGMI1000	RS_RS14005	RS_RS14005		Lrp/AsnC family transcriptional regulator	-0.080	0.028	0.049	0.068	-0.175	-0.163	-0.090
RalstoniaGMI1000	RS_RS14010	RS_RS14010		EamA family transporter	-0.030	-0.322	-0.045	-0.121	0.039	-0.029	-0.113
RalstoniaGMI1000	RS_RS14015	RS_RS14015		DUF2817 domain-containing protein	0.165	0.285	0.084	0.106	0.003	0.373	-0.075
RalstoniaGMI1000	RS_RS14035	RS_RS14035		sigma-54-dependent Fis family transcriptional regulator	0.201	-0.372	-0.423	0.147	0.163	-0.455	-0.357
RalstoniaGMI1000	RS_RS14040	RS_RS14040		two-component sensor histidine kinase	-0.051	0.107	-0.408	0.563	0.234	0.196	-0.206
RalstoniaGMI1000	RS_RS14050	RS_RS14050		inner membrane protein YpjD	0.347	-0.204	0.353	0.146	-0.232	-0.229	-0.480
RalstoniaGMI1000	RS_RS14060	RS_RS14060		hypoxanthine-guanine phosphoribosyltransferase	0.267	0.063	-0.082	-0.210	-0.001	-0.013	0.035
RalstoniaGMI1000	RS_RS14070	RS_RS14070		2-oxoglutarate-dependent dioxygenase	0.176	0.172	-0.271	0.221	-0.128	0.076	-0.273
RalstoniaGMI1000	RS_RS14075	RS_RS14075		lytic transglycosylase	-0.254	0.908	0.147	0.596	0.435	0.219	-0.279
RalstoniaGMI1000	RS_RS14090	RS_RS14090		lipoprotein	0.174	-0.327	-0.003	-0.051	0.379	0.207	-0.080
RalstoniaGMI1000	RS_RS14095	RS_RS14095		glutamate 5-kinase	-4.164	-3.125	-1.082	0.408	0.168	0.372	-2.310
RalstoniaGMI1000	RS_RS14125	RS_RS14125		HlyC/CorC family transporter	-0.026	-0.072	-0.090	0.143	0.045	0.061	-0.221
RalstoniaGMI1000	RS_RS14130	RS_RS14130		type IV-A pilus assembly ATPase PilB	-0.290	0.844	0.182	0.191	0.016	-0.066	0.573
RalstoniaGMI1000	RS_RS14135	RS_RS14135		type II secretion system F family protein	0.140	0.146	-0.306	0.056	0.119	0.268	0.118
RalstoniaGMI1000	RS_RS14140	RS_RS14140		prepilin peptidase	0.017	0.555	-0.687	0.556	-0.373	-0.035	-0.535
RalstoniaGMI1000	RS_RS14150	RS_RS14150		cell division protein ZapD	-0.029	0.241	0.204	-0.334	0.059	0.007	0.091
RalstoniaGMI1000	RS_RS14155	RS_RS14155		DNA gyrase inhibitor YacG	0.350	1.179	-0.413	-0.244	0.130	0.566	0.115
RalstoniaGMI1000	RS_RS14165	RS_RS14165		DUF815 domain-containing protein	-0.015	0.261	-0.045	0.181	-0.111	0.319	-0.198
RalstoniaGMI1000	RS_RS14180	RS_RS14180		M23 family peptidase	0.168	0.334	-0.030	0.221	0.097	-0.050	0.040
RalstoniaGMI1000	RS_RS14195	RS_RS14195		peroxiredoxin	-0.498	-0.058	0.010	-0.588	-0.310	0.139	-0.297
RalstoniaGMI1000	RS_RS14280	RS_RS14280		porin	0.099	-0.292	0.270	0.002	0.155	0.221	0.320
RalstoniaGMI1000	RS_RS14285	RS_RS14285		MFS transporter	-0.205	-0.032	-0.034	0.088	0.193	-0.026	-0.149
RalstoniaGMI1000	RS_RS14290	RS_RS14290		long-chain-fatty-acid--CoA ligase	-0.138	0.133	-0.348	0.224	-0.388	0.376	-0.160
RalstoniaGMI1000	RS_RS14295	RS_RS14295		aminopeptidase	0.156	0.367	0.066	-0.006	-0.127	-0.056	-0.065
RalstoniaGMI1000	RS_RS14300	RS_RS14300		molybdopterin oxidoreductase family protein	0.019	0.214	0.010	0.274	0.015	0.183	0.112
RalstoniaGMI1000	RS_RS14310	RS_RS14310		phosphoenolpyruvate--protein phosphotransferase	0.060	0.358	-0.021	-0.146	-0.148	-0.038	-0.245
RalstoniaGMI1000	RS_RS14315	RS_RS14315		1-phosphofructokinase	-0.122	-0.449	-0.224	-0.218	-0.562	0.009	0.130
RalstoniaGMI1000	RS_RS14320	RS_RS14320		PTS fructose transporter subunit IIBC	0.185	0.148	-0.106	0.048	0.064	0.084	-0.066
RalstoniaGMI1000	RS_RS14325	RS_RS14325		ABC transporter permease	-0.068	-0.410	0.149	0.054	0.048	0.053	0.054
RalstoniaGMI1000	RS_RS14330	RS_RS14330		ABC transporter ATP-binding protein	-0.003	-0.120	-0.009	-0.001	0.228	-0.123	-0.102
RalstoniaGMI1000	RS_RS14335	RS_RS14335		ABC transporter ATP-binding protein	-0.356	-0.194	-0.413	0.747	-1.073	-0.110	-0.088
RalstoniaGMI1000	RS_RS14340	RS_RS14340		ABC transporter permease	0.005	0.588	0.021	0.390	0.071	0.326	0.284
RalstoniaGMI1000	RS_RS14345	RS_RS14345		ABC transporter permease	0.011	0.211	-0.165	0.035	0.034	0.372	0.018
RalstoniaGMI1000	RS_RS14350	RS_RS14350		ABC transporter substrate-binding protein	0.083	0.141	0.221	0.005	-0.033	-0.064	-0.016
RalstoniaGMI1000	RS_RS14355	RS_RS14355		amidohydrolase	0.313	0.737	0.053	0.099	-0.034	-0.020	-0.134
RalstoniaGMI1000	RS_RS14365	RS_RS14365		23S ribosomal RNA	-1.724	-0.244	0.480	0.087	-0.218	0.184	-0.064
RalstoniaGMI1000	RS_RS14385	RS_RS14385		enoyl-CoA hydratase	0.061	0.348	0.007	0.137	0.192	0.057	0.258
RalstoniaGMI1000	RS_RS14395	RS_RS14395		phenylacetic acid degradation protein PaaD	-0.146	0.836	-0.102	0.085	-0.116	0.767	-0.376
RalstoniaGMI1000	RS_RS14400	RS_RS14400		phenylacetate--CoA ligase	0.112	0.390	-0.085	0.081	-0.005	0.239	0.118
RalstoniaGMI1000	RS_RS14405	RS_RS14405		murein transglycosylase	-0.219	-1.248	0.294	-2.341	-1.300	-0.839	-0.953
RalstoniaGMI1000	RS_RS14415	RS_RS14415		Co2+/Mg2+ efflux protein ApaG	-0.324	-0.176	-0.034	-0.252	-0.118	-0.300	0.031
RalstoniaGMI1000	RS_RS14425	RS_RS14425		phosphoglycolate phosphatase	-0.098	0.410	0.041	0.211	0.098	0.167	-0.093
RalstoniaGMI1000	RS_RS14430	RS_RS14430		anthranilate synthase component I	-2.101	-1.050	-1.692	0.046	-1.786	0.006	-1.726
RalstoniaGMI1000	RS_RS14445	RS_RS14445		Anthranilate phosphoribosyltransferase 1	-1.712	-2.813	-0.715	0.185	-0.752	-0.300	-1.889
RalstoniaGMI1000	RS_RS14455	RS_RS14455		CYTH domain-containing protein	-0.028	-0.206	-0.040	0.167	0.089	0.090	-0.456
RalstoniaGMI1000	RS_RS14465	RS_RS14465		DUF2778 domain-containing protein	0.127	-0.121	0.143	0.244	0.267	-0.041	-0.179
RalstoniaGMI1000	RS_RS14475	RS_RS14475		FUSC family protein	0.021	-0.288	-0.075	0.190	0.222	0.033	0.196
RalstoniaGMI1000	RS_RS14480	RS_RS14480		PDZ domain-containing protein	-0.118	-0.089	0.303	-0.437	0.049	-0.076	0.100
RalstoniaGMI1000	RS_RS14485	RS_RS14485		oxidoreductase	0.001	-0.254	-0.608	-0.250	0.005	0.120	-0.090
RalstoniaGMI1000	RS_RS14490	RS_RS14490		thiol:disulfide interchange protein	0.018	0.189	-0.235	0.438	-0.046	-0.209	-0.444
RalstoniaGMI1000	RS_RS14505	RS_RS14505		hypothetical protein	0.102	0.323	0.111	0.029	0.419	0.142	0.194
RalstoniaGMI1000	RS_RS14510	RS_RS14510		lytic transglycosylase	0.060	0.254	0.042	-0.310	0.046	0.047	-0.110
RalstoniaGMI1000	RS_RS14515	RS_RS14515		flagellar protein FliT	0.076	0.315	-0.108	-0.131	-0.127	0.108	0.028
RalstoniaGMI1000	RS_RS14520	RS_RS14520		redox-regulated ATPase YchF	-0.098	-0.833	0.055	-0.341	-0.024	0.068	-0.015
RalstoniaGMI1000	RS_RS14525	RS_RS14525		hypothetical protein	-0.140	-0.326	0.094	-0.107	0.016	-0.356	-0.130
RalstoniaGMI1000	RS_RS14560	RS_RS14560		hypothetical protein	0.148	0.547	-0.220	0.691	0.415	-0.278	-0.472
RalstoniaGMI1000	RS_RS14565	RS_RS14565		glucan biosynthesis protein D	-1.166	-2.030	1.062	-0.315	-0.645	0.412	-0.207
RalstoniaGMI1000	RS_RS14570	RS_RS14570		glucan biosynthesis protein H	-1.704	-2.714	1.663	-1.354	-0.199	-0.162	0.088
RalstoniaGMI1000	RS_RS14575	RS_RS14575		hypothetical protein	-0.025	0.617	0.129	-0.184	0.068	0.078	-0.231
RalstoniaGMI1000	RS_RS14580	RS_RS14580		aminoacyl-tRNA deacylase	0.037	0.190	0.027	-0.146	0.447	0.301	0.227
RalstoniaGMI1000	RS_RS14585	RS_RS14585		CDGSH iron-sulfur domain-containing protein	0.534	0.440	-0.015	0.399	-0.501	-0.445	-0.301
RalstoniaGMI1000	RS_RS14590	RS_RS14590		energy-dependent translational throttle protein EttA	-0.072	0.266	-0.228	0.057	0.116	-0.051	-0.081
RalstoniaGMI1000	RS_RS14600	RS_RS14600		cytochrome o ubiquinol oxidase subunit III	-1.076	-0.219	-0.563	-1.027	-1.204	-0.390	-0.766
RalstoniaGMI1000	RS_RS14605	RS_RS14605		cytochrome o ubiquinol oxidase subunit I	-0.896	-0.555	-0.740	0.115	-0.210	-0.808	-0.803
RalstoniaGMI1000	RS_RS14610	RS_RS14610		ubiquinol oxidase subunit II	-0.306	-2.769	0.185	-0.781	-0.595	0.239	0.204
RalstoniaGMI1000	RS_RS14615	RS_RS14615		RNA polymerase sigma factor	-0.213	-0.076	0.281	-0.301	0.161	-0.399	0.008
