otu_genus,n_otus,mean_levins_B_std,sd_levins_B_std,mean_n_envs,n_nitrifier_otus,nitrifier_role,is_nitrifier,kingdom,phylum,genus_lower,bac_rep_acc,arc_rep_acc,gtdb_genus_lower,n_species_with_amr,mean_n_metal_amr_clusters,mean_n_unique_metal_genes,mean_metal_core_fraction,mean_n_metal_types,mean_n_Hg,mean_n_As,mean_n_Cu,mean_n_Zn,mean_n_Cd,mean_n_Cr,mean_n_Ni,mean_n_metal_amr_clusters_z,mean_metal_core_fraction_z,mean_n_metal_types_z,mean_levins_B_std_filtered,n_otus_filtered
Mesorhizobium,26,0.6195885994146563,0.139335298339145,9.038461538461538,0,,0,Bacteria,Proteobacteria,mesorhizobium,GB_GCA_000824785.1,,mesorhizobium,17.0,1.7647058823529411,1.3529411764705883,0.2647058823529412,1.2352941176470589,1.1176470588235294,0.0,0.0,0.0,0.0,0.0,0.0,-0.2132749488762094,-0.3893522093101064,-0.1253295152178179,0.5788944368628225,7.0
Metabacillus,9,0.5007380963413375,0.1564957551222233,8.444444444444445,0,,0,Bacteria,Firmicutes,metabacillus,GB_GCA_000518865.1,,metabacillus,6.0,3.5,2.833333333333333,0.3571428571428571,2.0,1.5,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.1565729920145991,-0.1466101302212366,1.6313335389656427,0.5154923893321642,2.0
Metallibacterium,4,0.6067315465860497,0.09005776590365,8.25,0,,0,Bacteria,Proteobacteria,metallibacterium,GB_GCA_003233305.1,,metallibacterium,3.0,6.0,3.6666666666666665,0.1333333333333333,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6894047712640691,-0.7343401944394399,-0.6658412241973445,0.5987888704860914,3.0
Methylobacillus,20,0.5113207556073288,0.1659188674868821,9.0,0,,0,Bacteria,Proteobacteria,methylobacillus,RS_GCF_000013705.1,,methylobacillus,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,-1.0844772539736884,-0.6658412241973445,0.4945522071253434,8.0
Methylobacter,36,0.2877818417868223,0.1787727956073266,6.277777777777778,0,,0,Bacteria,Proteobacteria,methylobacter,RS_GCF_000383855.1,,methylobacter,1.0,5.0,3.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.476272059564281,-1.0844772539736884,1.6313335389656427,0.28889210108516383,17.0
Methylobacterium,32,0.4462098717444516,0.2557399965299996,10.5625,0,,0,Bacteria,Proteobacteria,methylobacterium,GB_GCA_001423405.1,,methylobacterium,10.0,1.9,1.6,0.35,1.4,1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.1844393467050616,-0.1653674726962856,0.2530286810678502,0.4460838162194277,15.0
Methylocaldum,4,0.3562521880624527,0.1715433288353386,10.5,0,,0,Bacteria,Proteobacteria,methylocaldum,GB_GCA_020723665.1,,methylocaldum,1.0,8.0,5.0,0.125,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1156701946636451,-0.7562237606603304,1.6313335389656427,0.42890582894786666,3.0
Methylococcus,5,0.2285202963665623,0.1771788656914459,5.6,0,,0,Bacteria,Proteobacteria,methylococcus,RS_GCF_000424685.1,,methylococcus,1.0,3.0,3.0,0.3333333333333333,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0500066361647051,-0.2091346051380667,1.6313335389656427,0.2957544409054833,1.0
Methylocystis,7,0.5141531911111962,0.0986415980054475,11.285714285714286,0,,0,Bacteria,Proteobacteria,methylocystis,GB_GCA_002412985.1,,methylocystis,11.0,2.727272727272727,2.1818181818181817,0.3863636363636363,1.6363636363636365,1.6363636363636365,1.0,0.0,0.0,0.0,0.0,0.0,-0.0081204670261461,-0.0698755473687633,0.7959972614518295,0.49473178857237077,5.0
Methylomicrobium,4,0.2970295558328617,0.2569670108732282,8.0,0,,0,Bacteria,Proteobacteria,methylomicrobium,RS_GCF_000527095.1,,methylomicrobium,1.0,2.0,1.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1631260755350828,0.2285367192797442,-0.6658412241973445,0.11820580869809955,2.0
Methylomonas,20,0.2206978245430337,0.2470253175443189,4.85,0,,0,Bacteria,Proteobacteria,methylomonas,GB_GCA_001644045.1,,methylomonas,8.0,2.0,1.625,0.5,1.625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.1631260755350828,0.2285367192797442,0.7698930027795226,0.18014105363070357,11.0
Methylophaga,23,0.4133176610935296,0.2595447828501454,5.869565217391305,0,,0,Bacteria,Proteobacteria,methylophaga,GB_GCA_002354555.1,,methylophaga,3.0,3.0,2.6666666666666665,0.3333333333333333,1.3333333333333333,2.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0500066361647051,-0.2091346051380667,0.0998836968569844,0.4332190812188008,18.0
Methylotenera,25,0.3402315786250771,0.1980093327349231,8.8,0,,0,Bacteria,Proteobacteria,methylotenera,GB_GCA_001803395.1,,methylotenera,5.0,2.4,2.0,0.625,1.2,1.4,1.0,0.0,0.0,0.0,0.0,0.0,-0.0778729908551676,0.5567902125931025,-0.206406271564747,0.35611998346172374,15.0
Methylotuvimicrobium,4,0.2601961688842176,0.1913781233274982,8.25,0,,0,Bacteria,Proteobacteria,methylotuvimicrobium,GB_GCA_007135635.1,,methylotuvimicrobium,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,1.5415506925331772,-0.6658412241973445,0.2337652563105468,1.0
Methylovulum,3,0.3565746683841286,0.0585789590109883,8.0,0,,0,Bacteria,Proteobacteria,methylovulum,GB_GCA_002299425.1,,methylovulum,4.0,1.75,1.5,0.25,1.5,0.5,1.25,0.0,0.0,0.0,0.0,0.0,-0.2164092534600298,-0.4279702673469721,0.4827461573841491,0.4152860205932377,1.0
Microbacterium,27,0.5198095038041376,0.2212294141100207,8.185185185185185,0,,0,Bacteria,Actinobacteria,microbacterium,GB_GCA_001724425.1,,microbacterium,30.0,2.1333333333333333,1.5,0.2055555555555555,1.0,2.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.1347083806417778,-0.5446826205250552,-0.6658412241973445,0.6051850245281267,3.0
Microbulbifer,14,0.4219602201758192,0.1847511009943383,5.571428571428571,0,,0,Bacteria,Proteobacteria,microbulbifer,GB_GCA_022600975.1,,microbulbifer,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,1.5415506925331772,-0.6658412241973445,0.39832672060325025,5.0
Micrococcus,15,0.4756912597715287,0.2142437658720277,7.6,0,,0,Bacteria,Actinobacteria,micrococcus,RS_GCF_000023205.1,,micrococcus,7.0,3.857142857142857,1.4285714285714286,0.4523809523809524,1.0,3.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.2326918176216662,0.103487769446084,-0.6658412241973445,0.4177630321330256,3.0
Microvirga,36,0.4479548143334425,0.1344274680338237,10.22222222222222,0,,0,Bacteria,Proteobacteria,microvirga,GB_GCA_000517005.1,,microvirga,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,1.5415506925331772,-0.6658412241973445,0.5778216967872482,6.0
Mitsuokella,9,0.2957243062850851,0.2152705006739303,6.555555555555555,0,,0,Bacteria,Firmicutes,mitsuokella,GB_GCA_900552565.1,,mitsuokella,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,-1.0844772539736884,-0.6658412241973445,0.3551501776803599,2.0
Mobilitalea,7,0.4107897395161798,0.200803939402769,7.714285714285714,0,,0,Bacteria,Firmicutes,mobilitalea,GB_GCA_002307215.1,,mobilitalea,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,1.5415506925331772,-0.6658412241973445,0.3286976023640731,1.0
Moraxella,44,0.2343289073066584,0.2132572444183352,6.113636363636363,0,,0,Bacteria,Proteobacteria,moraxella,GB_GCA_024227015.1,,moraxella,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,-1.0844772539736884,-0.6658412241973445,0.25250129420929834,16.0
Morganella,7,0.5266188914864477,0.1121750902445926,8.0,0,,0,Bacteria,Proteobacteria,morganella,RS_GCF_000633515.1,,morganella,4.0,14.75,10.25,0.005,2.25,4.75,3.5,0.0,0.0,0.0,0.0,0.0,2.5543159986372137,-1.071347114241154,2.2056272297563897,0.5594562768689337,3.0
Moritella,5,0.0625392832958206,0.0647288420012319,4.0,0,,0,Bacteria,Proteobacteria,moritella,GB_GCA_000953735.1,,moritella,2.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,0.2285367192797442,-0.6658412241973445,0.1007580054286248,2.0
Mucilaginibacter,59,0.4592394811196,0.2435817020854018,10.47457627118644,0,,0,Bacteria,Bacteroidetes,mucilaginibacter,GB_GCA_001596135.1,,mucilaginibacter,18.0,2.1666666666666665,1.6111111111111112,0.675,1.0555555555555556,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,-0.1276039569184515,0.6880916099184459,-0.5382204040216229,0.40944581140181263,17.0
Muricauda,22,0.2195205249655533,0.1501326097402878,4.7727272727272725,0,,0,Bacteria,Bacteroidetes,muricauda,GB_GCA_002167435.2,,muricauda,11.0,1.2727272727272727,1.0909090909090908,0.5454545454545454,1.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,-0.3181316840440196,0.3479016259391472,-0.6658412241973445,0.23951473216171176,15.0
Mycobacterium,13,0.5242629843384349,0.2375790487021309,11.076923076923077,0,,0,Bacteria,Actinobacteria,mycobacterium,GB_GCA_000426065.1,,mycobacterium,76.0,3.013157894736842,2.013157894736842,0.3059210526315789,1.1973684210526316,2.5789473684210527,0.3026315789473684,0.0,0.0,0.0,0.0,0.0,0.0528110139502286,-0.2811200203383645,-0.2124514683099126,0.6421528683281267,3.0
Nakamurella,14,0.5412845665635815,0.2460310258527832,10.642857142857142,0,,0,Bacteria,Actinobacteria,nakamurella,GB_GCA_001897425.1,,nakamurella,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,1.5415506925331772,-0.6658412241973445,0.5222860929540485,5.0
Neisseria,72,0.2511797996740761,0.2199825126235363,5.611111111111111,0,,0,Bacteria,Proteobacteria,neisseria,GB_GCA_000176735.1,,neisseria,6.0,3.1666666666666665,3.1666666666666665,0.1666666666666666,1.0,3.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0855287547813364,-0.6468059295558778,-0.6658412241973445,0.28453979690634845,14.0
Neobacillus,17,0.4404044857497798,0.1811979905081726,9.235294117647058,0,,0,Bacteria,Firmicutes,neobacillus,GB_GCA_000752035.1,,neobacillus,5.0,1.0,1.0,0.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,1.016345103231804,-0.6658412241973445,0.466321961845583,9.0
Neorhizobium,4,0.5835670454717209,0.1228253032340228,8.75,0,,0,Bacteria,Proteobacteria,neorhizobium,GB_GCA_000985875.1,,neorhizobium,9.0,1.3333333333333333,1.1111111111111112,0.3888888888888889,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3052145500016082,-0.0632441636654629,-0.6658412241973445,0.4146930696085974,1.0
Neptunomonas,7,0.1092399490681598,0.04295806893196,8.285714285714286,0,,0,Bacteria,Proteobacteria,neptunomonas,GB_GCA_016744175.1,,neptunomonas,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,1.5415506925331772,-0.6658412241973445,0.1076117364605617,6.0
Nesterenkonia,10,0.4540342025617224,0.2527762122805564,7.3,0,,0,Bacteria,Actinobacteria,nesterenkonia,GB_GCA_019114115.1,,nesterenkonia,2.0,1.5,1.5,1.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.2696924313849768,1.5415506925331772,-0.6658412241973445,0.35606677769996886,2.0
Nevskia,9,0.4952539544524328,0.0954738874945934,10.333333333333334,0,,0,Bacteria,Proteobacteria,nevskia,GB_GCA_013823855.1,,nevskia,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,-1.0844772539736884,-0.6658412241973445,0.5523455055344394,5.0
Niastella,17,0.5766144553412654,0.0991326478530849,10.647058823529411,0,,0,Bacteria,Bacteroidetes,niastella,GB_GCA_021154515.1,,niastella,2.0,1.5,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2696924313849768,1.5415506925331772,-0.6658412241973445,0.5579599364676208,8.0
Nitratireductor,10,0.4132627385112086,0.2111005764979825,8.1,0,,0,Bacteria,Proteobacteria,nitratireductor,GB_GCA_017794765.1,,nitratireductor,2.0,1.5,1.5,0.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2696924313849768,-1.0844772539736884,0.4827461573841491,0.5224921319340315,2.0
Nitrosococcus,3,0.3865426898803896,0.2451142328023423,8.666666666666666,0,,0,Bacteria,Proteobacteria,nitrosococcus,RS_GCF_000012805.1,,nitrosococcus,1.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1631260755350828,1.5415506925331772,1.6313335389656427,0.1130457459219125,1.0
Nitrosomonas,30,0.440598163998733,0.2386420165048691,7.6,30,AOB_step1,1,Bacteria,Proteobacteria,nitrosomonas,GB_GCA_002083395.1,,nitrosomonas,25.0,3.6,2.6,0.21,1.52,2.48,0.6,0.0,0.0,0.0,0.0,0.0,0.1778862631845779,-0.5330113852072468,0.528689652647409,0.3901002194071523,19.0
Nitrosospira,6,0.3801594056224386,0.2678266337559492,9.5,6,AOB_step1,1,Bacteria,Proteobacteria,nitrosospira,GB_GCA_001899235.1,,nitrosospira,1.0,7.0,7.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.902537482963857,1.5415506925331772,-0.6658412241973445,0.3521996590803152,3.0
Nitrospirillum,3,0.6125726076055088,0.1389166869852851,11.0,0,,0,Bacteria,Proteobacteria,nitrospirillum,RS_GCF_000333275.1,,nitrospirillum,1.0,2.0,2.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1631260755350828,0.2285367192797442,-0.6658412241973445,0.6125726076055088,3.0
Nocardia,21,0.5779740015194171,0.1638583362123137,10.333333333333334,0,,0,Bacteria,Actinobacteria,nocardia,GB_GCA_013361595.1,,nocardia,15.0,1.6,1.5333333333333334,0.4,1.2,0.9333333333333332,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,-0.248379160214998,-0.0340660753709422,-0.206406271564747,0.6250544743331939,3.0
Nocardioides,153,0.5165404044238576,0.1748728278163253,9.967320261437909,0,,0,Bacteria,Actinobacteria,nocardioides,GB_GCA_001429555.1,,nocardioides,6.0,1.5,1.5,0.5,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.2696924313849768,0.2285367192797442,-0.6658412241973445,0.5695733393164432,31.0
Nocardiopsis,15,0.3539597025582471,0.1373042809543049,6.8,0,,0,Bacteria,Actinobacteria,nocardiopsis,GB_GCA_001942255.1,,nocardiopsis,3.0,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,-0.2341703127683455,-0.2091346051380667,-0.6658412241973445,0.3823888947225826,6.0
Nodularia,3,0.4835749980064978,0.0193181677497179,8.333333333333334,0,,0,Bacteria,Cyanobacteria,nodularia,GB_GCA_003556955.1,,nodularia,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,-1.0844772539736884,-0.6658412241973445,0.48357499800649784,3.0
Noviherbaspirillum,30,0.5386904789795129,0.1694058409399251,9.766666666666667,0,,0,Bacteria,Proteobacteria,noviherbaspirillum,GB_GCA_004570315.1,,noviherbaspirillum,1.0,6.0,3.0,0.5,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.6894047712640691,0.2285367192797442,3.92850830212863,0.591410542757762,6.0
Novosphingobium,48,0.582256714964568,0.1545678693875349,9.958333333333334,0,,0,Bacteria,Proteobacteria,novosphingobium,GB_GCA_001725355.1,,novosphingobium,31.0,1.935483870967742,1.7096774193548387,0.6731182795698925,1.4193548387096775,0.6774193548387096,0.064516129032258,0.0,0.0,0.0,0.0,0.0,-0.1768765730641014,0.6831501594814704,0.2974901280968116,0.6658522299884082,10.0
Oceanicaulis,4,0.2099618246492826,0.0542625052109912,7.75,0,,0,Bacteria,Proteobacteria,oceanicaulis,GB_GCA_001657295.1,,oceanicaulis,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,-1.0844772539736884,-0.6658412241973445,0.21357743791750963,3.0
Oceanimonas,3,0.2633543313542678,0.2282279522154016,5.333333333333333,0,,0,Bacteria,Proteobacteria,oceanimonas,RS_GCF_000243075.1,,oceanimonas,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,-1.0844772539736884,-0.6658412241973445,0.3950314970314017,2.0
Oceanisphaera,5,0.1865724498632633,0.1287341764755977,8.0,0,,0,Bacteria,Proteobacteria,oceanisphaera,GB_GCA_012518835.1,,oceanisphaera,1.0,3.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0500066361647051,1.5415506925331772,1.6313335389656427,0.17947895384248228,4.0
Oceanobacillus,27,0.4838804392568837,0.170483305613091,8.74074074074074,0,,0,Bacteria,Firmicutes,oceanobacillus,RS_GCF_000011245.1,,oceanobacillus,6.0,2.1666666666666665,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,-0.1276039569184515,-0.2091346051380667,0.8656086179113138,0.42051120244867135,5.0
Oceanospirillum,3,0.1154992949714809,0.0465210658541978,8.666666666666666,0,,0,Bacteria,Proteobacteria,oceanospirillum,RS_GCF_000422425.1,,oceanospirillum,1.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1631260755350828,-1.0844772539736884,-0.6658412241973445,0.11549929497148097,3.0
Ochrobactrum,10,0.6665244691516976,0.0871438156078823,9.0,0,,0,Bacteria,Proteobacteria,ochrobactrum,GB_GCA_002975205.1,,ochrobactrum,4.0,8.0,4.5,0.0,1.5,5.75,0.25,0.0,0.0,0.0,0.0,0.0,1.1156701946636451,-1.0844772539736884,0.4827461573841491,0.6824677139799747,3.0
Ohtaekwangia,8,0.4725828318232986,0.1854430106497178,10.625,0,,0,Bacteria,Bacteroidetes,ohtaekwangia,GB_GCA_002432545.1,,ohtaekwangia,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1631260755350828,1.5415506925331772,-0.6658412241973445,0.7552878978862962,1.0
Oleibacter,4,0.0523067518548929,0.0606013377808557,4.25,0,,0,Bacteria,Proteobacteria,oleibacter,GB_GCA_002298335.1,,oleibacter,3.0,3.0,2.333333333333333,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0500066361647051,-1.0844772539736884,-0.6658412241973445,0.0697423358065239,3.0
Olleya,3,0.1491006723958215,0.0373905135635716,4.333333333333333,0,,0,Bacteria,Bacteroidetes,olleya,GB_GCA_023300575.1,,olleya,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,-1.0844772539736884,-0.6658412241973445,0.1588358833316875,1.0
Opitutus,31,0.5319259427138128,0.2072680637165253,10.193548387096774,0,,0,Bacteria,Verrucomicrobia,opitutus,GB_GCA_023391285.1,,opitutus,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,-1.0844772539736884,-0.6658412241973445,0.4770847041463624,6.0
Orenia,7,0.5158409657928887,0.1587861181881777,6.285714285714286,0,,0,Bacteria,Firmicutes,orenia,RS_GCF_000379025.1,,orenia,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,1.5415506925331772,-0.6658412241973445,0.3968379696576643,3.0
Oribacterium,4,0.436925094294535,0.0884747562453538,8.0,0,,0,Bacteria,Firmicutes,oribacterium,GB_GCA_000513555.1,,oribacterium,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,-1.0844772539736884,-0.6658412241973445,0.41734000190699566,2.0
Ornithinimicrobium,8,0.4070114077787017,0.2571080962119718,9.75,0,,0,Bacteria,Actinobacteria,ornithinimicrobium,GB_GCA_003577095.1,,ornithinimicrobium,2.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,0.2285367192797442,-0.6658412241973445,0.4218142489782682,1.0
Ottowia,19,0.4400952061093353,0.2702523566211497,9.157894736842104,0,,0,Bacteria,Proteobacteria,ottowia,GB_GCA_001897615.1,,ottowia,7.0,6.428571428571429,4.714285714285714,0.0654761904761904,1.8571428571428568,5.428571428571429,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.7807473619925497,-0.912534947952406,1.3031657156566436,0.3103973089142362,8.0
Pacificimonas,3,0.2909429295131762,0.1274624083333957,7.0,0,,0,Bacteria,Proteobacteria,pacificimonas,GB_GCA_002375465.1,,pacificimonas,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,1.5415506925331772,-0.6658412241973445,0.4374585352114689,1.0
Paenarthrobacter,5,0.463374627853731,0.1077554869812412,7.8,0,,0,Bacteria,Actinobacteria,paenarthrobacter,GB_GCA_000281065.1,,paenarthrobacter,5.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1631260755350828,-1.0844772539736884,-0.6658412241973445,0.4686430552445702,2.0
Paenibacillus,266,0.5415687544125718,0.1765846918804744,9.270676691729324,0,,0,Bacteria,Firmicutes,paenibacillus,GB_GCA_001682855.1,,paenibacillus,20.0,1.5,1.45,0.1666666666666666,1.3,0.25,1.0,0.0,0.0,0.0,0.0,0.0,-0.2696924313849768,-0.6468059295558778,0.0233112047515518,0.5715093578249931,37.0
Paludibacter,21,0.3018451610207028,0.1528866233557791,8.095238095238095,0,,0,Bacteria,Bacteroidetes,paludibacter,GB_GCA_001873635.1,,paludibacter,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,1.5415506925331772,-0.6658412241973445,0.280070197121855,13.0
Paludibacterium,6,0.3304312066711497,0.1333827467000874,10.0,0,,0,Bacteria,Proteobacteria,paludibacterium,GB_GCA_018260425.1,,paludibacterium,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,1.5415506925331772,-0.6658412241973445,0.30608764078959705,4.0
Pandoraea,4,0.6319886259070915,0.1163035629031302,11.5,0,,0,Bacteria,Proteobacteria,pandoraea,GB_GCA_004297875.1,,pandoraea,6.0,3.8333333333333335,2.833333333333333,0.0,1.8333333333333333,2.6666666666666665,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.2276172292478618,-1.0844772539736884,1.248471078438478,0.7910429672714804,1.0
Pantoea,27,0.3596219267717496,0.2847276183055509,7.74074074074074,0,,0,Bacteria,Proteobacteria,pantoea,GB_GCA_000773965.1,,pantoea,28.0,5.535714285714286,4.392857142857143,0.3069235588972431,1.821428571428572,1.2857142857142858,2.25,0.0,0.0,0.0,0.0,0.0,0.5904502979748817,-0.2784874108681822,1.2211237598293956,0.3585080071804903,6.0
Parabacteroides,30,0.3849081755435058,0.2540841875921963,7.4,0,,0,Bacteria,Bacteroidetes,parabacteroides,GB_GCA_015060925.1,,parabacteroides,12.0,1.6666666666666667,1.25,0.125,1.25,0.0,1.25,0.0,0.0,0.0,0.0,0.0,-0.2341703127683455,-0.7562237606603304,-0.0915475334065976,0.39207065208483505,13.0
Paraburkholderia,27,0.5734319184605148,0.1853830405759863,9.962962962962964,0,,0,Bacteria,Proteobacteria,paraburkholderia,GB_GCA_000173575.1,,paraburkholderia,33.0,3.4545454545454546,2.333333333333333,0.2464646464646464,1.4848484848484849,2.060606060606061,0.3636363636363636,0.0,0.0,0.0,0.0,0.0,0.1468851414827905,-0.4372542045315925,0.447940479154407,0.6656661407043889,11.0
Paracoccus,51,0.4334365238717617,0.2357917814102905,7.745098039215686,0,,0,Bacteria,Proteobacteria,paracoccus,GB_GCA_002294185.1,,paracoccus,8.0,2.0,1.75,0.375,1.75,1.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.1631260755350828,-0.0997167740336139,1.057039848174896,0.40408712768280725,11.0
Paraglaciecola,3,0.164567905415497,0.0685379853797892,10.333333333333334,0,,0,Bacteria,Proteobacteria,paraglaciecola,GB_GCA_000014225.1,,paraglaciecola,3.0,5.666666666666667,2.333333333333333,0.3333333333333333,1.0,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6183605340308065,-0.2091346051380667,-0.6658412241973445,0.16456790541549707,3.0
Parapedobacter,14,0.4372415883802936,0.1559823568873468,8.428571428571429,0,,0,Bacteria,Bacteroidetes,parapedobacter,RS_GCF_014636865.1,,parapedobacter,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3762587872348708,1.5415506925331772,-0.6658412241973445,0.430784975153786,9.0
Pararheinheimera,4,0.4108056058301501,0.0981171065840929,10.0,0,,0,Bacteria,Proteobacteria,pararheinheimera,GB_GCA_003482455.1,,pararheinheimera,3.0,3.333333333333333,3.333333333333333,0.0416666666666666,1.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1210508733979677,-0.975059422869236,0.0998836968569844,0.4391717385390625,3.0
Pararhizobium,3,0.4089269871723651,0.181226574950941,9.666666666666666,0,,0,Bacteria,Proteobacteria,pararhizobium,GB_GCA_024426085.1,,pararhizobium,3.0,2.0,1.3333333333333333,0.4444444444444444,1.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.1631260755350828,0.0826462778071405,0.0998836968569844,0.5894548337253923,1.0
Parasphingorhabdus,3,0.2139138484609227,0.1857551940860906,8.666666666666666,0,,0,Bacteria,Proteobacteria,parasphingorhabdus,GB_GCA_001650955.1,,parasphingorhabdus,2.0,1.5,1.5,0.75,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.2696924313849768,0.8850437059064608,0.4827461573841491,0.25357554621176925,2.0
Parasutterella,11,0.371989646628989,0.1965537483719952,8.0,0,,0,Bacteria,Proteobacteria,parasutterella,GB_GCA_000980495.1,,parasutterella,1.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.1631260755350828,-1.0844772539736884,1.6313335389656427,0.339065083191784,5.0
Parvibaculum,6,0.6089081774024903,0.1624668271257963,11.166666666666666,0,,0,Bacteria,Proteobacteria,parvibaculum,GB_GCA_002480495.1,,parvibaculum,1.0,3.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0500066361647051,-1.0844772539736884,1.6313335389656427,0.6136996594646562,4.0
