orgId	locusId	sysName	name	desc	hitId	hitSysName	hitName	hitDesc	rank	cofit	conserved
Methanococcus_S2	MMP_RS06000	MMP_RS06000		divalent-cation tolerance protein CutA	MMP_RS04985	MMP_RS04985		DUF2180 family protein	7	0.397387015576705	FALSE
Methanococcus_S2	MMP_RS06000	MMP_RS06000		divalent-cation tolerance protein CutA	MMP_RS06940	MMP_RS06940		polyprenyl diphosphate synthase	8	0.392685997075768	FALSE
Methanococcus_S2	MMP_RS06000	MMP_RS06000		divalent-cation tolerance protein CutA	MMP_RS00955	MMP_RS00955		coenzyme gamma-F420-2:alpha-L-glutamate ligase	9	0.390197438470899	FALSE
Methanococcus_S2	MMP_RS06000	MMP_RS06000		divalent-cation tolerance protein CutA	MMP_RS07420	MMP_RS07420		metalloregulator ArsR/SmtB family transcription factor	10	0.38966927570678	FALSE
Methanococcus_S2	MMP_RS06000	MMP_RS06000		divalent-cation tolerance protein CutA	MMP_RS09010	MMP_RS09010		hypothetical protein	11	0.387360751915069	FALSE
Methanococcus_S2	MMP_RS06000	MMP_RS06000		divalent-cation tolerance protein CutA	MMP_RS04350	MMP_RS04350		2-hydroxyacyl-CoA dehydratase family protein	12	0.387154547106749	FALSE
Methanococcus_S2	MMP_RS06000	MMP_RS06000		divalent-cation tolerance protein CutA	MMP_RS05160	MMP_RS05160		cupredoxin family copper-binding protein	13	0.384362961874395	FALSE
Methanococcus_S2	MMP_RS06000	MMP_RS06000		divalent-cation tolerance protein CutA	MMP_RS06765	MMP_RS06765		flap endonuclease-1	14	0.378321915692588	FALSE
Methanococcus_S2	MMP_RS06000	MMP_RS06000		divalent-cation tolerance protein CutA	MMP_RS02795	MMP_RS02795		sulfate permease	15	0.377152701212006	FALSE
Methanococcus_S2	MMP_RS06000	MMP_RS06000		divalent-cation tolerance protein CutA	MMP_RS04250	MMP_RS04250		PC4/YdbC family ssDNA-binding protein	16	0.375952627265535	FALSE
Methanococcus_S2	MMP_RS06000	MMP_RS06000		divalent-cation tolerance protein CutA	MMP_RS05640	MMP_RS05640		UTP--glucose-1-phosphate uridylyltransferase GalU	17	0.375937267059783	FALSE
Methanococcus_S2	MMP_RS06000	MMP_RS06000		divalent-cation tolerance protein CutA	MMP_RS04795	MMP_RS04795		tRNA (pseudouridine(54)-N(1))-methyltransferase TrmY	18	0.369740352354234	FALSE
Methanococcus_S2	MMP_RS06000	MMP_RS06000		divalent-cation tolerance protein CutA	MMP_RS01370	MMP_RS01370		acetate--CoA ligase family protein	19	0.365168088096985	FALSE
Methanococcus_S2	MMP_RS06000	MMP_RS06000		divalent-cation tolerance protein CutA	MMP_RS05815	MMP_RS05815		NOL1/NOP2/sun family putative RNA methylase	20	0.364718331065024	FALSE
Methanococcus_S2	MMP_RS06005	MMP_RS06005		heavy-metal-associated domain-containing protein	MMP_RS07530	MMP_RS07530		4Fe-4S binding protein	1	0.405088590037503	FALSE
Methanococcus_S2	MMP_RS06005	MMP_RS06005		heavy-metal-associated domain-containing protein	MMP_RS06010	MMP_RS06010		heavy metal translocating P-type ATPase	2	0.345499992883915	FALSE
Methanococcus_S2	MMP_RS06005	MMP_RS06005		heavy-metal-associated domain-containing protein	MMP_RS00555	MMP_RS00555		MFS transporter	3	0.337500518329169	FALSE
Methanococcus_S2	MMP_RS06005	MMP_RS06005		heavy-metal-associated domain-containing protein	MMP_RS02680	MMP_RS02680		ABC transporter permease	4	0.308642898111118	FALSE
Methanococcus_S2	MMP_RS06005	MMP_RS06005		heavy-metal-associated domain-containing protein	MMP_RS07535	MMP_RS07535		4Fe-4S binding protein	5	0.308573573819377	FALSE
Methanococcus_S2	MMP_RS06005	MMP_RS06005		heavy-metal-associated domain-containing protein	MMP_RS00035	MMP_RS00035		DUF2098 family protein	6	0.295561139259565	FALSE
Methanococcus_S2	MMP_RS06005	MMP_RS06005		heavy-metal-associated domain-containing protein	MMP_RS04440	MMP_RS04440		nitrogenase iron protein	7	0.282691969795552	FALSE
Methanococcus_S2	MMP_RS06005	MMP_RS06005		heavy-metal-associated domain-containing protein	MMP_RS02685	MMP_RS02685		molybdate ABC transporter substrate-binding protein	8	0.280125797191165	FALSE
Methanococcus_S2	MMP_RS06005	MMP_RS06005		heavy-metal-associated domain-containing protein	MMP_RS08470	MMP_RS08470		ATP-binding cassette domain-containing protein	9	0.278366508411019	FALSE
Methanococcus_S2	MMP_RS06005	MMP_RS06005		heavy-metal-associated domain-containing protein	MMP_RS04460	MMP_RS04460		nitrogenase molybdenum-iron protein subunit beta	10	0.277691029919837	FALSE
Methanococcus_S2	MMP_RS06005	MMP_RS06005		heavy-metal-associated domain-containing protein	MMP_RS03760	MMP_RS03760		hypothetical protein	11	0.27600226636358	FALSE
Methanococcus_S2	MMP_RS06005	MMP_RS06005		heavy-metal-associated domain-containing protein	MMP_RS04445	MMP_RS04445		P-II family nitrogen regulator	12	0.27596878972892	FALSE
Methanococcus_S2	MMP_RS06005	MMP_RS06005		heavy-metal-associated domain-containing protein	MMP_RS04450	MMP_RS04450		P-II family nitrogen regulator	13	0.275765164853148	FALSE
Methanococcus_S2	MMP_RS06005	MMP_RS06005		heavy-metal-associated domain-containing protein	MMP_RS04455	MMP_RS04455		nitrogenase subunit alpha	14	0.275753861763693	FALSE
Methanococcus_S2	MMP_RS06005	MMP_RS06005		heavy-metal-associated domain-containing protein	MMP_RS00455	MMP_RS00455		orotate phosphoribosyltransferase-like protein	15	0.273563567238384	FALSE
Methanococcus_S2	MMP_RS06005	MMP_RS06005		heavy-metal-associated domain-containing protein	MMP_RS04470	MMP_RS04470		nitrogenase	16	0.273214894149992	FALSE
Methanococcus_S2	MMP_RS06005	MMP_RS06005		heavy-metal-associated domain-containing protein	MMP_RS04465	MMP_RS04465		nitrogenase iron-molybdenum cofactor biosynthesis protein NifE	17	0.267439037313619	FALSE
Methanococcus_S2	MMP_RS06005	MMP_RS06005		heavy-metal-associated domain-containing protein	MMP_RS08500	MMP_RS08500		pyridoxal 5'-phosphate synthase glutaminase subunit PdxT	18	0.266967282748142	FALSE
Methanococcus_S2	MMP_RS06005	MMP_RS06005		heavy-metal-associated domain-containing protein	MMP_RS08480	MMP_RS08480		molybdate ABC transporter substrate-binding protein	19	0.265201966222081	FALSE
Methanococcus_S2	MMP_RS06005	MMP_RS06005		heavy-metal-associated domain-containing protein	MMP_RS04790	MMP_RS04790		4-hydroxy-tetrahydrodipicolinate reductase	20	0.264490840520417	FALSE
Methanococcus_S2	MMP_RS06010	MMP_RS06010		heavy metal translocating P-type ATPase	MMP_RS03840	MMP_RS03840		hypothetical protein	1	0.466810608915713	FALSE
Methanococcus_S2	MMP_RS06010	MMP_RS06010		heavy metal translocating P-type ATPase	MMP_RS03000	MMP_RS03000		cupin domain-containing protein	2	0.402033104535313	FALSE
Methanococcus_S2	MMP_RS06010	MMP_RS06010		heavy metal translocating P-type ATPase	MMP_RS03965	MMP_RS03965		hypothetical protein	3	0.401893892192385	FALSE
Methanococcus_S2	MMP_RS06010	MMP_RS06010		heavy metal translocating P-type ATPase	MMP_RS00455	MMP_RS00455		orotate phosphoribosyltransferase-like protein	4	0.387950451963957	FALSE
Methanococcus_S2	MMP_RS06010	MMP_RS06010		heavy metal translocating P-type ATPase	MMP_RS03005	MMP_RS03005		S-layer protein	5	0.382961424122543	FALSE
Methanococcus_S2	MMP_RS06010	MMP_RS06010		heavy metal translocating P-type ATPase	MMP_RS05045	MMP_RS05045		4Fe-4S binding protein	6	0.382633051272558	FALSE
Methanococcus_S2	MMP_RS06010	MMP_RS06010		heavy metal translocating P-type ATPase	MMP_RS06605	MMP_RS06605		DUF5814 domain-containing protein	7	0.378262147223746	FALSE
Methanococcus_S2	MMP_RS06010	MMP_RS06010		heavy metal translocating P-type ATPase	MMP_RS08240	MMP_RS08240		methanogenesis marker 16 metalloprotein	8	0.374949760459293	FALSE
Methanococcus_S2	MMP_RS06010	MMP_RS06010		heavy metal translocating P-type ATPase	MMP_RS01475	MMP_RS01475		phosphosulfolactate synthase	9	0.372132282692517	FALSE
Methanococcus_S2	MMP_RS06010	MMP_RS06010		heavy metal translocating P-type ATPase	MMP_RS00290	MMP_RS00290		hypothetical protein	10	0.36971541228787	FALSE
Methanococcus_S2	MMP_RS06010	MMP_RS06010		heavy metal translocating P-type ATPase	MMP_RS03280	MMP_RS03280		pyridoxamine 5'-phosphate oxidase family protein	11	0.366491095821882	FALSE
Methanococcus_S2	MMP_RS06010	MMP_RS06010		heavy metal translocating P-type ATPase	MMP_RS07590	MMP_RS07590		hypothetical protein	12	0.360789216684276	FALSE
Methanococcus_S2	MMP_RS06010	MMP_RS06010		heavy metal translocating P-type ATPase	MMP_RS07365	MMP_RS07365		2-phosphoglycerate kinase	13	0.358851079401102	FALSE
Methanococcus_S2	MMP_RS06010	MMP_RS06010		heavy metal translocating P-type ATPase	MMP_RS05055	MMP_RS05055		DUF166 domain-containing protein	14	0.358644508724043	FALSE
Methanococcus_S2	MMP_RS06010	MMP_RS06010		heavy metal translocating P-type ATPase	MMP_RS00935	MMP_RS00935		MATE family efflux transporter	15	0.354918385538771	FALSE
Methanococcus_S2	MMP_RS06010	MMP_RS06010		heavy metal translocating P-type ATPase	MMP_RS06935	MMP_RS06935		protease complex subunit PrcB family protein	16	0.354222937740694	FALSE
Methanococcus_S2	MMP_RS06010	MMP_RS06010		heavy metal translocating P-type ATPase	MMP_RS06080	MMP_RS06080		radical SAM protein	17	0.352860286714726	FALSE
Methanococcus_S2	MMP_RS06010	MMP_RS06010		heavy metal translocating P-type ATPase	MMP_RS06530	MMP_RS06530		bifunctional hexulose-6-phosphate synthase/ribonuclease regulator	18	0.352671022735946	FALSE
Methanococcus_S2	MMP_RS06010	MMP_RS06010		heavy metal translocating P-type ATPase	MMP_RS05065	MMP_RS05065		CooT family nickel-binding protein	19	0.347318841765331	FALSE
Methanococcus_S2	MMP_RS06010	MMP_RS06010		heavy metal translocating P-type ATPase	MMP_RS03480	MMP_RS03480		SulP family inorganic anion transporter	20	0.34564197987696	FALSE
Methanococcus_S2	MMP_RS06015	MMP_RS06015		flavodoxin family protein	MMP_RS07135	MMP_RS07135		coenzyme F420 hydrogenase subunit beta	1	0.573657443759241	FALSE
Methanococcus_S2	MMP_RS06015	MMP_RS06015		flavodoxin family protein	MMP_RS04975	MMP_RS04975		hypothetical protein	2	0.542863384717253	FALSE
Methanococcus_S2	MMP_RS06015	MMP_RS06015		flavodoxin family protein	MMP_RS03535	MMP_RS03535		helix-turn-helix transcriptional regulator	3	0.531834059823699	FALSE
Methanococcus_S2	MMP_RS06015	MMP_RS06015		flavodoxin family protein	MMP_RS08855	MMP_RS08855		hypothetical protein	4	0.526174426172419	FALSE
Methanococcus_S2	MMP_RS06015	MMP_RS06015		flavodoxin family protein	MMP_RS01085	MMP_RS01085		hypothetical protein	5	0.524705533918452	FALSE
Methanococcus_S2	MMP_RS06015	MMP_RS06015		flavodoxin family protein	MMP_RS04600	MMP_RS04600		tetratricopeptide repeat protein	6	0.516669995080439	FALSE
Methanococcus_S2	MMP_RS06015	MMP_RS06015		flavodoxin family protein	MMP_RS06725	MMP_RS06725		hypothetical protein	7	0.512757914123402	FALSE
Methanococcus_S2	MMP_RS06015	MMP_RS06015		flavodoxin family protein	MMP_RS02625	MMP_RS02625		ribonuclease H-like domain-containing protein	8	0.496674035334717	FALSE
Methanococcus_S2	MMP_RS06015	MMP_RS06015		flavodoxin family protein	MMP_RS04290	MMP_RS04290		4Fe-4S binding protein	9	0.48670047312469	FALSE
Methanococcus_S2	MMP_RS06015	MMP_RS06015		flavodoxin family protein	MMP_RS00730	MMP_RS00730		5 10-methenyltetrahydromethanopterin hydrogenase cofactor biosynthesis protein HmdB	10	0.484577019939307	FALSE
Methanococcus_S2	MMP_RS06015	MMP_RS06015		flavodoxin family protein	MMP_RS03355	MMP_RS03355		beta-propeller domain-containing protein	11	0.481920415790296	FALSE
Methanococcus_S2	MMP_RS06015	MMP_RS06015		flavodoxin family protein	MMP_RS08940	MMP_RS08940		MetS family NSS transporter small subunit	12	0.481552315584667	FALSE
Methanococcus_S2	MMP_RS06015	MMP_RS06015		flavodoxin family protein	MMP_RS07700	MMP_RS07700		DUF1188 domain-containing protein	13	0.479671442874742	FALSE
Methanococcus_S2	MMP_RS06015	MMP_RS06015		flavodoxin family protein	MMP_RS05965	MMP_RS05965		carboxymuconolactone decarboxylase family protein	14	0.472228625303641	FALSE
Methanococcus_S2	MMP_RS06015	MMP_RS06015		flavodoxin family protein	MMP_RS02545	MMP_RS02545		hypothetical protein	15	0.470219392363136	FALSE
Methanococcus_S2	MMP_RS06015	MMP_RS06015		flavodoxin family protein	MMP_RS01255	MMP_RS01255		amino acid ABC transporter ATP-binding protein	16	0.469897893318286	FALSE
Methanococcus_S2	MMP_RS06015	MMP_RS06015		flavodoxin family protein	MMP_RS04390	MMP_RS04390		hypothetical protein	17	0.457587424639696	FALSE
Methanococcus_S2	MMP_RS06015	MMP_RS06015		flavodoxin family protein	MMP_RS07880	MMP_RS07880		AAA family ATPase	18	0.457554413455112	FALSE
Methanococcus_S2	MMP_RS06015	MMP_RS06015		flavodoxin family protein	MMP_RS04255	MMP_RS04255		coenzyme F420 hydrogenase subunit beta	19	0.450676700842665	FALSE
Methanococcus_S2	MMP_RS06015	MMP_RS06015		flavodoxin family protein	MMP_RS09055	MMP_RS09055		CAP domain-containing protein	20	0.449239213686145	FALSE
Methanococcus_S2	MMP_RS06020	MMP_RS06020		archaeoflavoprotein AfpA	MMP_RS07200	MMP_RS07200		[5-(aminomethyl)furan-3-yl]methyl phosphate kinase	1	0.921300581072951	FALSE
Methanococcus_S2	MMP_RS06020	MMP_RS06020		archaeoflavoprotein AfpA	MMP_RS03025	MMP_RS03025		molybdenum cofactor guanylyltransferase	2	0.900811932248742	FALSE
Methanococcus_S2	MMP_RS06020	MMP_RS06020		archaeoflavoprotein AfpA	MMP_RS03580	MMP_RS03580		signal recognition particle-docking protein FtsY	3	0.892785004656209	FALSE
Methanococcus_S2	MMP_RS06020	MMP_RS06020		archaeoflavoprotein AfpA	MMP_RS01800	MMP_RS01800		TIGR00303 family protein	4	0.87626520963802	TRUE
Methanococcus_S2	MMP_RS06020	MMP_RS06020		archaeoflavoprotein AfpA	MMP_RS01325	MMP_RS01325		dihydroneopterin aldolase family protein	5	0.876124519204377	FALSE
Methanococcus_S2	MMP_RS06020	MMP_RS06020		archaeoflavoprotein AfpA	MMP_RS00685	MMP_RS00685		2-phospho-L-lactate guanylyltransferase	6	0.872434324128092	FALSE
Methanococcus_S2	MMP_RS06020	MMP_RS06020		archaeoflavoprotein AfpA	MMP_RS01225	MMP_RS01225		DUF5379 domain-containing protein	7	0.866046475873845	FALSE
Methanococcus_S2	MMP_RS06020	MMP_RS06020		archaeoflavoprotein AfpA	MMP_RS01220	MMP_RS01220		hypothetical protein	8	0.861504277986317	FALSE
Methanococcus_S2	MMP_RS06020	MMP_RS06020		archaeoflavoprotein AfpA	MMP_RS04685	MMP_RS04685		DUF126 domain-containing protein	9	0.858581279244631	FALSE
Methanococcus_S2	MMP_RS06020	MMP_RS06020		archaeoflavoprotein AfpA	MMP_RS01795	MMP_RS01795		methanogenesis marker 6 protein	10	0.858545960980598	FALSE
Methanococcus_S2	MMP_RS06020	MMP_RS06020		archaeoflavoprotein AfpA	MMP_RS06295	MMP_RS06295		methanogenesis marker 14 protein	11	0.856979100692651	FALSE
Methanococcus_S2	MMP_RS06020	MMP_RS06020		archaeoflavoprotein AfpA	MMP_RS02240	MMP_RS02240		methanogenesis marker 7 protein	12	0.855809210581503	FALSE
Methanococcus_S2	MMP_RS06020	MMP_RS06020		archaeoflavoprotein AfpA	MMP_RS07600	MMP_RS07600		Ni-sirohydrochlorin a c-diamide synthase	13	0.852053776567178	FALSE
Methanococcus_S2	MMP_RS06020	MMP_RS06020		archaeoflavoprotein AfpA	MMP_RS05345	MMP_RS05345		hypothetical protein	14	0.843882619842391	FALSE
Methanococcus_S2	MMP_RS06020	MMP_RS06020		archaeoflavoprotein AfpA	MMP_RS07635	MMP_RS07635		MogA/MoaB family molybdenum cofactor biosynthesis protein	15	0.840285880864591	FALSE
Methanococcus_S2	MMP_RS06020	MMP_RS06020		archaeoflavoprotein AfpA	MMP_RS03445	MMP_RS03445		methanogenesis marker 17 protein	16	0.838580962116742	FALSE
Methanococcus_S2	MMP_RS06020	MMP_RS06020		archaeoflavoprotein AfpA	MMP_RS04780	MMP_RS04780		ribonuclease P	17	0.835682802507134	FALSE
Methanococcus_S2	MMP_RS06020	MMP_RS06020		archaeoflavoprotein AfpA	MMP_RS07380	MMP_RS07380		transcription elongation factor Spt5	18	0.827368437155012	FALSE
Methanococcus_S2	MMP_RS06020	MMP_RS06020		archaeoflavoprotein AfpA	MMP_RS03400	MMP_RS03400		archease	19	0.825073280951792	FALSE
Methanococcus_S2	MMP_RS06020	MMP_RS06020		archaeoflavoprotein AfpA	MMP_RS00985	MMP_RS00985		CDC48 family AAA ATPase	20	0.824652069289587	FALSE
Methanococcus_S2	MMP_RS06035	MMP_RS06035		glycosyltransferase family 2 protein	MMP_RS05635	MMP_RS05635		NAD-dependent epimerase/dehydratase family protein	1	0.965633591973824	TRUE
Methanococcus_S2	MMP_RS06035	MMP_RS06035		glycosyltransferase family 2 protein	MMP_RS07330	MMP_RS07330		membrane protein	2	0.959471500190885	TRUE
Methanococcus_S2	MMP_RS06035	MMP_RS06035		glycosyltransferase family 2 protein	MMP_RS05580	MMP_RS05580		glycosyltransferase	3	0.918352200744209	FALSE
Methanococcus_S2	MMP_RS06035	MMP_RS06035		glycosyltransferase family 2 protein	MMP_RS01270	MMP_RS01270		prepilin peptidase	4	0.770213707310517	FALSE
Methanococcus_S2	MMP_RS06035	MMP_RS06035		glycosyltransferase family 2 protein	MMP_RS01265	MMP_RS01265		hypothetical protein	5	0.760657618392627	FALSE
Methanococcus_S2	MMP_RS06035	MMP_RS06035		glycosyltransferase family 2 protein	MMP_RS08585	MMP_RS08585		flagellin	6	0.717717926413601	FALSE
Methanococcus_S2	MMP_RS06035	MMP_RS06035		glycosyltransferase family 2 protein	MMP_RS05590	MMP_RS05590		N-acetyl sugar amidotransferase	7	0.713852396826887	FALSE
Methanococcus_S2	MMP_RS06035	MMP_RS06035		glycosyltransferase family 2 protein	MMP_RS08590	MMP_RS08590		flagellin	8	0.710947570419008	FALSE
Methanococcus_S2	MMP_RS06035	MMP_RS06035		glycosyltransferase family 2 protein	MMP_RS01275	MMP_RS01275		class III signal peptide-containing protein	9	0.703017211236066	FALSE
Methanococcus_S2	MMP_RS06035	MMP_RS06035		glycosyltransferase family 2 protein	MMP_RS06600	MMP_RS06600		class III signal peptide-containing protein	10	0.694569949137334	FALSE
Methanococcus_S2	MMP_RS06035	MMP_RS06035		glycosyltransferase family 2 protein	MMP_RS09045	MMP_RS09045		class III signal peptide-containing protein	11	0.689663656489903	FALSE
Methanococcus_S2	MMP_RS06035	MMP_RS06035		glycosyltransferase family 2 protein	MMP_RS08605	MMP_RS08605		flagellar protein E	12	0.676504068556738	FALSE
Methanococcus_S2	MMP_RS06035	MMP_RS06035		glycosyltransferase family 2 protein	MMP_RS05445	MMP_RS05445		CoB--CoM heterodisulfide reductase subunit B	13	0.663472107442905	FALSE
Methanococcus_S2	MMP_RS06035	MMP_RS06035		glycosyltransferase family 2 protein	MMP_RS07820	MMP_RS07820		UPF0104 family protein	14	0.646982764681424	FALSE
Methanococcus_S2	MMP_RS06035	MMP_RS06035		glycosyltransferase family 2 protein	MMP_RS01295	MMP_RS01295		hypothetical protein	15	0.646760288986827	FALSE
Methanococcus_S2	MMP_RS06035	MMP_RS06035		glycosyltransferase family 2 protein	MMP_RS00985	MMP_RS00985		CDC48 family AAA ATPase	16	0.645357982439894	FALSE
Methanococcus_S2	MMP_RS06035	MMP_RS06035		glycosyltransferase family 2 protein	MMP_RS08600	MMP_RS08600		flagellar protein D	17	0.639858844911449	FALSE
Methanococcus_S2	MMP_RS06035	MMP_RS06035		glycosyltransferase family 2 protein	MMP_RS01305	MMP_RS01305		hypothetical protein	18	0.637998657700261	FALSE
Methanococcus_S2	MMP_RS06035	MMP_RS06035		glycosyltransferase family 2 protein	MMP_RS02800	MMP_RS02800		nucleotidyltransferase domain-containing protein	19	0.637113007658881	FALSE
Methanococcus_S2	MMP_RS06035	MMP_RS06035		glycosyltransferase family 2 protein	MMP_RS01315	MMP_RS01315		DUF2341 domain-containing protein	20	0.63637693344647	FALSE
Methanococcus_S2	MMP_RS06045	MMP_RS06045		DNA polymerase	MMP_RS04830	MMP_RS04830		chemotaxis protein CheC	1	0.557816020240588	FALSE
Methanococcus_S2	MMP_RS06045	MMP_RS06045		DNA polymerase	MMP_RS02555	MMP_RS02555		AIPR family protein	2	0.527361306072974	FALSE
Methanococcus_S2	MMP_RS06045	MMP_RS06045		DNA polymerase	MMP_RS02200	MMP_RS02200		methyl-accepting chemotaxis protein	3	0.521771373006032	FALSE
Methanococcus_S2	MMP_RS06045	MMP_RS06045		DNA polymerase	MMP_RS06495	MMP_RS06495		YkgJ family cysteine cluster protein	4	0.507789260219678	FALSE
Methanococcus_S2	MMP_RS06045	MMP_RS06045		DNA polymerase	MMP_RS00400	MMP_RS00400		tributyrin esterase	5	0.489663032377722	FALSE
Methanococcus_S2	MMP_RS06045	MMP_RS06045		DNA polymerase	MMP_RS01485	MMP_RS01485		right-handed parallel beta-helix repeat-containing protein	6	0.477715402878584	FALSE
Methanococcus_S2	MMP_RS06045	MMP_RS06045		DNA polymerase	MMP_RS07985	MMP_RS07985		nitroreductase family protein	7	0.468114715367403	FALSE
Methanococcus_S2	MMP_RS06045	MMP_RS06045		DNA polymerase	MMP_RS06060	MMP_RS06060		hypothetical protein	8	0.452809959403144	FALSE
Methanococcus_S2	MMP_RS06045	MMP_RS06045		DNA polymerase	MMP_RS08390	MMP_RS08390		DUF5400 domain-containing protein	9	0.452740105249407	FALSE
Methanococcus_S2	MMP_RS06045	MMP_RS06045		DNA polymerase	MMP_RS08415	MMP_RS08415		radical SAM protein	10	0.450946771152203	FALSE
Methanococcus_S2	MMP_RS06045	MMP_RS06045		DNA polymerase	MMP_RS08325	MMP_RS08325		hypothetical protein	11	0.441353206776319	FALSE
Methanococcus_S2	MMP_RS06045	MMP_RS06045		DNA polymerase	MMP_RS08085	MMP_RS08085		hypothetical protein	12	0.437210257121904	FALSE
Methanococcus_S2	MMP_RS06045	MMP_RS06045		DNA polymerase	MMP_RS00705	MMP_RS00705		hypothetical protein	13	0.429262805480899	FALSE
Methanococcus_S2	MMP_RS06045	MMP_RS06045		DNA polymerase	MMP_RS01065	MMP_RS01065		alpha/beta hydrolase	14	0.424966815053861	FALSE
Methanococcus_S2	MMP_RS06045	MMP_RS06045		DNA polymerase	MMP_RS07150	MMP_RS07150		MTH895/ArsE family thioredoxin-like protein	15	0.42392634035262	FALSE
Methanococcus_S2	MMP_RS06045	MMP_RS06045		DNA polymerase	MMP_RS01570	MMP_RS01570		hypothetical protein	16	0.413183314627408	FALSE
Methanococcus_S2	MMP_RS06045	MMP_RS06045		DNA polymerase	MMP_RS02315	MMP_RS02315		RimK family alpha-L-glutamate ligase	17	0.411924087681365	FALSE
Methanococcus_S2	MMP_RS06045	MMP_RS06045		DNA polymerase	MMP_RS00655	MMP_RS00655		hypothetical protein	18	0.408778451422065	FALSE
Methanococcus_S2	MMP_RS06045	MMP_RS06045		DNA polymerase	MMP_RS00085	MMP_RS00085		DNA cytosine methyltransferase	19	0.40048628897826	FALSE
Methanococcus_S2	MMP_RS06045	MMP_RS06045		DNA polymerase	MMP_RS05780	MMP_RS05780		multidrug resistance efflux transporter family protein	20	0.398343131815598	FALSE
Methanococcus_S2	MMP_RS06050	MMP_RS06050		ZIP family metal transporter	MMP_RS01870	MMP_RS01870		acyl-CoA dehydratase activase	1	0.74681171363631	FALSE
Methanococcus_S2	MMP_RS06050	MMP_RS06050		ZIP family metal transporter	MMP_RS06100	MMP_RS06100		GNAT family N-acetyltransferase	2	0.733082027158702	FALSE
Methanococcus_S2	MMP_RS06050	MMP_RS06050		ZIP family metal transporter	MMP_RS00570	MMP_RS00570		protein-L-isoaspartate O-methyltransferase	3	0.730404378325581	FALSE
Methanococcus_S2	MMP_RS06050	MMP_RS06050		ZIP family metal transporter	MMP_RS03625	MMP_RS03625		cell wall-binding protein	4	0.67381683119849	FALSE
Methanococcus_S2	MMP_RS06050	MMP_RS06050		ZIP family metal transporter	MMP_RS06115	MMP_RS06115		class II aldolase/adducin family protein	5	0.671651340149107	FALSE
Methanococcus_S2	MMP_RS06050	MMP_RS06050		ZIP family metal transporter	MMP_RS05865	MMP_RS05865		hypothetical protein	6	0.667707842529537	FALSE
Methanococcus_S2	MMP_RS06050	MMP_RS06050		ZIP family metal transporter	MMP_RS04410	MMP_RS04410		hypothetical protein	7	0.666227626861485	FALSE
Methanococcus_S2	MMP_RS06050	MMP_RS06050		ZIP family metal transporter	MMP_RS01790	MMP_RS01790		restriction endonuclease	8	0.661561484074457	FALSE
Methanococcus_S2	MMP_RS06050	MMP_RS06050		ZIP family metal transporter	MMP_RS01255	MMP_RS01255		amino acid ABC transporter ATP-binding protein	9	0.659185925677301	FALSE
Methanococcus_S2	MMP_RS06050	MMP_RS06050		ZIP family metal transporter	MMP_RS05985	MMP_RS05985		hypothetical protein	10	0.651089531055214	FALSE
Methanococcus_S2	MMP_RS06050	MMP_RS06050		ZIP family metal transporter	MMP_RS01125	MMP_RS01125		thioredoxin family protein	11	0.650370580076935	FALSE
Methanococcus_S2	MMP_RS06050	MMP_RS06050		ZIP family metal transporter	MMP_RS01195	MMP_RS01195		metalloregulator ArsR/SmtB family transcription factor	12	0.648964550921502	FALSE
Methanococcus_S2	MMP_RS06050	MMP_RS06050		ZIP family metal transporter	MMP_RS02260	MMP_RS02260		lactate utilization protein	13	0.639303291618972	FALSE
Methanococcus_S2	MMP_RS06050	MMP_RS06050		ZIP family metal transporter	MMP_RS04995	MMP_RS04995		hypothetical protein	14	0.636099432776474	FALSE
Methanococcus_S2	MMP_RS06050	MMP_RS06050		ZIP family metal transporter	MMP_RS02545	MMP_RS02545		hypothetical protein	15	0.634566708168128	FALSE
Methanococcus_S2	MMP_RS06050	MMP_RS06050		ZIP family metal transporter	MMP_RS01085	MMP_RS01085		hypothetical protein	16	0.628896183216774	FALSE
Methanococcus_S2	MMP_RS06050	MMP_RS06050		ZIP family metal transporter	MMP_RS04125	MMP_RS04125		TetR/AcrR family transcriptional regulator	17	0.627003357439562	FALSE
Methanococcus_S2	MMP_RS06050	MMP_RS06050		ZIP family metal transporter	MMP_RS09055	MMP_RS09055		CAP domain-containing protein	18	0.625647963246563	FALSE
Methanococcus_S2	MMP_RS06050	MMP_RS06050		ZIP family metal transporter	MMP_RS08940	MMP_RS08940		MetS family NSS transporter small subunit	19	0.617190575625324	FALSE
Methanococcus_S2	MMP_RS06050	MMP_RS06050		ZIP family metal transporter	MMP_RS02635	MMP_RS02635		class I SAM-dependent methyltransferase	20	0.612780194971593	FALSE
Methanococcus_S2	MMP_RS06055	MMP_RS06055		peroxiredoxin	MMP_RS08755	MMP_RS08755		sodium:solute symporter family protein	1	0.318801750014852	FALSE
Methanococcus_S2	MMP_RS06055	MMP_RS06055		peroxiredoxin	MMP_RS02430	MMP_RS02430		hypothetical protein	2	0.3174773743451	FALSE
Methanococcus_S2	MMP_RS06055	MMP_RS06055		peroxiredoxin	MMP_RS08130	MMP_RS08130		IGHMBP2 family helicase	3	0.306993038919084	FALSE
Methanococcus_S2	MMP_RS06055	MMP_RS06055		peroxiredoxin	MMP_RS08090	MMP_RS08090		hypothetical protein	4	0.303334892100126	FALSE
