orgId	locusId	sysName	geneName	desc	set1IT067 CPG	set1IT068 M63_quarter_strength	set1IT071 CPG	set1IT072 M63_quarter_strength	set2IT036 CPG	set2IT037 M63_quarter_strength
RalstoniaUW163	UW163_RS01360	UW163_RS01360		alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase	-0.073	0.062	0.033	-0.087	-0.039	-0.158
RalstoniaUW163	UW163_RS01365	UW163_RS01365		DUF1045 domain-containing protein	0.071	0.020	0.230	-0.006	0.015	-0.139
RalstoniaUW163	UW163_RS01370	UW163_RS01370		hypothetical protein	-0.139	0.091	0.051	0.036	-0.192	0.059
RalstoniaUW163	UW163_RS01375	UW163_RS01375		hypothetical protein	-0.113	0.024	0.011	-0.143	-0.036	-0.091
RalstoniaUW163	UW163_RS01380	UW163_RS01380		MFS transporter	0.272	-0.154	-0.013	-0.258	-0.072	-0.141
RalstoniaUW163	UW163_RS01390	UW163_RS01390		D-alanyl-D-alanine carboxypeptidase/D-alanyl-D-alanine-endopeptidase	-0.022	-0.154	-0.111	-0.034	0.372	0.162
RalstoniaUW163	UW163_RS01395	UW163_RS01395		molybdopterin-guanine dinucleotide biosynthesis protein B	-0.220	0.588	-0.363	0.015	-0.560	-0.656
RalstoniaUW163	UW163_RS01400	UW163_RS01400		lipase	-0.194	-0.058	0.065	0.006	0.033	0.071
RalstoniaUW163	UW163_RS01430	UW163_RS01430		pyruvate kinase	0.348	-0.607	0.106	-0.175	0.044	-0.594
RalstoniaUW163	UW163_RS01440	UW163_RS01440		EamA family transporter RarD	0.101	0.165	0.010	0.125	-0.014	0.040
RalstoniaUW163	UW163_RS01445	UW163_RS01445		branched-chain amino acid transporter	0.349	-0.107	0.054	-0.474	0.176	-0.033
RalstoniaUW163	UW163_RS01450	UW163_RS01450		branched-chain amino acid ABC transporter permease	-0.115	-0.273	-0.105	-0.188	0.113	-0.110
RalstoniaUW163	UW163_RS01455	UW163_RS01455		branched-chain amino acid transaminase	-0.234	0.117	0.235	0.007	0.033	0.016
RalstoniaUW163	UW163_RS01460	UW163_RS01460		zinc-finger domain-containing protein	-1.196	-0.027	-1.442	-0.430	-1.238	0.013
RalstoniaUW163	UW163_RS01465	UW163_RS01465		lipopolysaccharide heptosyltransferase II	-3.716	-1.804	-2.738	-1.718	-1.598	-0.635
RalstoniaUW163	UW163_RS01470	UW163_RS01470		hypothetical protein	-0.133	0.128	-0.337	0.008	0.097	0.093
RalstoniaUW163	UW163_RS01475	UW163_RS01475		alpha/beta hydrolase	-0.112	-0.056	-0.019	-0.249	0.206	0.071
RalstoniaUW163	UW163_RS01480	UW163_RS01480		DUF2946 domain-containing protein	-0.065	0.034	-0.173	-0.077	-0.077	-0.048
RalstoniaUW163	UW163_RS01485	UW163_RS01485		peptidase M48	-0.123	-0.080	0.001	-0.032	0.073	0.080
RalstoniaUW163	UW163_RS01490	UW163_RS01490		cyclic pyranopterin monophosphate synthase MoaC	-0.031	-0.153	0.105	-0.090	-0.046	-0.059
RalstoniaUW163	UW163_RS01495	UW163_RS01495		integrase	-0.009	-0.035	-0.235	-0.083	-0.041	0.113
RalstoniaUW163	UW163_RS01515	UW163_RS01515		damage-inducible protein	-0.024	-0.016	-0.008	-0.022	-0.039	-0.061
RalstoniaUW163	UW163_RS01530	UW163_RS01530		hypothetical protein	-0.067	0.008	-0.005	0.029	0.030	-0.090
RalstoniaUW163	UW163_RS01535	UW163_RS01535		hypothetical protein	-0.097	-0.101	-0.133	0.030	-0.073	-0.141
RalstoniaUW163	UW163_RS01540	UW163_RS01540		recombinase family protein	-0.273	-0.192	-0.042	-0.123	-0.195	-0.219
RalstoniaUW163	UW163_RS01545	UW163_RS01545		hypothetical protein	-0.044	0.004	0.031	-0.028	-0.009	-0.061
RalstoniaUW163	UW163_RS01550	UW163_RS01550		hypothetical protein	0.020	-0.064	-0.114	-0.083	0.036	0.065
RalstoniaUW163	UW163_RS01555	UW163_RS01555		hypothetical protein	-0.011	-0.002	0.045	-0.010	0.051	0.030
RalstoniaUW163	UW163_RS01570	UW163_RS01570		hypothetical protein	0.119	0.323	0.103	0.125	0.065	0.052
RalstoniaUW163	UW163_RS01585	UW163_RS01585		polymerase	-0.008	0.035	-0.131	-0.026	0.058	-0.089
RalstoniaUW163	UW163_RS01590	UW163_RS01590		pilin	0.494	0.117	0.359	-0.080	0.419	0.074
RalstoniaUW163	UW163_RS01595	UW163_RS01595		pilin	-0.020	0.060	0.143	0.052	0.021	-0.060
RalstoniaUW163	UW163_RS01600	UW163_RS01600		hypothetical protein	0.206	0.043	0.134	0.093	0.195	0.097
RalstoniaUW163	UW163_RS01605	UW163_RS01605		succinate--CoA ligase subunit alpha	-0.484	-0.619	-0.476	-0.609	-0.432	-0.692
RalstoniaUW163	UW163_RS01610	UW163_RS01610		ADP-forming succinate--CoA ligase subunit beta	-0.418	-0.739	-0.593	-0.617	-0.397	-0.580
RalstoniaUW163	UW163_RS01615	UW163_RS01615		DUF2889 domain-containing protein	-0.034	-0.169	0.050	-0.085	0.028	-0.083
RalstoniaUW163	UW163_RS01620	UW163_RS01620		recombination regulator RecX	-0.629	-0.001	-0.282	0.173	-0.024	0.028
RalstoniaUW163	UW163_RS01625	UW163_RS01625		recombinase RecA	-0.748	-0.256	-0.448	0.213	-0.410	-0.615
RalstoniaUW163	UW163_RS01630	UW163_RS01630		DNA-binding response regulator	0.008	0.121	-0.078	-0.080	0.076	-0.049
RalstoniaUW163	UW163_RS01635	UW163_RS01635		sensor histidine kinase	0.137	0.136	-0.072	0.006	0.002	-0.037
RalstoniaUW163	UW163_RS01640	UW163_RS01640		DUF4212 domain-containing protein	-0.093	-0.108	0.094	0.033	-0.030	-0.095
RalstoniaUW163	UW163_RS01645	UW163_RS01645		MFS transporter	0.056	-0.026	-0.062	-0.053	0.019	-0.065
RalstoniaUW163	UW163_RS01655	UW163_RS01655		integrase	-0.064	0.113	-0.004	0.089	0.025	-0.084
RalstoniaUW163	UW163_RS01660	UW163_RS01660		recombinase	-0.120	-0.072	0.121	-0.048	-0.032	-0.188
RalstoniaUW163	UW163_RS01665	UW163_RS01665		XRE family transcriptional regulator	0.035	0.047	0.003	0.072	0.002	-0.053
RalstoniaUW163	UW163_RS01675	UW163_RS01675		acyltransferase	-0.036	-0.017	-0.026	0.004	0.031	0.044
RalstoniaUW163	UW163_RS01680	UW163_RS01680		hypothetical protein	0.079	-0.475	0.394	0.191	-0.517	0.145
RalstoniaUW163	UW163_RS01685	UW163_RS01685		FAD-dependent monooxygenase	0.100	-0.055	0.193	0.096	0.102	-0.165
RalstoniaUW163	UW163_RS01690	UW163_RS01690		hypothetical protein	-0.147	-0.039	-0.221	0.245	-0.004	-0.135
RalstoniaUW163	UW163_RS01695	UW163_RS01695		DNA-binding response regulator	-0.132	0.119	-0.164	0.046	0.011	-0.140
RalstoniaUW163	UW163_RS01700	UW163_RS01700		LysR family transcriptional regulator	0.223	0.349	-0.046	0.129	-0.233	-0.176
RalstoniaUW163	UW163_RS01705	UW163_RS01705		pirin family protein	-0.181	-0.159	-0.057	-0.296	0.068	-0.162
RalstoniaUW163	UW163_RS01710	UW163_RS01710		serine/threonine protein kinase	-0.301	-0.011	-0.041	0.024	-0.013	0.119
RalstoniaUW163	UW163_RS01715	UW163_RS01715		RNA helicase	-1.073	-0.526	-0.769	-0.869	-0.215	-0.447
RalstoniaUW163	UW163_RS01720	UW163_RS01720		TetR/AcrR family transcriptional regulator	-0.452	-0.458	-0.119	0.037	-0.181	-0.130
RalstoniaUW163	UW163_RS01725	UW163_RS01725		acyl-CoA dehydrogenase	-0.026	-0.025	0.035	-0.086	0.077	0.164
RalstoniaUW163	UW163_RS01730	UW163_RS01730		3-oxoacyl-ACP reductase	0.098	0.302	0.028	0.034	-0.179	-0.082
RalstoniaUW163	UW163_RS01735	UW163_RS01735		long-chain fatty acid--CoA ligase	0.141	0.026	-0.095	-0.088	-0.068	-0.197
RalstoniaUW163	UW163_RS01740	UW163_RS01740		DUF1571 domain-containing protein	0.036	0.115	-0.082	0.265	-0.560	-0.445
RalstoniaUW163	UW163_RS01745	UW163_RS01745		OmpW family protein	0.067	-0.145	0.157	0.026	0.002	-0.017
RalstoniaUW163	UW163_RS01750	UW163_RS01750		NAD(P)/FAD-dependent oxidoreductase	0.067	-0.154	0.433	0.064	0.081	0.088
RalstoniaUW163	UW163_RS01755	UW163_RS01755		hypothetical protein	0.032	0.095	-0.008	-0.129	0.295	-0.091
RalstoniaUW163	UW163_RS01760	UW163_RS01760		tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB	0.182	-0.060	-0.075	0.092	0.226	-0.098
RalstoniaUW163	UW163_RS01765	UW163_RS01765		PhoH family protein	-0.011	-0.033	0.079	-0.023	0.157	0.045
RalstoniaUW163	UW163_RS01775	UW163_RS01775		hypothetical protein	-0.104	-0.216	-0.130	-0.065	0.410	0.379
RalstoniaUW163	UW163_RS01780	UW163_RS01780		HlyC/CorC family transporter	-0.794	0.190	-0.812	-0.034	-1.109	-0.380
RalstoniaUW163	UW163_RS01795	UW163_RS01795		hypothetical protein	-0.629	-0.234	-0.047	0.087	0.264	0.482
RalstoniaUW163	UW163_RS01810	UW163_RS01810		1-acyl-sn-glycerol-3-phosphate acyltransferase	-0.147	-0.244	-0.362	-0.357	0.529	-0.010
RalstoniaUW163	UW163_RS01815	UW163_RS01815		DUF45 domain-containing protein	-0.050	0.259	0.164	-0.091	0.392	0.186
RalstoniaUW163	UW163_RS01820	UW163_RS01820		lactoylglutathione lyase	0.049	0.075	-0.087	-0.359	0.126	0.184
RalstoniaUW163	UW163_RS01825	UW163_RS01825		EamA/RhaT family transporter	-0.248	-0.079	-0.436	-0.495	0.175	-0.061
RalstoniaUW163	UW163_RS01830	UW163_RS01830		16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))- dimethyltransferase RsmA	-0.717	0.311	-0.551	0.048	-0.356	0.406
RalstoniaUW163	UW163_RS01850	UW163_RS01850		aminoglycoside phosphotransferase	0.437	0.293	0.204	-0.014	0.121	0.021
RalstoniaUW163	UW163_RS01855	UW163_RS01855		branched-chain amino acid ABC transporter permease	0.610	-0.765	0.459	-0.235	0.429	-0.600
RalstoniaUW163	UW163_RS01860	UW163_RS01860		branched-chain amino acid transporter	0.014	0.093	0.642	0.341	0.171	-0.265
RalstoniaUW163	UW163_RS01865	UW163_RS01865		nucleotidyltransferase family protein	0.218	-1.194	0.132	-0.949	0.266	-1.145
RalstoniaUW163	UW163_RS01870	UW163_RS01870		bifunctional diguanylate cyclase/phosphodiesterase	-0.035	-0.246	-0.084	-0.081	0.050	-0.078
RalstoniaUW163	UW163_RS01885	UW163_RS01885		FAD-dependent oxidoreductase	0.260	0.175	0.065	0.075	0.174	0.042
RalstoniaUW163	UW163_RS01890	UW163_RS01890		tRNA dihydrouridine synthase DusB	0.182	0.056	-0.388	-0.076	0.119	0.020
RalstoniaUW163	UW163_RS01910	UW163_RS01910		glycerophosphoryl diester phosphodiesterase	0.075	0.146	0.424	0.058	-0.314	-0.229
RalstoniaUW163	UW163_RS01925	UW163_RS01925		membrane protein	0.107	0.166	0.002	0.017	0.061	0.035
RalstoniaUW163	UW163_RS01935	UW163_RS01935		YbhB/YbcL family Raf kinase inhibitor-like protein	0.004	0.110	0.075	-0.120	0.181	-0.096
RalstoniaUW163	UW163_RS01950	UW163_RS01950		anhydro-N-acetylmuramic acid kinase	0.386	0.133	0.314	0.283	0.547	0.081
RalstoniaUW163	UW163_RS01965	UW163_RS01965		hypothetical protein	0.192	0.211	0.196	0.311	-0.054	-0.089
RalstoniaUW163	UW163_RS01980	UW163_RS01980		OsmC family protein	0.272	-0.187	0.128	0.172	0.355	-0.133
RalstoniaUW163	UW163_RS02000	UW163_RS02000		glycerate kinase	0.091	-0.155	0.091	0.198	0.094	-0.254
RalstoniaUW163	UW163_RS02010	UW163_RS02010		class II glutamine amidotransferase	0.189	-0.051	0.040	0.480	-0.084	-0.151
RalstoniaUW163	UW163_RS02020	UW163_RS02020		glutamate/aspartate transporter permease GltK	-0.177	0.388	-0.086	0.153	-0.070	-0.107
RalstoniaUW163	UW163_RS02025	UW163_RS02025		amino acid ABC transporter permease	0.095	-0.159	0.002	-0.035	-0.078	-0.342
RalstoniaUW163	UW163_RS02030	UW163_RS02030		amino acid ABC transporter substrate-binding protein	0.405	0.012	-0.264	0.645	0.045	-0.185
RalstoniaUW163	UW163_RS02035	UW163_RS02035		Glu/Leu/Phe/Val dehydrogenase	-1.401	-0.528	-1.119	0.229	-1.551	0.046
RalstoniaUW163	UW163_RS02040	UW163_RS02040		LysR family transcriptional regulator	-0.569	-0.034	-0.420	-0.163	-0.785	-0.197
RalstoniaUW163	UW163_RS02045	UW163_RS02045		ABC transporter ATP-binding protein/permease	-0.005	-0.056	0.146	-0.077	0.204	0.151
RalstoniaUW163	UW163_RS02050	UW163_RS02050		acyl-CoA thioesterase	-0.054	0.282	0.061	0.017	0.127	-0.034
RalstoniaUW163	UW163_RS02055	UW163_RS02055		enoyl-CoA hydratase	0.179	-0.136	-0.166	0.049	-0.217	-0.285
RalstoniaUW163	UW163_RS02060	UW163_RS02060		acetyl-CoA acetyltransferase	0.112	0.242	-0.122	0.282	0.136	0.122
RalstoniaUW163	UW163_RS02065	UW163_RS02065		3-hydroxyacyl-CoA dehydrogenase	0.244	0.186	0.278	0.452	0.124	0.229
RalstoniaUW163	UW163_RS02070	UW163_RS02070		acyl-CoA dehydrogenase	0.127	0.011	0.073	0.384	-0.068	0.030
RalstoniaUW163	UW163_RS02075	UW163_RS02075		TetR/AcrR family transcriptional regulator	-0.096	-0.249	0.057	-0.579	-0.026	-0.806
RalstoniaUW163	UW163_RS02080	UW163_RS02080		acyl CoA:acetate/3-ketoacid CoA transferase	-0.214	0.173	0.097	0.021	-0.116	0.139
RalstoniaUW163	UW163_RS02085	UW163_RS02085		cardiolipin synthase ClsB	0.203	0.029	-0.019	0.066	0.473	0.070
RalstoniaUW163	UW163_RS02090	UW163_RS02090		EEP domain-containing protein	0.169	0.130	0.110	0.129	-0.101	0.112
RalstoniaUW163	UW163_RS02100	UW163_RS02100		hypothetical protein	0.012	0.284	0.230	-0.067	0.377	0.265
RalstoniaUW163	UW163_RS02115	UW163_RS02115		FmdB family transcriptional regulator	0.353	0.177	0.049	0.329	0.061	-0.007
RalstoniaUW163	UW163_RS02120	UW163_RS02120		sodium:solute symporter	0.113	0.061	0.091	0.130	-0.032	0.021
RalstoniaUW163	UW163_RS02125	UW163_RS02125		SAM-dependent methyltransferase	0.446	0.701	-0.292	0.651	-0.348	0.039
RalstoniaUW163	UW163_RS02140	UW163_RS02140		Tim44 domain-containing protein	0.137	0.062	0.372	0.419	-0.073	0.294
RalstoniaUW163	UW163_RS02150	UW163_RS02150		DUF971 domain-containing protein	0.145	0.191	0.397	0.032	0.632	0.506
RalstoniaUW163	UW163_RS02155	UW163_RS02155		ABC transporter ATP-binding protein	0.206	0.129	0.470	0.299	0.021	0.234
RalstoniaUW163	UW163_RS02170	UW163_RS02170		DedA family protein	-0.203	-0.332	-0.153	0.051	0.104	0.529
RalstoniaUW163	UW163_RS02175	UW163_RS02175		membrane protein	0.393	0.323	0.149	-0.315	0.028	0.166
RalstoniaUW163	UW163_RS02180	UW163_RS02180		hypothetical protein	-0.133	0.281	-0.412	-0.271	0.310	0.049
RalstoniaUW163	UW163_RS02185	UW163_RS02185		potassium channel protein	0.116	0.233	0.147	0.227	0.094	0.182
RalstoniaUW163	UW163_RS02190	UW163_RS02190		threonine ammonia-lyase, biosynthetic	-0.825	-3.801	-0.588	-2.804	-0.190	-2.292
RalstoniaUW163	UW163_RS02195	UW163_RS02195		NADPH-dependent 7-cyano-7-deazaguanine reductase QueF	-1.774	-0.326	-2.726	-0.738	-1.897	-1.073
RalstoniaUW163	UW163_RS02200	UW163_RS02200		acetate kinase	-0.033	0.021	0.292	0.074	-0.209	0.273
RalstoniaUW163	UW163_RS02205	UW163_RS02205		hypothetical protein	0.221	0.055	-0.021	-0.119	0.060	0.141
RalstoniaUW163	UW163_RS02210	UW163_RS02210		peptidase C39	-0.324	0.211	0.143	-0.680	0.370	0.402
RalstoniaUW163	UW163_RS02220	UW163_RS02220		hypothetical protein	-0.632	-0.225	-0.367	-0.239	0.145	0.001
RalstoniaUW163	UW163_RS02225	UW163_RS02225		AMP-binding protein	0.025	0.187	-0.126	0.381	-0.441	0.233
RalstoniaUW163	UW163_RS02230	UW163_RS02230		gluconate kinase	-0.235	-4.284	0.412	-2.536	-0.126	-2.344
RalstoniaUW163	UW163_RS02235	UW163_RS02235		hypothetical protein	0.017	0.059	-0.206	0.301	-0.048	0.028
RalstoniaUW163	UW163_RS02240	UW163_RS02240		alpha/beta hydrolase	0.073	-0.068	0.222	-0.040	-0.027	0.041
RalstoniaUW163	UW163_RS02260	UW163_RS02260		3-oxoacyl-ACP reductase FabG	-0.155	-0.341	0.461	0.222	0.095	0.250
RalstoniaUW163	UW163_RS02265	UW163_RS02265		acyl carrier protein	0.193	0.291	-0.011	-0.233	0.113	0.014
RalstoniaUW163	UW163_RS02270	UW163_RS02270		membrane protein	0.010	0.384	-0.326	-0.115	0.089	-0.124
RalstoniaUW163	UW163_RS02275	UW163_RS02275		beta-hydroxyacyl-ACP dehydratase	0.314	0.086	0.099	-0.181	-0.239	0.059
RalstoniaUW163	UW163_RS02280	UW163_RS02280		acyl-CoA synthetase	-0.305	-0.059	0.080	-0.108	-0.011	0.254
RalstoniaUW163	UW163_RS02285	UW163_RS02285		outer membrane lipoprotein carrier protein LolA	0.043	-0.346	-0.004	-0.066	0.089	0.114
RalstoniaUW163	UW163_RS02290	UW163_RS02290		membrane protein	0.260	0.333	0.260	-0.092	0.040	0.192
RalstoniaUW163	UW163_RS02300	UW163_RS02300		beta-ketoacyl-[acyl-carrier-protein] synthase II	0.150	0.146	0.161	0.072	-0.006	-0.091
RalstoniaUW163	UW163_RS02305	UW163_RS02305		3-oxoacyl-ACP synthase	0.622	0.078	0.305	0.327	0.212	0.612
RalstoniaUW163	UW163_RS02320	UW163_RS02320		hypothetical protein	0.227	0.072	-0.004	0.043	0.169	0.066
RalstoniaUW163	UW163_RS02325	UW163_RS02325		low specificity L-threonine aldolase	0.074	-0.222	-0.072	0.406	-0.073	0.134
RalstoniaUW163	UW163_RS02330	UW163_RS02330		AraC family transcriptional regulator	0.019	0.000	0.646	0.086	-0.408	-0.729
RalstoniaUW163	UW163_RS02340	UW163_RS02340		MFS transporter	-0.207	-0.450	-0.579	-0.169	-0.003	0.477
RalstoniaUW163	UW163_RS02345	UW163_RS02345		excinuclease ABC subunit UvrA	0.181	0.503	0.104	0.409	-0.062	0.257
RalstoniaUW163	UW163_RS02350	UW163_RS02350		membrane protein	0.242	0.557	-0.395	0.084	-0.683	-0.097
RalstoniaUW163	UW163_RS02355	UW163_RS02355		Na/Pi cotransporter family protein	-0.030	-0.006	0.102	-0.053	0.063	-0.012
RalstoniaUW163	UW163_RS02360	UW163_RS02360		lysine transporter LysE	-0.163	0.479	0.160	0.758	0.304	0.605
RalstoniaUW163	UW163_RS02365	UW163_RS02365		adenine phosphoribosyltransferase	0.093	0.034	-0.022	-0.124	-0.324	-0.322
RalstoniaUW163	UW163_RS02370	UW163_RS02370		glutamine amidotransferase	0.233	0.007	0.043	-0.034	0.284	0.042
RalstoniaUW163	UW163_RS02380	UW163_RS02380		potassium transporter	0.482	-0.021	0.421	0.107	0.373	0.186
RalstoniaUW163	UW163_RS02390	UW163_RS02390		3-deoxy-D-manno-octulosonate 8-phosphate phosphatase	-0.242	-0.258	-0.195	-0.198	0.308	0.083
RalstoniaUW163	UW163_RS02410	UW163_RS02410		RNA polymerase sigma-54 factor	-0.072	-0.783	0.290	-0.689	-0.504	-0.678
RalstoniaUW163	UW163_RS02415	UW163_RS02415		ribosomal subunit interface protein	-0.157	-1.028	-0.197	-0.844	0.009	-0.627
RalstoniaUW163	UW163_RS02430	UW163_RS02430		hypothetical protein	-0.396	-0.281	-0.146	-0.040	-0.376	-0.782
RalstoniaUW163	UW163_RS02435	UW163_RS02435		RNase adapter RapZ	-0.360	-3.954	-0.006	-3.499	-0.148	-2.803
RalstoniaUW163	UW163_RS02440	UW163_RS02440		ATP-dependent protease	0.369	0.510	0.377	-0.410	0.394	-0.304
RalstoniaUW163	UW163_RS02445	UW163_RS02445		A/G-specific adenine glycosylase	-0.042	-0.008	-0.109	-0.108	0.178	0.123
RalstoniaUW163	UW163_RS02450	UW163_RS02450		GTPase	-0.958	-0.249	-1.145	-0.202	-0.663	-0.116
RalstoniaUW163	UW163_RS02455	UW163_RS02455		bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase	-0.200	0.219	0.243	0.188	0.164	0.206
RalstoniaUW163	UW163_RS02460	UW163_RS02460		hypothetical protein	0.081	0.125	-0.639	-0.028	-0.467	-0.766
RalstoniaUW163	UW163_RS02495	UW163_RS02495		DUF4124 domain-containing protein	0.049	-0.032	-0.374	-0.310	-0.499	-0.576
RalstoniaUW163	UW163_RS02515	UW163_RS02515		insulinase family protein	0.090	0.001	0.142	0.023	-0.100	-0.281
RalstoniaUW163	UW163_RS02520	UW163_RS02520		insulinase family protein	0.190	-0.027	0.061	-0.070	0.054	0.275
RalstoniaUW163	UW163_RS02530	UW163_RS02530		maleylacetoacetate isomerase	-0.356	-0.005	-0.379	0.321	0.061	0.493
RalstoniaUW163	UW163_RS02535	UW163_RS02535		FAA hydrolase family protein	0.105	-0.085	-0.028	0.113	-0.147	-0.076
RalstoniaUW163	UW163_RS02540	UW163_RS02540		response regulator	0.225	0.144	-0.067	0.088	0.260	-0.071
RalstoniaUW163	UW163_RS02545	UW163_RS02545		nitrate ABC transporter substrate-binding protein	-0.143	-0.230	-0.240	-0.059	0.215	-0.080
RalstoniaUW163	UW163_RS02550	UW163_RS02550		nitrate ABC transporter, permease protein	-0.496	0.161	-0.204	-0.341	0.577	0.584
RalstoniaUW163	UW163_RS02560	UW163_RS02560		DNA-binding protein YbiB	0.373	0.345	-0.096	0.023	0.099	0.366
RalstoniaUW163	UW163_RS02565	UW163_RS02565		pirin family protein	-0.079	-0.060	-0.031	0.070	0.116	-0.055
RalstoniaUW163	UW163_RS02570	UW163_RS02570		OsmC family peroxiredoxin	0.200	0.023	0.440	-0.142	0.066	-0.161
RalstoniaUW163	UW163_RS02575	UW163_RS02575		GGDEF domain-containing protein	0.127	0.097	0.055	0.144	-0.019	-0.047
RalstoniaUW163	UW163_RS02585	UW163_RS02585		SCO family protein	-0.295	0.319	-0.010	-0.099	0.215	0.169
RalstoniaUW163	UW163_RS02590	UW163_RS02590		protoheme IX farnesyltransferase	-0.558	-0.613	-0.314	-1.866	-0.040	-0.724
RalstoniaUW163	UW163_RS02595	UW163_RS02595		heme A synthase	-0.375	-0.792	-0.450	-0.156	-0.596	-0.596
RalstoniaUW163	UW163_RS02600	UW163_RS02600		hypothetical protein	-0.272	0.683	0.142	-0.128	0.440	0.268
RalstoniaUW163	UW163_RS02605	UW163_RS02605		SURF1 family protein	0.001	-1.681	-0.334	-0.333	-0.407	-0.157
RalstoniaUW163	UW163_RS02615	UW163_RS02615		cytochrome c oxidase subunit 3	0.227	-0.089	-0.525	-0.692	0.242	-0.047
RalstoniaUW163	UW163_RS02625	UW163_RS02625		cytochrome c oxidase assembly protein	0.437	0.403	-1.805	-0.046	0.865	-1.483
RalstoniaUW163	UW163_RS02630	UW163_RS02630		cytochrome c oxidase subunit I	-0.050	-0.344	-0.049	-0.372	0.106	-0.111
RalstoniaUW163	UW163_RS02635	UW163_RS02635		cytochrome c oxidase subunit II	-0.019	0.001	-0.149	-0.493	-0.033	-0.244
RalstoniaUW163	UW163_RS02640	UW163_RS02640		DUF2244 domain-containing protein	0.071	-0.213	-0.289	-0.333	0.104	0.083
RalstoniaUW163	UW163_RS02650	UW163_RS02650		amidophosphoribosyltransferase	-0.056	-0.340	-0.922	-0.110	0.380	0.278
RalstoniaUW163	UW163_RS02670	UW163_RS02670		glutaredoxin 3	-0.001	-0.138	0.164	-0.132	-0.039	-0.222
RalstoniaUW163	UW163_RS02685	UW163_RS02685		S41 family peptidase	0.201	0.459	-0.307	0.690	0.003	0.167
RalstoniaUW163	UW163_RS02695	UW163_RS02695		bacterioferritin	-0.109	-0.020	-0.055	-0.038	-0.012	-0.252
RalstoniaUW163	UW163_RS02705	UW163_RS02705		phosphoenolpyruvate--protein phosphotransferase	1.017	1.061	1.027	0.534	0.823	0.424
RalstoniaUW163	UW163_RS02715	UW163_RS02715		PTS fructose transporter subunit IIA	-0.963	-3.387	-0.941	-2.872	-1.455	-2.626
RalstoniaUW163	UW163_RS02720	UW163_RS02720		glutathione synthase	-0.284	-0.643	-0.322	-0.815	-0.030	-0.593
RalstoniaUW163	UW163_RS02730	UW163_RS02730		ammonia channel protein	0.007	0.090	0.008	0.139	-0.070	0.008
RalstoniaUW163	UW163_RS02735	UW163_RS02735		nitrogen regulatory protein P-II 1	-0.079	-1.469	-0.677	-0.535	0.776	-0.214
RalstoniaUW163	UW163_RS02740	UW163_RS02740		hypothetical protein	0.535	-0.837	-0.701	-0.426	0.220	0.251
RalstoniaUW163	UW163_RS02750	UW163_RS02750		hypothetical protein	-0.033	0.109	-0.361	-0.066	0.044	0.144
RalstoniaUW163	UW163_RS02755	UW163_RS02755		ATP-dependent protease	-0.068	0.095	0.134	0.128	-0.528	-0.333
RalstoniaUW163	UW163_RS02760	UW163_RS02760		polyphenol oxidase	0.179	-0.160	0.044	0.029	-0.179	-0.056
RalstoniaUW163	UW163_RS02765	UW163_RS02765		signal peptidase	-0.191	0.102	-0.039	-0.130	-0.097	-0.028
RalstoniaUW163	UW163_RS02770	UW163_RS02770		hypothetical protein	0.318	0.357	-0.049	-0.311	-0.415	0.092
RalstoniaUW163	UW163_RS02775	UW163_RS02775		O-acetyl-ADP-ribose deacetylase	-0.184	0.251	0.241	0.433	0.235	0.481
RalstoniaUW163	UW163_RS02780	UW163_RS02780		TlpA family protein disulfide reductase	-0.275	-0.309	-0.326	-0.571	-0.515	-0.651
RalstoniaUW163	UW163_RS02785	UW163_RS02785		sigma-54-dependent Fis family transcriptional regulator	-0.553	-1.380	0.094	0.272	0.078	-0.527
RalstoniaUW163	UW163_RS02790	UW163_RS02790		sensor histidine kinase	0.099	-0.004	-0.174	-0.026	-0.139	0.023
RalstoniaUW163	UW163_RS02795	UW163_RS02795		dicarboxylate/amino acid:cation symporter	0.180	0.041	-0.328	-0.410	0.238	0.032
RalstoniaUW163	UW163_RS02800	UW163_RS02800		ferredoxin	0.153	-0.340	0.341	0.104	-0.746	-0.250
RalstoniaUW163	UW163_RS02805	UW163_RS02805		alpha/beta hydrolase	-0.641	0.583	-0.377	-0.637	-1.541	-0.080
RalstoniaUW163	UW163_RS02810	UW163_RS02810		D-alanyl-D-alanine carboxypeptidase	-0.196	0.159	-0.128	-0.306	-0.491	-0.025
RalstoniaUW163	UW163_RS02820	UW163_RS02820		transcriptional regulator GcvA	0.049	-0.063	-0.149	0.110	-0.021	-0.150
RalstoniaUW163	UW163_RS02825	UW163_RS02825		hypothetical protein	-0.171	0.039	0.373	0.128	-0.439	-0.149
RalstoniaUW163	UW163_RS02840	UW163_RS02840		type III effector protein	-0.299	0.191	-0.105	0.133	0.247	0.081
RalstoniaUW163	UW163_RS02845	UW163_RS02845		twin-arginine translocation protein	0.534	-0.115	-0.229	-0.140	0.071	0.087
RalstoniaUW163	UW163_RS02850	UW163_RS02850		teicoplanin resistance protein VanZ	0.243	0.278	-0.019	-0.037	-0.085	-0.256
