orgId	locusId	sysName	geneName	desc	set1IT067 CPG	set1IT068 M63_quarter_strength	set1IT071 CPG	set1IT072 M63_quarter_strength	set2IT036 CPG	set2IT037 M63_quarter_strength
RalstoniaUW163	UW163_RS01395	UW163_RS01395		molybdopterin-guanine dinucleotide biosynthesis protein B	-0.445	1.518	-1.271	0.035	-1.769	-2.304
RalstoniaUW163	UW163_RS01400	UW163_RS01400		lipase	-1.300	-0.411	0.441	0.045	0.232	0.545
RalstoniaUW163	UW163_RS01430	UW163_RS01430		pyruvate kinase	2.416	-2.745	0.683	-0.873	0.232	-3.371
RalstoniaUW163	UW163_RS01440	UW163_RS01440		EamA family transporter RarD	0.825	1.235	0.080	0.914	-0.099	0.306
RalstoniaUW163	UW163_RS01445	UW163_RS01445		branched-chain amino acid transporter	1.231	-0.320	0.224	-1.924	0.723	-0.126
RalstoniaUW163	UW163_RS01450	UW163_RS01450		branched-chain amino acid ABC transporter permease	-0.693	-2.109	-0.775	-1.058	0.726	-0.708
RalstoniaUW163	UW163_RS01455	UW163_RS01455		branched-chain amino acid transaminase	-1.426	0.714	1.382	0.047	0.215	0.100
RalstoniaUW163	UW163_RS01460	UW163_RS01460		zinc-finger domain-containing protein	-1.971	-0.065	-2.807	-1.328	-1.615	0.039
RalstoniaUW163	UW163_RS01465	UW163_RS01465		lipopolysaccharide heptosyltransferase II	-4.399	-3.577	-4.522	-3.830	-2.059	-1.394
RalstoniaUW163	UW163_RS01470	UW163_RS01470		hypothetical protein	-0.723	0.700	-1.618	0.044	0.454	0.485
RalstoniaUW163	UW163_RS01475	UW163_RS01475		alpha/beta hydrolase	-0.766	-0.332	-0.113	-1.525	1.348	0.435
RalstoniaUW163	UW163_RS01480	UW163_RS01480		DUF2946 domain-containing protein	-0.435	0.200	-1.041	-0.494	-0.368	-0.259
RalstoniaUW163	UW163_RS01485	UW163_RS01485		peptidase M48	-0.958	-0.642	0.004	-0.238	0.575	0.601
RalstoniaUW163	UW163_RS01490	UW163_RS01490		cyclic pyranopterin monophosphate synthase MoaC	-0.185	-0.852	0.565	-0.443	-0.253	-0.356
RalstoniaUW163	UW163_RS01495	UW163_RS01495		integrase	-0.070	-0.270	-1.522	-0.643	-0.288	0.804
RalstoniaUW163	UW163_RS01515	UW163_RS01515		damage-inducible protein	-0.235	-0.150	-0.082	-0.212	-0.379	-0.586
RalstoniaUW163	UW163_RS01530	UW163_RS01530		hypothetical protein	-0.570	0.068	-0.045	0.237	0.226	-0.730
RalstoniaUW163	UW163_RS01535	UW163_RS01535		hypothetical protein	-0.628	-0.610	-0.816	0.195	-0.523	-1.003
RalstoniaUW163	UW163_RS01540	UW163_RS01540		recombinase family protein	-1.750	-1.429	-0.225	-0.782	-1.312	-1.495
RalstoniaUW163	UW163_RS01545	UW163_RS01545		hypothetical protein	-0.391	0.033	0.280	-0.245	-0.077	-0.530
RalstoniaUW163	UW163_RS01550	UW163_RS01550		hypothetical protein	0.131	-0.395	-0.754	-0.468	0.228	0.424
RalstoniaUW163	UW163_RS01555	UW163_RS01555		hypothetical protein	-0.099	-0.021	0.416	-0.094	0.465	0.271
RalstoniaUW163	UW163_RS01570	UW163_RS01570		hypothetical protein	0.791	2.410	0.594	0.583	0.409	0.273
RalstoniaUW163	UW163_RS01585	UW163_RS01585		polymerase	-0.076	0.317	-1.177	-0.231	0.521	-0.796
RalstoniaUW163	UW163_RS01590	UW163_RS01590		pilin	4.177	0.977	2.932	-0.663	3.459	0.619
RalstoniaUW163	UW163_RS01595	UW163_RS01595		pilin	-0.150	0.399	1.072	0.351	0.145	-0.425
RalstoniaUW163	UW163_RS01600	UW163_RS01600		hypothetical protein	1.317	0.233	0.851	0.514	1.221	0.551
RalstoniaUW163	UW163_RS01605	UW163_RS01605		succinate--CoA ligase subunit alpha	-3.656	-4.562	-3.450	-4.444	-3.279	-5.164
RalstoniaUW163	UW163_RS01610	UW163_RS01610		ADP-forming succinate--CoA ligase subunit beta	-2.760	-4.547	-3.902	-3.586	-2.525	-3.783
RalstoniaUW163	UW163_RS01615	UW163_RS01615		DUF2889 domain-containing protein	-0.210	-1.184	0.256	-0.467	0.187	-0.524
RalstoniaUW163	UW163_RS01620	UW163_RS01620		recombination regulator RecX	-1.993	-0.002	-1.034	0.515	-0.067	0.079
RalstoniaUW163	UW163_RS01625	UW163_RS01625		recombinase RecA	-2.947	-1.080	-1.749	0.791	-1.494	-2.467
RalstoniaUW163	UW163_RS01630	UW163_RS01630		DNA-binding response regulator	0.062	0.893	-0.548	-0.573	0.527	-0.371
RalstoniaUW163	UW163_RS01635	UW163_RS01635		sensor histidine kinase	1.069	1.047	-0.526	0.051	0.018	-0.285
RalstoniaUW163	UW163_RS01640	UW163_RS01640		DUF4212 domain-containing protein	-0.727	-0.826	0.766	0.251	-0.218	-0.693
RalstoniaUW163	UW163_RS01645	UW163_RS01645		MFS transporter	0.476	-0.221	-0.512	-0.464	0.163	-0.561
RalstoniaUW163	UW163_RS01655	UW163_RS01655		integrase	-0.550	0.959	-0.035	0.759	0.220	-0.751
RalstoniaUW163	UW163_RS01660	UW163_RS01660		recombinase	-0.964	-0.504	0.774	-0.315	-0.235	-1.389
RalstoniaUW163	UW163_RS01665	UW163_RS01665		XRE family transcriptional regulator	0.299	0.380	0.025	0.522	0.014	-0.412
RalstoniaUW163	UW163_RS01675	UW163_RS01675		acyltransferase	-0.336	-0.157	-0.239	0.038	0.283	0.404
RalstoniaUW163	UW163_RS01680	UW163_RS01680		hypothetical protein	0.121	-0.620	0.650	0.285	-0.670	0.215
RalstoniaUW163	UW163_RS01685	UW163_RS01685		FAD-dependent monooxygenase	0.602	-0.290	0.946	0.452	0.510	-0.854
RalstoniaUW163	UW163_RS01690	UW163_RS01690		hypothetical protein	-0.369	-0.154	-0.504	0.567	-0.007	-0.543
RalstoniaUW163	UW163_RS01695	UW163_RS01695		DNA-binding response regulator	-0.712	0.711	-0.846	0.217	0.069	-0.745
RalstoniaUW163	UW163_RS01700	UW163_RS01700		LysR family transcriptional regulator	1.096	1.773	-0.268	0.496	-1.027	-0.811
RalstoniaUW163	UW163_RS01705	UW163_RS01705		pirin family protein	-1.341	-1.027	-0.389	-1.878	0.379	-0.956
RalstoniaUW163	UW163_RS01710	UW163_RS01710		serine/threonine protein kinase	-1.890	-0.052	-0.186	0.124	-0.067	0.675
RalstoniaUW163	UW163_RS01715	UW163_RS01715		RNA helicase	-3.034	-2.223	-2.937	-2.308	-0.688	-1.681
RalstoniaUW163	UW163_RS01720	UW163_RS01720		TetR/AcrR family transcriptional regulator	-1.774	-1.597	-0.307	0.163	-0.554	-0.463
RalstoniaUW163	UW163_RS01725	UW163_RS01725		acyl-CoA dehydrogenase	-0.212	-0.196	0.294	-0.644	0.635	1.406
RalstoniaUW163	UW163_RS01730	UW163_RS01730		3-oxoacyl-ACP reductase	0.537	1.535	0.189	0.184	-0.952	-0.393
RalstoniaUW163	UW163_RS01735	UW163_RS01735		long-chain fatty acid--CoA ligase	0.998	0.174	-0.540	-0.555	-0.459	-1.408
RalstoniaUW163	UW163_RS01740	UW163_RS01740		DUF1571 domain-containing protein	0.149	0.369	-0.316	0.934	-2.275	-1.906
RalstoniaUW163	UW163_RS01745	UW163_RS01745		OmpW family protein	0.446	-0.993	0.777	0.127	0.011	-0.123
RalstoniaUW163	UW163_RS01750	UW163_RS01750		NAD(P)/FAD-dependent oxidoreductase	0.247	-0.399	0.734	0.211	0.240	0.285
RalstoniaUW163	UW163_RS01755	UW163_RS01755		hypothetical protein	0.141	0.303	-0.026	-0.590	0.999	-0.302
RalstoniaUW163	UW163_RS01760	UW163_RS01760		tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB	1.128	-0.352	-0.417	0.571	1.514	-0.585
RalstoniaUW163	UW163_RS01765	UW163_RS01765		PhoH family protein	-0.066	-0.215	0.455	-0.135	1.012	0.303
RalstoniaUW163	UW163_RS01775	UW163_RS01775		hypothetical protein	-0.478	-1.195	-0.711	-0.247	1.843	1.985
RalstoniaUW163	UW163_RS01780	UW163_RS01780		HlyC/CorC family transporter	-0.843	0.262	-0.848	-0.042	-1.289	-0.534
RalstoniaUW163	UW163_RS01795	UW163_RS01795		hypothetical protein	-1.312	-0.686	-0.125	0.231	0.465	1.208
RalstoniaUW163	UW163_RS01810	UW163_RS01810		1-acyl-sn-glycerol-3-phosphate acyltransferase	-0.402	-0.366	-0.803	-0.797	1.419	-0.027
RalstoniaUW163	UW163_RS01815	UW163_RS01815		DUF45 domain-containing protein	-0.329	1.165	1.027	-0.531	2.228	0.863
RalstoniaUW163	UW163_RS01820	UW163_RS01820		lactoylglutathione lyase	0.323	0.393	-0.470	-1.962	0.656	1.039
RalstoniaUW163	UW163_RS01825	UW163_RS01825		EamA/RhaT family transporter	-1.252	-0.340	-1.694	-1.928	0.772	-0.274
RalstoniaUW163	UW163_RS01830	UW163_RS01830		16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))- dimethyltransferase RsmA	-2.893	1.324	-1.883	0.215	-1.144	1.685
RalstoniaUW163	UW163_RS01850	UW163_RS01850		aminoglycoside phosphotransferase	3.054	1.602	0.943	-0.090	0.620	0.099
RalstoniaUW163	UW163_RS01855	UW163_RS01855		branched-chain amino acid ABC transporter permease	2.941	-2.871	2.365	-1.086	2.257	-1.773
RalstoniaUW163	UW163_RS01860	UW163_RS01860		branched-chain amino acid transporter	0.054	0.345	2.949	1.763	0.814	-1.537
RalstoniaUW163	UW163_RS01865	UW163_RS01865		nucleotidyltransferase family protein	1.372	-8.070	0.908	-7.068	1.817	-6.388
RalstoniaUW163	UW163_RS01870	UW163_RS01870		bifunctional diguanylate cyclase/phosphodiesterase	-0.180	-1.265	-0.573	-0.402	0.242	-0.374
RalstoniaUW163	UW163_RS01885	UW163_RS01885		FAD-dependent oxidoreductase	1.694	1.047	0.398	0.528	1.122	0.259
RalstoniaUW163	UW163_RS01890	UW163_RS01890		tRNA dihydrouridine synthase DusB	0.639	0.316	-1.349	-0.329	0.570	0.077
RalstoniaUW163	UW163_RS01910	UW163_RS01910		glycerophosphoryl diester phosphodiesterase	0.333	0.900	1.865	0.326	-1.569	-1.287
RalstoniaUW163	UW163_RS01925	UW163_RS01925		membrane protein	0.807	1.001	0.010	0.113	0.438	0.230
RalstoniaUW163	UW163_RS01935	UW163_RS01935		YbhB/YbcL family Raf kinase inhibitor-like protein	0.025	0.705	0.521	-0.764	1.025	-0.614
RalstoniaUW163	UW163_RS01950	UW163_RS01950		anhydro-N-acetylmuramic acid kinase	2.546	0.581	1.496	0.851	2.342	0.335
RalstoniaUW163	UW163_RS01965	UW163_RS01965		hypothetical protein	1.071	1.110	1.130	1.786	-0.294	-0.537
RalstoniaUW163	UW163_RS01980	UW163_RS01980		OsmC family protein	0.998	-0.729	0.532	0.678	1.493	-0.394
RalstoniaUW163	UW163_RS02000	UW163_RS02000		glycerate kinase	0.308	-0.540	0.321	0.641	0.308	-0.838
RalstoniaUW163	UW163_RS02010	UW163_RS02010		class II glutamine amidotransferase	1.093	-0.292	0.226	1.664	-0.396	-0.711
RalstoniaUW163	UW163_RS02020	UW163_RS02020		glutamate/aspartate transporter permease GltK	-0.863	2.150	-0.411	0.611	-0.341	-0.498
RalstoniaUW163	UW163_RS02025	UW163_RS02025		amino acid ABC transporter permease	0.322	-0.691	0.007	-0.137	-0.292	-1.399
RalstoniaUW163	UW163_RS02030	UW163_RS02030		amino acid ABC transporter substrate-binding protein	1.019	0.050	-1.178	1.957	0.211	-0.933
RalstoniaUW163	UW163_RS02035	UW163_RS02035		Glu/Leu/Phe/Val dehydrogenase	-3.129	-1.787	-3.663	0.597	-2.954	0.136
RalstoniaUW163	UW163_RS02040	UW163_RS02040		LysR family transcriptional regulator	-2.246	-0.143	-1.654	-0.650	-3.775	-1.020
RalstoniaUW163	UW163_RS02045	UW163_RS02045		ABC transporter ATP-binding protein/permease	-0.039	-0.421	1.017	-0.474	1.382	1.062
RalstoniaUW163	UW163_RS02050	UW163_RS02050		acyl-CoA thioesterase	-0.208	1.169	0.200	0.066	0.342	-0.094
RalstoniaUW163	UW163_RS02055	UW163_RS02055		enoyl-CoA hydratase	0.729	-0.552	-0.437	0.180	-0.552	-1.188
RalstoniaUW163	UW163_RS02060	UW163_RS02060		acetyl-CoA acetyltransferase	0.351	0.774	-0.352	0.869	0.376	0.338
RalstoniaUW163	UW163_RS02065	UW163_RS02065		3-hydroxyacyl-CoA dehydrogenase	1.653	1.100	1.554	2.585	0.797	1.308
RalstoniaUW163	UW163_RS02070	UW163_RS02070		acyl-CoA dehydrogenase	0.804	0.075	0.511	2.192	-0.412	0.146
RalstoniaUW163	UW163_RS02075	UW163_RS02075		TetR/AcrR family transcriptional regulator	-0.269	-0.563	0.125	-1.220	-0.053	-1.822
RalstoniaUW163	UW163_RS02080	UW163_RS02080		acyl CoA:acetate/3-ketoacid CoA transferase	-0.912	0.611	0.515	0.106	-0.549	0.694
RalstoniaUW163	UW163_RS02085	UW163_RS02085		cardiolipin synthase ClsB	1.263	0.158	-0.087	0.356	2.763	0.326
RalstoniaUW163	UW163_RS02090	UW163_RS02090		EEP domain-containing protein	0.881	0.620	0.662	0.895	-0.527	0.537
RalstoniaUW163	UW163_RS02100	UW163_RS02100		hypothetical protein	0.050	0.773	0.563	-0.213	0.934	0.640
RalstoniaUW163	UW163_RS02115	UW163_RS02115		FmdB family transcriptional regulator	1.339	0.637	0.171	1.166	0.192	-0.023
RalstoniaUW163	UW163_RS02120	UW163_RS02120		sodium:solute symporter	0.733	0.393	0.643	0.853	-0.198	0.149
RalstoniaUW163	UW163_RS02125	UW163_RS02125		SAM-dependent methyltransferase	1.481	2.356	-0.867	1.740	-1.173	0.106
RalstoniaUW163	UW163_RS02140	UW163_RS02140		Tim44 domain-containing protein	0.759	0.213	1.730	1.734	-0.196	0.899
RalstoniaUW163	UW163_RS02150	UW163_RS02150		DUF971 domain-containing protein	0.264	0.348	0.761	0.052	0.914	0.710
RalstoniaUW163	UW163_RS02155	UW163_RS02155		ABC transporter ATP-binding protein	1.188	0.684	2.654	2.061	0.100	1.277
RalstoniaUW163	UW163_RS02170	UW163_RS02170		DedA family protein	-0.891	-1.307	-0.525	0.184	0.337	2.016
RalstoniaUW163	UW163_RS02175	UW163_RS02175		membrane protein	1.304	1.491	0.762	-0.723	0.093	0.619
RalstoniaUW163	UW163_RS02180	UW163_RS02180		hypothetical protein	-0.498	1.398	-1.409	-1.183	1.215	0.205
RalstoniaUW163	UW163_RS02185	UW163_RS02185		potassium channel protein	0.763	1.328	0.888	1.214	0.460	1.086
RalstoniaUW163	UW163_RS02190	UW163_RS02190		threonine ammonia-lyase, biosynthetic	-1.781	-5.732	-1.368	-4.722	-0.587	-5.001
RalstoniaUW163	UW163_RS02195	UW163_RS02195		NADPH-dependent 7-cyano-7-deazaguanine reductase QueF	-3.080	-0.448	-3.778	-1.489	-3.059	-2.345
RalstoniaUW163	UW163_RS02200	UW163_RS02200		acetate kinase	-0.170	0.107	1.281	0.315	-1.046	1.240
RalstoniaUW163	UW163_RS02205	UW163_RS02205		hypothetical protein	1.116	0.172	-0.085	-0.505	0.246	0.558
RalstoniaUW163	UW163_RS02210	UW163_RS02210		peptidase C39	-0.602	0.443	0.313	-0.613	0.637	0.692
RalstoniaUW163	UW163_RS02220	UW163_RS02220		hypothetical protein	-1.698	-0.518	-0.738	-0.346	0.331	0.002
RalstoniaUW163	UW163_RS02225	UW163_RS02225		AMP-binding protein	0.085	0.600	-0.325	1.325	-0.709	0.636
RalstoniaUW163	UW163_RS02230	UW163_RS02230		gluconate kinase	-0.429	-1.946	1.418	-1.417	-0.380	-4.350
RalstoniaUW163	UW163_RS02235	UW163_RS02235		hypothetical protein	0.120	0.353	-1.128	1.945	-0.307	0.152
RalstoniaUW163	UW163_RS02240	UW163_RS02240		alpha/beta hydrolase	0.271	-0.348	1.089	-0.199	-0.120	0.256
RalstoniaUW163	UW163_RS02260	UW163_RS02260		3-oxoacyl-ACP reductase FabG	-0.458	-0.936	1.559	0.674	0.250	0.680
RalstoniaUW163	UW163_RS02265	UW163_RS02265		acyl carrier protein	0.862	1.344	-0.047	-0.983	0.413	0.048
RalstoniaUW163	UW163_RS02270	UW163_RS02270		membrane protein	0.035	1.342	-1.438	-0.351	0.360	-0.552
RalstoniaUW163	UW163_RS02275	UW163_RS02275		beta-hydroxyacyl-ACP dehydratase	1.409	0.379	0.522	-0.760	-1.172	0.310
RalstoniaUW163	UW163_RS02280	UW163_RS02280		acyl-CoA synthetase	-1.580	-0.231	0.258	-0.460	-0.042	1.002
RalstoniaUW163	UW163_RS02285	UW163_RS02285		outer membrane lipoprotein carrier protein LolA	0.185	-1.954	-0.019	-0.381	0.413	0.611
RalstoniaUW163	UW163_RS02290	UW163_RS02290		membrane protein	1.340	1.463	1.548	-0.435	0.237	0.824
RalstoniaUW163	UW163_RS02300	UW163_RS02300		beta-ketoacyl-[acyl-carrier-protein] synthase II	0.911	0.819	0.890	0.327	-0.030	-0.621
RalstoniaUW163	UW163_RS02305	UW163_RS02305		3-oxoacyl-ACP synthase	1.930	0.209	0.859	0.885	0.504	1.528
RalstoniaUW163	UW163_RS02320	UW163_RS02320		hypothetical protein	1.009	0.366	-0.022	0.172	0.768	0.223
RalstoniaUW163	UW163_RS02325	UW163_RS02325		low specificity L-threonine aldolase	0.331	-0.869	-0.267	1.634	-0.301	0.471
RalstoniaUW163	UW163_RS02330	UW163_RS02330		AraC family transcriptional regulator	0.066	0.001	1.637	0.244	-1.273	-1.534
RalstoniaUW163	UW163_RS02340	UW163_RS02340		MFS transporter	-0.543	-0.762	-1.592	-0.375	-0.008	1.376
RalstoniaUW163	UW163_RS02345	UW163_RS02345		excinuclease ABC subunit UvrA	1.284	3.551	0.690	3.065	-0.447	1.994
RalstoniaUW163	UW163_RS02350	UW163_RS02350		membrane protein	0.599	0.954	-0.844	0.199	-1.636	-0.321
RalstoniaUW163	UW163_RS02355	UW163_RS02355		Na/Pi cotransporter family protein	-0.178	-0.024	0.631	-0.206	0.340	-0.060
RalstoniaUW163	UW163_RS02360	UW163_RS02360		lysine transporter LysE	-0.448	1.523	0.466	2.456	0.812	1.671
RalstoniaUW163	UW163_RS02365	UW163_RS02365		adenine phosphoribosyltransferase	0.496	0.201	-0.108	-0.533	-1.686	-1.862
RalstoniaUW163	UW163_RS02370	UW163_RS02370		glutamine amidotransferase	1.005	0.024	0.093	-0.111	0.659	0.129
RalstoniaUW163	UW163_RS02380	UW163_RS02380		potassium transporter	2.513	-0.099	2.595	0.587	2.136	0.847
RalstoniaUW163	UW163_RS02390	UW163_RS02390		3-deoxy-D-manno-octulosonate 8-phosphate phosphatase	-0.656	-0.444	-0.487	-0.356	0.600	0.176
RalstoniaUW163	UW163_RS02410	UW163_RS02410		RNA polymerase sigma-54 factor	-0.299	-2.177	1.073	-2.184	-1.902	-2.353
RalstoniaUW163	UW163_RS02415	UW163_RS02415		ribosomal subunit interface protein	-1.079	-5.398	-1.250	-4.070	0.048	-2.545
RalstoniaUW163	UW163_RS02430	UW163_RS02430		hypothetical protein	-0.814	-0.726	-0.266	-0.093	-0.783	-2.107
RalstoniaUW163	UW163_RS02435	UW163_RS02435		RNase adapter RapZ	-1.489	-7.203	-0.032	-5.548	-0.665	-5.952
RalstoniaUW163	UW163_RS02440	UW163_RS02440		ATP-dependent protease	0.960	1.263	0.854	-0.833	1.197	-0.811
RalstoniaUW163	UW163_RS02445	UW163_RS02445		A/G-specific adenine glycosylase	-0.208	-0.031	-0.524	-0.688	0.864	0.636
RalstoniaUW163	UW163_RS02450	UW163_RS02450		GTPase	-3.662	-1.069	-3.593	-0.746	-3.226	-0.475
RalstoniaUW163	UW163_RS02455	UW163_RS02455		bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase	-0.899	1.073	1.335	0.826	0.871	1.185
RalstoniaUW163	UW163_RS02460	UW163_RS02460		hypothetical protein	0.415	0.367	-2.165	-0.093	-1.891	-3.355
RalstoniaUW163	UW163_RS02495	UW163_RS02495		DUF4124 domain-containing protein	0.180	-0.066	-0.673	-1.014	-1.461	-1.918
RalstoniaUW163	UW163_RS02515	UW163_RS02515		insulinase family protein	0.597	0.008	0.894	0.140	-0.635	-1.712
RalstoniaUW163	UW163_RS02520	UW163_RS02520		insulinase family protein	1.128	-0.112	0.314	-0.302	0.212	1.077
RalstoniaUW163	UW163_RS02530	UW163_RS02530		maleylacetoacetate isomerase	-2.198	-0.021	-1.585	1.369	0.317	2.276
RalstoniaUW163	UW163_RS02535	UW163_RS02535		FAA hydrolase family protein	0.445	-0.237	-0.117	0.292	-0.519	-0.305
RalstoniaUW163	UW163_RS02540	UW163_RS02540		response regulator	0.588	0.444	-0.168	0.278	0.436	-0.104
RalstoniaUW163	UW163_RS02545	UW163_RS02545		nitrate ABC transporter substrate-binding protein	-0.705	-1.039	-0.832	-0.257	0.890	-0.354
RalstoniaUW163	UW163_RS02550	UW163_RS02550		nitrate ABC transporter, permease protein	-1.707	0.510	-0.829	-1.377	1.971	1.810
RalstoniaUW163	UW163_RS02560	UW163_RS02560		DNA-binding protein YbiB	1.181	1.254	-0.392	0.081	0.333	1.205
RalstoniaUW163	UW163_RS02565	UW163_RS02565		pirin family protein	-0.491	-0.272	-0.168	0.370	0.601	-0.321
RalstoniaUW163	UW163_RS02570	UW163_RS02570		OsmC family peroxiredoxin	0.697	0.090	1.188	-0.508	0.227	-0.641
RalstoniaUW163	UW163_RS02575	UW163_RS02575		GGDEF domain-containing protein	0.882	0.692	0.337	0.996	-0.130	-0.333
RalstoniaUW163	UW163_RS02585	UW163_RS02585		SCO family protein	-0.951	1.259	-0.025	-0.301	0.682	0.608
RalstoniaUW163	UW163_RS02590	UW163_RS02590		protoheme IX farnesyltransferase	-1.193	-0.861	-0.589	-3.272	-0.083	-1.527
RalstoniaUW163	UW163_RS02595	UW163_RS02595		heme A synthase	-1.402	-2.069	-1.190	-0.654	-1.626	-2.170
RalstoniaUW163	UW163_RS02600	UW163_RS02600		hypothetical protein	-0.797	1.540	0.397	-0.392	1.051	0.815
RalstoniaUW163	UW163_RS02605	UW163_RS02605		SURF1 family protein	0.003	-3.658	-0.996	-0.871	-1.093	-0.499
RalstoniaUW163	UW163_RS02615	UW163_RS02615		cytochrome c oxidase subunit 3	1.096	-0.361	-2.612	-2.592	0.937	-0.194
RalstoniaUW163	UW163_RS02625	UW163_RS02625		cytochrome c oxidase assembly protein	0.780	0.951	-2.314	-0.073	2.008	-2.613
RalstoniaUW163	UW163_RS02630	UW163_RS02630		cytochrome c oxidase subunit I	-0.348	-2.283	-0.335	-2.059	0.596	-0.615
RalstoniaUW163	UW163_RS02635	UW163_RS02635		cytochrome c oxidase subunit II	-0.098	0.006	-0.882	-2.648	-0.156	-1.226
RalstoniaUW163	UW163_RS02640	UW163_RS02640		DUF2244 domain-containing protein	0.250	-0.709	-0.642	-0.945	0.351	0.337
RalstoniaUW163	UW163_RS02650	UW163_RS02650		amidophosphoribosyltransferase	-0.197	-1.611	-3.166	-0.314	1.253	0.729
RalstoniaUW163	UW163_RS02670	UW163_RS02670		glutaredoxin 3	-0.004	-0.551	0.697	-0.677	-0.182	-1.125
RalstoniaUW163	UW163_RS02685	UW163_RS02685		S41 family peptidase	0.284	0.594	-0.538	1.127	0.006	0.307
RalstoniaUW163	UW163_RS02695	UW163_RS02695		bacterioferritin	-0.522	-0.061	-0.269	-0.169	-0.049	-0.866
RalstoniaUW163	UW163_RS02705	UW163_RS02705		phosphoenolpyruvate--protein phosphotransferase	5.542	5.556	3.609	2.204	4.150	1.802
RalstoniaUW163	UW163_RS02715	UW163_RS02715		PTS fructose transporter subunit IIA	-1.198	-2.737	-0.912	-2.906	-1.476	-2.870
RalstoniaUW163	UW163_RS02720	UW163_RS02720		glutathione synthase	-0.878	-1.648	-0.709	-1.997	-0.078	-1.692
RalstoniaUW163	UW163_RS02730	UW163_RS02730		ammonia channel protein	0.041	0.565	0.040	0.861	-0.433	0.049
RalstoniaUW163	UW163_RS02735	UW163_RS02735		nitrogen regulatory protein P-II 1	-0.128	-1.719	-1.183	-0.621	1.750	-0.418
RalstoniaUW163	UW163_RS02740	UW163_RS02740		hypothetical protein	1.427	-1.961	-1.304	-0.969	0.469	0.620
RalstoniaUW163	UW163_RS02750	UW163_RS02750		hypothetical protein	-0.198	0.618	-1.933	-0.366	0.225	0.570
RalstoniaUW163	UW163_RS02755	UW163_RS02755		ATP-dependent protease	-0.220	0.441	0.609	0.570	-1.427	-1.113
RalstoniaUW163	UW163_RS02760	UW163_RS02760		polyphenol oxidase	1.221	-0.959	0.270	0.173	-0.950	-0.364
RalstoniaUW163	UW163_RS02765	UW163_RS02765		signal peptidase	-0.739	0.545	-0.146	-0.600	-0.417	-0.132
RalstoniaUW163	UW163_RS02770	UW163_RS02770		hypothetical protein	0.720	0.892	-0.146	-0.995	-0.669	0.178
RalstoniaUW163	UW163_RS02775	UW163_RS02775		O-acetyl-ADP-ribose deacetylase	-0.405	0.887	0.887	1.269	0.445	1.040
RalstoniaUW163	UW163_RS02780	UW163_RS02780		TlpA family protein disulfide reductase	-1.602	-1.376	-1.654	-2.330	-2.463	-3.414
RalstoniaUW163	UW163_RS02785	UW163_RS02785		sigma-54-dependent Fis family transcriptional regulator	-1.080	-2.586	0.202	0.496	0.186	-0.984
RalstoniaUW163	UW163_RS02790	UW163_RS02790		sensor histidine kinase	0.647	-0.023	-1.147	-0.132	-0.670	0.129
RalstoniaUW163	UW163_RS02795	UW163_RS02795		dicarboxylate/amino acid:cation symporter	0.835	0.135	-1.376	-1.302	0.883	0.139
RalstoniaUW163	UW163_RS02800	UW163_RS02800		ferredoxin	0.274	-0.522	0.628	0.172	-1.179	-0.452
RalstoniaUW163	UW163_RS02805	UW163_RS02805		alpha/beta hydrolase	-0.921	1.150	-0.569	-0.851	-1.865	-0.137
RalstoniaUW163	UW163_RS02810	UW163_RS02810		D-alanyl-D-alanine carboxypeptidase	-1.196	0.666	-0.702	-1.424	-2.426	-0.100
RalstoniaUW163	UW163_RS02820	UW163_RS02820		transcriptional regulator GcvA	0.209	-0.229	-0.604	0.432	-0.070	-0.627
RalstoniaUW163	UW163_RS02825	UW163_RS02825		hypothetical protein	-0.570	0.154	1.436	0.544	-1.562	-0.570
RalstoniaUW163	UW163_RS02840	UW163_RS02840		type III effector protein	-1.767	1.199	-0.711	0.762	1.626	0.541
RalstoniaUW163	UW163_RS02845	UW163_RS02845		twin-arginine translocation protein	2.246	-0.329	-0.984	-0.494	0.231	0.370
RalstoniaUW163	UW163_RS02850	UW163_RS02850		teicoplanin resistance protein VanZ	1.061	1.394	-0.124	-0.225	-0.402	-1.492
