orgId	locusId	sysName	geneName	desc	set1IT076 CPG	set1IT077 M63_quarter_strength	set1IT080 CPG	set3IT039 CPG	set3IT040 M63_quarter_strength	set4IT039 Plant=Tomato_cv_Moneymaker; PlantTreatment=None; Sample=Xylem_sap; GrowthSubstrate=calcine_clay; Collection=direct; 1 dpi	set4IT042 Plant=Tomato_cv_Moneymaker; PlantTreatment=None; Sample=Xylem_sap; GrowthSubstrate=calcine_clay; Collection=direct; 1 dpi	set4IT045 Plant=Tomato_cv_Moneymaker; PlantTreatment=None; Sample=Xylem_sap; GrowthSubstrate=calcine_clay; Collection=direct; 1 dpi
RalstoniaBSBF1503	RALBFv3_RS06390	RALBFv3_RS06390		ABC transporter ATP-binding protein	-1.434	-1.642	-0.324	2.487	0.838	-1.114	-0.527	0.186
RalstoniaBSBF1503	RALBFv3_RS06395	RALBFv3_RS06395		ABC transporter permease	1.204	1.893	1.436	-0.522	-0.654	-0.200	0.935	0.012
RalstoniaBSBF1503	RALBFv3_RS06400	RALBFv3_RS06400		ABC transporter permease	0.461	1.359	3.191	-0.804	-0.410	1.177	0.099	0.761
RalstoniaBSBF1503	RALBFv3_RS06405	RALBFv3_RS06405		ABC transporter substrate-binding protein	1.278	-0.243	0.167	0.369	1.344	0.707	-1.624	-0.519
RalstoniaBSBF1503	RALBFv3_RS06410	RALBFv3_RS06410		amidohydrolase	1.798	-0.009	0.155	0.395	1.617	0.558	1.926	0.776
RalstoniaBSBF1503	RALBFv3_RS06440	RALBFv3_RS06440		enoyl-CoA hydratase	0.568	0.678	-0.411	-1.443	-0.334	0.425	1.509	-0.802
RalstoniaBSBF1503	RALBFv3_RS06445	RALBFv3_RS06445		2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase	1.094	-0.036	0.402	0.135	-0.202	-0.520	0.177	-1.002
RalstoniaBSBF1503	RALBFv3_RS06450	RALBFv3_RS06450		phenylacetic acid degradation protein PaaD	0.657	-0.550	1.279	-0.010	-0.568	0.779	-0.212	0.195
RalstoniaBSBF1503	RALBFv3_RS06455	RALBFv3_RS06455		phenylacetate--CoA ligase	-1.444	0.792	0.078	-0.052	-0.354	-1.935	-0.284	0.699
RalstoniaBSBF1503	RALBFv3_RS06460	RALBFv3_RS06460		murein transglycosylase	-1.009	0.801	0.704	-0.519	1.514	-0.942	1.158	0.925
RalstoniaBSBF1503	RALBFv3_RS06470	RALBFv3_RS06470		Co2+/Mg2+ efflux protein ApaG	-0.532	0.595	-0.137	0.234	-0.430	-0.398	0.428	0.765
RalstoniaBSBF1503	RALBFv3_RS06480	RALBFv3_RS06480		phosphoglycolate phosphatase	0.578	-0.712	-0.061	0.911	0.705	0.431	-0.422	-0.320
RalstoniaBSBF1503	RALBFv3_RS06485	RALBFv3_RS06485		anthranilate synthase component I	-4.191	-3.990	-3.434	-4.448	-4.249	-1.053	-0.453	-1.075
RalstoniaBSBF1503	RALBFv3_RS06490	RALBFv3_RS06490		type 1 glutamine amidotransferase	-0.372	-0.233	-0.795	-0.785	-0.366	0.091	-0.171	0.620
RalstoniaBSBF1503	RALBFv3_RS06510	RALBFv3_RS06510		CYTH domain-containing protein	-0.781	-0.990	-0.631	-0.828	-0.617	-0.645	-0.012	-1.173
RalstoniaBSBF1503	RALBFv3_RS06525	RALBFv3_RS06525		FUSC family protein	1.178	0.554	0.959	-1.635	0.423	0.960	1.463	-0.154
RalstoniaBSBF1503	RALBFv3_RS06530	RALBFv3_RS06530		peptidase M61	0.777	2.535	0.799	1.263	0.576	-0.175	0.786	-0.004
RalstoniaBSBF1503	RALBFv3_RS06535	RALBFv3_RS06535		oxidoreductase	-0.418	-1.995	-0.408	0.272	1.542	0.523	1.723	-0.550
RalstoniaBSBF1503	RALBFv3_RS06540	RALBFv3_RS06540		thiol:disulfide interchange protein	-0.107	-0.629	-0.952	-1.489	0.265	0.704	-0.561	0.060
RalstoniaBSBF1503	RALBFv3_RS06555	RALBFv3_RS06555		hypothetical protein	-1.754	-0.736	-1.083	-1.806	-1.204	0.386	-0.331	1.477
RalstoniaBSBF1503	RALBFv3_RS06560	RALBFv3_RS06560		lytic transglycosylase	-0.664	-0.542	-1.292	-0.728	-1.312	-0.844	0.285	0.276
RalstoniaBSBF1503	RALBFv3_RS06565	RALBFv3_RS06565		flagellar protein FliT	0.629	0.256	1.044	-0.310	-1.219	-0.008	1.243	-0.404
RalstoniaBSBF1503	RALBFv3_RS06570	RALBFv3_RS06570		redox-regulated ATPase YchF	0.069	0.922	-1.533	0.515	0.374	-0.592	-2.826	-1.436
RalstoniaBSBF1503	RALBFv3_RS06575	RALBFv3_RS06575		hypothetical protein	-0.700	0.287	0.685	-0.133	0.258	-0.155	0.152	-0.327
RalstoniaBSBF1503	RALBFv3_RS06595	RALBFv3_RS06595		peptide chain release factor N(5)-glutamine methyltransferase	1.794	0.595	-0.703	0.972	0.334	0.191	0.766	0.050
RalstoniaBSBF1503	RALBFv3_RS06610	RALBFv3_RS06610		hypothetical protein	0.188	-0.415	-0.997	-0.192	0.243	0.255	-0.309	-1.924
RalstoniaBSBF1503	RALBFv3_RS06615	RALBFv3_RS06615		glucan biosynthesis protein D	-2.505	-1.102	-2.072	-0.664	1.600	-1.078	-1.014	-1.436
RalstoniaBSBF1503	RALBFv3_RS06620	RALBFv3_RS06620		glucans biosynthesis glucosyltransferase MdoH	-1.622	-1.087	0.176	-1.065	0.761	-2.100	3.415	-2.042
RalstoniaBSBF1503	RALBFv3_RS06625	RALBFv3_RS06625		hypothetical protein	-1.662	1.136	0.494	-1.648	0.213	0.501	-1.287	0.726
RalstoniaBSBF1503	RALBFv3_RS06630	RALBFv3_RS06630		aminoacyl-tRNA deacylase	-0.933	0.049	-1.591	-0.028	-0.024	0.541	-1.233	0.686
RalstoniaBSBF1503	RALBFv3_RS06640	RALBFv3_RS06640		energy-dependent translational throttle protein EttA	-1.033	-0.130	-0.830	0.797	1.454	1.411	0.167	1.587
RalstoniaBSBF1503	RALBFv3_RS06655	RALBFv3_RS06655		cytochrome o ubiquinol oxidase subunit I	-2.934	-0.463	-2.121	-1.248	1.381	-2.593	-1.171	-1.913
RalstoniaBSBF1503	RALBFv3_RS06665	RALBFv3_RS06665		RNA polymerase sigma factor	-1.039	-0.263	1.151	-0.438	-0.417	0.440	1.126	1.202
RalstoniaBSBF1503	RALBFv3_RS06675	RALBFv3_RS06675		TonB-dependent siderophore receptor	-0.117	0.380	-1.252	-0.744	1.415	-0.216	0.011	-0.881
RalstoniaBSBF1503	RALBFv3_RS06680	RALBFv3_RS06680		gamma-glutamyltransferase family protein	-0.448	1.072	0.376	-2.253	-0.080	-0.505	0.177	-0.732
RalstoniaBSBF1503	RALBFv3_RS06685	RALBFv3_RS06685		TonB-dependent receptor	-0.122	-0.056	-0.506	-0.220	1.649	-0.790	0.694	0.781
RalstoniaBSBF1503	RALBFv3_RS06690	RALBFv3_RS06690		sensor histidine kinase	-1.497	0.233	0.137	-0.885	-0.867	1.080	0.868	0.788
RalstoniaBSBF1503	RALBFv3_RS06695	RALBFv3_RS06695		alpha/beta hydrolase	-0.699	0.840	0.575	0.554	0.563	0.559	0.351	1.022
RalstoniaBSBF1503	RALBFv3_RS06700	RALBFv3_RS06700		LysR family transcriptional regulator	-0.312	1.095	0.007	0.811	-0.419	0.131	-1.214	0.286
RalstoniaBSBF1503	RALBFv3_RS06710	RALBFv3_RS06710		ClpXP protease specificity-enhancing factor	-1.244	-1.478	-0.963	-2.807	-2.421	-0.155	-1.534	-0.225
RalstoniaBSBF1503	RALBFv3_RS06720	RALBFv3_RS06720		cytochrome c	-2.861	-3.262	-3.114	-2.764	-3.042	-2.126	-2.644	-1.139
RalstoniaBSBF1503	RALBFv3_RS06725	RALBFv3_RS06725		cytochrome b	-0.828	-1.487	-1.333	-1.421	-2.674	-0.337	-0.421	-0.108
RalstoniaBSBF1503	RALBFv3_RS06735	RALBFv3_RS06735		large conductance mechanosensitive channel protein MscL	1.447	0.803	-3.054	-1.683	-0.725	4.683	-5.358	0.531
RalstoniaBSBF1503	RALBFv3_RS06740	RALBFv3_RS06740		Nif3-like dinuclear metal center hexameric protein	-0.507	-2.286	-1.473	-0.745	-1.759	-0.945	-1.041	-0.065
RalstoniaBSBF1503	RALBFv3_RS06745	RALBFv3_RS06745		2-alkenal reductase	0.387	-0.138	1.011	3.088	1.293	1.433	0.458	0.453
RalstoniaBSBF1503	RALBFv3_RS06755	RALBFv3_RS06755		iron ABC transporter substrate-binding protein	-1.102	0.143	-0.329	-0.260	-0.124	-0.129	-0.131	0.334
RalstoniaBSBF1503	RALBFv3_RS06760	RALBFv3_RS06760		DNA-binding response regulator	-0.763	-0.901	-0.038	-0.961	-0.227	0.345	1.027	-1.122
RalstoniaBSBF1503	RALBFv3_RS06765	RALBFv3_RS06765		sensor histidine kinase	-1.103	-0.500	0.194	-0.444	0.876	-0.956	-0.409	-1.282
RalstoniaBSBF1503	RALBFv3_RS06770	RALBFv3_RS06770		iron ABC transporter substrate-binding protein	-1.588	0.116	-0.705	-1.229	0.692	0.679	-0.415	1.081
RalstoniaBSBF1503	RALBFv3_RS06775	RALBFv3_RS06775		iron ABC transporter permease	-1.208	-0.127	-0.483	-1.441	-0.643	-0.086	-0.035	-0.238
RalstoniaBSBF1503	RALBFv3_RS06780	RALBFv3_RS06780		ABC transporter ATP-binding protein	-0.129	1.803	1.627	-0.016	0.097	0.856	0.216	-0.620
RalstoniaBSBF1503	RALBFv3_RS06785	RALBFv3_RS06785		twin-arginine translocase subunit TatC	-1.520	-0.011	-0.577	-1.411	0.656	-3.127	-1.803	-2.232
RalstoniaBSBF1503	RALBFv3_RS06800	RALBFv3_RS06800		membrane protein	1.524	1.359	-0.017	0.257	1.355	-0.264	0.215	-0.965
RalstoniaBSBF1503	RALBFv3_RS06865	RALBFv3_RS06865		ABC transporter permease	-0.693	-0.186	-0.557	0.845	-0.297	0.171	-0.047	-1.064
RalstoniaBSBF1503	RALBFv3_RS06875	RALBFv3_RS06875		STAS domain-containing protein	0.396	-0.217	-0.742	0.701	1.689	-0.755	-1.149	-0.950
RalstoniaBSBF1503	RALBFv3_RS06880	RALBFv3_RS06880		hypothetical protein	-0.412	-0.122	0.754	-0.146	-0.622	-0.496	-0.514	0.482
RalstoniaBSBF1503	RALBFv3_RS06885	RALBFv3_RS06885		ABC transporter	-1.018	-3.132	-2.496	-2.892	-0.577	-0.432	-1.501	0.282
RalstoniaBSBF1503	RALBFv3_RS06890	RALBFv3_RS06890		outer membrane lipid asymmetry maintenance protein MlaD	-1.276	-0.100	0.447	0.124	-0.709	0.090	-0.970	-0.095
RalstoniaBSBF1503	RALBFv3_RS06900	RALBFv3_RS06900		ABC transporter ATP-binding protein	-0.018	-0.769	-0.914	-0.372	0.371	-0.546	-0.566	0.055
RalstoniaBSBF1503	RALBFv3_RS06905	RALBFv3_RS06905		Plasmid pENH91 DNA, SacI-KpnI region containing chlorocatechol degradative operon	0.158	0.054	0.694	0.576	0.593	-0.511	-0.298	-0.294
RalstoniaBSBF1503	RALBFv3_RS06910	RALBFv3_RS06910		glutamate synthase subunit beta	-0.268	-2.541	-0.727	-1.280	-3.522	-1.220	-0.191	-0.594
RalstoniaBSBF1503	RALBFv3_RS06915	RALBFv3_RS06915		glutamate synthase subunit alpha	-2.350	-12.309	-1.633	-1.275	-14.238	-0.661	-1.075	0.109
RalstoniaBSBF1503	RALBFv3_RS06920	RALBFv3_RS06920		transposase	-0.852	-1.025	-1.313	-0.659	-1.758	-0.080	-0.888	0.034
RalstoniaBSBF1503	RALBFv3_RS06925	RALBFv3_RS06925		OmpW family protein	-0.259	-0.787	-2.583	0.470	0.349	0.546	-1.214	-0.048
RalstoniaBSBF1503	RALBFv3_RS06930	RALBFv3_RS06930		deoxyguanosinetriphosphate triphosphohydrolase	-1.068	-0.630	-1.205	-0.397	-0.095	-0.863	1.233	1.346
RalstoniaBSBF1503	RALBFv3_RS06940	RALBFv3_RS06940		shikimate kinase	-2.289	-2.132	-3.117	-2.141	-1.991	-0.554	-0.645	-0.566
RalstoniaBSBF1503	RALBFv3_RS06945	RALBFv3_RS06945		type IV pilus secretin PilQ	2.577	-0.918	1.361	3.045	-2.118	0.170	0.146	1.319
RalstoniaBSBF1503	RALBFv3_RS06950	RALBFv3_RS06950		pilus assembly protein PilP	1.197	-2.517	1.863	1.614	-1.187	1.033	1.153	0.254
RalstoniaBSBF1503	RALBFv3_RS06955	RALBFv3_RS06955		pilus assembly protein PilO	2.428	-1.117	1.642	1.612	-1.808	-0.583	-0.120	1.197
RalstoniaBSBF1503	RALBFv3_RS06960	RALBFv3_RS06960		ferrous iron transporter B	0.595	0.320	-0.470	4.139	-0.283	2.004	0.274	0.185
RalstoniaBSBF1503	RALBFv3_RS06965	RALBFv3_RS06965		pilus assembly protein PilM	2.763	-0.615	2.494	2.560	-0.011	1.640	0.049	1.687
RalstoniaBSBF1503	RALBFv3_RS06980	RALBFv3_RS06980		iron donor protein CyaY	0.314	0.619	-2.687	0.047	1.038	0.148	0.398	-0.088
RalstoniaBSBF1503	RALBFv3_RS06995	RALBFv3_RS06995		protein-methionine-sulfoxide reductase heme-binding subunit MsrQ	1.846	0.785	0.954	0.869	0.941	0.064	0.051	0.471
RalstoniaBSBF1503	RALBFv3_RS07000	RALBFv3_RS07000		protein-methionine-sulfoxide reductase catalytic subunit MsrP	-0.182	0.203	-0.670	0.244	-0.265	-0.782	0.292	-0.238
RalstoniaBSBF1503	RALBFv3_RS07005	RALBFv3_RS07005		membrane protein	-0.736	0.418	-0.165	-0.278	-1.514	0.118	-0.319	0.983
RalstoniaBSBF1503	RALBFv3_RS07015	RALBFv3_RS07015		ATP-binding protein	-0.799	-0.450	0.849	0.332	1.655	-0.722	0.658	0.208
RalstoniaBSBF1503	RALBFv3_RS07020	RALBFv3_RS07020		c-type cytochrome biogenesis protein CcsB	-2.296	-2.138	-1.282	-2.832	-2.029	-0.823	-1.322	-2.529
RalstoniaBSBF1503	RALBFv3_RS07025	RALBFv3_RS07025		cytochrome c biogenesis protein ResB	-2.744	-3.943	-2.395	-3.115	-1.205	-0.092	-2.111	-2.164
RalstoniaBSBF1503	RALBFv3_RS07030	RALBFv3_RS07030		cytochrome c4	-0.224	-2.197	-1.179	-1.367	-0.102	-0.427	-2.306	-0.868
RalstoniaBSBF1503	RALBFv3_RS07045	RALBFv3_RS07045		protein-disulfide reductase DsbD	-2.283	-1.045	-1.819	-1.373	-0.673	0.354	-1.167	-0.714
RalstoniaBSBF1503	RALBFv3_RS07050	RALBFv3_RS07050		divalent-cation tolerance protein CutA	-1.039	-0.479	-0.400	0.349	0.928	-1.028	-0.255	1.603
RalstoniaBSBF1503	RALBFv3_RS07220	RALBFv3_RS07220		DNA helicase RecQ	-0.312	-1.418	-0.238	-0.478	-1.546	-1.677	-0.482	-0.822
RalstoniaBSBF1503	RALBFv3_RS07225	RALBFv3_RS07225		class I SAM-dependent methyltransferase	-0.799	0.121	0.547	-0.090	0.744	-0.336	1.344	-1.027
RalstoniaBSBF1503	RALBFv3_RS07230	RALBFv3_RS07230		DUF2135 domain-containing protein	0.294	1.551	-0.412	0.307	0.908	-0.552	0.051	0.923
RalstoniaBSBF1503	RALBFv3_RS07235	RALBFv3_RS07235		DUF2135 domain-containing protein	0.042	-0.002	-0.762	-0.300	-0.633	0.328	0.101	-0.454
RalstoniaBSBF1503	RALBFv3_RS07240	RALBFv3_RS07240		DUF2300 domain-containing protein	0.299	1.018	0.849	0.880	0.453	-0.519	-0.066	-0.820
RalstoniaBSBF1503	RALBFv3_RS07245	RALBFv3_RS07245		alpha-2-macroglobulin family protein	-0.481	0.230	0.274	-0.575	0.933	-0.429	1.279	0.652
RalstoniaBSBF1503	RALBFv3_RS07250	RALBFv3_RS07250		DUF1175 domain-containing protein	-0.264	1.566	-0.774	1.061	-0.023	-0.328	0.538	-0.299
RalstoniaBSBF1503	RALBFv3_RS07255	RALBFv3_RS07255		hypothetical protein	-0.383	0.689	0.217	-0.253	-0.497	-1.098	-1.183	0.632
RalstoniaBSBF1503	RALBFv3_RS07350	RALBFv3_RS07350		CHAD domain-containing protein	1.202	1.619	0.177	-0.610	1.622	-1.302	-1.241	1.040
RalstoniaBSBF1503	RALBFv3_RS07355	RALBFv3_RS07355		DeoR/GlpR transcriptional regulator	-1.726	-0.066	-1.786	-1.431	-1.010	-0.780	0.102	0.262
RalstoniaBSBF1503	RALBFv3_RS07360	RALBFv3_RS07360		glycerol-3-phosphate dehydrogenase	-0.321	3.856	-4.704	-1.111	3.829	3.928	2.611	3.249
RalstoniaBSBF1503	RALBFv3_RS07365	RALBFv3_RS07365		ABC transporter ATP-binding protein	1.618	0.269	1.758	-0.940	0.337	-0.283	0.205	-0.430
RalstoniaBSBF1503	RALBFv3_RS07370	RALBFv3_RS07370		ABC transporter ATP-binding protein	-0.216	-0.601	1.490	-0.844	-0.794	0.532	0.578	0.417
RalstoniaBSBF1503	RALBFv3_RS07375	RALBFv3_RS07375		sugar ABC transporter permease	0.941	-0.330	-1.161	0.285	0.669	1.903	-0.082	0.845
RalstoniaBSBF1503	RALBFv3_RS07380	RALBFv3_RS07380		carbohydrate ABC transporter permease	0.260	0.546	1.263	0.160	-0.630	0.156	-0.528	0.467
RalstoniaBSBF1503	RALBFv3_RS07385	RALBFv3_RS07385		membrane protein	-1.445	-0.066	-1.055	-1.121	-0.027	-0.010	0.579	-0.042
RalstoniaBSBF1503	RALBFv3_RS07390	RALBFv3_RS07390		carbohydrate ABC transporter substrate-binding protein	-0.303	-0.119	0.309	-0.240	0.407	0.769	-0.003	-0.524
RalstoniaBSBF1503	RALBFv3_RS07395	RALBFv3_RS07395		glycerol kinase	0.323	0.720	0.524	-0.933	0.841	-0.344	1.197	-0.675
RalstoniaBSBF1503	RALBFv3_RS07400	RALBFv3_RS07400		hypothetical protein	2.548	1.082	-0.436	-0.666	-1.600	-0.375	-0.119	1.790
RalstoniaBSBF1503	RALBFv3_RS07405	RALBFv3_RS07405		DUF1415 domain-containing protein	-1.283	-0.431	1.464	-0.179	-0.616	2.102	-0.197	0.312
RalstoniaBSBF1503	RALBFv3_RS07410	RALBFv3_RS07410		PIN domain-containing protein	-0.450	0.121	1.196	-0.470	-0.670	0.572	-1.156	-0.615
RalstoniaBSBF1503	RALBFv3_RS07415	RALBFv3_RS07415		AbrB/MazE/SpoVT family DNA-binding domain-containing protein	0.897	0.229	-1.155	-0.292	-1.395	0.278	0.341	0.365
RalstoniaBSBF1503	RALBFv3_RS07420	RALBFv3_RS07420		glucan biosynthesis protein D	0.514	-0.361	0.175	-0.827	0.130	-0.115	0.590	-0.398
RalstoniaBSBF1503	RALBFv3_RS07425	RALBFv3_RS07425		N-acylglucosamine 2-epimerase	-4.662	-3.752	-3.566	-2.876	-2.762	-2.485	-3.343	-2.426
RalstoniaBSBF1503	RALBFv3_RS07430	RALBFv3_RS07430		MFS transporter	-0.716	2.509	0.273	2.488	1.964	-0.148	-0.484	-0.173
RalstoniaBSBF1503	RALBFv3_RS07435	RALBFv3_RS07435		MFS transporter	-1.055	-1.249	-0.237	0.989	0.398	-2.245	1.940	-0.085
RalstoniaBSBF1503	RALBFv3_RS07440	RALBFv3_RS07440		ethanolamine utilization protein EutH	-0.748	-0.495	-0.184	-0.465	0.952	-1.425	0.945	-0.366
RalstoniaBSBF1503	RALBFv3_RS07445	RALBFv3_RS07445		AraC family transcriptional regulator	1.678	0.427	0.407	1.505	2.106	0.046	-0.563	0.428
RalstoniaBSBF1503	RALBFv3_RS07450	RALBFv3_RS07450		two-component sensor histidine kinase	-0.574	-0.268	-0.075	0.158	0.153	0.806	-0.002	0.104
RalstoniaBSBF1503	RALBFv3_RS07455	RALBFv3_RS07455		DNA-binding response regulator	0.883	0.968	0.373	-0.308	0.004	-0.412	-1.356	1.813
RalstoniaBSBF1503	RALBFv3_RS07460	RALBFv3_RS07460		MipA/OmpV family protein	0.564	-0.098	0.231	0.917	-0.111	0.813	0.617	-0.353
RalstoniaBSBF1503	RALBFv3_RS07465	RALBFv3_RS07465		hypothetical protein	-0.960	-1.153	-1.238	-0.659	-0.359	0.476	-1.414	-1.037
RalstoniaBSBF1503	RALBFv3_RS07475	RALBFv3_RS07475		mechanosensitive ion channel family protein	2.661	-0.284	0.053	-2.101	-0.960	0.229	-0.722	-1.220
RalstoniaBSBF1503	RALBFv3_RS07480	RALBFv3_RS07480		MFS transporter	0.381	1.936	1.313	0.643	1.116	-0.220	1.190	-0.629
RalstoniaBSBF1503	RALBFv3_RS07485	RALBFv3_RS07485		glutathione S-transferase	0.292	-0.216	0.527	-1.778	-2.052	-1.609	-0.754	0.700
RalstoniaBSBF1503	RALBFv3_RS07490	RALBFv3_RS07490		hypothetical protein	1.087	1.119	-0.514	0.130	0.031	-0.057	-0.221	-0.674
RalstoniaBSBF1503	RALBFv3_RS07495	RALBFv3_RS07495		hypothetical protein	0.218	0.641	0.451	-0.888	0.825	-0.603	0.944	1.463
RalstoniaBSBF1503	RALBFv3_RS07510	RALBFv3_RS07510		hypothetical protein	0.061	0.888	0.024	-0.833	0.377	0.446	0.146	-0.208
RalstoniaBSBF1503	RALBFv3_RS07515	RALBFv3_RS07515		cation transporter	0.051	-0.836	-0.986	0.670	2.517	0.089	-0.134	-0.016
RalstoniaBSBF1503	RALBFv3_RS07520	RALBFv3_RS07520		DNA-binding response regulator	-0.263	0.829	-0.621	-0.651	1.706	1.978	-0.353	-0.817
RalstoniaBSBF1503	RALBFv3_RS07525	RALBFv3_RS07525		hybrid sensor histidine kinase/response regulator	-1.765	-2.056	-1.085	-0.632	0.377	-0.274	1.241	-1.020
RalstoniaBSBF1503	RALBFv3_RS07530	RALBFv3_RS07530		NAD(P)/FAD-dependent oxidoreductase	1.084	-0.074	-0.425	0.840	0.862	0.236	-0.025	-0.585
RalstoniaBSBF1503	RALBFv3_RS07535	RALBFv3_RS07535		short-chain dehydrogenase	-0.875	0.784	-0.999	-0.882	0.588	1.074	-0.432	-0.177
RalstoniaBSBF1503	RALBFv3_RS07540	RALBFv3_RS07540		alpha/beta hydrolase	0.930	-0.369	1.092	-0.113	1.031	0.168	0.137	-0.081
RalstoniaBSBF1503	RALBFv3_RS07545	RALBFv3_RS07545		metal-dependent hydrolase	-0.534	-0.504	-0.162	0.553	1.342	-0.065	-0.465	0.343
RalstoniaBSBF1503	RALBFv3_RS07550	RALBFv3_RS07550		MerR family transcriptional regulator	-0.825	-0.257	1.901	1.128	0.562	0.880	0.684	-0.900
RalstoniaBSBF1503	RALBFv3_RS07555	RALBFv3_RS07555		hypothetical protein	1.394	1.372	-0.867	0.714	1.562	1.170	-0.623	-0.572
RalstoniaBSBF1503	RALBFv3_RS07560	RALBFv3_RS07560		hypothetical protein	-0.116	0.649	-0.546	0.461	0.503	0.069	-0.291	-1.172
RalstoniaBSBF1503	RALBFv3_RS07565	RALBFv3_RS07565		hypothetical protein	0.360	0.353	-0.763	1.301	0.058	0.575	-0.132	-0.156
RalstoniaBSBF1503	RALBFv3_RS07570	RALBFv3_RS07570		cytochrome c5 family protein	-2.025	-2.068	-1.145	-1.746	-1.840	-0.916	-1.582	-0.217
RalstoniaBSBF1503	RALBFv3_RS07580	RALBFv3_RS07580		hypothetical protein	0.627	0.199	-0.315	-1.150	0.350	0.434	-1.537	0.069
RalstoniaBSBF1503	RALBFv3_RS07585	RALBFv3_RS07585		hypothetical protein	1.790	1.503	1.553	-0.742	1.084	0.159	-0.288	-0.017
RalstoniaBSBF1503	RALBFv3_RS07590	RALBFv3_RS07590		DUF1484 domain-containing protein	1.310	1.588	-0.051	-0.706	0.802	0.316	0.830	-0.617
RalstoniaBSBF1503	RALBFv3_RS07595	RALBFv3_RS07595		hypothetical protein	0.885	3.282	0.415	3.184	0.951	-0.303	1.317	0.242
RalstoniaBSBF1503	RALBFv3_RS07600	RALBFv3_RS07600		iron permease	-1.718	-1.612	-0.639	-1.068	-1.238	1.318	0.630	0.600
RalstoniaBSBF1503	RALBFv3_RS07605	RALBFv3_RS07605		two-component system response regulator KdpE	0.501	0.367	1.336	-1.448	0.418	0.296	0.124	0.491
RalstoniaBSBF1503	RALBFv3_RS07610	RALBFv3_RS07610		tripartite tricarboxylate transporter substrate binding protein	-0.417	-0.123	-0.088	-0.139	0.091	-0.823	-0.959	-1.639
RalstoniaBSBF1503	RALBFv3_RS07615	RALBFv3_RS07615		porin	0.763	-0.605	1.506	0.367	-0.323	-0.221	-0.534	0.468
RalstoniaBSBF1503	RALBFv3_RS07620	RALBFv3_RS07620		hypothetical protein	-0.241	-1.552	0.182	-1.657	-0.673	-0.385	0.047	0.354
RalstoniaBSBF1503	RALBFv3_RS07625	RALBFv3_RS07625		glutamate carboxypeptidase	0.754	-1.202	0.772	-1.370	0.694	0.468	-0.218	1.232
RalstoniaBSBF1503	RALBFv3_RS07630	RALBFv3_RS07630		DNA repair protein	1.159	4.075	1.017	-0.956	2.496	-0.638	0.824	-2.884
RalstoniaBSBF1503	RALBFv3_RS07635	RALBFv3_RS07635		hypothetical protein	-0.666	1.712	0.990	-1.044	0.385	0.407	0.408	-0.305
RalstoniaBSBF1503	RALBFv3_RS07650	RALBFv3_RS07650		glutathione-regulated potassium-efflux system protein KefC	0.185	0.382	0.493	0.333	-0.196	0.965	0.310	0.430
RalstoniaBSBF1503	RALBFv3_RS07655	RALBFv3_RS07655		NAD(P)H dehydrogenase	2.049	-0.218	-0.013	0.624	-0.180	-0.491	1.323	-2.031
RalstoniaBSBF1503	RALBFv3_RS07660	RALBFv3_RS07660		N-acetyltransferase	-0.287	0.670	0.023	-0.056	0.979	1.347	0.149	-0.236
RalstoniaBSBF1503	RALBFv3_RS07665	RALBFv3_RS07665		DUF4437 domain-containing protein	-0.141	0.008	0.862	0.976	-0.334	0.749	-2.210	-1.059
RalstoniaBSBF1503	RALBFv3_RS07670	RALBFv3_RS07670		ketosteroid isomerase	0.144	1.876	-0.975	-0.434	0.103	-0.015	0.073	-0.420
RalstoniaBSBF1503	RALBFv3_RS07675	RALBFv3_RS07675		serine protease	0.048	-0.273	0.344	-0.094	1.267	0.343	0.350	-0.121
RalstoniaBSBF1503	RALBFv3_RS07680	RALBFv3_RS07680		Lrp/AsnC family transcriptional regulator	0.734	0.532	0.252	-0.619	-0.663	1.932	-1.362	1.077
RalstoniaBSBF1503	RALBFv3_RS07685	RALBFv3_RS07685		4-hydroxyphenylpyruvate dioxygenase	0.421	0.100	-0.111	-0.113	0.476	-0.746	0.186	-0.555
RalstoniaBSBF1503	RALBFv3_RS07695	RALBFv3_RS07695		pilus assembly protein PilZ	0.750	0.040	1.534	2.718	-1.358	0.619	-0.633	-0.290
RalstoniaBSBF1503	RALBFv3_RS07700	RALBFv3_RS07700		type II secretion system protein GspG	-0.218	0.544	0.583	3.675	-0.768	1.901	0.322	-1.205
RalstoniaBSBF1503	RALBFv3_RS07710	RALBFv3_RS07710		type II secretion system protein GspI	-0.402	-0.800	0.453	0.913	-1.774	1.318	0.403	0.918
RalstoniaBSBF1503	RALBFv3_RS07715	RALBFv3_RS07715		general secretion pathway protein GspJ	-0.227	-2.668	0.505	0.406	-2.313	1.819	-0.484	-0.992
RalstoniaBSBF1503	RALBFv3_RS07720	RALBFv3_RS07720		general secretion pathway protein GspK	0.928	-1.326	1.281	2.229	-2.408	1.314	-0.852	-0.228
RalstoniaBSBF1503	RALBFv3_RS07725	RALBFv3_RS07725		general secretion pathway protein GspL	-1.070	-1.851	1.420	-0.839	-3.591	2.500	-0.075	0.188
RalstoniaBSBF1503	RALBFv3_RS07730	RALBFv3_RS07730		general secretion pathway protein GspM	0.440	-0.833	-1.337	0.493	-0.486	1.514	0.436	1.237
