orgId	locusId	sysName	geneName	desc	set1IT085 CPG	set1IT086 M63_quarter_strength	set1IT089 CPG	set1IT090 M63_quarter_strength	set2IT016 Plant=Tomato_MoneyMaker; PlantTreatment=exvivo_xylem_sap_from_healthy_plant; Sample=xylem_sap; Collection=25hr_after_growth_in_xylem_sap	set2IT019 Plant=Tomato_MoneyMaker; PlantTreatment=exvivo_xylem_sap_from_healthy_plant; Sample=xylem_sap; Collection=25hr_after_growth_in_xylem_sap	set2IT022 Plant=Tomato_MoneyMaker; PlantTreatment=exvivo_xylem_sap_from_healthy_plant; Sample=xylem_sap; Collection=25hr_after_growth_in_xylem_sap	set3IT043 M63_quarter_strength
RalstoniaPSI07	RPSI07_RS18700	RPSI07_RS18700		DUF4150 domain-containing protein	-0.288	-0.300	-0.184	0.308	0.069	0.016	0.027	-0.181
RalstoniaPSI07	RPSI07_RS18705	RPSI07_RS18705		hypothetical protein	0.283	0.162	0.136	-0.040	-0.027	0.126	-0.121	0.076
RalstoniaPSI07	RPSI07_RS18710	RPSI07_RS18710		hypothetical protein	-0.188	-0.531	-0.583	-0.156	-1.209	-1.443	-0.749	-0.627
RalstoniaPSI07	RPSI07_RS18715	RPSI07_RS18715		hypothetical protein	0.383	0.077	0.014	0.010	0.348	0.018	0.412	0.204
RalstoniaPSI07	RPSI07_RS18720	RPSI07_RS18720		hypothetical protein	-0.531	0.390	-0.437	0.346	0.242	0.255	-0.126	-0.640
RalstoniaPSI07	RPSI07_RS18725	RPSI07_RS18725		thioredoxin	0.097	0.496	0.341	0.335	0.308	0.548	-0.140	-0.288
RalstoniaPSI07	RPSI07_RS18730	RPSI07_RS18730		hypothetical protein	-0.012	0.008	0.120	-0.158	0.054	-0.247	-0.093	-0.158
RalstoniaPSI07	RPSI07_RS18735	RPSI07_RS18735		DNA-binding protein	-0.057	-0.334	-0.451	0.108	-0.348	-0.547	0.152	0.361
RalstoniaPSI07	RPSI07_RS18740	RPSI07_RS18740		hypothetical protein	-0.252	-0.017	-0.287	0.104	-0.107	0.106	0.104	-0.622
RalstoniaPSI07	RPSI07_RS18745	RPSI07_RS18745		pentapeptide MXKDX repeat protein	0.033	-0.597	0.114	-0.057	0.260	0.134	0.231	0.219
RalstoniaPSI07	RPSI07_RS18750	RPSI07_RS18750		hypothetical protein	-0.153	-0.074	-0.254	-0.041	0.065	0.009	0.004	-0.065
RalstoniaPSI07	RPSI07_RS18755	RPSI07_RS18755		cytochrome b/b6 domain-containing protein	0.061	-0.387	-0.028	-0.033	0.170	0.034	-0.064	0.112
RalstoniaPSI07	RPSI07_RS18760	RPSI07_RS18760		thiamine biosynthesis protein ThiS	-0.929	0.083	0.194	1.023	-0.868	0.690	0.397	-0.887
RalstoniaPSI07	RPSI07_RS18765	RPSI07_RS18765		hypothetical protein	0.214	-0.169	-0.048	-0.022	-0.014	-0.159	0.238	0.134
RalstoniaPSI07	RPSI07_RS18770	RPSI07_RS18770		hypothetical protein	0.377	-0.349	0.232	-0.438	0.511	-0.421	-0.616	0.546
RalstoniaPSI07	RPSI07_RS18775	RPSI07_RS18775		hypothetical protein	-0.192	-0.177	0.008	-0.054	0.004	0.089	-0.202	-0.169
RalstoniaPSI07	RPSI07_RS18780	RPSI07_RS18780		NAD-glutamate dehydrogenase	0.029	-0.078	0.038	0.010	-0.044	0.013	-0.009	-0.092
RalstoniaPSI07	RPSI07_RS18785	RPSI07_RS18785		DUF1348 domain-containing protein	0.206	0.101	-0.192	-0.178	0.137	-0.014	-0.950	-0.506
RalstoniaPSI07	RPSI07_RS18790	RPSI07_RS18790		TetR/AcrR family transcriptional regulator	-1.129	0.122	0.245	0.305	-0.381	-0.367	0.251	-0.012
RalstoniaPSI07	RPSI07_RS18795	RPSI07_RS18795		XRE family transcriptional regulator	-0.060	-0.085	-0.040	0.031	0.095	-0.082	-0.178	0.009
RalstoniaPSI07	RPSI07_RS18800	RPSI07_RS18800		AEC family transporter	0.181	0.274	-0.206	0.007	0.011	0.176	0.031	0.431
RalstoniaPSI07	RPSI07_RS18805	RPSI07_RS18805		LysR family transcriptional regulator	-0.178	-1.096	-0.564	-0.186	0.261	-0.192	-1.338	-0.293
RalstoniaPSI07	RPSI07_RS18810	RPSI07_RS18810		MFS transporter	0.154	-0.205	0.044	-0.275	-0.280	-0.223	0.020	-0.270
RalstoniaPSI07	RPSI07_RS18815	RPSI07_RS18815		LysR family transcriptional regulator	0.066	0.036	-0.123	-0.072	-0.254	0.084	0.139	-0.042
RalstoniaPSI07	RPSI07_RS18820	RPSI07_RS18820		naphthalene 1,2-dioxygenase	-0.046	0.034	-0.016	0.006	0.354	-0.066	-0.039	-0.426
RalstoniaPSI07	RPSI07_RS18825	RPSI07_RS18825		salicylate 5-hydroxylase large oxygenase NagG	-0.127	-0.236	-0.109	0.612	0.376	-0.555	0.133	-0.492
RalstoniaPSI07	RPSI07_RS18830	RPSI07_RS18830		salicylate-5-hydroxylase small oxygenase NagH	-0.077	-0.109	-0.108	-0.238	-0.068	0.486	-0.109	-0.262
RalstoniaPSI07	RPSI07_RS18840	RPSI07_RS18840		gentisate 1,2-dioxygenase	-0.092	-0.577	-0.734	-0.659	-0.164	-0.074	0.044	0.440
RalstoniaPSI07	RPSI07_RS18845	RPSI07_RS18845		FAA hydrolase family protein	0.395	0.209	0.177	0.229	-0.067	-0.016	0.069	-0.155
RalstoniaPSI07	RPSI07_RS18850	RPSI07_RS18850		maleylacetoacetate isomerase	0.111	0.243	-0.185	0.037	-0.104	0.234	0.001	0.101
RalstoniaPSI07	RPSI07_RS18855	RPSI07_RS18855		porin	-0.500	0.014	-0.775	0.497	-0.016	-0.388	0.054	0.088
RalstoniaPSI07	RPSI07_RS18860	RPSI07_RS18860		aldose 1-epimerase	-0.353	-0.047	-0.095	-0.100	-0.060	-0.128	-0.017	0.007
RalstoniaPSI07	RPSI07_RS18865	RPSI07_RS18865		porin	-0.094	-0.186	-0.068	-0.050	0.026	-0.047	0.056	0.267
RalstoniaPSI07	RPSI07_RS18870	RPSI07_RS18870		glycoside hydrolase family 31 protein	-0.051	-0.092	0.017	0.145	0.164	0.058	0.034	-0.010
RalstoniaPSI07	RPSI07_RS18875	RPSI07_RS18875		MFS transporter	0.160	0.036	-0.109	0.001	0.014	-0.230	0.101	-0.006
RalstoniaPSI07	RPSI07_RS18880	RPSI07_RS18880		glucarate dehydratase	0.427	0.343	-0.277	0.523	0.264	0.371	-0.430	-0.318
RalstoniaPSI07	RPSI07_RS18885	RPSI07_RS18885		FadR family transcriptional regulator	-0.009	0.058	0.034	-0.054	0.197	0.364	0.114	0.810
RalstoniaPSI07	RPSI07_RS18890	RPSI07_RS18890		GlsB/YeaQ/YmgE family stress response membrane protein	-0.547	-0.830	0.146	-0.162	-0.023	-0.153	-0.272	0.967
RalstoniaPSI07	RPSI07_RS18895	RPSI07_RS18895		DNA-binding response regulator	0.361	0.477	-0.316	-0.199	-0.047	0.936	-0.209	-0.397
RalstoniaPSI07	RPSI07_RS18900	RPSI07_RS18900		CHASE2 domain-containing protein	0.737	-0.298	-0.578	-0.704	0.191	0.186	-0.662	-1.108
RalstoniaPSI07	RPSI07_RS18905	RPSI07_RS18905		LysM peptidoglycan-binding domain-containing protein	0.102	0.321	-0.012	0.252	0.143	-0.232	0.009	-0.309
RalstoniaPSI07	RPSI07_RS18910	RPSI07_RS18910		DNA-binding response regulator	0.093	0.192	0.049	-0.025	0.082	0.383	-0.053	0.303
RalstoniaPSI07	RPSI07_RS18935	RPSI07_RS18935		excinuclease ABC subunit UvrC	-0.278	-0.255	-0.066	-0.441	-0.085	-0.687	-0.174	-0.612
RalstoniaPSI07	RPSI07_RS18950	RPSI07_RS18950		beta-N-acetylhexosaminidase	-0.544	1.060	0.048	0.876	-0.409	0.054	-0.366	1.597
RalstoniaPSI07	RPSI07_RS18965	RPSI07_RS18965		DNA repair protein RecO	-0.335	0.181	-0.203	-0.154	-0.220	0.010	0.253	0.291
RalstoniaPSI07	RPSI07_RS18980	RPSI07_RS18980		DUF4845 domain-containing protein	0.929	0.132	0.928	0.066	0.240	0.228	0.192	0.237
RalstoniaPSI07	RPSI07_RS18990	RPSI07_RS18990		elongation factor 4	-0.356	0.191	-0.650	0.518	0.090	-0.143	-0.049	0.097
RalstoniaPSI07	RPSI07_RS18995	RPSI07_RS18995		glutaredoxin family protein	-1.050	0.246	-0.069	0.311	-0.325	-0.258	0.586	0.354
RalstoniaPSI07	RPSI07_RS19000	RPSI07_RS19000		PDZ domain-containing protein	-0.380	0.227	-0.087	0.272	0.521	0.459	-0.143	0.640
RalstoniaPSI07	RPSI07_RS19005	RPSI07_RS19005		sugar dehydratase	0.942	0.101	1.077	0.402	-0.571	-0.537	-0.676	0.400
RalstoniaPSI07	RPSI07_RS19010	RPSI07_RS19010		anti-sigma factor	0.197	-0.068	1.082	0.976	-0.753	-0.826	0.155	-0.443
RalstoniaPSI07	RPSI07_RS19015	RPSI07_RS19015		RNA polymerase sigma factor RpoE	-0.649	-0.434	-0.653	0.207	-0.126	0.479	-0.415	-0.321
RalstoniaPSI07	RPSI07_RS19065	RPSI07_RS19065		S-adenosylmethionine-dependent methyltransferase	-0.392	0.029	-0.392	-0.125	-0.034	0.453	-0.144	1.109
RalstoniaPSI07	RPSI07_RS19070	RPSI07_RS19070		S49 family peptidase	-0.245	-0.221	-0.125	0.038	-0.055	0.316	0.049	0.231
RalstoniaPSI07	RPSI07_RS19075	RPSI07_RS19075		Rieske (2Fe-2S) protein	-0.213	-0.383	-0.394	-0.568	0.222	0.141	0.256	-0.556
RalstoniaPSI07	RPSI07_RS19080	RPSI07_RS19080		HAD family hydrolase	0.157	0.760	0.032	-0.078	0.117	0.128	0.405	-0.359
RalstoniaPSI07	RPSI07_RS19085	RPSI07_RS19085		RluA family pseudouridine synthase	0.285	0.451	0.141	0.209	-0.030	-0.344	-0.208	0.321
RalstoniaPSI07	RPSI07_RS19095	RPSI07_RS19095		GTP 3',8-cyclase MoaA	-0.634	-0.580	-0.437	-0.338	0.289	0.059	0.165	-0.409
RalstoniaPSI07	RPSI07_RS19100	RPSI07_RS19100		molybdenum cofactor guanylyltransferase MobA	0.210	0.679	0.070	0.033	-0.149	-0.612	0.223	-0.423
RalstoniaPSI07	RPSI07_RS19105	RPSI07_RS19105		molybdopterin molybdenumtransferase MoeA	0.081	-0.107	-0.023	-0.252	-0.428	-0.654	-0.052	-0.010
RalstoniaPSI07	RPSI07_RS19110	RPSI07_RS19110		hypothetical protein	0.264	1.458	0.430	1.005	-1.382	1.107	-0.594	1.710
RalstoniaPSI07	RPSI07_RS19115	RPSI07_RS19115		DNA recombination protein RmuC	-0.730	-0.211	-0.602	-0.673	-0.157	0.152	-0.316	-0.458
RalstoniaPSI07	RPSI07_RS19120	RPSI07_RS19120		D-glycerate dehydrogenase	0.004	0.091	0.237	0.190	0.051	0.232	0.154	-0.201
RalstoniaPSI07	RPSI07_RS19130	RPSI07_RS19130		lactate utilization protein C	0.332	0.570	0.058	0.293	-0.014	0.209	0.446	-0.014
RalstoniaPSI07	RPSI07_RS19135	RPSI07_RS19135		nicotinate phosphoribosyltransferase	0.372	0.147	0.057	0.390	-0.145	0.315	0.050	0.071
RalstoniaPSI07	RPSI07_RS19160	RPSI07_RS19160		glycine zipper 2TM domain-containing protein	-0.272	-0.336	-0.604	-0.180	0.365	-0.795	-0.191	-0.208
RalstoniaPSI07	RPSI07_RS19165	RPSI07_RS19165		Fe-S assembly protein IscX	0.475	-0.457	0.414	-0.307	-0.084	-0.017	-0.057	-1.005
RalstoniaPSI07	RPSI07_RS19205	RPSI07_RS19205		Fe-S cluster assembly transcriptional regulator IscR	-2.051	1.128	-0.503	0.718	0.006	-0.069	-0.593	0.538
RalstoniaPSI07	RPSI07_RS19210	RPSI07_RS19210		sugar ABC transporter substrate-binding protein	-0.132	-0.802	0.054	-0.005	0.342	1.435	0.954	-0.628
RalstoniaPSI07	RPSI07_RS19215	RPSI07_RS19215		sugar ABC transporter ATP-binding protein	0.472	-0.216	0.392	0.162	0.305	0.838	-0.077	-0.394
RalstoniaPSI07	RPSI07_RS19220	RPSI07_RS19220		ABC transporter permease	0.650	-0.602	1.152	-0.870	0.200	0.918	0.698	-0.449
RalstoniaPSI07	RPSI07_RS19225	RPSI07_RS19225		LacI family transcriptional regulator	-0.861	0.019	0.042	0.945	0.130	-0.377	0.390	-0.726
RalstoniaPSI07	RPSI07_RS19230	RPSI07_RS19230		ribokinase	-0.649	-0.145	0.118	0.675	-0.169	-0.452	-0.363	0.676
RalstoniaPSI07	RPSI07_RS19235	RPSI07_RS19235		recombinase	-0.055	-0.115	-0.421	-0.122	0.128	0.111	0.049	0.390
RalstoniaPSI07	RPSI07_RS19240	RPSI07_RS19240		excinuclease ABC subunit UvrB	-0.628	0.016	-0.718	0.071	-0.271	-0.472	-0.084	-0.331
RalstoniaPSI07	RPSI07_RS19245	RPSI07_RS19245		aspartate/tyrosine/aromatic aminotransferase	-2.098	-3.205	-2.316	-2.965	-2.595	-3.482	-3.541	-2.174
RalstoniaPSI07	RPSI07_RS19250	RPSI07_RS19250		polyhydroxyalkanoate depolymerase	-0.286	-0.290	-0.066	-0.118	-0.233	-0.007	-0.354	0.152
RalstoniaPSI07	RPSI07_RS19255	RPSI07_RS19255		TetR/AcrR family transcriptional regulator	0.027	-0.355	-0.082	-0.506	0.082	0.069	-0.319	-0.147
RalstoniaPSI07	RPSI07_RS19260	RPSI07_RS19260		4Fe-4S dicluster domain-containing protein	-0.230	-0.008	0.482	0.040	0.350	0.160	-0.458	0.304
RalstoniaPSI07	RPSI07_RS19265	RPSI07_RS19265		endonuclease III	-0.242	-0.102	-0.028	0.056	-0.312	0.039	-0.011	-0.177
RalstoniaPSI07	RPSI07_RS19270	RPSI07_RS19270		malonic semialdehyde reductase	0.563	0.329	1.509	0.688	0.484	0.297	1.070	0.832
RalstoniaPSI07	RPSI07_RS19275	RPSI07_RS19275		peptidase S1	-0.018	0.047	-0.099	0.007	0.096	0.058	-0.047	-0.135
RalstoniaPSI07	RPSI07_RS19280	RPSI07_RS19280		EamA/RhaT family transporter	0.093	0.063	-0.087	-0.059	0.105	-0.150	0.413	-0.047
RalstoniaPSI07	RPSI07_RS19290	RPSI07_RS19290		cytochrome c	-0.064	-0.230	0.009	0.068	-0.164	0.234	0.124	0.270
RalstoniaPSI07	RPSI07_RS19295	RPSI07_RS19295		cytochrome c	0.017	0.055	0.023	0.415	-0.466	-0.112	0.338	-0.208
RalstoniaPSI07	RPSI07_RS19300	RPSI07_RS19300		MoxR family ATPase	-0.043	0.065	-0.088	-0.111	0.048	0.104	-0.034	0.107
RalstoniaPSI07	RPSI07_RS19305	RPSI07_RS19305		N-acetyltransferase	0.576	-0.118	0.245	0.924	0.184	0.582	-0.155	-0.019
RalstoniaPSI07	RPSI07_RS19310	RPSI07_RS19310		VWA domain-containing protein	0.462	0.139	0.276	0.149	-0.066	0.166	0.241	-0.313
RalstoniaPSI07	RPSI07_RS19315	RPSI07_RS19315		spermidine synthase	0.148	-0.194	0.271	0.644	-0.088	-0.288	0.097	0.328
RalstoniaPSI07	RPSI07_RS19320	RPSI07_RS19320		membrane protein	0.089	0.361	0.301	-0.216	0.086	0.058	0.139	0.165
RalstoniaPSI07	RPSI07_RS19330	RPSI07_RS19330		glutathione S-transferase	0.110	0.160	-0.137	-0.032	0.071	-0.019	-0.149	0.242
RalstoniaPSI07	RPSI07_RS19335	RPSI07_RS19335		DNA-deoxyinosine glycosylase	-0.464	-0.245	-0.140	-0.632	0.177	-0.175	0.323	0.827
RalstoniaPSI07	RPSI07_RS19340	RPSI07_RS19340		molecular chaperone HtpG	-0.290	-0.342	-0.214	-0.020	0.107	0.105	0.182	0.560
RalstoniaPSI07	RPSI07_RS19345	RPSI07_RS19345		PLP-dependent aminotransferase family protein	0.175	0.223	0.292	0.172	-0.011	0.057	0.099	0.466
RalstoniaPSI07	RPSI07_RS19350	RPSI07_RS19350		alanyl-tRNA editing protein	0.449	-0.111	0.191	-0.271	-0.987	-0.207	0.132	0.808
RalstoniaPSI07	RPSI07_RS19355	RPSI07_RS19355		EamA family transporter	0.263	-0.067	0.225	0.496	0.431	-0.115	0.135	0.409
RalstoniaPSI07	RPSI07_RS19365	RPSI07_RS19365		PLP-dependent aminotransferase family protein	-0.193	-0.331	-0.123	0.026	-0.183	-0.258	-0.333	-0.075
RalstoniaPSI07	RPSI07_RS19370	RPSI07_RS19370		glutathione S-transferase	0.067	-0.279	0.206	0.133	-0.065	-0.070	0.745	0.120
RalstoniaPSI07	RPSI07_RS19375	RPSI07_RS19375		hypothetical protein	0.385	0.696	0.432	0.517	1.307	0.025	-1.241	0.162
RalstoniaPSI07	RPSI07_RS19380	RPSI07_RS19380		membrane protein	-0.001	-0.036	-0.240	-0.135	0.203	-0.083	-0.135	-0.278
RalstoniaPSI07	RPSI07_RS19385	RPSI07_RS19385		patatin	0.008	0.202	0.086	-0.084	0.022	0.100	0.023	-0.142
RalstoniaPSI07	RPSI07_RS19390	RPSI07_RS19390		L-lactate permease	0.336	0.547	-0.464	0.155	0.046	-0.118	-0.126	0.091
RalstoniaPSI07	RPSI07_RS19395	RPSI07_RS19395		multidrug ABC transporter ATP-binding protein	0.037	0.190	-0.112	-0.088	0.036	0.002	0.273	0.116
RalstoniaPSI07	RPSI07_RS19400	RPSI07_RS19400		chromate transporter	-0.021	0.301	-0.115	-0.104	0.550	-0.324	0.045	0.439
RalstoniaPSI07	RPSI07_RS19405	RPSI07_RS19405		chromate transporter	0.301	-0.459	0.304	-0.068	-0.104	-0.169	-0.109	0.819
RalstoniaPSI07	RPSI07_RS19415	RPSI07_RS19415		lytic transglycosylase domain-containing protein	0.781	0.120	-0.231	0.213	-0.071	-0.029	0.387	0.067
RalstoniaPSI07	RPSI07_RS19425	RPSI07_RS19425		ABC transporter ATP-binding protein	-0.061	0.125	0.159	0.032	0.069	0.001	0.127	0.051
RalstoniaPSI07	RPSI07_RS19430	RPSI07_RS19430		hypothetical protein	0.133	-0.402	0.061	-0.073	-0.209	-0.231	-0.546	-0.368
RalstoniaPSI07	RPSI07_RS19435	RPSI07_RS19435		amino acid ABC transporter substrate-binding protein	-0.145	-0.051	-0.209	0.101	-0.162	0.108	0.131	-0.393
RalstoniaPSI07	RPSI07_RS19440	RPSI07_RS19440		hypothetical protein	0.145	0.032	0.203	0.135	-0.062	-0.073	0.252	-0.230
RalstoniaPSI07	RPSI07_RS19445	RPSI07_RS19445		hypothetical protein	0.176	1.769	0.326	0.545	0.722	-0.337	-0.439	0.611
RalstoniaPSI07	RPSI07_RS19450	RPSI07_RS19450		voltage-gated chloride channel	0.019	0.085	-0.092	-0.115	0.273	0.068	-0.221	0.540
RalstoniaPSI07	RPSI07_RS19460	RPSI07_RS19460		hypothetical protein	-0.095	0.816	-0.518	-0.353	-0.101	0.259	-0.553	0.252
RalstoniaPSI07	RPSI07_RS19465	RPSI07_RS19465		ATP-dependent helicase	0.442	0.743	-0.337	-0.092	0.270	0.831	0.837	0.312
RalstoniaPSI07	RPSI07_RS19470	RPSI07_RS19470		ergothioneine biosynthesis protein EgtB	0.790	0.433	0.436	0.562	0.692	-0.782	-0.769	-0.169
RalstoniaPSI07	RPSI07_RS19475	RPSI07_RS19475		L-histidine N(alpha)-methyltransferase	0.234	-0.267	0.039	0.120	0.151	-0.130	-0.041	-0.260
RalstoniaPSI07	RPSI07_RS19480	RPSI07_RS19480		hypothetical protein	-0.061	0.568	0.198	-0.384	-0.045	-0.659	-0.054	1.042
RalstoniaPSI07	RPSI07_RS19485	RPSI07_RS19485		membrane protein	-0.890	-0.160	-0.885	-0.379	-2.261	-0.920	-1.123	0.898
RalstoniaPSI07	RPSI07_RS19490	RPSI07_RS19490		serine/threonine dehydratase	0.042	0.383	-0.051	0.058	-0.108	-0.117	-0.006	0.019
RalstoniaPSI07	RPSI07_RS19505	RPSI07_RS19505		metalloprotease PmbA	0.065	0.196	-0.420	0.335	-0.934	0.056	0.355	0.407
RalstoniaPSI07	RPSI07_RS19510	RPSI07_RS19510		DUF615 domain-containing protein	0.011	-0.231	0.343	0.281	0.004	-0.097	-0.778	-0.252
RalstoniaPSI07	RPSI07_RS19515	RPSI07_RS19515		molybdopterin adenylyltransferase	-0.100	0.171	-0.458	0.057	0.264	0.151	-0.265	-0.186
RalstoniaPSI07	RPSI07_RS19525	RPSI07_RS19525		peptidase M48	-0.309	0.427	0.562	0.514	-0.291	-0.247	-0.206	0.737
RalstoniaPSI07	RPSI07_RS19535	RPSI07_RS19535		hypothetical protein	0.266	-0.809	0.267	0.148	0.515	-0.055	-0.615	-0.124
RalstoniaPSI07	RPSI07_RS19540	RPSI07_RS19540		threonine-phosphate decarboxylase	-0.108	0.473	-0.524	0.239	0.354	-0.857	-0.490	0.716
RalstoniaPSI07	RPSI07_RS19545	RPSI07_RS19545		CoA pyrophosphatase	-0.182	-0.079	-0.200	-0.019	-0.516	-0.087	0.156	-0.217
RalstoniaPSI07	RPSI07_RS19570	RPSI07_RS19570		sorbosone dehydrogenase	-0.018	0.024	-0.047	-0.296	-0.176	0.099	0.210	0.230
RalstoniaPSI07	RPSI07_RS19580	RPSI07_RS19580		hypothetical protein	0.125	-0.066	-0.731	-0.204	-0.170	-0.622	0.334	0.598
RalstoniaPSI07	RPSI07_RS19590	RPSI07_RS19590		radical SAM protein	0.016	-0.083	0.063	0.042	-0.179	-0.053	0.015	0.234
RalstoniaPSI07	RPSI07_RS19595	RPSI07_RS19595		AsnC family transcriptional regulator	-0.849	-0.495	-0.582	-0.086	-0.356	-0.386	-0.096	0.129
RalstoniaPSI07	RPSI07_RS19600	RPSI07_RS19600		D-amino acid dehydrogenase small subunit	-1.115	-0.022	-0.657	-0.123	-0.317	-0.080	-0.175	-0.342
RalstoniaPSI07	RPSI07_RS19605	RPSI07_RS19605		acyl-CoA dehydrogenase	-0.014	-0.087	-0.141	0.059	0.003	0.200	0.167	-0.094
RalstoniaPSI07	RPSI07_RS19620	RPSI07_RS19620		MetQ/NlpA family ABC transporter substrate-binding protein	0.382	0.146	0.158	0.333	0.292	0.516	-0.474	0.087
RalstoniaPSI07	RPSI07_RS19625	RPSI07_RS19625		ABC transporter permease	-0.486	-0.960	-0.726	0.090	-0.344	-0.245	0.405	1.004
RalstoniaPSI07	RPSI07_RS19630	RPSI07_RS19630		methionine ABC transporter ATP-binding protein	-2.132	-1.121	-1.411	0.588	0.159	-0.763	0.265	1.375
RalstoniaPSI07	RPSI07_RS19635	RPSI07_RS19635		deacetylase	0.103	-0.152	0.232	-0.117	0.202	-0.190	-0.258	0.114
RalstoniaPSI07	RPSI07_RS19640	RPSI07_RS19640		lytic murein transglycosylase B	0.350	0.274	0.035	-0.248	0.005	-0.293	0.004	0.534
RalstoniaPSI07	RPSI07_RS19650	RPSI07_RS19650		competence protein ComEA	-1.181	0.151	0.316	1.190	0.961	0.545	-0.184	1.198
RalstoniaPSI07	RPSI07_RS19655	RPSI07_RS19655		ADP-glyceromanno-heptose 6-epimerase	-4.057	-1.915	-3.915	0.371	-1.527	-2.530	-2.636	0.112
RalstoniaPSI07	RPSI07_RS19660	RPSI07_RS19660		D-glycero-beta-D-manno-heptose-7-phosphate kinase	-3.107	-4.099	-3.356	0.705	-1.898	-1.556	-3.018	-2.659
RalstoniaPSI07	RPSI07_RS19675	RPSI07_RS19675		DUF1049 domain-containing protein	-1.002	0.641	-1.329	0.272	0.161	0.346	0.376	-0.654
RalstoniaPSI07	RPSI07_RS19700	RPSI07_RS19700		prephenate dehydrogenase/arogenate dehydrogenase family protein	-0.170	-0.962	0.524	-1.838	-0.600	-0.352	-0.180	-0.389
RalstoniaPSI07	RPSI07_RS19705	RPSI07_RS19705		histidinol-phosphate transaminase	-0.123	0.297	0.181	-0.156	-0.024	-0.179	0.188	0.076
RalstoniaPSI07	RPSI07_RS19710	RPSI07_RS19710		prephenate dehydratase	0.103	-1.505	-0.021	-1.297	-2.045	-2.037	-1.482	-1.309
RalstoniaPSI07	RPSI07_RS19715	RPSI07_RS19715		3-phosphoserine/phosphohydroxythreonine transaminase	-0.263	-3.101	-0.202	-3.423	-5.613	-4.527	-5.225	-2.966
RalstoniaPSI07	RPSI07_RS19720	RPSI07_RS19720		DUF2059 domain-containing protein	-0.812	-1.453	0.903	0.815	-2.973	1.321	-4.440	0.249
RalstoniaPSI07	RPSI07_RS19730	RPSI07_RS19730		membrane protein	-4.804	-1.135	-0.684	0.661	-2.674	-2.420	-0.778	-1.635
RalstoniaPSI07	RPSI07_RS19735	RPSI07_RS19735		glycine zipper 2TM domain-containing protein	-0.493	-0.581	0.230	0.418	-0.191	-0.399	0.181	0.915
RalstoniaPSI07	RPSI07_RS19745	RPSI07_RS19745		phosphoglycolate phosphatase	0.256	0.056	-0.058	0.408	-0.043	-0.431	-0.339	-0.400
RalstoniaPSI07	RPSI07_RS19750	RPSI07_RS19750		DUF748 domain-containing protein	0.483	0.246	0.049	-0.004	-0.021	0.469	-0.124	-0.060
RalstoniaPSI07	RPSI07_RS19770	RPSI07_RS19770		transposase	-0.435	-0.076	-0.720	0.073	0.923	0.334	-1.227	-0.013
RalstoniaPSI07	RPSI07_RS19785	RPSI07_RS19785		hypothetical protein	0.174	0.041	0.077	0.039	-0.080	-0.015	0.248	-0.043
RalstoniaPSI07	RPSI07_RS19790	RPSI07_RS19790		hypothetical protein	-0.151	-0.035	-0.032	-0.009	0.171	0.165	0.108	-0.144
RalstoniaPSI07	RPSI07_RS19795	RPSI07_RS19795		LacI family transcriptional regulator	-0.102	-0.039	0.049	-0.125	0.011	-0.042	-0.007	-0.715
RalstoniaPSI07	RPSI07_RS19800	RPSI07_RS19800		IS3 family transposase	0.198	0.567	0.222	0.154	-0.037	0.041	-0.118	-0.010
RalstoniaPSI07	RPSI07_RS19805	RPSI07_RS19805		mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase	0.092	-0.347	-0.093	-0.567	0.032	0.152	-0.001	-0.417
RalstoniaPSI07	RPSI07_RS19810	RPSI07_RS19810		capsule export inner-membrane protein CtrB	-0.013	-0.237	-0.224	-0.165	0.129	0.045	0.149	-0.090
RalstoniaPSI07	RPSI07_RS19815	RPSI07_RS19815		ABC transporter permease	-0.238	0.108	0.049	-0.270	-0.131	-0.101	0.039	-0.304
RalstoniaPSI07	RPSI07_RS19820	RPSI07_RS19820		ABC transporter ATP-binding protein	0.087	0.258	0.135	-0.230	-0.027	0.170	-0.207	0.491
RalstoniaPSI07	RPSI07_RS19825	RPSI07_RS19825		glycosyltransferase family 1 protein	0.061	-0.352	0.070	-0.140	0.258	-0.117	0.215	-0.154
RalstoniaPSI07	RPSI07_RS19830	RPSI07_RS19830		FkbM family methyltransferase	0.000	0.009	-0.028	-0.012	-0.034	0.004	0.030	-0.017
RalstoniaPSI07	RPSI07_RS19835	RPSI07_RS19835		class I SAM-dependent methyltransferase	0.134	-0.211	0.152	0.097	-0.115	-0.019	0.037	-0.338
RalstoniaPSI07	RPSI07_RS19840	RPSI07_RS19840		GDP-mannose 4,6-dehydratase	-0.028	-0.217	0.044	-0.431	-0.069	0.002	0.189	0.264
RalstoniaPSI07	RPSI07_RS19845	RPSI07_RS19845		GDP-6-deoxy-D-lyxo-4-hexulose reductase	-0.262	-0.475	-0.370	-0.313	0.022	-0.189	0.228	-0.202
RalstoniaPSI07	RPSI07_RS19850	RPSI07_RS19850		glycosyltransferase family 1 protein	-0.112	-0.267	0.146	-0.316	0.001	-0.084	0.037	-0.382
RalstoniaPSI07	RPSI07_RS19855	RPSI07_RS19855		capsular polysaccharide biosynthesis protein	0.193	0.159	0.558	0.031	0.266	-0.048	0.066	-0.389
