bacdive_id	compound_name	chebi_id	utilization	genus	species_epithet
4425	indole		produced	Escherichia	coli
4425	hydrogen sulfide		produced	Escherichia	coli
4426	L-arabinose		+	Escherichia	coli
4426	amygdalin		-	Escherichia	coli
4426	melibiose		+	Escherichia	coli
4426	sucrose		+	Escherichia	coli
4426	L-rhamnose		+	Escherichia	coli
4426	sorbitol		+	Escherichia	coli
4426	myo-inositol		-	Escherichia	coli
4426	D-mannitol		+	Escherichia	coli
4426	D-glucose		+	Escherichia	coli
4426	gelatin		-	Escherichia	coli
4426	tryptophan		+	Escherichia	coli
4426	urea		-	Escherichia	coli
4426	citrate		-	Escherichia	coli
4426	ornithine		+	Escherichia	coli
4426	lysine		+	Escherichia	coli
4426	arginine		-	Escherichia	coli
4426	acetoin		produced	Escherichia	coli
4426	indole		produced	Escherichia	coli
4426	hydrogen sulfide		produced	Escherichia	coli
4427	L-arabinose		+	Escherichia	coli
4427	amygdalin		-	Escherichia	coli
4427	melibiose		+	Escherichia	coli
4427	sucrose		-	Escherichia	coli
4427	L-rhamnose		+	Escherichia	coli
4427	sorbitol		+	Escherichia	coli
4427	myo-inositol		-	Escherichia	coli
4427	D-mannitol		+	Escherichia	coli
4427	D-glucose		+	Escherichia	coli
4427	gelatin		-	Escherichia	coli
4427	tryptophan		+	Escherichia	coli
4427	urea		-	Escherichia	coli
4427	citrate		-	Escherichia	coli
4427	lysine		+	Escherichia	coli
4427	acetoin		produced	Escherichia	coli
4427	indole		produced	Escherichia	coli
4427	hydrogen sulfide		produced	Escherichia	coli
4428	myo-inositol		-	Escherichia	coli
4428	cellobiose		-	Escherichia	coli
4428	sorbitol		-	Escherichia	coli
4428	D-arabitol		-	Escherichia	coli
4428	trehalose		+	Escherichia	coli
4428	sucrose		-	Escherichia	coli
4428	L-arabinose		+	Escherichia	coli
4428	malonate		-	Escherichia	coli
4428	tryptophan		+	Escherichia	coli
4428	D-mannitol		+	Escherichia	coli
4428	maltose		+	Escherichia	coli
4428	ornithine		+	Escherichia	coli
4428	arginine		-	Escherichia	coli
4428	lysine		+	Escherichia	coli
4428	urea		-	Escherichia	coli
4428	L-arabitol		-	Escherichia	coli
4428	D-galacturonic acid		+	Escherichia	coli
4428	L-rhamnose		+	Escherichia	coli
4428	D-glucose		+	Escherichia	coli
4428	palatinose		-	Escherichia	coli
4428	ribitol		-	Escherichia	coli
4428	Potassium 5-ketogluconate		-	Escherichia	coli
4428	L-arabinose		+	Escherichia	coli
4428	amygdalin		-	Escherichia	coli
4428	melibiose		+	Escherichia	coli
4428	sucrose		+	Escherichia	coli
4428	L-rhamnose		+	Escherichia	coli
4428	sorbitol		+	Escherichia	coli
4428	myo-inositol		-	Escherichia	coli
4428	D-mannitol		+	Escherichia	coli
4428	D-glucose		+	Escherichia	coli
4428	gelatin		-	Escherichia	coli
4428	tryptophan		+	Escherichia	coli
4428	urea		-	Escherichia	coli
4428	citrate		-	Escherichia	coli
4428	ornithine		+	Escherichia	coli
4428	lysine		+	Escherichia	coli
4428	arginine		-	Escherichia	coli
4428	indole		produced	Escherichia	coli
4428	acetoin		produced	Escherichia	coli
4428	indole		produced	Escherichia	coli
4428	hydrogen sulfide		produced	Escherichia	coli
4429	L-arabinose		+	Escherichia	coli
4429	amygdalin		+	Escherichia	coli
4429	melibiose		-	Escherichia	coli
4429	sucrose		-	Escherichia	coli
4429	L-rhamnose		+	Escherichia	coli
4429	sorbitol		+	Escherichia	coli
4429	myo-inositol		-	Escherichia	coli
4429	D-mannitol		+	Escherichia	coli
4429	D-glucose		+	Escherichia	coli
4429	gelatin		-	Escherichia	coli
4429	tryptophan		+	Escherichia	coli
4429	urea		-	Escherichia	coli
4429	citrate		-	Escherichia	coli
4429	ornithine		-	Escherichia	coli
4429	lysine		+	Escherichia	coli
4429	arginine		-	Escherichia	coli
4429	acetoin		produced	Escherichia	coli
4429	indole		produced	Escherichia	coli
4429	hydrogen sulfide		produced	Escherichia	coli
4430	L-arabinose		+	Escherichia	coli
4430	amygdalin		-	Escherichia	coli
4430	melibiose		+	Escherichia	coli
4430	sucrose		-	Escherichia	coli
4430	L-rhamnose		+	Escherichia	coli
4430	sorbitol		+	Escherichia	coli
4430	myo-inositol		-	Escherichia	coli
4430	D-mannitol		+	Escherichia	coli
4430	D-glucose		+	Escherichia	coli
4430	gelatin		-	Escherichia	coli
4430	tryptophan		+	Escherichia	coli
4430	urea		-	Escherichia	coli
4430	citrate		-	Escherichia	coli
4430	ornithine		-	Escherichia	coli
4430	lysine		+	Escherichia	coli
4430	arginine		-	Escherichia	coli
4430	acetoin		produced	Escherichia	coli
4430	indole		produced	Escherichia	coli
4430	hydrogen sulfide		produced	Escherichia	coli
4431	amygdalin		-	Escherichia	coli
4431	sucrose		-	Escherichia	coli
4431	L-rhamnose		+	Escherichia	coli
4431	sorbitol		+	Escherichia	coli
4431	myo-inositol		-	Escherichia	coli
4431	D-glucose		+	Escherichia	coli
4431	gelatin		-	Escherichia	coli
4431	tryptophan		+	Escherichia	coli
4431	urea		-	Escherichia	coli
4431	citrate		-	Escherichia	coli
4431	ornithine		-	Escherichia	coli
4431	lysine		+	Escherichia	coli
4431	arginine		-	Escherichia	coli
4431	acetoin		produced	Escherichia	coli
4431	indole		produced	Escherichia	coli
4431	hydrogen sulfide		produced	Escherichia	coli
4432			produced	Escherichia	coli
4433	sorbitol		-	Escherichia	coli
4433	myo-inositol		-	Escherichia	coli
4433	L-arabinose		+	Escherichia	coli
4433	D-arabitol		-	Escherichia	coli
4433	trehalose		+	Escherichia	coli
4433	ribitol		-	Escherichia	coli
4433	palatinose		-	Escherichia	coli
4433	malonate		-	Escherichia	coli
4433	tryptophan		+	Escherichia	coli
4433	D-glucose		+	Escherichia	coli
4433	Potassium 5-ketogluconate		-	Escherichia	coli
4433	D-mannitol		+	Escherichia	coli
4433	lysine		+	Escherichia	coli
4433	urea		-	Escherichia	coli
4433	L-arabitol		-	Escherichia	coli
4433	mannitol		+	Escherichia	coli
4433	citrate		-	Escherichia	coli
4433	glucose		+	Escherichia	coli
4433	lactose		+	Escherichia	coli
4433	nitrate		+	Escherichia	coli
4433	nitrite		+	Escherichia	coli
4433	malonate		-	Escherichia	coli
4433	sodium thiosulfate		-	Escherichia	coli
4433	glucose		+	Escherichia	coli
4433	cellobiose		-	Escherichia	coli
4433	L-rhamnose		+	Escherichia	coli
4433	sucrose		-	Escherichia	coli
4433	maltose		+	Escherichia	coli
4433	D-galacturonic acid		+	Escherichia	coli
4433	arginine		-	Escherichia	coli
4433	ornithine		-	Escherichia	coli
4433	L-arabinose		+	Escherichia	coli
4433	melibiose		+	Escherichia	coli
4433	sucrose		-	Escherichia	coli
4433	L-rhamnose		+	Escherichia	coli
4433	sorbitol		+	Escherichia	coli
4433	myo-inositol		-	Escherichia	coli
4433	D-mannitol		+	Escherichia	coli
4433	D-glucose		+	Escherichia	coli
4433	gelatin		-	Escherichia	coli
4433	tryptophan		+	Escherichia	coli
4433	urea		-	Escherichia	coli
4433	citrate		-	Escherichia	coli
4433	ornithine		-	Escherichia	coli
4433	lysine		+	Escherichia	coli
4433	indole		produced	Escherichia	coli
4433	indole		produced	Escherichia	coli
4433	acetoin		produced	Escherichia	coli
4433	indole		produced	Escherichia	coli
4433	hydrogen sulfide		produced	Escherichia	coli
4434	acetate		+	Escherichia	coli
4434	citrate		+	Escherichia	coli
4434	fructose		+	Escherichia	coli
4434	gelatin		+	Escherichia	coli
4434	glucose		+	Escherichia	coli
4434	glutamate		+	Escherichia	coli
4434	lactate		+	Escherichia	coli
4434	malate		+	Escherichia	coli
4434	pyruvate		+	Escherichia	coli
4434	succinate		+	Escherichia	coli
4434	mannitol		-	Escherichia	coli
4434	citrate		-	Escherichia	coli
4434	esculin		+	Escherichia	coli
4434	glucose		+	Escherichia	coli
4434	lactose		-	Escherichia	coli
4434	nitrate		+	Escherichia	coli
4434	nitrite		-	Escherichia	coli
4434	malonate		-	Escherichia	coli
4434	sodium thiosulfate		-	Escherichia	coli
4434	L-arabinose		-	Escherichia	coli
4434	amygdalin		-	Escherichia	coli
4434	melibiose		-	Escherichia	coli
4434	sucrose		-	Escherichia	coli
4434	L-rhamnose		+	Escherichia	coli
4434	sorbitol		+	Escherichia	coli
4434	myo-inositol		-	Escherichia	coli
4434	D-mannitol		-	Escherichia	coli
4434	D-glucose		+	Escherichia	coli
4434	gelatin		-	Escherichia	coli
4434	tryptophan		+	Escherichia	coli
4434	urea		-	Escherichia	coli
4434	citrate		-	Escherichia	coli
4434	ornithine		-	Escherichia	coli
4434	lysine		+	Escherichia	coli
4434	arginine		-	Escherichia	coli
4434	indole		produced	Escherichia	coli
4434	acetoin		produced	Escherichia	coli
4434	indole		produced	Escherichia	coli
4434	hydrogen sulfide		produced	Escherichia	coli
4435	mannitol		+	Escherichia	coli
4435	citrate		-	Escherichia	coli
4435	glucose		+	Escherichia	coli
4435	lactose		+	Escherichia	coli
4435	nitrate		+	Escherichia	coli
4435	nitrite		+	Escherichia	coli
4435	malonate		-	Escherichia	coli
4435	sodium thiosulfate		-	Escherichia	coli
4435	L-arabinose		+	Escherichia	coli
4435	amygdalin		-	Escherichia	coli
4435	melibiose		+	Escherichia	coli
4435	sucrose		+	Escherichia	coli
4435	L-rhamnose		+	Escherichia	coli
4435	sorbitol		+	Escherichia	coli
4435	myo-inositol		-	Escherichia	coli
4435	D-mannitol		+	Escherichia	coli
4435	D-glucose		+	Escherichia	coli
4435	gelatin		-	Escherichia	coli
4435	tryptophan		+	Escherichia	coli
4435	urea		-	Escherichia	coli
4435	citrate		-	Escherichia	coli
4435	ornithine		+	Escherichia	coli
4435	lysine		+	Escherichia	coli
4435	arginine		-	Escherichia	coli
4435	indole		produced	Escherichia	coli
4435	acetoin		produced	Escherichia	coli
4435	indole		produced	Escherichia	coli
4435	hydrogen sulfide		produced	Escherichia	coli
4436	L-arabinose		+	Escherichia	coli
4436	amygdalin		-	Escherichia	coli
4436	melibiose		+	Escherichia	coli
4436	sucrose		-	Escherichia	coli
4436	L-rhamnose		-	Escherichia	coli
4436	sorbitol		+	Escherichia	coli
4436	myo-inositol		-	Escherichia	coli
4436	D-mannitol		+	Escherichia	coli
4436	D-glucose		+	Escherichia	coli
4436	gelatin		-	Escherichia	coli
4436	tryptophan		+	Escherichia	coli
4436	urea		-	Escherichia	coli
4436	citrate		-	Escherichia	coli
4436	ornithine		-	Escherichia	coli
4436	lysine		+	Escherichia	coli
4436	arginine		-	Escherichia	coli
4436	acetoin		produced	Escherichia	coli
4436	indole		produced	Escherichia	coli
4436	hydrogen sulfide		produced	Escherichia	coli
4437	L-arabinose		+	Escherichia	coli
4437	amygdalin		-	Escherichia	coli
4437	sucrose		-	Escherichia	coli
4437	L-rhamnose		+	Escherichia	coli
4437	sorbitol		+	Escherichia	coli
4437	myo-inositol		-	Escherichia	coli
4437	D-mannitol		+	Escherichia	coli
4437	D-glucose		+	Escherichia	coli
4437	gelatin		-	Escherichia	coli
4437	tryptophan		+	Escherichia	coli
4437	urea		-	Escherichia	coli
4437	citrate		-	Escherichia	coli
4437	ornithine		-	Escherichia	coli
4437	lysine		+	Escherichia	coli
4437	arginine		-	Escherichia	coli
4437	acetoin		produced	Escherichia	coli
4437	indole		produced	Escherichia	coli
4437	hydrogen sulfide		produced	Escherichia	coli
4438	L-arabinose		+	Escherichia	coli
4438	amygdalin		-	Escherichia	coli
4438	melibiose		+	Escherichia	coli
4438	sucrose		+	Escherichia	coli
4438	L-rhamnose		+	Escherichia	coli
4438	sorbitol		+	Escherichia	coli
4438	myo-inositol		-	Escherichia	coli
4438	D-mannitol		+	Escherichia	coli
4438	D-glucose		+	Escherichia	coli
4438	gelatin		-	Escherichia	coli
4438	tryptophan		+	Escherichia	coli
4438	urea		-	Escherichia	coli
4438	citrate		-	Escherichia	coli
4438	ornithine		+	Escherichia	coli
4438	lysine		+	Escherichia	coli
4438	arginine		-	Escherichia	coli
4438	acetoin		produced	Escherichia	coli
4438	indole		produced	Escherichia	coli
4438	hydrogen sulfide		produced	Escherichia	coli
4439	L-arabinose		+	Escherichia	coli
4439	amygdalin		-	Escherichia	coli
4439	melibiose		+	Escherichia	coli
4439	sucrose		-	Escherichia	coli
4439	L-rhamnose		+	Escherichia	coli
4439	sorbitol		+	Escherichia	coli
4439	myo-inositol		-	Escherichia	coli
4439	D-mannitol		+	Escherichia	coli
4439	D-glucose		+	Escherichia	coli
4439	gelatin		-	Escherichia	coli
4439	tryptophan		+	Escherichia	coli
4439	urea		-	Escherichia	coli
4439	citrate		-	Escherichia	coli
4439	ornithine		-	Escherichia	coli
4439	lysine		+	Escherichia	coli
4439	arginine		-	Escherichia	coli
4439	acetoin		produced	Escherichia	coli
4439	indole		produced	Escherichia	coli
4439	hydrogen sulfide		produced	Escherichia	coli
4440	L-arabinose		+	Escherichia	coli
4440	amygdalin		-	Escherichia	coli
4440	melibiose		+	Escherichia	coli
4440	sucrose		-	Escherichia	coli
4440	L-rhamnose		+	Escherichia	coli
4440	sorbitol		+	Escherichia	coli
4440	myo-inositol		-	Escherichia	coli
4440	D-mannitol		+	Escherichia	coli
4440	D-glucose		+	Escherichia	coli
4440	gelatin		-	Escherichia	coli
4440	tryptophan		+	Escherichia	coli
4440	urea		-	Escherichia	coli
4440	citrate		-	Escherichia	coli
4440	ornithine		-	Escherichia	coli
4440	lysine		+	Escherichia	coli
4440	arginine		-	Escherichia	coli
4440	acetoin		produced	Escherichia	coli
4440	indole		produced	Escherichia	coli
4440	hydrogen sulfide		produced	Escherichia	coli
4441	L-arabinose		+	Escherichia	coli
4441	amygdalin		-	Escherichia	coli
4441	melibiose		+	Escherichia	coli
4441	sucrose		-	Escherichia	coli
4441	L-rhamnose		+	Escherichia	coli
4441	sorbitol		+	Escherichia	coli
4441	myo-inositol		-	Escherichia	coli
4441	D-mannitol		+	Escherichia	coli
4441	D-glucose		+	Escherichia	coli
4441	gelatin		-	Escherichia	coli
4441	tryptophan		+	Escherichia	coli
4441	urea		-	Escherichia	coli
4441	citrate		-	Escherichia	coli
4441	ornithine		-	Escherichia	coli
4441	lysine		+	Escherichia	coli
4441	acetoin		produced	Escherichia	coli
4441	indole		produced	Escherichia	coli
4441	hydrogen sulfide		produced	Escherichia	coli
4442	L-arabinose		+	Escherichia	coli
4442	amygdalin		-	Escherichia	coli
4442	melibiose		-	Escherichia	coli
4442	sucrose		-	Escherichia	coli
4442	L-rhamnose		+	Escherichia	coli
4442	sorbitol		-	Escherichia	coli
4442	myo-inositol		-	Escherichia	coli
4442	D-mannitol		+	Escherichia	coli
4442	D-glucose		+	Escherichia	coli
4442	gelatin		-	Escherichia	coli
4442	tryptophan		+	Escherichia	coli
4442	urea		-	Escherichia	coli
4442	citrate		-	Escherichia	coli
4442	ornithine		-	Escherichia	coli
4442	lysine		-	Escherichia	coli
4442	arginine		-	Escherichia	coli
4442	acetoin		produced	Escherichia	coli
4442	indole		produced	Escherichia	coli
4442	hydrogen sulfide		produced	Escherichia	coli
4443	L-arabinose		+	Escherichia	coli
4443	amygdalin		-	Escherichia	coli
4443	melibiose		-	Escherichia	coli
4443	sucrose		-	Escherichia	coli
4443	L-rhamnose		+	Escherichia	coli
4443	sorbitol		+	Escherichia	coli
4443	myo-inositol		-	Escherichia	coli
4443	D-mannitol		+	Escherichia	coli
4443	D-glucose		+	Escherichia	coli
4443	gelatin		-	Escherichia	coli
4443	tryptophan		+	Escherichia	coli
4443	urea		-	Escherichia	coli
4443	citrate		-	Escherichia	coli
4443	ornithine		-	Escherichia	coli
4443	lysine		+	Escherichia	coli
4443	arginine		-	Escherichia	coli
4443	acetoin		produced	Escherichia	coli
4443	indole		produced	Escherichia	coli
4443	hydrogen sulfide		produced	Escherichia	coli
4444	L-arabinose		+	Escherichia	coli
4444	amygdalin		-	Escherichia	coli
4444	melibiose		-	Escherichia	coli
4444	sucrose		-	Escherichia	coli
4444	L-rhamnose		+	Escherichia	coli
4444	sorbitol		+	Escherichia	coli
4444	myo-inositol		-	Escherichia	coli
4444	D-mannitol		+	Escherichia	coli
4444	D-glucose		+	Escherichia	coli
4444	gelatin		-	Escherichia	coli
4444	tryptophan		+	Escherichia	coli
4444	urea		-	Escherichia	coli
4444	citrate		-	Escherichia	coli
4444	ornithine		-	Escherichia	coli
4444	lysine		+	Escherichia	coli
4444	arginine		-	Escherichia	coli
4444	acetoin		produced	Escherichia	coli
4444	indole		produced	Escherichia	coli
4444	hydrogen sulfide		produced	Escherichia	coli
4445	L-arabinose		-	Escherichia	coli
4445	amygdalin		-	Escherichia	coli
4445	melibiose		+	Escherichia	coli
4445	sucrose		-	Escherichia	coli
4445	L-rhamnose		+	Escherichia	coli
4445	sorbitol		+	Escherichia	coli
4445	myo-inositol		-	Escherichia	coli
4445	D-mannitol		+	Escherichia	coli
4445	D-glucose		+	Escherichia	coli
4445	gelatin		-	Escherichia	coli
4445	tryptophan		+	Escherichia	coli
4445	urea		-	Escherichia	coli
4445	citrate		-	Escherichia	coli
4445	ornithine		-	Escherichia	coli
4445	lysine		+	Escherichia	coli
4445	arginine		-	Escherichia	coli
4445	acetoin		produced	Escherichia	coli
4445	indole		produced	Escherichia	coli
4445	hydrogen sulfide		produced	Escherichia	coli
4446	L-arabinose		-	Escherichia	coli
4446	amygdalin		-	Escherichia	coli
4446	melibiose		+	Escherichia	coli
4446	sucrose		-	Escherichia	coli
4446	L-rhamnose		+	Escherichia	coli
4446	sorbitol		+	Escherichia	coli
4446	myo-inositol		-	Escherichia	coli
4446	D-mannitol		+	Escherichia	coli
4446	D-glucose		+	Escherichia	coli
4446	gelatin		-	Escherichia	coli
4446	tryptophan		+	Escherichia	coli
4446	urea		-	Escherichia	coli
4446	citrate		-	Escherichia	coli
4446	ornithine		-	Escherichia	coli
4446	lysine		+	Escherichia	coli
4446	arginine		-	Escherichia	coli
4446	acetoin		produced	Escherichia	coli
4446	indole		produced	Escherichia	coli
4446	hydrogen sulfide		produced	Escherichia	coli
4447	L-arabinose		-	Escherichia	coli
4447	amygdalin		-	Escherichia	coli
4447	melibiose		+	Escherichia	coli
4447	sucrose		-	Escherichia	coli
4447	L-rhamnose		+	Escherichia	coli
4447	sorbitol		+	Escherichia	coli
4447	myo-inositol		-	Escherichia	coli
4447	D-mannitol		+	Escherichia	coli
4447	D-glucose		+	Escherichia	coli
4447	gelatin		-	Escherichia	coli
4447	tryptophan		+	Escherichia	coli
4447	urea		-	Escherichia	coli
4447	citrate		-	Escherichia	coli
4447	ornithine		-	Escherichia	coli
4447	lysine		+	Escherichia	coli
4447	arginine		-	Escherichia	coli
4447	acetoin		produced	Escherichia	coli
4447	indole		produced	Escherichia	coli
4447	hydrogen sulfide		produced	Escherichia	coli
4448	L-arabinose		-	Escherichia	coli
4448	amygdalin		-	Escherichia	coli
4448	melibiose		+	Escherichia	coli
4448	sucrose		-	Escherichia	coli
4448	L-rhamnose		+	Escherichia	coli
4448	sorbitol		+	Escherichia	coli
4448	myo-inositol		-	Escherichia	coli
4448	D-mannitol		+	Escherichia	coli
4448	D-glucose		+	Escherichia	coli
4448	gelatin		-	Escherichia	coli
4448	tryptophan		+	Escherichia	coli
4448	urea		-	Escherichia	coli
4448	citrate		-	Escherichia	coli
4448	ornithine		-	Escherichia	coli
4448	lysine		+	Escherichia	coli
4448	arginine		-	Escherichia	coli
4448	acetoin		produced	Escherichia	coli
4448	indole		produced	Escherichia	coli
4448	hydrogen sulfide		produced	Escherichia	coli
4449	L-arabinose		-	Escherichia	coli
4449	amygdalin		-	Escherichia	coli
4449	melibiose		+	Escherichia	coli
4449	sucrose		-	Escherichia	coli
4449	L-rhamnose		+	Escherichia	coli
4449	sorbitol		+	Escherichia	coli
4449	myo-inositol		-	Escherichia	coli
4449	D-mannitol		+	Escherichia	coli
4449	D-glucose		+	Escherichia	coli
4449	gelatin		-	Escherichia	coli
4449	tryptophan		+	Escherichia	coli
4449	urea		-	Escherichia	coli
4449	citrate		-	Escherichia	coli
4449	ornithine		-	Escherichia	coli
4449	lysine		+	Escherichia	coli
4449	arginine		-	Escherichia	coli
4449	acetoin		produced	Escherichia	coli
4449	indole		produced	Escherichia	coli
4449	hydrogen sulfide		produced	Escherichia	coli
4450	L-arabinose		+	Escherichia	coli
4450	amygdalin		-	Escherichia	coli
4450	melibiose		-	Escherichia	coli
4450	sucrose		-	Escherichia	coli
4450	L-rhamnose		+	Escherichia	coli
4450	sorbitol		-	Escherichia	coli
4450	myo-inositol		-	Escherichia	coli
4450	D-mannitol		+	Escherichia	coli
4450	D-glucose		+	Escherichia	coli
4450	gelatin		-	Escherichia	coli
4450	tryptophan		+	Escherichia	coli
4450	urea		-	Escherichia	coli
4450	citrate		-	Escherichia	coli
4450	ornithine		-	Escherichia	coli
4450	lysine		-	Escherichia	coli
4450	arginine		-	Escherichia	coli
4450	acetoin		produced	Escherichia	coli
4450	indole		produced	Escherichia	coli
4450	hydrogen sulfide		produced	Escherichia	coli
4451	L-arabinose		-	Escherichia	coli
4451	amygdalin		-	Escherichia	coli
4451	melibiose		+	Escherichia	coli
4451	sucrose		-	Escherichia	coli
4451	L-rhamnose		+	Escherichia	coli
4451	sorbitol		+	Escherichia	coli
4451	myo-inositol		-	Escherichia	coli
4451	D-mannitol		-	Escherichia	coli
4451	D-glucose		+	Escherichia	coli
4451	gelatin		-	Escherichia	coli
4451	tryptophan		+	Escherichia	coli
4451	urea		-	Escherichia	coli
4451	citrate		-	Escherichia	coli
4451	ornithine		-	Escherichia	coli
4451	lysine		+	Escherichia	coli
4451	arginine		-	Escherichia	coli
4451	acetoin		produced	Escherichia	coli
4451	indole		produced	Escherichia	coli
4451	hydrogen sulfide		produced	Escherichia	coli
4452	L-arabinose		-	Escherichia	coli
4452	amygdalin		-	Escherichia	coli
4452	melibiose		+	Escherichia	coli
4452	sucrose		-	Escherichia	coli
4452	L-rhamnose		+	Escherichia	coli
4452	sorbitol		+	Escherichia	coli
4452	myo-inositol		-	Escherichia	coli
4452	D-mannitol		-	Escherichia	coli
4452	D-glucose		+	Escherichia	coli
4452	gelatin		-	Escherichia	coli
4452	tryptophan		+	Escherichia	coli
4452	urea		-	Escherichia	coli
4452	citrate		-	Escherichia	coli
4452	ornithine		-	Escherichia	coli
4452	lysine		+	Escherichia	coli
4452	arginine		-	Escherichia	coli
4452	acetoin		produced	Escherichia	coli
4452	indole		produced	Escherichia	coli
4452	hydrogen sulfide		produced	Escherichia	coli
4453	L-arabinose		+	Escherichia	coli
4453	amygdalin		-	Escherichia	coli
4453	sucrose		-	Escherichia	coli
4453	L-rhamnose		+	Escherichia	coli
4453	myo-inositol		-	Escherichia	coli
4453	D-mannitol		+	Escherichia	coli
4453	D-glucose		+	Escherichia	coli
4453	gelatin		-	Escherichia	coli
4453	tryptophan		+	Escherichia	coli
4453	urea		-	Escherichia	coli
4453	citrate		-	Escherichia	coli
4453	ornithine		-	Escherichia	coli
4453	lysine		-	Escherichia	coli
4453	arginine		-	Escherichia	coli
4453	acetoin		produced	Escherichia	coli
4453	indole		produced	Escherichia	coli
4453	hydrogen sulfide		produced	Escherichia	coli
4454	L-arabinose		-	Escherichia	coli
4454	amygdalin		-	Escherichia	coli
4454	melibiose		+	Escherichia	coli
4454	sucrose		-	Escherichia	coli
4454	L-rhamnose		+	Escherichia	coli
4454	sorbitol		-	Escherichia	coli
4454	myo-inositol		-	Escherichia	coli
4454	D-mannitol		-	Escherichia	coli
4454	D-glucose		+	Escherichia	coli
4454	gelatin		-	Escherichia	coli
4454	tryptophan		+	Escherichia	coli
4454	urea		-	Escherichia	coli
4454	citrate		-	Escherichia	coli
4454	ornithine		-	Escherichia	coli
4454	lysine		+	Escherichia	coli
4454	arginine		-	Escherichia	coli
4454	acetoin		produced	Escherichia	coli
4454	indole		produced	Escherichia	coli
4454	hydrogen sulfide		produced	Escherichia	coli
4455	L-arabinose		-	Escherichia	coli
4455	amygdalin		-	Escherichia	coli
4455	melibiose		+	Escherichia	coli
4455	sucrose		-	Escherichia	coli
4455	L-rhamnose		+	Escherichia	coli
4455	sorbitol		-	Escherichia	coli
4455	myo-inositol		-	Escherichia	coli
4455	D-mannitol		-	Escherichia	coli
4455	D-glucose		+	Escherichia	coli
4455	gelatin		-	Escherichia	coli
4455	tryptophan		+	Escherichia	coli
4455	urea		-	Escherichia	coli
4455	citrate		-	Escherichia	coli
4455	ornithine		-	Escherichia	coli
4455	lysine		+	Escherichia	coli
4455	arginine		-	Escherichia	coli
4455	acetoin		produced	Escherichia	coli
4455	indole		produced	Escherichia	coli
4455	hydrogen sulfide		produced	Escherichia	coli
4456	L-arabinose		+	Escherichia	coli
4456	amygdalin		-	Escherichia	coli
4456	sucrose		-	Escherichia	coli
4456	sorbitol		+	Escherichia	coli
4456	myo-inositol		-	Escherichia	coli
4456	D-glucose		+	Escherichia	coli
4456	gelatin		-	Escherichia	coli
4456	tryptophan		+	Escherichia	coli
4456	urea		-	Escherichia	coli
4456	citrate		-	Escherichia	coli
4456	ornithine		-	Escherichia	coli
4456	lysine		+	Escherichia	coli
4456	arginine		-	Escherichia	coli
4456	acetoin		produced	Escherichia	coli
4456	indole		produced	Escherichia	coli
4456	hydrogen sulfide		produced	Escherichia	coli
4458	L-arabinose		-	Escherichia	coli
4458	amygdalin		-	Escherichia	coli
4458	melibiose		-	Escherichia	coli
4458	sucrose		-	Escherichia	coli
4458	L-rhamnose		-	Escherichia	coli
4458	sorbitol		-	Escherichia	coli
4458	myo-inositol		-	Escherichia	coli
4458	D-mannitol		-	Escherichia	coli
4458	D-glucose		+	Escherichia	coli
4458	gelatin		-	Escherichia	coli
4458	tryptophan		+	Escherichia	coli
4458	urea		-	Escherichia	coli
4458	citrate		-	Escherichia	coli
4458	ornithine		-	Escherichia	coli
4458	lysine		+	Escherichia	coli
4458	arginine		-	Escherichia	coli
4458	acetoin		produced	Escherichia	coli
4458	indole		produced	Escherichia	coli
4458	hydrogen sulfide		produced	Escherichia	coli
4459	L-arabinose		-	Escherichia	coli
4459	amygdalin		-	Escherichia	coli
4459	melibiose		-	Escherichia	coli
4459	sucrose		-	Escherichia	coli
4459	L-rhamnose		+	Escherichia	coli
4459	sorbitol		+	Escherichia	coli
4459	myo-inositol		-	Escherichia	coli
4459	D-mannitol		-	Escherichia	coli
4459	D-glucose		-	Escherichia	coli
4459	gelatin		-	Escherichia	coli
4459	tryptophan		+	Escherichia	coli
4459	urea		-	Escherichia	coli
4459	citrate		-	Escherichia	coli
4459	ornithine		-	Escherichia	coli
4459	lysine		+	Escherichia	coli
4459	arginine		-	Escherichia	coli
4459	acetoin		produced	Escherichia	coli
4459	indole		produced	Escherichia	coli
4459	hydrogen sulfide		produced	Escherichia	coli
4460	L-arabinose		-	Escherichia	coli
4460	amygdalin		-	Escherichia	coli
4460	melibiose		-	Escherichia	coli
4460	sucrose		-	Escherichia	coli
4460	L-rhamnose		+	Escherichia	coli
4460	sorbitol		+	Escherichia	coli
4460	myo-inositol		-	Escherichia	coli
4460	D-mannitol		-	Escherichia	coli
4460	D-glucose		-	Escherichia	coli
4460	gelatin		-	Escherichia	coli
4460	tryptophan		+	Escherichia	coli
4460	urea		-	Escherichia	coli
4460	citrate		-	Escherichia	coli
4460	ornithine		-	Escherichia	coli
4460	lysine		+	Escherichia	coli
4460	arginine		-	Escherichia	coli
4460	acetoin		produced	Escherichia	coli
4460	indole		produced	Escherichia	coli
4460	hydrogen sulfide		produced	Escherichia	coli
4461	L-arabinose		+	Escherichia	coli
4461	melibiose		+	Escherichia	coli
4461	sucrose		-	Escherichia	coli
4461	L-rhamnose		+	Escherichia	coli
4461	sorbitol		+	Escherichia	coli
4461	myo-inositol		-	Escherichia	coli
4461	D-mannitol		+	Escherichia	coli
