orgId	locusId	sysName	geneName	desc	set1IT091 1664 hydathodes 6 dpi (Dna extract from 8 * 208 hydathodes and pooled together)	set2IT075 1600 hydathodes 6 dpi (Dna extract from 8 * 200 hydathodes and pooled together)	set2IT079 1664 hydathodes 6 dpi (Dna extract from 8 * 200 hydathodes and pooled together)	set2IT083 1648 hydathodes 6 dpi (Dna extract from 8 * 200 hydathodes and pooled together)	set2IT091 MOKA	set2IT092 Xantho_MME_glucose_casamino	set2IT093 Xantho_MME_glucose_dropout_LTH	set2IT094 Clovis xylem sap	set3IT072 MOKA	set3IT073 Xantho_MME_glucose_casamino	set3IT074 Xantho_MME_glucose_dropout_LTH	set3IT075 Clovis xylem sap	set3IT081 Xantho_MME_glucose_casamino	set3IT082 Xantho_MME_glucose_dropout_LTH	set3IT083 Clovis xylem sap	set3IT088 MOKA	set3IT089 Xantho_MME_glucose_casamino	set3IT090 Xantho_MME_glucose_dropout_LTH	set3IT091 Clovis xylem sap
Xantho	Xcc-8004.462.1	Xcc-8004.462.1		hypothetical protein	-0.035	-0.350	0.341	-0.916	-0.463	-0.514	-0.286	0.148	-0.077	0.019	-0.832	-0.536	-0.023	-0.394	0.137	-0.196	-0.176	0.058	-0.129
Xantho	Xcc-8004.4620.1	Xcc-8004.4620.1		Alanine racemase (EC 5.1.1.1)	-4.465	-3.760	-3.122	-3.565	-0.543	-1.039	-4.123	-3.655	-0.331	-0.437	-3.552	-2.935	-0.137	-4.021	-2.904	-0.054	0.004	-4.283	-3.955
Xantho	Xcc-8004.4621.1	Xcc-8004.4621.1		D-amino acid dehydrogenase small subunit (EC 1.4.99.1)	-0.329	-0.334	-0.190	-0.585	-0.167	-0.132	-0.269	-0.144	-0.157	0.132	-0.262	0.173	0.087	-0.364	-0.018	-0.067	0.037	-0.321	0.031
Xantho	Xcc-8004.4622.1	Xcc-8004.4622.1		Leucine-responsive regulatory protein, regulator for leucine (or lrp) regulon and high-affinity branched-chain amino acid transport system	-0.041	0.006	-0.096	0.115	0.008	-0.021	-0.068	-0.018	-0.012	0.053	-0.004	-0.181	0.086	-0.125	-0.254	0.032	-0.026	-0.358	-0.059
Xantho	Xcc-8004.4623.1	Xcc-8004.4623.1		FIG01210877: hypothetical protein	0.291	0.326	0.080	-0.158	-0.046	0.113	0.054	-0.073	-0.151	-0.081	-0.150	-0.102	-0.077	-0.009	0.120	-0.136	-0.021	-0.017	0.085
Xantho	Xcc-8004.4624.1	Xcc-8004.4624.1		Peptide methionine sulfoxide reductase MsrB (EC 1.8.4.12)	-0.137	0.647	-0.275	-0.228	0.025	0.223	0.043	-0.303	0.183	-0.154	0.043	0.078	-0.038	-0.362	0.016	-0.202	-0.208	0.049	-0.265
Xantho	Xcc-8004.4625.1	Xcc-8004.4625.1		FIG01210439: hypothetical protein	-0.862	0.233	-0.448	0.189	-0.192	0.036	0.219	0.023	-0.077	-0.495	0.237	-0.101	0.354	-0.108	-0.146	-0.075	0.130	0.409	0.061
Xantho	Xcc-8004.4626.1	Xcc-8004.4626.1		Flagellar motor rotation protein MotA	0.123	-0.106	-0.262	0.571	-0.045	0.075	0.037	0.110	-0.068	-0.084	-0.138	-0.156	-0.197	-0.051	0.049	-0.021	-0.195	0.024	-0.056
Xantho	Xcc-8004.4627.1	Xcc-8004.4627.1		Flagellar motor rotation protein MotB	0.775	0.010	0.693	0.002	0.126	0.095	-0.104	0.328	-0.170	0.199	-0.066	0.014	0.159	-0.038	-0.021	0.053	-0.339	-0.024	0.230
Xantho	Xcc-8004.4629.1	Xcc-8004.4629.1		FIG01210386: hypothetical protein	0.430	-0.215	0.075	-0.081	0.345	0.083	-0.068	-0.079	-0.266	0.058	0.242	0.184	0.408	0.384	0.834	0.351	0.318	0.306	0.496
Xantho	Xcc-8004.463.1	Xcc-8004.463.1		2,3-dihydroxy-2,3-dihydro-phenylpropionate dehydrogenase (EC 1.3.1.-)	-0.784	0.459	-0.947	0.263	0.115	-0.144	-0.039	0.242	0.342	-1.035	-0.347	0.167	-0.431	0.358	0.033	-0.356	-0.248	-0.531	-0.436
Xantho	Xcc-8004.4630.1	Xcc-8004.4630.1		FIG01210108: hypothetical protein	-0.072	0.850	1.595	-1.117	0.373	-0.164	-0.482	-0.446	0.406	0.947	1.379	1.348	0.767	0.307	0.270	0.230	0.275	0.064	0.035
Xantho	Xcc-8004.4631.1	Xcc-8004.4631.1		hypothetical protein	0.350	0.114	-0.161	-0.303	0.202	0.034	0.169	0.317	0.040	0.016	0.017	0.305	0.332	-0.114	0.061	0.167	-0.457	0.184	0.199
Xantho	Xcc-8004.4633.1	Xcc-8004.4633.1		FIG01210488: hypothetical protein	0.190	-0.566	0.192	2.340	-1.011	0.305	0.127	-0.158	0.110	0.271	-0.368	-0.439	0.001	-1.100	-0.095	0.375	0.629	0.347	0.256
Xantho	Xcc-8004.4634.1	Xcc-8004.4634.1		FIG01211407: hypothetical protein	0.271	0.315	0.196	-0.377	0.029	0.152	0.180	-0.088	-0.032	0.219	0.069	0.317	-0.196	0.062	-0.314	0.139	0.090	0.204	0.109
Xantho	Xcc-8004.4635.1	Xcc-8004.4635.1		hypothetical protein	-0.172	-0.043	-1.991	-0.813	-0.152	0.159	0.226	0.212	0.128	-0.379	0.058	-0.229	0.034	-0.275	-0.197	-0.530	-0.512	-0.177	-0.372
Xantho	Xcc-8004.4637.1	Xcc-8004.4637.1		ABC-type multidrug transport system, permease component	0.080	-0.007	0.047	0.337	0.022	0.173	-0.006	0.032	0.042	-0.135	-0.049	-0.159	0.096	0.008	0.033	-0.090	-0.065	0.106	-0.143
Xantho	Xcc-8004.4638.1	Xcc-8004.4638.1		ABC-type multidrug transport system, ATPase component	0.188	0.282	0.273	0.394	-0.087	0.087	0.298	0.135	-0.001	0.033	0.223	0.015	0.077	0.049	-0.023	0.081	0.108	0.207	-0.043
Xantho	Xcc-8004.4639.1	Xcc-8004.4639.1		Na+/H+ antiporter	-0.022	0.055	0.050	0.385	-0.235	0.017	0.154	-0.056	-0.196	-0.242	-0.252	-0.277	-0.103	-0.198	0.276	-0.165	-0.198	-0.168	-0.025
Xantho	Xcc-8004.464.1	Xcc-8004.464.1		Putative benzaldehyde dehydrogenase oxidoreductase protein (EC 1.2.1.28)	-0.113	-0.335	-0.145	-0.106	0.071	0.073	-0.186	0.112	0.080	0.057	0.045	-0.014	-0.080	-0.133	-0.015	-0.129	-0.217	-0.124	-0.079
Xantho	Xcc-8004.4640.1	Xcc-8004.4640.1		FIG01210726: hypothetical protein	0.488	-0.247	-1.164	-0.782	0.007	0.069	0.636	-0.094	0.076	0.080	-0.180	0.131	0.451	0.470	0.173	0.650	0.291	0.377	-0.119
Xantho	Xcc-8004.4641.1	Xcc-8004.4641.1		Secreted and surface protein containing fasciclin-like repeats	-0.232	0.529	1.249	0.529	0.130	0.256	0.460	0.296	-0.428	0.077	0.237	0.195	0.263	0.269	0.190	0.045	0.135	0.190	0.358
Xantho	Xcc-8004.4642.1	Xcc-8004.4642.1		DNA polymerase related protein	-0.399	-0.340	-0.155	-0.404	0.072	-0.067	0.062	0.091	-0.139	-0.284	-0.024	-0.095	-0.045	0.096	-0.044	-0.083	0.186	-0.182	0.041
Xantho	Xcc-8004.4643.1	Xcc-8004.4643.1		Biotin synthase related domain containing protein	0.142	0.096	0.053	-0.110	0.022	0.136	0.150	-0.019	0.148	0.115	0.145	0.100	0.083	-0.110	0.061	0.017	-0.045	-0.088	-0.142
Xantho	Xcc-8004.4645.1	Xcc-8004.4645.1		FIG074102: hypothetical protein	-0.245	-0.289	-0.114	0.194	-0.059	0.098	-0.159	0.046	0.025	-0.116	-0.202	-0.130	0.025	-0.231	-0.247	-0.041	0.017	-0.064	-0.102
Xantho	Xcc-8004.4646.1	Xcc-8004.4646.1		Transcriptional regulator, LysR family	-0.041	-0.187	0.059	0.237	-0.036	0.063	-0.056	0.001	0.156	0.058	0.215	0.190	0.139	0.237	-0.003	-0.006	0.166	0.125	0.084
Xantho	Xcc-8004.4647.1	Xcc-8004.4647.1		tryptophan repressor binding protein	0.203	-0.016	0.117	-0.139	-0.119	0.063	0.077	0.150	0.040	0.095	0.039	0.027	-0.045	-0.175	-0.253	-0.134	0.152	0.044	-0.037
Xantho	Xcc-8004.4648.1	Xcc-8004.4648.1		Oxidoreductase	0.164	-0.058	0.218	-0.189	-0.012	0.051	0.001	-0.005	0.080	-0.107	-0.102	-0.132	-0.007	-0.125	-0.155	-0.062	-0.048	0.003	-0.054
Xantho	Xcc-8004.4649.1	Xcc-8004.4649.1		Glycosyl transferase, family 2	0.221	-0.429	0.406	-0.462	0.083	-0.408	0.279	-0.195	0.512	0.175	0.562	0.149	0.315	0.288	-0.194	0.135	0.211	0.121	-0.071
Xantho	Xcc-8004.465.1	Xcc-8004.465.1		Transcriptional regulator PobR, AraC family	0.205	-0.418	-0.385	0.718	-0.391	0.164	-0.154	-0.052	-0.439	0.272	-0.290	-1.046	0.175	-0.156	-0.194	-0.077	-0.156	-0.106	-0.084
Xantho	Xcc-8004.4650.1	Xcc-8004.4650.1		Metallopeptidase	-0.106	0.062	-0.036	-0.014	-0.100	-0.046	-0.105	-0.005	0.119	-0.086	0.081	0.066	-0.066	-0.077	0.181	0.016	-0.039	0.178	0.066
Xantho	Xcc-8004.4651.1	Xcc-8004.4651.1		FIG01212773: hypothetical protein	0.167	0.117	-0.058	0.086	-0.013	0.026	0.004	0.133	-0.040	0.051	-0.122	-0.136	-0.025	0.079	-0.032	-0.043	0.048	-0.067	0.177
Xantho	Xcc-8004.4652.1	Xcc-8004.4652.1		FIG01210787: hypothetical protein	-0.350	0.815	0.421	0.861	-0.116	0.034	0.192	0.087	-0.079	-0.226	0.019	0.409	0.270	-0.015	-0.306	0.079	-0.210	0.087	-0.188
Xantho	Xcc-8004.4653.1	Xcc-8004.4653.1		amino acid transporter	-1.244	-1.208	-1.414	-0.444	-0.430	-0.232	-0.587	-0.147	-0.306	-0.395	-0.421	-0.211	-0.030	-0.366	-0.451	-0.292	-0.104	-0.308	-0.103
Xantho	Xcc-8004.4654.1	Xcc-8004.4654.1		FIG01213510: hypothetical protein	-0.029	-0.131	1.061	0.328	0.114	0.102	-0.153	0.072	0.367	0.250	0.207	0.364	0.220	0.185	-0.134	-0.188	-0.142	-0.070	-0.206
Xantho	Xcc-8004.4655.1	Xcc-8004.4655.1		Transcriptional regulator protein	0.125	-0.441	0.047	0.079	-0.092	0.008	-0.010	0.064	0.096	0.111	0.264	0.231	-0.033	0.153	0.138	-0.031	0.080	-0.035	0.209
Xantho	Xcc-8004.4656.1	Xcc-8004.4656.1		Autolysin sensor kinase (EC 2.7.3.-)	-0.129	-0.031	-0.238	0.271	-0.048	-0.183	0.039	0.121	0.074	-0.015	-0.036	-0.147	0.027	0.130	-0.029	-0.074	0.017	0.037	0.023
Xantho	Xcc-8004.4657.1	Xcc-8004.4657.1		D-amino acid oxidase	0.020	-0.038	-0.000	0.109	0.114	-0.036	-0.024	0.000	-0.036	-0.071	-0.037	-0.111	-0.084	-0.052	-0.015	0.040	-0.053	-0.013	0.037
Xantho	Xcc-8004.4659.1	Xcc-8004.4659.1		FIG01211680: hypothetical protein	0.269	-0.169	0.261	-0.004	-0.000	-0.082	0.116	0.009	-0.167	-0.429	0.001	0.114	-0.400	-0.424	-0.178	0.090	-0.236	-0.140	0.178
Xantho	Xcc-8004.466.1	Xcc-8004.466.1		P-hydroxybenzoate hydroxylase (EC 1.14.13.2)	0.151	0.014	-0.073	0.614	0.034	-0.169	0.099	0.073	-0.060	0.261	-0.075	-0.049	-0.218	0.000	0.380	0.138	0.047	0.126	-0.184
Xantho	Xcc-8004.4661.1	Xcc-8004.4661.1		Protein YciE	0.777	0.011	0.157	0.528	-0.068	0.793	0.871	0.489	0.063	0.371	0.857	0.956	0.711	0.564	-0.221	0.251	0.265	0.567	0.538
Xantho	Xcc-8004.4662.1	Xcc-8004.4662.1		Protein YciF	-0.135	0.472	-0.106	-0.669	-0.382	-0.082	-0.275	0.061	0.192	-0.243	-0.171	-0.222	-0.133	-0.367	0.299	-0.257	-0.434	-0.165	-0.284
Xantho	Xcc-8004.4663.1	Xcc-8004.4663.1		Manganese catalase (EC 1.11.1.6)	-0.152	-0.359	0.123	-0.031	0.088	0.259	-0.117	-0.140	0.020	-0.165	-0.112	0.057	0.019	0.198	0.056	-0.238	0.071	-0.179	0.027
Xantho	Xcc-8004.4664.1	Xcc-8004.4664.1		FIG01210612: hypothetical protein	-0.354	0.165	-0.101	0.223	0.157	-0.006	0.011	-0.061	-0.013	0.030	-0.026	0.075	0.093	0.034	0.419	-0.059	-0.148	0.014	-0.086
Xantho	Xcc-8004.4665.1	Xcc-8004.4665.1		FIG01211765: hypothetical protein	-1.465	-0.325	0.174	1.407	0.084	0.003	0.279	0.081	-0.312	0.016	0.180	0.323	0.279	0.135	0.485	-0.294	0.270	0.435	0.716
Xantho	Xcc-8004.4666.1	Xcc-8004.4666.1		Chemotaxis protein methyltransferase CheR (EC 2.1.1.80)	-0.025	0.107	-0.160	-0.597	-0.011	0.063	-0.113	-0.005	-0.080	-0.082	-0.167	-0.075	0.086	-0.108	0.224	-0.050	-0.017	-0.072	0.016
Xantho	Xcc-8004.4667.1	Xcc-8004.4667.1		Two-component system regulatory protein	0.034	-0.180	-0.140	0.181	0.195	-0.041	-0.118	0.117	0.087	-0.078	-0.095	-0.255	-0.061	-0.222	0.137	0.221	-0.055	0.023	-0.070
Xantho	Xcc-8004.4668.1	Xcc-8004.4668.1		FIG01210168: hypothetical protein	-0.559	0.348	0.730	-0.739	0.580	0.233	0.128	0.094	0.054	0.024	-0.279	0.607	0.211	0.118	1.654	0.226	0.204	0.670	0.659
Xantho	Xcc-8004.4669.1	Xcc-8004.4669.1		Transcriptional regulator NtrC family	0.236	1.612	1.226	0.814	0.277	-0.009	0.054	0.450	0.469	0.192	0.177	1.293	0.030	0.109	1.697	0.249	-0.116	0.361	0.786
Xantho	Xcc-8004.4671.1	Xcc-8004.4671.1		FIG01212254: hypothetical protein	-0.072	0.513	-0.059	0.988	-0.554	-0.012	-0.201	-0.688	-0.109	-0.145	-0.216	-0.305	-0.292	0.116	0.706	0.054	0.670	0.299	0.338
Xantho	Xcc-8004.4672.1	Xcc-8004.4672.1		hypothetical protein	0.462	-0.052	-0.306	-1.017	-0.595	-0.307	-0.567	-1.369	-0.470	-0.531	-0.685	-0.658	-0.119	-0.406	-0.249	-0.256	-0.356	-0.037	-0.153
Xantho	Xcc-8004.4673.1	Xcc-8004.4673.1		putative Cytochrome bd2, subunit I	-0.172	0.033	0.167	0.052	-0.109	0.021	-0.059	-0.035	0.020	-0.016	0.017	0.077	0.012	0.179	-0.081	0.123	0.022	-0.191	-0.094
Xantho	Xcc-8004.4674.1	Xcc-8004.4674.1		putative Cytochrome bd2, subunit II	0.212	0.566	0.585	-0.416	-0.055	-0.122	-0.100	0.044	0.088	-0.039	0.089	0.253	0.125	0.055	-0.318	0.166	0.157	0.095	0.305
Xantho	Xcc-8004.4675.1	Xcc-8004.4675.1		FIG01211280: hypothetical protein	-0.259	1.274	-0.324	-0.662	0.483	0.027	0.023	0.396	-0.593	-0.777	-1.094	-0.889	-0.726	-0.859	-0.280	-0.013	0.135	-0.328	-0.187
Xantho	Xcc-8004.4676.1	Xcc-8004.4676.1		FIG01210888: hypothetical protein	-0.244	0.284	-0.145	0.116	-0.110	-0.018	-0.012	0.057	-0.027	-0.108	-0.087	0.032	0.080	-0.165	-0.272	0.011	-0.175	0.069	0.070
Xantho	Xcc-8004.4677.1	Xcc-8004.4677.1		Oxidoreductase	-0.118	0.113	-0.100	-0.974	0.031	-0.227	0.024	-0.087	0.057	0.254	0.301	0.170	-0.086	0.005	0.292	0.041	-0.212	-0.182	0.173
Xantho	Xcc-8004.4678.1	Xcc-8004.4678.1		UDP-glucose 4-epimerase (EC 5.1.3.2)	0.054	0.448	-0.198	0.240	0.164	0.195	0.008	0.191	-0.042	0.007	0.037	-0.292	-0.134	-0.124	0.145	-0.059	0.106	-0.099	0.185
Xantho	Xcc-8004.4679.1	Xcc-8004.4679.1		Glycosyltransferase	0.379	-0.266	0.330	-0.052	-0.035	0.410	0.254	0.107	-0.166	0.029	-0.078	-0.021	0.067	-0.129	0.077	0.139	0.120	0.177	0.055
Xantho	Xcc-8004.468.1	Xcc-8004.468.1		FIG01210342: hypothetical protein	-0.473	0.134	-0.313	0.307	0.081	0.160	0.064	-0.209	0.541	0.329	0.188	0.048	0.210	-0.015	-0.032	0.105	0.238	0.175	0.266
Xantho	Xcc-8004.4680.1	Xcc-8004.4680.1		UDP-galactopyranose mutase (EC 5.4.99.9)	0.391	0.052	0.395	0.222	-0.009	-0.009	0.065	-0.061	0.153	0.237	0.189	0.131	0.074	-0.130	0.020	0.092	-0.048	-0.024	0.095
Xantho	Xcc-8004.4681.1	Xcc-8004.4681.1		FIG01210376: hypothetical protein	0.425	0.764	0.347	0.145	-0.007	0.114	0.229	0.073	-0.143	0.098	0.234	0.034	0.149	-0.010	-0.268	0.126	-0.009	-0.071	-0.119
Xantho	Xcc-8004.4682.1	Xcc-8004.4682.1		Transport ATP-binding protein CydCD	0.268	0.228	-0.097	-0.489	0.010	-0.029	0.109	0.065	0.240	0.064	0.074	0.222	-0.015	-0.098	0.070	-0.122	-0.072	-0.080	0.005
Xantho	Xcc-8004.4686.1	Xcc-8004.4686.1		Threonine dehydrogenase and related Zn-dependent dehydrogenases	0.025	0.382	-0.064	0.737	-0.006	0.182	0.288	0.239	0.167	0.033	0.219	0.125	0.348	0.406	0.016	0.063	0.193	0.065	0.235
Xantho	Xcc-8004.4689.1	Xcc-8004.4689.1		FIG01210590: hypothetical protein	-0.331	-0.421	0.511	-0.810	0.146	0.120	0.017	0.142	0.096	0.172	-0.054	-0.191	0.117	-0.117	0.568	0.062	-0.129	0.034	-0.007
Xantho	Xcc-8004.469.1	Xcc-8004.469.1		Glycerol kinase (EC 2.7.1.30)	0.123	0.034	0.004	0.242	-0.122	-0.238	-0.218	0.010	-0.023	-0.174	-0.233	-0.266	-0.151	-0.135	0.246	-0.002	0.026	0.067	0.184
Xantho	Xcc-8004.4691.1	Xcc-8004.4691.1		hypothetical protein	0.555	0.459	0.603	-0.787	0.271	0.003	0.192	-0.054	-0.402	-0.096	-0.106	0.112	-0.000	-0.130	-0.007	-0.119	0.212	0.309	0.261
Xantho	Xcc-8004.4693.1	Xcc-8004.4693.1		hypothetical protein	0.662	-0.312	-0.590	-0.986	-0.222	-0.292	-0.350	-0.545	-0.829	-0.395	-0.210	-0.524	-0.097	-0.596	0.118	-0.163	-0.780	-0.378	-0.156
Xantho	Xcc-8004.4694.1	Xcc-8004.4694.1		FIG01210824: hypothetical protein	-0.796	0.013	-0.102	-2.426	0.119	-0.280	0.413	0.762	-0.211	0.503	0.187	0.044	0.081	-0.141	0.920	-0.020	-0.246	-0.158	0.050
Xantho	Xcc-8004.4695.1	Xcc-8004.4695.1		Periplasmic aromatic aldehyde oxidoreductase, molybdenum binding subunit YagR	0.151	-0.035	-0.225	0.122	0.041	-0.125	0.124	-0.046	0.028	-0.111	-0.148	-0.160	-0.187	-0.260	-0.067	-0.049	-0.096	-0.131	0.024
Xantho	Xcc-8004.4697.1	Xcc-8004.4697.1		FIG01210654: hypothetical protein	-0.448	-0.481	-0.418	0.272	-0.056	0.133	-0.101	0.136	0.054	-0.328	-0.293	-0.159	-0.123	-0.877	-0.441	0.080	-0.207	-0.404	-0.344
Xantho	Xcc-8004.4698.1	Xcc-8004.4698.1		Methyl-accepting chemotaxis protein	-0.095	0.144	0.153	-0.165	0.179	-0.134	0.260	0.266	0.124	-0.251	-0.056	0.095	0.405	0.258	0.193	-0.077	-0.682	-0.160	-0.055
Xantho	Xcc-8004.4699.1	Xcc-8004.4699.1		Flagellar motor protein	-1.571	-0.705	-0.536	-1.095	0.255	0.163	-0.572	-0.034	-0.448	-1.360	-0.819	-0.578	0.119	-0.207	0.269	-0.107	-0.544	-0.489	-0.082
Xantho	Xcc-8004.47.1	Xcc-8004.47.1		Phospholipid N-methyltransferase	-0.096	-0.118	-0.515	0.007	-0.063	0.002	-0.158	0.054	-0.196	-0.133	-0.185	-0.184	0.223	0.134	0.053	-0.056	0.005	-0.081	-0.006
Xantho	Xcc-8004.470.1	Xcc-8004.470.1		Glycerol uptake facilitator protein	0.246	0.109	-0.199	0.156	-0.209	-0.098	-0.198	-0.195	0.132	-0.092	-0.056	-0.239	-0.242	-0.027	0.120	0.185	-0.071	0.074	-0.056
Xantho	Xcc-8004.4700.1	Xcc-8004.4700.1		FIG01210206: hypothetical protein	-1.107	-0.761	-1.223	-2.115	0.399	-0.715	-0.175	0.020	0.403	-0.188	0.542	0.567	-0.257	-0.951	0.101	-0.271	-0.187	-0.271	-0.124
Xantho	Xcc-8004.4702.1	Xcc-8004.4702.1		Ferrichrome-iron receptor	-0.214	-0.105	-0.070	-0.420	-0.047	-0.043	0.088	-0.152	-0.055	-0.024	0.033	-0.006	-0.044	0.043	-0.179	-0.044	0.069	0.074	0.126
Xantho	Xcc-8004.4703.1	Xcc-8004.4703.1		FIG01209878: hypothetical protein	0.070	-0.205	0.191	-0.518	-0.406	0.017	0.072	-0.161	-0.183	0.125	0.024	-0.161	-0.036	-0.002	0.061	0.183	-0.268	-0.027	0.057
Xantho	Xcc-8004.4704.1	Xcc-8004.4704.1		FIG00952399: hypothetical protein	-0.284	-0.136	-0.100	-1.230	-0.018	0.294	-0.069	0.005	0.298	0.402	0.454	0.177	0.377	0.102	-0.133	0.409	0.066	-0.021	0.483
Xantho	Xcc-8004.4705.1	Xcc-8004.4705.1		ABC transporter ATP-binding protein	-0.083	-0.151	-0.583	-1.470	-0.502	-0.590	-0.211	-0.329	0.152	-0.295	-0.408	-0.541	-0.178	-0.685	0.020	-0.119	-0.029	-0.148	-0.390
Xantho	Xcc-8004.4706.1	Xcc-8004.4706.1		FIG01212155: hypothetical protein	0.323	0.036	-0.066	0.290	0.050	-0.010	-0.116	-0.144	-0.080	-0.063	0.106	0.046	-0.127	-0.138	0.119	0.121	0.036	-0.089	0.092
Xantho	Xcc-8004.4707.1	Xcc-8004.4707.1		Transcriptional regulator, LysR family	0.269	0.299	0.097	-0.521	-0.199	-0.302	0.091	-0.206	0.051	-0.122	-0.083	-0.225	-0.064	0.028	-0.045	-0.116	-0.126	0.083	0.082
Xantho	Xcc-8004.4708.1	Xcc-8004.4708.1		Putative translation initiation inhibitor, yjgF family	-0.830	-0.611	-0.002	-0.824	0.218	-0.376	-0.205	-0.017	0.124	0.159	-0.213	-0.201	-0.036	-0.054	0.777	0.060	-0.098	-0.123	-0.026
Xantho	Xcc-8004.4709.1	Xcc-8004.4709.1		Short-chain dehydrogenase/reductase SDR	-0.039	-0.427	0.063	-0.241	-0.109	-0.014	0.071	-0.084	-0.010	0.040	-0.209	-0.097	0.095	-0.009	-0.116	0.113	0.128	0.133	0.142
Xantho	Xcc-8004.471.1	Xcc-8004.471.1		Aerobic glycerol-3-phosphate dehydrogenase (EC 1.1.5.3)	0.337	0.763	0.047	0.539	-0.265	0.122	-0.183	-0.007	-0.170	-0.129	-0.621	-0.031	-0.360	-0.607	-0.149	-0.044	0.104	-0.564	0.038
Xantho	Xcc-8004.4710.1	Xcc-8004.4710.1		FIG01211889: hypothetical protein	0.244	1.810	-0.397	0.897	0.359	-0.337	-0.316	-0.060	-0.358	-0.176	-0.215	-0.263	0.226	0.011	-0.506	-0.068	-0.076	0.038	0.136
Xantho	Xcc-8004.4712.1	Xcc-8004.4712.1		Oxidoreductase	0.312	0.293	-0.412	0.510	-0.171	-0.061	-0.344	-0.164	0.036	0.052	-0.131	0.397	-0.111	0.357	0.038	0.020	-0.048	0.093	-0.307
Xantho	Xcc-8004.4713.1	Xcc-8004.4713.1		Transcriptional regulator lysR family	-0.750	0.069	0.761	-0.573	0.080	0.199	0.227	0.200	0.130	0.110	0.109	0.295	0.052	0.071	-0.159	-0.048	-0.234	-0.475	-0.066
Xantho	Xcc-8004.4714.1	Xcc-8004.4714.1		putative; ORF located using Glimmer/Genemark	0.058	-0.025	-0.166	0.102	-0.102	-0.190	0.101	0.072	-0.152	-0.269	-0.311	-0.136	-0.138	-0.131	0.114	-0.009	-0.211	-0.214	-0.141
Xantho	Xcc-8004.4715.1	Xcc-8004.4715.1		FIG00353010: hypothetical protein	-0.591	-0.257	0.058	0.020	-0.281	-0.255	0.003	0.033	-0.294	-0.224	-0.071	0.134	0.026	-0.251	-0.265	-0.164	-0.225	-0.372	0.065
Xantho	Xcc-8004.4717.1	Xcc-8004.4717.1		diguanylate cyclase/phosphodiesterase (GGDEF & EAL domains) with PAS/PAC sensor(s)	-0.540	0.003	-0.121	-0.111	0.200	-0.004	-0.041	0.040	-0.046	0.001	-0.100	-0.023	-0.165	0.066	-0.055	0.119	-0.176	-0.022	-0.026
Xantho	Xcc-8004.4719.1	Xcc-8004.4719.1		Diguanylate cyclase (GGDEF domain) with GAF sensor	-0.056	-0.360	0.256	0.448	-0.123	0.195	0.031	-0.181	0.373	0.350	0.269	0.327	0.124	0.409	-0.044	-0.053	0.218	0.364	-0.093
Xantho	Xcc-8004.472.1	Xcc-8004.472.1		Glycerol-3-phosphate regulon repressor, DeoR family	-0.482	-0.788	0.431	-0.438	-0.072	0.089	0.015	-0.100	0.001	0.173	0.245	0.028	-0.184	-0.084	-0.289	-0.106	0.234	0.181	0.079
Xantho	Xcc-8004.4721.1	Xcc-8004.4721.1		avirulence protein	-0.356	0.388	-0.386	0.009	-0.040	-0.255	-0.318	0.050	-0.002	-0.344	-0.357	-0.225	0.165	-0.159	0.516	0.177	-0.046	-0.034	-0.109
Xantho	Xcc-8004.4728.1	Xcc-8004.4728.1		FIG01210029: hypothetical protein	0.063	0.404	0.136	0.631	-0.212	-0.110	0.022	0.014	-0.195	-0.317	-0.610	0.088	-0.253	-0.084	-0.061	0.122	-0.296	-0.181	-0.215
Xantho	Xcc-8004.473.1	Xcc-8004.473.1		Flavodoxin reductases (ferredoxin-NADPH reductases) family 1; Vanillate O-demethylase oxidoreductase (EC 1.14.13.-)	0.151	0.085	0.037	-0.247	-0.025	-0.008	-0.075	-0.009	-0.109	-0.018	-0.036	-0.039	0.023	0.030	-0.077	0.113	0.044	-0.083	0.094
Xantho	Xcc-8004.4731.1	Xcc-8004.4731.1		D-tyrosyl-tRNA(Tyr) deacylase (EC 3.6.1.n1)	-0.260	0.122	0.215	1.263	0.060	-0.059	-0.164	0.078	0.141	0.095	-0.553	-0.258	-0.096	-0.459	0.103	0.061	-0.243	-0.464	-0.140
Xantho	Xcc-8004.4732.1	Xcc-8004.4732.1		Lipid A biosynthesis lauroyl acyltransferase (EC 2.3.1.-)	-0.582	0.240	0.116	-2.005	-0.585	-0.976	-1.164	-0.530	0.414	-1.173	0.027	-0.000	-2.858	-2.155	0.387	-1.286	-2.862	-0.539	-0.773
Xantho	Xcc-8004.4733.1	Xcc-8004.4733.1		Phosphinothricin N-acetyltransferase (EC 2.3.1.-)	-0.286	0.093	-0.289	0.184	-0.016	0.094	0.071	-0.032	-0.022	-0.138	0.038	0.026	-0.113	0.073	0.028	-0.092	-0.031	0.047	0.291
Xantho	Xcc-8004.4735.1	Xcc-8004.4735.1		FIG01210211: hypothetical protein	0.076	-0.213	-0.334	-0.389	-0.140	-0.282	-0.141	-0.115	-0.228	0.048	0.093	-0.262	-0.089	-0.201	-0.148	-0.093	0.010	0.017	0.066
Xantho	Xcc-8004.4736.1	Xcc-8004.4736.1		Possibly related to ydbT	-0.046	-0.022	-0.219	-0.270	-0.032	0.052	-0.166	-0.015	0.002	-0.127	-0.099	-0.231	-0.078	-0.115	0.064	-0.075	0.030	-0.035	-0.018
