orgId	locusId	sysName	geneName	desc	set1IT091 1664 hydathodes 6 dpi (Dna extract from 8 * 208 hydathodes and pooled together)	set2IT075 1600 hydathodes 6 dpi (Dna extract from 8 * 200 hydathodes and pooled together)	set2IT079 1664 hydathodes 6 dpi (Dna extract from 8 * 200 hydathodes and pooled together)	set2IT083 1648 hydathodes 6 dpi (Dna extract from 8 * 200 hydathodes and pooled together)	set2IT091 MOKA	set2IT092 Xantho_MME_glucose_casamino	set2IT093 Xantho_MME_glucose_dropout_LTH	set2IT094 Clovis xylem sap	set3IT072 MOKA	set3IT073 Xantho_MME_glucose_casamino	set3IT074 Xantho_MME_glucose_dropout_LTH	set3IT075 Clovis xylem sap	set3IT081 Xantho_MME_glucose_casamino	set3IT082 Xantho_MME_glucose_dropout_LTH	set3IT083 Clovis xylem sap	set3IT088 MOKA	set3IT089 Xantho_MME_glucose_casamino	set3IT090 Xantho_MME_glucose_dropout_LTH	set3IT091 Clovis xylem sap
Xantho	Xcc-8004.2353.1	Xcc-8004.2353.1		FIG01209836: hypothetical protein	1.417	-0.227	-0.601	1.401	-0.475	0.640	-0.540	0.331	0.362	-0.832	-1.310	-1.929	-0.762	-1.289	1.036	0.634	-0.528	-0.044	0.097
Xantho	Xcc-8004.2356.1	Xcc-8004.2356.1		Ribosomal large subunit pseudouridine synthase B (EC 4.2.1.70)	-1.668	-0.850	2.254	-3.822	-0.538	-1.787	-2.216	0.558	-1.858	0.417	-1.039	-0.787	-0.524	-1.757	-0.354	-1.704	-0.007	-1.810	-0.879
Xantho	Xcc-8004.2357.1	Xcc-8004.2357.1		Segregation and condensation protein B	-1.745	-0.687	-2.495	0.670	-1.673	0.569	-1.670	-1.238	-1.816	-1.816	-0.316	-1.906	-3.696	-1.203	-1.690	-1.081	-1.163	0.205	-1.746
Xantho	Xcc-8004.2358.1	Xcc-8004.2358.1		Segregation and condensation protein A	-4.662	-4.740	-3.808	-4.829	-1.504	-2.336	-2.281	-1.635	-1.284	-2.648	-0.961	-1.816	-1.848	-1.085	-3.743	-3.244	-2.979	-2.903	-3.415
Xantho	Xcc-8004.236.1	Xcc-8004.236.1		1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	-0.578	-1.415	-0.240	-0.854	0.166	1.626	0.214	-1.473	0.558	-0.591	0.360	1.022	3.502	-0.165	0.042	0.508	1.732	0.702	0.629
Xantho	Xcc-8004.2360.1	Xcc-8004.2360.1		YciL protein	0.970	-0.448	-0.072	1.168	-0.680	0.724	-1.460	-1.229	0.197	0.149	0.681	0.711	-0.067	-0.250	-0.682	0.445	-0.142	-1.225	1.949
Xantho	Xcc-8004.2361.1	Xcc-8004.2361.1		Cell division protein BolA	-1.535	-0.061	-0.122	-0.595	2.133	0.081	-0.123	0.313	0.591	-0.729	-0.166	-0.098	-1.186	-2.231	-0.417	-1.441	-0.805	0.361	0.999
Xantho	Xcc-8004.2362.1	Xcc-8004.2362.1		Transcriptional regulator, LacI family	1.139	-0.692	1.041	1.932	-1.106	-0.172	-1.388	0.345	1.066	0.738	0.762	0.241	-1.294	-0.237	-0.867	0.926	2.250	0.194	0.638
Xantho	Xcc-8004.2363.1	Xcc-8004.2363.1		OmpA-related protein	0.901	0.276	1.394	1.456	0.164	-0.314	0.059	-0.293	-0.175	-0.276	0.113	0.580	0.136	-0.709	0.204	-0.448	-0.261	-0.468	-0.068
Xantho	Xcc-8004.2365.1	Xcc-8004.2365.1		Hypothetical protein USSDB1A	-6.347	-3.973	-4.807	-2.772	-0.249	-0.993	-1.845	1.165	-1.466	-1.196	-1.865	0.257	0.849	-0.985	-1.074	0.003	-0.160	-3.829	0.480
Xantho	Xcc-8004.2366.1	Xcc-8004.2366.1		Sugar ABC transporter, periplasmic sugar-binding protein USSDB1B	-5.557	-3.580	-4.198	-4.383	-1.416	-1.193	-0.241	0.623	-0.056	-1.615	-2.383	0.157	-0.213	-2.370	-0.232	0.443	-1.661	-2.466	-0.244
Xantho	Xcc-8004.2368.1	Xcc-8004.2368.1		N-Acetyl-D-glucosamine ABC transport system, permease protein 1	-0.835	-2.192	-2.810	-5.037	0.859	0.680	-0.742	1.838	-2.142	-0.155	-0.521	0.178	0.233	0.066	-3.431	0.526	0.143	-0.605	1.011
Xantho	Xcc-8004.2369.1	Xcc-8004.2369.1		Sugar ABC transporter, sugar permease protein 2 USSDB1D	-2.235	-2.543	-2.617	-3.166	-0.844	-1.625	0.089	1.293	-0.648	-1.239	-1.179	-1.867	-1.088	-0.066	-1.071	-0.554	-0.669	-1.376	-0.617
Xantho	Xcc-8004.237.1	Xcc-8004.237.1		FIG01211085: hypothetical protein	-1.846	1.100	0.492	-1.708	-0.267	0.411	-0.067	-0.270	0.117	0.023	0.808	-0.064	0.147	-0.404	-0.882	0.555	0.380	-0.174	0.149
Xantho	Xcc-8004.2370.1	Xcc-8004.2370.1		Hypothetical protein USSDB1E	-4.676	-2.268	-3.857	-2.107	-0.499	-0.903	-0.184	-0.925	-0.507	-0.420	-1.178	0.142	0.449	-0.741	1.623	-0.306	-1.399	-1.548	1.059
Xantho	Xcc-8004.2371.1	Xcc-8004.2371.1		putative secreted protein	-0.694	0.475	-1.338	-1.215	1.787	-0.276	-0.170	1.359	0.832	-0.662	-2.574	0.319	-0.219	-1.826	1.751	0.566	-2.743	-1.270	-0.645
Xantho	Xcc-8004.2372.1	Xcc-8004.2372.1		Pheromone shutdown protein	-3.471	-3.556	-4.261	-0.923	-2.337	-4.127	-0.787	-0.487	-2.130	-1.755	-0.555	-2.213	-2.452	-2.765	-1.802	-2.400	-2.406	-1.805	-2.502
Xantho	Xcc-8004.2373.1	Xcc-8004.2373.1		Phosphinothricin N-acetyltransferase	-0.285	-2.218	0.582	-2.573	0.433	1.161	1.069	-1.720	-0.653	0.388	0.522	-0.911	-0.384	-0.348	0.141	-0.575	0.366	1.171	0.483
Xantho	Xcc-8004.2376.1	Xcc-8004.2376.1		FIG01210851: hypothetical protein	-0.248	-1.131	-0.396	0.676	-0.012	1.824	0.750	0.243	1.417	0.076	0.152	0.285	-1.349	-0.117	0.893	-0.380	0.387	-0.476	-1.487
Xantho	Xcc-8004.238.1	Xcc-8004.238.1		Adenylate cyclase (EC 4.6.1.1)	-1.166	0.401	-0.665	-1.480	-0.534	-0.757	-1.348	-0.995	-0.821	0.125	-0.179	-0.202	-1.166	-1.318	-0.108	-0.849	0.427	0.958	0.497
Xantho	Xcc-8004.2383.1	Xcc-8004.2383.1		FIG01211288: hypothetical protein	-2.421	-0.978	-0.997	-0.466	-0.194	-0.653	0.031	0.492	-0.338	-0.307	-0.435	-0.121	0.681	-0.016	1.268	-0.564	-0.599	-0.450	1.365
Xantho	Xcc-8004.2384.1	Xcc-8004.2384.1		Heat shock (predicted periplasmic) protein YciM, precursor	-12.933	-10.169	-11.007	-12.944	1.613	0.709	1.618	-0.791	1.916	0.149	3.933	-2.458	2.171	5.901	9.573	-0.105	1.383	-1.219	-0.526
Xantho	Xcc-8004.2385.1	Xcc-8004.2385.1		lipopolysaccharide core biosynthesis protein	-12.066	-9.422	-10.989	-12.446	3.161	-0.090	-0.034	-1.186	3.321	1.580	3.615	-2.116	0.894	2.206	11.702	3.644	1.983	-5.722	-1.675
Xantho	Xcc-8004.2386.1	Xcc-8004.2386.1		UDP-N-acetylglucosamine 4,6-dehydratase (EC 4.2.1.-)	-13.024	-9.105	-9.929	-14.665	3.328	0.618	1.229	-2.878	1.789	-1.090	-1.403	-5.110	-0.934	0.284	16.977	3.525	0.637	-5.870	-1.045
Xantho	Xcc-8004.2387.1	Xcc-8004.2387.1		UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9)	-3.207	-2.816	-2.880	-2.431	-0.401	-0.482	-2.721	-3.965	1.653	-0.332	-2.147	-2.573	-2.075	-2.264	-3.697	-0.487	-1.412	-0.332	-4.083
Xantho	Xcc-8004.2388.1	Xcc-8004.2388.1		putative Glutathione-regulated potassium-efflux system protein KefB	0.970	-0.506	0.634	0.410	0.164	1.986	1.655	0.314	-1.291	0.534	-0.422	0.304	-0.681	1.045	0.204	-0.016	0.896	0.350	-0.630
Xantho	Xcc-8004.2389.1	Xcc-8004.2389.1		protein of unknown function DUF1244	0.138	0.300	0.739	-0.824	-0.353	-0.166	-0.282	-1.011	-1.443	-0.786	-0.047	-1.217	-0.427	0.687	1.390	-0.853	0.192	-0.855	0.554
Xantho	Xcc-8004.2392.1	Xcc-8004.2392.1		hypothetical protein	0.078	0.433	1.366	1.375	0.703	1.245	0.023	1.022	0.217	-0.749	-0.535	0.053	0.013	-1.002	-0.506	-1.325	-2.096	-1.032	1.516
Xantho	Xcc-8004.2396.1	Xcc-8004.2396.1		Methyl-accepting chemotaxis protein	-1.401	0.823	1.305	0.850	-0.439	-0.664	0.968	-1.520	-0.729	0.211	0.713	0.407	-0.744	0.773	-1.110	0.173	-0.971	-0.516	1.673
Xantho	Xcc-8004.2397.1	Xcc-8004.2397.1		two-component system regulatory protein	-1.260	-0.766	-0.741	0.256	-0.067	-0.160	-0.390	-0.411	0.585	-0.568	-0.262	-0.491	0.784	0.661	2.110	-0.062	0.134	0.275	-0.450
Xantho	Xcc-8004.2398.1	Xcc-8004.2398.1		hypothetical protein	-0.611	1.081	0.654	0.574	0.990	0.204	-0.387	0.493	-0.198	0.537	0.793	0.599	0.425	-0.228	-0.333	-0.782	0.136	-0.153	-0.562
Xantho	Xcc-8004.2399.1	Xcc-8004.2399.1		FIG024214: Transcriptional regulator, AraC family	0.323	-2.494	-1.411	-3.179	-0.478	-0.949	0.706	-2.466	1.082	-0.203	-0.904	-1.016	0.494	0.162	1.604	0.390	-0.412	-1.534	-1.528
Xantho	Xcc-8004.24.1	Xcc-8004.24.1		FIG056164: rhomboid family serine protease	-3.708	-3.443	-3.323	0.893	-0.841	-0.865	-0.453	-2.013	-0.530	-1.180	-0.399	-1.110	-2.251	-1.541	-2.219	-1.792	-2.084	-0.894	-0.992
Xantho	Xcc-8004.240.1	Xcc-8004.240.1		Phospholipid-binding protein	-0.447	-1.252	-0.242	-0.119	-0.478	0.441	0.208	-0.149	-0.078	1.493	0.693	-0.312	-0.405	-2.254	-1.144	-0.989	0.689	0.109	-0.325
Xantho	Xcc-8004.2400.1	Xcc-8004.2400.1		hypothetical protein	0.556	0.352	-1.580	-1.346	-1.639	-1.370	-0.095	-0.415	0.106	-1.014	-1.428	-1.958	0.127	0.218	1.002	-0.096	0.512	0.063	0.284
Xantho	Xcc-8004.2401.1	Xcc-8004.2401.1		FIG00545367: hypothetical protein	-0.324	1.841	0.283	1.039	-0.051	-0.800	1.216	-1.642	-0.480	-0.979	-0.614	-1.014	-1.851	-0.019	-1.898	-2.090	-2.014	-1.469	-1.866
Xantho	Xcc-8004.2402.1	Xcc-8004.2402.1		Exoenzymes regulatory protein AepA precursor	-0.727	-0.743	0.142	-0.836	0.424	1.509	1.091	0.006	-1.878	1.149	-0.039	-0.437	1.772	0.618	-1.214	0.153	0.165	0.145	-0.109
Xantho	Xcc-8004.2403.1	Xcc-8004.2403.1		MFS transporter	-0.247	-0.921	-1.348	-2.964	1.551	-0.731	-1.171	0.317	-0.103	0.059	0.280	0.831	-0.076	0.870	2.508	0.306	1.274	-2.420	-0.329
Xantho	Xcc-8004.2404.1	Xcc-8004.2404.1		hypothetical protein	-1.163	1.083	-0.376	2.018	-0.695	0.872	-0.804	-0.025	-1.338	1.810	0.226	0.651	0.120	-0.108	-1.535	-1.301	2.226	0.243	2.283
Xantho	Xcc-8004.2405.1	Xcc-8004.2405.1		Alpha/beta hydrolase fold (EC 3.8.1.5)	1.902	0.981	-0.757	0.886	0.582	-0.461	-1.063	-0.978	0.058	-1.539	-1.153	0.165	-1.839	-2.226	0.004	0.278	-1.337	-0.491	-0.320
Xantho	Xcc-8004.2406.1	Xcc-8004.2406.1		Manganese transport protein MntH	0.599	-0.050	0.059	-0.921	-2.135	-9.859	-10.002	0.553	-1.349	-8.422	-11.523	1.493	-11.924	-11.006	0.712	-2.329	-10.294	-13.608	0.099
Xantho	Xcc-8004.2408.1	Xcc-8004.2408.1		Mn-dependent transcriptional regulator MntR	-1.196	-1.967	-0.268	-1.622	0.759	0.466	3.419	0.265	0.724	3.179	4.332	1.730	4.937	5.338	-1.717	0.849	3.767	2.113	-1.601
Xantho	Xcc-8004.241.1	Xcc-8004.241.1		hypothetical protein	-1.033	-0.826	0.425	0.909	-0.533	-1.133	-1.213	-1.929	1.450	0.855	0.237	1.257	0.921	0.225	0.532	-0.193	-0.895	-0.979	-1.182
Xantho	Xcc-8004.2411.1	Xcc-8004.2411.1		Small-conductance mechanosensitive channel	-0.645	-0.431	0.767	-1.346	0.695	1.221	0.396	-0.574	-0.618	-0.709	-0.096	-1.757	1.195	-0.929	0.504	-0.695	-2.244	-0.469	0.409
Xantho	Xcc-8004.2412.1	Xcc-8004.2412.1		Phosphoenolpyruvate synthase (EC 2.7.9.2)	-6.869	-11.900	-8.736	-9.167	-1.300	0.338	-0.318	-13.670	0.426	-2.003	-1.655	-12.761	-1.363	0.152	-12.574	-0.925	-1.787	1.434	-13.155
Xantho	Xcc-8004.2415.1	Xcc-8004.2415.1		FIG137360: hypothetical protein	-1.404	-1.681	-0.139	-1.407	-1.142	-1.505	0.239	-0.010	-3.078	0.525	0.570	-2.365	-0.145	-0.434	-2.688	-2.212	1.760	-1.254	-2.570
Xantho	Xcc-8004.2416.1	Xcc-8004.2416.1		FIG01210457: hypothetical protein	0.523	1.800	0.350	0.071	-0.085	-0.311	-2.179	-0.377	-0.303	0.057	-0.275	0.847	0.143	-0.559	-0.774	1.909	0.805	1.087	0.869
Xantho	Xcc-8004.2417.1	Xcc-8004.2417.1		Mutator mutT protein (7,8-dihydro-8-oxoguanine-triphosphatase) (EC 3.6.1.-)	-1.204	2.962	1.274	-0.480	1.215	1.035	-0.226	1.298	2.159	1.289	0.304	0.899	-0.405	-0.620	-0.510	1.461	0.512	0.262	1.309
Xantho	Xcc-8004.2418.1	Xcc-8004.2418.1		D-beta-hydroxybutyrate dehydrogenase (EC 1.1.1.30)	0.220	0.613	3.099	0.759	0.521	-0.226	0.134	0.805	-0.311	0.498	1.581	1.566	1.356	-0.061	0.387	0.183	1.632	1.120	1.356
Xantho	Xcc-8004.2419.1	Xcc-8004.2419.1		CDP-diacylglycerol--serine O-phosphatidyltransferase (EC 2.7.8.8)	-0.394	0.813	-0.380	0.560	0.275	-0.571	-0.886	1.318	1.241	-2.453	-0.126	0.890	1.168	-0.000	-0.082	1.105	-0.915	1.185	0.365
Xantho	Xcc-8004.242.1	Xcc-8004.242.1		hypothetical protein	-0.717	0.473	-0.080	-0.632	-0.585	-1.735	-1.075	1.014	-0.078	-2.144	-0.196	-1.814	-1.574	-1.200	0.186	0.651	-0.784	-1.072	-0.130
Xantho	Xcc-8004.2420.1	Xcc-8004.2420.1		PHA synthase subunit	-8.208	-8.032	-6.482	-7.906	0.540	0.767	1.955	-5.518	-0.077	0.270	3.223	-3.124	2.621	3.842	-1.962	0.739	3.378	0.602	-3.459
Xantho	Xcc-8004.2421.1	Xcc-8004.2421.1		Polyhydroxyalkanoic acid synthase	-17.012	-17.486	-16.985	-16.996	0.492	-0.334	2.980	-11.883	0.117	2.092	6.128	-5.849	3.756	4.691	-2.821	-0.291	1.590	0.056	-8.965
Xantho	Xcc-8004.2422.1	Xcc-8004.2422.1		Putative stress-responsive transcriptional regulator	-0.435	0.825	0.146	1.517	-2.349	-0.517	0.205	-1.967	0.770	-0.102	-0.019	-0.054	-1.911	-0.709	-1.870	-2.275	-0.327	-1.217	1.506
Xantho	Xcc-8004.2423.1	Xcc-8004.2423.1		FIG01213735: hypothetical protein	0.217	-0.377	-0.614	0.285	-0.447	-0.957	-0.173	-0.122	0.974	-1.101	-0.578	-1.245	-0.909	0.754	0.658	0.047	-0.510	0.674	0.443
Xantho	Xcc-8004.2424.1	Xcc-8004.2424.1		Nucleoside-diphosphate-sugar epimerases	-0.204	0.159	-0.964	-0.254	0.230	-0.375	0.143	-0.574	-0.434	0.417	0.084	-0.076	-0.088	-1.534	0.488	-0.422	-0.326	-0.589	-0.282
Xantho	Xcc-8004.2425.1	Xcc-8004.2425.1		FIG01211745: hypothetical protein	-0.297	-0.209	2.273	-0.002	-0.263	0.071	1.067	-1.040	0.003	0.742	0.421	0.949	2.200	1.628	0.837	1.675	-0.734	2.505	3.142
Xantho	Xcc-8004.2426.1	Xcc-8004.2426.1		Transcription accessory protein (S1 RNA-binding domain)	0.047	0.148	0.108	1.086	-0.079	-0.153	0.243	-1.059	-1.005	1.194	0.047	0.703	-1.104	-0.483	-0.222	-0.301	1.095	-1.305	-0.171
Xantho	Xcc-8004.2427.1	Xcc-8004.2427.1		Two-component system sensor protein	-1.316	2.619	2.483	2.469	2.872	1.764	1.904	2.153	2.266	-0.584	-0.254	5.209	0.066	0.008	10.603	0.719	-0.929	2.883	2.649
Xantho	Xcc-8004.2428.1	Xcc-8004.2428.1		Two-component system regulatory protein	-2.457	0.506	-0.504	1.864	-0.652	-1.240	-0.640	1.443	0.044	0.157	-0.701	-0.560	0.186	-2.569	-0.615	1.511	2.358	-0.265	0.986
Xantho	Xcc-8004.2434.1	Xcc-8004.2434.1		hypothetical protein	-1.375	-1.415	-0.382	-1.306	-1.308	0.116	0.795	-0.348	-1.227	1.230	1.752	1.383	0.843	0.986	1.577	0.610	1.048	0.503	1.782
Xantho	Xcc-8004.2437.1	Xcc-8004.2437.1		Cytochrome C552	0.215	-0.061	-2.322	-0.279	0.771	1.271	0.355	0.125	-1.807	-0.781	-3.199	-2.097	-0.937	-1.398	-1.653	1.606	-0.156	-1.964	1.045
Xantho	Xcc-8004.2438.1	Xcc-8004.2438.1		Cytochrome C4	-0.299	-0.559	-2.980	0.060	-1.326	-1.429	-0.794	-0.673	-0.778	-1.707	-0.789	-1.244	0.290	-0.998	-2.344	0.046	-0.262	0.355	-1.002
Xantho	Xcc-8004.2439.1	Xcc-8004.2439.1		Probable Co/Zn/Cd efflux system membrane fusion protein	-0.037	-0.398	1.425	1.245	0.621	-0.399	-0.618	0.403	-0.503	1.115	-0.432	-0.101	0.270	-1.428	-2.310	-0.229	2.044	-0.291	0.304
Xantho	Xcc-8004.244.1	Xcc-8004.244.1		FIG01209881: hypothetical protein	0.263	0.367	-0.308	-0.712	0.553	-0.505	-1.262	-0.029	-1.081	-0.795	-1.715	-1.102	-0.564	-1.802	-1.232	-2.583	-0.836	-1.327	-0.540
Xantho	Xcc-8004.2440.1	Xcc-8004.2440.1		Transport protein	-0.489	-0.806	1.507	-0.679	0.614	-0.115	0.280	0.082	0.032	0.321	0.570	-0.471	0.328	0.324	-0.716	-0.208	0.135	0.592	0.108
Xantho	Xcc-8004.2442.1	Xcc-8004.2442.1		Transport protein	-0.224	-0.869	-0.323	0.274	-0.693	0.363	-0.055	0.173	-0.071	0.161	-0.497	1.060	-0.269	0.027	-1.539	-0.485	1.075	0.096	0.331
Xantho	Xcc-8004.2443.1	Xcc-8004.2443.1		hypothetical protein	0.675	0.016	-1.168	0.284	-0.849	-1.149	-1.101	-0.113	-0.324	-0.210	-0.682	-0.394	0.934	-1.129	0.958	1.045	-0.611	-1.111	0.690
Xantho	Xcc-8004.2447.1	Xcc-8004.2447.1		Phosphogluconate dehydratase (EC 4.2.1.12)	-4.594	-2.276	-3.205	-8.213	-1.048	-9.141	-11.720	-1.915	-1.292	-4.715	-8.731	-0.281	-4.085	-11.157	-0.492	-1.134	-2.143	-16.508	-2.666
Xantho	Xcc-8004.2449.1	Xcc-8004.2449.1		Glucokinase (EC 2.7.1.2)	-2.748	-3.056	-1.976	-3.403	-1.418	-5.675	-5.761	-1.718	-2.271	-4.658	-5.032	0.052	-5.645	-5.878	-3.948	-1.535	-4.779	-7.402	-1.699
Xantho	Xcc-8004.2450.1	Xcc-8004.2450.1		Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49)	-7.135	-6.960	-6.766	-8.217	-2.540	-13.492	-15.156	-1.539	-1.351	-10.666	-11.550	-1.571	-11.401	-12.980	-0.838	-2.914	-10.155	-17.735	-0.361
Xantho	Xcc-8004.2451.1	Xcc-8004.2451.1		Multiple sugar ABC transporter, ATP-binding protein	-4.838	-5.392	-4.560	-6.601	-0.271	-0.883	-1.259	0.170	-1.537	-1.047	-1.774	-0.225	-0.605	-2.241	-0.726	-0.205	0.201	-2.172	0.421
Xantho	Xcc-8004.2454.1	Xcc-8004.2454.1		FIG01211660: hypothetical protein	-0.539	-0.132	-0.021	-0.205	-0.430	-0.491	0.328	-1.288	0.123	-0.015	0.148	0.653	-0.154	0.974	-0.501	-0.323	-0.136	-0.934	-0.405
Xantho	Xcc-8004.2463.1	Xcc-8004.2463.1		FIG01209842: hypothetical protein	-1.001	-0.185	-0.228	-1.385	-0.496	-0.492	0.798	-0.985	-0.114	-0.431	-0.043	-0.497	-2.298	0.185	0.771	-0.333	0.381	-1.327	-1.403
Xantho	Xcc-8004.2467.1	Xcc-8004.2467.1		Nucleoside-diphosphate-sugar epimerases	0.650	1.031	0.478	-1.567	-0.130	0.999	-0.958	0.352	-0.613	0.078	0.749	0.186	1.288	0.099	-0.101	0.598	1.042	0.012	-0.424
Xantho	Xcc-8004.2469.1	Xcc-8004.2469.1		DNA internalization-related competence protein ComEC/Rec2	-0.521	2.236	1.371	4.264	-1.132	0.639	-0.919	-0.781	-0.725	1.591	0.773	0.859	-0.821	-0.321	0.347	-0.370	0.837	0.961	1.554
Xantho	Xcc-8004.2470.1	Xcc-8004.2470.1		Ferric siderophore transport system, biopolymer transport protein ExbB	-0.945	0.965	0.513	-1.976	0.540	1.641	-0.247	1.105	0.798	-0.074	0.596	-0.108	0.402	0.304	-0.055	1.129	1.681	0.811	0.584
Xantho	Xcc-8004.2475.1	Xcc-8004.2475.1		Low molecular weight protein tyrosine phosphatase (EC 3.1.3.48)	-1.637	-0.964	0.203	0.449	-0.065	-0.289	-1.508	-1.459	0.369	-0.879	-0.761	-0.111	-0.391	-1.220	0.331	-0.391	-0.412	-0.220	0.571
Xantho	Xcc-8004.2476.1	Xcc-8004.2476.1		Alr1013 protein	-1.700	1.846	-0.635	0.088	0.302	-0.103	0.235	-0.260	-0.463	-0.582	0.085	0.174	0.843	0.254	0.444	-0.844	0.881	0.305	-0.500
Xantho	Xcc-8004.2477.1	Xcc-8004.2477.1		Excinuclease ABC subunit C	-1.782	-0.918	-2.058	-3.248	-0.605	-0.582	0.199	0.270	-0.765	-2.484	-1.717	-1.281	-3.611	-1.567	-0.026	-2.091	-1.171	-0.604	-1.378
Xantho	Xcc-8004.2478.1	Xcc-8004.2478.1		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)	0.077	0.151	-1.270	0.592	0.375	-0.716	-2.671	-0.040	0.342	0.385	-0.072	-1.024	-0.428	-1.347	-1.300	-1.916	0.406	-0.511	-0.459
Xantho	Xcc-8004.248.1	Xcc-8004.248.1		Nitrogen regulatory protein P-II	-3.007	-2.529	-3.087	-1.457	-0.748	-1.889	-1.158	-1.382	-0.127	-0.827	0.589	-0.623	0.766	0.212	-0.838	-1.799	-0.326	0.295	-1.475
Xantho	Xcc-8004.2482.1	Xcc-8004.2482.1		Integrase	-0.003	-0.456	0.908	-0.751	1.269	0.698	0.940	0.459	0.405	0.180	1.591	1.519	0.514	-0.703	-0.768	-0.016	0.269	0.615	0.730
Xantho	Xcc-8004.2483.1	Xcc-8004.2483.1		Mobile element protein	2.332	0.367	1.036	0.533	-0.680	1.508	-0.418	0.789	1.728	1.420	2.041	1.602	0.304	0.706	-0.804	0.902	0.695	-0.223	-0.525
Xantho	Xcc-8004.2484.1	Xcc-8004.2484.1		cointegrate resolution protein T	-1.879	0.193	0.629	0.105	0.262	-0.937	0.082	-1.036	0.231	0.553	1.472	-0.028	-0.202	0.008	-0.576	0.680	0.759	0.145	0.485
Xantho	Xcc-8004.2486.1	Xcc-8004.2486.1		avirulence protein	0.479	1.039	-0.003	-0.156	-0.170	0.194	-0.225	0.127	0.020	-0.236	0.562	0.714	-0.626	-0.414	0.208	0.326	0.286	-0.006	0.129
Xantho	Xcc-8004.2488.1	Xcc-8004.2488.1		Transcriptional regulator	-0.578	-0.570	0.105	-1.004	0.295	-0.370	-0.499	-0.615	0.411	0.886	0.259	0.669	-0.308	0.404	0.172	0.123	0.048	-0.757	-0.697
Xantho	Xcc-8004.249.1	Xcc-8004.249.1		Ammonium transporter	-5.419	-8.305	-4.402	-5.809	0.598	0.106	-1.247	-0.242	1.109	-0.657	-0.196	-0.365	0.315	0.125	-0.511	-0.182	0.563	-0.359	0.717
Xantho	Xcc-8004.2490.1	Xcc-8004.2490.1		hypothetical protein	-0.204	-2.189	1.862	-2.836	-1.802	0.063	-1.972	-0.330	-0.280	0.061	-0.475	0.124	1.054	1.366	-1.081	0.767	1.293	-1.274	0.124
Xantho	Xcc-8004.2495.1	Xcc-8004.2495.1		hypothetical protein	1.123	0.159	-2.160	-0.316	-1.011	-0.522	-0.360	0.971	-1.623	-1.126	-2.453	-1.939	0.016	-0.294	0.893	0.359	-2.515	0.864	-0.714
Xantho	Xcc-8004.2497.1	Xcc-8004.2497.1		Mobile element protein	-0.181	0.211	-0.508	-0.755	0.463	-0.584	0.425	0.047	-0.131	-0.906	-0.091	-0.351	-0.144	-1.132	-1.658	-0.349	1.352	0.617	1.241
Xantho	Xcc-8004.2499.1	Xcc-8004.2499.1		FIG01213727: hypothetical protein	-0.137	0.876	2.029	-0.274	0.088	0.325	-0.086	0.069	-1.086	0.723	0.971	1.293	0.313	0.009	-1.081	-0.137	0.781	0.899	0.909
Xantho	Xcc-8004.25.1	Xcc-8004.25.1		FIG01211097: hypothetical protein	-0.108	-0.000	-0.972	0.695	-0.369	-0.117	0.996	-0.187	0.928	0.805	0.100	-0.710	-0.209	0.176	-0.454	-0.362	0.082	-0.809	0.032
Xantho	Xcc-8004.2500.1	Xcc-8004.2500.1		Sensor kinase	0.162	1.255	1.005	0.358	0.778	0.455	0.604	0.271	-0.065	-0.502	0.217	0.658	0.097	0.133	-0.159	0.096	-0.036	0.695	0.237
Xantho	Xcc-8004.2501.1	Xcc-8004.2501.1		hypothetical protein	0.722	-0.130	0.479	2.068	0.103	0.770	0.365	0.854	-0.729	-0.247	-0.161	0.615	0.079	-0.175	-0.297	0.305	1.045	-0.370	0.477
Xantho	Xcc-8004.2502.1	Xcc-8004.2502.1		Minor pilin of type IV secretion complex, VirB5	-0.277	0.847	0.899	-0.190	-0.663	-0.007	-0.628	-0.069	1.041	0.754	1.051	0.827	0.420	0.400	0.091	0.286	0.069	0.607	-0.550
Xantho	Xcc-8004.2503.1	Xcc-8004.2503.1		Inner membrane protein of type IV secretion of T-DNA complex, VirB6	-0.836	-1.109	-1.096	-1.562	0.423	0.578	0.169	-0.084	0.558	0.336	1.289	1.784	-0.141	1.191	-0.221	0.739	0.983	1.324	0.761
Xantho	Xcc-8004.2505.1	Xcc-8004.2505.1		FIG01212099: hypothetical protein	-6.541	-7.539	-8.355	-5.015	-1.778	-0.797	-0.642	-0.585	-0.320	-0.031	0.429	0.285	0.286	0.424	0.260	0.396	-0.151	0.431	-0.921
Xantho	Xcc-8004.2506.1	Xcc-8004.2506.1		putative; ORF located using Glimmer/Genemark	0.698	0.587	2.686	0.485	0.145	0.906	-0.136	0.018	1.184	1.169	0.717	1.000	1.022	0.315	0.525	0.757	-0.496	-0.254	-0.501
Xantho	Xcc-8004.2507.1	Xcc-8004.2507.1		FIG01212836: hypothetical protein	-0.140	-0.604	1.195	0.198	-0.760	-0.662	0.180	0.106	0.268	2.325	0.750	1.830	0.070	0.473	-0.643	-1.240	0.621	0.078	0.409
