orgId	locusId	sysName	geneName	desc	set1IT006 KB	set1IT008 KB with Dimethyl Sulfoxide 0.42 vol%	set1IT012 KB with Acriflavine 1.25 ug/ml	set1IT014 KB with Ampicillin 0.775 ug/ml	set1IT016 KB with Berberine 15.6 ug/ml	set1IT018 KB with Carbenicillin 3.1 ug/ml	set1IT020 KB with Chloramphenicol 1.55 ug/ml	set1IT022 KB with Erythromycin 6.25 ug/ml	set1IT030 KB with Nalidixic 0.775 ug/ml	set1IT034 KB with Nitrofurantoin 31.25 ug/ml	set1IT038 KB with Phloretin 125 ug/ml	set1IT046 KB with Trimethoprim 15.6 ug/ml	set3IT010 KB with Acridine orange 3.125 ug/ml	set3IT020 KB with Mitomycin C 0.05 ug/ml	set4IT014 KB	set4IT016 KB with Dimethyl Sulfoxide 1.25 vol%	set4IT018 KB with Rifampicin 0.1 mg/ml	set4IT020 KB with capsaicin 0.25 mg/ml	set4IT022 KB with capsaicin 0.125 mg/ml	set4IT026 KB with Flavone 0.125 mg/ml	set4IT028 KB with Rotenone 0.25 mg/ml	set4IT030 KB with Rotenone 0.125 mg/ml	set4IT032 KB with Nitrofurantoin 0.0625 mg/ml
SyringaeB728a_mexBdelta	Psyr_1170	Psyr_1170		Amidase	0.663	0.917	2.114	1.231	2.566	3.355	1.296	2.719	0.542	2.049	1.352	0.845	-0.888	1.554	-0.400	0.518	-1.329	-0.001	-0.828	0.192	-1.268	-0.178	-1.331
SyringaeB728a_mexBdelta	Psyr_1171	Psyr_1171		conserved hypothetical protein	-0.070	0.644	0.298	-0.257	-0.025	2.185	0.549	0.577	-0.973	0.682	0.570	-0.109	1.930	0.674	0.985	-0.241	-0.009	0.667	-0.488	0.515	0.143	0.353	0.514
SyringaeB728a_mexBdelta	Psyr_1172	Psyr_1172		transcriptional regulator, AsnC family	-0.721	-1.359	0.205	-1.534	-0.294	-0.122	-0.937	0.065	0.816	0.426	0.119	0.450	2.193	0.533	-1.161	-0.322	-1.174	-0.899	-1.905	-0.222	-1.111	-1.796	-1.725
SyringaeB728a_mexBdelta	Psyr_1173	Psyr_1173		Lysine exporter protein (LYSE/YGGA)	0.603	0.117	0.518	0.164	1.363	0.390	0.993	0.196	0.636	0.182	1.033	-0.111	1.715	0.824	-0.091	0.200	-0.927	-1.412	0.374	0.291	-0.368	0.920	0.394
SyringaeB728a_mexBdelta	Psyr_1174	Psyr_1174		Sugar transporter	-0.230	-1.167	-0.087	0.443	0.502	0.266	0.132	0.405	0.220	0.395	-0.191	0.278	-0.096	-0.918	-0.965	-0.638	-0.775	-0.977	-0.960	-0.030	-0.878	-1.173	-0.525
SyringaeB728a_mexBdelta	Psyr_1175	Psyr_1175		Glutathione S-transferase, N-terminal:Glutathione S-transferase, C-terminal	0.540	-1.082	1.182	0.852	0.458	0.427	0.294	0.217	0.263	1.659	0.776	1.514	-0.393	-0.862	-0.118	1.037	0.800	-0.910	0.824	-0.005	0.635	0.432	1.326
SyringaeB728a_mexBdelta	Psyr_1178	Psyr_1178		conserved hypothetical protein	0.004	-0.881	0.304	-1.128	1.291	-1.363	0.070	0.709	-0.444	1.567	0.319	-0.983	0.645	-1.319	1.070	1.271	-0.072	0.296	-0.418	0.710	1.011	0.769	0.531
SyringaeB728a_mexBdelta	Psyr_1179	Psyr_1179		Oligopeptide transporter OPT superfamily	-0.762	-0.398	-0.521	-1.159	0.350	-1.096	-1.626	0.092	-0.243	-1.435	0.399	-0.740	-1.372	-0.551	-1.459	-1.234	-0.451	-1.139	-0.935	-0.798	-1.405	-0.994	-0.938
SyringaeB728a_mexBdelta	Psyr_1180	Psyr_1180		hypothetical protein	-0.165	-1.880	-0.094	-1.121	-0.632	-0.346	0.403	-1.823	0.379	0.387	-0.610	-0.320	0.116	0.435	-0.297	-0.921	-0.758	-0.532	0.088	-0.084	-1.990	-1.425	-0.185
SyringaeB728a_mexBdelta	Psyr_1181	Psyr_1181		Protein of unknown function DUF1375	0.218	-0.319	-0.924	-0.008	0.994	1.783	-0.276	-1.144	0.989	-0.448	0.303	-0.231	-0.072	-0.180	0.427	0.414	0.954	0.033	1.629	0.011	-0.771	-0.768	0.125
SyringaeB728a_mexBdelta	Psyr_1182	Psyr_1182		Protein of unknown function UPF0187	-0.140	-1.364	-1.802	-0.432	0.510	-2.796	-1.603	-1.297	0.039	-0.539	-1.637	-0.550	0.841	-0.377	-1.323	-0.690	0.293	-0.084	0.128	-0.806	0.328	-0.072	0.145
SyringaeB728a_mexBdelta	Psyr_1183	Psyr_1183		type III effector HopAA1	0.607	-0.291	-0.678	-0.565	-0.148	2.610	-0.068	0.107	-0.354	-1.144	-0.319	-1.481	-0.116	0.594	-0.168	-0.410	-0.047	-0.168	-1.643	-0.805	0.196	-0.053	-0.253
SyringaeB728a_mexBdelta	Psyr_1184	Psyr_1184		type III helper protein HrpW1	-2.078	-1.281	0.849	-1.143	-1.773	1.186	-0.585	-2.213	-0.930	-0.041	-0.265	-0.118	-0.672	1.917	-0.492	1.851	0.104	-0.022	0.187	0.141	0.430	1.000	-0.493
SyringaeB728a_mexBdelta	Psyr_1185	Psyr_1185		type III chaperone protein ShcM	1.986	0.968	0.574	1.785	1.700	2.703	0.656	1.565	1.367	0.433	1.657	1.330	0.833	0.961	0.127	1.037	1.133	0.088	1.797	0.322	-1.580	0.345	0.660
SyringaeB728a_mexBdelta	Psyr_1186	Psyr_1186		type III effector HopM1	0.554	-0.211	-0.683	-0.526	-0.458	2.566	-0.275	-0.251	0.760	0.805	-0.150	0.193	-0.472	0.114	0.657	0.773	1.594	-0.188	0.099	0.537	0.674	0.138	1.340
SyringaeB728a_mexBdelta	Psyr_1187	Psyr_1187		type III chaperone protein ShcE	0.716	1.198	1.620	1.520	0.563	0.895	0.395	-0.118	-0.198	-0.870	1.653	2.451	2.792	4.730	-1.832	1.136	1.310	-0.636	0.977	0.586	-0.632	-0.029	0.306
SyringaeB728a_mexBdelta	Psyr_1188	Psyr_1188		type III effector protein AvrE1	0.914	1.366	1.030	0.084	0.643	0.991	0.005	-0.157	1.000	-0.391	0.414	0.398	-0.444	0.299	-0.915	0.568	-0.115	0.157	0.109	-0.567	-0.268	-0.013	-0.075
SyringaeB728a_mexBdelta	Psyr_1189	Psyr_1189		SLT:MLTD_N	-0.295	0.514	0.776	-0.182	1.430	-0.061	0.007	0.612	0.318	-0.672	0.116	0.933	0.044	-0.430	0.897	-0.989	-0.730	0.939	-0.020	-0.098	-0.467	-1.060	-0.012
SyringaeB728a_mexBdelta	Psyr_1190	Psyr_1190		type III transcriptional regulator HrpR	0.187	-1.191	-1.186	-1.445	0.227	-0.679	-0.228	-0.013	-0.459	1.035	-0.794	0.205	-0.755	-0.983	1.565	0.981	0.610	0.587	1.692	0.602	1.605	1.691	1.080
SyringaeB728a_mexBdelta	Psyr_1191	Psyr_1191		type III transcriptional regulator HrpS	0.515	1.382	-0.568	0.532	0.462	-0.087	-0.265	-0.036	0.064	0.212	1.070	-0.005	0.294	0.434	0.928	1.607	0.727	0.671	-0.347	0.969	-0.258	0.779	0.592
SyringaeB728a_mexBdelta	Psyr_1192	Psyr_1192		type III helper protein HrpA2	-0.343	1.218	-0.033	0.020	-0.274	0.560	-0.986	-0.692	-1.029	0.017	0.002	-0.623	1.673	0.884	-0.217	-0.245	-0.141	0.155	-0.150	-1.498	-1.580	-0.838	0.974
SyringaeB728a_mexBdelta	Psyr_1195	Psyr_1195		type III secretion apparatus lipoprotein, YscJ/HrcJ family	1.688	1.170	1.296	1.661	1.873	0.534	0.033	0.390	-0.293	-0.266	0.671	1.266	1.405	0.193	0.502	-0.129	0.073	1.520	0.016	0.753	0.525	0.801	-0.258
SyringaeB728a_mexBdelta	Psyr_1197	Psyr_1197		type III secretion protein HrpE	-0.293	-0.644	-0.574	-0.549	0.803	-0.319	-1.207	0.007	-0.256	-0.048	0.251	-0.562	-1.235	-1.586	0.974	0.245	0.074	1.706	-0.077	-0.241	-0.832	0.691	1.476
SyringaeB728a_mexBdelta	Psyr_1199	Psyr_1199		type III secretion protein HrpG	-0.751	-1.063	1.550	-0.970	-0.636	-0.748	-1.927	-1.668	-0.970	-1.050	-1.179	0.405	-0.416	1.513	-1.522	-1.523	-0.673	-1.076	-1.542	0.286	0.030	-0.198	-0.701
SyringaeB728a_mexBdelta	Psyr_1200	Psyr_1200		outer-membrane type III secretion protein HrcC	-0.207	-1.190	-1.015	-0.553	0.133	1.569	-0.243	-0.092	-0.180	0.427	0.332	-0.228	0.609	-2.877	-0.487	-0.896	-0.302	-0.563	0.473	-0.853	0.148	-0.359	-0.265
SyringaeB728a_mexBdelta	Psyr_1201	Psyr_1201		type III secretion protein HrpT	0.632	1.100	1.989	-0.721	0.646	-0.109	0.600	0.223	0.397	0.256	0.253	0.472	-0.571	-0.521	-0.182	0.182	-0.814	-0.057	-1.084	-0.773	-1.654	0.376	-2.512
SyringaeB728a_mexBdelta	Psyr_1202	Psyr_1202		negative regulator of hrp expression HrpV	0.408	-0.802	-0.854	0.215	-0.476	-1.525	1.744	-0.059	-0.013	-0.010	0.091	-0.984	0.679	1.647	2.137	1.515	-0.398	1.446	1.038	0.823	1.822	2.363	2.289
SyringaeB728a_mexBdelta	Psyr_1203	Psyr_1203		hypothetical protein	-2.005	-1.526	-2.528	-1.761	-1.838	-2.698	-1.444	-2.839	-0.589	-2.325	-1.033	-3.455	-1.271	-2.209	-0.183	0.099	-0.717	-0.878	0.278	-0.220	-0.641	-0.680	-1.375
SyringaeB728a_mexBdelta	Psyr_1204	Psyr_1204		hypothetical protein	-0.378	-0.079	-1.505	-0.313	-0.070	-1.634	-1.030	-1.770	-0.322	0.095	0.113	-0.341	-1.363	-2.706	-0.632	0.147	0.474	0.661	0.658	0.631	-0.191	-0.147	0.587
SyringaeB728a_mexBdelta	Psyr_1205	Psyr_1205		type III secretion protein HrcU	0.862	1.123	0.963	1.362	0.667	-2.096	0.072	-1.232	0.188	0.561	1.149	0.367	-0.403	-0.722	-0.783	-1.385	-0.503	-1.877	-1.185	-0.119	-0.389	-1.294	-0.715
SyringaeB728a_mexBdelta	Psyr_1206	Psyr_1206		type III secretion protein HrcT	0.602	0.425	-0.553	-0.501	0.737	2.007	-0.552	1.569	0.605	-0.724	-0.309	0.408	-0.094	-0.007	-0.371	0.174	0.222	-0.652	0.199	-0.665	0.704	0.586	0.861
SyringaeB728a_mexBdelta	Psyr_1207	Psyr_1207		type III secretion protein HrcS	-0.861	-1.456	-0.321	-0.806	0.153	-1.335	-2.235	-0.661	0.050	-0.940	-1.476	0.211	-1.563	-1.442	0.966	1.592	0.423	1.140	-0.984	1.341	1.859	1.664	1.716
SyringaeB728a_mexBdelta	Psyr_1208	Psyr_1208		type III secretion protein HrcR	-0.238	1.325	0.079	0.425	-0.290	0.480	-0.921	-0.951	-0.259	0.322	-0.151	0.532	-0.103	-0.114	0.331	0.440	0.870	-0.456	0.320	0.134	-0.323	0.031	0.178
SyringaeB728a_mexBdelta	Psyr_1209	Psyr_1209		type III secretion protein HrcQb	0.107	-0.281	0.184	-1.725	-0.273	-0.808	-0.518	-0.516	0.158	-0.076	-0.451	0.001	-0.094	0.587	-0.684	-0.637	-0.227	0.133	0.599	0.663	-0.625	-0.713	-0.616
SyringaeB728a_mexBdelta	Psyr_1210	Psyr_1210		type III secretion protein HrcQa	-0.447	-0.112	0.677	0.095	-0.377	1.164	0.032	-0.388	0.691	1.666	1.977	1.145	0.196	0.332	-0.192	0.231	0.547	0.910	-1.052	-0.185	-0.492	-0.474	0.277
SyringaeB728a_mexBdelta	Psyr_1211	Psyr_1211		type III secretion protein HrpP	-1.007	0.006	1.023	-0.009	0.014	-0.892	-0.673	-0.048	-0.262	-0.557	0.944	-0.959	-0.078	1.166	-1.754	-1.137	-0.309	-1.625	-1.028	-0.761	-1.659	-0.970	-2.012
SyringaeB728a_mexBdelta	Psyr_1212	Psyr_1212		type III secretion protein HrpO	0.803	0.492	0.294	0.188	0.696	-0.938	0.605	1.080	-0.651	0.217	-0.940	1.757	-0.049	-1.147	0.830	0.414	-0.379	0.264	-0.338	-0.713	-0.437	0.474	0.359
SyringaeB728a_mexBdelta	Psyr_1213	Psyr_1213		type III secretion cytoplasmic ATPase HrcN	-0.315	0.617	-0.016	0.986	-0.852	-0.650	1.434	0.572	0.077	0.111	0.807	1.053	-0.207	-1.053	1.106	0.596	0.116	-0.385	-0.319	1.315	0.802	0.214	0.266
SyringaeB728a_mexBdelta	Psyr_1214	Psyr_1214		type III secretion protein HrpQ	0.241	-0.833	1.042	0.131	-0.307	0.101	0.522	0.119	-0.345	-1.346	0.859	-0.096	0.121	0.589	0.235	-1.492	-1.014	-0.163	-1.654	-0.418	-2.153	-0.325	-1.686
SyringaeB728a_mexBdelta	Psyr_1215	Psyr_1215		Type III secretion protein HrcV	0.053	1.429	-0.899	-0.065	1.283	1.717	-0.687	0.257	-0.024	0.427	-0.359	0.337	-0.319	-0.090	0.521	-0.590	-0.001	-0.089	0.130	-0.096	-1.014	-1.085	0.111
SyringaeB728a_mexBdelta	Psyr_1216	Psyr_1216		type III secretion outer membrane protein PopN	-0.439	0.735	-0.841	-0.520	-0.615	-0.932	-0.357	-0.233	-0.021	-0.282	-0.733	0.383	-1.826	-0.034	1.136	-0.657	0.662	0.921	0.530	-0.098	-0.105	-0.201	0.403
SyringaeB728a_mexBdelta	Psyr_1217	Psyr_1217		Sigma-70 region 2:Sigma-70 region 4	1.263	-0.337	-0.494	1.619	1.538	0.582	0.651	1.441	2.374	1.910	0.545	0.947	-0.611	-1.256	0.792	-1.022	-0.237	-1.859	-1.088	-0.530	-0.288	-0.784	-1.023
SyringaeB728a_mexBdelta	Psyr_1218	Psyr_1218		type III helper protein HrpK1	0.038	0.595	0.117	0.474	0.160	1.618	0.077	0.679	-0.184	0.594	0.202	1.148	-0.281	1.344	0.489	-0.026	0.598	0.810	0.302	1.055	0.308	1.121	-0.171
SyringaeB728a_mexBdelta	Psyr_1219	Psyr_1219		type III effector protein AvrB3	-2.137	-1.162	-1.383	-0.013	-0.022	0.419	-0.617	-2.377	-1.135	-0.893	-2.993	-3.048	-3.470	-2.950	-1.238	-1.372	-1.716	-1.279	-1.167	-0.485	-1.600	-0.425	-0.655
SyringaeB728a_mexBdelta	Psyr_1220	Psyr_1220		type III effector HopX1	2.107	1.743	0.269	1.090	0.054	0.009	1.529	0.819	0.769	-0.102	1.321	1.814	1.241	1.158	-0.424	-1.042	-0.937	-0.604	-0.350	-0.187	-0.724	-0.782	-1.949
SyringaeB728a_mexBdelta	Psyr_1221	Psyr_1221		CDS	0.284	1.605	0.735	0.117	0.806	1.197	0.878	1.666	0.876	1.021	1.549	0.354	0.386	1.531	0.834	0.460	0.252	1.096	1.058	1.311	0.912	1.060	1.508
SyringaeB728a_mexBdelta	Psyr_1222	Psyr_1222		CDS	0.149	-0.688	-1.192	0.718	0.363	0.516	-0.387	0.067	-0.398	0.247	-0.019	-0.123	-0.728	0.307	-1.376	-0.710	-0.080	-0.245	0.332	-0.127	-0.659	-0.573	-0.042
SyringaeB728a_mexBdelta	Psyr_1223	Psyr_1223		CDS	1.577	1.085	0.178	0.991	0.510	0.345	-0.276	0.681	-0.663	0.212	0.856	0.089	1.649	1.533	-0.969	-0.811	-1.033	-0.465	-0.249	-1.076	-0.622	-1.100	-1.685
SyringaeB728a_mexBdelta	Psyr_1224	Psyr_1224		type III effector HopZ3	-2.620	-2.924	-1.896	-0.678	0.190	-1.797	-1.529	-2.012	-0.634	-1.601	-3.211	-2.341	-0.249	-0.225	-0.411	-1.124	-0.342	0.030	-0.288	-0.208	-0.831	-1.783	-0.887
SyringaeB728a_mexBdelta	Psyr_1225	Psyr_1225		hypothetical protein	-0.089	0.466	-0.327	0.470	-0.354	-1.840	0.794	2.824	0.640	1.334	0.062	0.114	-1.849	-1.012	-0.654	0.161	-0.192	0.552	-0.702	-0.216	-0.081	-1.369	-1.223
SyringaeB728a_mexBdelta	Psyr_1226	Psyr_1226		hypothetical protein	0.363	-1.106	-0.011	-0.002	-0.740	-0.685	0.127	-1.280	-0.482	-0.757	-0.096	0.058	-2.442	-2.969	-1.514	-0.891	-0.364	-2.639	-0.162	-0.093	0.237	-1.574	0.283
SyringaeB728a_mexBdelta	Psyr_1227	Psyr_1227		Queuosine biosynthesis protein	-0.660	-1.570	-1.959	-2.687	-1.651	2.475	-0.643	-1.222	-0.644	-1.054	-0.608	-0.436	-0.977	-0.807	-0.263	-1.505	-1.480	-1.641	-1.944	-0.790	-2.139	-1.293	-3.534
SyringaeB728a_mexBdelta	Psyr_1232	Psyr_1232		conserved hypothetical protein	1.546	-0.144	0.308	1.367	-0.405	3.224	0.389	0.673	1.624	0.975	0.930	0.125	0.015	2.610	-0.091	1.386	-0.256	0.770	0.710	1.020	0.479	1.206	1.438
SyringaeB728a_mexBdelta	Psyr_1234	Psyr_1234		RNA methyltransferase TrmH, group 1	0.189	0.507	0.699	1.062	0.277	0.751	0.550	0.783	0.203	0.922	-0.783	0.831	-2.076	-1.028	-1.899	-1.386	-0.763	-1.019	-0.475	-1.271	-0.201	-0.669	-1.984
SyringaeB728a_mexBdelta	Psyr_1235	Psyr_1235		serine O-acetyltransferase	0.626	0.332	-0.703	-0.444	0.006	0.173	0.165	0.724	0.051	-0.484	-0.828	-3.075	1.665	0.983	-0.727	-2.353	-1.965	-3.057	-1.076	-2.315	-1.962	-0.157	-0.277
SyringaeB728a_mexBdelta	Psyr_1236	Psyr_1236		transcriptional regulator, BadM/Rrf2 family	-0.729	1.129	-1.041	-1.949	-0.034	0.298	0.505	-1.198	0.594	2.199	-0.570	-1.130	-1.284	0.123	-0.143	-0.532	1.126	0.007	-0.051	-1.549	0.098	0.073	0.081
SyringaeB728a_mexBdelta	Psyr_1245	Psyr_1245		23S rRNA m(2)A-2503 methyltransferase	-1.713	-0.544	8.296	-1.798	12.239	-0.830	2.874	2.616	7.281	-0.381	-1.452	0.272	1.064	0.348	-2.106	-1.535	-2.479	-1.550	-0.614	2.062	-2.141	-1.803	-1.544
SyringaeB728a_mexBdelta	Psyr_1246	Psyr_1246		TPR repeat protein:TPR repeat protein	-0.451	-0.699	0.873	0.752	1.504	0.348	-1.270	1.838	0.137	0.561	0.237	0.674	0.867	0.171	2.051	1.287	3.106	1.528	2.089	2.130	1.181	2.349	1.701
SyringaeB728a_mexBdelta	Psyr_1247	Psyr_1247		conserved hypothetical protein	0.582	0.437	0.239	0.023	0.314	3.512	0.096	0.149	2.779	-0.225	-0.213	0.358	0.599	2.280	-0.569	-0.356	1.242	-0.171	-0.728	0.044	-0.756	-1.653	-0.134
SyringaeB728a_mexBdelta	Psyr_1249	Psyr_1249		histidyl-tRNA synthetase	-2.824	-1.330	2.332	-3.012	0.586	0.389	-1.020	0.720	2.152	-1.714	-0.237	-0.139	0.180	1.336	-1.501	-3.594	-2.561	-1.477	-0.794	-0.954	-2.539	-3.677	-2.234
SyringaeB728a_mexBdelta	Psyr_1250	Psyr_1250		conserved hypothetical protein	-0.855	-1.394	1.154	-0.038	1.540	-1.210	0.716	-2.655	0.219	0.140	0.170	0.719	-0.276	0.214	-1.217	-0.285	-1.641	0.190	0.179	-0.355	-1.871	0.076	-1.008
SyringaeB728a_mexBdelta	Psyr_1251	Psyr_1251		quinoprotein	-1.906	-1.432	-0.861	-0.256	-2.350	-2.002	-0.403	-2.005	-2.100	-2.149	-0.661	-1.845	-0.241	-0.727	-1.522	-1.520	-2.144	-1.175	-1.789	-0.553	-1.467	-0.971	-1.723
SyringaeB728a_mexBdelta	Psyr_1253	Psyr_1253		2-keto-4-methylthiobutyrate aminotransferase apoenzyme	0.898	0.219	0.451	-0.104	0.844	-0.523	1.152	1.287	-0.297	0.831	0.998	0.674	1.991	0.440	0.712	0.990	-0.074	0.358	0.317	0.453	0.790	0.719	0.690
SyringaeB728a_mexBdelta	Psyr_1254	Psyr_1254		Nitrilase/cyanide hydratase and apolipoprotein N-acyltransferase	-0.225	-0.108	-0.648	-0.630	0.314	-1.240	0.794	1.127	-0.217	0.114	-0.315	1.388	0.351	0.623	0.377	-0.849	-0.446	0.624	0.078	-1.673	-0.326	-0.149	-0.085
SyringaeB728a_mexBdelta	Psyr_1255	Psyr_1255		conserved hypothetical protein	-0.678	-1.745	1.059	-1.359	0.180	2.137	0.074	-0.191	-1.273	-1.882	-0.088	-0.070	-0.532	0.602	2.013	0.628	1.730	0.196	0.151	-1.070	-0.282	0.544	0.768
SyringaeB728a_mexBdelta	Psyr_1256	Psyr_1256		carboxyphosphonoenolpyruvate phosphonomutase	-1.003	1.390	-0.353	-1.533	-1.044	-3.078	-2.306	-0.509	-0.789	-0.584	0.069	-1.382	-0.068	0.040	0.390	-0.010	-1.321	-1.149	-0.269	-1.119	-0.858	-1.980	-2.432
SyringaeB728a_mexBdelta	Psyr_1257	Psyr_1257		2-isopropylmalate synthase	0.182	1.112	0.511	2.314	0.683	2.026	-0.035	1.251	1.524	1.302	0.766	1.710	0.276	1.131	1.136	1.495	1.716	0.820	0.805	0.294	0.093	0.858	0.303
SyringaeB728a_mexBdelta	Psyr_1258	Psyr_1258		Peptidase M23B	1.140	1.540	-0.895	1.619	1.178	1.150	1.162	-0.257	-0.653	1.874	0.461	0.153	0.127	-0.373	-0.078	-0.575	1.407	0.016	-0.695	0.976	0.934	1.217	0.797
SyringaeB728a_mexBdelta	Psyr_1259	Psyr_1259		Exodeoxyribonuclease VII large subunit	0.771	1.040	-0.948	0.488	-0.081	-0.685	0.158	0.441	-4.067	-0.868	-0.405	0.745	0.493	0.497	-0.864	-0.924	0.067	-2.484	1.634	-1.139	-1.219	-1.440	0.339
SyringaeB728a_mexBdelta	Psyr_1260	Psyr_1260		conserved hypothetical protein	0.515	-0.051	-0.643	0.827	0.872	-0.776	1.022	-0.800	0.367	1.603	-0.149	-0.819	-0.753	-0.523	-0.472	-1.139	-0.469	-1.458	-1.852	-0.036	0.254	-0.856	-0.240
SyringaeB728a_mexBdelta	Psyr_1263	Psyr_1263		ATPase	-0.993	-0.820	-1.172	0.109	0.040	-1.638	0.138	-0.832	0.244	0.221	-1.206	-0.394	-0.693	-3.555	0.477	0.726	0.873	0.358	1.205	0.761	-0.025	0.339	-0.368
SyringaeB728a_mexBdelta	Psyr_1264	Psyr_1264		hypothetical protein	-1.439	-0.492	0.819	-0.720	-0.286	-0.018	-0.333	-0.648	0.454	-0.250	-0.639	0.063	0.706	-1.220	-1.645	0.015	1.057	-0.378	-0.322	-0.208	0.565	-0.725	-1.927
SyringaeB728a_mexBdelta	Psyr_1265	Psyr_1265		hypothetical protein	-0.320	-0.303	-0.747	-0.790	-0.325	2.491	0.261	0.132	0.330	-0.180	-1.053	0.124	0.029	-0.378	0.191	-0.884	0.911	1.006	-0.037	0.575	-0.069	0.468	-0.882
SyringaeB728a_mexBdelta	Psyr_1266	Psyr_1266		Twin-arginine translocation pathway signal	-0.051	1.297	-2.347	0.428	-1.027	0.746	-0.985	-2.975	1.229	1.342	-0.080	-0.970	-0.453	-0.431	0.908	1.113	-1.488	-0.760	-0.024	-0.693	-0.452	0.441	-1.419
SyringaeB728a_mexBdelta	Psyr_1268	Psyr_1268		extracellular solute-binding protein, family 3:SLT	-2.990	-2.056	-3.828	-2.401	-2.407	-2.514	-4.059	-2.917	-3.532	-2.968	-4.391	-3.384	-4.889	-4.288	-2.878	-3.240	-4.256	-3.312	-3.115	-4.716	-2.130	-1.959	-4.356
SyringaeB728a_mexBdelta	Psyr_1270	Psyr_1270		conserved hypothetical protein	1.040	-1.105	0.262	-0.339	-0.636	-0.935	0.924	0.161	-0.533	0.713	0.822	1.162	-0.331	0.080	0.580	0.301	-0.382	0.517	-0.996	1.756	0.430	2.222	0.734
SyringaeB728a_mexBdelta	Psyr_1271	Psyr_1271		ErfK/YbiS/YcfS/YnhG	0.592	-0.051	-2.001	-0.582	-1.819	-3.245	-0.683	-2.971	-0.721	-0.294	-1.666	-1.300	1.182	-1.725	0.931	1.636	1.730	2.232	1.764	2.106	2.126	2.047	2.197
SyringaeB728a_mexBdelta	Psyr_1272	Psyr_1272		NUDIX hydrolase	2.266	1.984	0.143	0.441	-0.387	-1.262	0.863	0.422	-0.368	0.270	-0.666	-0.761	-0.424	-0.378	-1.325	0.177	-0.527	-0.061	-0.040	-0.375	-0.064	-0.363	-0.087
SyringaeB728a_mexBdelta	Psyr_1273	Psyr_1273		NUDIX hydrolase	0.333	-0.162	-1.773	-0.558	-1.257	-0.327	-0.521	0.563	-0.251	1.216	0.334	-0.369	1.275	0.438	-2.295	-1.297	-1.394	-1.588	-0.214	-1.328	-0.264	-0.394	-0.606
SyringaeB728a_mexBdelta	Psyr_1274	Psyr_1274		transferase hexapeptide repeat protein	-0.060	-0.253	-0.833	-0.624	-1.422	-1.616	-1.289	-0.838	0.421	-1.407	-1.466	0.243	-0.639	-0.678	-0.460	-0.309	0.747	0.077	0.027	0.107	-0.435	-0.213	0.099
SyringaeB728a_mexBdelta	Psyr_1275	Psyr_1275		Protein of unknown function DUF1289	-2.113	-1.253	-1.259	-0.597	-1.428	-0.292	0.204	-1.090	-0.509	1.214	-1.886	-0.906	0.091	-1.503	-1.063	-0.448	-0.059	0.889	-0.696	-0.005	-0.466	-0.731	-1.379
SyringaeB728a_mexBdelta	Psyr_1276	Psyr_1276		conserved hypothetical protein	0.404	1.067	-1.867	-0.687	-0.845	-0.171	0.153	-0.611	0.955	-0.180	0.086	-0.754	2.055	0.373	-0.808	-0.280	0.286	-1.534	-0.335	0.463	0.599	0.544	0.563
SyringaeB728a_mexBdelta	Psyr_1277	Psyr_1277		formate-dependent phosphoribosylglycinamide formyltransferase	-0.457	-0.312	-2.096	-1.330	-0.601	-1.808	-0.569	-1.739	-0.904	-0.879	-0.544	-1.515	-0.744	-0.107	1.376	-0.201	0.606	-0.475	-1.080	-1.124	0.240	-0.551	0.105
SyringaeB728a_mexBdelta	Psyr_1278	Psyr_1278		Citrate-proton symport	0.392	1.931	1.305	0.368	0.579	2.773	0.021	1.767	0.571	0.785	0.193	1.310	0.749	1.480	0.087	-0.026	0.672	-0.502	-0.292	-0.449	0.133	-0.045	0.074
SyringaeB728a_mexBdelta	Psyr_1279	Psyr_1279		CBS:Transporter-associated region	0.352	0.407	-0.158	0.490	-0.152	1.144	-0.134	1.277	-2.084	0.350	-0.648	0.982	-0.345	-0.634	0.062	-0.458	0.756	-0.127	-1.050	-0.361	-0.216	-0.494	0.136
SyringaeB728a_mexBdelta	Psyr_1280	Psyr_1280		Cytochrome c assembly protein	0.499	0.294	-3.310	-0.727	-3.433	1.057	0.462	-1.610	-2.024	-0.223	-1.011	-0.378	-0.257	-1.176	-1.263	-1.446	1.788	-0.548	-0.671	1.360	-1.121	0.467	-1.385
SyringaeB728a_mexBdelta	Psyr_1286	Psyr_1286		tyrosine recombinase XerD subunit	-3.136	-2.142	0.954	-2.010	-1.293	-2.160	-0.988	-2.088	-3.333	-1.944	-2.167	-0.645	1.506	-0.546	-1.019	-2.250	-2.856	-2.362	-1.867	-1.227	-2.241	-2.078	-4.598
SyringaeB728a_mexBdelta	Psyr_1287	Psyr_1287		hypothetical protein	-1.495	-1.964	-1.501	-2.243	-0.514	-0.913	0.266	-1.732	-0.902	-0.388	-1.593	-2.406	-2.059	-2.418	-0.883	-0.215	0.645	-0.371	-0.551	0.260	-0.301	0.127	0.761
SyringaeB728a_mexBdelta	Psyr_1288	Psyr_1288		hypothetical protein	-3.614	-2.459	-2.453	-2.132	-2.196	-2.428	-0.839	-3.292	-2.312	-0.550	-1.720	-2.251	-2.134	-1.408	-2.402	-1.478	0.324	-0.290	-1.218	0.261	-0.567	0.715	0.168
