orgId	locusId	sysName	geneName	desc	set1IT023 D-Glucose 20 mM (C)	set1IT024 D-Glucose 20 mM (C)	set1IT031 (+)-Arabinogalactan 5 mg/ml (C)	set1IT032 (+)-Arabinogalactan 5 mg/ml (C)	set1IT035 Mannan from Saccharomyces cerevisiae 5 mg/ml (C)	set1IT036 Mannan from Saccharomyces cerevisiae 5 mg/ml (C)	set1IT037 Fructooligosaccharides (FOS) 5 mg/ml (C)	set1IT038 Fructooligosaccharides (FOS) 5 mg/ml (C)	set1IT041 D-Maltose 20 mM (C)	set1IT042 D-Maltose 20 mM (C)	set1IT043 D-Raffinose 20 mM (C)	set1IT044 D-Raffinose 20 mM (C)	set1IT049 D-Glucose 20 mM (C)	set1IT050 D-Glucose 20 mM (C)	set1IT067 L-Fucose 20 mM (C)	set1IT068 L-Fucose 20 mM (C)	set1IT071 D-Glucosamine Hydrochloride 20 mM (C)	set1IT072 D-Glucosamine Hydrochloride 20 mM (C)	set1IT077 D-Maltose 20 mM (C)	set1IT078 D-Maltose 20 mM (C)	set1IT085 D-Raffinose 20 mM (C)	set1IT086 D-Raffinose 20 mM (C)
Bvulgatus_CL09T03C04	HMPREF1058_RS01775	HMPREF1058_RS01775		YigZ family protein	-0.311	0.319	1.778	2.560	-0.886	-0.672	-1.192	-0.364	0.646	-0.208	0.307	0.599	-0.312	-0.245	1.559	-0.120	-0.651	0.597	0.816	1.401	0.361	0.524
Bvulgatus_CL09T03C04	HMPREF1058_RS01780	HMPREF1058_RS01780		3'-5' exonuclease	0.226	0.422	0.688	1.568	1.876	0.138	1.533	0.847	0.797	0.588	2.514	0.312	-0.517	0.485	0.000	0.605	1.397	1.284	-0.779	1.375	1.857	0.374
Bvulgatus_CL09T03C04	HMPREF1058_RS01785	HMPREF1058_RS01785		patatin-like phospholipase family protein	2.017	1.052	0.022	0.841	2.631	3.137	0.700	1.553	1.199	2.345	1.188	1.258	0.244	2.227	1.811	1.719	0.481	1.540	1.811	2.145	1.474	1.442
Bvulgatus_CL09T03C04	HMPREF1058_RS01790	HMPREF1058_RS01790		mannonate dehydratase	0.574	1.027	0.621	-0.701	2.463	1.412	-0.158	1.113	1.053	1.719	0.905	0.032	-0.045	1.427	1.001	1.668	0.007	2.323	2.125	2.667	1.291	1.063
Bvulgatus_CL09T03C04	HMPREF1058_RS01795	HMPREF1058_RS01795		type I pullulanase	2.566	1.358	1.986	1.877	3.740	1.162	1.358	2.233	1.773	3.841	2.208	1.662	2.052	1.688	2.557	2.237	-0.018	0.519	2.783	3.083	1.815	1.645
Bvulgatus_CL09T03C04	HMPREF1058_RS01800	HMPREF1058_RS01800		crossover junction endodeoxyribonuclease RuvC	-0.964	-1.037	0.984	-0.412	-3.334	-3.570	-3.430	-0.806	0.164	-2.904	-2.718	-1.472	-0.134	-2.589	-3.087	-3.257	-3.952	-4.164	-0.617	-2.323	-0.748	-1.929
Bvulgatus_CL09T03C04	HMPREF1058_RS01805	HMPREF1058_RS01805		DUF4286 family protein	-0.542	0.293	0.536	0.194	-1.289	-1.818	-0.989	-0.932	-0.677	-1.449	-0.426	-0.408	0.435	-0.775	-0.748	-1.574	-1.348	-2.092	-0.494	-0.462	-1.024	0.231
Bvulgatus_CL09T03C04	HMPREF1058_RS01815	HMPREF1058_RS01815		phage integrase SAM-like domain-containing protein	-0.053	-0.133	1.977	2.998	1.076	-0.274	1.639	0.421	-0.155	0.657	0.653	1.495	-0.485	0.048	-0.148	0.548	1.333	0.919	1.004	-0.434	0.688	0.373
Bvulgatus_CL09T03C04	HMPREF1058_RS01820	HMPREF1058_RS01820		hypothetical protein	0.616	0.659	1.492	-0.099	-0.205	0.576	-0.094	0.208	0.230	-0.308	3.009	1.034	-1.223	1.806	0.068	0.698	0.258	-1.119	1.853	0.872	-0.438	-0.089
Bvulgatus_CL09T03C04	HMPREF1058_RS01830	HMPREF1058_RS01830		DUF882 domain-containing protein	-0.486	1.027	0.672	-0.149	1.494	0.011	0.181	-0.617	0.946	0.840	-0.334	1.224	0.105	0.336	1.078	0.383	0.124	0.550	0.243	0.780	1.821	1.611
Bvulgatus_CL09T03C04	HMPREF1058_RS01845	HMPREF1058_RS01845		site-specific integrase	1.165	1.598	0.657	1.992	-0.168	0.415	0.892	0.194	0.842	0.834	0.922	0.787	0.312	-0.522	-0.654	-0.120	-0.870	0.064	-0.715	-1.120	-0.143	0.264
Bvulgatus_CL09T03C04	HMPREF1058_RS01850	HMPREF1058_RS01850		hypothetical protein	1.104	-0.437	0.383	0.707	-0.880	1.607	1.556	0.973	-0.338	-0.621	0.330	-0.840	-0.742	-1.675	0.329	-1.006	-0.669	-0.173	0.351	-0.455	-0.177	0.309
Bvulgatus_CL09T03C04	HMPREF1058_RS01855	HMPREF1058_RS01855		hypothetical protein	0.066	0.111	0.916	0.299	-0.221	-1.271	0.261	-0.075	-0.664	-0.064	0.283	-1.139	0.050	-0.539	-0.090	-0.666	-0.568	-1.419	-1.024	-1.643	0.566	-0.236
Bvulgatus_CL09T03C04	HMPREF1058_RS01860	HMPREF1058_RS01860		hypothetical protein	-0.105	-0.430	1.171	0.602	2.028	0.000	0.559	0.901	-1.116	-0.528	-1.170	-0.562	-1.652	0.127	0.199	-0.491	0.726	-0.718	-0.145	-1.371	1.514	-0.423
Bvulgatus_CL09T03C04	HMPREF1058_RS01865	HMPREF1058_RS01865		hypothetical protein	1.357	0.453	1.311	0.011	-0.013	-0.509	-0.751	0.317	-0.917	1.282	-0.625	1.112	-1.412	1.529	0.901	-0.596	0.041	0.496	2.216	0.548	0.548	0.952
Bvulgatus_CL09T03C04	HMPREF1058_RS01870	HMPREF1058_RS01870		tape measure protein	1.675	0.000	1.322	2.456	2.002	0.362	0.208	0.000	1.409	1.188	-0.617	0.668	0.368	-0.544	1.288	0.000	0.356	0.301	-0.016	-0.166	1.143	-0.140
Bvulgatus_CL09T03C04	HMPREF1058_RS01875	HMPREF1058_RS01875		hypothetical protein	-0.478	-0.188	0.836	-0.098	-1.450	-0.603	-1.304	-0.067	-0.969	0.619	-0.962	-1.306	-0.257	0.050	-1.496	-0.409	-0.920	-0.885	-1.175	1.168	-1.589	-1.364
Bvulgatus_CL09T03C04	HMPREF1058_RS01880	HMPREF1058_RS01880		hypothetical protein	-0.648	0.085	0.030	-0.429	1.967	-0.459	0.393	-0.427	1.281	-0.453	-0.509	-0.447	-0.118	0.716	-0.345	-0.513	-1.529	0.317	-0.599	0.284	0.046	0.095
Bvulgatus_CL09T03C04	HMPREF1058_RS01885	HMPREF1058_RS01885		hypothetical protein	-1.478	-1.445	-0.672	-0.757	-0.515	0.284	-1.940	-0.017	-0.559	0.234	-1.916	-0.706	-0.882	-0.811	-0.741	-0.162	0.097	0.080	-1.028	0.229	-0.408	-1.938
Bvulgatus_CL09T03C04	HMPREF1058_RS01895	HMPREF1058_RS01895		hypothetical protein	2.432	0.829	-0.397	0.046	0.461	0.969	0.271	0.433	1.411	0.264	1.770	-0.397	0.461	0.734	0.442	0.463	-0.336	1.442	-0.258	3.240	0.165	1.146
Bvulgatus_CL09T03C04	HMPREF1058_RS01900	HMPREF1058_RS01900		hypothetical protein	0.958	-1.357	-0.073	-0.945	-1.221	-0.354	-0.815	-1.052	-0.904	-0.151	-1.308	-0.238	-0.120	-0.226	-0.156	0.342	-0.940	-0.094	1.376	0.037	-2.290	-2.474
Bvulgatus_CL09T03C04	HMPREF1058_RS01905	HMPREF1058_RS01905		hypothetical protein	-1.951	-1.319	-1.998	0.389	-0.225	-0.432	-0.327	-1.303	-1.513	-0.533	-0.092	-0.896	-0.982	-0.104	-0.567	-0.152	0.160	2.368	-0.583	-0.919	0.371	-0.005
Bvulgatus_CL09T03C04	HMPREF1058_RS01910	HMPREF1058_RS01910		hypothetical protein	-0.917	0.211	-0.512	0.245	-0.623	2.861	-0.937	-0.894	-2.229	-0.556	-0.910	-0.279	-0.463	-1.424	0.101	0.567	-0.140	-0.142	-0.825	-1.705	-3.073	-1.428
Bvulgatus_CL09T03C04	HMPREF1058_RS01915	HMPREF1058_RS01915		hypothetical protein	0.834	1.439	0.040	0.778	-0.131	1.492	2.093	0.775	-0.772	-0.690	0.737	-0.378	1.320	-0.590	0.876	2.564	-0.698	-1.012	0.804	0.470	1.356	0.316
Bvulgatus_CL09T03C04	HMPREF1058_RS01920	HMPREF1058_RS01920		hypothetical protein	1.918	2.578	-0.494	-0.566	1.378	-0.634	0.641	-0.919	2.603	1.620	-0.028	0.958	-0.725	1.261	0.533	-0.108	-0.381	2.554	1.152	1.536	0.790	0.415
Bvulgatus_CL09T03C04	HMPREF1058_RS01925	HMPREF1058_RS01925		helix-turn-helix domain-containing protein	-1.893	-3.996	-0.328	-1.680	-0.950	-1.987	-2.868	-4.572	-2.164	-3.590	-4.885	-3.957	-2.619	-3.527	-4.441	-3.446	-2.663	-5.872	-2.043	-2.716	-3.842	-2.771
Bvulgatus_CL09T03C04	HMPREF1058_RS01930	HMPREF1058_RS01930		type II toxin-antitoxin system HigB family toxin	1.382	0.851	-0.866	-0.166	3.979	0.713	1.788	0.218	0.339	1.147	1.315	1.396	1.229	0.890	1.948	1.195	0.068	3.052	1.547	1.030	3.824	0.535
Bvulgatus_CL09T03C04	HMPREF1058_RS01935	HMPREF1058_RS01935		phage portal protein	0.160	0.683	0.359	-1.267	-0.259	0.701	1.471	0.932	0.127	1.982	1.043	0.487	-0.038	-0.212	0.868	-0.027	0.324	0.571	-0.586	1.441	1.917	1.263
Bvulgatus_CL09T03C04	HMPREF1058_RS01945	HMPREF1058_RS01945		hypothetical protein	1.368	0.777	-1.071	1.705	-0.433	0.375	-0.847	0.011	0.722	0.709	0.504	0.875	-0.231	-1.018	-0.040	-0.501	-0.534	-2.125	1.295	-1.187	1.004	-0.337
Bvulgatus_CL09T03C04	HMPREF1058_RS01950	HMPREF1058_RS01950		phosphoadenosine phosphosulfate reductase family protein	-1.091	0.352	-0.131	2.123	0.493	-0.179	-0.653	-0.042	-1.305	-1.403	-0.193	0.236	-1.641	-0.057	0.593	-0.002	-0.504	-1.322	-0.170	-0.194	-0.812	-0.467
Bvulgatus_CL09T03C04	HMPREF1058_RS01955	HMPREF1058_RS01955		hypothetical protein	-0.504	0.317	-0.244	0.647	1.261	0.735	0.117	-0.392	-0.118	-0.357	0.635	2.688	-0.249	1.702	1.101	2.277	-0.365	0.286	-0.842	0.189	0.226	-0.764
Bvulgatus_CL09T03C04	HMPREF1058_RS01960	HMPREF1058_RS01960		hypothetical protein	0.406	0.387	-1.220	-1.938	-0.800	-0.687	1.559	0.768	-1.467	1.381	0.154	-0.929	0.160	0.193	-1.275	-0.427	-0.270	-1.338	-0.174	1.159	1.001	0.980
Bvulgatus_CL09T03C04	HMPREF1058_RS01970	HMPREF1058_RS01970		hypothetical protein	-0.773	1.866	1.381	0.863	-1.271	-1.077	-0.569	0.670	1.233	3.449	-0.256	-0.193	-1.740	1.729	-1.107	-0.150	-2.527	1.017	1.383	3.585	0.519	0.050
Bvulgatus_CL09T03C04	HMPREF1058_RS01975	HMPREF1058_RS01975		hypothetical protein	2.803	1.548	1.294	1.340	-2.180	0.106	2.197	1.703	2.038	3.042	0.701	1.819	2.843	2.750	-1.492	-0.606	-0.670	-2.716	1.817	1.334	0.078	0.175
Bvulgatus_CL09T03C04	HMPREF1058_RS01980	HMPREF1058_RS01980		hypothetical protein	1.881	0.824	0.569	0.352	2.748	1.662	0.980	1.400	-0.216	0.940	1.118	0.954	0.072	1.144	0.830	1.526	0.705	0.951	1.316	1.759	1.101	0.988
Bvulgatus_CL09T03C04	HMPREF1058_RS01995	HMPREF1058_RS01995		hypothetical protein	-2.279	-0.477	0.642	-0.701	0.075	-0.415	-0.510	-0.053	0.877	-0.258	-0.026	-0.582	-0.229	-0.809	0.972	-1.599	0.481	-0.368	-0.671	-0.501	-0.787	-2.226
Bvulgatus_CL09T03C04	HMPREF1058_RS02000	HMPREF1058_RS02000		type II toxin-antitoxin system HicA family toxin	-0.553	2.968	1.696	0.954	0.672	0.174	1.974	2.211	-0.152	-0.593	1.909	0.746	1.338	1.322	-0.274	0.593	0.642	1.537	-1.158	-0.076	1.594	0.326
Bvulgatus_CL09T03C04	HMPREF1058_RS02005	HMPREF1058_RS02005		hypothetical protein	0.403	0.211	1.149	-0.614	0.855	-0.283	0.405	0.050	0.848	0.805	1.099	-0.244	0.520	0.604	1.483	0.234	0.503	0.438	1.398	0.687	-0.810	0.448
Bvulgatus_CL09T03C04	HMPREF1058_RS02010	HMPREF1058_RS02010		hypothetical protein	0.553	0.762	-1.277	-0.488	-0.115	-0.566	0.500	-0.659	-0.629	-0.147	-1.439	-1.862	0.554	-0.091	-0.642	-1.321	0.883	1.191	1.264	0.735	-1.589	-0.560
Bvulgatus_CL09T03C04	HMPREF1058_RS02015	HMPREF1058_RS02015		ASCH domain-containing protein	0.079	0.882	-0.002	0.236	1.762	0.333	0.480	-0.924	1.179	0.498	0.618	0.729	0.839	-0.274	-0.090	1.624	1.856	0.971	0.431	-0.161	0.998	-0.298
Bvulgatus_CL09T03C04	HMPREF1058_RS02020	HMPREF1058_RS02020		hypothetical protein	-0.075	1.122	0.329	0.535	0.691	-0.651	0.910	0.081	0.937	-1.190	-0.974	0.678	1.320	0.386	-1.164	-0.340	0.879	0.738	0.102	1.124	0.710	0.861
Bvulgatus_CL09T03C04	HMPREF1058_RS02040	HMPREF1058_RS02040		hypothetical protein	0.733	-0.284	-1.620	0.305	-0.335	0.446	-0.205	-1.257	-0.016	-0.827	-1.830	-1.030	-2.152	0.149	-0.412	0.456	1.043	0.390	-0.647	-2.274	-1.265	0.031
Bvulgatus_CL09T03C04	HMPREF1058_RS02045	HMPREF1058_RS02045		hypothetical protein	0.484	1.244	1.542	-1.454	-1.098	0.883	0.676	-0.262	-0.499	1.348	0.798	0.762	1.176	-0.723	2.082	0.919	1.372	1.217	0.229	0.007	-0.822	0.590
Bvulgatus_CL09T03C04	HMPREF1058_RS02050	HMPREF1058_RS02050		MBOAT family protein	-3.906	-2.649	-1.068	-0.808	-3.125	-3.170	-0.560	-2.783	-2.068	-2.563	-2.515	-2.256	-4.301	-1.010	-3.038	-1.323	-0.303	-1.455	-2.712	-2.793	-4.203	-2.311
Bvulgatus_CL09T03C04	HMPREF1058_RS02055	HMPREF1058_RS02055		SGNH/GDSL hydrolase family protein	1.275	1.670	-1.565	0.100	-2.068	-0.854	-0.315	-0.469	0.059	-1.100	-1.926	-0.229	0.846	0.591	-0.998	-0.000	0.260	-1.127	-0.167	0.779	-1.534	-1.270
Bvulgatus_CL09T03C04	HMPREF1058_RS02060	HMPREF1058_RS02060		SGNH/GDSL hydrolase family protein	-2.204	-2.317	-0.773	-1.951	-1.486	-2.824	-2.331	-1.498	-1.517	-2.344	-2.531	-1.482	-0.878	-0.588	-1.653	-0.893	-1.624	-0.659	-1.434	-1.144	-2.837	-2.401
Bvulgatus_CL09T03C04	HMPREF1058_RS02065	HMPREF1058_RS02065		hypothetical protein	0.649	-0.236	-0.243	-0.621	-0.255	-0.199	-0.832	0.015	-0.016	1.630	0.567	1.458	0.731	-0.071	-0.661	-0.165	1.613	1.891	0.555	0.539	1.630	0.704
Bvulgatus_CL09T03C04	HMPREF1058_RS02070	HMPREF1058_RS02070		efflux RND transporter permease subunit	0.769	1.510	0.174	0.151	-0.540	-0.948	1.033	0.498	1.335	2.636	0.111	-0.214	0.842	1.925	-5.120	-2.000	-0.477	0.861	-0.532	1.035	-2.093	0.940
Bvulgatus_CL09T03C04	HMPREF1058_RS02075	HMPREF1058_RS02075		efflux RND transporter periplasmic adaptor subunit	1.611	1.275	1.348	1.331	0.515	-0.793	0.080	0.859	0.955	0.096	1.413	2.115	-0.407	1.782	-3.762	-2.348	0.214	-0.872	-0.058	1.329	-1.358	1.352
Bvulgatus_CL09T03C04	HMPREF1058_RS02080	HMPREF1058_RS02080		TolC family protein	1.620	1.751	-1.092	0.503	-0.928	-0.068	0.675	1.037	0.482	1.007	1.083	1.334	2.289	1.632	-4.114	-1.594	0.903	0.510	0.434	1.099	-1.878	0.495
Bvulgatus_CL09T03C04	HMPREF1058_RS02085	HMPREF1058_RS02085		TetR/AcrR family transcriptional regulator	-3.968	-3.953	-5.088	-6.400	-6.410	-7.879	-2.205	-4.060	-4.456	-1.932	-3.434	-2.720	-4.013	-4.931	-0.180	-0.203	-2.213	-3.857	-2.484	-3.338	-1.208	-2.681
Bvulgatus_CL09T03C04	HMPREF1058_RS02090	HMPREF1058_RS02090		acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase	-1.742	-2.395	-3.841	-5.799	-3.669	-5.744	-1.919	-1.579	-4.306	-2.252	-3.325	-3.330	-4.550	-3.343	-0.220	-2.361	-2.005	-4.430	-3.121	-3.132	-2.379	-2.907
Bvulgatus_CL09T03C04	HMPREF1058_RS02095	HMPREF1058_RS02095		efflux transporter outer membrane subunit	-3.521	-1.819	-2.307	-1.204	-2.255	-3.615	-1.402	-0.560	-1.817	-1.961	-0.988	-0.716	-2.782	-3.338	-4.944	-3.295	-1.036	-2.576	-2.986	-0.095	-3.409	-0.866
Bvulgatus_CL09T03C04	HMPREF1058_RS02100	HMPREF1058_RS02100		efflux RND transporter permease subunit	-3.332	-2.568	-3.424	-3.199	-4.439	-4.802	-0.785	-0.935	-1.522	-2.311	-1.967	-1.643	-6.096	-3.448	-6.399	-4.669	-2.161	-2.017	-5.376	-2.403	-6.774	-1.244
Bvulgatus_CL09T03C04	HMPREF1058_RS02105	HMPREF1058_RS02105		efflux RND transporter periplasmic adaptor subunit	-2.825	-1.540	-4.127	-2.540	-2.880	-3.661	-1.136	-1.071	-1.876	-1.224	-1.080	-1.711	-4.842	-2.974	-4.220	-3.162	-2.474	-1.520	-4.184	-2.634	-5.893	-2.169
Bvulgatus_CL09T03C04	HMPREF1058_RS02110	HMPREF1058_RS02110		NADP-dependent malic enzyme	-17.032	-13.014	-5.879	-6.252	-7.276	-7.999	-10.092	-9.432	-13.745	-14.655	-9.929	-8.960	-13.273	-13.893	-0.231	-2.390	0.262	0.345	-15.128	-14.228	-11.413	-9.555
Bvulgatus_CL09T03C04	HMPREF1058_RS02115	HMPREF1058_RS02115		NADP-specific glutamate dehydrogenase	-12.133	-9.854	-8.907	-7.667	-9.528	-11.533	-15.992	-11.576	-13.509	-13.144	-15.502	-13.872	-13.534	-14.671	-7.595	-9.024	-3.309	-6.738	-12.254	-14.252	-12.627	-13.473
Bvulgatus_CL09T03C04	HMPREF1058_RS02120	HMPREF1058_RS02120		PCMD domain-containing protein	-0.549	-1.711	0.037	-0.172	0.706	-0.796	-0.256	1.016	-0.122	-0.096	0.398	-0.271	0.901	-0.533	0.064	1.417	-0.267	0.379	0.899	0.978	0.303	-0.689
Bvulgatus_CL09T03C04	HMPREF1058_RS02125	HMPREF1058_RS02125		PorT family protein	-1.928	0.769	-1.671	-1.276	0.098	-0.222	1.123	0.765	0.217	-0.693	-0.926	0.602	1.265	0.186	0.403	-0.370	-1.147	-0.889	0.139	-1.289	-0.611	0.826
Bvulgatus_CL09T03C04	HMPREF1058_RS02130	HMPREF1058_RS02130		hypothetical protein	-0.002	-0.356	2.099	0.699	0.637	0.332	-0.140	-0.727	0.223	-1.177	-0.297	-0.015	0.023	0.439	-0.459	0.949	-0.385	-0.617	-0.054	-0.943	0.339	0.354
Bvulgatus_CL09T03C04	HMPREF1058_RS02135	HMPREF1058_RS02135		phosphoenolpyruvate synthase	-18.643	-16.353	-6.601	-7.262	-7.685	-7.455	-14.455	-12.273	-14.310	-14.906	-13.014	-12.251	-10.404	-16.227	-1.563	-2.591	0.505	1.325	-15.505	-14.083	-13.875	-11.636
Bvulgatus_CL09T03C04	HMPREF1058_RS02140	HMPREF1058_RS02140		NADP-specific glutamate dehydrogenase	-4.609	-3.836	-0.670	-1.914	-10.702	-10.452	-3.810	-2.264	-5.397	-2.955	-2.461	-4.576	1.493	-2.116	-6.757	-2.926	-4.062	-3.209	-2.154	-4.145	-4.949	-2.721
Bvulgatus_CL09T03C04	HMPREF1058_RS02145	HMPREF1058_RS02145		hypothetical protein	-0.962	0.263	4.098	3.635	-0.387	0.246	1.438	0.618	1.498	1.175	-0.441	1.116	0.891	-0.385	-0.589	-0.784	-0.684	-0.037	0.546	-0.440	0.434	0.422
Bvulgatus_CL09T03C04	HMPREF1058_RS02150	HMPREF1058_RS02150		DUF3440 domain-containing protein	3.899	2.675	43.840	44.598	-3.321	-3.227	1.384	2.264	1.124	0.729	-1.117	-0.361	3.498	2.048	-3.674	-2.837	1.453	-0.621	0.477	0.592	0.115	-1.564
Bvulgatus_CL09T03C04	HMPREF1058_RS02155	HMPREF1058_RS02155		ParB-like nuclease domain-containing protein	3.383	1.431	36.134	35.210	-3.550	-2.576	2.543	2.809	0.677	0.714	0.424	0.265	3.353	4.184	-2.159	-2.166	1.586	-3.489	0.649	0.585	2.092	-0.023
Bvulgatus_CL09T03C04	HMPREF1058_RS02160	HMPREF1058_RS02160		hypothetical protein	0.938	-0.099	-0.986	-0.651	1.230	0.378	-0.630	0.107	0.641	-0.023	-0.113	0.496	0.374	0.689	-0.581	-0.540	-0.459	0.302	0.353	0.051	-0.375	-0.197
Bvulgatus_CL09T03C04	HMPREF1058_RS02165	HMPREF1058_RS02165		malate dehydrogenase	-4.268	-4.728	-5.266	-5.910	-7.295	-6.882	-6.059	-6.762	-6.933	-7.832	-9.766	-9.989	-6.456	-7.953	-6.874	-5.214	-2.917	-4.451	-8.933	-7.725	-8.770	-8.871
Bvulgatus_CL09T03C04	HMPREF1058_RS02170	HMPREF1058_RS02170		hypothetical protein	-9.264	-9.821	-6.569	-5.558	-7.676	-5.199	-9.733	-10.502	-8.729	-9.164	-10.400	-9.768	-10.534	-10.274	-11.856	-10.298	-0.900	-10.444	-4.013	-9.169	-9.524	-10.312
Bvulgatus_CL09T03C04	HMPREF1058_RS02175	HMPREF1058_RS02175		TolC family protein	-0.204	0.574	-1.286	-1.269	-1.070	-2.250	-0.288	-0.659	-1.621	-1.220	-1.112	-1.280	-3.494	-0.939	-3.453	-0.430	-0.667	-0.797	-4.105	-1.528	-2.001	-0.683
Bvulgatus_CL09T03C04	HMPREF1058_RS02180	HMPREF1058_RS02180		efflux RND transporter periplasmic adaptor subunit	-1.738	0.138	-1.961	0.151	-0.801	-1.653	-1.285	-1.198	-0.221	0.047	-1.501	-0.193	-2.034	-0.836	-2.678	-0.503	-1.110	-1.334	-1.698	-0.204	-2.609	-1.299
Bvulgatus_CL09T03C04	HMPREF1058_RS02185	HMPREF1058_RS02185		ABC transporter permease	-1.564	-0.053	0.474	0.730	0.782	0.619	-0.408	-0.032	0.797	0.626	-0.779	-0.177	-3.510	-0.345	-4.058	0.822	-0.710	0.405	-2.034	0.066	-1.380	0.927
Bvulgatus_CL09T03C04	HMPREF1058_RS02190	HMPREF1058_RS02190		ABC transporter permease	-0.014	-0.460	1.366	0.270	0.053	0.454	0.235	-0.001	1.091	-0.020	-0.024	0.844	-3.028	1.150	-3.812	1.320	-0.674	0.458	-2.800	0.741	-1.444	-0.822
Bvulgatus_CL09T03C04	HMPREF1058_RS02195	HMPREF1058_RS02195		copper resistance protein NlpE	1.034	0.842	1.289	-0.620	1.886	2.284	0.528	-0.354	1.130	0.578	0.645	0.477	0.585	0.884	0.822	1.755	0.646	0.327	1.208	1.058	0.598	0.702
Bvulgatus_CL09T03C04	HMPREF1058_RS02200	HMPREF1058_RS02200		BlaI/MecI/CopY family transcriptional regulator	-0.829	-1.259	-0.300	-0.038	0.377	-1.835	-0.275	-0.567	0.646	-0.041	-0.471	-0.868	-0.252	0.499	1.102	-0.243	1.090	-0.037	0.512	-0.236	-0.362	0.195
Bvulgatus_CL09T03C04	HMPREF1058_RS02205	HMPREF1058_RS02205		TonB family protein	-0.738	0.120	0.855	1.119	-0.761	0.662	-0.223	-1.221	0.171	0.923	-0.267	-0.889	1.479	1.023	0.172	0.008	-0.040	-0.259	0.624	0.220	-1.047	-0.012
Bvulgatus_CL09T03C04	HMPREF1058_RS02215	HMPREF1058_RS02215		tRNA (guanosine(46)-N7)-methyltransferase TrmB	-7.457	-7.159	-3.507	-3.154	-5.539	-4.342	-7.497	-7.587	-7.012	-7.001	-5.886	-6.497	-7.729	-8.178	-2.411	-2.564	-1.561	-0.011	-4.487	-7.087	-6.073	-6.448
Bvulgatus_CL09T03C04	HMPREF1058_RS02220	HMPREF1058_RS02220		branched-chain amino acid aminotransferase	-6.502	-6.867	-6.830	-4.765	-4.147	-6.259	-6.831	-7.142	-7.455	-5.601	-7.608	-7.937	-4.331	-8.148	-9.646	-6.902	-8.184	-6.866	-4.228	-7.499	-6.088	-8.421
Bvulgatus_CL09T03C04	HMPREF1058_RS02225	HMPREF1058_RS02225		exodeoxyribonuclease VII small subunit	0.847	-0.195	1.126	0.048	1.503	1.854	0.800	0.997	0.960	2.007	0.560	1.848	-0.372	0.687	0.257	-0.436	-0.184	0.704	0.611	0.735	0.371	2.019
Bvulgatus_CL09T03C04	HMPREF1058_RS02230	HMPREF1058_RS02230		exodeoxyribonuclease VII large subunit	-1.897	-1.539	-0.537	1.099	-0.062	0.017	-0.089	-0.391	-0.900	-1.842	-0.470	-0.204	-1.026	-0.790	-0.543	-0.033	-0.364	-0.279	-0.373	-1.082	-0.541	-0.219
Bvulgatus_CL09T03C04	HMPREF1058_RS02235	HMPREF1058_RS02235		S8 family serine peptidase	-0.808	-0.250	-0.239	-0.640	0.296	0.211	-0.396	-0.426	0.997	-0.549	-1.307	-1.447	-1.096	-1.146	0.089	0.280	-0.149	-1.324	0.768	0.428	-0.751	-1.531
Bvulgatus_CL09T03C04	HMPREF1058_RS02240	HMPREF1058_RS02240		MATE family efflux transporter	0.031	-0.296	1.399	0.734	-0.087	0.464	-0.454	1.870	-0.292	1.567	1.101	1.596	1.460	-0.919	-0.208	0.094	-0.457	0.031	0.494	1.106	0.420	0.324
Bvulgatus_CL09T03C04	HMPREF1058_RS02245	HMPREF1058_RS02245		cytidylate kinase-like family protein	-0.522	-1.880	-1.171	-3.743	-3.502	-2.071	-1.270	-1.729	-2.790	-3.649	-2.490	-2.447	-1.285	-1.610	0.100	-3.689	-1.641	-2.847	-3.316	-2.350	-3.860	-2.970
Bvulgatus_CL09T03C04	HMPREF1058_RS02250	HMPREF1058_RS02250		hypothetical protein	0.572	-0.318	1.111	1.377	0.528	-0.243	-0.324	0.151	-0.632	-0.014	0.800	0.163	-0.675	0.364	1.079	1.275	0.432	-0.332	-1.554	-0.699	-1.095	0.425
Bvulgatus_CL09T03C04	HMPREF1058_RS02255	HMPREF1058_RS02255		DUF3244 domain-containing protein	-1.657	-0.007	-0.824	0.447	0.762	0.287	-1.545	-1.005	-0.270	-1.960	-1.976	-1.510	-2.146	-1.602	-1.393	-0.989	0.407	0.226	-0.788	-2.326	-0.930	-1.789
Bvulgatus_CL09T03C04	HMPREF1058_RS02260	HMPREF1058_RS02260		hypothetical protein	-2.968	-2.381	-1.286	-2.766	-1.949	-3.132	-2.678	-2.642	-2.797	-3.365	-2.664	-2.989	-3.023	-3.382	-2.382	-3.090	-0.737	-2.263	-2.437	-2.734	-2.345	-3.837
Bvulgatus_CL09T03C04	HMPREF1058_RS02265	HMPREF1058_RS02265		peptidase C39	-0.625	-0.520	0.883	-0.364	0.387	1.014	-0.381	0.120	0.108	0.752	0.357	0.009	-0.006	0.533	0.517	-0.547	0.385	-1.481	1.537	-0.272	1.127	-0.141
