sample_id	phb_score	matched_abundance	total_abundance	pct_matched
nmdc:bsm-11-h3434947	0.0	0.0	446.1958945617105	0.0
nmdc:bsm-11-h3bmkn75	0.0	0.0	334.6473286947499	0.0
nmdc:bsm-11-h3p3jq21	0.0	0.0	537.6111942657509	0.0
nmdc:bsm-11-h3qv5s48	0.0	0.0	450.9590302929533	0.0
nmdc:bsm-11-h3x08s93	0.0	0.0	242.65381167648914	0.0
nmdc:bsm-11-h3zgtk70	0.0	0.0	280.36938090413827	0.0
nmdc:bsm-11-h40xhq34	0.0	0.0	183.21489884828475	0.0
nmdc:bsm-11-h482m741	0.0	0.0	412.48333460447253	0.0
nmdc:bsm-11-h49a8k12	0.0	0.0	54.0035223687235	0.0
nmdc:bsm-11-h4adxt65	0.0	0.0	450.9546129131874	0.0
nmdc:bsm-11-h4bba793	0.0	0.0	228.08019723422674	0.0
nmdc:bsm-11-h4ydaa10	0.0	0.0	246.14629182430753	0.0
nmdc:bsm-11-h56t2g56	0.0	0.0	66.55141207244506	0.0
nmdc:bsm-11-h5dd9655	0.0	0.0	256.4473370709027	0.0
nmdc:bsm-11-h5fjf347	0.0	0.0	90.57676832375584	0.0
nmdc:bsm-11-h5mmp009	0.0	0.0	302.99381667047714	0.0
nmdc:bsm-11-h5vd8w65	0.0	0.0	493.7771716584309	0.0
nmdc:bsm-11-h5vkwp04	0.0	0.0	288.73441233743466	0.0
nmdc:bsm-11-h61gqr27	0.0	0.0	567.9848434239716	0.0
nmdc:bsm-11-h63ekw55	0.0	0.0	642.2107396080082	0.0
nmdc:bsm-11-h6x06015	0.0	0.0	322.9620308673042	0.0
nmdc:bsm-11-h72m8636	0.0	0.0	589.509551360907	0.0
nmdc:bsm-11-h78mhv15	0.0	0.0	513.8320352718843	0.0
nmdc:bsm-11-h7g5ky57	0.0	0.0	417.97895437241334	0.0
nmdc:bsm-11-h7he6961	0.0	0.0	602.8769421406478	0.0
nmdc:bsm-11-h7p2a754	0.0	0.0	625.5181068073252	0.0
nmdc:bsm-11-h8bzn402	0.0	0.0	306.9999732268302	0.0
nmdc:bsm-11-h8hnn794	0.0	0.0	438.28157741589104	0.0
nmdc:bsm-11-h8mpw025	0.0	0.0	185.7041883983403	0.0
nmdc:bsm-11-h8psrh77	0.0	0.0	209.18658776077456	0.0
nmdc:bsm-11-h8wrxq65	0.0	0.0	1896.2535568380624	0.0
nmdc:bsm-11-h932fs10	0.0	0.0	231.64495701129528	0.0
nmdc:bsm-11-h9ntm957	0.0	0.0	97.10131510149371	0.0
nmdc:bsm-11-h9qpwp06	0.0	0.0	130.37809867497702	0.0
nmdc:bsm-11-ha1y4a38	0.0	0.0	423.7232867998786	0.0
nmdc:bsm-11-ha3vfb58	0.0	0.0	311.6381690488717	0.0
nmdc:bsm-11-ha4fsw75	0.0	0.0	259.6298701960537	0.0
nmdc:bsm-11-hb9d0q59	0.0	0.0	276.6105928019406	0.0
nmdc:bsm-11-hbetkh06	0.0	0.0	265.30037736242593	0.0
nmdc:bsm-11-hbpca323	0.0	0.0	167.94492467237114	0.0
nmdc:bsm-11-hbryy445	0.0	0.0	131.6104804795592	0.0
nmdc:bsm-11-hbw7d587	0.0	0.0	237.9135650618545	0.0
nmdc:bsm-11-hby4gk60	0.0	0.0	569.9960010018544	0.0
nmdc:bsm-11-hbyp5f55	0.0	0.0	843.4231145654603	0.0
nmdc:bsm-11-hc5a3965	0.0	0.0	221.3681716615821	0.0
nmdc:bsm-11-hchme586	0.0	0.0	208.21917104955503	0.0
nmdc:bsm-11-hcj17m62	0.0	0.0	482.1655535272754	0.0
nmdc:bsm-11-hcjp2f65	0.0	0.0	632.2275127568636	0.0
nmdc:bsm-11-hcmvym55	0.0	0.0	305.2373593389772	0.0
nmdc:bsm-11-hct9rh97	0.0	0.0	87.00890524754617	0.0
nmdc:bsm-11-hctz9546	0.0	0.0	441.6657393360134	0.0
nmdc:bsm-11-hcvj6084	0.0	0.0	398.79813129942863	0.0
nmdc:bsm-11-hd2qe630	0.0	0.0	151.5582171010736	0.0
nmdc:bsm-11-hdg3ts04	0.0	0.0	530.7684729237355	0.0
nmdc:bsm-11-hdmbn740	0.0	0.0	450.9546129131874	0.0
nmdc:bsm-11-hdqhte87	0.0	0.0	426.6239615530333	0.0
nmdc:bsm-11-hdy37y47	0.0	0.0	353.69266319664393	0.0
nmdc:bsm-11-he1ttb51	0.0	0.0	162.78017428357265	0.0
nmdc:bsm-11-he663176	0.0	0.0	130.14092406382156	0.0
nmdc:bsm-11-he96de15	0.0	0.0	451.3101958653192	0.0
nmdc:bsm-11-heazh042	0.0	0.0	329.4016222862987	0.0
nmdc:bsm-11-heqkx275	0.0	0.0	224.93628413535046	0.0
nmdc:bsm-11-herwva03	0.0	0.0	320.5345492216749	0.0
nmdc:bsm-11-hew13816	0.0	0.0	245.0425319948787	0.0
nmdc:bsm-11-hf1rhe48	0.0	0.0	113.0954405079477	0.0
nmdc:bsm-11-hf1ya081	0.0	0.0	168.93759485589635	0.0
nmdc:bsm-11-hf9jwp81	0.0	0.0	1051.107629956733	0.0
nmdc:bsm-11-hfaw7a82	0.0	0.0	493.1543402299577	0.0
nmdc:bsm-11-hfkw7k56	0.0	0.0	661.1484442364085	0.0
nmdc:bsm-11-hfm2c310	0.0	0.0	603.7211362396516	0.0
nmdc:bsm-11-hfw4pa10	0.0	0.0	336.6309019089507	0.0
nmdc:bsm-11-hg28rr34	0.0	0.0	177.54298109092198	0.0
nmdc:bsm-11-hg2ebm31	0.0	0.0	56.789555681963094	0.0
nmdc:bsm-11-hg709493	0.0	0.0	371.9462712581644	0.0
nmdc:bsm-11-hgg26r95	0.0	0.0	1100.8095715601132	0.0
nmdc:bsm-11-hgjmh086	0.0	0.0	280.6618408433986	0.0
nmdc:bsm-11-hgpy4c88	0.0	0.0	582.05540370542	0.0
nmdc:bsm-11-hh1jcq79	0.0	0.0	122.65917152546037	0.0
nmdc:bsm-11-hh56mv04	0.0	0.0	136.03130800588607	0.0
nmdc:bsm-11-hh6mcr22	0.0	0.0	353.69266319664393	0.0
nmdc:bsm-11-hh7rte54	0.0	0.0	115.3139620685277	0.0
nmdc:bsm-11-hhb0cd73	0.0	0.0	423.7232867998786	0.0
nmdc:bsm-11-hhdkv358	0.0	0.0	390.1797343597453	0.0
nmdc:bsm-11-hhmxae27	0.0	0.0	235.45664013610954	0.0
nmdc:bsm-11-hj945k50	0.0	0.0	481.89356119327056	0.0
nmdc:bsm-11-hjfgex58	0.0	0.0	136.11954867737907	0.0
nmdc:bsm-11-hjngsb59	0.0	0.0	760.0849752731854	0.0
nmdc:bsm-11-hk5w1055	0.0	0.0	407.39986083404716	0.0
nmdc:bsm-11-hkt7ta27	0.0	0.0	213.15444418658237	0.0
nmdc:bsm-11-hktzk527	0.0	0.0	508.9808832517074	0.0
nmdc:bsm-11-hm35xy04	0.0	0.0	353.69266319664393	0.0
nmdc:bsm-11-hm7tec58	0.0	0.0	865.4711286533438	0.0
nmdc:bsm-11-hm986588	0.0	0.0	378.4278329719909	0.0
nmdc:bsm-11-hmgh5f44	0.0	0.0	223.15353715643042	0.0
nmdc:bsm-11-hmsgpt94	0.0	0.0	246.13633692418733	0.0
nmdc:bsm-11-hmspkk13	0.0	0.0	639.1756712658129	0.0
nmdc:bsm-11-hmstjg52	0.0	0.0	255.42391456123227	0.0
nmdc:bsm-11-hmv9k538	0.0	0.0	782.9217176811746	0.0
nmdc:bsm-11-hmvc8526	0.0	0.0	621.890121690944	0.0
nmdc:bsm-11-hmvsf367	0.0	0.0	538.8187932805981	0.0
nmdc:bsm-11-hn2e8p29	0.0	0.0	235.79664547331964	0.0
nmdc:bsm-11-hn50da75	0.0	0.0	125.07729449528506	0.0
nmdc:bsm-11-hncj2369	0.0	0.0	412.1848079951946	0.0
nmdc:bsm-11-hncxy943	0.0	0.0	360.4518125534776	0.0
nmdc:bsm-11-hnfdb865	0.0	0.0	253.25456868137024	0.0
nmdc:bsm-11-hnrv0430	0.0	0.0	317.1394841922871	0.0
nmdc:bsm-11-hnyxsk10	0.0	0.0	737.1667339089898	0.0
nmdc:bsm-11-hnz1hm30	0.0	0.0	223.7620108602711	0.0
nmdc:bsm-11-hp7akp67	0.0	0.0	502.8116723978535	0.0
nmdc:bsm-11-hp8c9435	0.0	0.0	121.5828010050803	0.0
nmdc:bsm-11-hpc0y385	0.0	0.0	782.2288879182964	0.0
nmdc:bsm-11-hpvezq23	0.0	0.0	247.09795412526634	0.0
nmdc:bsm-11-hqdmkk23	0.0	0.0	565.3342123655846	0.0
nmdc:bsm-11-hqe4qv30	0.0	0.0	243.25888050034428	0.0
nmdc:bsm-11-hqvckc59	0.0	0.0	348.6560457247365	0.0
nmdc:bsm-11-hr2pke72	0.0	0.0	418.1719301778516	0.0
nmdc:bsm-11-hrep6846	0.0	0.0	297.14207680487675	0.0
nmdc:bsm-11-hrfgsr73	0.0	0.0	226.38383237819454	0.0
nmdc:bsm-11-hrftz471	0.0	0.0	352.1119492064353	0.0
nmdc:bsm-11-hrwydb86	0.0	0.0	162.64482128523633	0.0
nmdc:bsm-11-hs1k1510	0.0	0.0	476.20836008861903	0.0
nmdc:bsm-11-hs2mk323	0.0	0.0	189.29726506880777	0.0
nmdc:bsm-11-hsbzr487	0.0	0.0	738.617489584843	0.0
nmdc:bsm-11-hspekq75	0.0	0.0	255.8357557137501	0.0
nmdc:bsm-11-ht2pqa52	0.0	0.0	149.95892810326225	0.0
nmdc:bsm-11-ht3fsf63	0.0	0.0	149.30300554412636	0.0
nmdc:bsm-11-hthxqt68	0.0	0.0	329.604661609671	0.0
nmdc:bsm-11-hvare648	0.0	0.0	269.18154841744365	0.0
nmdc:bsm-11-hves3j55	0.0	0.0	282.3971319019514	0.0
nmdc:bsm-11-hvpheq33	0.0	0.0	290.21412546281056	0.0
nmdc:bsm-11-hw1ns350	0.0	0.0	481.89356119327056	0.0
nmdc:bsm-11-hw4pr543	0.0	0.0	354.2070473738314	0.0
nmdc:bsm-11-hwaef990	0.0	0.0	407.92146217236404	0.0
nmdc:bsm-11-hwy3rv94	0.0	0.0	225.97208421915172	0.0
nmdc:bsm-11-hx03gs06	0.0	0.0	339.0324106827101	0.0
nmdc:bsm-11-hx541j23	0.0	0.0	212.0392809130812	0.0
nmdc:bsm-11-hy027v38	0.0	0.0	153.244561921633	0.0
nmdc:bsm-11-hy4b0s56	0.0	0.0	390.1797343597453	0.0
nmdc:bsm-11-hy5gsq10	0.0	0.0	285.96743730287636	0.0
nmdc:bsm-11-hy8fpk52	0.0	0.0	397.1488886390856	0.0
nmdc:bsm-11-hyab1r93	0.0	0.0	998.0215051392612	0.0
nmdc:bsm-11-hybmpy50	0.0	0.0	154.3833678084118	0.0
nmdc:bsm-11-hyhdyz58	0.0	0.0	300.41021879888456	0.0
nmdc:bsm-11-hyjdg288	0.0	0.0	478.81524236451287	0.0
nmdc:bsm-11-hyqr5r51	0.0	0.0	1141.2596090501138	0.0
nmdc:bsm-11-hyvrwy78	0.0	0.0	538.909830606344	0.0
nmdc:bsm-11-hz2dx486	0.0	0.0	188.32073022590592	0.0
nmdc:bsm-11-hz8j3v87	0.0	0.0	305.5226530406574	0.0
nmdc:bsm-11-hzedzp03	0.0	0.0	213.87281488232344	0.0
nmdc:bsm-11-hzeya107	0.0	0.0	183.27355863342797	0.0
nmdc:bsm-11-hzhf8n15	0.0	0.0	557.345824618499	0.0
nmdc:bsm-11-hzjt5k36	0.0	0.0	306.6506817894005	0.0
nmdc:bsm-11-hzk7sw57	0.0	0.0	288.5322646473829	0.0
nmdc:bsm-11-hzrmrk90	0.0	0.0	51.80891844188107	0.0
nmdc:bsm-11-hzxjcp81	0.0	0.0	434.94827480397703	0.0
nmdc:bsm-11-j02z4728	0.0	0.0	202.4726640769729	0.0
nmdc:bsm-11-j0c9zg58	0.0	0.0	18.775453228462432	0.0
nmdc:bsm-11-j0h7nk51	0.0	0.0	442.404695561693	0.0
nmdc:bsm-11-j0rre441	0.0	0.0	441.2514261419996	0.0
nmdc:bsm-11-j0v5ae46	0.0	0.0	119.83991862347592	0.0
nmdc:bsm-11-j10nzd76	0.0	0.0	823.3499835831171	0.0
nmdc:bsm-11-j11aff47	0.0	0.0	394.2017126365763	0.0
nmdc:bsm-11-j12w0028	0.0	0.0	701.5017267408157	0.0
nmdc:bsm-11-j160a619	0.0	0.0	299.8950339402239	0.0
nmdc:bsm-11-j1j2xv08	0.0	0.0	299.15709515617925	0.0
nmdc:bsm-11-j1v2zb59	0.0	0.0	177.5600010554074	0.0
nmdc:bsm-11-j1x6rz34	0.0	0.0	194.9191419488749	0.0
nmdc:bsm-11-j205y748	0.0	0.0	136.47747280666482	0.0
nmdc:bsm-11-j228e936	0.0	0.0	371.9462712581644	0.0
nmdc:bsm-11-j2d1ta27	0.0	0.0	311.6381690488717	0.0
nmdc:bsm-11-j2gce947	0.0	0.0	193.59535124261515	0.0
nmdc:bsm-11-j2pzsb14	0.0	0.0	365.7987038285645	0.0
nmdc:bsm-11-j2t1mr02	0.0	0.0	534.2289411394739	0.0
nmdc:bsm-11-j2wq0w06	0.0	0.0	300.41021879888456	0.0
nmdc:bsm-11-j31phz58	0.0	0.0	53.85001963154991	0.0
nmdc:bsm-11-j37p6270	0.0	0.0	261.8609453222205	0.0
nmdc:bsm-11-j3adec19	0.0	0.0	128.13397061604468	0.0
nmdc:bsm-11-j3jx4116	0.0	0.0	168.25854994504374	0.0
nmdc:bsm-11-j3m3j473	0.0	0.0	126.81833239233545	0.0
nmdc:bsm-11-j3psq514	0.0	0.0	684.7922086363465	0.0
nmdc:bsm-11-j3z1vx52	0.0	0.0	205.03626986235588	0.0
nmdc:bsm-11-j463m283	0.0	0.0	281.4324857767217	0.0
nmdc:bsm-11-j4btgz28	0.0	0.0	222.61475489169197	0.0
nmdc:bsm-11-j4z74484	0.0	0.0	310.45601776794075	0.0
nmdc:bsm-11-j50dwt94	0.0	0.0	475.1749658030824	0.0
nmdc:bsm-11-j519sp29	0.0	0.0	173.3558753793829	0.0
nmdc:bsm-11-j5b0n828	0.0	0.0	246.39651827473259	0.0
nmdc:bsm-11-j63d0k37	0.0	0.0	451.9155218234592	0.0
nmdc:bsm-11-j71qdx20	0.0	0.0	289.26090382374883	0.0
nmdc:bsm-11-j7eec132	0.0	0.0	328.064576043547	0.0
nmdc:bsm-11-j7mtz083	0.0	0.0	492.18568133200205	0.0
nmdc:bsm-11-j7nxv908	0.0	0.0	852.5255791882599	0.0
nmdc:bsm-11-j7swtw37	0.0	0.0	935.8394166839465	0.0
nmdc:bsm-11-j8gqar48	0.0	0.0	284.108540496005	0.0
nmdc:bsm-11-j8s4qd69	0.0	0.0	531.3761372823627	0.0
nmdc:bsm-11-j9201444	0.0	0.0	580.5772445133719	0.0
nmdc:bsm-11-j9frcs07	0.0	0.0	506.32713910227733	0.0
nmdc:bsm-11-j9nm4076	0.0	0.0	256.4998909908109	0.0
nmdc:bsm-11-j9nxh668	0.0	0.0	118.13475748989921	0.0
nmdc:bsm-11-j9smws47	0.0	0.0	112.52395724894497	0.0
nmdc:bsm-11-ja6swz18	0.0	0.0	86.267092437378	0.0
nmdc:bsm-11-jae4jy62	0.0	0.0	197.7724103732934	0.0
nmdc:bsm-11-jaj2fg59	0.0	0.0	154.27601414589674	0.0
nmdc:bsm-11-javp2c20	0.0	0.0	529.2630130259193	0.0
nmdc:bsm-11-jb8wfy97	0.0	0.0	422.1445215661255	0.0
nmdc:bsm-11-jbdgev88	0.0	0.0	334.69973323281675	0.0
nmdc:bsm-11-jbk0f273	0.0	0.0	1239.7108946885685	0.0
nmdc:bsm-11-jbv9nz33	0.0	0.0	154.2559673012562	0.0
nmdc:bsm-11-jc08nb40	0.0	0.0	108.72234999447461	0.0
nmdc:bsm-11-jc41km03	0.0	0.0	194.48705891758354	0.0
nmdc:bsm-11-jc677060	0.0	0.0	136.5525648412693	0.0
nmdc:bsm-11-jc76ct09	0.0	0.0	681.2868236386229	0.0
nmdc:bsm-11-jcyxjq62	0.0	0.0	175.94015593523795	0.0
nmdc:bsm-11-jdjp0r24	0.0	0.0	279.16727012902703	0.0
nmdc:bsm-11-jdnzxh39	0.0	0.0	137.8745346460734	0.0
nmdc:bsm-11-jegtqt43	0.0	0.0	216.34841586256996	0.0
nmdc:bsm-11-jeq16555	0.0	0.0	120.19926904590808	0.0
nmdc:bsm-11-jf2bw036	0.0	0.0	302.0533845097603	0.0
nmdc:bsm-11-jf2pra63	0.0	0.0	508.71355901665777	0.0
nmdc:bsm-11-jf4wbq20	0.0	0.0	324.0170382352322	0.0
nmdc:bsm-11-jfd57029	0.0	0.0	305.0094392287731	0.0
nmdc:bsm-11-jfd92831	0.0	0.0	437.86797952874167	0.0
nmdc:bsm-11-jg4tae61	0.0	0.0	411.2680389138578	0.0
nmdc:bsm-11-jg6n3r69	0.0	0.0	389.18183823241225	0.0
nmdc:bsm-11-jga2bq76	0.0	0.0	151.5582171010736	0.0
nmdc:bsm-11-jga3h959	0.0	0.0	610.8453213321849	0.0
nmdc:bsm-11-jgabp056	0.0	0.0	359.7320517983899	0.0
nmdc:bsm-11-jgd90520	0.0	0.0	244.1512419645382	0.0
nmdc:bsm-11-jghcvb50	0.0	0.0	171.3203528971316	0.0
nmdc:bsm-11-jghjz570	0.0	0.0	424.50286752911273	0.0
nmdc:bsm-11-jgkwdd68	0.0	0.0	677.2974139397732	0.0
nmdc:bsm-11-jgrsz784	0.0	0.0	164.2642472883034	0.0
nmdc:bsm-11-jhah0z18	0.0	0.0	386.7292470860897	0.0
nmdc:bsm-11-jhgzdj66	0.0	0.0	377.2392471894005	0.0
nmdc:bsm-11-jhnsev21	0.0	0.0	365.1346309735322	0.0
nmdc:bsm-11-jj136911	0.0	0.0	128.7033029094998	0.0
nmdc:bsm-11-jj17ck18	0.0	0.0	244.2607047898037	0.0
nmdc:bsm-11-jj7y9550	0.0	0.0	258.6086579210072	0.0
nmdc:bsm-11-jj83s532	0.0	0.0	276.2091098981684	0.0
nmdc:bsm-11-jjc8p517	0.0	0.0	271.08123900296204	0.0
nmdc:bsm-11-jjfcnr55	0.0	0.0	179.75022026748033	0.0
nmdc:bsm-11-jjkfvz61	0.0	0.0	208.21917104955503	0.0
nmdc:bsm-11-jjn8y235	0.0	0.0	348.6560457247365	0.0
nmdc:bsm-11-jjqjek08	0.0	0.0	315.75549694555093	0.0
nmdc:bsm-11-jjs1xh78	0.0	0.0	423.5053671321125	0.0
nmdc:bsm-11-jkbfnj32	0.0	0.0	152.05534397060612	0.0
nmdc:bsm-11-jkk95r44	0.0	0.0	218.7436989550514	0.0
nmdc:bsm-11-jkkcz238	0.0	0.0	396.83907834593873	0.0
nmdc:bsm-11-jksps585	0.0	0.0	554.5562067924188	0.0
nmdc:bsm-11-jm0tdt31	0.0	0.0	471.8863489253921	0.0
nmdc:bsm-11-jm13db73	0.0	0.0	438.44363928831984	0.0
nmdc:bsm-11-jm3yc592	0.0	0.0	1433.1825399649179	0.0
nmdc:bsm-11-jmax8q89	0.0	0.0	376.9683425861161	0.0
nmdc:bsm-11-jmf82p72	0.0	0.0	208.21917104955503	0.0
nmdc:bsm-11-jmm5zx60	0.0	0.0	816.0052400733878	0.0
nmdc:bsm-11-jmq73c18	0.0	0.0	227.9880221030108	0.0
nmdc:bsm-11-jmxr0p77	0.0	0.0	1446.9166790009813	0.0
nmdc:bsm-11-jn17q323	0.0	0.0	931.5289793553086	0.0
nmdc:bsm-11-jn3q3q78	0.0	0.0	539.0932032103979	0.0
nmdc:bsm-11-jnwyxk41	0.0	0.0	229.8579927360813	0.0
nmdc:bsm-11-jpjz1v45	0.0	0.0	515.0314781352555	0.0
nmdc:bsm-11-jpne9528	0.0	0.0	511.56658967629545	0.0
nmdc:bsm-11-jpqqa343	0.0	0.0	405.5539570190586	0.0
nmdc:bsm-11-jpt2j908	0.0	0.0	170.56850560646393	0.0
nmdc:bsm-11-jpy60846	0.0	0.0	194.25428151078455	0.0
nmdc:bsm-11-jpyyne41	0.0	0.0	669.4861017604836	0.0
nmdc:bsm-11-jq461n41	0.0	0.0	249.84114239324595	0.0
nmdc:bsm-11-jqna2n21	0.0	0.0	214.04728987048267	0.0
nmdc:bsm-11-jqnrez63	0.0	0.0	448.2081845527605	0.0
nmdc:bsm-11-jr39av56	0.0	0.0	153.34755499377107	0.0
nmdc:bsm-11-jr7zjt17	0.0	0.0	197.55433193513727	0.0
nmdc:bsm-11-jrbkcm55	0.0	0.0	136.57040770991517	0.0
nmdc:bsm-11-jrcvdr63	0.0	0.0	86.13182815294888	0.0
nmdc:bsm-11-jreeed80	0.0	0.0	634.8506900403305	0.0
nmdc:bsm-11-jrn2yg81	0.0	0.0	158.26750338765484	0.0
nmdc:bsm-11-js7bat30	0.0	0.0	577.431813162833	0.0
nmdc:bsm-11-jsq9t633	0.0	0.0	214.92204825735223	0.0
nmdc:bsm-11-jsrqh253	0.0	0.0	452.11478477015083	0.0
nmdc:bsm-11-jswgrc22	0.0	0.0	256.38510723381285	0.0
nmdc:bsm-11-jsxkpe67	0.0	0.0	1064.6311188684788	0.0
nmdc:bsm-11-jt07sc48	0.0	0.0	255.99446853107787	0.0
nmdc:bsm-11-jt4gft15	0.0	0.0	83.5913471168095	0.0
nmdc:bsm-11-jt9qtx26	0.0	0.0	405.33672554113997	0.0
nmdc:bsm-11-jtmja143	0.0	0.0	361.47775444877135	0.0
nmdc:bsm-11-jtnymh55	0.0	0.0	218.3547053267476	0.0
nmdc:bsm-11-jtvzj460	0.0	0.0	330.6728154308994	0.0
nmdc:bsm-11-jv6sex92	0.0	0.0	371.1310746266389	0.0
nmdc:bsm-11-jv7vvf71	0.0	0.0	205.4049077255529	0.0
nmdc:bsm-11-jvc6my05	0.0	0.0	349.3834979026321	0.0
nmdc:bsm-11-jvr8nj75	0.0	0.0	320.26330014973087	0.0
nmdc:bsm-11-jvt4f782	0.0	0.0	272.0142131616655	0.0
nmdc:bsm-11-jvzjqz57	0.0	0.0	292.4194277580921	0.0
nmdc:bsm-11-jw1kgp23	0.0	0.0	119.45069059754316	0.0
nmdc:bsm-11-jw1zhk29	0.0	0.0	322.9851765142844	0.0
nmdc:bsm-11-jwkhyz45	0.0	0.0	179.97184536087056	0.0
nmdc:bsm-11-jwkyyz73	0.0	0.0	180.81596186166777	0.0
nmdc:bsm-11-jwvbe362	0.0	0.0	223.4974509116323	0.0
nmdc:bsm-11-jwzn4y22	0.0	0.0	102.97789393466242	0.0
nmdc:bsm-11-jx6a5v58	0.0	0.0	537.6111942657509	0.0
nmdc:bsm-11-jxa03j76	0.0	0.0	535.7170648347796	0.0
nmdc:bsm-11-jxezhe49	0.0	0.0	1389.3332559006794	0.0
nmdc:bsm-11-jxk53j43	0.0	0.0	444.0892870414789	0.0
nmdc:bsm-11-jxk89z09	0.0	0.0	223.74873458611245	0.0
nmdc:bsm-11-jxkwg264	0.0	0.0	424.52620556175515	0.0
nmdc:bsm-11-jxnxct31	0.0	0.0	287.25259445814174	0.0
nmdc:bsm-11-jxp2t962	0.0	0.0	338.6035375700269	0.0
nmdc:bsm-11-jxqc0f04	0.0	0.0	83.00338150784016	0.0
nmdc:bsm-11-jxx6a579	0.0	0.0	92.86473190131011	0.0
nmdc:bsm-11-jy0apb72	0.0	0.0	122.2329985364185	0.0
nmdc:bsm-11-jy5v1s47	0.0	0.0	289.3299646804886	0.0
nmdc:bsm-11-jyey7128	0.0	0.0	109.11434755805954	0.0
nmdc:bsm-11-jyf5ta50	0.0	0.0	98.10704306168527	0.0
nmdc:bsm-11-jyfp7b87	0.0	0.0	220.8392716094759	0.0
nmdc:bsm-11-jyk7q842	0.0	0.0	146.69165461679313	0.0
nmdc:bsm-11-jystg118	0.0	0.0	1123.8241497455083	0.0
nmdc:bsm-11-jyswqd53	0.0	0.0	448.0246399252815	0.0
nmdc:bsm-11-jyth8070	0.0	0.0	318.96087316433386	0.0
nmdc:bsm-11-jyx6ah25	0.0	0.0	150.81041584984905	0.0
nmdc:bsm-11-jyxr1m98	0.0	0.0	413.46799910548833	0.0
nmdc:bsm-11-jyyj6n59	0.0	0.0	293.4910798362573	0.0
nmdc:bsm-11-jyywj745	0.0	0.0	615.2228991999006	0.0
nmdc:bsm-11-jz7t1e41	0.0	0.0	299.90019900822244	0.0
nmdc:bsm-11-jzhjt489	0.0	0.0	502.7090050884092	0.0
nmdc:bsm-11-jzk3cj49	0.0	0.0	347.9755829166618	0.0
nmdc:bsm-11-jzyewe53	0.0	0.0	272.17184942256705	0.0
nmdc:bsm-11-k0g55b44	0.0	0.0	253.7857371794877	0.0
nmdc:bsm-11-k0zx3004	0.0	0.0	194.25428151078455	0.0
nmdc:bsm-11-k11r2436	0.0	0.0	511.93365654631975	0.0
nmdc:bsm-11-k1c9xq23	0.0	0.0	289.7711501547444	0.0
nmdc:bsm-11-k1hxg213	0.0	0.0	826.8569495849622	0.0
nmdc:bsm-11-k1mspp90	0.0	0.0	292.4257943756307	0.0
nmdc:bsm-11-k1t28a88	0.0	0.0	349.7791738942461	0.0
nmdc:bsm-11-k1twxb65	0.0	0.0	2176.957501539501	0.0
nmdc:bsm-11-k1ye8d97	0.0	0.0	110.27805775034783	0.0
nmdc:bsm-11-k203td65	0.0	0.0	99.82919788588556	0.0
nmdc:bsm-11-k2mhwn19	0.0	0.0	294.1218377667601	0.0
nmdc:bsm-11-k2qvty84	0.0	0.0	106.12857675710781	0.0
nmdc:bsm-11-k2syqj30	0.0	0.0	129.24466480826507	0.0
nmdc:bsm-11-k30c0n91	0.0	0.0	214.78511168418822	0.0
nmdc:bsm-11-k30r3z60	0.0	0.0	55.58202334539886	0.0
nmdc:bsm-11-k33xda67	0.0	0.0	170.6490281293203	0.0
nmdc:bsm-11-k35w6n06	0.0	0.0	371.82135179423034	0.0
nmdc:bsm-11-k3j3sn24	0.0	0.0	343.74005965696216	0.0
nmdc:bsm-11-k3t6y038	0.0	0.0	988.0747870380005	0.0
nmdc:bsm-11-k3xzkc80	0.0	0.0	203.12696100755926	0.0
nmdc:bsm-11-k42tf610	0.0	0.0	174.29120130498052	0.0
nmdc:bsm-11-k4evmy41	0.0	0.0	207.31408036266407	0.0
nmdc:bsm-11-k4vw3363	0.0	0.0	247.7941045898128	0.0
nmdc:bsm-11-k4w1es71	0.0	0.0	159.96721208005022	0.0
nmdc:bsm-11-k55q6w80	0.0	0.0	261.3111390058318	0.0
nmdc:bsm-11-k5ddnv16	0.0	0.0	584.9228589398671	0.0
nmdc:bsm-11-k5pbzg93	0.0	0.0	528.4070888511684	0.0
nmdc:bsm-11-k5w06g40	0.0	0.0	239.8045888106903	0.0
nmdc:bsm-11-k6196w77	0.0	0.0	191.83292961194897	0.0
nmdc:bsm-11-k66y1b95	0.0	0.0	440.53652445202914	0.0
nmdc:bsm-11-k6aa1383	0.0	0.0	375.85599608000075	0.0
nmdc:bsm-11-k6cwe498	0.0	0.0	611.7613424027502	0.0
nmdc:bsm-11-k6gt3j03	0.0	0.0	176.00656833274206	0.0
nmdc:bsm-11-k78dym31	0.0	0.0	153.59999659513045	0.0
nmdc:bsm-11-k7atv515	0.0	0.0	630.4720097035867	0.0
nmdc:bsm-11-k7e0wp28	0.0	0.0	395.97298568341625	0.0
nmdc:bsm-11-k89brw70	0.0	0.0	104.91782808068679	0.0
nmdc:bsm-11-k8rq2259	0.0	0.0	239.13155137555242	0.0
nmdc:bsm-11-k8s74094	0.0	0.0	416.68733035724443	0.0
nmdc:bsm-11-k8szq881	0.0	0.0	227.9880221030108	0.0
nmdc:bsm-11-k8zd7n65	0.0	0.0	314.0502306789158	0.0
nmdc:bsm-11-k8zk2412	0.0	0.0	124.53428954684543	0.0
