genus_lower,ko_per_mb_primary,mean_genome_mb,predictor_z,genome_mb_z,pH_sd,pH_n,temp_sd,temp_n,georoc_Cu_sd,georoc_Cu_n,georoc_Ni_sd,georoc_Ni_n,georoc_Zn_sd,georoc_Zn_n,georoc_Co_sd,georoc_Co_n,georoc_Cr_sd,georoc_Cr_n,georoc_Pb_sd,georoc_Pb_n,georoc_As_sd,georoc_As_n,georoc_Cd_sd,georoc_Cd_n,georoc_Hg_sd,georoc_Hg_n,total_n,PF1_As_sd,PF1_Cd_sd,PF1_Cr_sd,PF1_Cu_sd,PF1_Hg_sd,PF1_Pb_sd,PF1_As_n,PF1_Cd_n,PF1_Cr_n,PF1_Cu_n,PF1_Hg_n,PF1_Pb_n,Cu_ICP_MS_mg_kg_0_2_sd,Ni_ICP_MS_mg_kg_0_5_sd,Zn_ICP_MS_mg_kg_0_9_sd,Pb_ICP_MS_mg_kg_0_1_sd,As_ICP_MS_mg_kg_0_4_sd,Co_ICP_MS_mg_kg_0_1_sd,Cr_ICP_MS_mg_kg_0_5_sd,Hg_AR_mg_kg_0_01_sd,Cu_MMI_ME_mg_kg_0_01_sd,Ni_MMI_ME_mg_kg_0_005_sd,Zn_MMI_ME_mg_kg_0_02_sd,Pb_MMI_ME_mg_kg_0_01_sd,As_MMI_ME_mg_kg_0_01_sd,Co_MMI_ME_mg_kg_0_005_sd,Cr_MMI_ME_mg_kg_0_001_sd,Hg_MMI_ME_mg_kg_0_001_sd,Cu_ICP_MS_mg_kg_0_2_n,Ni_ICP_MS_mg_kg_0_5_n,Zn_ICP_MS_mg_kg_0_9_n,Pb_ICP_MS_mg_kg_0_1_n,As_ICP_MS_mg_kg_0_4_n,Co_ICP_MS_mg_kg_0_1_n,Cr_ICP_MS_mg_kg_0_5_n,Hg_AR_mg_kg_0_01_n
blastomonas,7.184933200034654,4.036224025,-0.3709280243483098,0.1850805410567585,0.8732518343850824,311745,5.398785483978318,412598,142.90441408228466,102928,161.72910353208786,149973,91.765402147089,155942,43.25693798484944,83672,271.8354452355628,165476,23.32381241136001,161168,9.1735307374081,25180,0.2812813017215114,1327,0.1616673069229244,176,440226,0.0338587837535925,0.057853811558772,0.0413090083152127,0.0307075830447105,0.0528342484640967,0.0241401511651072,34978,34978,34978,34978,34978,34978,10.308680515479976,15.10352581305483,31.38175178297428,12.033266238627156,10.826505320468549,7.473059328380544,56.37509461488256,0.1543067390615715,1.5328079378447523,1.480121741767027,2.2247969170005986,0.709916499964796,0.086318340640443,0.2961975363744559,0.114638028659826,0.015418136446245,1520.0,1522.0,1493.0,1533.0,1483.0,1503.0,1533.0,1175.0
boudabousia,14.945359764700257,2.007312,1.6554187972999626,-1.05795459205982,0.5880326082892484,568,6.194476769572623,800,99.5447272763232,312,61.8652284901038,353,64.44480885366428,348,21.068192910345903,136,125.4480080392548,378,18.68214464603317,465,1.004589468389949,4,0.0674948557710552,10,,0,863,0.030601614663276,0.0511032929615115,0.0490197823057259,0.0315165779262662,0.0569365985460092,0.0250960129522548,152,152,152,152,152,152,12.345320750974617,9.209370228196931,25.68472308591237,6.279689482769032,3.039371280014631,6.963436252630195,20.14382315031362,0.0219306265517513,0.5948108943185221,0.6762718470490333,3.0351953991647904,0.2772533939277289,0.0,0.7838516724766519,0.0385129848233034,,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0
longimicrobium,3.079902045426502,6.818398666666667,-1.4428042625413835,1.8896102512878832,0.7968828661649244,23468,5.165967874186065,23960,83.54138955208896,1355,268.58564448074446,4624,88.5710598770684,1783,32.07963033411804,1680,396.8811258874619,4369,19.672935046774164,4222,101.7847481671733,105,0.4957043395945041,113,0.005768158219371,35,25186,0.0383291749346015,0.0507625405959436,0.0476882947305997,0.033176366355077,0.0487963433266909,0.0286393405749713,2794,2794,2794,2794,2794,2794,9.836080554329635,14.165842547673256,28.2944124384806,9.09984822502724,2.5607063037751026,6.574050910644896,48.01754437993413,0.0162819922068447,1.557004361765352,0.7959005496151026,1.99402805828846,0.8298575179922943,0.0107721910608114,0.231512660744716,0.0857920111794022,,142.0,144.0,143.0,144.0,125.0,143.0,144.0,84.0
salinicoccus,13.719240188127674,2.4782713571428574,1.3352632638063429,-0.7694161931617358,0.4785257461566896,57286,2.808296826937097,58773,290.89094971758374,2920,343.4523261139525,6172,161.5832433150495,3501,53.28115588149156,3868,569.0954393740739,6385,8.750680224135984,50492,3.549419572060639,1187,0.2093856346885098,257,0.0085429586711597,8,61817,0.0352158501017082,0.0540225523537403,0.0416897212527926,0.0321100130637971,0.0559433621389098,0.0258855357548099,2420,2420,2420,2420,2420,2420,10.326580452474175,13.361596681983883,37.43553729081837,14.586642737214436,6.0544058738495705,7.962840342226477,39.50167906136552,0.0249865269818005,1.780681716437927,1.182873457246305,2.0985996875651747,0.6807782156277032,0.0230818783733841,0.2467598118349948,0.1082261104237032,,77.0,77.0,75.0,77.0,77.0,76.0,77.0,50.0
anaeromassilibacillus,8.189715642751134,2.6862959545454546,-0.1085664528186061,-0.6419676493423654,0.362955254667763,45953,3.0016409637139216,46688,185.5034368427208,2699,200.4971101877317,4414,213.74962861396665,2747,32.97219550417649,2847,492.8437075212076,4404,4.370547155305256,41593,8.121731891653486,269,0.140122799508556,103,,0,48684,0.0434469346835392,0.0567168183429646,0.0495932403799841,0.0413270803521247,0.0562798082585551,0.0236305663004215,1864,1864,1864,1864,1864,1864,9.260101016062393,10.573020631048925,30.847971857269968,10.56487936223076,3.841079228901119,9.676354960358797,31.59892516306334,0.0194374434442977,0.9729505824145928,1.1148813397076045,1.8917279999700396,0.1889149486114262,0.0142457423980145,0.2772124715985363,0.0519425586437772,0.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,61.0
anaerostipes,9.86754108009875,2.93892873255814,0.329535269286468,-0.4871894159950571,0.299728923660391,45613,3.448589226261323,47142,119.92587369188809,3989,118.18261247316237,5377,257.412204331148,4197,16.37984138720148,3867,480.0269328312255,5616,6.376688814045484,42737,3.4714197441994648,254,0.097690116811501,119,0.7048652526901862,2,49103,0.0403859933880865,0.0556462147527828,0.0436700310167986,0.036761869728937,0.0585950757083769,0.0203597870000241,1798,1798,1798,1798,1798,1798,10.000738621669852,10.53458103408373,34.00661211844082,9.241449155991097,3.3150598714381485,5.833271317499803,27.894252336274917,0.0121108788738379,1.2520679682512084,0.8439639785682258,2.3672025370330387,0.7186028901959751,0.0199088833530069,0.2381333867231589,0.0696117933389992,,43.0,43.0,43.0,43.0,41.0,43.0,43.0,32.0
pseudoleptotrichia,9.622148436218644,2.2863916666666664,0.2654601053971041,-0.8869733832490881,0.8593801418823784,5656,4.966253032962198,6265,45.07018661247906,468,187.81496639517465,820,99.23011130393606,629,48.6322615064082,406,344.3641804100037,832,14.93367433418279,665,2.1082812333306253,13,0.0612983695097867,45,,1,6972,0.0388099630963389,0.0482457817461019,0.0375410953887645,0.0289319706291155,0.0494127743202254,0.0237635409433504,812,812,812,812,812,812,8.335810683457586,8.812885558751898,22.13958312209072,7.998737600931546,3.826068058914249,10.635062918471966,26.87152124813458,0.0164109165441233,0.6167160456214158,1.0628091174536485,1.1829396297182424,0.1914586564047169,0.0113389341902768,0.3743063269321822,0.0433334704509005,,34.0,34.0,34.0,34.0,34.0,34.0,34.0,33.0
cryobacterium,8.278106597741687,3.744817686746988,-0.0854864417889186,0.0065472621378031,0.7932135757401009,9864,6.192259284321109,15686,149.11805452947388,3396,178.82846063544503,6802,107.54999780362785,5707,29.73952613730573,4841,354.9415536980159,6588,19.68972577012029,8526,21.174491953272614,767,0.0783482681165256,583,0.1328043673980641,15,17156,0.036927480882999,0.0610937612178643,0.0490887591370551,0.0323911435836191,0.0501115063848833,0.0248501912303116,2664,2664,2664,2664,2664,2664,9.1054270321988,12.42336549721903,33.78964729715756,13.668910391348955,4.360084529197475,6.775615095161477,36.908824668352544,0.0228446795313307,2.003321750106013,0.9667676814774796,2.217055362009894,0.4831877627427119,0.0181575852101991,0.3019593108960102,0.10955123620296,,138.0,140.0,138.0,141.0,140.0,140.0,141.0,93.0
sulfurospirillum,15.702665166873029,2.4836548181818183,1.8531609422610351,-0.7661179569017419,0.6136677122390597,118959,5.382145301125251,256441,64.72229562082096,87529,156.14654853849814,113994,96.84550420611464,101860,38.24634318788333,40938,341.1828458851677,108689,15.848067947460942,88746,22.987123327528117,1776,0.4670099556393858,764,0.1361240612551838,35,277750,0.0338150593458331,0.0591759662215646,0.0441505028322797,0.0318035908930549,0.0543453105257061,0.0218168455532609,20154,20154,20154,20154,20154,20154,9.592399354324796,12.57051717406124,26.013477437257063,10.171376691919916,9.159667107524935,6.219050289454475,56.476329300613855,0.1221604384662107,1.528594275390693,1.3314599823433493,2.093887498865407,0.5753623446234946,0.1140257467222573,0.2716783204885843,0.0998484263150975,0.018748262706111,726.0,726.0,708.0,728.0,724.0,714.0,728.0,628.0
leptonema,4.47689847636595,4.4673785,-1.0780305926793188,0.449232043744724,0.8337737808847248,30201,4.395726453601683,45043,254.60078469644483,7132,130.14572756902618,25187,38.16318620288988,9345,27.63668014502437,24168,253.66965265552489,26321,14.244176375939473,21925,1.875202655028752,2543,0.2300768407297522,481,0.210516032643597,3,48710,0.031881278127661,0.0496570096452282,0.035341165960291,0.0290948075028424,0.0505504641253625,0.0222740594099545,5207,5207,5207,5207,5207,5207,9.140390534897008,11.156005650011394,28.7857630003992,10.103951547353653,3.0513055980277373,10.146311992976738,32.86815254669642,0.4259154845741112,1.124377652999367,0.7906986731559661,1.9479298802611769,0.9107015650419616,0.0272824730061872,0.3649776016315424,0.0713868852295658,0.0,69.0,69.0,66.0,69.0,67.0,68.0,69.0,51.0
anaerofilum,6.078563149242783,2.632201,-0.6598154221360304,-0.6751095146355856,0.5554021885397049,27083,4.971440323131534,32221,83.36122154637677,6597,252.64502685060063,11591,42.926723084650746,9586,28.44914133485353,5820,505.17118135037214,9640,16.019966328847236,10897,23.44366446159608,155,0.277935855582442,120,0.1616580753730952,3,34520,0.0333527797706943,0.0582270943006206,0.0433455932532929,0.0324126261720895,0.0540486746130105,0.0217248096647154,2643,2643,2643,2643,2643,2643,9.48586480901196,15.525340255926494,40.23178842470311,6.496497838551518,3.449650260349734,9.268948315117422,42.64348900050139,0.0131845278907109,1.26724778236512,1.579212333646561,0.9455694206325534,0.2692128012878051,0.0111880478097433,0.2240152744310324,0.0842085994570147,0.0,118.0,118.0,116.0,118.0,118.0,118.0,118.0,107.0
rhodobaculum,14.16391461222874,2.541670222222222,1.4513734541982155,-0.7305741853652825,0.2274123676094243,47883,3.3717023183759403,48484,23.59059566618817,13552,145.89690174584675,16388,25.76928892416623,12542,21.766327221623573,14003,365.28852358419937,16752,7.158341173382032,17077,0.7625631993574044,395,0.395108051992006,22,,0,48905,0.058401527526066,0.0533990695867469,0.0593775751745238,0.0498982406051818,0.0482855863446119,0.0314069168395903,732,732,732,732,732,732,7.397823292948015,11.348702684958266,24.847729739407065,5.3790723862801935,2.7212075922711074,5.619692848583301,39.77280080922799,0.0220513885336895,2.3811167216466447,1.1114460897975735,1.3363393636112209,0.6974892315083978,0.0097182531580755,0.2205684649092392,0.1300876627509311,,20.0,20.0,18.0,20.0,19.0,18.0,20.0,14.0
aurantimonas,9.709228038697098,4.5317712000000006,0.2881977054816192,0.488682935370366,0.4862601003666361,242430,4.571213220257827,288945,158.90854883107886,25157,191.8064288624432,62133,72.30388502097021,46661,49.12483028404701,40454,352.1956167079462,60080,16.069083174904808,66375,6.495989246405313,3441,0.2280420749641051,777,0.6936091224303603,133,304593,0.0343955357750938,0.0576782663053209,0.0419174837903783,0.0306203944548718,0.0523514556233342,0.0238109047877063,14248,14248,14248,14248,14248,14248,11.501022558535135,13.372875275554168,34.42552809574399,17.311321240154182,17.291651773084723,6.604106580591691,44.802473082092,0.1850526684895963,1.7116190415870904,1.109652878986717,2.550696862418968,0.8436394901865792,0.0769289317943252,0.258692699986159,0.1111837545536239,0.0148978677885952,1612.0,1620.0,1576.0,1635.0,1602.0,1585.0,1635.0,1091.0
seleniivibrio,10.97517706476092,2.9156705,0.6187532186299722,-0.5014388264415076,0.6533432598359464,3070,5.176926499419777,3540,71.26410661306305,1575,285.766981553421,2702,56.34501763386976,1921,32.146973387147,897,561.2008607689074,2048,14.6382160642731,2010,4.973301149237467,91,0.7174485371818227,208,,1,6617,0.0348201654997954,0.0544559737831664,0.0397746393078365,0.0326118502093319,0.0520362408434501,0.0221073667947615,1085,1085,1085,1085,1085,1085,9.538250967728755,10.692314623412145,26.24338004294476,7.533393401300851,3.563229232606648,7.569764765986327,33.57479572527534,0.0164947656753889,0.5211986923650874,1.0851260596049594,1.2027485529538802,0.1863353902498783,0.0146322439872551,0.188151480440194,0.0486737956823143,,52.0,52.0,51.0,52.0,52.0,52.0,52.0,46.0
desulfocapsa,7.51796687293329,4.389484625,-0.2839686647104443,0.4015095096542717,0.5388945396933016,8710,7.559316786738113,60288,72.3276729644626,24667,142.07665253320627,29040,81.76340925492403,28580,16.701999997695818,23848,263.980210612198,26938,14.562324701710777,33839,10.422128025027472,913,0.2580103872564219,104,2.264773719381254,8,64711,0.035324012621114,0.0605726162208109,0.0499004960825145,0.0361389798823793,0.0502210551163216,0.0207474292694495,4047,4047,4047,4047,4047,4047,9.51256424313232,10.981549624062156,24.332216339472627,9.74274152615785,4.726263804009809,6.352068811042122,34.39483820228516,0.0165699370569218,0.6360045641373949,1.2560740605145544,2.418519412539996,1.2249857085342146,0.2785846075202887,0.3493034385763315,0.0670830039065125,0.0577350269189625,294.0,295.0,294.0,295.0,293.0,294.0,295.0,200.0
taylorella,7.815535721908008,1.6633536666666668,-0.2062696250613992,-1.2686844252873382,1.127152503758675,2134,5.416388598412159,2345,266.9334566406902,216,108.17879620547411,455,59.753396523093,981,18.788784037912368,911,111.60087076852264,1138,7.097461809407604,261,3.0390558997123605,749,0.0824664364798945,6,0.0,2,3131,0.0303446579186392,0.0561914735927206,0.0363943785206121,0.0300673790746696,0.0531042022999893,0.0270683576284325,409,409,409,409,409,409,12.744159446585716,27.211684377610048,40.70243645450888,7.64735276637173,3.3106315689429087,11.204445546299915,58.73173843842866,0.0219330938551907,0.6294870927985736,2.278312758746407,2.3217060537458223,0.5158363163476937,0.021001700611413,0.4560734699585145,0.0654225496293135,0.0,25.0,25.0,25.0,25.0,22.0,25.0,25.0,12.0
pandoraea,8.142476140435855,5.526574376623376,-0.1209012922214625,1.0981599771749917,0.758865363170511,184218,5.205786482712361,204001,104.28533983934275,42733,220.9966413364564,67109,177.00668873580875,59613,37.74814671411757,57781,432.21105606260943,73287,16.054738997475795,68975,6.035137384470082,16362,0.1469125781392122,909,2.3114508157458813,79,220818,0.032009031468367,0.0566791802105581,0.0384020105682639,0.0285873125483694,0.0524700345400649,0.0238600408103776,17426,17426,17426,17426,17426,17426,9.18961994953218,13.77934413023984,28.664585045808494,11.995804188124277,9.788751136989353,7.412957834611679,43.061530214119685,0.0189515873279258,1.5148584955155575,1.2709552814149991,1.7176356107052635,0.711996283153455,0.0146745614069249,0.3091626400904262,0.1044147277012314,0.0004830458915396,590.0,589.0,587.0,591.0,578.0,590.0,591.0,426.0
allobaculum,1.821893180216572,2.744398,-1.7712864979419758,-0.6063707959963283,1.1561961509836702,3956,4.8467084117891295,4288,46.97385653910117,2315,88.52007344881177,1323,30.55849621906446,2513,43.007836410374765,505,101.78961180386216,2740,12.2891098598301,2664,58.26035660298113,25,0.0996731313301351,23,0.1979898987322333,2,4915,0.0360864389653053,0.0579017989490427,0.043754199209906,0.0325751297902012,0.0529087127117583,0.0252175516515281,722,722,722,722,722,722,9.12191640908636,13.901042204057015,30.489439113173223,5.094210766481234,3.7816527386709415,6.696908969337253,44.01875765671977,0.0150755672288881,1.1743650766832832,1.2713597404918835,0.7697893484750494,0.1476395472000503,0.0,0.1560563671997709,0.0694364679179685,,13.0,13.0,13.0,13.0,13.0,13.0,13.0,11.0
ureibacillus,7.950653398893916,3.773274785714286,-0.170988668141386,0.0239818149262251,1.1064787762869308,160595,5.052286872562824,178700,192.3938170048581,24670,195.96830385125855,56614,60.04301743037473,59723,35.624876881368884,69403,256.2383103553961,94101,16.123080034171394,68047,2.5607239484596622,37148,0.4324398140996094,903,0.1477891552576328,17,196935,0.0327543459311828,0.0549561716131811,0.0364378824740326,0.0299747245340228,0.0530016939125778,0.0238610384235056,14298,14298,14298,14298,14298,14298,10.95587436152078,13.408708122249497,31.792939275163825,14.830700966031875,16.162909539316225,8.6918829276992,36.31728581362846,0.233731991661838,1.456611616893928,1.3526985713121047,2.301023968598381,0.8862226172885419,0.0116634487196556,0.3397105481394816,0.095090574601332,0.0004082482904638,219.0,220.0,220.0,222.0,201.0,222.0,222.0,170.0
acetomicrobium,11.203066075492751,1.963748125,0.6782579596048539,-1.0846444763389076,0.6322199339776344,21357,4.95417769724366,22253,88.05862956315475,16144,71.68100913391729,17900,26.73585318116504,16905,15.567305665748508,15811,464.7712528377302,5446,8.755654833142511,16824,11.173281967824757,1470,0.6693119939281821,522,0.043915503282684,7,27897,0.032884250100162,0.057279083317661,0.0397347054963104,0.0295968009297362,0.0553667876454516,0.0189376142420138,2921,2921,2921,2921,2921,2921,8.542063431170584,9.534619582774935,21.733358540947776,9.516879875468776,3.5836791723390107,7.133800258098693,23.646355893854416,0.0154235085303122,2.0154890794199143,0.8458865713728759,2.485922021227927,0.8594630334588875,0.0150416089564913,0.4194988438601469,0.1107191901381901,0.0004472135954999,52.0,52.0,50.0,52.0,52.0,50.0,52.0,40.0
sneathia,4.5595710811483965,1.31591325,-1.0564437161664924,-1.4815475949367616,0.8243736727186264,3321,6.647522246082046,4308,54.1304692459759,959,137.2200603183978,1603,51.70493086404288,989,23.24792630711056,618,338.3098676089187,1533,15.259806705852302,982,35.24140541765454,17,0.1241978868553865,27,0.0,2,5576,0.0358557487226687,0.0538625901982453,0.0390930319431098,0.0344925274735638,0.0488390030989315,0.0214640809841007,1146,1146,1146,1146,1146,1146,6.843108071543058,9.050863388584414,24.67453620318131,10.189897476968696,2.5716481843822363,13.925916761041911,24.17103669225474,0.0112459142907677,0.5501540312749502,0.821201728155222,1.2834432597451366,0.1124586931809083,0.0,0.4334555789423595,0.0715307126844326,,29.0,29.0,20.0,29.0,29.0,29.0,29.0,17.0
salmonella,15.475139590594194,4.846482938711912,1.793751098679045,0.6814945226658331,0.7078403843794522,140065,6.423001602008508,172934,113.68346936599708,20407,195.50422364150648,31174,128.25945996883237,31043,26.780874563799102,26322,365.48201089619545,32361,14.834955594217664,39501,4.879314323142956,4017,0.2072978791244657,808,2.7305374454540976,159,181039,0.0362298790131723,0.0585883831738156,0.0447039509744757,0.0336378320607146,0.0532420877027404,0.0227550338499411,11349,11349,11349,11349,11349,11349,11.7879573303964,15.01503999715047,37.37246083216186,17.449777573788143,16.08303000325546,7.351991250550204,71.05620779834695,0.262470583608739,2.0138795530626576,0.9836013825103256,2.344823154568086,0.8039568130476886,0.2373677735896192,0.325958570680581,0.1498794705555399,0.0420173433579176,1312.0,1319.0,1307.0,1325.0,1270.0,1318.0,1325.0,939.0
auritidibacter,10.90266895389086,2.5681785,0.59982042173009,-0.71433359918403,0.1596812981079601,4424,1.279662192218376,4441,25.188700706365417,19,85.07515052586089,44,48.83568723614,24,21.311390514620737,25,127.9344033403335,55,1.903687538056509,4338,,0,,1,,0,4570,0.028709059646544,0.0619817381044382,0.035790812382572,0.033838826020671,0.0576143596376505,0.0242122160996022,83,83,83,83,83,83,13.883597722286746,15.90316680053738,29.05806993885568,18.82184976487244,1.316054710108968,6.508565784520317,47.66325141777768,0.0053452248382484,0.9782263468718708,1.3591921707922163,2.7710957090240367,1.94284033606176,0.0057735026918962,0.5333881370652188,0.062893191773264,,8.0,8.0,7.0,8.0,5.0,7.0,8.0,8.0
acetanaerobacterium,8.52387387905731,2.346351,-0.0213134552643678,-0.8502386421793853,0.5760976675519558,9460,5.101239680545755,10387,28.56137237234724,3438,188.2850283121288,5408,49.03346101787496,3256,26.97128178892817,3790,375.7306656288846,5246,12.577245230114013,5636,21.3068551885934,203,0.0539500084398178,92,,1,11539,0.032570669737472,0.0573943259104773,0.0348571606546329,0.0285069132991845,0.0535182201391254,0.0216559635052211,1330,1330,1330,1330,1330,1330,9.430742764539234,8.13957783135755,24.61601474280883,4.914870200820068,1.6398170629676956,6.375934869063944,24.563909223974026,0.012724180205607,0.9529580740562992,1.1857296717825083,0.8856533284428045,1.1471673187215792,0.0057735026918962,0.2395576605480875,0.0559883104682656,,11.0,11.0,11.0,11.0,10.0,11.0,11.0,7.0
methylohalobius,9.540969953100376,3.03952325,0.2442633631971454,-0.4255590851387254,0.8358632022291336,1597,4.901371442111399,9417,28.44012303077125,2921,123.27149213620024,3495,25.52536542078009,7070,99.834850748627,2931,257.312606067109,3968,6.493088680819745,6504,3.017730761660865,753,1.0173438182072196,9,,0,9578,0.02845328721942,0.0532341519057744,0.0477510702494905,0.0350449106206516,0.0502179276743138,0.0188190579270531,429,429,429,429,429,429,8.586493975300908,6.797921919545885,23.576676970465893,7.690998280161981,3.7706281126141783,3.374357402349057,21.66987854981279,0.0135620268186053,0.8513638790467062,0.4721286419456614,3.0095207511354944,0.4888148933901257,0.0233809038890002,0.1539433189669024,0.0722979420470764,,12.0,12.0,12.0,12.0,11.0,12.0,12.0,8.0
alkalihalobacillus,8.613427845140345,4.2956185,0.0020702328649165,0.3440014019853291,0.9081233393378654,384869,5.842202924847008,431455,145.97973142091112,71620,195.5849983736641,151854,132.92066148457494,90233,32.809592770358066,120436,355.18286373095043,165398,16.576490558240504,155184,9.453277740273624,17921,0.4552693657925523,2249,0.4344260028720663,138,472891,0.034662686788737,0.0574374101964944,0.0405289975561365,0.0317015981264304,0.0516869265553166,0.025666494748741,48619,48619,48619,48619,48619,48619,11.11092306426793,13.859980553037632,31.841307367361864,16.09377723886681,17.004486598659042,7.379816167543842,57.14953032368647,0.177151937049979,1.6254940039977956,1.1190511026091698,2.242865919317069,0.943294138897736,0.1521850819605911,0.294056156460115,0.1145920061559122,0.0306781208439421,1721.0,1727.0,1730.0,1749.0,1653.0,1742.0,1749.0,1190.0
microvirga,6.99744030159861,6.716741833333333,-0.4198848227487171,1.8273290809869127,0.8585808438683689,575949,6.097392200700139,588540,195.3854636583222,83056,225.02301163830631,188322,129.43955312685063,106191,36.26522218268708,122029,365.1136503600973,204716,17.106805091201814,152457,12.503865016713672,27209,0.3126710553980192,2567,0.0877798998383656,375,637732,0.0373235726629893,0.0561986090470864,0.0441880043310341,0.0333579786606747,0.0509026762807193,0.0271980446052,56008,56008,56008,56008,56008,56008,11.515371489226302,13.735230948438858,33.75315048058644,17.695855817655303,18.000235838532575,7.266748090847758,57.64105158796866,0.1380701748535031,1.789152011580701,1.049183171374499,2.152785140812084,0.9194973602844816,0.1580562663557633,0.3113474062867011,0.1248934572484135,0.0321808217047436,2814.0,2822.0,2866.0,2907.0,2767.0,2884.0,2907.0,1986.0
succinivibrio,9.749961161311738,2.2564192447552447,0.2988336457689481,-0.9053363152054356,0.4816695844151715,60602,5.3042445827190265,68092,156.30487811174146,7668,190.42756903389105,16831,96.96484991462614,10589,34.735785605535554,8846,403.8910875057351,16306,14.96748532530531,14510,19.42704593736642,606,0.4082149633548396,183,0.4165746104186554,11,72985,0.0301281292522566,0.0551359106906423,0.0348665779307836,0.0278596072748943,0.0529711214345236,0.022875863705638,5564,5564,5564,5564,5564,5564,9.678299063524983,12.011421539280724,27.203861322637728,8.14715688119508,3.513542419598291,6.863621783732515,35.30583269964802,0.0183727923714389,1.162771304762022,1.304099852122829,2.5976772983148355,0.5246509581310569,0.2062290652416078,0.2645800332633973,0.0808963084676745,0.0285788383248864,226.0,226.0,214.0,226.0,226.0,221.0,226.0,172.0
syntrophorhabdus,10.140463550088404,3.2542891000000003,0.400798823552671,-0.2939804392170789,0.4532125437156089,145827,5.633764955776367,160650,109.71852570392102,43242,131.4960443771067,99252,57.11626427881728,44866,33.52036684838587,50974,410.39654446896407,75695,12.07705934525297,94928,13.876506145148827,1821,0.2884750560302088,447,0.1471717256363657,8,169022,0.0355567788707913,0.0598816319354902,0.0414264199107919,0.0335682416176505,0.0534028559787048,0.0208774085554244,10068,10068,10068,10068,10068,10068,8.40467619191566,12.18477104421366,26.47832689886384,9.549316491264834,4.112172114412712,7.0113498894397415,47.30974440302276,0.0178541110073799,1.3639363765854058,1.3896753755513165,1.988559139743592,0.7266135951468885,0.1850443705973241,0.3111835454013164,0.1190455104760097,0.0198185939629093,307.0,309.0,307.0,309.0,306.0,307.0,309.0,238.0
alkalibacterium,13.68870146381781,2.1185355,1.3272892115520192,-0.9898122988383128,0.6538714720389982,26187,6.018094874369528,32057,262.9170462439961,4986,274.5370835766919,9513,105.50893941543102,6603,49.60517810844267,5348,455.9123017622967,8448,12.201012395233125,18383,1.7737613924154338,1041,0.1407535232043876,81,0.0044907311951024,6,35037,0.0420660970276303,0.0555435784154804,0.0497064166421542,0.0390423837313399,0.0540821373376218,0.0259154271331782,2556,2556,2556,2556,2556,2556,10.8237749712273,9.977551866439224,39.67133938791541,14.726429631121226,2.8298548348998014,7.770419893717155,26.7414540610043,0.0252370812153489,1.2758885643405211,1.0479606178769336,1.9838733733200336,0.4080884426964015,0.0208974191626519,0.284216644435237,0.0613453153622587,0.0003162277660168,71.0,71.0,56.0,73.0,73.0,56.0,73.0,47.0
marinibacterium,7.037583313529901,6.110052,-0.4094029679227555,1.4556339219826806,0.739438955757095,2179,4.145421998730309,28784,21.746701852851043,20354,65.05508378476989,22216,19.11177639226492,20331,21.581731004464967,2263,119.2741607295594,22067,12.39818749857032,4028,12.103693741028748,91,0.5362498324356045,106,,1,32407,0.0403390413340564,0.0618850466241062,0.0492873425911229,0.0407780420730327,0.0511971060901503,0.0219354430191193,2801,2801,2801,2801,2801,2801,9.81533674350752,12.035554537291464,28.628096600344072,9.85886778688826,4.43511883378196,6.488449010515473,38.344836440717735,0.0175381036079925,0.7653326422860928,1.3343047717725676,2.9327885633871573,1.1461326098144138,0.3133477799717343,0.2952728962410942,0.0863143497100989,0.0522232967867093,560.0,561.0,542.0,561.0,560.0,541.0,561.0,377.0
desulfococcus,8.588111138746246,4.4247215,-0.0045402835943028,0.423097766348762,0.7888725089599284,33528,4.721566512317773,59388,80.6869103833434,17893,155.14431148616998,23399,106.27650471810482,30088,54.79375559663698,13113,320.7241961100506,22607,16.398025262076494,35942,8.202946583268956,296,0.4282635664328721,162,2.3145502494313788,8,64355,0.0425902609034135,0.0580578781364928,0.0509146019800953,0.0419749360245324,0.0510596357019009,0.0209781214453779,4843,4843,4843,4843,4843,4843,9.144813083182122,11.18468320641272,25.7168980854652,8.280796097145823,4.838947474969156,6.873017800161352,37.941691799595766,0.0168568169087504,0.8587733095782443,1.206281850307052,2.2687638826589027,1.1253767060169002,0.3343371156941644,0.2981701591138648,0.0870732551307017,0.05,310.0,310.0,308.0,310.0,308.0,309.0,310.0,196.0
