genus_lower,phylum,kingdom,n_samples,median_temp_range_C,median_soil_ph,median_soil_moisture,env_gradient_breadth,ko_per_mb_primary,mean_genome_mb,ko_per_mb_z,genome_mb_z,mean_levins_B_std
nocardioides,Actinobacteria,Bacteria,73699,91.0,65.0,277.4840087890625,0.16047424356545828,10.693574968769331,4.488676625,0.47639097393589824,0.40006112669486815,0.3916372147727358
echinicola,Bacteroidetes,Bacteria,43,94.0,73.0,217.38400268554688,0.7616536287042223,4.348427304296855,5.749205,-1.1453445210396576,1.1638213234794124,0.1989113777374757
neptuniibacter,Proteobacteria,Bacteria,978,79.0,68.0,313.35699462890625,0.3265694497879538,10.65208713631532,3.567376,0.4657872348177381,-0.15815934703919096,0.0682075246950974
nitrincola,Proteobacteria,Bacteria,38,139.0,67.0,152.25900268554688,1.2645279001900718,6.001862828175295,3.9987585,-0.7227483547217383,0.10321738165952542,0.2818744963327554
microcoleus,Cyanobacteria,Bacteria,11280,92.0,77.0,245.48699951171875,0.8471239444987574,7.297723948308741,6.98848029347826,-0.39154345828629616,1.914704176090469,0.2260312237025557
agromyces,Actinobacteria,Bacteria,22214,80.0,64.0,319.7309875488281,0.1579098431007029,10.298889073741902,3.68971835,0.3755144996315934,-0.08403152955861756,0.3398384380913924
bizionia,Bacteroidetes,Bacteria,1694,163.0,83.0,80.5999984741211,2.5686160298453236,6.294720617817836,3.336129,-0.6478977921252759,-0.2982730150284858,0.0732182790161925
effusibacillus,Firmicutes,Bacteria,4034,76.0,66.0,346.6440124511719,0.3663149519114944,9.245927810877628,3.893606,0.10639158159730538,0.03950497685754166,0.281250609153348
pantoea,Proteobacteria,Bacteria,15061,79.0,59.0,277.4840087890625,0.383703604330731,13.43135917766406,4.839420876190476,1.1761322666418552,0.6125787531309138,0.2081690713865387
sulfuritortus,Proteobacteria,Bacteria,3060,68.0,57.0,371.6130065917969,0.8079510112097914,9.06781090349854,2.5364446000000003,0.06086726502870801,-0.782805633907081,0.1437769242629024
thermus,Deinococcus-Thermus,Bacteria,698,83.0,59.0,277.4840087890625,0.3299231018769046,10.910631557046507,2.2913430693069303,0.5318677559181906,-0.9313138285872145,0.2260094808110313
trichococcus,Firmicutes,Bacteria,17109,75.0,60.0,353.89898681640625,0.5174584325089039,11.737547180989532,2.555900269230769,0.7432164099781988,-0.7710173504737414,0.2291526066003906
thermosynechococcus,Cyanobacteria,Bacteria,473,57.0,59.0,400.6969909667969,0.9431108045215514,12.542428303939612,2.4716107000000003,0.9489333381487665,-0.8220888053170935,0.2750722108945342
alicycliphilus,Proteobacteria,Bacteria,8673,79.0,63.0,280.3710021972656,0.18178235589479563,9.525528961615873,4.094260818181818,0.17785392330561614,0.16108269494763375,0.4264273920319245
belliella,Bacteroidetes,Bacteria,322,113.0,67.0,152.25900268554688,0.9149546342402003,3.0087336014616426,4.6531205,-1.4877524436240295,0.4996984603883782,0.2514540512028353
faecalimonas,Firmicutes,Bacteria,672,80.0,58.0,361.5750122070313,0.5692053580561077,9.182638543395385,2.8314301904761905,0.09021568515573851,-0.6040724478090688,0.3220692146803998
ferruginibacter,Bacteroidetes,Bacteria,68901,80.0,63.0,333.87701416015625,0.24718615028118407,10.110978215497145,3.0659743636363643,0.3274869792614778,-0.4619610067655599,0.3924858164496324
flavipsychrobacter,Bacteroidetes,Bacteria,34839,101.0,70.0,241.06900024414065,0.6421367580111991,6.247166483885739,4.16188684375,-0.6600519973555674,0.20205762865010696,0.4205540794143049
mannheimia,Proteobacteria,Bacteria,136,79.0,59.0,277.4840087890625,0.383703604330731,13.879805239380014,2.5936963364485983,1.290749125748037,-0.748116531810321,0.1043949858748617
marinoscillum,Bacteroidetes,Bacteria,2709,163.0,83.0,80.5999984741211,2.5686160298453236,3.256999270003611,5.8335905,-1.4242990351064169,1.214950903236601,0.15078552366824
nitratireductor,Proteobacteria,Bacteria,455,163.0,83.0,80.5999984741211,2.5686160298453236,10.172807763276722,4.620160047619048,0.34328979072855564,0.4797275639802876,0.2721164641637604
oceanicella,Proteobacteria,Bacteria,3334,90.0,63.0,248.1009979248047,0.2518882827581435,9.319871830717457,3.326226,0.1252906912723828,-0.304273290293021,0.2393295373043341
palleronia,Proteobacteria,Bacteria,502,72.0,65.0,274.7470092773437,0.2722088703562926,9.198152453523548,3.587677,0.09418083459766172,-0.14585887363261418,0.2162213342313563
pannonibacter,Proteobacteria,Bacteria,4114,73.0,70.0,313.81201171875,0.505344134052758,8.473456942108843,5.074670266666667,-0.09104171593354005,0.7551174887333864,0.6437123104546557
paraburkholderia,Proteobacteria,Bacteria,16588,83.0,63.0,291.7300109863281,0.09517446112339627,6.386063961670285,8.455912800766283,-0.6245516462530994,2.8038285803977803,0.4243076834507287
parachlamydia,Chlamydiae,Bacteria,104,80.0,57.0,558.260986328125,1.186019814190413,6.306064857877063,3.0129725,-0.6449983549899383,-0.4940750905130655,0.3518876494243865
pediococcus,Firmicutes,Bacteria,43,117.0,81.0,176.44400024414062,1.576363356876028,14.296283667482848,1.9585509529085872,1.3971954821548023,-1.1329541703278305,0.2036888336875234
phycicoccus,Actinobacteria,Bacteria,2732,57.0,56.0,309.7279968261719,0.8253949627275815,6.609452226728232,3.782461714285714,-0.5674565717548452,-0.027837879687532634,0.4007109708544655
pontivivens,Proteobacteria,Bacteria,787,163.0,83.0,80.5999984741211,2.5686160298453236,7.902277055244678,3.5432825,-0.23702771114217164,-0.1727577144113084,0.0726190088688812
sulfuritalea,Proteobacteria,Bacteria,10479,72.0,62.0,346.6440124511719,0.4400380878944314,11.14475621956197,3.6788601914893615,0.5917069110534502,-0.09061053995241623,0.154666885117198
tateyamaria,Proteobacteria,Bacteria,241,132.0,79.0,14.423999786376951,2.149487064603236,9.690328364591414,3.199066,0.2199744625725987,-0.38132014504797457,0.0390711772257889
ureaplasma,Tenericutes,Bacteria,43,94.0,58.0,457.1759948730469,0.8895626428006639,5.221141149635124,0.7661160434782609,-0.9222904496795478,-1.8554562092678633,0.100196643221414
zooshikella,Proteobacteria,Bacteria,662,64.0,65.0,314.0660095214844,0.3851119727093038,3.4231241900898355,6.13474675,-1.3818397112655736,1.397422921578033,0.1515692819698273
acetobacter,Proteobacteria,Bacteria,3562,99.0,61.0,277.4840087890625,0.3847668189282229,13.896777208159856,3.166201727272727,1.2950869356218715,-0.40123276574194594,0.2654755705218656
acidibrevibacterium,Proteobacteria,Bacteria,39515,90.0,63.0,329.9129943847656,0.22602132967859392,6.499940737496841,3.5384938,-0.5954462543572823,-0.17565921074164076,0.4913130498611209
alkalilimnicola,Proteobacteria,Bacteria,430,124.0,64.0,347.3320007324219,0.6851018410007668,13.67762324745395,2.485812,1.2390740930947788,-0.8134841694376385,0.2238904316532788
bacteroides,Bacteroidetes,Bacteria,17560,81.0,59.0,353.89898681640625,0.48518214729116504,9.755689950802866,5.432726979565217,0.23668001616601994,0.9720657708404226,0.1954701746990912
carnobacterium,Firmicutes,Bacteria,2139,80.0,57.0,521.8880004882812,1.0809023432825817,10.685134697393313,3.088402807692308,0.47423375263837725,-0.4483715047872814,0.2737205588419377
desemzia,Firmicutes,Bacteria,239,107.0,65.0,416.53900146484375,0.6849939008623155,10.560442693757723,2.556711,0.4423641321143814,-0.7705261248066897,0.2435117640343575
flavicella,Bacteroidetes,Bacteria,1044,57.0,57.0,363.1029968261719,0.931253571930794,9.445935177944552,1.482119,0.15751080901027403,-1.4216265789183211,0.0209720813286497
helicobacter,Proteobacteria,Bacteria,484,125.0,59.0,374.0989990234375,1.017875596821975,12.923867865231063,1.6249005498188405,1.0464242254291145,-1.335114552097156,0.1731828093262166
limnochorda,Firmicutes,Bacteria,2881,109.0,75.0,141.58599853515625,1.2791747270433915,12.258806098226334,2.202498333333333,0.8764432681786261,-0.9851452808387083,0.3198440805169696
oceanicaulis,Proteobacteria,Bacteria,2985,79.0,66.0,178.0070037841797,0.5060648568228382,9.966067216098464,2.8095335294117647,0.2904496518793167,-0.61733973991861,0.1217587296145015
octadecabacter,Proteobacteria,Bacteria,35,57.0,65.0,365.4549865722656,0.6277413483632454,11.576029693406628,3.36903075,0.7019346847097537,-0.27833768667496445,0.0570574282041434
rheinheimera,Proteobacteria,Bacteria,257,163.0,83.0,80.5999984741211,2.5686160298453236,7.860246032370113,4.1983418666666665,-0.24777028251958316,0.2241459021303597,0.2830456611953502
rhodococcus,Actinobacteria,Bacteria,59444,80.0,61.0,283.8729858398437,0.255005478592738,9.550870505165337,6.072744884210526,0.18433088536305497,1.3598556932985608,0.3891188124917095
selenomonas,Firmicutes,Bacteria,1819,99.0,61.0,233.7469940185547,0.51116624068529,7.645922173164241,2.48498475,-0.302548615235218,-0.8139854041859558,0.1546325602890947
solibacillus,Firmicutes,Bacteria,833,80.0,57.0,558.260986328125,1.186019814190413,8.565398975505605,3.8527102,-0.06754255296297211,0.014726015213253958,0.3751203111947084
sphaerochaeta,Spirochaetes,Bacteria,904,83.0,63.0,280.3710021972656,0.12800185344096923,10.552074999212453,2.558738447368421,0.4402254604911565,-0.7692976847082464,0.2250807035726925
telluria,Proteobacteria,Bacteria,8103,99.0,59.0,334.0929870605469,0.5526854602317809,7.678229479908016,5.860726111111111,-0.2942912965936352,1.2313925003423316,0.3748275683445277
acidocella,Proteobacteria,Bacteria,3008,70.0,51.0,619.0960083007812,1.7866503283006214,10.874682563913618,3.126528043478261,0.5226796705882513,-0.42527124130742394,0.2324933956398548
agrococcus,Actinobacteria,Bacteria,17736,79.0,59.0,277.4840087890625,0.383703604330731,10.570609713679543,2.74345575,0.44496268741320594,-0.6573765838386172,0.3523673775628717
aminipila,Firmicutes,Bacteria,171,57.0,57.0,390.9450073242188,1.01171663156056,9.743256784372488,2.9764175,0.23350226390849865,-0.5162239405883039,0.1298884381028451
basfia,Proteobacteria,Bacteria,494,99.0,61.0,233.7469940185547,0.51116624068529,13.648342959084028,2.271338,1.2315904401581423,-0.9434349961654924,0.2463931257336576
caloranaerobacter,Firmicutes,Bacteria,299,61.0,69.0,347.3320007324219,0.7151635189689701,8.557884409470319,2.4538775,-0.069463176266508,-0.8328334363704166,0.1238036914995547
cellulosilyticum,Firmicutes,Bacteria,6989,76.0,61.0,370.4159851074219,0.5033527554384746,4.388876624547376,3.8734285454545456,-1.135006211851804,0.027279360235268068,0.2657472959682583
ekhidna,Bacteroidetes,Bacteria,4439,69.0,66.0,264.9079895019531,0.3893733588741404,3.697847326193052,2.974703666666666,-1.3116241253298555,-0.5172623604365862,0.0271284026677349
glaciimonas,Proteobacteria,Bacteria,4628,79.0,59.0,291.7300109863281,0.3425328374292254,7.12670570065189,4.911105,-0.43525345168275315,0.6560125080490365,0.5204029355323295
helcococcus,Firmicutes,Bacteria,517,122.0,55.0,356.5710144042969,1.1204624390741047,12.473215790213445,1.924122888888889,0.9312435386134958,-1.153814299676839,0.055982554943914
paucilactobacillus,Firmicutes,Bacteria,1736,53.0,57.0,335.697998046875,0.90583397311726,9.391808122080388,2.2359911666666665,0.14367665220649573,-0.9648518122545212,0.1273622981947904
pectinatus,Firmicutes,Bacteria,209,89.0,60.0,312.2059936523437,0.30658660038221486,8.137735556145369,2.9492233846153844,-0.1768476446257636,-0.5327009857143494,0.0754332164173636
promicromonospora,Actinobacteria,Bacteria,1414,150.0,83.0,66.49600219726562,2.434589768450674,3.60752602078456,4.989569,-1.334709051745931,0.7035542225150062,0.5391894758426616
salimicrobium,Firmicutes,Bacteria,75,107.0,65.0,470.0069885253906,0.8395157099622055,9.021723989161472,2.6602454285714288,0.04908806164581344,-0.7077941172549439,0.1977411573938095
sphaerobacter,Chloroflexi,Bacteria,1121,150.0,83.0,80.5999984741211,2.393829396870388,7.47593586471959,3.879113,-0.34599485867066876,0.030723598547038627,0.4704701629620748
symbiobacterium,Firmicutes,Bacteria,2220,80.0,66.0,323.8489990234375,0.24665714778702288,7.763543177592344,3.864215,-0.27248624822305634,0.02169682879130357,0.3763325512671205
wolbachia,Proteobacteria,Bacteria,388,63.0,65.0,532.1079711914062,1.0286956210012421,14.018902756425366,1.212648400190114,1.326300604229534,-1.5849001096220212,0.3191165613837702
azospirillum,Proteobacteria,Bacteria,5975,68.0,70.0,346.6440124511719,0.66745383067115,7.467844361088346,7.231002333333333,-0.3480629395634091,2.061649444882454,0.3232598734354993
bythopirellula,Planctomycetes,Bacteria,7869,69.0,67.0,335.7959899902344,0.4774746514028025,7.544631778210359,3.313614333333333,-0.32843709529637655,-0.3119147597007324,0.1630537846913135
filomicrobium,Proteobacteria,Bacteria,1722,63.0,59.0,353.89898681640625,0.7271944083333836,9.004699037873635,3.8868595,0.04473671014641367,0.035417240103811636,0.3511251407461873
gilliamella,Proteobacteria,Bacteria,1010,93.0,62.0,245.48699951171875,0.3481725505483169,13.234150592861116,2.644672943262412,1.1257283708145671,-0.7172295608989944,0.1135255323086166
mangrovimonas,Bacteroidetes,Bacteria,1277,69.0,65.0,314.0660095214844,0.31788634464202087,4.898254828339894,3.2664695,-1.0048159062608786,-0.34048004065606285,0.1813032214765816
methylosinus,Proteobacteria,Bacteria,3992,71.0,61.0,388.6099853515625,0.6231588150321,6.807798123875275,4.700491909090909,-0.5167619939931354,0.5284010246834767,0.727500666371657
rubinisphaera,Planctomycetes,Bacteria,1468,69.0,67.0,152.25900268554688,0.7633219802628807,5.786097223937522,5.876154285714286,-0.7778951783246741,1.2407405054365819,0.1272708310588896
arsenophonus,Proteobacteria,Bacteria,290,79.0,59.0,277.4840087890625,0.383703604330731,8.95966408774228,3.459951142857143,0.03322637484698354,-0.223248583948261,0.1867028940297011
bradyrhizobium,Proteobacteria,Bacteria,43102,80.0,58.0,454.4330139160156,0.8375638133169101,7.567038597369472,8.58988614417745,-0.3227102098271393,2.8850036726503414,0.3932810723201643
micromonospora,Actinobacteria,Bacteria,24628,92.0,66.0,248.1009979248047,0.3072303689189469,6.997251297625287,6.716923260416667,-0.46834027825805963,1.750166465458331,0.4442746620943624
arachnia,Actinobacteria,Bacteria,269,70.0,77.0,122.29900360107422,1.3204055592448987,12.082257588469096,3.1451075862068967,0.831319813217684,-0.41401380712980007,0.2207530404043989
extibacter,Firmicutes,Bacteria,22,107.0,64.0,299.6960144042969,0.3188673051264976,4.021627234043104,3.9784890714285712,-1.2288702798897593,0.09093603753315874,0.1047102767946898
acetoanaerobium,Firmicutes,Bacteria,52,67.0,56.0,309.7279968261719,0.6909437065930155,12.792821009991089,1.8760522,1.0129303892119461,-1.1829405609602048,0.2104672700967762
aeribacillus,Firmicutes,Bacteria,6990,75.0,59.0,487.947998046875,0.9532528548906418,9.72473620910171,3.7018999,0.22876865077729297,-0.0766506699051087,0.3955498793536744
anaerococcus,Firmicutes,Bacteria,5481,122.0,55.0,356.5710144042969,1.1204624390741047,14.807874874867585,1.8908857777777772,1.5279514020806162,-1.173952824938337,0.1590942410596186
aquaticitalea,Bacteroidetes,Bacteria,1299,57.0,83.0,80.5999984741211,1.906068602556653,6.952605369936239,2.7327885,-0.4797511845865038,-0.6638399218488781,0.160554105554515
egicoccus,Actinobacteria,Bacteria,878,92.0,67.0,347.3320007324219,0.38009859323004735,6.039548473290223,3.973807,-0.7131164042036863,0.08809914796639674,0.3174336473720647
entomomonas,Proteobacteria,Bacteria,177,79.0,59.0,277.4840087890625,0.383703604330731,9.94148532117098,3.3194235,0.28416684592337754,-0.3083949577157214,0.1706020186547678
francisella,Proteobacteria,Bacteria,1886,69.0,66.0,230.42100524902344,0.48904030895265355,12.03011475660438,1.828743985,0.8179927977225162,-1.2116048356520979,0.1277272707866227
galbitalea,Actinobacteria,Bacteria,278,57.0,55.0,447.41400146484375,1.2717002502459387,5.25833803981975,3.0427865,-0.9127834184322093,-0.47601064471514015,0.2857161970129192
helcobacillus,Actinobacteria,Bacteria,224,79.0,59.0,277.4840087890625,0.383703604330731,12.457611031962026,2.5687108,0.9272551695975098,-0.7632553883511338,0.423305589346858
kingella,Proteobacteria,Bacteria,1445,79.0,59.0,277.4840087890625,0.383703604330731,8.000342708558067,1.9999143265306123,-0.21196343222763,-1.1078919035801815,0.1927350544362803
komagataeibacter,Proteobacteria,Bacteria,1389,84.0,62.0,277.4840087890625,0.17129457087444597,7.958031722211734,3.7697763777777777,-0.22277755855119433,-0.03552398600590862,0.2494692701256077
methylovulum,Proteobacteria,Bacteria,209,57.0,55.0,457.7330017089844,1.3015220309690694,8.483507897000319,3.182645708333333,-0.08847282531541137,-0.391269278636176,0.204769669234265
microbispora,Actinobacteria,Bacteria,46,125.0,59.0,400.43701171875,1.0939921217468227,4.589910982869195,8.4968968125,-1.08362449911002,2.8286609899552113,0.4851957753528522
novibacillus,Firmicutes,Bacteria,2202,163.0,83.0,80.5999984741211,2.5686160298453236,9.153645999785676,3.1681365,0.08280557595926472,-0.40006047765369446,0.405889407762758
oxalobacter,Proteobacteria,Bacteria,180,57.0,70.0,353.89898681640625,0.8363169969480134,12.605056275920155,2.062664333333333,0.9649402162404879,-1.0698713730674292,0.4055758800918517
pedobacter,Bacteroidetes,Bacteria,17506,91.0,70.0,260.2439880371094,0.45227002869110633,4.124834518922526,5.5759812653061225,-1.202491868215249,1.058864230627338,0.3708238358177625
pelolinea,Chloroflexi,Bacteria,8991,53.0,57.0,335.697998046875,0.90583397311726,5.114030812319758,3.5197285,-0.9496664297336819,-0.18702919614218447,0.1285114856757075
propionicimonas,Actinobacteria,Bacteria,7154,61.0,60.0,355.3680114746094,0.7099356538550552,10.169083712943507,2.9501183043478263,0.3423379729096787,-0.5321587495501249,0.2095538845885627
rugosibacter,Proteobacteria,Bacteria,1314,91.0,62.0,283.8729858398437,0.21034728235903447,12.08020882131363,2.3178407272727277,0.8307961755353707,-0.915258770356346,0.2833393113986013
sneathiella,Proteobacteria,Bacteria,3218,76.0,62.0,260.7820129394531,0.3271241334021561,10.095950390102317,3.5657861428571427,0.3236460666233771,-0.15912264911820043,0.1267506269075358
sunxiuqinia,Bacteroidetes,Bacteria,21,78.0,51.0,422.6489868164063,1.111359905831834,4.557896682610864,5.265586666666667,-1.0918069291843333,0.8707946524730734,0.1621872370503151
virgibacillus,Firmicutes,Bacteria,4976,122.0,55.0,356.5710144042969,1.1204624390741047,8.667290652460082,4.384299722222222,-0.04150039320601782,0.3368186599750555,0.2694998058788598
