genus_lower,Cu_mean,Cu_sd,Cu_n,Zn_mean,Zn_sd,Zn_n,Pb_mean,Pb_sd,Pb_n,Ni_mean,Ni_sd,Ni_n,Co_mean,Co_sd,Co_n,As_mean,As_sd,As_n,Cr_mean,Cr_sd,Cr_n,Hg_mean,Hg_sd,Hg_n,pH_mean,pH_sd,pH_n,ko_per_mb_primary,mean_genome_mb,mean_levins_B_std,phylum,kingdom,Cu_sd_01,Zn_sd_01,Pb_sd_01,Ni_sd_01,Co_sd_01,composite_metal_sd,ko_z,genome_z
afifella,16.408157099697885,14.979460266694694,662,40.01405082212258,29.38194249524392,669,18.19119822485207,23.79800114013431,676,19.99687034277198,20.94005885420317,671,9.43905325443787,7.218645506893714,676,9.070149253731342,30.36601787905689,670,68.24837278106509,131.25498039628715,676,0.0295061728395061,0.0208418972059459,567,,,0,10.508646364104868,3.9967088571428566,0.3485948735089769,Proteobacteria,Bacteria,0.35144946908883473,0.5460337601578452,0.2899723028933361,0.30478713327704493,0.48361488156191623,0.39517150939579543,0.5667261171132133,-0.364887170028251
afipia,14.96326164874552,13.590079604965474,558,37.810124333925394,28.90055265178885,563,17.9884628975265,21.94575492495199,566,17.762166962699823,16.28004608820244,563,8.944876325088337,6.6416652327803645,566,8.381105169340463,27.353377948710307,561,57.25706713780919,88.47199673684513,566,0.0284791666666666,0.0203102137919026,480,,,0,9.32736606932673,4.610090317073171,0.4845392569610092,Proteobacteria,Bacteria,0.30792323210355493,0.5326959812271748,0.2662921575692683,0.2216045360701982,0.4268869535510499,0.3510805721042492,0.2737276397555073,-0.05160984966430129
agrobacterium,17.561181434599156,15.909101317558436,474,42.31680497925312,29.960308250014727,482,18.60756147540983,25.022486888774317,488,21.27267080745342,22.806079449665088,483,9.967008196721313,7.608565209159158,488,10.025360824742268,32.51519854608668,485,74.42704918032787,144.83437345813994,488,0.0308192771084337,0.0212826302916996,415,,,0,11.042533959974376,5.433535474509804,0.3274516103789065,Proteobacteria,Bacteria,0.38057307632313914,0.5620584326412467,0.30562680942566073,0.3380961492317804,0.5219512646109269,0.4216611464465507,0.6991487549591379,0.36895501778005624
agrococcus,19.258000000000003,10.607669990448544,100,43.72385321100917,25.97192536639348,109,14.206545454545454,5.735431714130699,110,22.41028037383177,20.417089283889347,107,10.63272727272727,7.068655570638139,110,4.46788990825688,2.394742726997688,109,71.76727272727273,146.1186825077986,110,0.0385185185185185,0.018035458901225,81,,,0,10.570609713679543,2.74345575,0.3523673775628717,Actinobacteria,Bacteria,0.21449090556816477,0.45155304928956164,0.059050373925200565,0.29545197277357144,0.46886807185627083,0.2978828746825538,0.5820951765630478,-1.0049713603591959
agromyces,20.33154362416107,11.923404688170296,149,49.776729559748425,29.54487296216469,159,14.773703703703704,15.056422739166267,162,27.126582278481013,24.609128899403466,158,12.355555555555556,8.399341884896632,162,6.458641975308642,18.36026848970024,162,82.80864197530865,150.41144457045695,162,0.0385593220338982,0.0197105301254692,118,,,0,10.298889073741902,3.68971835,0.3398384380913924,Actinobacteria,Bacteria,0.25570997665521705,0.5505480443256685,0.17821510495716428,0.37028111173142836,0.5996993685696679,0.39089072124782925,0.514699035172792,-0.5216789378554204
algoriphagus,20.929288702928872,17.99582292559142,239,47.2812,32.79706138516084,250,20.05205533596838,29.0947032578714,253,25.774193548387096,28.77861011509623,248,11.052569169960472,8.372695330855619,253,11.404761904761903,37.32455662207816,252,96.99288537549404,203.6698991169881,253,0.0336815920398009,0.0226578487384115,201,,,0,6.204709052445152,4.351533612903226,0.2224078543907995,Bacteroidetes,Bacteria,0.4459454697466265,0.6406558245718816,0.3576882873333237,0.44470757662374166,0.5970795150543997,0.49721533466599466,-0.5007995874412337,-0.18366462591022367
alicyclobacillus,16.206921944035347,15.046227560934742,679,38.987737226277375,29.465421229552152,685,17.89126984126984,23.579306399737195,693,19.368459302325583,19.904287190676737,688,9.202453102453102,7.047358976245373,693,8.853061224489798,30.006673918752124,686,65.03867243867245,123.12582679854228,693,0.0295659722222222,0.0205993454119534,576,,,0,9.489053552615706,3.266922230769231,0.3367781751044016,Firmicutes,Bacteria,0.3535411414087455,0.5483466899355572,0.28717638775432025,0.28629830472404366,0.466774219210362,0.3884273486066057,0.31383174258435115,-0.7376170513222673
aliivibrio,19.513333333333332,6.775150674831274,15,56.63999999999999,29.48296844911361,15,17.564666666666664,6.983642998021128,15,23.173333333333336,7.146674218190751,15,13.113333333333332,3.216445835005435,15,5.133333333333334,2.2099342804277065,15,57.01333333333333,14.137279323358742,15,0.0399999999999999,0.0188107988625192,14,,,0,8.142135354776034,4.298626647058823,0.1904029111948505,Proteobacteria,Bacteria,0.0944265138739534,0.5488328674869549,0.07500820088977458,0.05857116437075933,0.09012396851314688,0.1733925430269178,-0.020250678697830617,-0.21068623248145021
alistipes,15.023913043478265,17.886123544774513,46,47.21304347826087,25.762053133291065,46,23.318695652173904,34.79921350380051,46,16.21086956521739,7.639232895196554,46,9.504347826086954,4.557775116179147,46,16.508695652173913,46.00846697963784,46,51.002173913043485,21.467655144223464,46,0.0263636363636363,0.0257077410376727,44,,,0,16.666660162625675,2.5800010068259382,0.2009096287669859,Bacteroidetes,Bacteria,0.4425088296823893,0.4457381583298453,0.4306179175946756,0.06736348149251561,0.22200166748339126,0.3216460109165634,2.094127085782731,-1.0884539357017327
amaricoccus,20.559390862944163,20.31005771840686,197,45.556372549019606,32.62486447252572,204,22.792745098039216,35.44876136175266,204,23.753,27.157084290027864,200,10.07205882352941,7.235153215087006,204,16.605392156862745,46.50902577103265,204,95.30588235294118,200.94677545612095,204,0.0324561403508771,0.0238831002338512,171,,,0,12.176342665011768,3.695691,0.3804202892607659,Proteobacteria,Bacteria,0.5184453503094498,0.635884796714736,0.43892209851034825,0.41576286416474134,0.4852378973287074,0.4988506014055966,0.9803726318487981,-0.5186284775632487
aminobacter,19.90833333333333,11.466507624444736,24,46.49199999999999,25.42569107549816,25,13.985600000000002,5.556443766775052,25,19.688,10.799356462308298,25,11.588,8.060310167729279,25,5.132000000000001,2.9138634147811397,25,49.424,20.43361772504647,25,0.0343478260869565,0.0175359596664375,23,,,0,7.050365855234837,6.240810888888889,0.614039667581298,Proteobacteria,Bacteria,0.24139639764739793,0.436418637304417,0.05676209250240865,0.12377261576029905,0.56636622407972,0.28494319345884855,-0.2910473747954619,0.7812613803510882
amycolatopsis,15.357142857142858,12.83943619635949,504,36.3423828125,28.109354192811423,512,15.62765503875969,15.194243753090957,516,19.665362035225044,21.287974922247585,511,9.125,7.351761891725096,516,6.5041095890410965,18.386859191316496,511,67.29612403100776,133.12158667667924,516,0.0277122641509433,0.0180018974719888,424,,,0,5.580340254721958,9.139227658536583,0.4040973705765786,Actinobacteria,Bacteria,0.2844072268831008,0.5107743925613495,0.17997708541726515,0.3109975373259518,0.49670270628414914,0.3565717896943633,-0.6556647010397942,2.2615934383111105
anaerofustis,27.34705882352941,32.24752156459196,17,60.72941176470589,42.06179627503268,17,43.92588235294118,66.85025346425617,17,31.4235294117647,23.655008175113903,17,14.276470588235297,5.86701898451896,17,56.41764705882353,84.50774546819744,17,128.31764705882352,100.54791914364836,17,0.05,0.0312249899919919,17,,,0,6.340569454306653,2.208003571428572,0.2541426233112153,Firmicutes,Bacteria,0.8924198086307413,0.8973521123985556,0.8403762304096851,0.3532497764367406,0.3507247716241377,0.666824539899972,-0.467101496433881,-1.278447222679771
anaeromyxobacter,17.144059405940595,15.267393021855666,404,42.45980629539951,30.6406661053552,413,17.580843373493973,24.59659694289153,415,22.284987893462464,23.06426053216283,413,10.50602409638554,7.800349140544532,415,9.791283292978209,31.73545491389528,413,76.98457831325301,146.93271983371295,415,0.0321387283236994,0.0219232747104607,346,,,0,7.515200732250328,5.189482142857143,0.1752071643827183,Proteobacteria,Bacteria,0.360469768335956,0.5809089813008245,0.300181995594811,0.3427047574202658,0.5408072039582279,0.4250145413220171,-0.17575220582468418,0.24430766737803059
anaerospora,23.61428571428571,25.012539015740437,42,60.86097560975609,34.394293698583056,41,31.32095238095238,50.424978025051686,42,21.32619047619048,12.705271798549964,42,11.378571428571428,5.106119509568204,42,27.46666666666667,66.66612723358995,42,66.2357142857143,40.09822586811087,42,0.043076923076923,0.0275445902754296,39,,,0,7.2139077958955315,3.881391444444445,0.5661244700610545,Firmicutes,Bacteria,0.6657637354033098,0.6849100434487226,0.6303863779807419,0.15779376456092825,0.27591415404307157,0.48295361508735485,-0.25048330222984994,-0.42378417360831744
anaerostipes,17.41578947368421,19.379865357802405,19,49.15263157894736,29.27413284456381,19,24.20526315789473,38.92449790847533,19,19.294736842105262,12.421865743036012,19,9.757894736842106,4.002265440343852,19,20.247368421052634,51.50209670403993,19,62.43684210526315,54.48644286554547,19,0.0272222222222222,0.0239621160696618,18,,,0,9.86754108009875,2.93892873255814,0.1165947155912339,Firmicutes,Bacteria,0.4893044717548459,0.5430466982018978,0.48335784677098914,0.15273488319180484,0.1673846999474552,0.36716571997339853,0.4077097745312421,-0.9051358482354347
ancylobacter,18.187068965517245,8.7906821239252,116,43.13543307086616,29.70855129836305,127,14.56283464566929,8.23916883017477,127,20.82822580645161,15.420573104636098,124,10.490551181102362,7.453394167385971,127,5.091338582677165,4.511836700967574,127,53.5015748031496,35.73918969478737,127,0.0341666666666666,0.01971730026714,96,,,0,10.425739231827365,4.795823,0.5917050850705313,Proteobacteria,Bacteria,0.15756867636480015,0.5550830495685812,0.0910595411056826,0.20626269075943482,0.5066950555479612,0.303333802669292,0.5461622732678669,0.04325091971391682
aneurinibacillus,15.711627906976744,13.43534526530573,258,33.52076923076923,25.048423207809016,260,15.294923664122138,16.644439540539405,262,18.85697674418605,19.14640017997109,258,9.111450381679388,6.354009097003898,262,6.080152671755725,20.17723735441241,262,63.47786259541985,123.75666631842202,262,0.0275499999999999,0.0168796359721637,200,,,0,8.576934336386966,5.013446333333333,0.3761038924954203,Firmicutes,Bacteria,0.3030757459370147,0.4259657466061676,0.19851719456347278,0.27276979887964165,0.398604987434812,0.3197866946842217,0.08759454663254801,0.15439946131327065
anoxybacillus,13.86451612903226,8.893801151629779,31,40.99677419354839,21.913017194823837,31,15.426451612903223,4.314462151405895,31,17.519354838709674,16.682574129009364,31,9.351612903225805,6.968207371949734,31,5.877419354838712,7.715556133657047,31,53.53548387096773,50.295139250806976,31,0.0284,0.0169999999999999,25,,,0,15.009065020834957,2.731682482758621,0.4084577184844581,Firmicutes,Bacteria,0.16079916845468928,0.3390936348911759,0.04088390908343635,0.2287897798805149,0.458992139454988,0.2457117263529609,1.6829860087943704,-1.010984417248341
aquicella,16.88409475465313,15.449849458467597,591,41.9627712854758,30.284723562719613,599,18.89048092868989,24.904436573911976,603,19.9432387312187,19.702706387484103,599,9.822388059701492,7.1975480045450855,603,9.804347826086955,32.05956215317598,598,66.62139303482587,122.231859588196,603,0.03068093385214,0.021668316318295,514,,,0,4.656340713762708,2.577131,0.4087249757380805,Proteobacteria,Bacteria,0.36618572676132843,0.5710469474207155,0.3041175885733903,0.28270002815301276,0.48154060337921534,0.4011181788575325,-0.8848486295088008,-1.0899197577172177
archangium,16.427777777777777,13.038743513950513,306,35.97165605095541,28.7386559221824,314,13.45753125,7.781037183704547,320,22.88793650793651,27.54609074179477,315,9.6925,8.507271829510987,320,4.387697160883281,4.551193340146148,317,83.5871875,184.58191644690544,320,0.0270901639344262,0.0156391952990761,244,,,0,2.460879409943036,12.59712275,0.5227566972561565,Proteobacteria,Bacteria,0.29065108630717706,0.5282103386270086,0.08520253145056964,0.4227067436374068,0.6103108962128072,0.3874163192469939,-1.4293991667187214,4.027672426868059
arenibacter,23.83636363636364,11.43050941360644,11,66.19090909090909,13.74237639896787,11,17.179090909090906,6.474018002053215,11,25.63636363636364,9.296802969545254,11,15.32727272727273,8.12134113420818,11,5.4,3.1256999216175565,11,61.06363636363636,15.128468047179972,11,0.0381818181818181,0.0140129809949074,11,,,0,4.871850632177601,5.131520214285715,0.1106855583178714,Bacteroidetes,Bacteria,0.24026865296291125,0.11271120879992914,0.06849287162826506,0.09695159439268732,0.5723667069873359,0.21815820695422575,-0.8313946963227684,0.2147042984270899
arenimonas,24.95357142857143,22.71644723637544,84,53.849473684210544,36.54277549953487,95,25.93873684210527,45.0609135774011,95,26.309677419354838,19.864722196353235,93,12.78947368421053,7.826638550274349,95,24.91157894736842,59.24474456117353,95,81.85263157894738,70.62106527108182,95,0.0465,0.0258574475719609,80,,,0,12.611196760964248,2.2202492380952377,0.4315760179143287,Proteobacteria,Bacteria,0.5938322355044929,0.7444376294318253,0.561809196066766,0.28559205794928916,0.5433919435230128,0.5458126124950773,1.088231527447127,-1.2721928933757212
arthrobacter,16.923020257826888,14.937923348338732,543,41.62163636363637,29.603397029978204,550,17.61400359066427,21.95328112396643,557,21.26195652173913,22.65450284712456,552,9.844883303411132,7.538488522507899,557,8.639927404718694,27.574743437266715,551,73.29102333931777,143.81678001623686,557,0.0297419354838709,0.0209149051916776,465,,,0,9.31972602197083,4.50657024691358,0.3488958137948422,Actinobacteria,Bacteria,0.3501482088929791,0.55216955979641,0.2663883766814678,0.3353904623360057,0.5150614186076098,0.40383160526289447,0.27183264307088034,-0.10448150018202158
asticcacaulis,17.3970189701897,17.290630058746945,369,41.9117962466488,31.758354590264176,373,21.759066666666666,30.685448691945588,375,18.42680965147453,16.044493905598525,373,9.449333333333334,6.557380895355524,375,13.177956989247312,40.2320104027125,372,61.41306666666666,90.19573643796282,375,0.0316918429003021,0.0231629646906455,331,,,0,3.9483192875745576,4.3056295,0.6676675192226199,Proteobacteria,Bacteria,0.4238533299262844,0.611876568439923,0.3780252612969964,0.2173998603942664,0.4186002303468167,0.40995105008085736,-1.060462495859396,-0.2071096082310791
aurantimonas,21.90833333333333,23.750730451287115,12,57.99166666666667,31.98867578984598,12,28.74833333333333,49.05144939631028,12,17.441666666666663,7.179321104056534,12,10.70833333333333,3.381892513031272,12,24.016666666666666,64.74318262929077,12,57.29999999999999,18.93510448395207,12,0.0454545454545454,0.0269679944985296,11,,,0,9.709228038697098,4.5317712000000006,0.4575655049774919,Proteobacteria,Bacteria,0.626234051336673,0.6182580351136288,0.6128264244126023,0.05915392087667378,0.10639046437404846,0.40457257922272527,0.36844265030882095,-0.09161041168445222
azoarcus,23.15138888888889,11.208221241389335,72,59.98611111111112,28.54070138184698,72,12.46219178082192,4.04425492608388,73,34.83150684931507,29.417610356498333,73,17.034246575342465,9.823967562068718,73,3.912328767123287,2.4762171645408078,73,105.40821917808218,178.89802243598686,73,0.0435,0.0211391675990248,60,,,0,9.791414316761228,4.902254,0.3046582148263519,Proteobacteria,Bacteria,0.23330485396278378,0.5227256489659923,0.037429429700084706,0.4561139187014793,0.7397666576658862,0.39786810179924526,0.38882769731158145,0.09760929319237743
azohydromonas,19.15660377358491,11.779173469864098,159,47.45962732919255,28.326143796151435,161,14.371746987951807,8.717902720186045,166,26.76036585365853,26.066186683304643,164,12.007831325301204,9.01223404828533,166,4.391515151515151,3.0800777243243047,165,84.04759036144578,152.88427618054567,166,0.0343548387096774,0.0199691605925367,124,,,0,4.819302656544203,6.224967,0.4192440532760913,Proteobacteria,Bacteria,0.2511915301548478,0.5167809418127084,0.09717994129551774,0.39629002132704927,0.6599581054503466,0.384280108008094,-0.8444284165303056,0.7731693016374289
azospira,18.264912280701758,18.138781522610078,114,48.71929824561404,31.266063134458765,114,23.002543859649123,35.17333447475915,114,23.767543859649123,18.992455398278057,114,11.643859649122806,7.251976051580264,114,18.807079646017694,47.125739321245206,113,77.3578947368421,71.6836485406192,114,0.0316504854368932,0.0240137659613063,103,,,0,11.509810075467458,3.3015314545454544,0.2407722308689873,Proteobacteria,Bacteria,0.4504240478241225,0.5982367405618275,0.4354008880704501,0.27002183929011087,0.48689189608801436,0.4481950823669051,0.815049435729243,-0.719940799930966
azospirillum,19.03659305993691,16.832771637916778,317,43.03641975308642,32.81457381460877,324,18.27878787878788,26.029679583025786,330,22.791692307692305,23.852426149940527,325,10.433636363636364,8.193328265976751,330,9.137308868501528,32.79299382900772,327,76.19787878787879,150.19930476038158,330,0.0327692307692307,0.0218812302850694,260,,,0,7.467844361088346,7.231002333333333,0.3232598734354993,Proteobacteria,Bacteria,0.40950963371709975,0.6411410382000693,0.318503320752135,0.356773745298201,0.5794443853966225,0.4610744246728255,-0.18749822808966493,1.2869899401906797
azovibrio,19.880000000000003,26.781992291670743,10,45.65,36.95466441766481,10,31.514,53.72401391473938,10,20.57,17.46393426464953,10,11.010000000000002,5.790116099392519,10,32.64999999999999,70.27430777555432,10,74.72999999999999,74.04332140338146,10,0.0333333333333333,0.0342782730020052,9,,,0,7.896304558712095,3.419321,0.2088938604617131,Proteobacteria,Bacteria,0.721196810545342,0.7558497591406295,0.6725630868096113,0.24273728790252042,0.34316378292658706,0.5471021454649381,-0.08122524100346433,-0.6597811838071269
bacillus,16.291655266757868,14.885052679911343,731,39.75115332428765,29.847911621279827,737,17.841006711409396,23.04483930242121,745,19.737702702702705,20.31333904171859,740,9.381879194630873,7.237665199437584,745,8.627371273712738,28.990241353925427,738,66.22738255033558,125.59549231580073,745,0.0296302250803858,0.020751382848533,622,,,0,14.084513488511012,4.046998147752559,0.2386321330968183,Firmicutes,Bacteria,0.3484918872621047,0.5589442801367835,0.2803434632588425,0.29360000046406004,0.4854848722666686,0.39337290067769193,1.4536651673250498,-0.33920251009901004
bacteroides,20.01428571428572,6.944730787747335,21,54.06190476190476,16.032325975680394,21,13.573809523809524,1.2174583203973606,21,23.70476190476191,7.161038764765641,21,13.871428571428572,4.258772458953737,21,5.590476190476191,2.036395040728778,21,60.34285714285714,13.04774200498199,21,0.0461904761904762,0.0224669068801627,21,,,0,9.755689950802866,5.432726979565217,0.1954701746990912,Bacteroidetes,Bacteria,0.09973908542910111,0.17615841615552993,0.0012900904073063666,0.05882757574810916,0.1926041265705652,0.10572385886212236,0.3799668157099498,0.3685420885568666
bdellovibrio,16.283565459610028,14.96750856067369,718,39.62085635359116,29.82495810491564,724,17.88775956284153,23.228912344493978,732,19.74085281980743,20.445995407348512,727,9.37363387978142,7.247638526101719,732,8.705379310344828,29.24196893620787,725,66.5061475409836,126.6438044989568,732,0.0297372742200328,0.0208597274684475,609,,,0,4.465823773077308,3.8066885,0.4319680544367266,Proteobacteria,Bacteria,0.35107504845453485,0.5583083113245839,0.2826967553594272,0.29596795557131356,0.4864654363906351,0.3949027014200989,-0.9321034375153583,-0.46193781826120855
belliella,21.675,10.02473607300129,16,62.46875,32.70016755818437,16,13.4875,5.82013802814561,16,34.79375,27.46091692448257,16,16.962500000000002,12.028071333343515,16,4.6875,2.7035470527931755,16,79.4375,54.51547639585173,16,0.0338461538461538,0.0198067587532057,13,,,0,3.0087336014616426,4.6531205,0.2514540512028353,Bacteroidetes,Bacteria,0.19622886944194745,0.6379712053146842,0.06013330653388821,0.42118636597025916,0.9564711893025991,0.4543981873126756,-1.2935123288204078,-0.029632693061590953
belnapia,15.32152466367713,13.01193781082808,223,34.39251101321586,29.52628626893425,227,14.281739130434785,9.326999897781812,230,20.280088495575217,25.8832902251824,226,8.554347826086957,8.015604500702146,230,4.0681415929203535,3.111363130682989,226,75.92695652173911,177.3332489737053,230,0.026590909090909,0.0153724327388897,176,,,0,4.159602621514679,6.0101895,0.4511508040502647,Proteobacteria,Bacteria,0.28981132264930964,0.5500330662705012,0.10496697822598737,0.39302526580587543,0.5619708227556625,0.37996149114146716,-1.0080569021919403,0.6634742357283412
blastococcus,16.677802690582958,14.690060099358998,446,37.2103752759382,30.097865491754416,453,16.38432608695652,19.56855503525862,460,20.853626373626373,23.56610308884387,455,9.350217391304348,7.550401449203965,460,7.298013245033113,24.28753404945352,453,74.68347826086955,156.6882839656556,460,0.0303005464480874,0.0195754207002298,366,,,0,6.727636567177951,4.459218285714285,0.3829855511309066,Actinobacteria,Bacteria,0.34238319904923625,0.5658697055743617,0.23590071263560644,0.35166279452227117,0.5162326816097144,0.402409818678238,-0.3710954297891869,-0.1286659538826245
blautia,18.05555555555556,8.22544275384201,18,49.66111111111111,19.027662181796668,18,13.925555555555556,1.67664308251452,18,22.05,7.851582830307305,18,12.738888888888887,4.907753635996206,18,5.688888888888889,2.249676810485005,18,57.24444444444445,14.612050716576055,18,0.0416666666666666,0.0238253448836219,18,,,0,7.697036243722306,4.15744437037037,0.1020787283372555,Firmicutes,Bacteria,0.13986097144753823,0.25914963976230887,0.00716056367830265,0.0711539902327689,0.2564110869527845,0.14674725041474063,-0.13065069331629545,-0.2827934091947229
bordetella,17.903669724770644,15.940106369762898,218,42.58894009216589,30.18870691600227,217,19.120909090909088,26.29564854691957,220,19.76605504587156,20.685415152561536,218,9.48409090909091,6.566350611793022,220,10.30045871559633,34.00929731611748,218,70.87772727272727,147.6915031248167,220,0.0328877005347593,0.0223415137134128,187,,,0,13.68364881650087,4.16555560321489,0.2960708447689271,Proteobacteria,Bacteria,0.38154439634159454,0.5683866320339417,0.32190361584523447,0.3002416683762921,0.41948212085707065,0.39831168669082667,1.3542368275443315,-0.2786506930280686
bosea,15.690666666666663,14.06188020856386,225,43.77324561403508,28.160198330912447,228,20.646288209606983,25.760471226840004,229,17.90921052631579,13.890010142287162,228,9.131004366812228,5.73003393524887,229,11.687224669603523,33.779725876871126,227,57.231004366812215,50.05398444753966,229,0.0299504950495049,0.0215678387053588,202,,,0,10.31681611074004,5.3311020967741936,0.4653771471694413,Proteobacteria,Bacteria,0.32270370620088595,0.5121831216467924,0.3150616114671168,0.1789416921291985,0.33725658499418704,0.33322934328763615,0.5191455620193067,0.31663838255523874
brachybacterium,19.07272727272728,7.224830919695064,11,49.2,21.483202740746083,11,14.944545454545452,3.1041467865948724,11,21.33636363636364,8.353355341091715,11,12.1,5.050148512667722,11,4.045454545454546,1.164786363556542,11,56.26363636363636,17.915427582241666,11,0.0454545454545454,0.0196792461052939,11,,,0,11.156020798556622,3.5855078367346938,0.239784231640659,Actinobacteria,Bacteria,0.10851400583686843,0.3271848456891641,0.0254105646156459,0.0801107769949366,0.2704111605694277,0.16232627074120856,0.7272974264063179,-0.5749032240169487
bradyrhizobium,16.291655266757868,14.885052679911343,731,39.75115332428765,29.847911621279827,737,17.841006711409396,23.04483930242121,745,19.737702702702705,20.31333904171859,740,9.381879194630873,7.237665199437584,745,8.627371273712738,28.990241353925427,738,66.22738255033558,125.59549231580073,745,0.0296302250803858,0.020751382848533,622,,,0,7.567038597369472,8.58988614417745,0.3932810723201643,Proteobacteria,Bacteria,0.3484918872621047,0.5589442801367835,0.2803434632588425,0.29360000046406004,0.4854848722666686,0.39337290067769193,-0.16289461764978277,1.9810237621382192
brasilonema,17.694000000000003,13.305966284923098,50,36.25686274509805,24.51392465438336,51,14.479230769230766,7.370685669584547,52,21.792,21.01389083828279,50,9.31346153846154,7.193380095238271,52,3.5615384615384618,3.1011796519688795,52,65.975,79.80170491814782,52,0.022051282051282,0.009781692669011,39,,,0,4.4168004538017085,8.1506965,0.1626106539767284,Cyanobacteria,Bacteria,0.299022587349044,0.4111564945181144,0.07995636956957133,0.3061050558882202,0.4811308201167353,0.315474265488337,-0.9442629207186815,1.7567128498469684
brevibacillus,16.442292490118575,14.621489335141153,506,38.22627450980392,30.113156858023547,510,16.17591085271318,21.19804206345662,516,20.0513671875,21.296776261790257,512,9.396317829457365,7.513292169936367,516,7.673972602739727,26.57533589832971,511,66.41220930232558,132.04593385167146,516,0.0292380952380952,0.0197451658973909,420,,,0,8.162313624332864,5.758171293478261,0.3189882444859792,Firmicutes,Bacteria,0.3402350279858122,0.5662933806178186,0.2567329806759619,0.3111546438230413,0.5125841469590933,0.3974000360123454,-0.015245768108870966,0.5347589197632507
brevibacterium,18.323809523809523,11.385600764206725,21,36.65,26.23849861413205,22,15.135909090909092,5.335254409153289,22,18.14090909090909,10.837002708573424,22,9.781818181818185,7.126786249852191,22,3.895454545454547,1.7272265885840483,22,51.47272727272727,21.399225215573573,22,0.0264705882352941,0.0183511499880076,17,,,0,11.640930325096262,3.607959057142857,0.1404499860368636,Actinobacteria,Bacteria,0.2388617638573525,0.4589389447244323,0.05393428478997396,0.12444461231839202,0.4745834024033072,0.2701526016186916,0.8475718046046312,-0.5634365289375624
brevundimonas,16.491943957968477,15.25655469960754,571,40.5160621761658,29.975285685723897,579,18.568547008547007,24.53565568944976,585,19.481896551724137,20.05111257680889,580,9.305299145299148,7.001214861879913,585,9.59550949913644,31.25868428328861,579,67.2025641025641,131.47490024373113,585,0.0296761133603238,0.0209194426165401,494,,,0,14.230274645302538,3.09199935326087,0.3779455716750405,Proteobacteria,Bacteria,0.3601302275638053,0.5624734096690199,0.29940288873207144,0.28891918101079517,0.4622373916699897,0.39463261972913627,1.4898189888918747,-0.8269568405333668
burkholderia,15.73453689167975,14.6313439817159,637,39.03740219092332,29.842679880619155,639,18.29982892690513,23.71505628327656,643,18.353042121684865,16.83356099841283,641,9.206531881804043,6.8496302019581305,643,8.945682888540032,29.876408959379425,637,58.89082426127528,93.93339155822632,643,0.0298327137546468,0.0211708024334418,538,,,0,7.729159597230047,7.374669817974451,0.4346008483552928,Proteobacteria,Bacteria,0.34054375236497897,0.5587993252705699,0.28891188973218285,0.23148493986650134,0.4473337908687165,0.3734147396205899,-0.12268298767776273,1.3603664074495885
caenispirillum,18.488888888888887,15.148748303519952,18,37.58235294117647,26.23285714743339,17,15.131111111111112,5.246482170311712,18,34.14444444444444,34.949126425541685,18,10.47222222222222,9.065241021133517,18,6.216666666666667,10.207566397761314,18,131.41666666666666,256.22813421774333,18,0.0253333333333333,0.0150554530541816,15,,,0,8.924340335073282,3.9218585,0.5110400565909022,Proteobacteria,Bacteria,0.3567528905431525,0.4587826376550279,0.052799371137954694,0.554853105956822,0.6651696800478087,0.41767153706815324,0.17376328159747137,-0.40311610397200404
caldicoprobacter,18.723809523809525,18.500267694330933,21,58.59523809523809,31.619495191898245,21,25.710000000000004,36.78764289812545,21,28.00952380952381,20.302362048833253,21,13.16666666666667,5.305500290578951,21,22.94761904761904,50.01731319300967,21,99.79047619047618,88.97547361358583,21,0.0447619047619047,0.0174982992370823,21,,,0,5.626438258279773,2.665985,0.378439165086481,Firmicutes,Bacteria,0.46174861366171,0.6080292168951588,0.45603910438847767,0.2934040579154934,0.2955170054738398,0.42294759966693596,-0.6442307975781211,-1.04453862893843
caldilinea,21.5,16.16463340550377,135,52.333333333333336,31.50751714057514,144,18.197517241379312,28.887959442258087,145,27.35594405594405,23.823079182660813,143,13.086206896551724,8.549923819427146,145,11.669655172413792,37.34839042370339,145,81.77793103448275,133.53968015629368,145,0.0393693693693693,0.0237517187618947,111,,,0,8.306759905841954,5.417274666666667,0.1938718476351453,Chloroflexi,Bacteria,0.38857833400637853,0.6049266618372554,0.3550451594605567,0.35624989330872114,0.6145043827530572,0.4638608862731939,0.020581918790870988,0.3606500026453799
calothrix,14.947826086956525,15.131510456515974,23,29.729166666666668,23.412863041437312,24,12.5576,7.276822383430834,25,18.629166666666663,28.73424678681864,24,7.547999999999999,8.344165626352344,25,3.508,3.390417870017401,25,80.44000000000001,219.3597083939224,25,0.0221052631578947,0.0122832077643609,19,,,0,4.199198519486299,10.240049333333332,0.2836548860838593,Cyanobacteria,Bacteria,0.356212866750913,0.38064958503053925,0.07875636913847546,0.44391567817792754,0.594274512707101,0.37076180236099127,-0.998235746394641,2.8238250788273724
