genus_lower,ko_per_mb_primary,mean_genome_mb,predictor_z,genome_mb_z,pH_sd,pH_n,temp_sd,temp_n,georoc_Cu_sd,georoc_Cu_n,georoc_Ni_sd,georoc_Ni_n,georoc_Zn_sd,georoc_Zn_n,georoc_Co_sd,georoc_Co_n,georoc_Cr_sd,georoc_Cr_n,georoc_Pb_sd,georoc_Pb_n,georoc_As_sd,georoc_As_n,georoc_Cd_sd,georoc_Cd_n,georoc_Hg_sd,georoc_Hg_n,total_n,PF1_As_sd,PF1_Cd_sd,PF1_Cr_sd,PF1_Cu_sd,PF1_Hg_sd,PF1_Pb_sd,PF1_As_n,PF1_Cd_n,PF1_Cr_n,PF1_Cu_n,PF1_Hg_n,PF1_Pb_n,Cu_ICP_MS_mg_kg_0_2_sd,Ni_ICP_MS_mg_kg_0_5_sd,Zn_ICP_MS_mg_kg_0_9_sd,Pb_ICP_MS_mg_kg_0_1_sd,As_ICP_MS_mg_kg_0_4_sd,Co_ICP_MS_mg_kg_0_1_sd,Cr_ICP_MS_mg_kg_0_5_sd,Hg_AR_mg_kg_0_01_sd,Cu_MMI_ME_mg_kg_0_01_sd,Ni_MMI_ME_mg_kg_0_005_sd,Zn_MMI_ME_mg_kg_0_02_sd,Pb_MMI_ME_mg_kg_0_01_sd,As_MMI_ME_mg_kg_0_01_sd,Co_MMI_ME_mg_kg_0_005_sd,Cr_MMI_ME_mg_kg_0_001_sd,Hg_MMI_ME_mg_kg_0_001_sd,Cu_ICP_MS_mg_kg_0_2_n,Ni_ICP_MS_mg_kg_0_5_n,Zn_ICP_MS_mg_kg_0_9_n,Pb_ICP_MS_mg_kg_0_1_n,As_ICP_MS_mg_kg_0_4_n,Co_ICP_MS_mg_kg_0_1_n,Cr_ICP_MS_mg_kg_0_5_n,Hg_AR_mg_kg_0_01_n,ko_per_mb_tier1_z,ko_per_mb_tier2_z
kordiimonas,5.907693580118616,4.062499125,-0.7044316562342502,0.2011782683232484,0.9064252150506348,6684,6.621167229861936,28927,39.57643979492335,15526,145.1830398705537,18419,90.04670623240321,19077,29.348255178093247,4319,167.09593928893864,18495,13.81916081630529,7736,1.2487094735819977,494,0.4471750538444673,131,2.556527755896006,6,32544,0.0352166760151702,0.0539162526189609,0.0432523024171731,0.0348715113694018,0.0528516014720139,0.0219157893911904,4035,4035,4035,4035,4035,4035,10.340097944291598,14.835736468534671,31.274646814468,9.38818360990776,3.609483238258616,6.888226898713557,48.223632192230205,0.0191729903679958,1.0149649023954832,1.570699772096298,2.230466843444395,0.7095032828145811,0.1189874132120839,0.2455666692556782,0.1118184570182052,0.0277132755376487,642.0,643.0,578.0,643.0,641.0,589.0,643.0,471.0,-0.010313881852371,-0.4689312882535212
rhodopirellula,4.492367075649042,7.345793307692308,-1.0739915431848794,2.21272434383326,0.6823486881351688,121340,6.138494514128215,237904,64.9901924305245,102085,143.37542416047904,117759,104.35427191464764,135099,29.62192623097996,56394,285.8195745047005,141632,12.676699192603644,87888,2.574899681507657,23322,0.3578661528810476,758,1.103892539758161,59,255218,0.0375418425561278,0.0597903293379717,0.0499755751183947,0.0391682958078376,0.0506013914503332,0.0224374312131194,14551,14551,14551,14551,14551,14551,10.733676970817095,14.261795224212776,33.88050533170516,11.639817150214578,6.073919845737842,7.057649140969852,44.63655420559243,0.0739509048972952,1.0982757241407757,1.569820345061239,2.829316505305482,0.8906090179657868,0.1737427951148707,0.2677053582715307,0.1224946026597833,0.0364796639268755,2552.0,2554.0,2382.0,2558.0,2525.0,2420.0,2558.0,1826.0,-0.2269607825533942,-0.5353529195831693
nevskia,6.68246153959976,4.19007275,-0.5021298137868585,0.2793376443730989,0.7706395824697465,201093,5.858389988394453,285250,167.9383791031296,83395,187.96589184552863,117568,115.8594723138818,113118,28.870266421094662,72986,361.3127742927859,118818,24.140832066511667,143220,15.968868375863298,8975,0.2744017390908669,2553,2.811490331796687,254,315269,0.0326094962078711,0.0615800998301886,0.0415081476834443,0.0296201682486498,0.05332179410958,0.0219142925785558,31153,31153,31153,31153,31153,31153,10.983520188940458,14.536655949695312,31.438365657370426,16.37962602971501,16.229797449568924,7.13824719295413,63.07062768013347,0.0221185085084908,1.722357074093812,1.2993049471150924,2.021745961442561,0.8505303175346837,0.0765768376080005,0.290048367999072,0.1242496072786934,0.0162112871835624,1853.0,1852.0,1822.0,1858.0,1822.0,1830.0,1858.0,1310.0,0.247689814447569,-0.3212886370385842
acaryochloris,6.338244675839647,6.153123142857143,-0.5920092478651189,1.482021928527672,0.8583356914301508,986,4.61262624189444,14813,9.39910543946101,10843,75.5608394253968,11827,102.09608905963358,11566,33.086179794068215,1136,167.4506127015271,11488,14.869577951031244,2233,2.82528564176099,59,0.0593691969144233,89,0.0020412414523193,6,16894,0.04006597491149,0.0573270968993045,0.0497511203897746,0.0375228793264196,0.0510844250002715,0.0241039719905508,1413,1413,1413,1413,1413,1413,9.79597748589108,11.146721416180997,32.60681486687805,12.379251778020164,3.436673180181693,5.8411706557391545,38.60928875366189,0.0134612031545503,1.526603311589045,1.0199811438156894,2.412650744936128,0.8710428587915547,0.0116526964372464,0.3891444641872166,0.0835047460261505,,211.0,211.0,186.0,211.0,208.0,186.0,211.0,171.0,-0.5465845467239592,-1.0217176706939066
parvibaculum,10.541325059539762,3.6048599,0.5054689004910115,-0.0791994059956975,1.142849911727749,240450,5.189897304091929,333710,151.11561770916092,56209,217.0213713137984,97998,67.83873977605133,179270,37.30081820859501,150699,296.8537210965384,176617,15.362826497353876,116689,3.6357108520426857,91782,0.1171650850253412,1599,0.0726119798699899,174,356822,0.0324296242304682,0.0596509170035622,0.0395764885826,0.030252303621614,0.053504574423111,0.0236181224520707,24696,24696,24696,24696,24696,24696,10.732222281181745,14.275357615430078,32.15146152910489,14.10751338861933,13.045107718475707,7.023268473180912,67.93656146141929,0.102488369306703,1.8702928927609408,1.0776540381941615,2.345788441344366,0.7957733495852242,0.0237370590869306,0.2913788895052556,0.1397830031966506,0.0005674074545793,1313.0,1312.0,1272.0,1322.0,1278.0,1284.0,1322.0,917.0,0.7592505519991426,0.1730696017787437
enterococcus,18.72240956977061,2.991067992146597,2.641654902227441,-0.4552457285977996,0.7227302530549943,110442,5.692098703175788,128021,107.6855159000234,23593,199.4545945564741,34362,127.24909586955572,26313,29.833088866817405,20252,433.6439953067171,34549,13.124091570497423,86410,85.12099027009185,1080,0.6036700122096254,738,0.1054175371693777,21,142968,0.0349514320149186,0.0573557007111577,0.0424964525529247,0.0329431565270201,0.0557756800347498,0.0219012161150443,12710,12710,12710,12710,12710,12710,9.78559743266506,13.00611832035652,33.3134661063744,10.821377350781228,4.016406488576315,7.563130380510268,36.73059816064679,0.1771169321549413,1.5208877728256789,1.232172353829268,2.227562417577404,0.6189647060733087,0.2081788051293825,0.2801506745663067,0.0920330810978524,0.0360744041858301,403.0,404.0,382.0,407.0,398.0,385.0,407.0,298.0,-0.3185034838297204,-0.3608893233708097
owenweeksia,6.430833635073407,3.887520875,-0.5678330841324059,0.0939759305179625,0.4236036984025267,58778,3.676994570748504,76098,66.46132472998892,18705,127.86148004371474,17126,47.135850801392365,69114,15.507792818186529,53066,142.28455088446307,69731,12.107452141046975,10194,0.8248825654941795,49267,0.4531591182455324,87,0.0018898223650461,7,79215,0.0441255956848806,0.0585172207331407,0.0501107847361733,0.040751228723768,0.0548951369030175,0.022558382397489,3068,3068,3068,3068,3068,3068,10.16165833974333,15.309819750999058,37.534913729470624,10.033890465175157,3.263401178984669,8.034608916113042,41.62332416458938,0.019257114142786,1.3613685877888404,1.520345327506173,2.1650801094260794,0.7432800772641303,0.0269253634778195,0.2549425877548157,0.1073965809160752,,144.0,144.0,131.0,144.0,143.0,132.0,144.0,104.0,0.984388413326236,1.7295365654045438
aneurinibacillus,8.576934336386966,5.013446333333333,-0.0074586899149087,0.7837864717013439,1.0207957551600388,194015,5.998974379177436,212972,148.73764465049672,32081,167.46056790387328,88912,76.34283354063366,54884,41.66637938793394,63569,282.20786465108944,114446,15.637445056160688,83273,3.2345955171544207,23390,0.3192706750993647,1947,2.1951400444700893,83,231866,0.0332425700780387,0.0552556585362847,0.0378631300540629,0.0294271225766378,0.0521286020377541,0.0241446560241995,17912,17912,17912,17912,17912,17912,12.282298452932167,14.787235099585462,34.043737630636016,19.479256520698755,21.576762703333465,7.647480857108512,64.95280506683427,0.1789031138961866,1.792807286139632,1.060690552390814,2.282556341237312,1.0550254753799315,0.1535038148079316,0.3148856380380973,0.0966263063756849,0.0300642169839352,816.0,816.0,821.0,832.0,784.0,825.0,832.0,584.0,-0.6371110668746396,0.277155669875218
novosphingobium,8.463956388901686,4.371478100775193,-0.0369586797538059,0.3904776157323313,0.8610112172240921,979843,5.55690927830438,1243247,146.64749951857576,226622,191.17063326979303,381034,85.48717274867839,359462,39.08880352858427,269164,327.58053461383435,428238,20.50304817136756,381968,7.782035432632571,89806,0.3014225387892587,6870,1.4587627965756549,599,1339849,0.0342755002237817,0.0592735139581509,0.0436437909401612,0.031729479361801,0.0531326614714323,0.024173176669005,100089,100089,100089,100089,100089,100089,10.482050394031544,14.234360491739965,31.691290064676863,13.92668064958869,13.136653038888449,7.211508238490636,51.091841377054806,0.1438398537160606,1.6694617423910298,1.3387767252329303,2.389373774944154,0.8215418062831251,0.1679496791065804,0.2970343697566908,0.1284717774854446,0.0318230642589337,5515.0,5522.0,5438.0,5567.0,5428.0,5475.0,5567.0,4080.0,1.4182593316756584,0.7390441775855546
saccharopolyspora,5.6230683971105,7.469231571428572,-0.7787509388334286,2.2883501455952096,0.84101214454948,66951,5.736053796587593,72232,233.33332498252383,11286,274.3536036420977,22391,71.00981810487043,14113,41.92053332481337,15810,468.4216232755012,24923,24.17653153932524,26016,2.9796253549402327,4044,0.2556810802118655,637,0.0284730271844274,86,78209,0.0346834233357057,0.0565408104964128,0.0434726762682025,0.0314897721310467,0.0520216432980396,0.0252255785904863,8245,8245,8245,8245,8245,8245,10.88307979822734,13.11327951403576,36.47484783807815,16.219526664230425,12.63854365577637,7.203803453112966,37.45058891409856,0.3042875488907548,1.951769430002436,0.946299582842724,2.254807719730654,0.7803107182439284,0.0108700129517777,0.3121043760310482,0.1233306021549341,0.0005773502691896,705.0,708.0,700.0,712.0,681.0,702.0,712.0,497.0,-0.8160495398222803,-0.2707848238891093
brachybacterium,11.156020798556622,3.5855078367346938,0.665973834937385,-0.0910556591208524,0.9277085144088476,260104,5.8969443733069165,285911,161.00635241332816,29446,219.548919907156,50917,109.3384843121156,64139,45.23056087319506,60144,346.4808629549138,80320,15.313181468573788,114900,4.041323240742157,29044,0.2079212729327647,1214,0.1696260198944612,39,301290,0.0369628891634877,0.0587377203107141,0.0453726388073994,0.0345943690559652,0.0530469080432239,0.0253666667289777,16721,16721,16721,16721,16721,16721,8.837210477202946,10.844049171108551,28.960309317113204,10.191361097898522,4.000287413312635,6.7161022331264055,34.71865992408509,0.0185882785310012,1.2192713980783294,0.8701547804811658,2.554438766296045,0.6101325200101773,0.1329708788709964,0.265899552365988,0.080411019537555,0.0287406111151577,471.0,472.0,471.0,475.0,440.0,474.0,475.0,320.0,-0.730269586131551,0.1219489890495042
rhodobium,7.378338479724423,5.150211,-0.3204274274386286,0.8675768399089766,1.2681877316300028,3241,6.9342894209557455,4321,216.8330537604313,374,149.0984122163474,1616,206.1857875129175,1557,28.167354008487266,1732,161.4371685958111,2703,23.54815260994108,786,0.3039222265187511,1130,0.5385255973825441,11,0.0,2,4827,0.0393364915009268,0.0568269227066946,0.0450344970227986,0.0368426660268331,0.0494177374444006,0.021359915193685,584,584,584,584,584,584,9.20077283597529,8.838709872362154,21.58294631019064,9.257484733612774,3.0622820622162537,5.983273944887289,25.18158641492419,0.0126881445053644,0.8226665807180349,0.735828697656168,1.868426196084943,1.2063179078239874,0.0182574185835055,0.3584835454814521,0.0697380534851389,,22.0,22.0,22.0,22.0,21.0,22.0,22.0,14.0,-0.3934581188192834,-0.6521225305174413
chitinimonas,5.104428959875615,4.8977075,-0.9141743419756556,0.7128778101494673,0.7949776938028374,78377,5.908824335453329,112470,273.19611030676305,26335,171.518160444395,44316,56.630046588136814,39670,28.12540352880423,35733,375.4351039319482,44316,17.085121323074997,49319,5.622043005203767,4255,0.2058820055213432,704,0.2683532145851333,28,122158,0.0344266223721859,0.0576633473303831,0.0393487913735581,0.0308472519514166,0.0533764299465778,0.0219169761033302,14164,14164,14164,14164,14164,14164,9.16791896082589,12.21343938187464,22.868174755103787,12.533526372991988,13.354984594376369,5.743672434228577,48.35166037366172,0.0163374645933028,1.0520981571038015,1.3672005521924004,1.7589767744519011,0.781884143349049,0.1314347617913794,0.26654619292417,0.1148329032967497,0.0248883339471863,608.0,608.0,607.0,610.0,603.0,609.0,610.0,536.0,-0.9602520016791452,-1.0837561679393375
methylovirgula,6.978883718446342,3.295656,-0.4247301844022192,-0.2686365556900837,0.7645323938733856,55105,5.449111501429042,118849,102.3752786656838,25401,178.20511945126276,38132,56.796344031738165,51831,69.62552642818137,21483,380.9208703811985,33270,15.45350172887614,62979,15.019140253351903,2525,0.0672772053015253,1912,1.6021515492481664,165,127904,0.0342236615995421,0.0612175183388249,0.0517418474020736,0.0331400662865724,0.0518842888400348,0.0229956598207647,10716,10716,10716,10716,10716,10716,12.49122770562347,13.82354298655364,32.43584728584074,20.82543660580064,24.741149002755616,6.918532772275515,69.4742871398582,0.1146960223900397,1.930388342928042,1.073731972869947,2.164591181720288,1.0839674426230097,0.0984860553982231,0.3302951419647451,0.1079595884924738,0.0208082721465123,1034.0,1039.0,1026.0,1040.0,1011.0,1033.0,1040.0,724.0,-0.8882468087400893,0.1603255778013778
kineococcus,4.337780039849739,4.841186,-1.114356199180235,0.6782492952554081,0.7469371929933424,532974,4.72326597074703,586967,194.34537440706865,62665,220.53448544772723,133940,105.44532052242631,89510,49.52609310501451,82955,371.63145269926656,133851,16.799444174325494,149004,7.860010221263412,8684,0.3458697271032454,1896,0.1625676685632058,233,621735,0.0347252703367147,0.0598929056559271,0.0422584310518941,0.0306234614226832,0.0512074305527998,0.0261217919114969,37520,37520,37520,37520,37520,37520,11.300781331349476,13.914974294359736,33.07874050624292,16.926586534310218,17.948425832547404,7.3438253305647425,43.540633573900834,0.1726078868859051,1.7185429458361992,1.107562342438739,2.104105516485134,0.8670854531312634,0.1978003144050831,0.3205207989106496,0.147207389454653,0.0323797628405185,2715.0,2722.0,2747.0,2773.0,2640.0,2764.0,2773.0,1888.0,-1.111852725099333,-0.0479869147846712
kaistia,6.1795900884782125,5.178337,-0.6334359936967913,0.8848085412953575,0.6275937809644813,54921,5.872125658394344,68060,156.027859337982,9153,174.68848843236617,20255,94.45976646204512,16519,28.553351379617364,11739,336.3989935424617,16270,14.864658594258964,43465,11.162871928679555,1460,0.0999972419479712,1301,0.0756494941493825,30,75173,0.029913100263977,0.0603800074913278,0.0342178417342277,0.0261452129195264,0.0524686091530099,0.0241924231179675,9067,9067,9067,9067,9067,9067,10.65706326453418,13.936791444990408,29.27192971892088,16.949423943125197,19.26884228447545,6.919857060643311,72.27673853227616,0.0206531592832314,1.8444235219774032,0.9896181940913232,2.1240139520423864,0.9321025555405832,0.1304571957135366,0.2693587238047465,0.1058853912771804,0.03329330930449,587.0,589.0,584.0,591.0,574.0,588.0,591.0,417.0,-0.8457181568547093,-0.8992855676238443
acinetobacter,16.95406023088738,3.8928728045780656,2.179916229417223,0.0972548486837226,0.731908134702161,508526,5.800508098573276,610018,159.8640137411038,110492,199.3560226289873,202311,104.98995398190742,149858,33.93507598374286,126546,385.91281342638473,197973,15.132961743006414,231441,7.608441594576493,22488,0.4160696886239876,2610,0.1274700266270268,155,661501,0.0353689814350535,0.0576166992316706,0.0425709209653197,0.0329195523478569,0.0531674636428684,0.0239028513201971,49405,49405,49405,49405,49405,49405,9.114978418540456,13.934502013572228,27.83686391206705,9.738590347480548,6.099938747048426,6.924751643150845,48.82529112647696,0.0779668084579381,1.094220175476894,1.5046833053027469,2.097569700557101,0.5171000192742027,0.2272557910973885,0.2608319298117756,0.1407856998163796,0.0368707778193907,2073.0,2077.0,2038.0,2084.0,2044.0,2054.0,2084.0,1622.0,2.1947681366779865,2.228562222944176
geobacter,10.989146741991608,3.548956157894737,0.622400880368664,-0.1134494447619327,0.7577538655822712,476867,5.925042040404677,591122,164.1630409741707,112576,161.37509250234405,228511,83.70249713224472,134227,33.26909302662824,116499,307.1269856706175,214174,14.744633095592585,191590,15.79804819013228,8992,0.3915270595177269,2777,1.4556800079353915,212,644584,0.03266075021164,0.0583354708534203,0.0402900382272014,0.0296947407060507,0.0531169385679286,0.0237717497795898,55670,55670,55670,55670,55670,55670,11.135935842833346,13.535960993619264,32.607822076692706,16.086952451234122,16.971257478465052,7.510698471448831,42.99688372358556,0.1104345332580734,1.94518240060327,1.269104479808385,2.077715347587935,0.8756894330873999,0.1734917500194301,0.3262643520100358,0.1248022085390074,0.0288429434110907,2086.0,2088.0,2080.0,2102.0,2022.0,2088.0,2102.0,1568.0,0.7420330225590838,0.959584933894916
arthrobacter,9.31972602197083,4.50657024691358,0.1864937376594745,0.4732432959535494,1.0092574449097471,562430,5.505417623016126,621193,134.45073116557091,76460,196.0461145921348,144282,92.31668167617352,180128,38.95425986798681,157131,297.99227282017847,220895,17.058094846455244,182999,4.809159868769359,83428,0.327922672714429,4536,0.0820641768354055,232,663240,0.0354214493734662,0.0598156433439941,0.0432681217311236,0.0319046172464077,0.0525158115899498,0.0266036782467747,50164,50164,50164,50164,50164,50164,11.334428350653564,13.435229020143025,32.993891458173785,17.09283382486646,17.990038694111856,7.085284615674033,53.52941600843118,0.2059515298803787,1.813146723457908,1.0015428399908337,2.322012486531823,0.8754394133876832,0.1461431521033816,0.2958170411206968,0.1247433023711574,0.0302155791685315,2201.0,2211.0,2223.0,2247.0,2128.0,2236.0,2247.0,1533.0,-0.6964176735780293,0.574224755003773
leifsonia,5.701142632921521,4.034279,-0.75836475538462,0.1838889002265995,0.8889823981953467,338041,5.7831590671168485,359352,191.94499307340288,62940,234.95381410729004,116182,124.33911512677184,78034,37.62669629034354,75925,403.21307541915024,128755,16.256790829078223,112495,7.421345044494238,17823,0.1910182024120156,1404,1.551499279832483,170,396417,0.0345141898112935,0.0575166918215424,0.0399322920451021,0.0310648958976398,0.0525694472290655,0.0256289628870028,44581,44581,44581,44581,44581,44581,10.557818467590865,14.83518388340948,32.55042292747538,14.68531517656761,13.859514370230016,7.546415947810713,54.98085414450311,0.1424046004223287,1.7987312977192809,1.1474006071455125,2.021356783628041,0.7259183431194521,0.1177782298448036,0.2955928826637686,0.1559531021722643,0.022050192464613,2001.0,2001.0,2032.0,2049.0,1955.0,2046.0,2049.0,1403.0,-0.8495979779962084,-0.2527579085973988
geodermatophilus,5.6713214037087605,5.46609825,-0.7661514604747837,1.0611086170463222,0.8707436858734262,663329,5.444278694537651,809656,152.40009417167028,170152,197.1112057153308,271063,104.49562769345924,249833,40.146467549085045,183057,319.3475678094159,309108,21.76341045085302,279773,5.603716382470988,58175,0.2972877821209441,2891,0.1254398101359058,347,869023,0.0357425953972114,0.0584390769289902,0.0429453862826042,0.0324227427970608,0.0517060429890647,0.0263775649139635,72858,72858,72858,72858,72858,72858,11.340245582201948,13.427867238914343,32.53180270065668,16.332877186653853,17.261111184178755,7.3640019122262705,48.30925883706096,0.1509710245442972,1.6104066713598029,1.1447882436031591,2.2133507206882754,0.9638215132016756,0.2042221960650586,0.3213387817512507,0.1398210288221252,0.037200828381938,3481.0,3479.0,3523.0,3562.0,3382.0,3541.0,3562.0,2478.0,-1.095980883390416,-0.2821138512909492
bordetella,13.68364881650087,4.16555560321489,1.3259699005906591,0.2643169463624655,1.1627712502051637,17040,6.17367239035131,22314,257.0627339695741,4982,282.5255449071969,9261,109.93577349645338,7288,49.38319078242802,5496,443.8487694025493,13606,15.967149775308782,8204,6.7177467893816605,2417,0.1273680059343794,145,0.1732411613907041,2,25009,0.0326485464455368,0.0541347528000891,0.0465857628333285,0.0298991845521613,0.0509771458243656,0.0245693076429731,2608,2608,2608,2608,2608,2608,7.063132082966351,12.605000956253152,25.605122904380146,8.053005841013457,2.903271633022857,9.318594735114388,31.26792688184004,0.0193806541710428,0.6347087000574133,0.9651993111878292,1.7925585819831025,0.484449812978203,0.4616243698327996,0.3309264772322295,0.0781871213337613,,64.0,64.0,64.0,64.0,63.0,64.0,64.0,41.0,3.0061535023431283,1.548581012065113
dietzia,13.81347180615256,3.5472617375,1.3598683467991914,-0.1144875499409521,0.6284069294455957,92368,5.876367315721022,106780,186.4414815430596,15796,218.87259933654545,32924,59.183294891372185,20493,53.99871449738978,18439,529.2580760603015,29934,11.400052704254868,54758,3.2016950809856275,3822,0.6369020913005261,592,1.1463072999701749,19,119481,0.03416998082532,0.0569842720423092,0.0413788572302376,0.033486132177387,0.0551465708624803,0.0210883398749358,9917,9917,9917,9917,9917,9917,11.146767377540868,14.703833510333585,34.253269254556336,11.158105112125376,8.593386151314323,7.294496877075053,54.1981513513481,0.1152219962257184,1.3155550265138525,1.637730750242101,2.7745655375952167,0.741127117957299,0.1295557729449175,0.272044956955717,0.1254445329630484,0.0219390764829123,938.0,941.0,928.0,942.0,918.0,933.0,942.0,721.0,0.3454730218808644,0.9610444433545996
chthonomonas,6.108163356720812,3.438022,-0.6520864286530775,-0.1814144693794292,0.9863788240879297,350,9.778022444553176,432,172.42639135963006,140,172.44264721362578,253,29.94906959316671,156,20.10011508695748,88,256.09714747987664,272,7.719870342273762,157,,1,0.2533333333333333,9,,1,534,0.0251188814388658,0.0595554786284648,0.0511996635651696,0.0302397661897646,0.0488906498830355,0.0253961568495024,222,222,222,222,222,222,11.205607570571129,9.040393683281604,34.906484756599,14.479420743635604,2.9476562785087217,7.02212620295708,40.84199384871485,0.0233809038890002,2.7745387440375096,0.8168300429638463,1.781430568895367,0.5140092785753371,0.0051639777949432,0.4767536798233142,0.1448901538930672,,27.0,27.0,27.0,27.0,24.0,27.0,27.0,16.0,-0.917250632073181,-1.014497264793634
blastococcus,6.727636567177951,4.459218285714285,-0.4903340351929682,0.4442325992513615,0.9476883487956844,688425,5.298441090016134,730301,173.95628084316178,94379,215.43247582352515,199985,110.80084277817032,173295,39.13753899103085,167731,315.5333765813604,258159,17.678740178603594,188424,3.887317225831114,66126,0.3970647519133298,3254,0.1637759574629606,328,785587,0.0352434864344616,0.0565449379800805,0.0423498347184808,0.0314495423226541,0.0524558223391584,0.0268973185128014,64762,64762,64762,64762,64762,64762,11.298683248067125,13.527062203761576,32.1757189209332,16.3133335706017,17.09256748211608,7.12495263059286,52.61256161217544,0.1417602388592737,1.6801573566436834,1.0601547012227737,2.1991583829982955,0.9160517353921316,0.1567776591869927,0.3107133250719396,0.1202911375635048,0.0330015089264084,3917.0,3922.0,3955.0,4012.0,3825.0,3979.0,4012.0,2820.0,-0.8984581070088448,0.3127095425987208
thalassobaculum,6.317049256521588,5.223958,-0.5975436434567485,0.9127587456951324,1.1514116918878503,186269,5.404760462086184,290070,90.29586944730802,64304,130.03310044757234,82341,53.55370318568964,193649,35.19797111637612,128423,178.51811162609388,173548,11.995377703306064,139715,2.0767987267219343,81409,0.519868233077228,542,0.5347064571481495,174,300344,0.041299834220985,0.0578238142417485,0.0496161739876759,0.0396058083731343,0.0525073760222437,0.0239781959317743,11921,11921,11921,11921,11921,11921,10.0654141163627,11.592347363317623,33.27592050112486,12.814309109812772,12.2508803930966,6.793018214967127,32.31127889526494,0.1333087232758525,1.2765151096661256,1.0748556866821168,2.6000822989871155,0.7938949538557036,0.1780063746031593,0.3168895025194672,0.0896046751395394,0.0337677221318082,767.0,771.0,725.0,771.0,755.0,738.0,771.0,529.0,0.0315444452728134,-0.1980418427842088
sulfuricurvum,13.397101053402892,2.015361375,1.2511486076932077,-1.0530230544665968,0.6349299943658065,133317,5.102536248550998,247951,195.61742571131416,76581,135.7860520253499,107751,90.83920330487786,97085,35.19445065545322,52228,262.0744901038704,97442,12.933276622667249,122088,12.621186111913888,5299,0.2818084331429066,587,0.0958043881503269,77,262348,0.0347395972589027,0.0599608355522895,0.0447221997457047,0.0330018930630306,0.0537429773496465,0.0219888551242582,19302,19302,19302,19302,19302,19302,8.953746747048443,11.722116787227057,24.993162744830304,9.713432652488146,9.50221650315126,6.635382832141599,45.67942034192332,0.0157978908514302,0.959643701940529,1.371981512186969,2.2154048816451497,0.8908488269947926,0.1877972284425313,0.2880044067336006,0.1082841863977094,0.0280045286192859,654.0,654.0,643.0,654.0,652.0,651.0,654.0,519.0,0.4475515639933685,-0.3536184066002181
singulisphaera,2.976849299621781,9.7418435,-1.469712655035466,3.680690688874365,0.8379716594949956,600061,6.126807237701859,639625,154.48670807080538,125612,207.4210483270301,235406,172.06690415062113,150805,36.65912890665258,140547,352.9385323963872,247005,15.047154950648784,195871,8.601424391188024,26547,0.1688828303764737,5746,2.433142137242618,541,704927,0.0340500069175718,0.0597998894284159,0.0410513836228954,0.0304243530031564,0.0523494627970295,0.025722872131881,70468,70468,70468,70468,70468,70468,11.786995811811517,14.781589550322686,35.26420477411137,17.873967646861985,18.353375955964925,7.549304474157303,60.90112879707063,0.172403847226664,1.9865923663451368,1.0966488156272227,2.191638642313748,0.8945278886378287,0.0681969344229186,0.3229646158120006,0.1240675954995633,0.0139871581838272,4021.0,4030.0,4058.0,4116.0,3923.0,4089.0,4116.0,2834.0,-0.7988290254697376,-1.4598283677636157
nannocystis,2.530713431720171,10.27378275,-1.5862044471312624,4.00658908579164,0.9530340318749796,303969,6.173882871006007,360590,147.46844625838358,65025,213.4010433246124,104607,78.8149930854243,105058,39.757029275783424,85285,321.47690124890323,130707,16.844660041392626,118595,13.127468087116032,32660,0.1873261507852132,1362,0.222979381111062,120,394139,0.0346717178464409,0.0588297929545538,0.0418557988749616,0.0308852783215087,0.0518478048466403,0.0263705645003894,34308,34308,34308,34308,34308,34308,10.33944136893629,14.304706770013391,32.0809176734051,14.272004820803376,13.875943722763452,7.341071210631155,41.54999496789657,0.2004647411300552,1.6029707886147688,1.2642377940046483,2.220668086583593,0.724926184688886,0.0129267398868151,0.3107248373508279,0.1104781723134772,0.0005256931389634,1167.0,1170.0,1179.0,1191.0,1127.0,1185.0,1191.0,923.0,-1.064406319311536,-1.6133874978004783
lewinella,3.0982454544866376,5.4869765,-1.4380145633750467,1.073899905159463,0.9377411583131549,16483,5.416908060860524,114179,31.500571646011466,36160,113.93157240936584,50153,70.8740208267913,71093,74.27431147350066,17943,255.9592133666132,44921,14.34663031743977,59142,4.218486300747906,649,0.4266784683559497,200,0.001,25,120362,0.0378136556458068,0.0581082676220911,0.0491263647452822,0.038454752356835,0.0516980795251355,0.0225850457552413,6124,6124,6124,6124,6124,6124,11.162158411931712,12.947758632494716,32.81184676915551,15.565198032236044,15.330477477386502,6.498969973343686,39.35616748310579,0.2345734837121167,1.745026850680344,1.219734632639188,2.5578611635866206,1.0338484686461515,0.1914451331268801,0.2944879503384559,0.1076805793253665,0.0440958551844098,475.0,477.0,442.0,478.0,475.0,457.0,478.0,336.0,-0.747277181104595,-1.418313129660914
