orgId	locusId	sysName	geneName	desc	set1IT076 CPG	set1IT077 M63_quarter_strength	set1IT080 CPG	set3IT039 CPG	set3IT040 M63_quarter_strength	set4IT039 Plant=Tomato_cv_Moneymaker; PlantTreatment=None; Sample=Xylem_sap; GrowthSubstrate=calcine_clay; Collection=direct; 1 dpi	set4IT042 Plant=Tomato_cv_Moneymaker; PlantTreatment=None; Sample=Xylem_sap; GrowthSubstrate=calcine_clay; Collection=direct; 1 dpi	set4IT045 Plant=Tomato_cv_Moneymaker; PlantTreatment=None; Sample=Xylem_sap; GrowthSubstrate=calcine_clay; Collection=direct; 1 dpi
RalstoniaBSBF1503	RALBFv3_RS01060	RALBFv3_RS01060		acyl-CoA thioesterase	0.017	0.300	-0.179	-0.196	-0.142	0.075	-0.103	0.184
RalstoniaBSBF1503	RALBFv3_RS01065	RALBFv3_RS01065		alpha/beta hydrolase	-0.202	-0.355	0.147	0.048	0.284	0.110	-0.165	0.202
RalstoniaBSBF1503	RALBFv3_RS01070	RALBFv3_RS01070		4-hydroxybutyrate dehydrogenase	-0.594	-0.158	-0.323	0.654	0.177	-0.716	-0.599	-0.228
RalstoniaBSBF1503	RALBFv3_RS01075	RALBFv3_RS01075		alpha/beta hydrolase	-0.108	0.178	-0.055	0.519	-0.001	-0.366	0.294	0.222
RalstoniaBSBF1503	RALBFv3_RS01080	RALBFv3_RS01080		NAD(P)-dependent oxidoreductase	-0.205	-0.068	-0.126	-0.297	-0.281	0.029	-0.179	0.043
RalstoniaBSBF1503	RALBFv3_RS01085	RALBFv3_RS01085		glutathione S-transferase family protein	0.095	-0.252	-0.127	0.440	0.652	0.223	-0.220	0.180
RalstoniaBSBF1503	RALBFv3_RS01090	RALBFv3_RS01090		class II aldolase/adducin family protein	-0.281	-0.450	0.117	0.432	0.046	-0.355	-0.052	0.422
RalstoniaBSBF1503	RALBFv3_RS01095	RALBFv3_RS01095		NADP-dependent oxidoreductase	-0.047	-0.001	-0.170	-0.023	0.061	0.098	-0.161	0.043
RalstoniaBSBF1503	RALBFv3_RS01100	RALBFv3_RS01100		6-aminohexanoate-dimer hydrolase	0.134	-0.009	-0.112	0.058	0.007	0.038	0.109	-0.150
RalstoniaBSBF1503	RALBFv3_RS01110	RALBFv3_RS01110		gluconate 2-dehydrogenase	-0.298	-1.172	0.312	0.457	-0.425	-0.352	0.085	0.647
RalstoniaBSBF1503	RALBFv3_RS01115	RALBFv3_RS01115		acyl-CoA dehydrogenase	0.210	-0.069	0.331	-0.115	-0.198	-0.008	0.119	0.038
RalstoniaBSBF1503	RALBFv3_RS01120	RALBFv3_RS01120		acetyl-CoA acetyltransferase	-0.180	-1.587	-0.194	0.143	0.332	-0.272	0.178	-0.607
RalstoniaBSBF1503	RALBFv3_RS01125	RALBFv3_RS01125		bifunctional pyrazinamidase/nicotinamidase	0.563	0.484	-0.117	0.235	0.482	0.613	0.336	-0.033
RalstoniaBSBF1503	RALBFv3_RS01130	RALBFv3_RS01130		3-hydroxyacyl-CoA dehydrogenase	0.194	0.659	0.230	0.061	0.258	0.233	-0.073	-0.004
RalstoniaBSBF1503	RALBFv3_RS01135	RALBFv3_RS01135		amino acid transporter	-0.313	-0.327	-0.224	-0.212	0.037	0.140	0.077	0.096
RalstoniaBSBF1503	RALBFv3_RS01140	RALBFv3_RS01140		lysine-specific permease	0.238	0.140	-0.255	-0.008	-0.320	0.157	0.122	0.282
RalstoniaBSBF1503	RALBFv3_RS01145	RALBFv3_RS01145		exo-poly-galacturonase signal peptide protein	-0.252	-0.004	-0.204	-0.040	0.029	0.135	-0.187	0.047
RalstoniaBSBF1503	RALBFv3_RS01150	RALBFv3_RS01150		ABC transporter ATP-binding protein	-0.055	0.200	-0.026	0.013	0.037	0.016	0.067	0.251
RalstoniaBSBF1503	RALBFv3_RS01155	RALBFv3_RS01155		ABC transporter ATP-binding protein	0.565	-0.423	0.147	-1.153	0.210	-0.626	-0.478	-0.135
RalstoniaBSBF1503	RALBFv3_RS01160	RALBFv3_RS01160		branched-chain amino acid ABC transporter permease	-0.168	-0.025	0.169	-0.143	0.049	0.147	0.495	-0.121
RalstoniaBSBF1503	RALBFv3_RS01165	RALBFv3_RS01165		branched-chain amino acid ABC transporter permease	-0.094	0.577	0.290	-0.137	-0.129	0.027	-0.122	0.252
RalstoniaBSBF1503	RALBFv3_RS01170	RALBFv3_RS01170		branched-chain amino acid ABC transporter substrate-binding protein	0.019	0.159	0.098	0.098	0.060	0.163	-0.014	-0.070
RalstoniaBSBF1503	RALBFv3_RS01175	RALBFv3_RS01175		long-chain-fatty-acid--CoA ligase	0.043	0.215	0.094	0.239	0.130	0.023	0.083	0.116
RalstoniaBSBF1503	RALBFv3_RS01180	RALBFv3_RS01180		YdiU family protein	-0.122	-0.149	-0.290	-0.146	-0.038	-0.077	0.059	0.198
RalstoniaBSBF1503	RALBFv3_RS01185	RALBFv3_RS01185		peptide-methionine (R)-S-oxide reductase	-0.115	-0.330	0.055	-0.278	0.006	-0.147	-0.200	0.082
RalstoniaBSBF1503	RALBFv3_RS01195	RALBFv3_RS01195		BolA family transcriptional regulator	0.227	0.488	0.382	0.302	-0.687	0.176	0.483	0.044
RalstoniaBSBF1503	RALBFv3_RS01200	RALBFv3_RS01200		peptidyl-prolyl cis-trans isomerase	-0.513	0.269	0.202	-0.003	-0.168	-0.136	0.069	0.697
RalstoniaBSBF1503	RALBFv3_RS01205	RALBFv3_RS01205		ABC transporter substrate-binding protein	-0.203	-0.128	-0.237	0.105	-0.012	-0.174	-0.044	-0.213
RalstoniaBSBF1503	RALBFv3_RS01210	RALBFv3_RS01210		ABC transporter permease	-0.073	0.140	-0.396	-0.023	0.193	0.028	-0.415	-0.118
RalstoniaBSBF1503	RALBFv3_RS01220	RALBFv3_RS01220		porin	-0.245	-0.280	-0.043	0.285	-0.080	-0.174	0.233	0.220
RalstoniaBSBF1503	RALBFv3_RS01225	RALBFv3_RS01225		DNA-binding response regulator	0.444	0.408	0.209	0.174	0.163	0.214	0.197	0.065
RalstoniaBSBF1503	RALBFv3_RS01230	RALBFv3_RS01230		sensor histidine kinase	0.052	0.253	-0.146	-0.108	0.042	0.158	0.080	0.079
RalstoniaBSBF1503	RALBFv3_RS01240	RALBFv3_RS01240		ABC transporter substrate-binding protein	0.485	0.747	0.471	0.430	0.662	0.119	0.572	-0.169
RalstoniaBSBF1503	RALBFv3_RS01245	RALBFv3_RS01245		ABC transporter permease	0.012	-0.098	0.075	-0.025	-0.000	-0.180	-0.278	-0.012
RalstoniaBSBF1503	RALBFv3_RS01255	RALBFv3_RS01255		3-oxoacyl-ACP reductase	-0.053	-0.304	-0.288	0.344	0.213	-0.120	0.226	-0.399
RalstoniaBSBF1503	RALBFv3_RS01260	RALBFv3_RS01260		LysR family transcriptional regulator	0.340	-0.296	0.269	0.019	0.091	0.126	-0.102	-0.071
RalstoniaBSBF1503	RALBFv3_RS01265	RALBFv3_RS01265		GDL motif peptide-associated radical SAM/SPASM maturase	0.114	0.396	-0.091	0.044	-0.000	0.036	0.250	-0.502
RalstoniaBSBF1503	RALBFv3_RS01270	RALBFv3_RS01270		hypothetical protein	-0.086	0.457	0.250	0.298	0.556	-0.012	-0.136	0.089
RalstoniaBSBF1503	RALBFv3_RS01275	RALBFv3_RS01275		hypothetical protein	-0.350	-0.275	-0.002	-0.035	-0.103	-0.103	-0.006	0.207
RalstoniaBSBF1503	RALBFv3_RS01290	RALBFv3_RS01290		transcriptional regulator	0.408	0.445	0.433	-0.019	-0.031	0.294	0.669	0.550
RalstoniaBSBF1503	RALBFv3_RS01295	RALBFv3_RS01295		bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase	0.025	0.676	-0.043	-0.369	0.723	0.891	-0.878	-0.085
RalstoniaBSBF1503	RALBFv3_RS01300	RALBFv3_RS01300		glucose-6-phosphate isomerase	-0.744	-5.700	-1.028	-0.981	-3.020	-1.296	-0.662	-0.795
RalstoniaBSBF1503	RALBFv3_RS01305	RALBFv3_RS01305		ABC transporter ATP-binding protein	0.200	-0.205	-0.240	0.506	0.155	0.096	-0.179	-0.074
RalstoniaBSBF1503	RALBFv3_RS01310	RALBFv3_RS01310		arylesterase	-0.139	0.156	-0.317	-0.015	-0.178	-0.111	0.020	0.078
RalstoniaBSBF1503	RALBFv3_RS01315	RALBFv3_RS01315		signal peptidase I	-0.591	0.277	0.613	0.103	0.166	0.005	0.184	-0.359
RalstoniaBSBF1503	RALBFv3_RS01320	RALBFv3_RS01320		peptidylprolyl isomerase	-0.298	0.223	0.038	-0.569	-0.206	-0.257	0.005	-0.343
RalstoniaBSBF1503	RALBFv3_RS01325	RALBFv3_RS01325		tRNA-Asp	0.440	0.686	0.135	0.649	0.846	-0.087	0.014	-0.458
RalstoniaBSBF1503	RALBFv3_RS01330	RALBFv3_RS01330		tRNA-Val	-0.424	0.603	-0.974	-0.189	0.257	0.260	-0.616	-0.079
RalstoniaBSBF1503	RALBFv3_RS01360	RALBFv3_RS01360		bifunctional tRNA (5-methylaminomethyl-2-thiouridine)(34)-methyltransferase MnmD/FAD-dependent 5-carboxymethylaminomethyl-2-thiouridine(34) oxidoreductase MnmC	-0.159	0.077	-0.030	-0.169	-0.201	-0.110	-0.122	0.080
RalstoniaBSBF1503	RALBFv3_RS01370	RALBFv3_RS01370		hypothetical protein	-0.737	0.352	0.246	0.109	0.249	-0.254	-0.426	0.255
RalstoniaBSBF1503	RALBFv3_RS01375	RALBFv3_RS01375		hypothetical protein	-0.316	0.282	0.165	-0.030	0.151	-0.231	0.385	-0.291
RalstoniaBSBF1503	RALBFv3_RS01385	RALBFv3_RS01385		AcrB/AcrD/AcrF family protein	-0.349	-1.046	-0.116	-1.509	0.277	-0.422	0.579	-0.155
RalstoniaBSBF1503	RALBFv3_RS01390	RALBFv3_RS01390		efflux RND transporter periplasmic adaptor subunit	-1.879	-0.383	-0.534	-1.163	0.187	0.272	0.531	0.198
RalstoniaBSBF1503	RALBFv3_RS01395	RALBFv3_RS01395		squalene synthase HpnD	0.165	-0.844	-0.591	-0.964	-0.405	-0.286	0.129	-0.441
RalstoniaBSBF1503	RALBFv3_RS01400	RALBFv3_RS01400		hypothetical protein	-0.312	0.131	-0.256	0.018	0.361	0.094	0.011	0.021
RalstoniaBSBF1503	RALBFv3_RS01405	RALBFv3_RS01405		DUF1800 domain-containing protein	-0.033	0.420	-0.066	-0.053	-0.022	0.098	0.047	-0.370
RalstoniaBSBF1503	RALBFv3_RS01410	RALBFv3_RS01410		hypothetical protein	-0.122	-2.122	-0.024	-1.191	-0.632	-1.930	0.479	-0.918
RalstoniaBSBF1503	RALBFv3_RS01415	RALBFv3_RS01415		two-component system response regulator OmpR	-0.010	0.085	0.313	-0.054	0.051	-0.238	-0.089	-0.551
RalstoniaBSBF1503	RALBFv3_RS01420	RALBFv3_RS01420		two-component sensor histidine kinase	-0.633	-0.246	0.247	0.136	0.124	0.145	0.062	-0.095
RalstoniaBSBF1503	RALBFv3_RS01425	RALBFv3_RS01425		peroxiredoxin	0.544	0.615	-0.532	0.167	0.292	-0.522	0.383	-0.109
RalstoniaBSBF1503	RALBFv3_RS01430	RALBFv3_RS01430		carboxymuconolactone decarboxylase family protein	0.061	-0.006	0.027	-0.158	-0.334	0.059	-0.237	0.173
RalstoniaBSBF1503	RALBFv3_RS01445	RALBFv3_RS01445		transcription-repair coupling factor	-0.143	0.364	-0.319	-0.251	0.100	-0.298	-0.037	-0.217
RalstoniaBSBF1503	RALBFv3_RS01450	RALBFv3_RS01450		acetylornithine deacetylase	-0.072	0.285	0.220	0.099	0.333	-0.222	-0.001	-0.055
RalstoniaBSBF1503	RALBFv3_RS01455	RALBFv3_RS01455		phosphoserine phosphatase SerB	0.660	-4.160	-0.121	-0.114	-1.988	-5.507	-2.982	-5.426
RalstoniaBSBF1503	RALBFv3_RS01460	RALBFv3_RS01460		hypothetical protein	-0.323	0.088	0.142	0.046	0.089	0.557	0.118	0.178
RalstoniaBSBF1503	RALBFv3_RS01465	RALBFv3_RS01465		cystathionine beta-lyase	-0.042	0.410	-0.001	-0.072	-0.064	0.424	-0.168	0.004
RalstoniaBSBF1503	RALBFv3_RS01470	RALBFv3_RS01470		hypothetical protein	-0.156	-0.134	0.191	-0.167	-0.074	0.433	-0.121	0.137
RalstoniaBSBF1503	RALBFv3_RS01475	RALBFv3_RS01475		acetyl-CoA C-acyltransferase	0.169	0.299	0.107	0.188	0.013	0.020	0.475	-0.039
RalstoniaBSBF1503	RALBFv3_RS01480	RALBFv3_RS01480		30S ribosomal protein S12 methylthiotransferase RimO	-0.224	-0.172	0.170	-0.043	-0.161	0.074	-0.114	-0.094
RalstoniaBSBF1503	RALBFv3_RS01485	RALBFv3_RS01485		dihydrouridine synthase	-0.080	-0.651	-0.124	-0.263	-1.204	0.219	0.494	0.144
RalstoniaBSBF1503	RALBFv3_RS01490	RALBFv3_RS01490		polyhydroxyalkanoate synthesis repressor PhaR	-0.391	-1.028	-0.361	-0.163	-1.248	-0.975	-0.698	-0.469
RalstoniaBSBF1503	RALBFv3_RS01495	RALBFv3_RS01495		beta-ketoacyl-ACP reductase	-1.209	0.317	-2.250	-1.286	-0.367	0.263	-0.695	-0.276
RalstoniaBSBF1503	RALBFv3_RS01500	RALBFv3_RS01500		acetyl-CoA C-acetyltransferase	-0.650	0.231	-1.175	-0.725	0.309	0.251	-0.339	-0.100
RalstoniaBSBF1503	RALBFv3_RS01505	RALBFv3_RS01505		class I poly(R)-hydroxyalkanoic acid synthase	-1.581	0.036	-2.187	-2.095	-0.753	-0.419	-1.109	-0.823
RalstoniaBSBF1503	RALBFv3_RS01510	RALBFv3_RS01510		hypothetical protein	0.181	-0.671	-0.061	0.789	1.215	-0.738	-0.486	-1.648
RalstoniaBSBF1503	RALBFv3_RS01515	RALBFv3_RS01515		peptidoglycan editing factor PgeF	-0.010	0.598	-0.194	-0.326	-0.322	0.324	-0.151	0.037
RalstoniaBSBF1503	RALBFv3_RS01520	RALBFv3_RS01520		RluA family pseudouridine synthase	0.358	0.080	-0.000	-0.590	-0.647	-0.261	-0.499	-0.325
RalstoniaBSBF1503	RALBFv3_RS01530	RALBFv3_RS01530		ATP-dependent DNA helicase	-0.350	0.170	-0.705	-0.265	0.409	-0.246	0.009	-0.308
RalstoniaBSBF1503	RALBFv3_RS01535	RALBFv3_RS01535		DUF465 domain-containing protein	0.368	0.445	0.386	0.034	-0.190	-0.149	-0.358	0.484
RalstoniaBSBF1503	RALBFv3_RS01545	RALBFv3_RS01545		RNA-binding transcriptional accessory protein	-0.123	0.715	0.276	-0.373	-0.263	-0.168	-0.128	-0.292
RalstoniaBSBF1503	RALBFv3_RS01550	RALBFv3_RS01550		hypothetical protein	-1.388	-0.354	-0.225	-0.048	-0.097	0.009	0.009	-0.402
RalstoniaBSBF1503	RALBFv3_RS01555	RALBFv3_RS01555		hypothetical protein	0.141	0.230	0.308	0.043	-0.000	0.314	0.120	0.653
RalstoniaBSBF1503	RALBFv3_RS01560	RALBFv3_RS01560		potassium transporter Kup	-2.424	-0.360	-0.764	-2.289	-1.451	0.117	-0.305	0.383
RalstoniaBSBF1503	RALBFv3_RS01585	RALBFv3_RS01585		leucyl/phenylalanyl-tRNA--protein transferase	0.022	0.730	0.408	-0.428	-0.365	-0.105	-0.019	0.166
RalstoniaBSBF1503	RALBFv3_RS01590	RALBFv3_RS01590		arginyltransferase	0.389	0.247	0.068	0.316	0.166	0.068	-0.036	-0.219
RalstoniaBSBF1503	RALBFv3_RS01595	RALBFv3_RS01595		NINE protein	-0.262	-0.182	-0.591	-0.485	-0.004	-0.243	-0.214	0.380
RalstoniaBSBF1503	RALBFv3_RS01605	RALBFv3_RS01605		iron-sulfur cluster-binding protein	-0.307	-0.112	-0.027	0.073	-0.065	-0.011	0.435	-0.602
RalstoniaBSBF1503	RALBFv3_RS01610	RALBFv3_RS01610		(Fe-S)-binding protein	-0.050	-0.437	-0.254	-0.286	-0.220	-0.087	-0.253	-0.086
RalstoniaBSBF1503	RALBFv3_RS01615	RALBFv3_RS01615		IclR family transcriptional regulator	-1.073	-0.368	-0.679	-0.196	0.166	-0.008	-0.168	-0.525
RalstoniaBSBF1503	RALBFv3_RS01620	RALBFv3_RS01620		D-alanyl-D-alanine endopeptidase	0.677	-0.357	0.011	0.188	-0.010	-1.357	-0.173	-0.833
RalstoniaBSBF1503	RALBFv3_RS01625	RALBFv3_RS01625		nitroreductase	-0.046	-0.189	-0.123	0.179	0.396	0.249	-0.275	0.077
RalstoniaBSBF1503	RALBFv3_RS01630	RALBFv3_RS01630		acyl-CoA thioesterase	-0.047	0.145	0.256	0.110	-0.011	0.178	-0.217	0.079
RalstoniaBSBF1503	RALBFv3_RS01635	RALBFv3_RS01635		EamA/RhaT family transporter	0.036	-0.243	-0.155	0.089	-0.035	0.345	0.285	-0.046
RalstoniaBSBF1503	RALBFv3_RS01640	RALBFv3_RS01640		histone deacetylase	0.299	0.090	-0.113	0.346	0.225	-0.478	0.066	0.139
RalstoniaBSBF1503	RALBFv3_RS01645	RALBFv3_RS01645		phasin; polyhydroxyalkanoate synthesis and granule formation regulator/factor	0.817	0.995	1.045	-0.248	0.377	0.097	-0.528	-0.070
RalstoniaBSBF1503	RALBFv3_RS01650	RALBFv3_RS01650		hypothetical protein	-0.334	-0.200	-0.366	-0.173	0.259	0.052	-0.163	0.007
RalstoniaBSBF1503	RALBFv3_RS01660	RALBFv3_RS01660		MFS transporter	-0.471	-0.184	-0.056	-0.399	-0.449	0.044	0.369	-0.140
RalstoniaBSBF1503	RALBFv3_RS01675	RALBFv3_RS01675		PAS domain-containing sensor histidine kinase	-0.403	-3.511	0.052	-0.402	-1.700	-0.993	-1.072	-0.777
RalstoniaBSBF1503	RALBFv3_RS01690	RALBFv3_RS01690		oligopeptidase A	-0.107	0.176	0.071	-0.060	0.417	-0.685	0.342	0.154
RalstoniaBSBF1503	RALBFv3_RS01695	RALBFv3_RS01695		cytosine deaminase	0.018	-0.019	0.063	0.388	0.199	0.018	-0.160	-0.059
RalstoniaBSBF1503	RALBFv3_RS01700	RALBFv3_RS01700		exodeoxyribonuclease III	-1.432	-0.104	-0.910	-0.222	-0.009	0.493	-0.437	-1.065
RalstoniaBSBF1503	RALBFv3_RS01705	RALBFv3_RS01705		homoprotocatechuate degradation operon regulator HpaR	0.310	-0.170	-0.049	0.116	0.383	-0.065	0.169	-0.008
RalstoniaBSBF1503	RALBFv3_RS01710	RALBFv3_RS01710		4-hydroxy-2-oxoheptanedioate aldolase	0.435	0.080	-0.005	-0.045	-0.208	-0.009	-0.507	-0.208
RalstoniaBSBF1503	RALBFv3_RS01720	RALBFv3_RS01720		DUF1223 domain-containing protein	0.214	0.340	-0.115	-0.110	-0.361	0.138	-0.158	0.001
RalstoniaBSBF1503	RALBFv3_RS01725	RALBFv3_RS01725		amino acid permease	-0.086	0.010	0.133	-0.292	-0.162	-0.406	-0.313	-0.298
RalstoniaBSBF1503	RALBFv3_RS01730	RALBFv3_RS01730		DNA polymerase IV	0.001	0.202	0.198	-0.261	-0.156	0.055	0.151	0.112
RalstoniaBSBF1503	RALBFv3_RS01735	RALBFv3_RS01735		hypothetical protein	0.054	0.608	0.334	-0.095	-0.229	0.622	-1.195	-0.051
RalstoniaBSBF1503	RALBFv3_RS01740	RALBFv3_RS01740		aldose epimerase	0.231	-0.190	-0.182	-0.147	-0.033	0.104	0.041	0.014
RalstoniaBSBF1503	RALBFv3_RS01745	RALBFv3_RS01745		carboxymuconolactone decarboxylase family protein	0.519	0.570	0.276	0.452	0.451	0.149	0.376	0.111
RalstoniaBSBF1503	RALBFv3_RS01750	RALBFv3_RS01750		AraC family transcriptional regulator	-0.327	-0.636	0.256	-0.093	-0.202	-0.135	-0.236	-0.550
RalstoniaBSBF1503	RALBFv3_RS01760	RALBFv3_RS01760		MerR family transcriptional regulator	0.239	-0.499	-0.036	-0.368	-0.589	0.043	0.553	-0.277
RalstoniaBSBF1503	RALBFv3_RS01805	RALBFv3_RS01805		bifunctional (p)ppGpp synthetase/guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase	0.341	0.540	0.228	0.213	0.391	0.170	0.240	0.028
RalstoniaBSBF1503	RALBFv3_RS01810	RALBFv3_RS01810		RidA family protein	-0.453	0.070	-0.182	0.526	0.456	0.122	0.243	-0.393
RalstoniaBSBF1503	RALBFv3_RS01815	RALBFv3_RS01815		alpha/beta hydrolase	0.131	0.074	0.060	0.043	-0.333	-0.072	-0.016	0.234
RalstoniaBSBF1503	RALBFv3_RS01820	RALBFv3_RS01820		3-hydroxybutyrate dehydrogenase	0.024	0.537	0.191	-0.263	-0.128	-0.115	-0.070	-0.503
RalstoniaBSBF1503	RALBFv3_RS01830	RALBFv3_RS01830		CoA transferase subunit A	0.313	-0.017	-0.034	-0.034	-0.035	0.142	-0.101	0.011
RalstoniaBSBF1503	RALBFv3_RS01835	RALBFv3_RS01835		LuxR family transcriptional regulator	-0.054	0.440	-0.403	0.354	-0.105	0.435	0.394	0.087
RalstoniaBSBF1503	RALBFv3_RS01840	RALBFv3_RS01840		NAD(P)-dependent oxidoreductase	0.229	1.125	0.011	0.138	0.814	-0.146	0.378	0.123
RalstoniaBSBF1503	RALBFv3_RS01860	RALBFv3_RS01860		MFS transporter	0.184	-0.085	0.064	0.122	-0.048	0.047	0.163	0.033
RalstoniaBSBF1503	RALBFv3_RS01865	RALBFv3_RS01865		CBS domain-containing protein	-0.083	-0.453	0.053	-0.117	-0.343	-0.164	0.264	0.266
RalstoniaBSBF1503	RALBFv3_RS01870	RALBFv3_RS01870		O-acetylhomoserine aminocarboxypropyltransferase	0.017	-0.069	0.474	0.134	0.135	0.274	-0.038	0.042
RalstoniaBSBF1503	RALBFv3_RS01875	RALBFv3_RS01875		alpha/beta hydrolase	0.116	0.229	0.004	-0.029	0.259	-0.072	-0.065	0.132
RalstoniaBSBF1503	RALBFv3_RS01880	RALBFv3_RS01880		DUF962 domain-containing protein	0.089	-0.319	0.068	0.003	-0.075	-0.135	0.485	-0.375
RalstoniaBSBF1503	RALBFv3_RS01885	RALBFv3_RS01885		membrane protein	-0.006	0.193	-0.110	-0.084	-0.184	-0.134	-0.024	-0.028
RalstoniaBSBF1503	RALBFv3_RS01890	RALBFv3_RS01890		NAD(P)H:quinone oxidoreductase	0.038	-0.034	-0.066	-0.555	-0.477	0.191	0.262	0.226
RalstoniaBSBF1503	RALBFv3_RS01895	RALBFv3_RS01895		DUF2069 domain-containing protein	-0.016	-0.158	-0.209	0.379	0.532	-0.291	0.148	0.211
RalstoniaBSBF1503	RALBFv3_RS01900	RALBFv3_RS01900		FAD-binding oxidoreductase	0.489	-0.099	-0.440	-0.469	-0.687	-0.004	0.451	0.707
RalstoniaBSBF1503	RALBFv3_RS01905	RALBFv3_RS01905		hypothetical protein	-0.124	-0.301	0.278	0.179	0.286	0.001	0.266	0.044
RalstoniaBSBF1503	RALBFv3_RS01915	RALBFv3_RS01915		hypothetical protein	0.011	-0.308	0.135	-0.233	-0.559	-0.249	-0.181	0.595
RalstoniaBSBF1503	RALBFv3_RS01940	RALBFv3_RS01940		hypothetical protein	0.119	-0.505	0.130	0.100	0.177	-0.135	0.041	0.088
RalstoniaBSBF1503	RALBFv3_RS01945	RALBFv3_RS01945		TetR/AcrR family transcriptional regulator	0.335	-0.961	0.163	0.609	0.268	-0.123	-0.064	-0.185
RalstoniaBSBF1503	RALBFv3_RS01950	RALBFv3_RS01950		outer membrane chanel lipoprotein	0.053	-0.219	-0.084	-0.121	-0.005	0.147	-0.031	0.141
RalstoniaBSBF1503	RALBFv3_RS01955	RALBFv3_RS01955		efflux RND transporter periplasmic adaptor subunit	-0.041	0.288	-0.101	-0.145	0.053	0.081	-0.135	0.029
RalstoniaBSBF1503	RALBFv3_RS01960	RALBFv3_RS01960		AcrB/AcrD/AcrF family protein	0.312	-0.168	-0.003	0.308	-0.065	-0.126	-0.113	0.059
RalstoniaBSBF1503	RALBFv3_RS01965	RALBFv3_RS01965		metallophosphoesterase	-0.005	-0.080	0.302	0.009	0.032	0.383	0.498	-0.136
RalstoniaBSBF1503	RALBFv3_RS01970	RALBFv3_RS01970		hypothetical protein	0.060	0.103	0.011	0.062	0.114	0.405	-0.226	0.141
RalstoniaBSBF1503	RALBFv3_RS01975	RALBFv3_RS01975		DUF2145 domain-containing protein	-0.018	-0.213	-0.316	-0.180	-0.371	-0.078	-0.126	-0.541
RalstoniaBSBF1503	RALBFv3_RS01980	RALBFv3_RS01980		hypothetical protein	0.897	0.547	0.179	0.211	0.164	-0.261	-0.556	0.004
RalstoniaBSBF1503	RALBFv3_RS01985	RALBFv3_RS01985		TetR/AcrR family transcriptional regulator	0.358	0.904	0.358	-0.394	-0.036	-0.033	0.179	0.146
RalstoniaBSBF1503	RALBFv3_RS01990	RALBFv3_RS01990		MCE family protein	0.006	0.000	0.047	-0.041	0.020	0.053	-0.033	0.020
RalstoniaBSBF1503	RALBFv3_RS01995	RALBFv3_RS01995		DUF3313 domain-containing protein	0.240	0.265	0.063	-0.235	-0.327	0.094	0.142	-0.037
RalstoniaBSBF1503	RALBFv3_RS02000	RALBFv3_RS02000		type III effector protein (Skwp 4)	-0.030	-0.089	0.035	0.056	0.015	0.105	-0.204	-0.053
RalstoniaBSBF1503	RALBFv3_RS02005	RALBFv3_RS02005		DNA-binding response regulator	0.061	0.058	0.133	-0.013	0.063	0.102	-0.157	-0.112
RalstoniaBSBF1503	RALBFv3_RS02010	RALBFv3_RS02010		histidine kinase	0.196	-0.286	0.011	-0.206	-0.428	-0.004	-0.157	-0.360
RalstoniaBSBF1503	RALBFv3_RS02015	RALBFv3_RS02015		Crp/Fnr family transcriptional regulator	-0.217	-0.048	-0.114	-0.199	-0.006	0.305	0.134	0.152
RalstoniaBSBF1503	RALBFv3_RS02020	RALBFv3_RS02020		conjugal transfer protein TraR	0.059	0.274	0.329	0.530	0.204	-0.268	0.558	0.248
RalstoniaBSBF1503	RALBFv3_RS02025	RALBFv3_RS02025		hypothetical protein	-0.929	-1.450	0.151	-0.029	-0.321	0.771	0.198	-0.571
RalstoniaBSBF1503	RALBFv3_RS02030	RALBFv3_RS02030		universal stress protein	-0.059	0.260	0.334	-0.458	-0.131	0.493	-0.060	-0.753
RalstoniaBSBF1503	RALBFv3_RS02040	RALBFv3_RS02040		DUF2892 domain-containing protein	0.961	0.430	-0.136	0.073	0.364	0.116	-0.149	0.142
RalstoniaBSBF1503	RALBFv3_RS02050	RALBFv3_RS02050		GGDEF-domain containing protein	0.091	-0.028	-0.080	0.011	-0.170	-0.027	-0.149	0.003
RalstoniaBSBF1503	RALBFv3_RS02055	RALBFv3_RS02055		MBL fold metallo-hydrolase	-0.024	0.505	-0.303	-0.200	-0.210	0.195	0.245	-0.137
RalstoniaBSBF1503	RALBFv3_RS02060	RALBFv3_RS02060		transcriptional regulator	0.011	-0.085	-0.054	0.206	0.033	-0.467	-0.167	0.146
RalstoniaBSBF1503	RALBFv3_RS02065	RALBFv3_RS02065		NAD(P)/FAD-dependent oxidoreductase	-0.097	0.215	0.101	0.049	0.265	-0.076	-0.109	-0.142
RalstoniaBSBF1503	RALBFv3_RS02070	RALBFv3_RS02070		sulfite exporter TauE/SafE family protein	-0.449	0.013	0.268	0.024	0.366	0.324	-0.451	0.171
RalstoniaBSBF1503	RALBFv3_RS02075	RALBFv3_RS02075		acyltransferase	-0.113	-0.157	0.094	-0.241	-0.376	0.156	-0.044	0.060
RalstoniaBSBF1503	RALBFv3_RS02090	RALBFv3_RS02090		acyltransferase	-0.262	-0.075	-0.203	-0.136	-0.093	0.139	0.070	0.093
