strain	mol_norm	n_curves	n_fit_ok	any_growth	median_mu	median_A	median_lag	median_auc	normalized	enigma_name	enigma_chebi	in_fb	in_csp	in_wom	n_datasets	is_fb_anchor
EB106-05-01-XG146	4hydroxybenzoate	1	1	True	0.005802282574700976	0.31960538171073355	16.707327806258206	26.046391666666665	4hydroxybenzoate	sodium 4-hydroxybenzoate	CHEBI:113449	False	False	False	1	False
EB106-05-01-XG146	4hydroxylproline	1	1	True	0.035268900137632335	0.2906798463956322	16.102588984921127	34.443427222222226	4hydroxylproline	4-hydroxy-L-proline	CHEBI:18240	False	False	True	2	False
EB106-05-01-XG146	4hydroxyphenylaceticacid	1	0	False				11.33457	4hydroxyphenylaceticacid	4-hydroxyphenylacetic acid	CHEBI:18101	False	False	False	1	False
EB106-05-01-XG146	5aminopentanoicacid	1	1	True	0.0007603182739031744	0.04280958405828709	8.238123996453907e-21	14.925433055555555	5aminopentanoicacid	5-aminopentanoic acid	CHEBI:15887	False	False	False	1	False
EB106-05-01-XG146	5ketodgluconate	1	0	False				13.968018055555557	5ketodgluconate	5-Keto-D-gluconate	CHEBI:180368	False	False	False	1	False
EB106-05-01-XG146	5oxolproline	1	1	True	0.00408134018145867	1.4616708281046529	94.33972222222008	15.71546125	5oxolproline	5-oxo-L-proline	CHEBI:18183	False	False	False	1	False
EB106-05-01-XG146	6oalphadglucopyranosyldfructofuranose	1	1	True	0.030567231029285706	1.2715292645213123	1.962142960232738	86.62845916666667	6oalphadglucopyranosyldfructofuranose	6-O-alpha-D-glucopyranosyl-D-fructofuranose	CHEBI:18394	False	False	False	1	False
EB106-05-01-XG146	acetate	4	4	True	0.011555666871557969	0.18933272810014404	10.176319268696185	19.55157159722222	acetate	sodium acetate	CHEBI:32954	True	True	False	3	False
EB106-05-01-XG146	adeninehydrochloride	2	0	True	0.012172111247930618	0.05237292507587761	20.54053544190887	9.527687361111113	adeninehydrochloride	adenine hydrochloride hydrate	ME:0000414	True	False	False	2	False
EB106-05-01-XG146	adipicacid	1	0	False				13.136641805555554	adipicacid	adipic acid	CHEBI:30832	False	False	False	1	False
EB106-05-01-XG146	aldehydodlyxose	1	1	True	0.0036502358503089512	0.22155014686140184	12.778943279409676	22.74384152777778	aldehydodlyxose	aldehydo-D-lyxose	CHEBI:16789	False	False	False	1	False
EB106-05-01-XG146	aldehydonacetylmuramicacid	1	0	False				12.80036638888889	aldehydonacetylmuramicacid	aldehydo-N-acetylmuramic acid	CHEBI:47966	False	False	False	1	False
EB106-05-01-XG146	allantoin	1	0	False				13.72171097222222	allantoin	allantoin	CHEBI:15676	False	False	False	1	False
EB106-05-01-XG146	alphaaminobutyricacid	1	0	False				13.368699583333331	alphaaminobutyricacid	alpha-aminobutyric acid	CHEBI:35621	False	False	False	1	False
EB106-05-01-XG146	alphacyclodextrin	1	0	False				13.392223888888887	alphacyclodextrin	alpha-cyclodextrin	CHEBI:40585	False	True	False	2	False
EB106-05-01-XG146	ammoniumchloride	2	0	False				13.448507361111112	ammoniumchloride	ammonium chloride	CHEBI:31206	True	False	False	2	False
EB106-05-01-XG146	anthranilicacid	1	1	True	0.0008250643034775003	0.04072304602595835	2.564932888100016e-24	13.952585833333334	anthranilicacid	anthranilic acid	CHEBI:30754	False	False	False	1	False
EB106-05-01-XG146	ascorbate	1	1	True	0.0012448788189307546	0.10708328980172825	1.2247515809325534e-11	15.870539027777777	ascorbate	sodium ascorbate	CHEBI:113451	False	False	False	1	False
EB106-05-01-XG146	benzoate	1	0	False				11.775113611111111	benzoate	sodium benzoate	CHEBI:113455	False	True	False	2	False
EB106-05-01-XG146	benzoicacid	2	1	True	0.09540466716412599	4.56794767229422	67.89437038257242	18.531625138888888	benzoicacid	benzoic acid	CHEBI:30746	True	False	False	2	False
EB106-05-01-XG146	betaalanine	1	1	True	0.0035611064008244783	0.7559806797721632	44.45609325301799	18.367556944444445	betaalanine	beta-alanine	CHEBI:16958	True	True	False	3	False
EB106-05-01-XG146	betadglucuronamide	1	0	False				14.253580833333334	betadglucuronamide	beta-D-glucuronamide	CHEBI:32323	False	False	False	1	False
EB106-05-01-XG146	betalactose	1	1	True	0.04103838179774436	0.9526503595986671	13.079310257173988	76.37522944444444	betalactose	beta-lactose	CHEBI:36218	True	False	False	2	False
EB106-05-01-XG146	butane1234tetrol	1	1	True	0.042768734042005215	0.3002114733324077	17.29738963427975	35.4544825	butane1234tetrol	butane-1,2,3,4-tetrol	CHEBI:48299	False	False	False	1	False
EB106-05-01-XG146	butyrate	1	1	True	0.0011638456859015287	0.04602923251236833	3.9577714873615176e-19	13.863490833333335	butyrate	sodium butyrate	CHEBI:64103	True	True	False	3	False
EB106-05-01-XG146	carnitinamidechloride	1	1	True	0.002994218580103898	3.5771505860228543	94.3397222222222	16.527677222222223	carnitinamidechloride	carnitinamide chloride	CHEBI:48601	False	False	False	1	False
EB106-05-01-XG146	cellobiose	1	1	True	0.027014050344577562	1.1811587146723268	0.5269086294735384	80.58309055555557	cellobiose	cellobiose	CHEBI:17057	False	True	False	2	False
EB106-05-01-XG146	cholate	1	0	False				12.728222777777779	cholate	sodium cholate	CHEBI:26711	False	False	False	1	False
EB106-05-01-XG146	cholinechloride	1	1	True	0.011829386003888345	0.28380736512495064	21.020048494236	29.082381111111108	cholinechloride	choline chloride	CHEBI:133341	True	False	False	2	False
EB106-05-01-XG146	citramalate2	1	0	False				13.04065861111111	citramalate2	citramalate(2-)	CHEBI:13997	False	False	False	1	False
EB106-05-01-XG146	citratedi	1	0	False				13.170805972222222	citratedi	sodium citrate dihydrate	CHEBI:32142	False	False	False	1	False
EB106-05-01-XG146	citricacid	3	2	True	0.0033936861338224266	0.17966083528325322	5.090443455532671	12.545000694444443	citricacid	citric acid	CHEBI:30769	True	True	False	3	False
EB106-05-01-XG146	cobaltchloridehexa	2	2	True	0.04606606708336114	0.8462502189887164	9.478997040127176	26.9230625	cobaltchloridehexa	cobalt chloride hexahydrate	CHEBI:53503	True	False	False	2	False
EB106-05-01-XG146	creatinine	1	0	False				12.991724305555554	creatinine	creatinine	CHEBI:16737	False	False	True	2	False
EB106-05-01-XG146	cysteine	2	2	True	0.003971806596454928	0.17280737609871547	6.5698142044020014e-21	14.794687361111112	cysteine	cysteine	CHEBI:15356	False	True	True	3	False
EB106-05-01-XG146	cytidine	1	1	True	0.02809134985108609	7.219178415521202	94.33972217735143	25.231783749999998	cytidine	cytidine	CHEBI:17562	True	True	True	4	False
EB106-05-01-XG146	cytosine	1	0	False				13.618573749999998	cytosine	cytosine	CHEBI:16040	True	False	True	3	False
EB106-05-01-XG146	d+galactosaminehydrochloride	1	1	True	0.0022535915610244735	1.1598802259841892	13.935775456174959	17.053865416666667	d+galactosaminehydrochloride	D-(+)-Galactosamine hydrochloride	CHEBI:181432	False	False	False	1	False
EB106-05-01-XG146	d+melezitose	1	1	True	0.031234196771331397	1.1727125555130924	7.996936304281888	82.50268986111112	d+melezitose	D(+)-Melezitose	CHEBI:183824	False	False	False	1	False
EB106-05-01-XG146	dalanine	1	1	True	0.008404204562369606	0.19548284591000334	34.04878985662209	23.224775	dalanine	D-alanine	CHEBI:15570	True	False	False	2	False
EB106-05-01-XG146	dalphaaminobutyricacid	1	0	False				12.190345416666666	dalphaaminobutyricacid	D-alpha-aminobutyric acid	CHEBI:28797	False	False	False	1	False
EB106-05-01-XG146	darabinose	1	1	True	0.005291148011268954	0.24916060704636545	23.436156116845552	23.453355972222226	darabinose	D-arabinose	CHEBI:17108	True	False	False	2	False
EB106-05-01-XG146	dasparticacid	2	0	False				13.341903680555557	dasparticacid	D-aspartic acid	CHEBI:17364	False	False	False	1	False
EB106-05-01-XG146	dfructose	1	1	True	0.06076886258822429	0.6845658036011724	14.219809057752798	64.68704958333333	dfructose	D-fructose	CHEBI:15824	True	False	False	2	False
EB106-05-01-XG146	dfructose6phosphate2	1	1	True	0.08628311012013551	0.545587792367813	14.533068507239179	55.23039361111111	dfructose6phosphate2	D-fructose 6-phosphate(2-)	CHEBI:57579	False	False	False	1	False
EB106-05-01-XG146	dgalactopyranose	3	3	True	0.06136024711688553	0.49909014673051927	13.311710038162728	34.15487486111111	dgalactopyranose	D-galactopyranose	CHEBI:4139	False	False	False	1	False
EB106-05-01-XG146	dgalacturonicacid	1	1	True	0.0072585327409297575	0.957454625815887	94.3294444444444	14.109255694444444	dgalacturonicacid	D-galacturonic acid	CHEBI:18024	False	False	False	1	False
EB106-05-01-XG146	dglucitol	1	1	True	0.05337933824240872	0.6491827232934168	11.13152396451128	62.219951388888894	dglucitol	D-glucitol	CHEBI:17924	False	False	False	1	False
EB106-05-01-XG146	dglucono15lactone	1	1	True	0.0005970772868423265	0.046377527456370415	4.332700501417662e-20	13.687449583333333	dglucono15lactone	D-glucono-1,5-lactone	CHEBI:16217	False	False	False	1	False
EB106-05-01-XG146	dglucose6phosphate	1	0	True	0.11880770319553471	0.5486729652672165	14.287375018757562	56.95636708333333	dglucose6phosphate	D-glucose 6-phosphate	CHEBI:14314	True	False	False	2	False
EB106-05-01-XG146	dglucuronicacid	1	1	True	0.011517291834511095	0.9872576051252963	60.47061507619949	21.597358333333336	dglucuronicacid	D-glucuronic acid	CHEBI:4178	True	False	False	2	False
EB106-05-01-XG146	dglutamicacid	1	0	False				12.87532986111111	dglutamicacid	D-glutamic acid	CHEBI:15966	False	False	False	1	False
EB106-05-01-XG146	difumarate	1	1	True	0.06792542383256375	0.2670631747640943	15.47533438642835	33.147105833333335	difumarate	disodium fumarate	CHEBI:115156	False	False	False	1	False
EB106-05-01-XG146	diltyrosinate	1	1	True	0.010631763663340447	0.4660807121898926	29.378009972610684	32.52071874999999	diltyrosinate	disodium L-tyrosinate	CHEBI:53696	False	False	False	1	False
EB106-05-01-XG146	dleucine	1	0	False				13.709214583333333	dleucine	D-leucine	CHEBI:28225	False	False	False	1	False
EB106-05-01-XG146	dmannitol	3	3	True	0.03918016671658204	1.0437006913113231	7.230022851637347	50.04387527777778	dmannitol	D-mannitol	CHEBI:16899	True	False	False	2	False
EB106-05-01-XG146	dmannopyranose	1	1	True	0.05816499103934063	0.6419996865289773	10.911591221869479	62.5710101388889	dmannopyranose	D-mannopyranose	CHEBI:4208	False	False	False	1	False
EB106-05-01-XG146	dmethionine	1	0	False				12.27831138888889	dmethionine	D-methionine	CHEBI:16867	False	False	False	1	False
EB106-05-01-XG146	dopaminehydrochloride	1	1	True	0.0095094746599443	0.45157756682302125	3.92087970392062e-21	51.106620694444445	dopaminehydrochloride	Dopamine hydrochloride	CHEBI:4698	False	False	False	1	False
EB106-05-01-XG146	dproline	1	1	True	0.02041342092108867	0.3291264385972388	30.8870938762938	31.244671249999996	dproline	D-proline	CHEBI:16313	False	False	False	1	False
EB106-05-01-XG146	dribofuranose	1	1	True	0.07286214354167378	0.4339443563698443	16.762485387114115	47.06618166666667	dribofuranose	D-ribofuranose	CHEBI:47013	False	False	False	1	False
EB106-05-01-XG146	dserine	1	0	False				13.102126666666667	dserine	D-serine	CHEBI:16523	True	False	False	2	False
EB106-05-01-XG146	dtryptophan	1	0	False				12.515689444444446	dtryptophan	D-tryptophan	CHEBI:16296	False	False	False	1	False
EB106-05-01-XG146	dxylopyranose	3	3	True	0.014917426099668573	0.5754904101877599	12.533028951679851	28.094125555555554	dxylopyranose	D-xylopyranose	CHEBI:53455	False	False	False	1	False
EB106-05-01-XG146	ectoine	1	1	True	0.03262119948302567	0.36138146816428274	16.862174731674138	38.82117111111111	ectoine	ectoine	CHEBI:27592	False	False	False	1	False
EB106-05-01-XG146	erythromycina	8	2	True	0.0057075638552778205	0.35176823097542065	29.77670825427353	4.364812499999999	erythromycina	erythromycin A	CHEBI:42355	False	False	False	1	False
EB106-05-01-XG146	ethanol	3	1	True	0.007349332427103006	0.08643403472282342	7.3994647469109465	12.495874722222222	ethanol	ethanol	CHEBI:16236	True	True	False	3	False
EB106-05-01-XG146	ethylmalonicacid	1	0	False				12.659642083333335	ethylmalonicacid	ethylmalonic acid	CHEBI:741548	False	False	False	1	False
EB106-05-01-XG146	formate	1	0	False				12.823188472222224	formate	sodium formate	CHEBI:62965	True	True	False	3	False
EB106-05-01-XG146	fumaricacid	2	2	True	0.02428897696502516	0.3432488247964731	5.198719531048251	26.39462388888889	fumaricacid	fumaric acid	CHEBI:18012	False	True	False	2	False
EB106-05-01-XG146	gammaaminobutyricacid	2	2	True	0.010045683417407553	0.2362712092549759	34.779867677742715	24.679138333333334	gammaaminobutyricacid	gamma-aminobutyric acid	CHEBI:16865	False	False	False	1	False
EB106-05-01-XG146	gelatin	1	0	False				13.53264736111111	gelatin	gelatin	CHEBI:5291	True	True	False	3	False
EB106-05-01-XG146	gluconate	2	2	True	0.0006369302149296912	0.04705409752714269	1.5061485011344199e-22	14.332397638888889	gluconate	sodium gluconate	CHEBI:84997	False	True	False	2	False
EB106-05-01-XG146	glucose	13	13	True	0.06316711735917922	0.5701464448646917	17.967717503147046	18.447625000000002	glucose	glucose	CHEBI:17234	False	True	True	3	False
EB106-05-01-XG146	glyasp	1	1	True	0.004270944497060369	2.7707740787041555	94.33972215011907	17.877881666666667	glyasp	Gly-Asp	CHEBI:73804	False	False	False	1	False
EB106-05-01-XG146	glycerol	1	1	True	0.04445233228930636	0.2764132164768779	12.937436276734008	34.89895777777778	glycerol	glycerol	CHEBI:17754	True	True	False	3	False
EB106-05-01-XG146	glycerol2phosphate	1	0	False				13.400766249999998	glycerol2phosphate	glycerol 2-phosphate	CHEBI:17270	False	False	False	1	False
EB106-05-01-XG146	glycine	3	2	True	0.008388939572636955	2.5047566079980412	72.23777777700526	12.035999583333332	glycine	glycine	CHEBI:15428	True	True	True	4	False
EB106-05-01-XG146	glycinebetaine	1	1	True	0.016781352813191357	0.3202119943458487	13.244989398130109	34.958596944444444	glycinebetaine	glycine betaine	CHEBI:17750	False	False	True	2	False
EB106-05-01-XG146	glycolicacid	1	1	True	0.007920607600449665	0.09959985309009264	23.465794601079022	19.163275972222223	glycolicacid	glycolic acid	CHEBI:17497	True	True	False	3	False
EB106-05-01-XG146	glygln	1	1	True	0.011124821122024333	0.6445304289101141	43.96131290639692	28.96381333333333	glygln	Gly-Gln	CHEBI:73898	False	False	False	1	False
EB106-05-01-XG146	glyglu	1	1	True	0.013204273501378979	3.8782934762430767	94.339722222211	19.80980472222222	glyglu	Gly-Glu	CHEBI:73801	True	False	False	2	False
EB106-05-01-XG146	hexanoate	2	0	True	0.005654273595716982	0.060476375884705086	14.656683919357356	10.441937708333333	hexanoate	sodium hexanoate	CHEBI:114126	False	False	False	1	False
EB106-05-01-XG146	histidine	3	2	True	0.011708898035081483	0.17635362144601863	14.896417108197312	13.901875	histidine	histidine	CHEBI:27570	False	True	True	3	False
EB106-05-01-XG146	hydantoin	1	0	False				13.00982763888889	hydantoin	hydantoin	CHEBI:27612	True	False	False	2	False
EB106-05-01-XG146	indole3aceticacid	1	0	False				12.050621666666665	indole3aceticacid	indole-3-acetic acid	CHEBI:16411	False	False	False	1	False
EB106-05-01-XG146	inosine	1	0	False				14.240066111111112	inosine	inosine	CHEBI:17596	True	True	True	4	False
EB106-05-01-XG146	itaconicacid	1	0	False				11.19422138888889	itaconicacid	itaconic acid	CHEBI:30838	False	True	False	2	False
EB106-05-01-XG146	kanamycinasulfate	8	6	True	0.028877765063642515	0.4454243138200697	25.40022964992722	9.142000000000001	kanamycinasulfate	kanamycin A sulfate	CHEBI:6109	False	False	False	1	False
EB106-05-01-XG146	ketodtagatose	1	1	True	0.07598546216788926	0.6944871332090474	11.015405365153649	68.20438916666667	ketodtagatose	keto-D-tagatose	CHEBI:47693	False	False	False	1	False
EB106-05-01-XG146	lactate	1	1	True	0.02729109828941826	0.2267553640547204	17.11231474864649	29.777250694444447	lactate	sodium lactate	CHEBI:75228	False	True	True	3	False
EB106-05-01-XG146	lactulose	1	1	True	0.032730682946268255	1.0005348983986728	15.116419511520995	73.0127713888889	lactulose	lactulose	CHEBI:6359	True	True	False	3	False
EB106-05-01-XG146	lalanine	3	3	True	0.006192140727018051	0.2710673650090324	3.180886970580065e-12	18.40400013888889	lalanine	L-alanine	CHEBI:16977	True	False	False	2	False
EB106-05-01-XG146	larabinose	1	1	True	0.040109796317754624	0.42754216466644374	12.815890662202548	45.070731111111115	larabinose	L-arabinose	CHEBI:30849	True	False	False	2	False
EB106-05-01-XG146	larginine	3	3	True	0.052892831384645164	0.3166742443967685	26.608357421527355	22.974125	larginine	L-arginine	CHEBI:16467	True	False	False	2	False
EB106-05-01-XG146	lascorbicacid	1	0	False				13.358317638888888	lascorbicacid	L-ascorbic acid	CHEBI:29073	False	False	False	1	False
EB106-05-01-XG146	lasparagine	2	0	True	0.004010769792787744	0.221548554445276	15.25025336456736	12.864874166666667	lasparagine	L-asparagine	CHEBI:17196	True	False	False	2	False
EB106-05-01-XG146	lasparagineresidue	1	1	True	0.004186302139561499	0.11602300071146042	13.056074872614293	19.828546944444444	lasparagineresidue	L-asparagine residue	CHEBI:50347	False	False	False	1	False
EB106-05-01-XG146	lasparticacid	3	3	True	0.006011098638497064	0.31375349112960826	17.69185296953313	15.637873611111111	lasparticacid	L-aspartic acid	CHEBI:17053	True	False	False	2	False
EB106-05-01-XG146	lcitrulline	3	3	True	0.03297981569636216	0.30125658347322176	23.28557567618909	23.74037527777778	lcitrulline	L-citrulline	CHEBI:16349	True	False	False	2	False
EB106-05-01-XG146	lcysteicacid	1	0	False				13.45844986111111	lcysteicacid	L-cysteic acid	CHEBI:17285	False	False	False	1	False
EB106-05-01-XG146	lcysteinehydrochloride	1	1	True	0.005639169122613036	2.1885218078010333	94.33972222181713	17.622144166666665	lcysteinehydrochloride	L-cysteine hydrochloride hydrate	CHEBI:91248	False	False	False	1	False
EB106-05-01-XG146	leucrose	1	1	True	0.03087837212671721	1.2591476454544832	3.143742030122736	85.77656305555556	leucrose	leucrose	CHEBI:79285	False	False	False	1	False
EB106-05-01-XG146	lfucopyranose	1	1	True	0.03744237691382262	0.5945523671389223	13.611500545299853	55.62186097222223	lfucopyranose	L-fucopyranose	CHEBI:2181	False	False	False	1	False
EB106-05-01-XG146	lglutamicacid	3	3	True	0.026931948849337792	0.28236276159527396	16.47795148114853	23.239249861111112	lglutamicacid	L-glutamic acid	CHEBI:16015	False	False	False	1	False
EB106-05-01-XG146	lglutamine	3	3	True	0.05378931759431323	0.326555818977817	14.494938557910736	28.690875416666668	lglutamine	L-glutamine	CHEBI:18050	True	False	False	2	False
EB106-05-01-XG146	lhistidineresidue	1	1	True	0.03524282964538017	0.3025623973610153	24.845060446579165	33.08672	lhistidineresidue	L-histidine residue	CHEBI:29979	False	False	False	1	False
EB106-05-01-XG146	lisoleucine	3	1	True	0.010997834378373922	0.03720910249212744	23.905677302718367	9.683875	lisoleucine	L-isoleucine	CHEBI:17191	True	False	False	2	False
EB106-05-01-XG146	llactate	1	1	True	0.031778906041509465	0.2362120398479478	14.898240432143028	31.100922083333337	llactate	sodium L-lactate	CHEBI:232798	True	False	False	2	False
EB106-05-01-XG146	lleucine	3	3	True	0.006193244045961983	1.1848360982137465	2.8464217500632145	20.013125000000002	lleucine	L-leucine	CHEBI:15603	True	False	False	2	False
EB106-05-01-XG146	llysine	3	3	True	0.011254124714286568	0.3490420810299257	16.822750859367197	21.934749861111108	llysine	L-lysine	CHEBI:18019	True	False	False	2	False
EB106-05-01-XG146	lmethionine	3	0	True	0.0037116244284995407	0.027208462969495865	4.961597746381566	8.698	lmethionine	L-methionine	CHEBI:16643	True	False	False	2	False
EB106-05-01-XG146	lornithine	1	1	True	0.023790344250294405	0.3318122743122493	21.32906347975081	34.972105694444444	lornithine	L-ornithine	CHEBI:15729	True	False	False	2	False
