orgId	locusId	sysName	geneName	desc	set11TCH513 Stem-Norland	set11TCH514 Stem-Norland	set11TCH515 Stem-Norland	set11TCH516 Stem-Norland	set11TCH518 Stem-Norland	set11TCH527 Stem-Atlantic	set11TCH529 Stem-Atlantic	set11TCH530 Stem-Atlantic	set11TCH531 Stem-Atlantic	set11TCH534 Stem-Atlantic	set15TCH690 M9+sucrose	set15TCH691 M9+sucrose	set15TCH692 M9+sucrose	set15TCH693 M9+starch	set15TCH694 M9+starch	set15TCH695 M9+starch	set15TCH696 M9+polygalacturonate	set15TCH697 M9+polygalacturonate	set15TCH698 M9+polygalacturonate	set9TCH417 LB	set9TCH418 LB	set9TCH419 LB	set9TCH420 LB	setATCH110 LB	setATCH111 LB	setATCH112 LB	setATCH128 M9+glycerol	setATCH129 M9+glycerol	setATCH130 M9+glycerol	setATCH145 PDB	setATCH146 PDB	setATCH147 PDB	setATCH148 Atlantic	setATCH149 Atlantic	setATCH150 Atlantic	setATCH151 Atlantic	setATCH152 Atlantic	setATCH153 Atlantic	setATCH154 Norland	setATCH155 Norland	setATCH156 Norland	setATCH157 Norland	setATCH158 Norland	setATCH159 Norland	setATCH160 Upstate	setATCH161 Upstate	setATCH162 Upstate	setATCH163 Upstate	setATCH164 Upstate	setATCH165 Upstate	setATCH191 LB	setATCH192 LB	setATCH194 PDB	setATCH195 PDB	setATCH196 PDB	setATCH197 M9+glycerol	setATCH198 M9+glycerol	setATCH199 M9+glycerol
Dda3937	DDA3937_RS18520	DDA3937_RS18520		erythrose-4-phosphate dehydrogenase	0.399	0.992	1.712	-0.115	-0.906	0.715	-0.719	0.339	-0.215	-0.025	-5.899	-5.636	-5.743	-3.430	-2.891	-3.626	-2.679	-1.425	-2.240	0.594	0.267	-0.408	0.175	0.103	0.497	-0.499	-1.435	-0.028	1.268	-1.741	-1.864	-2.426	-2.256	0.419	-1.035	0.535	-3.657	-1.745	0.293	-0.533	-0.991	0.497	-2.382	-0.615	-2.860	-2.328	-3.857	-2.550	-3.446	-1.563	-1.681	-0.819	-2.744	-2.946	-7.138	0.821	-1.676	-0.522
Dda3937	DDA3937_RS18530	DDA3937_RS18530		MFS transporter TsgA	-0.151	0.162	0.576	-0.139	-0.944	0.672	0.047	-0.662	0.381	1.203	1.243	0.807	0.256	-0.215	0.930	1.001	-0.159	0.679	0.708	-0.288	-0.149	0.686	-0.282	0.203	0.776	0.081	-0.291	1.307	2.242	0.254	0.414	0.784	1.301	0.345	-0.698	0.983	0.328	1.184	-0.675	-0.014	-0.227	0.892	1.984	-0.447	0.485	-0.945	1.232	0.682	0.469	-0.468	-1.407	0.015	-1.063	0.106	-0.568	0.550	0.970	1.579
Dda3937	DDA3937_RS18535	DDA3937_RS18535		biosynthetic arginine decarboxylase	-2.706	2.725	0.094	-1.894	-2.037	-1.389	-1.339	-0.936	-0.128	-2.964	-1.397	-0.771	-1.604	-2.647	-2.744	-2.796	-0.974	-1.525	-2.608	-0.420	-0.976	-1.765	-2.925	-1.925	-2.003	-1.445	0.709	1.138	-0.494	-3.778	-6.024	-6.401	-0.198	-0.291	-0.714	-0.934	-1.494	-1.353	-0.754	-1.668	-1.795	-1.007	-1.259	0.127	-0.747	0.725	0.599	1.333	-1.068	-1.056	-1.495	-1.131	-4.663	-4.435	-2.250	2.594	0.766	0.891
Dda3937	DDA3937_RS18545	DDA3937_RS18545		SprT family zinc-dependent metalloprotease	0.123	-1.309	0.029	-1.126	-0.337	-1.341	-1.489	-0.397	-0.378	-0.350	1.944	0.804	-0.360	0.866	0.194	-0.895	0.576	0.019	0.576	-0.827	-1.885	-0.610	-2.648	-0.233	-0.284	0.050	0.135	-0.870	0.264	-4.482	0.750	-1.660	0.547	-0.126	0.761	1.119	1.379	1.554	0.811	-1.107	0.467	-0.474	-1.714	-1.073	-2.625	-0.316	-0.062	2.058	1.506	-0.153	0.319	-0.044	0.287	1.615	-1.895	-0.809	-2.003	-1.203
Dda3937	DDA3937_RS18550	DDA3937_RS18550		deoxyribonuclease I	1.772	1.029	1.053	1.676	0.287	0.246	-0.309	0.410	-0.403	-1.091	-1.730	-2.341	-1.117	-1.029	-1.357	-1.363	-1.618	-2.419	-2.813	1.071	-0.285	1.342	1.153	1.949	1.831	2.136	-0.338	0.431	0.917	7.714	8.803	6.290	3.261	4.200	9.233	6.269	3.940	2.339	6.738	5.358	3.142	4.202	5.796	4.817	3.651	7.443	6.096	4.848	2.924	3.443	-0.695	-0.142	5.497	4.069	5.765	3.954	3.975	4.791
Dda3937	DDA3937_RS18555	DDA3937_RS18555		16S rRNA (uracil(1498)-N(3))-methyltransferase	-1.380	-1.074	-0.165	0.297	-0.743	1.783	-0.227	0.785	0.499	-0.972	1.366	1.454	1.362	1.118	-0.385	-0.195	3.028	1.026	0.288	1.561	2.368	0.269	-0.240	-0.125	-0.129	0.423	2.728	2.424	1.596	-0.102	2.517	1.562	1.176	-0.511	1.909	0.892	-0.904	1.126	1.224	1.111	-0.716	1.203	-3.004	-0.921	-0.688	0.490	-1.651	-0.115	-0.154	-0.656	-1.780	-0.647	0.350	2.176	1.228	0.935	2.454	1.274
Dda3937	DDA3937_RS18560	DDA3937_RS18560		glutathione synthase	-1.392	-2.001	-1.235	0.611	0.165	-1.161	0.728	-1.515	-1.157	0.774	-3.864	-1.812	-2.193	-0.672	-1.925	-1.483	-2.734	-1.312	-3.263	-1.879	-1.259	0.661	-0.214	-0.459	-0.333	0.979	-2.577	-0.056	-0.235	-1.807	-1.234	-2.342	2.496	1.377	-0.037	-1.681	-1.452	1.251	2.439	1.275	-0.349	-1.032	-0.154	-0.316	-0.434	-0.324	0.558	1.259	-1.353	1.752	-2.209	-0.396	-2.552	0.213	-2.603	-3.826	2.003	0.678
Dda3937	DDA3937_RS18565	DDA3937_RS18565		YqgE/AlgH family protein	0.949	-0.345	0.306	0.570	0.214	-0.518	1.110	-1.468	-0.557	-2.043	-1.398	-0.827	-0.977	-1.004	-0.799	-0.758	-0.611	-1.733	-0.734	-1.198	-1.537	-0.768	-1.614	-1.896	-0.727	-1.150	-0.486	-3.087	-0.307	0.394	1.259	0.083	1.541	0.675	2.349	0.940	-0.209	-0.047	1.723	-0.026	-1.498	0.134	-0.235	-0.964	0.887	0.640	-1.156	0.249	-0.955	-0.325	-0.340	-1.001	-1.045	-2.149	-1.052	-1.763	-0.950	-1.380
Dda3937	DDA3937_RS18575	DDA3937_RS18575		class 1 fructose-bisphosphatase	-1.255	-0.768	-2.342	-2.363	-4.615	-2.417	-8.343	-9.860	-8.082	-6.312	1.837	1.046	2.720	2.285	1.534	2.398	-4.903	-4.770	-5.365	0.434	-0.355	-0.432	0.023	-2.441	-0.704	-2.342	-0.677	1.273	2.708	4.639	2.809	3.683	-0.011	1.482	-1.376	-2.000	-0.272	-4.210	-2.153	-6.281	2.678	-7.031	-0.211	0.790	-3.705	-5.269	-6.160	-1.809	-4.600	-3.151	-0.089	2.115	2.194	3.192	3.049	3.602	4.390	5.257
Dda3937	DDA3937_RS18580	DDA3937_RS18580		UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl- meso-diaminopimelate ligase	-1.081	-1.222	-0.094	0.601	-2.934	-1.193	-0.394	1.253	-0.794	0.123	0.942	0.509	-0.474	1.061	1.043	1.521	0.002	-0.022	0.339	2.202	0.673	1.526	1.605	-0.682	0.421	0.306	-1.133	0.773	-0.403	-2.335	-1.745	-3.884	-0.364	0.655	-0.407	-0.601	0.232	0.746	0.764	-1.596	-0.576	0.466	1.996	0.880	1.928	-0.167	2.030	-0.002	-0.047	1.972	-0.342	0.057	-0.750	-0.907	-1.131	0.827	2.069	0.917
Dda3937	DDA3937_RS18585	DDA3937_RS18585		adenylosuccinate synthase	-1.745	-2.135	0.658	-1.681	-1.590	-1.514	-1.928	-2.263	-2.324	-1.540	-1.722	-2.711	-2.415	-1.828	-2.891	-1.381	-1.736	-3.287	-3.662	-0.765	-1.346	-1.261	-1.495	-2.933	-2.382	-2.044	-3.051	-2.717	-2.768	3.713	4.178	3.588	-1.182	-2.635	-1.890	-0.144	-2.293	-1.763	-1.110	-1.510	-1.747	-1.747	-1.131	-1.610	-0.806	-2.222	-1.776	-1.466	-1.335	-1.802	0.142	-1.338	1.530	0.221	-1.130	-1.523	-1.092	-1.203
Dda3937	DDA3937_RS18590	DDA3937_RS18590		DUF2065 domain-containing protein	-0.296	1.209	0.918	0.239	-2.803	0.627	0.603	-0.921	-0.507	-3.067	-1.231	-2.170	-0.100	-1.974	-1.268	0.004	-1.834	-1.264	-1.881	-1.315	-2.148	-1.645	0.273	-1.280	-1.556	-0.551	-3.214	-1.254	-1.340	-0.174	-1.571	-1.029	0.797	-0.144	1.024	-1.403	-1.461	-1.019	-0.953	-1.933	-0.201	1.186	0.156	-0.016	-1.303	0.245	0.292	0.955	-1.026	0.515	-0.175	-0.070	-0.094	-0.538	-1.073	0.618	-1.273	1.246
Dda3937	DDA3937_RS18600	DDA3937_RS18600		FtsH protease activity modulator HflK	-0.855	-1.161	-1.296	-0.222	1.467	0.043	-0.042	-0.010	0.160	-0.104	-0.641	-0.962	-0.301	0.312	0.091	0.029	-0.397	-0.737	-0.214	-1.480	-2.096	-0.676	-0.883	0.629	0.131	0.423	0.917	-0.640	-0.300	0.421	-0.328	-1.500	1.570	-0.536	0.498	-0.101	-0.031	-0.099	0.284	0.311	1.373	0.016	0.420	0.273	0.030	-1.316	0.497	0.549	-1.294	-1.420	-1.245	-0.328	1.340	-1.892	-1.234	-1.588	0.194	0.420
Dda3937	DDA3937_RS18605	DDA3937_RS18605		GTPase HflX	-2.677	-0.243	-0.657	-2.328	0.123	-1.069	1.176	0.365	-0.246	1.034	-0.874	0.332	0.742	0.561	-0.671	-0.993	-0.677	0.790	-0.301	-0.846	1.098	-0.122	-0.446	2.678	2.022	2.809	2.821	2.645	2.091	-1.107	-1.233	-1.606	0.149	-1.073	0.854	-1.081	0.843	0.656	2.017	-0.060	0.767	1.111	0.887	1.805	-1.153	0.332	-0.121	-0.670	1.095	1.294	1.107	0.865	0.023	1.415	0.392	0.503	-0.252	-0.035
Dda3937	DDA3937_RS18610	DDA3937_RS18610		RNA chaperone Hfq	-4.334	-4.233	-5.053	-1.383	2.410	-2.864	-3.462	-2.632	-4.076	-4.479	-0.386	1.581	5.853	-4.913	-5.348	-7.142	7.268	5.619	6.943	-6.064	-4.151	-4.834	-4.399	1.525	2.226	1.611	27.590	33.203	33.556	-6.295	-7.235	-10.980	7.489	1.423	7.563	5.044	0.912	4.983	3.506	1.275	9.666	1.146	7.923	5.909	3.704	1.877	3.383	6.865	3.083	5.904	-8.240	-6.364	-6.327	-8.577	-5.883	29.601	35.020	32.563
Dda3937	DDA3937_RS18615	DDA3937_RS18615		tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA	0.188	0.380	1.363	-0.506	-0.013	-1.328	-0.512	0.221	0.325	-1.105	0.391	1.770	1.438	0.308	-1.209	-1.139	-0.906	-0.431	0.024	-0.164	0.326	-1.139	1.276	-0.802	2.347	1.193	0.143	0.799	2.033	1.144	2.810	-0.495	0.583	2.387	2.163	1.825	1.138	1.021	2.888	0.299	1.576	1.973	0.776	1.323	3.182	2.142	5.228	2.489	1.400	0.930	-1.162	-1.051	0.102	-0.309	-1.267	-0.036	0.681	0.172
Dda3937	DDA3937_RS18620	DDA3937_RS18620		DNA mismatch repair endonuclease MutL	-0.737	-1.695	-1.340	-2.151	1.045	-0.109	0.261	-1.416	-1.339	-2.321	-0.462	-0.474	0.376	0.089	-0.051	-0.151	-0.776	-0.383	-0.371	-1.481	-0.291	-0.263	-0.544	-0.293	-0.383	-0.773	-1.602	0.132	-1.178	2.587	3.019	1.323	-1.368	-0.646	1.083	-1.214	-0.274	-0.180	-0.557	-0.041	0.222	-0.991	1.165	0.280	-0.843	-0.565	-1.595	0.286	-1.723	-0.929	-0.316	-0.806	1.849	1.948	0.108	0.520	0.325	-0.896
Dda3937	DDA3937_RS18625	DDA3937_RS18625		N-acetylmuramoyl-L-alanine amidase AmiB	0.026	0.099	-1.487	-0.626	1.480	-2.245	0.490	-1.276	0.988	-0.008	0.887	-1.618	-0.019	-0.959	-0.650	-1.331	-2.417	-2.596	-0.979	0.458	0.122	0.381	0.123	0.078	-0.721	-0.162	0.255	0.118	0.187	-0.082	0.981	0.328	0.094	2.389	-1.922	-0.079	1.227	-1.178	0.395	-1.181	-0.949	0.317	1.275	-0.471	1.263	-0.224	0.273	0.358	-0.992	0.887	-0.164	-2.160	-0.849	0.798	0.610	-0.363	-0.735	1.701
Dda3937	DDA3937_RS18635	DDA3937_RS18635		bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase	-0.346	0.986	1.557	0.042	-0.003	-1.094	2.241	-0.906	0.530	1.281	-0.856	-0.755	-1.545	-1.185	0.831	1.647	1.175	1.009	-1.325	1.233	0.589	-0.184	0.597	0.440	0.679	0.406	-1.045	-0.782	-1.629	-0.434	-0.091	0.270	0.072	0.926	0.589	-1.134	-2.081	0.418	-1.040	-0.176	0.799	-3.527	-1.826	-0.700	-1.157	-1.370	0.151	-1.925	-1.719	0.957	-0.847	-0.203	0.369	0.764	0.735	0.211	-1.318	-3.780
Dda3937	DDA3937_RS18640	DDA3937_RS18640		hypothetical protein	0.741	1.153	-0.359	-0.984	1.969	2.205	-0.064	0.489	0.517	0.126	-0.120	-0.297	-0.919	-0.323	0.065	0.005	-0.106	-0.316	-0.088	0.500	-0.683	-0.396	0.243	0.441	-0.110	0.631	0.667	0.811	-0.327	-1.290	-1.506	-0.636	-0.116	-0.068	0.592	-0.066	-1.053	0.958	-0.021	-1.003	1.126	-0.901	-0.435	0.680	0.324	0.068	0.398	0.566	0.154	-0.629	-0.153	0.103	1.021	-2.192	0.457	-0.204	-0.628	0.340
Dda3937	DDA3937_RS18645	DDA3937_RS18645		tRNA epoxyqueuosine(34) reductase QueG	-0.551	1.158	1.216	-1.288	-1.892	1.215	-0.730	1.175	0.627	-0.394	-0.508	-0.950	-0.489	-0.926	0.253	-1.440	0.139	1.216	-0.117	0.478	0.080	0.396	0.164	0.152	0.638	0.502	-0.083	-0.362	1.198	-0.397	-1.418	-2.200	-0.230	2.162	-1.795	0.375	-1.349	-0.182	0.864	-0.997	0.791	-0.590	1.173	-0.026	0.012	-0.338	0.365	0.177	1.368	-1.172	-1.030	0.018	-0.486	-2.839	-0.261	-1.075	-1.116	-0.992
Dda3937	DDA3937_RS18655	DDA3937_RS18655		mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase	-12.789	-11.441	-11.640	-10.697	-10.094	-9.010	-9.285	-11.055	-8.610	-13.939	6.673	8.493	7.287	1.867	4.173	2.629	5.545	5.239	3.857	-1.867	-2.341	-1.996	-2.270	0.126	-0.709	-0.551	6.190	7.361	8.104	-1.104	0.084	2.917	-0.819	-5.023	-3.653	-1.033	-5.894	0.341	-2.947	-1.839	0.077	-6.172	-6.250	-3.715	-2.371	-3.105	1.367	-3.197	-7.082	-6.237	-1.684	-2.303	3.462	2.032	2.466	12.041	7.805	9.605
Dda3937	DDA3937_RS18660	DDA3937_RS18660		phosphomannomutase/phosphoglucomutase	-16.127	-16.253	-15.899	-15.007	-21.755	-12.573	-16.493	-19.158	-14.594	-18.042	8.007	9.364	8.627	0.738	2.687	2.277	5.059	4.571	5.058	-2.824	-3.746	-3.072	-2.403	-1.788	-2.138	-2.619	7.107	9.675	9.205	-0.549	3.745	1.124	0.222	-4.182	-1.268	-2.844	-9.484	1.767	-1.875	-3.049	-0.565	-6.670	-5.402	-3.135	-3.357	-3.655	3.711	0.706	-7.103	-6.750	-2.521	-3.578	3.927	4.310	2.731	11.403	8.571	10.341
Dda3937	DDA3937_RS18665	DDA3937_RS18665		GDP-mannose 4,6-dehydratase	-14.587	-16.120	-16.469	-15.335	-18.068	-16.995	-14.370	-18.223	-15.175	-18.418	9.752	11.435	11.673	2.646	4.068	5.039	6.527	7.132	6.523	-7.404	-6.933	-6.981	-8.019	-4.845	-5.791	-6.322	10.031	12.728	12.869	4.768	3.936	3.669	8.240	0.851	8.590	3.871	-0.212	10.561	8.070	9.841	6.349	7.079	-0.032	1.750	12.983	11.103	19.316	13.403	0.645	3.200	-2.852	-3.192	9.883	10.808	8.937	11.469	8.572	10.491
Dda3937	DDA3937_RS18670	DDA3937_RS18670		ABC transporter permease	-5.265	-5.440	-5.551	-1.264	-4.063	-4.379	-5.246	-5.224	-3.710	-4.019	2.473	3.154	4.105	0.123	-1.545	0.308	-0.195	-0.916	-0.650	-1.304	-1.940	-2.404	-1.237	-3.476	-2.741	-2.281	7.820	6.144	7.766	4.189	2.761	6.111	-0.704	-2.637	-0.782	-2.884	-2.195	-2.862	-1.595	0.156	-0.555	-2.964	-2.824	-2.028	0.479	-1.571	0.281	-0.523	-2.855	-3.182	-2.987	-2.759	5.136	6.327	5.189	8.836	5.518	10.199
Dda3937	DDA3937_RS18675	DDA3937_RS18675		ABC transporter ATP-binding protein	-5.405	-1.574	-2.711	-3.222	-4.324	-4.005	-5.393	-2.532	-2.873	-3.197	0.915	0.899	2.088	1.007	-0.116	-1.240	-0.490	-0.687	-0.544	-1.020	-0.821	0.414	-0.322	-1.519	-1.777	-0.278	6.838	6.939	6.431	1.935	2.775	4.873	-1.816	-1.006	0.950	-3.500	-1.773	0.121	-0.447	1.422	-0.986	-2.621	-3.217	-4.295	-1.085	-1.203	-0.753	-0.321	-1.566	-3.518	-1.074	-1.571	6.188	2.098	3.481	4.311	4.792	5.812
Dda3937	DDA3937_RS18680	DDA3937_RS18680		GDP-L-fucose synthase	-3.084	-4.466	-1.572	-4.461	-3.972	-2.475	-3.787	-4.650	-2.615	-3.992	2.540	2.691	2.357	-0.994	-0.870	1.232	0.330	1.405	1.080	-4.087	-4.153	-3.062	-3.521	-5.011	-4.974	-2.249	2.422	3.937	3.693	2.983	3.253	0.316	3.620	-2.009	2.735	-0.139	-2.675	2.771	1.169	1.350	-0.243	1.979	-0.313	-1.671	0.546	2.548	2.640	1.369	-3.170	-0.639	-2.174	-1.730	6.184	4.854	5.334	3.404	3.325	2.477
Dda3937	DDA3937_RS18685	DDA3937_RS18685		WbeA	-7.697	-9.773	-10.159	-9.062	-11.186	-13.323	-9.455	-16.152	-10.621	-12.729	7.640	8.652	8.574	0.113	1.789	3.161	4.261	4.389	5.382	-6.272	-6.110	-5.531	-6.525	-5.819	-5.287	-5.764	7.350	9.530	8.919	1.836	2.220	1.460	4.650	-0.205	5.329	2.172	-1.757	6.363	5.460	6.792	5.088	4.394	-0.023	2.140	8.251	7.629	15.001	8.362	-0.624	0.241	-3.881	-4.137	7.304	7.200	4.910	7.160	7.617	7.496
Dda3937	DDA3937_RS18690	DDA3937_RS18690		glycosyltransferase	-2.363	-6.587	-1.880	-5.470	-6.645	-4.374	-2.905	-4.633	-4.008	-2.036	2.472	1.346	4.671	-0.938	1.472	2.205	0.828	-0.239	1.919	-1.448	-0.811	-2.424	-1.962	-1.716	-1.951	-3.548	0.960	2.352	1.977	0.568	-1.730	0.517	-1.850	-3.079	-2.797	-2.506	-3.061	-2.112	-4.335	-3.052	-1.598	-4.518	-4.360	-2.466	-5.262	-3.093	-3.338	-3.523	-6.547	-5.507	-0.626	-2.071	-0.231	2.705	-0.223	7.142	2.252	3.361
Dda3937	DDA3937_RS18695	DDA3937_RS18695		D-2-hydroxyacid dehydrogenase	0.466	0.114	0.801	-0.182	-0.487	-1.889	2.331	-0.578	-0.602	-0.293	-0.716	0.113	0.767	0.762	-0.212	0.303	1.300	1.437	-0.370	-1.031	0.511	-0.007	0.160	0.831	-0.413	-0.317	0.288	0.603	0.981	-0.400	-3.915	-2.594	-2.758	-0.655	-0.201	0.562	-1.088	-0.032	-0.896	-1.186	-0.258	-0.522	0.757	-2.523	-0.343	-0.540	-1.340	-2.168	-1.632	-1.914	0.015	-2.278	-1.034	-2.849	-1.002	-0.332	-0.976	0.202
Dda3937	DDA3937_RS18705	DDA3937_RS18705		hypothetical protein	0.755	0.048	-0.167	3.169	-0.625	-1.194	-0.602	-2.622	-1.349	-0.240	-0.051	0.039	-1.057	-0.530	0.508	0.240	-1.042	-0.016	-0.524	-0.731	-0.632	-2.155	-0.067	0.651	0.384	0.639	0.199	0.505	0.247	-0.461	-2.328	-1.008	-0.601	-0.762	-1.015	0.499	-1.014	0.601	-1.222	-0.690	-1.236	0.997	-2.077	-1.142	-1.211	-0.951	0.110	-0.131	-0.236	-0.456	-1.083	-0.490	-0.333	-1.234	-1.967	0.374	1.038	0.384
Dda3937	DDA3937_RS18710	DDA3937_RS18710		hypothetical protein	0.278	0.010	-0.160	-1.013	0.434	0.315	1.642	-0.676	1.065	0.330	0.570	0.966	0.645	0.109	-0.824	0.115	0.074	0.326	-0.292	0.764	-0.867	0.237	0.059	0.180	0.496	-1.218	1.315	-0.040	1.026	-1.414	-0.164	0.760	-1.204	0.418	2.204	-0.521	-0.244	1.608	-0.714	0.364	1.813	0.894	0.385	0.330	-0.165	-0.298	0.355	-1.521	0.430	-0.924	-0.132	0.643	1.814	-0.954	0.360	-1.340	0.756	0.304
Dda3937	DDA3937_RS18715	DDA3937_RS18715		LLM class flavin-dependent oxidoreductase	0.755	-0.359	-1.181	-0.109	-1.927	-0.720	0.400	0.568	-1.261	0.241	-0.837	-0.339	0.871	0.488	0.576	-0.638	0.087	-0.296	-0.149	0.514	0.892	1.130	-0.334	-0.077	0.948	0.294	-0.722	0.467	0.078	-0.030	-1.451	0.029	0.351	0.192	1.348	0.695	-0.351	0.558	0.875	-0.300	0.568	-0.038	-0.940	0.337	-0.439	0.238	0.152	-0.438	0.786	0.175	0.307	1.490	-0.023	-1.152	-0.985	0.023	1.218	-0.087
Dda3937	DDA3937_RS18720	DDA3937_RS18720		LLM class flavin-dependent oxidoreductase	1.685	-0.447	0.328	1.187	-0.147	0.745	-0.192	1.007	-0.126	0.377	1.233	-0.672	-0.520	-0.533	-0.604	-0.145	-1.314	-0.101	0.744	-0.338	-1.407	-1.421	-0.395	0.991	1.083	1.617	1.463	-1.090	0.656	-0.760	-2.022	0.813	1.124	-0.405	1.187	1.775	-1.016	-1.240	-0.314	1.320	-0.275	0.353	1.476	-0.991	0.275	-0.378	0.290	0.362	0.416	0.776	0.600	0.546	-0.560	0.029	-1.375	1.258	1.924	-0.456
Dda3937	DDA3937_RS18725	DDA3937_RS18725		ABC transporter substrate-binding protein	0.783	-0.689	-1.412	-0.512	0.295	-1.324	-0.159	-0.118	0.146	-0.114	0.108	0.021	1.193	0.994	2.014	-0.284	2.034	-0.023	1.811	-0.405	-0.088	0.611	0.490	0.020	-0.167	0.117	0.551	-1.384	0.002	2.581	-0.994	-0.153	1.199	0.899	1.882	-0.198	1.487	-0.186	1.515	0.575	1.253	-0.127	1.474	1.302	-0.421	-0.062	-0.243	0.091	0.693	1.061	1.173	1.226	1.197	-0.020	1.767	0.390	0.640	-0.116
Dda3937	DDA3937_RS18730	DDA3937_RS18730		ABC transporter substrate-binding protein	-2.239	-1.082	-1.463	2.082	0.023	0.331	-0.133	-0.917	-0.578	-1.909	-0.299	0.354	-0.441	0.229	1.972	1.250	-1.547	-0.212	-2.963	-0.425	0.406	0.767	-0.610	-0.718	0.027	0.193	-0.652	-0.570	0.724	-0.032	-0.649	2.219	-2.228	-0.190	1.104	-0.051	-0.631	0.944	2.345	-2.447	-0.795	1.036	2.166	-0.524	-0.605	1.207	-2.006	-0.442	0.364	-0.459	-0.466	0.662	-0.145	-0.938	0.881	0.848	-1.553	0.226
Dda3937	DDA3937_RS18735	DDA3937_RS18735		GNAT family N-acetyltransferase	-0.980	0.849	-1.645	-0.860	0.804	0.583	-0.292	1.724	1.796	1.231	0.707	-0.664	0.049	0.359	-0.278	0.511	-0.102	-0.828	-0.135	-0.484	0.196	0.319	1.285	-0.567	0.256	0.501	1.344	-0.313	-0.042	-0.092	0.864	0.064	0.255	-1.771	0.294	0.191	0.510	0.518	-1.049	1.797	0.128	-2.335	-1.756	0.124	-0.478	-0.923	-1.477	-0.648	-1.456	0.552	1.428	-0.243	0.395	1.628	-0.274	-0.386	0.108	-1.520
Dda3937	DDA3937_RS18740	DDA3937_RS18740		amino acid ABC transporter permease	0.995	0.545	-0.029	2.518	0.792	-0.297	2.453	1.570	0.955	-1.097	-0.837	-1.029	-0.760	-0.861	-0.066	0.204	-0.749	-0.774	-0.927	-1.018	0.083	0.154	-0.112	-0.595	0.240	0.529	-0.266	-0.380	-0.018	2.125	0.165	1.389	-0.408	0.928	1.790	-0.103	0.132	1.634	1.704	-0.738	-0.879	0.161	-1.123	1.187	-1.361	-0.210	0.383	-0.303	-0.798	-0.629	-1.185	0.138	0.161	1.685	-0.765	0.006	-0.732	-0.928
Dda3937	DDA3937_RS18745	DDA3937_RS18745		amino acid ABC transporter ATP-binding protein	1.186	0.304	0.067	2.639	0.210	-0.575	-1.109	-0.402	-1.268	0.291	0.243	0.720	-0.278	-1.020	1.999	0.126	0.088	-1.804	0.527	-0.331	-0.438	-0.095	-0.766	0.258	-1.058	0.330	-1.214	0.907	1.381	0.518	-0.189	1.479	1.212	0.198	0.420	0.932	1.156	1.465	1.196	0.226	-0.983	0.609	0.605	-0.075	1.512	1.085	0.681	0.516	1.282	-0.267	-0.729	-0.801	1.060	0.561	0.167	0.361	0.221	-1.363
Dda3937	DDA3937_RS18750	DDA3937_RS18750		alpha/beta hydrolase	0.253	0.525	-0.713	-0.122	0.418	-2.885	-0.272	-1.699	-1.269	-0.328	0.687	0.132	0.465	-0.379	0.329	0.941	1.122	0.305	-1.469	0.686	1.393	0.096	0.622	0.134	0.594	1.041	0.488	-0.326	1.644	-0.475	-0.034	0.525	-1.392	0.580	1.912	-0.098	0.277	0.912	1.912	-0.166	0.750	-1.474	-1.649	-0.682	1.187	0.641	-1.423	0.802	0.043	-0.327	-0.594	1.028	-0.632	0.447	0.117	-1.585	-0.438	-2.297
Dda3937	DDA3937_RS18755	DDA3937_RS18755		organic hydroperoxide resistance protein	0.749	0.132	-0.736	-0.619	1.394	-2.366	2.071	1.174	0.986	-0.878	-0.803	-1.186	-1.277	-1.982	-1.656	-0.852	-2.974	-0.744	-1.805	-0.396	-1.367	-0.542	-1.381	3.375	1.289	1.185	1.044	0.696	0.402	0.680	-1.669	-0.138	-0.163	-1.870	0.420	-0.768	-0.115	-0.667	0.388	0.467	0.860	0.621	-0.333	-1.782	1.207	0.509	-0.185	0.446	-0.479	1.609	-1.780	0.715	-1.587	-1.496	-1.573	-0.891	-1.102	0.126
Dda3937	DDA3937_RS18760	DDA3937_RS18760		MarR family transcriptional regulator	0.064	0.771	0.420	1.271	1.278	-0.204	-0.532	2.067	2.552	-1.405	-0.252	0.890	0.162	0.001	1.308	0.778	1.217	-0.799	-0.005	0.732	0.834	1.027	1.623	0.321	0.283	0.461	1.296	1.438	2.664	0.313	1.774	1.821	-0.753	0.939	1.722	0.223	1.947	-0.761	-0.392	1.712	1.046	0.794	0.125	-0.770	0.652	0.647	-0.171	0.894	0.004	1.465	1.399	1.232	2.831	3.169	5.444	5.304	5.085	2.638
Dda3937	DDA3937_RS18765	DDA3937_RS18765		p-aminobenzoyl-glutamate transporter	0.385	-0.312	-0.524	-2.341	-0.615	-2.042	-0.532	-0.730	0.467	-1.874	-0.604	0.631	-1.005	0.658	-1.143	0.231	-0.559	0.006	-0.883	-0.373	0.462	-0.323	-0.579	0.972	-0.088	0.012	-0.622	0.469	-0.599	0.612	0.621	1.474	2.362	0.058	3.075	0.226	-0.406	0.144	1.743	0.238	-1.001	1.772	0.315	0.229	0.580	-0.131	-0.945	0.403	0.516	2.042	0.723	0.752	0.398	0.390	1.146	-0.436	1.235	0.290
