orgId	locusId	sysName	geneName	desc	set1IT006 KB	set1IT008 KB with Dimethyl Sulfoxide 0.42 vol%	set1IT012 KB with Acriflavine 1.25 ug/ml	set1IT014 KB with Ampicillin 0.775 ug/ml	set1IT016 KB with Berberine 15.6 ug/ml	set1IT018 KB with Carbenicillin 3.1 ug/ml	set1IT020 KB with Chloramphenicol 1.55 ug/ml	set1IT022 KB with Erythromycin 6.25 ug/ml	set1IT030 KB with Nalidixic 0.775 ug/ml	set1IT034 KB with Nitrofurantoin 31.25 ug/ml	set1IT038 KB with Phloretin 125 ug/ml	set1IT046 KB with Trimethoprim 15.6 ug/ml	set3IT010 KB with Acridine orange 3.125 ug/ml	set3IT020 KB with Mitomycin C 0.05 ug/ml	set4IT014 KB	set4IT016 KB with Dimethyl Sulfoxide 1.25 vol%	set4IT018 KB with Rifampicin 0.1 mg/ml	set4IT020 KB with capsaicin 0.25 mg/ml	set4IT022 KB with capsaicin 0.125 mg/ml	set4IT026 KB with Flavone 0.125 mg/ml	set4IT028 KB with Rotenone 0.25 mg/ml	set4IT030 KB with Rotenone 0.125 mg/ml	set4IT032 KB with Nitrofurantoin 0.0625 mg/ml
SyringaeB728a_mexBdelta	Psyr_0683	Psyr_0683		NUDIX hydrolase	0.049	0.239	-0.086	-0.028	-0.063	0.048	-0.039	-0.135	0.018	0.013	-0.123	-0.137	-0.103	-0.043	0.013	-0.054	0.031	0.108	0.070	0.052	0.003	0.039	0.004
SyringaeB728a_mexBdelta	Psyr_0684	Psyr_0684		hypothetical protein	-0.119	-0.012	-0.269	-0.076	0.053	-0.694	0.071	-0.301	-0.008	0.077	-0.306	-0.375	-0.680	-0.483	-0.016	0.135	-0.194	0.034	-0.021	-0.037	0.022	-0.086	0.046
SyringaeB728a_mexBdelta	Psyr_0685	Psyr_0685		PAAR	0.025	0.025	0.077	0.092	0.053	-0.141	0.202	-0.104	0.098	-0.003	0.018	0.080	0.056	-0.265	0.111	0.082	-0.002	0.192	0.114	0.090	0.222	0.157	0.071
SyringaeB728a_mexBdelta	Psyr_0686	Psyr_0686		hypothetical protein	0.100	0.054	0.018	0.137	0.012	-0.212	-0.073	-0.047	-0.066	0.056	-0.036	-0.077	-0.222	-0.420	-0.061	-0.050	-0.018	0.043	0.084	0.108	-0.052	-0.030	-0.076
SyringaeB728a_mexBdelta	Psyr_0688	Psyr_0688		transcriptional regulator, LysR family	-0.190	0.002	-0.199	-0.013	-0.041	-0.145	-0.236	-0.131	-0.194	-0.146	-0.126	-0.223	0.323	0.242	0.016	-0.096	-0.202	-0.055	0.037	-0.082	0.039	0.058	-0.034
SyringaeB728a_mexBdelta	Psyr_0689	Psyr_0689		methylmalonate-semialdehyde dehydrogenase (acylating)	0.204	0.110	0.062	0.144	0.109	-0.007	0.095	-0.012	0.031	0.105	0.047	0.088	-0.019	-0.140	0.280	0.252	0.159	0.176	0.232	0.187	0.091	0.281	0.266
SyringaeB728a_mexBdelta	Psyr_0690	Psyr_0690		3-hydroxyisobutyrate dehydrogenase	-0.129	0.212	0.446	0.049	0.540	0.846	-0.323	0.242	0.128	0.444	0.080	0.147	0.583	0.641	-0.192	0.377	0.101	0.114	0.098	0.255	0.115	0.302	0.372
SyringaeB728a_mexBdelta	Psyr_0691	Psyr_0691		gamma-glutamyltransferase 1, Threonine peptidase, MEROPS family T03	0.135	-0.002	0.021	-0.016	-0.062	-0.116	0.164	0.168	0.022	0.017	-0.072	0.004	-0.415	0.033	0.228	0.192	0.080	0.001	0.037	0.155	0.010	-0.057	0.049
SyringaeB728a_mexBdelta	Psyr_0692	Psyr_0692		Binding-protein-dependent transport systems inner membrane component	0.016	-0.042	-0.069	-0.116	-0.141	0.386	-0.344	0.202	-0.312	-0.062	0.194	0.025	0.264	0.664	0.106	0.168	0.265	0.364	0.134	-0.003	0.309	-0.028	0.166
SyringaeB728a_mexBdelta	Psyr_0693	Psyr_0693		Binding-protein-dependent transport systems inner membrane component	0.285	-0.020	-0.128	0.162	-0.309	0.673	0.246	0.153	0.017	0.251	0.150	0.115	0.266	0.574	0.101	0.088	0.337	0.256	0.111	0.054	0.032	0.107	0.073
SyringaeB728a_mexBdelta	Psyr_0694	Psyr_0694		ABC transporter	-0.324	-0.368	-0.097	-0.117	-0.634	0.200	-0.331	-0.517	-0.203	-0.796	-0.172	-0.477	-0.165	0.586	-0.097	0.016	-0.364	0.027	-0.103	-0.388	-0.401	-0.231	0.162
SyringaeB728a_mexBdelta	Psyr_0695	Psyr_0695		extracellular solute-binding protein, family 3	0.093	-0.131	0.119	0.209	-0.437	-0.006	-0.082	0.092	-0.081	0.151	0.020	0.033	0.039	-0.243	0.076	-0.093	0.026	0.015	0.064	0.091	-0.075	0.278	0.032
SyringaeB728a_mexBdelta	Psyr_0696	Psyr_0696		selenophosphate synthase	0.120	0.053	0.012	0.050	-0.238	0.082	0.136	0.126	-0.019	-0.099	0.037	0.091	0.101	0.258	0.083	-0.015	0.044	0.082	-0.006	-0.008	-0.068	0.084	-0.124
SyringaeB728a_mexBdelta	Psyr_0697	Psyr_0697		tRNA 2-selenouridine synthase	0.198	-0.056	-0.003	-0.143	-0.373	-0.024	0.047	0.009	-0.155	-0.004	-0.019	-0.029	-0.090	-0.075	0.139	0.205	0.079	0.107	0.023	0.231	0.106	0.189	-0.013
SyringaeB728a_mexBdelta	Psyr_0699	Psyr_0699		CDS	-0.149	0.685	0.131	0.066	0.131	-0.004	0.015	-0.248	0.493	0.161	0.156	0.452	0.476	-0.086	0.183	0.666	-0.082	-0.011	-0.198	-0.125	0.312	0.359	-0.239
SyringaeB728a_mexBdelta	Psyr_0704	Psyr_0704		glutamate 5-kinase	-0.032	-0.351	0.203	-0.175	0.014	-0.073	-0.062	0.090	0.005	-0.196	-0.336	-0.128	0.306	0.365	-0.104	-0.146	-0.358	0.045	-0.180	0.073	-0.377	-0.342	-0.085
SyringaeB728a_mexBdelta	Psyr_0705	Psyr_0705		CreA	0.028	0.036	-0.117	-0.151	-0.305	-0.643	-0.250	-0.176	-0.013	0.057	-0.165	-0.120	-0.241	-0.166	-0.082	0.049	-0.090	-0.207	-0.128	-0.134	-0.089	0.091	-0.335
SyringaeB728a_mexBdelta	Psyr_0706	Psyr_0706		Acyltransferase 3	-0.202	-0.103	-0.430	0.107	-0.249	-0.620	-0.119	-0.218	0.076	-0.190	-0.261	-0.179	-0.110	-0.246	-0.008	0.064	0.096	-0.063	0.032	-0.073	-0.234	0.101	-0.147
SyringaeB728a_mexBdelta	Psyr_0714	Psyr_0714		type IV pilus biogenesis protein	0.011	0.122	0.078	0.002	-0.123	-0.158	0.013	-0.116	0.073	-0.016	-0.067	0.097	-0.123	-0.210	0.070	-0.091	-0.185	-0.028	-0.174	-0.076	-0.048	-0.113	-0.113
SyringaeB728a_mexBdelta	Psyr_0715	Psyr_0715		pillin, putative	0.239	0.146	0.242	0.115	0.277	0.188	0.315	0.591	0.096	-0.036	-0.077	0.013	0.262	-0.194	0.057	0.048	0.035	0.154	0.116	0.113	0.084	0.119	-0.022
SyringaeB728a_mexBdelta	Psyr_0716	Psyr_0716		type IV pilus assembly protein PilV	0.136	0.098	0.194	0.166	0.145	-0.372	0.164	0.805	0.087	0.196	-0.161	-0.080	-0.008	-0.102	-0.092	0.033	0.263	0.186	-0.021	0.154	-0.099	0.180	0.115
SyringaeB728a_mexBdelta	Psyr_0717	Psyr_0717		type IV pilus assembly protein PilW	-0.135	0.038	0.057	-0.211	0.145	-0.314	0.080	0.413	-0.122	0.023	-0.144	0.093	-0.132	0.093	0.021	0.111	0.128	0.099	-0.028	0.202	0.095	0.042	-0.028
SyringaeB728a_mexBdelta	Psyr_0718	Psyr_0718		type IV pilus assembly protein PilX	0.260	-0.027	0.538	-0.264	0.646	0.583	0.291	0.617	0.358	0.196	0.027	0.271	-0.215	0.033	0.210	0.074	-0.043	0.060	0.119	0.255	-0.322	0.077	0.134
SyringaeB728a_mexBdelta	Psyr_0719	Psyr_0719		type IV pilus-associated protein, putative	-0.061	-0.031	0.101	-0.057	0.086	-0.213	0.113	0.478	-0.171	-0.057	-0.098	-0.013	0.007	-0.010	-0.033	-0.023	0.066	-0.009	-0.117	0.018	-0.100	-0.048	-0.063
SyringaeB728a_mexBdelta	Psyr_0720	Psyr_0720		Fimbrial protein pilin	-0.183	0.012	0.073	-0.035	0.178	-0.509	0.136	0.479	0.117	-0.201	-0.198	-0.219	-0.194	-0.475	0.041	-0.047	0.133	0.021	0.045	-0.023	-0.158	-0.008	0.038
SyringaeB728a_mexBdelta	Psyr_0721	Psyr_0721		glycine oxidase	0.063	-0.079	-0.115	-0.105	-0.064	0.267	0.085	-0.046	-0.126	-0.210	-0.094	-0.011	-0.097	-0.045	0.048	0.093	-0.122	0.022	-0.071	0.086	-0.000	0.117	0.001
SyringaeB728a_mexBdelta	Psyr_0722	Psyr_0722		Two-component response regulator PilR	0.180	-0.072	0.162	0.066	0.116	0.310	0.291	0.250	-0.028	0.118	0.066	-0.058	0.031	-0.007	0.216	0.204	0.351	0.245	0.113	0.218	0.291	0.002	0.144
SyringaeB728a_mexBdelta	Psyr_0723	Psyr_0723		Sensor protein PilS	-0.081	0.016	-0.154	0.007	-0.181	-0.026	-0.062	0.201	0.002	0.116	-0.017	0.094	-0.125	0.068	0.016	0.107	0.157	-0.021	0.062	0.051	0.024	0.101	0.056
SyringaeB728a_mexBdelta	Psyr_0726	Psyr_0726		ribosomal large subunit pseudouridine synthase D	-0.362	0.243	0.854	0.129	0.833	1.902	-0.079	-0.256	1.104	-0.176	0.424	0.002	0.557	2.745	-0.473	0.008	0.408	0.119	0.329	0.034	-0.427	0.228	-0.040
SyringaeB728a_mexBdelta	Psyr_0727	Psyr_0727		Protein of unknown function DUF152	-0.020	0.039	-0.473	0.103	-0.528	-0.093	-0.206	0.244	0.436	-0.097	-0.021	-0.070	-0.457	0.105	0.142	0.129	0.013	0.067	-0.020	0.031	-0.009	0.094	0.184
SyringaeB728a_mexBdelta	Psyr_0728	Psyr_0728		AAA ATPase, central region:Clp, N terminal:Clp, N terminal	0.076	-0.063	-0.269	-0.066	-0.148	-0.181	0.042	-0.129	-0.002	0.026	-0.068	0.035	0.040	0.287	0.115	0.074	-0.016	-0.090	0.005	0.005	0.000	0.017	-0.005
SyringaeB728a_mexBdelta	Psyr_0729	Psyr_0729		CDS	-0.017	0.069	-0.187	0.070	-0.197	-0.715	-0.116	-0.457	-0.057	0.078	-0.029	-0.011	0.087	-0.768	-0.002	0.160	0.059	0.338	0.095	0.114	-0.070	-0.011	-0.033
SyringaeB728a_mexBdelta	Psyr_0730	Psyr_0730		CDS	-0.011	-0.093	-0.296	-0.115	-0.130	-0.210	0.047	-0.145	-0.012	0.057	-0.157	0.000	-0.056	-0.588	0.007	0.140	0.000	0.080	0.077	0.156	-0.003	0.068	0.237
SyringaeB728a_mexBdelta	Psyr_0731	Psyr_0731		CDS	-0.868	-0.090	-0.373	-0.406	-0.135	-1.413	-0.314	-0.775	-0.361	-0.466	0.021	-0.266	-0.482	-0.265	-0.238	-0.134	0.084	0.033	-0.436	0.322	0.034	-0.088	0.128
SyringaeB728a_mexBdelta	Psyr_0733	Psyr_0733		Relaxase	-0.070	0.132	0.007	-0.088	0.040	-0.010	-0.113	-0.030	0.084	0.018	-0.089	-0.012	0.011	0.031	0.002	-0.138	0.136	0.065	0.116	-0.016	0.018	0.076	0.080
SyringaeB728a_mexBdelta	Psyr_0734	Psyr_0734		Protein of unknown function DUF159	-0.433	-0.196	0.218	0.020	-0.288	-0.067	0.232	-0.450	-0.500	0.150	-0.225	-0.107	0.082	0.161	-0.201	-0.107	-0.121	0.161	-0.162	-0.313	-0.138	-0.209	-0.078
SyringaeB728a_mexBdelta	Psyr_0735	Psyr_0735		Peptidase S24, S26A and S26B	-0.096	-0.099	-0.521	-0.152	-0.282	-1.172	-0.147	-0.752	-0.266	-0.546	-0.571	-0.184	-0.496	-1.054	0.343	-0.362	-0.024	-0.001	-0.001	-0.119	-0.028	-0.103	0.381
SyringaeB728a_mexBdelta	Psyr_0736	Psyr_0736		umuC protein	-0.969	-0.218	-1.005	-0.523	-0.460	-0.503	-0.511	-0.334	-1.168	-1.416	-0.744	-0.575	-0.428	-2.412	-0.565	-0.299	-0.767	-0.298	-0.850	-0.366	-0.541	-0.557	-0.422
SyringaeB728a_mexBdelta	Psyr_0737	Psyr_0737		putative transmembrane protein	-0.388	-0.307	-0.434	-0.345	-0.417	-0.412	-0.244	-0.359	-0.526	-0.408	-0.307	-0.587	0.173	-0.208	-0.002	0.036	-0.244	-0.173	-0.131	-0.160	-0.063	-0.301	-0.015
SyringaeB728a_mexBdelta	Psyr_0738	Psyr_0738		type III effector protein AvrRpm1	-0.007	-0.290	0.003	-0.226	0.159	-0.353	-0.092	-0.371	-0.073	-0.217	-0.155	-0.192	0.212	-0.211	-0.013	0.078	-0.137	-0.026	-0.003	0.260	0.137	0.170	-0.122
SyringaeB728a_mexBdelta	Psyr_0739	Psyr_0739		CDS	-0.077	-0.149	0.171	-0.114	0.013	-0.195	0.135	0.214	-0.114	0.202	-0.022	0.246	-0.393	-0.383	-0.181	-0.275	-0.099	-0.039	0.162	-0.071	-0.122	-0.064	-0.034
SyringaeB728a_mexBdelta	Psyr_0740	Psyr_0740		CDS	-0.061	-0.009	-0.099	-0.195	-0.055	-0.340	-0.040	-0.171	0.043	-0.055	-0.040	-0.090	-0.107	-0.041	-0.034	-0.071	-0.051	-0.112	0.069	-0.123	-0.051	-0.125	-0.152
SyringaeB728a_mexBdelta	Psyr_0741	Psyr_0741		transcriptional regulator, TetR family	-0.065	-0.117	-0.196	-0.192	0.106	-0.451	-0.005	-0.303	-0.228	-0.039	-0.219	-0.099	-0.146	-0.091	-0.140	-0.130	0.013	-0.142	-0.059	-0.143	-0.107	-0.092	-0.077
SyringaeB728a_mexBdelta	Psyr_0742	Psyr_0742		Enoyl-CoA hydratase/isomerase	-0.486	-0.299	-0.383	-0.371	-0.387	-0.003	-0.091	-0.530	-0.585	-0.206	-0.474	-0.610	-0.151	-0.362	-0.272	0.068	-0.095	-0.515	-0.176	-0.229	0.012	0.050	-0.394
SyringaeB728a_mexBdelta	Psyr_0743	Psyr_0743		CDS	0.023	0.194	-0.058	-0.300	-0.002	-0.187	-0.026	-0.377	0.010	0.038	-0.091	-0.151	-0.380	-0.027	-0.096	0.087	-0.164	-0.211	-0.227	-0.217	-0.133	-0.347	-0.334
SyringaeB728a_mexBdelta	Psyr_0744	Psyr_0744		CDS	-0.089	0.151	-0.048	-0.109	-0.296	-0.556	-0.094	-0.236	0.197	0.075	0.081	-0.267	0.156	-0.431	0.153	0.341	0.128	-0.109	-0.044	0.332	-0.052	-0.019	0.011
SyringaeB728a_mexBdelta	Psyr_0745	Psyr_0745		CDS	-0.192	-0.417	-0.427	0.005	-0.656	-0.722	-0.220	-0.362	-0.095	-0.339	-0.702	-0.700	0.440	0.260	-0.553	-0.586	-0.621	-0.512	-0.641	-0.706	-0.546	-0.491	-0.192
SyringaeB728a_mexBdelta	Psyr_0746	Psyr_0746		IS66 Orf2 like protein	0.277	0.045	0.105	-0.047	0.069	-0.162	0.117	-0.088	-0.014	0.006	0.101	0.013	0.390	0.217	0.347	0.453	0.043	0.064	-0.044	0.314	0.309	0.205	0.365
SyringaeB728a_mexBdelta	Psyr_0747	Psyr_0747		CDS	0.036	-0.080	0.110	0.092	0.081	0.298	0.102	0.183	0.081	0.134	0.120	-0.047	0.249	0.312	0.006	0.075	-0.030	0.101	0.011	-0.024	0.078	0.074	-0.023
SyringaeB728a_mexBdelta	Psyr_0748	Psyr_0748		Major facilitator superfamily	-0.205	-0.205	-0.257	-0.026	-0.163	-0.794	-0.134	-0.343	-0.176	-0.167	-0.262	-0.243	0.101	-0.111	-0.192	-0.124	-0.191	-0.109	-0.135	-0.084	-0.220	-0.149	-0.191
SyringaeB728a_mexBdelta	Psyr_0749	Psyr_0749		AMP-dependent synthetase and ligase	-0.030	-0.037	-0.103	-0.053	-0.086	-0.332	-0.121	-0.220	-0.011	-0.090	-0.191	-0.111	-0.019	-0.217	-0.037	0.050	0.036	-0.034	-0.010	-0.020	-0.127	-0.044	0.033
SyringaeB728a_mexBdelta	Psyr_0750	Psyr_0750		conserved hypothetical protein	-0.049	-0.059	-0.163	-0.081	-0.195	-0.436	-0.100	-0.108	-0.103	-0.135	-0.173	-0.233	-0.177	-0.130	-0.094	-0.116	-0.054	-0.025	0.073	-0.014	0.016	0.025	-0.079
SyringaeB728a_mexBdelta	Psyr_0751	Psyr_0751		ISPs1, transposase OrfB	-0.081	-0.122	0.088	0.312	0.259	-0.231	0.501	0.187	-0.002	0.213	0.223	-0.321	-0.518	-0.574	0.079	-0.071	-0.266	0.178	-0.100	-0.169	-0.173	-0.355	-0.571
SyringaeB728a_mexBdelta	Psyr_0752	Psyr_0752		conserved hypothetical protein	-0.255	-0.141	-0.184	-0.135	-0.140	-0.543	-0.158	-0.373	0.175	-0.179	-0.288	-0.241	-0.295	-0.366	-0.027	-0.105	-0.091	-0.083	-0.079	-0.012	-0.009	-0.023	-0.051
SyringaeB728a_mexBdelta	Psyr_0753	Psyr_0753		Protein of unknown function DUF187	-0.076	-0.057	-0.181	-0.129	-0.092	-0.166	-0.034	-0.121	-0.069	-0.092	-0.065	-0.031	-0.105	-0.328	-0.121	-0.088	0.042	0.018	0.038	0.060	-0.065	0.003	-0.024
SyringaeB728a_mexBdelta	Psyr_0754	Psyr_0754		Levansucrase	0.126	0.005	-0.043	-0.051	-0.027	0.211	0.031	-0.027	-0.018	0.024	0.039	-0.061	-0.417	-0.554	-0.160	-0.045	-0.030	-0.045	-0.166	-0.080	-0.072	-0.046	0.023
SyringaeB728a_mexBdelta	Psyr_0755	Psyr_0755		conserved hypothetical protein	0.019	-0.128	0.088	-0.040	-0.083	0.133	0.124	0.170	0.093	-0.046	-0.013	0.066	-0.187	-0.193	0.137	0.200	0.026	0.091	-0.009	-0.025	-0.113	0.123	0.139
SyringaeB728a_mexBdelta	Psyr_0756	Psyr_0756		indole-3-glycerol phosphate synthase	-0.016	-0.106	0.206	0.076	0.099	-0.021	-0.004	-0.031	-0.072	0.067	0.045	0.065	0.137	0.129	-0.049	0.039	0.037	-0.135	-0.024	-0.058	-0.035	0.062	-0.115
SyringaeB728a_mexBdelta	Psyr_0758	Psyr_0758		beta-fructofuranosidase	-0.009	-0.052	-0.062	-0.003	-0.192	0.051	-0.045	-0.066	-0.124	0.046	-0.023	-0.023	-0.016	-0.185	-0.019	0.149	0.070	0.043	-0.030	0.054	-0.010	-0.009	-0.001
SyringaeB728a_mexBdelta	Psyr_0759	Psyr_0759		carbohydrate ABC transporter ATP-binding protein, CUT1 family	-0.068	-0.060	-0.017	-0.121	-0.262	0.228	-0.046	-0.079	-0.085	-0.098	-0.025	-0.110	0.005	-0.394	-0.120	0.018	-0.129	-0.239	-0.230	0.027	-0.194	-0.114	0.016
SyringaeB728a_mexBdelta	Psyr_0760	Psyr_0760		carbohydrate ABC transporter membrane protein 2, CUT1 family	0.206	-0.009	-0.118	0.029	-0.127	0.192	0.080	-0.189	-0.012	-0.027	0.037	-0.143	-0.166	-0.158	-0.161	-0.004	0.086	-0.229	-0.003	-0.138	0.034	-0.107	-0.169
SyringaeB728a_mexBdelta	Psyr_0761	Psyr_0761		carbohydrate ABC transporter membrane protein 1, CUT1 family	0.087	-0.275	-0.281	-0.269	0.053	-0.165	-0.168	-0.160	-0.172	0.019	-0.043	-0.302	-0.028	-0.338	-0.145	0.200	-0.205	0.015	-0.069	-0.005	0.008	0.052	-0.053
SyringaeB728a_mexBdelta	Psyr_0762	Psyr_0762		carbohydrate ABC transporter substrate-binding protein, CUT1 family	0.028	-0.011	-0.055	-0.147	-0.136	0.033	-0.241	-0.287	-0.139	0.059	-0.218	-0.084	0.053	0.342	0.018	-0.013	0.098	-0.044	0.060	-0.004	0.037	0.012	0.154
SyringaeB728a_mexBdelta	Psyr_0763	Psyr_0763		Porin, LamB type	-0.019	-0.045	-0.029	-0.080	-0.028	0.001	0.088	-0.004	-0.131	-0.115	-0.078	-0.131	-0.102	-0.001	-0.120	-0.090	-0.100	-0.111	-0.160	-0.059	-0.127	-0.093	-0.107
SyringaeB728a_mexBdelta	Psyr_0764	Psyr_0764		gluconolactonase	-0.167	-0.118	-0.157	-0.109	-0.127	-0.297	-0.153	-0.020	-0.161	-0.067	-0.167	-0.147	0.101	-0.016	0.028	-0.157	-0.162	-0.089	0.012	0.087	-0.071	-0.148	0.017
SyringaeB728a_mexBdelta	Psyr_0765	Psyr_0765		conserved hypothetical protein	0.239	0.399	0.160	-0.061	0.115	0.432	0.440	0.097	-0.383	0.008	0.224	0.318	0.254	-0.137	0.534	0.429	0.097	0.105	0.250	0.203	0.419	0.206	-0.073
SyringaeB728a_mexBdelta	Psyr_0766	Psyr_0766		Protein of unknown function DUF1440	0.002	0.133	-0.038	0.001	-0.050	-0.317	0.161	-0.097	0.030	0.062	-0.132	0.013	-0.055	-0.122	0.039	-0.038	-0.073	0.109	0.061	0.028	0.085	0.078	0.155
SyringaeB728a_mexBdelta	Psyr_0767	Psyr_0767		transcriptional regulator, LysR family	0.123	0.184	-0.162	0.020	-0.068	0.005	0.169	-0.180	0.075	0.019	0.147	0.021	-0.420	0.168	-0.111	0.007	-0.258	-0.083	-0.046	0.115	-0.023	-0.045	-0.127
SyringaeB728a_mexBdelta	Psyr_0769	Psyr_0769		conserved hypothetical membrane-anchored protein	0.033	0.124	-0.620	-0.162	-0.234	-1.665	0.065	-0.186	-0.043	-0.029	-0.317	-0.102	-1.031	-0.392	-0.537	-0.366	-0.217	-0.284	0.088	-0.254	-0.520	-0.249	-0.098
SyringaeB728a_mexBdelta	Psyr_0770	Psyr_0770		conserved hypothetical protein	-0.012	-0.030	0.000	-0.042	0.071	-0.255	-0.146	-0.277	0.055	0.070	-0.073	0.093	-0.195	-0.422	-0.224	-0.298	-0.169	-0.347	-0.209	-0.049	-0.119	-0.253	-0.098
SyringaeB728a_mexBdelta	Psyr_0771	Psyr_0771		acetylornithine deacetylase	-0.037	0.202	-0.058	-0.060	0.176	0.022	0.013	0.078	-0.361	-0.109	-0.081	-0.035	-0.324	-0.266	0.330	0.303	0.019	0.066	0.191	0.237	-0.092	0.197	0.004
SyringaeB728a_mexBdelta	Psyr_0772	Psyr_0772		Protein of unknown function DUF1355	0.505	1.036	0.705	1.267	1.352	0.864	0.702	0.667	1.654	0.720	0.366	0.151	0.996	1.107	0.071	-0.076	0.353	0.042	0.543	-0.370	0.166	0.475	0.215
SyringaeB728a_mexBdelta	Psyr_0773	Psyr_0773		Aryldialkylphosphatase	0.044	0.059	0.211	0.039	0.137	0.297	-0.011	0.122	0.126	0.340	0.037	0.109	-0.408	0.261	0.073	-0.077	0.013	0.176	0.050	0.073	-0.051	0.033	0.066
SyringaeB728a_mexBdelta	Psyr_0774	Psyr_0774		monosaccharide ABC transporter membrane protein, CUT2 family	-0.178	-0.094	-0.112	-0.137	-0.236	0.241	-0.381	-0.203	0.067	-0.337	-0.316	-0.137	0.235	-0.348	-0.029	-0.122	-0.052	0.068	-0.224	0.092	0.054	0.014	-0.035
SyringaeB728a_mexBdelta	Psyr_0775	Psyr_0775		monosaccharide ABC transporter ATP-binding protein, CUT2 family	0.069	0.114	-0.101	0.246	0.057	0.402	0.095	-0.081	0.182	0.093	0.237	0.348	0.025	0.230	0.127	0.001	-0.013	0.049	0.232	0.018	0.476	0.104	0.269
SyringaeB728a_mexBdelta	Psyr_0776	Psyr_0776		monosaccharide ABC transporter substrate-binding protein, CUT2 family	-0.157	0.056	-0.075	0.035	0.051	-0.077	0.060	-0.070	-0.144	-0.023	-0.095	-0.025	0.004	-0.001	0.106	0.080	0.068	0.148	0.147	0.203	0.027	0.163	-0.051
SyringaeB728a_mexBdelta	Psyr_0777	Psyr_0777		transcriptional regulator, LacI family	0.069	0.062	-0.100	-0.060	-0.104	0.542	0.069	0.001	-0.193	-0.154	-0.164	0.086	0.317	0.422	0.159	0.145	0.092	0.280	0.038	0.005	-0.009	0.232	0.301
SyringaeB728a_mexBdelta	Psyr_0778	Psyr_0778		type III effector HopAG1	-0.226	-0.284	-0.251	-0.199	-0.179	-0.502	-0.128	-0.340	-0.197	-0.182	-0.318	-0.367	-0.167	-0.347	-0.121	-0.056	-0.065	-0.100	-0.051	-0.147	-0.155	-0.206	-0.043
SyringaeB728a_mexBdelta	Psyr_0779	Psyr_0779		type III effector HopAH1	0.244	0.014	-0.052	0.025	-0.077	0.187	0.051	-0.383	-0.098	0.012	0.105	0.030	-0.054	-0.315	0.156	-0.030	0.085	0.327	0.169	0.135	0.210	0.059	0.212
SyringaeB728a_mexBdelta	Psyr_0781	Psyr_0781		Protein-glutamate methylesterase	-0.080	0.168	0.116	-0.193	0.027	0.202	0.076	-0.309	0.056	-0.277	0.101	0.040	0.317	0.101	0.466	0.325	0.295	0.124	0.188	0.348	0.185	-0.024	0.192
SyringaeB728a_mexBdelta	Psyr_0782	Psyr_0782		CheD	-0.058	-0.381	0.127	-0.165	-0.363	-0.623	0.428	-0.147	-0.322	0.159	0.017	0.287	-0.443	0.069	-0.345	0.057	0.301	-0.250	-0.145	0.007	-0.235	-0.033	0.295
SyringaeB728a_mexBdelta	Psyr_0783	Psyr_0783		MCP methyltransferase, CheR-type	-0.049	0.049	-0.145	0.130	-0.055	-0.140	-0.222	-0.020	-0.070	-0.023	-0.051	-0.101	0.057	-0.023	-0.110	0.001	0.140	0.006	0.077	0.010	-0.061	-0.039	-0.135
SyringaeB728a_mexBdelta	Psyr_0785	Psyr_0785		Histidine kinase, HAMP region:Bacterial chemotaxis sensory transducer	0.107	0.312	0.140	0.132	0.152	-0.003	0.048	-0.147	-0.061	-0.168	-0.002	0.155	0.709	0.532	0.212	0.248	-0.055	0.249	-0.168	0.023	0.267	0.048	0.294
SyringaeB728a_mexBdelta	Psyr_0786	Psyr_0786		CheW-like protein:ATP-binding region, ATPase-like:Signal transducing histidine kinase, homodimeric:Hpt	0.421	0.129	0.375	0.435	0.236	0.343	0.213	0.276	0.203	0.132	0.437	0.216	-0.072	-0.024	-0.069	-0.024	-0.087	-0.073	0.040	-0.189	-0.095	-0.198	0.032
SyringaeB728a_mexBdelta	Psyr_0787	Psyr_0787		Sulfate transporter/antisigma-factor antagonist STAS	0.282	0.162	0.190	0.038	0.070	0.264	0.332	-0.127	0.013	0.143	0.150	0.308	0.342	0.177	0.150	-0.168	0.116	0.111	0.029	0.010	0.107	-0.151	0.175
SyringaeB728a_mexBdelta	Psyr_0788	Psyr_0788		Response regulator receiver	0.033	0.004	0.185	0.362	-0.417	0.256	-0.610	-0.780	-0.515	-0.012	-0.089	-0.021	0.001	-0.253	0.031	0.181	0.019	0.476	0.080	0.392	0.105	0.443	0.039
SyringaeB728a_mexBdelta	Psyr_0789	Psyr_0789		chemotaxis sensory transducer	0.155	0.460	0.160	0.875	0.454	0.365	0.447	0.527	-0.165	0.686	0.787	0.270	-0.097	-0.406	0.372	0.374	0.567	0.560	0.725	0.372	0.154	0.213	0.531
SyringaeB728a_mexBdelta	Psyr_0790	Psyr_0790		FAD-dependent pyridine nucleotide-disulfide oxidoreductase	0.198	0.050	0.198	-0.140	0.204	0.337	0.155	0.115	0.125	0.051	0.076	0.082	-0.007	-0.381	0.132	0.162	0.197	-0.196	-0.184	0.074	-0.029	-0.121	0.195
SyringaeB728a_mexBdelta	Psyr_0792	Psyr_0792		conserved hypothetical protein	0.316	0.023	0.098	-0.025	-0.019	0.070	-0.046	-0.221	-0.126	0.161	0.071	-0.121	-0.116	-0.830	0.186	-0.032	0.110	0.193	0.400	0.248	-0.040	-0.132	0.163
