orgId	locusId	sysName	geneName	desc	set1IT085 CPG	set1IT086 M63_quarter_strength	set1IT089 CPG	set1IT090 M63_quarter_strength	set2IT016 Plant=Tomato_MoneyMaker; PlantTreatment=exvivo_xylem_sap_from_healthy_plant; Sample=xylem_sap; Collection=25hr_after_growth_in_xylem_sap	set2IT019 Plant=Tomato_MoneyMaker; PlantTreatment=exvivo_xylem_sap_from_healthy_plant; Sample=xylem_sap; Collection=25hr_after_growth_in_xylem_sap	set2IT022 Plant=Tomato_MoneyMaker; PlantTreatment=exvivo_xylem_sap_from_healthy_plant; Sample=xylem_sap; Collection=25hr_after_growth_in_xylem_sap	set3IT043 M63_quarter_strength
RalstoniaPSI07	RPSI07_RS00860	RPSI07_RS00860		MFS transporter	-1.420	-0.900	-0.420	-1.540	-1.142	-0.769	1.360	-1.159
RalstoniaPSI07	RPSI07_RS00865	RPSI07_RS00865		malto-oligosyltrehalose synthase	-1.485	0.128	-0.991	-0.431	-0.717	-0.396	0.372	0.042
RalstoniaPSI07	RPSI07_RS00870	RPSI07_RS00870		4-alpha-glucanotransferase	-0.757	-0.874	-0.584	0.011	1.549	0.301	0.145	-2.462
RalstoniaPSI07	RPSI07_RS00875	RPSI07_RS00875		malto-oligosyltrehalose trehalohydrolase	0.760	-0.599	0.166	0.674	-0.204	0.068	-0.105	-1.189
RalstoniaPSI07	RPSI07_RS00880	RPSI07_RS00880		glycogen debranching enzyme GlgX	-0.504	0.573	-0.154	0.626	-0.472	-1.077	-0.412	-0.469
RalstoniaPSI07	RPSI07_RS00885	RPSI07_RS00885		1,4-alpha-glucan branching protein GlgB	-0.731	0.593	-0.959	0.024	-0.264	-0.701	0.740	0.314
RalstoniaPSI07	RPSI07_RS00890	RPSI07_RS00890		maltose alpha-D-glucosyltransferase	-0.864	-1.302	-1.114	-0.874	0.139	-0.754	0.272	-0.085
RalstoniaPSI07	RPSI07_RS00895	RPSI07_RS00895		alpha-1,4-glucan--maltose-1-phosphate maltosyltransferase	-0.493	0.133	-0.830	-0.185	1.015	0.065	0.575	2.176
RalstoniaPSI07	RPSI07_RS00900	RPSI07_RS00900		glycogen synthase GlgA	-0.474	0.876	-0.531	-0.866	-0.360	-0.890	0.620	0.244
RalstoniaPSI07	RPSI07_RS00905	RPSI07_RS00905		heme ABC transporter ATP-binding protein	-0.436	-1.335	-0.126	-1.589	-1.269	0.082	-0.847	-0.477
RalstoniaPSI07	RPSI07_RS00910	RPSI07_RS00910		iron ABC transporter permease	1.020	-0.382	-0.330	0.261	-0.510	-0.125	0.536	-1.042
RalstoniaPSI07	RPSI07_RS00915	RPSI07_RS00915		hemin ABC transporter substrate-binding protein	-0.344	-0.269	0.328	0.237	-0.449	-1.239	-0.431	-0.742
RalstoniaPSI07	RPSI07_RS00920	RPSI07_RS00920		hemin-degrading factor	0.260	-1.919	0.301	-1.667	0.071	-1.563	-0.805	-0.461
RalstoniaPSI07	RPSI07_RS00925	RPSI07_RS00925		TonB-dependent hemoglobin/transferrin/lactoferrin family receptor	0.372	-1.229	0.787	-0.898	-0.128	0.200	-0.006	-0.522
RalstoniaPSI07	RPSI07_RS00930	RPSI07_RS00930		peroxiredoxin	0.263	1.379	3.824	3.079	-1.501	-1.421	-0.858	1.958
RalstoniaPSI07	RPSI07_RS00935	RPSI07_RS00935		alkyl hydroperoxide reductase subunit F	-0.751	-0.431	0.555	-1.924	1.287	-1.189	-0.901	-1.167
RalstoniaPSI07	RPSI07_RS00940	RPSI07_RS00940		ferric iron uptake transcriptional regulator	-0.006	1.304	-1.363	-0.143	-0.284	-0.075	-1.364	0.053
RalstoniaPSI07	RPSI07_RS00970	RPSI07_RS00970		PAS domain S-box protein	1.210	-0.697	0.434	0.349	-0.884	-0.584	-0.180	0.361
RalstoniaPSI07	RPSI07_RS00975	RPSI07_RS00975		sensor domain-containing diguanylate cyclase	-12.872	-1.683	-11.297	1.379	-0.668	-3.384	-2.296	0.619
RalstoniaPSI07	RPSI07_RS00980	RPSI07_RS00980		PAS domain S-box protein	-1.318	-0.727	-0.636	-1.371	0.179	-0.332	1.045	0.044
RalstoniaPSI07	RPSI07_RS00985	RPSI07_RS00985		hypothetical protein	-0.277	2.492	1.654	0.023	1.005	-0.683	-0.484	2.643
RalstoniaPSI07	RPSI07_RS00990	RPSI07_RS00990		siderophore-interacting protein	-2.195	-0.751	0.689	-2.082	-0.245	-0.260	1.270	0.082
RalstoniaPSI07	RPSI07_RS00995	RPSI07_RS00995		PadR family transcriptional regulator	-0.808	0.956	-1.974	0.002	1.380	1.084	-0.684	1.366
RalstoniaPSI07	RPSI07_RS01000	RPSI07_RS01000		pyroglutamyl-peptidase I	-0.332	-0.381	-0.118	-0.530	0.685	-1.599	0.116	0.427
RalstoniaPSI07	RPSI07_RS01005	RPSI07_RS01005		MarR family transcriptional regulator	0.114	-0.125	0.427	2.052	-0.708	0.274	-0.461	-2.102
RalstoniaPSI07	RPSI07_RS01010	RPSI07_RS01010		DUF3757 domain-containing protein	-0.425	-0.504	-0.435	0.081	0.259	-0.720	0.693	2.181
RalstoniaPSI07	RPSI07_RS01015	RPSI07_RS01015		glucan biosynthesis protein D	-4.903	-2.974	0.472	1.018	-2.530	-6.051	-3.326	-0.711
RalstoniaPSI07	RPSI07_RS01020	RPSI07_RS01020		LysR family transcriptional regulator	0.950	1.343	0.990	0.397	0.353	1.317	-0.695	0.729
RalstoniaPSI07	RPSI07_RS01025	RPSI07_RS01025		amidohydrolase	-0.182	-1.546	2.462	0.401	-0.491	-0.696	1.334	-0.924
RalstoniaPSI07	RPSI07_RS01030	RPSI07_RS01030		MFS transporter	-0.689	-0.237	-0.104	-0.721	-0.711	0.473	0.057	0.914
RalstoniaPSI07	RPSI07_RS01040	RPSI07_RS01040		N-acetyltransferase	1.489	0.151	-1.010	0.215	-0.140	-0.209	1.058	3.891
RalstoniaPSI07	RPSI07_RS01055	RPSI07_RS01055		TIGR02680 family protein	-0.243	-0.113	-0.048	0.096	-0.032	-0.531	0.711	-0.405
RalstoniaPSI07	RPSI07_RS01060	RPSI07_RS01060		TIGR02678 family protein	0.040	-0.520	-0.514	-0.299	0.073	-0.561	0.689	0.310
RalstoniaPSI07	RPSI07_RS01065	RPSI07_RS01065		TIGR02677 family protein	0.063	0.612	0.154	-0.670	-0.020	-0.608	-0.628	-1.387
RalstoniaPSI07	RPSI07_RS01070	RPSI07_RS01070		helix-turn-helix domain-containing protein	2.075	0.141	2.227	-0.141	-0.453	-0.945	-0.469	0.314
RalstoniaPSI07	RPSI07_RS01075	RPSI07_RS01075		PIN domain-containing protein	0.354	-0.129	1.308	-0.505	0.373	-0.635	0.474	0.694
RalstoniaPSI07	RPSI07_RS01080	RPSI07_RS01080		DUF3320 domain-containing protein	0.511	-0.271	-0.776	-0.432	0.452	-0.724	0.581	0.194
RalstoniaPSI07	RPSI07_RS01090	RPSI07_RS01090		IS5/IS1182 family transposase	-0.904	-1.607	0.798	0.043	0.695	-1.507	-1.381	1.468
RalstoniaPSI07	RPSI07_RS01100	RPSI07_RS01100		gamma-glutamyltransferase	0.411	0.643	-0.213	0.040	-0.620	-0.032	-0.160	0.627
RalstoniaPSI07	RPSI07_RS01105	RPSI07_RS01105		membrane protein	1.729	-0.186	-0.060	0.440	0.017	-0.045	-0.539	-0.707
RalstoniaPSI07	RPSI07_RS01110	RPSI07_RS01110		cysteine synthase A	0.305	0.513	0.530	0.830	-0.096	0.598	0.187	-0.067
RalstoniaPSI07	RPSI07_RS01115	RPSI07_RS01115		alpha,alpha-trehalase TreA	-0.098	-0.304	-0.966	-0.208	-0.677	0.010	1.231	0.495
RalstoniaPSI07	RPSI07_RS01120	RPSI07_RS01120		hypothetical protein	1.378	0.715	0.402	1.452	-0.707	0.209	1.799	0.310
RalstoniaPSI07	RPSI07_RS01125	RPSI07_RS01125		hypothetical protein	0.369	0.559	-0.001	-0.122	1.035	-0.658	-0.317	-1.038
RalstoniaPSI07	RPSI07_RS01130	RPSI07_RS01130		APC family permease	0.698	-0.028	-1.051	-0.552	-0.208	-0.060	0.368	-0.285
RalstoniaPSI07	RPSI07_RS01135	RPSI07_RS01135		phosphodiesterase	-0.695	0.948	-2.538	0.558	-0.622	0.134	1.187	1.613
RalstoniaPSI07	RPSI07_RS01140	RPSI07_RS01140		hypothetical protein	2.195	0.990	1.364	-0.057	-0.237	0.138	-1.074	0.816
RalstoniaPSI07	RPSI07_RS01145	RPSI07_RS01145		hypothetical protein	-0.323	-0.088	0.304	-0.613	-0.860	0.269	1.206	1.226
RalstoniaPSI07	RPSI07_RS01150	RPSI07_RS01150		hypothetical protein	0.522	1.859	1.212	1.233	-0.479	-0.836	-0.650	1.375
RalstoniaPSI07	RPSI07_RS01155	RPSI07_RS01155		hypothetical protein	-0.543	-1.483	-1.335	-0.449	0.606	-0.738	0.571	-1.451
RalstoniaPSI07	RPSI07_RS01160	RPSI07_RS01160		tetratricopeptide repeat protein	-0.767	0.604	-0.171	0.356	-0.702	-0.102	0.147	0.417
RalstoniaPSI07	RPSI07_RS01165	RPSI07_RS01165		hypothetical protein	0.451	0.810	0.598	0.240	-0.378	0.328	0.423	-1.307
RalstoniaPSI07	RPSI07_RS01170	RPSI07_RS01170		hypothetical protein	-1.588	-0.877	-0.622	-0.997	1.171	-0.864	0.451	-1.305
RalstoniaPSI07	RPSI07_RS01175	RPSI07_RS01175		APC family permease	-2.061	0.783	-0.738	2.236	-2.379	-5.422	-3.258	1.705
RalstoniaPSI07	RPSI07_RS01180	RPSI07_RS01180		MATE family efflux transporter	0.377	-0.561	-0.123	-0.488	0.541	-1.276	-1.743	0.724
RalstoniaPSI07	RPSI07_RS01190	RPSI07_RS01190		DNA-binding response regulator	0.470	-1.590	-1.650	0.960	0.479	0.574	0.574	-0.117
RalstoniaPSI07	RPSI07_RS01195	RPSI07_RS01195		poly-beta-1,6 N-acetyl-D-glucosamine export porin PgaA	-0.377	-0.066	0.633	0.107	-0.158	0.092	0.696	0.213
RalstoniaPSI07	RPSI07_RS01200	RPSI07_RS01200		poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase PgaB	-0.751	0.001	-0.023	-0.141	1.186	-0.120	-0.435	-0.383
RalstoniaPSI07	RPSI07_RS01205	RPSI07_RS01205		poly-beta-1,6 N-acetyl-D-glucosamine synthase	-0.986	-0.190	-0.444	-0.097	0.546	-0.494	-0.236	-0.571
RalstoniaPSI07	RPSI07_RS01210	RPSI07_RS01210		poly-beta-1,6-N-acetyl-D-glucosamine biosynthesis protein PgaD	1.299	0.723	1.831	0.492	0.484	-0.046	0.001	-1.192
RalstoniaPSI07	RPSI07_RS01215	RPSI07_RS01215		UDP-glucuronosyltransferase	-0.139	-1.590	-0.648	-0.883	1.426	0.660	-2.222	-0.045
RalstoniaPSI07	RPSI07_RS01220	RPSI07_RS01220		TolC family protein	-0.189	1.425	0.425	-1.313	-0.333	1.481	2.638	0.853
RalstoniaPSI07	RPSI07_RS01225	RPSI07_RS01225		HlyD family type I secretion periplasmic adaptor subunit	0.547	1.455	1.739	1.068	1.323	1.921	1.457	1.487
RalstoniaPSI07	RPSI07_RS01230	RPSI07_RS01230		type I secretion system permease/ATPase	-0.068	-0.204	-0.585	-0.649	-1.516	0.650	2.131	-0.154
RalstoniaPSI07	RPSI07_RS01235	RPSI07_RS01235		calcium-binding protein	0.774	-1.023	0.099	0.688	1.021	0.117	1.443	1.044
RalstoniaPSI07	RPSI07_RS01240	RPSI07_RS01240		GNAT family N-acetyltransferase	0.494	-0.907	0.443	-0.671	-1.161	-0.694	1.431	-0.838
RalstoniaPSI07	RPSI07_RS01245	RPSI07_RS01245		HAMP domain-containing protein	-1.183	-0.028	-0.643	0.342	0.651	-0.732	-0.144	0.020
RalstoniaPSI07	RPSI07_RS01250	RPSI07_RS01250		type III effector protein (avrpphd family)	-1.041	-1.347	-0.760	-1.095	-0.484	0.126	1.006	-1.090
RalstoniaPSI07	RPSI07_RS01255	RPSI07_RS01255		3-oxoacyl-ACP reductase FabG	0.022	-1.006	0.280	-0.315	1.055	1.212	-0.304	-0.182
RalstoniaPSI07	RPSI07_RS01260	RPSI07_RS01260		hypothetical protein	-0.669	0.416	0.304	-0.895	-0.772	-0.830	0.174	-0.678
RalstoniaPSI07	RPSI07_RS01265	RPSI07_RS01265		DUF561 domain-containing protein	-1.032	-0.969	1.205	0.162	-0.574	-0.054	-0.175	0.235
RalstoniaPSI07	RPSI07_RS01270	RPSI07_RS01270		LysR family transcriptional regulator	1.251	0.454	0.736	0.574	0.566	0.347	1.032	0.509
RalstoniaPSI07	RPSI07_RS01275	RPSI07_RS01275		PadR family transcriptional regulator	-0.301	0.015	-1.381	-0.475	-0.394	0.675	1.480	-0.571
RalstoniaPSI07	RPSI07_RS01280	RPSI07_RS01280		nitronate monooxygenase	-4.388	-2.064	-3.095	-1.271	0.511	0.254	-1.037	-1.368
RalstoniaPSI07	RPSI07_RS01290	RPSI07_RS01290		universal stress protein	0.614	-0.019	-0.208	-1.333	-0.644	1.273	-0.064	0.657
RalstoniaPSI07	RPSI07_RS01295	RPSI07_RS01295		ABC transporter ATPase	-0.683	-1.175	-2.214	-1.468	-0.203	0.812	-0.576	0.112
RalstoniaPSI07	RPSI07_RS01300	RPSI07_RS01300		peptidase	-0.481	-0.597	-0.014	-0.460	0.368	-1.425	0.564	-0.451
RalstoniaPSI07	RPSI07_RS01305	RPSI07_RS01305		heavy metal translocating P-type ATPase	-0.632	0.445	-1.517	-0.298	-1.132	0.246	-1.341	0.377
RalstoniaPSI07	RPSI07_RS01310	RPSI07_RS01310		Cd(II)/Pb(II)-responsive transcriptional regulator	-0.437	1.005	-0.554	1.434	-0.635	0.964	0.191	1.333
RalstoniaPSI07	RPSI07_RS01315	RPSI07_RS01315		hypothetical protein	0.988	-1.495	0.469	-1.222	-1.619	0.393	1.402	-3.050
RalstoniaPSI07	RPSI07_RS01320	RPSI07_RS01320		2-isopropylmalate synthase	-0.807	-0.409	-1.216	-1.457	0.209	-0.421	0.760	1.240
RalstoniaPSI07	RPSI07_RS01325	RPSI07_RS01325		(2Fe-2S)-binding protein	0.091	1.167	-1.342	1.245	-0.595	0.074	-0.121	-0.754
RalstoniaPSI07	RPSI07_RS01330	RPSI07_RS01330		xanthine dehydrogenase family protein molybdopterin-binding subunit	0.063	0.713	0.465	-0.512	0.235	0.487	1.065	0.169
RalstoniaPSI07	RPSI07_RS01335	RPSI07_RS01335		organic hydroperoxide resistance protein	-0.428	-0.156	-1.205	-1.246	0.277	0.368	-1.019	0.612
RalstoniaPSI07	RPSI07_RS01340	RPSI07_RS01340		nucleotidyltransferase family protein	-1.372	-2.603	-0.641	-1.082	-0.671	0.461	0.582	-1.067
RalstoniaPSI07	RPSI07_RS01350	RPSI07_RS01350		GGDEF domain-containing protein	-1.609	1.810	-0.968	3.127	0.129	0.706	1.184	1.045
RalstoniaPSI07	RPSI07_RS01355	RPSI07_RS01355		DNA-binding protein	1.177	0.392	2.041	0.448	-1.787	0.782	-0.365	-0.422
RalstoniaPSI07	RPSI07_RS01360	RPSI07_RS01360		GntR family transcriptional regulator	2.125	1.157	2.738	1.089	0.846	-1.636	0.090	-0.452
RalstoniaPSI07	RPSI07_RS01365	RPSI07_RS01365		porin	2.774	0.308	5.047	1.093	-0.991	-0.161	1.900	0.575
RalstoniaPSI07	RPSI07_RS01370	RPSI07_RS01370		DNA-binding response regulator	0.834	-2.011	-0.062	-2.555	-3.251	-4.034	-4.750	-0.878
RalstoniaPSI07	RPSI07_RS01375	RPSI07_RS01375		flagellar protein FlgN	5.309	-0.281	5.971	0.599	-1.785	-1.414	-0.125	1.397
RalstoniaPSI07	RPSI07_RS01385	RPSI07_RS01385		flagella basal body P-ring formation protein FlgA	4.777	1.378	4.857	0.055	-0.007	0.061	0.999	1.100
RalstoniaPSI07	RPSI07_RS01390	RPSI07_RS01390		flagellar basal body rod protein FlgB	1.867	0.076	1.846	-0.601	-0.020	0.468	1.741	1.773
RalstoniaPSI07	RPSI07_RS01395	RPSI07_RS01395		flagellar basal body rod protein FlgC	0.739	-0.728	-1.368	-1.633	0.692	-0.245	-0.833	2.009
RalstoniaPSI07	RPSI07_RS01400	RPSI07_RS01400		flagellar basal body rod modification protein FlgD	-0.201	-0.253	1.204	1.105	-0.614	-0.162	-0.418	-0.696
RalstoniaPSI07	RPSI07_RS01405	RPSI07_RS01405		flagellar hook protein FlgE	-0.304	1.072	-0.562	0.671	1.806	0.027	0.895	0.879
RalstoniaPSI07	RPSI07_RS01410	RPSI07_RS01410		flagellar basal-body rod protein FlgF	-1.291	-1.009	-1.060	-3.528	0.402	-0.207	-0.689	-1.637
RalstoniaPSI07	RPSI07_RS01415	RPSI07_RS01415		flagellar basal-body rod protein FlgG	0.531	-1.054	1.181	1.448	-0.976	0.517	1.600	0.116
RalstoniaPSI07	RPSI07_RS01420	RPSI07_RS01420		flagellar L-ring protein FlgH	-0.768	-1.897	0.223	-0.576	2.699	-0.352	-0.755	0.974
RalstoniaPSI07	RPSI07_RS01425	RPSI07_RS01425		flagellar basal body P-ring protein FlgI	0.456	0.582	-1.104	0.402	1.309	-0.482	-0.177	-0.044
RalstoniaPSI07	RPSI07_RS01430	RPSI07_RS01430		flagellar assembly peptidoglycan hydrolase FlgJ	-0.576	0.049	-0.865	0.079	0.805	0.049	-0.417	-1.565
RalstoniaPSI07	RPSI07_RS01435	RPSI07_RS01435		flagellar hook-associated protein FlgK	-0.731	1.305	0.038	0.817	0.123	1.149	0.774	-1.081
RalstoniaPSI07	RPSI07_RS01440	RPSI07_RS01440		flagellar hook-associated protein 3	-0.002	0.406	-0.858	-1.555	-0.747	1.084	-0.516	0.683
RalstoniaPSI07	RPSI07_RS01445	RPSI07_RS01445		DUF1275 domain-containing protein	-1.442	-0.305	0.524	-1.706	1.189	-1.304	-0.424	0.084
RalstoniaPSI07	RPSI07_RS01450	RPSI07_RS01450		flagellar biosynthetic protein FliR	-2.024	-0.589	0.844	-0.101	-0.262	0.902	0.110	1.484
RalstoniaPSI07	RPSI07_RS01455	RPSI07_RS01455		flagellar biosynthetic protein FliQ	0.662	-0.487	-1.070	-0.579	0.980	-0.938	0.300	0.192
RalstoniaPSI07	RPSI07_RS01460	RPSI07_RS01460		flagellar biosynthetic protein FliP	0.532	1.726	-0.375	2.117	-0.337	-0.537	-0.164	2.206
RalstoniaPSI07	RPSI07_RS01465	RPSI07_RS01465		flagellar biosynthetic protein FliO	-0.166	-0.380	-1.377	-2.456	-1.997	0.341	1.153	1.645
RalstoniaPSI07	RPSI07_RS01470	RPSI07_RS01470		flagellar motor switch protein FliN	0.711	-1.249	-2.405	-0.596	-0.178	-0.708	-0.795	0.375
RalstoniaPSI07	RPSI07_RS01475	RPSI07_RS01475		flagellar motor switch protein FliM	-1.864	-0.789	-2.059	-0.107	0.309	-1.080	-0.101	-0.189
RalstoniaPSI07	RPSI07_RS01480	RPSI07_RS01480		flagellar basal body-associated protein FliL	-0.623	0.554	0.526	-2.505	0.738	-0.097	-1.251	1.842
RalstoniaPSI07	RPSI07_RS01485	RPSI07_RS01485		GGDEF domain-containing protein	-0.185	0.344	0.236	-0.608	-0.335	0.878	-0.128	0.245
RalstoniaPSI07	RPSI07_RS01490	RPSI07_RS01490		DNA-binding response regulator	2.867	0.955	1.546	1.981	2.201	2.066	-0.938	0.256
RalstoniaPSI07	RPSI07_RS01495	RPSI07_RS01495		flagellin	-0.819	-0.416	-0.116	1.269	0.273	-1.287	1.163	1.459
RalstoniaPSI07	RPSI07_RS01500	RPSI07_RS01500		flagellar hook protein FliD	0.545	0.742	0.830	1.879	0.880	-0.930	-0.340	1.968
RalstoniaPSI07	RPSI07_RS01505	RPSI07_RS01505		flagellar export chaperone FliS	-1.494	-3.624	-1.194	-1.337	0.342	0.155	-1.006	-0.381
RalstoniaPSI07	RPSI07_RS01510	RPSI07_RS01510		flagellar protein FliT	0.476	0.133	-0.849	0.067	-0.637	1.212	-0.465	-0.848
RalstoniaPSI07	RPSI07_RS01515	RPSI07_RS01515		MarR family transcriptional regulator	0.272	0.182	0.809	-0.588	1.458	-0.508	-0.108	-1.093
RalstoniaPSI07	RPSI07_RS01520	RPSI07_RS01520		glycosyltransferase family 2 protein	1.614	0.854	0.842	0.449	1.193	-1.148	0.607	1.628
RalstoniaPSI07	RPSI07_RS01525	RPSI07_RS01525		mannosyltransferase	0.776	-0.872	-0.980	-0.269	-1.090	0.462	0.970	0.090
RalstoniaPSI07	RPSI07_RS01535	RPSI07_RS01535		flagellar basal body M-ring protein FliF	-0.667	-0.493	-0.099	0.314	-0.424	0.300	1.171	-1.070
RalstoniaPSI07	RPSI07_RS01540	RPSI07_RS01540		flagellar motor switch protein FliG	0.302	-0.421	-0.634	-0.926	-0.793	-1.246	0.155	-0.587
RalstoniaPSI07	RPSI07_RS01550	RPSI07_RS01550		flagellum-specific ATP synthase FliI	-0.751	0.178	-1.473	-1.155	-0.209	-0.129	-0.450	-0.927
RalstoniaPSI07	RPSI07_RS01555	RPSI07_RS01555		flagellar export protein FliJ	-0.192	-0.337	-0.761	0.286	-0.156	-0.731	0.076	0.403
RalstoniaPSI07	RPSI07_RS01560	RPSI07_RS01560		flagellar hook-length control protein FliK	-0.687	0.187	-1.059	0.711	-0.911	-1.182	-0.040	-1.827
RalstoniaPSI07	RPSI07_RS01565	RPSI07_RS01565		sulfurtransferase	0.879	-0.353	-0.402	-0.973	1.048	-0.048	0.335	1.397
RalstoniaPSI07	RPSI07_RS01570	RPSI07_RS01570		N-acetyltransferase	0.447	0.612	0.037	-0.567	-0.249	2.277	0.594	-1.045
RalstoniaPSI07	RPSI07_RS01575	RPSI07_RS01575		hypothetical protein	1.828	0.483	0.870	-1.078	0.386	0.290	-0.511	-0.086
RalstoniaPSI07	RPSI07_RS01580	RPSI07_RS01580		hypothetical protein	2.555	1.278	0.678	0.122	1.095	0.812	-0.978	-0.112
RalstoniaPSI07	RPSI07_RS01585	RPSI07_RS01585		GGDEF domain-containing protein	-0.194	-0.382	0.452	0.650	0.262	0.204	-0.806	0.644
RalstoniaPSI07	RPSI07_RS01590	RPSI07_RS01590		tetratricopeptide repeat-containing protein	1.858	-0.876	-0.310	-0.740	-0.078	-1.641	1.352	0.462
RalstoniaPSI07	RPSI07_RS01595	RPSI07_RS01595		hypothetical protein	-0.058	-1.389	-0.444	0.924	2.005	-0.397	-0.224	-0.156
RalstoniaPSI07	RPSI07_RS01600	RPSI07_RS01600		GGDEF domain-containing protein	1.030	0.008	2.278	-0.391	-0.732	1.477	1.063	-0.429
RalstoniaPSI07	RPSI07_RS01605	RPSI07_RS01605		BON domain-containing protein	0.574	1.103	-0.629	1.746	-0.219	-1.065	-0.703	0.462
RalstoniaPSI07	RPSI07_RS01610	RPSI07_RS01610		hypothetical protein	-0.144	-2.150	-0.355	-2.045	0.129	-0.266	1.067	-0.854
RalstoniaPSI07	RPSI07_RS01615	RPSI07_RS01615		hypothetical protein	0.107	0.652	0.104	0.636	-0.186	-1.856	-0.680	-0.048
RalstoniaPSI07	RPSI07_RS01620	RPSI07_RS01620		DUF2778 domain-containing protein	1.011	-0.078	0.432	-0.347	1.230	0.646	0.306	0.618
RalstoniaPSI07	RPSI07_RS01625	RPSI07_RS01625		hypothetical protein	0.799	0.536	-0.646	0.565	-0.837	0.533	1.417	-1.768
RalstoniaPSI07	RPSI07_RS01640	RPSI07_RS01640		DUF1345 domain-containing protein	-0.814	-1.717	-0.583	-0.813	1.359	0.792	0.172	-0.192
RalstoniaPSI07	RPSI07_RS01645	RPSI07_RS01645		AI-2E family transporter	0.391	1.113	0.100	0.043	0.673	-2.952	-0.742	0.647
RalstoniaPSI07	RPSI07_RS01655	RPSI07_RS01655		MFS transporter	0.341	-0.058	-0.790	0.240	0.425	1.061	0.154	1.555
RalstoniaPSI07	RPSI07_RS01660	RPSI07_RS01660		transcriptional regulator	0.501	0.777	-0.766	-0.656	-0.626	0.371	2.317	1.983
RalstoniaPSI07	RPSI07_RS01665	RPSI07_RS01665		TonB-dependent siderophore receptor	0.510	0.407	0.165	2.235	0.325	0.516	-0.134	-0.240
RalstoniaPSI07	RPSI07_RS01670	RPSI07_RS01670		RNA polymerase sigma factor	-0.180	0.463	-1.328	-2.082	0.720	0.521	-0.083	1.659
RalstoniaPSI07	RPSI07_RS01675	RPSI07_RS01675		TonB-dependent receptor	-2.795	-4.201	-1.775	-0.962	-0.272	-2.402	0.448	-0.861
RalstoniaPSI07	RPSI07_RS01680	RPSI07_RS01680		2,3-diaminopropionate biosynthesis protein SbnA	0.260	-0.062	-0.042	2.104	-1.498	0.804	1.104	0.678
RalstoniaPSI07	RPSI07_RS01685	RPSI07_RS01685		2,3-diaminopropionate biosynthesis protein SbnB	-0.043	0.978	0.189	2.255	-0.015	0.179	-0.128	1.154
RalstoniaPSI07	RPSI07_RS01690	RPSI07_RS01690		siderophore-iron transmembrane transporter, siderophore synthetase	-0.377	0.652	-1.354	1.542	0.437	-0.568	-0.023	-0.511
RalstoniaPSI07	RPSI07_RS01695	RPSI07_RS01695		MFS transporter	-0.323	1.272	-0.689	-0.865	0.662	-0.424	-1.055	1.142
RalstoniaPSI07	RPSI07_RS01700	RPSI07_RS01700		IucA/IucC family siderophore biosynthesis protein	0.267	-0.755	0.247	1.614	0.573	0.151	-0.537	0.922
RalstoniaPSI07	RPSI07_RS01705	RPSI07_RS01705		IucA/IucC family siderophore biosynthesis protein	0.937	-1.041	1.012	-1.486	0.606	0.497	2.224	0.936
RalstoniaPSI07	RPSI07_RS01710	RPSI07_RS01710		aldolase	-0.470	1.334	-0.334	-1.501	-2.073	-0.945	0.930	-0.271
RalstoniaPSI07	RPSI07_RS01715	RPSI07_RS01715		type III PLP-dependent enzyme	1.714	-0.079	1.008	-0.678	-1.503	0.446	0.983	-0.047
RalstoniaPSI07	RPSI07_RS01720	RPSI07_RS01720		LysR family transcriptional regulator	-0.751	-1.601	-0.446	-0.186	0.034	0.002	-0.689	-0.717
RalstoniaPSI07	RPSI07_RS01725	RPSI07_RS01725		NAD(P)-dependent alcohol dehydrogenase	-0.298	-0.032	-0.930	-0.969	0.067	0.587	0.284	1.608
RalstoniaPSI07	RPSI07_RS01730	RPSI07_RS01730		cupin domain-containing protein	-0.038	0.694	-1.014	0.150	-0.907	-0.872	0.834	-0.215
RalstoniaPSI07	RPSI07_RS01735	RPSI07_RS01735		AcrB/AcrD/AcrF family protein	-0.377	0.186	0.469	-0.433	0.664	0.220	0.591	0.101
RalstoniaPSI07	RPSI07_RS01740	RPSI07_RS01740		efflux RND transporter periplasmic adaptor subunit	1.795	-0.941	0.273	-0.592	0.110	-2.535	0.747	-0.731
RalstoniaPSI07	RPSI07_RS01745	RPSI07_RS01745		RND transporter	0.784	0.874	-0.093	1.251	0.414	-0.348	1.460	1.697
RalstoniaPSI07	RPSI07_RS01750	RPSI07_RS01750		KR domain-containing protein	-0.466	-1.763	-0.598	-0.050	0.554	1.039	-0.894	-0.718
RalstoniaPSI07	RPSI07_RS01755	RPSI07_RS01755		phosphoribosyltransferase	0.189	-1.263	0.137	-1.849	0.817	-0.369	0.468	-1.664
RalstoniaPSI07	RPSI07_RS01760	RPSI07_RS01760		membrane protein	-2.012	-1.087	-0.491	-0.605	0.220	-1.427	-0.441	-1.003
RalstoniaPSI07	RPSI07_RS01765	RPSI07_RS01765		lysine transporter LysE	0.283	0.030	-0.031	-0.279	0.241	0.253	0.691	1.034
RalstoniaPSI07	RPSI07_RS01770	RPSI07_RS01770		LysR family transcriptional regulator	0.160	-0.870	0.745	-0.490	0.116	0.531	0.245	-0.347
