orgId	locusId	sysName	geneName	desc	set10IT030 Disodium Glutarate (C)	set10IT031 Disodium Glutarate (C)	set8IT063 Sebacic (C)	set8IT064 Dodecandioic (C)	set8IT065 Protocatechuic Acid (C)	set9IT064 D-Glucose (C)	set9IT065 acetate (C)	set9IT066 propionate (C)	set9IT067 butyrate (C)	set9IT068 Valeric (C)	set9IT069 Hexanoic (C)	set9IT070 Heptanoic (C)	set9IT071 Octanoic (C)	set9IT073 Lauric (C)	set9IT074 succinate (C)	set9IT075 adipate (C)	set9IT076 Pimelic (C)	set9IT077 Suberic (C)	set9IT078 Azelaic (C)	set9IT079 Sebacic (C)	set9IT080 Dodecandioic (C)	set9IT081 Protocatechuic Acid (C)	set9IT082 D-Glucose (C)	set9IT083 acetate (C)	set9IT084 propionate (C)	set9IT085 butyrate (C)	set9IT086 Valeric (C)	set9IT087 Hexanoic (C)	set9IT088 Heptanoic (C)	set9IT089 Octanoic (C)	set9IT091 Lauric (C)	set9IT092 succinate (C)	set9IT093 adipate (C)	set9IT094 Pimelic (C)
CL21	ABZR87_RS21710	ABZR87_RS21710		efflux RND transporter periplasmic adaptor subunit	0.122	-0.518	-1.319	1.240	0.863	0.095	-1.180	-0.007	-0.784	-1.126	-0.351	-0.328	-1.872	-0.143	0.917	-0.562	0.060	-0.775	-1.268	-0.761	-1.156	0.257	0.092	0.570	0.420	0.355	-0.563	-1.188	-0.294	0.070	-1.548	-1.333	0.315	-0.324
CL21	ABZR87_RS21720	ABZR87_RS21720		hypothetical protein	-1.864	1.437	1.986	-1.365	-0.269	-0.839	1.289	0.639	1.176	0.129	2.466	-0.600	-0.476	-0.519	-0.288	0.783	1.119	0.302	0.400	0.019	-0.223	0.711	-0.237	0.867	-0.431	1.097	0.697	0.056	-0.455	0.001	1.148	-0.139	-0.376	-0.552
CL21	ABZR87_RS21725	ABZR87_RS21725		heavy metal response regulator transcription factor	0.313	-0.315	0.238	0.192	0.122	-2.737	-0.739	-0.542	-0.936	-0.417	-0.573	-0.031	1.422	-1.586	-0.792	-0.878	0.028	-0.244	-1.455	0.256	-0.230	0.409	-1.169	0.117	-1.235	-0.552	-1.721	-0.328	-1.617	0.302	-0.059	0.201	-0.651	-0.864
CL21	ABZR87_RS21730	ABZR87_RS21730		heavy metal sensor histidine kinase	0.779	0.651	0.980	-1.154	-0.768	1.617	0.550	1.634	-0.119	-0.925	1.607	1.002	1.856	0.185	1.309	0.615	1.763	1.038	0.233	-0.085	0.390	0.217	1.165	-0.031	1.222	0.941	0.869	0.307	0.756	0.467	1.725	1.525	0.659	0.980
CL21	ABZR87_RS21735	ABZR87_RS21735		DUF2917 domain-containing protein	-0.661	0.161	0.367	-1.537	-1.117	-0.334	-0.893	0.302	1.737	0.293	-0.529	0.092	-0.737	0.527	0.180	0.538	-0.065	1.383	0.202	1.022	-0.348	-0.232	-0.323	-0.259	-0.521	1.067	1.243	0.512	-0.187	-0.192	0.757	-1.494	0.554	-0.431
CL21	ABZR87_RS21740	ABZR87_RS21740		TauD/TfdA family dioxygenase	-0.228	-0.297	0.280	1.319	-0.230	-0.110	0.308	0.123	0.282	-0.864	-0.097	0.216	-1.096	-1.145	0.250	-0.902	-0.310	0.792	1.493	-0.245	1.084	-1.087	0.291	-0.082	0.374	0.411	-0.856	0.465	0.901	-1.357	-0.697	-1.112	-0.943	-0.338
CL21	ABZR87_RS21745	ABZR87_RS21745		M20 family peptidase	-0.688	-0.247	-0.558	0.555	0.028	0.430	1.334	-0.133	-1.714	0.822	0.010	-0.962	0.917	-0.613	-1.517	-1.113	-0.926	-1.117	-0.071	-0.849	-0.914	0.469	-1.035	0.035	-0.379	-0.130	0.059	0.152	-1.254	-1.017	-0.351	-0.926	-0.155	0.598
CL21	ABZR87_RS21750	ABZR87_RS21750		MetQ/NlpA family ABC transporter substrate-binding protein	0.248	0.631	0.792	0.317	1.640	0.442	-1.050	0.926	-0.124	0.249	-0.850	1.904	-1.772	-1.064	-0.191	-0.586	0.691	-0.551	-0.327	0.598	0.495	0.357	0.127	0.039	-0.972	1.148	0.962	0.093	-0.291	-0.189	0.386	0.273	-0.295	0.789
CL21	ABZR87_RS21755	ABZR87_RS21755		ATP-binding cassette domain-containing protein	-0.847	0.506	0.477	-0.404	-0.173	-0.077	0.319	-0.594	-1.606	-0.601	1.195	-0.082	-1.027	-0.484	0.114	0.190	0.103	0.095	-1.395	-0.305	0.890	0.225	0.788	1.147	1.144	-0.785	0.531	-0.183	0.256	1.828	-1.236	-1.639	-0.488	0.395
CL21	ABZR87_RS21760	ABZR87_RS21760		methionine ABC transporter permease	0.992	-1.328	1.795	-0.919	0.354	0.454	2.421	-1.405	0.074	-0.281	0.515	0.944	0.943	1.151	-0.178	0.056	0.215	1.297	0.661	1.063	0.104	0.000	-0.378	-0.524	-0.228	2.168	-0.230	-1.178	1.277	-0.245	-0.721	-0.700	0.707	-0.656
CL21	ABZR87_RS21765	ABZR87_RS21765		family 2A encapsulin nanocompartment cargo protein cysteine desulfurase	1.327	0.878	-0.072	-0.121	-0.559	0.289	1.594	-0.939	0.377	0.497	2.063	-1.869	1.077	0.270	-0.337	0.044	0.524	0.850	0.561	-0.915	1.049	-0.536	0.310	0.115	-0.862	-0.320	0.660	-0.180	-0.814	-0.591	0.131	-0.957	0.493	0.300
CL21	ABZR87_RS21770	ABZR87_RS21770		family 2A encapsulin nanocompartment shell protein	-1.443	0.456	-0.485	-0.196	1.327	0.355	-0.681	0.261	-0.129	0.169	-0.483	-0.427	1.500	0.122	0.326	-0.684	-1.019	-0.733	0.674	-0.873	0.077	0.614	-1.165	0.286	-0.169	0.326	0.453	-0.883	-0.013	-1.403	-0.235	-0.954	-0.220	-1.873
CL21	ABZR87_RS21775	ABZR87_RS21775		serine O-acetyltransferase EpsC	0.804	-0.045	-0.814	-1.230	0.887	-0.858	-0.659	0.228	-0.499	-1.288	-0.302	-0.375	-0.136	-0.213	-0.140	0.864	1.191	0.251	-0.338	-1.273	-1.489	-0.451	1.061	0.467	-0.915	-0.647	-0.230	-0.287	-0.847	1.367	-0.067	0.450	0.217	-0.464
CL21	ABZR87_RS21780	ABZR87_RS21780		rhodanese-like domain-containing protein	-0.065	1.188	-1.369	-1.527	-0.032	-0.581	-0.274	-0.965	-0.459	-1.162	-0.788	0.209	-0.469	0.192	-0.971	0.050	-0.805	-0.513	-0.383	-1.404	-1.036	-0.353	-0.244	-0.270	-0.786	0.180	-0.790	-0.454	-1.130	0.684	-0.471	0.311	-0.184	-1.034
CL21	ABZR87_RS21785	ABZR87_RS21785		PLP-dependent aminotransferase family protein	0.755	0.195	0.089	-0.762	-0.057	-0.464	0.058	-0.073	-0.234	-0.524	0.189	-0.145	0.723	-0.271	-0.148	-0.745	-0.310	-0.115	-0.654	-0.195	0.306	1.092	-0.978	-0.241	-0.247	-0.063	-1.082	-1.183	-0.227	1.103	-1.094	-0.335	-0.234	0.009
CL21	ABZR87_RS21790	ABZR87_RS21790		DUF3005 domain-containing protein	0.304	-1.164	-1.053	-1.228	-0.769	0.499	0.392	0.253	-1.046	1.089	-0.920	-0.005	-2.015	0.109	-0.520	-0.633	-1.608	-0.020	-1.605	-0.528	-0.224	0.779	1.960	-1.443	0.157	-0.885	-0.216	0.430	0.188	0.713	0.038	-1.040	1.028	0.077
CL21	ABZR87_RS21795	ABZR87_RS21795		NUDIX domain-containing protein	-5.818	-5.965	-7.559	-9.937	-8.118	-6.959	1.117	-4.969	-7.727	-3.149	-8.578	-7.697	-6.127	-1.640	-2.243	-6.074	-6.020	-5.056	-3.047	-9.110	-8.746	-5.337	-3.389	0.360	-6.764	-9.150	-3.912	-9.169	-8.173	-5.794	-0.989	0.761	-7.915	-9.206
CL21	ABZR87_RS21800	ABZR87_RS21800		SPFH domain-containing protein	0.785	-0.161	-0.953	0.664	0.206	0.818	-0.508	0.056	0.570	0.093	0.409	-1.543	-0.516	-0.500	0.737	0.190	0.040	0.308	-1.595	-0.718	-0.294	0.641	-0.575	0.717	0.255	1.539	0.466	-0.365	1.108	1.220	0.578	-0.310	0.976	0.367
CL21	ABZR87_RS21805	ABZR87_RS21805		sugar kinase	-1.730	-0.187	-0.919	-0.214	-0.841	0.090	-0.810	-0.592	0.237	-0.401	-0.158	-1.634	1.210	-0.744	-0.714	0.136	-2.431	0.351	-1.351	-1.058	-0.669	-0.605	0.553	-1.069	-0.724	0.221	-0.298	-0.198	0.125	1.079	-0.491	-1.467	-1.935	-0.727
CL21	ABZR87_RS21810	ABZR87_RS21810		enoyl-CoA hydratase	-1.351	-0.110	-1.251	-0.118	-0.571	1.296	0.630	-1.942	-0.798	-0.095	-0.535	-1.582	-0.094	0.051	1.492	-0.804	-0.608	-0.870	-1.351	-0.151	0.176	-0.010	-0.048	-0.493	0.750	1.341	-0.688	-0.230	-0.347	0.834	1.907	0.715	-0.497	-2.858
CL21	ABZR87_RS21815	ABZR87_RS21815		MarR family winged helix-turn-helix transcriptional regulator	0.071	0.218	-0.132	-1.500	-1.545	-0.399	0.199	0.604	-0.891	1.406	-0.687	-0.258	1.172	0.898	1.127	-0.790	-1.022	-0.294	-0.871	-0.430	-0.440	-0.142	0.662	-0.119	-1.384	-0.933	1.048	0.216	0.872	-0.470	0.748	-0.119	0.657	-1.468
CL21	ABZR87_RS21820	ABZR87_RS21820		alpha/beta hydrolase	-0.141	-0.178	1.360	-0.420	0.704	-0.267	1.691	0.570	-0.928	-0.420	0.714	0.918	-0.561	0.190	0.984	-0.242	1.313	-0.203	0.032	1.106	0.174	-2.249	2.428	0.491	-0.125	0.031	0.876	0.147	0.158	1.535	0.305	-0.796	0.808	0.555
CL21	ABZR87_RS21825	ABZR87_RS21825		metalloregulator ArsR/SmtB family transcription factor	-0.270	-0.153	-0.775	-0.669	-1.694	-1.164	-1.046	-0.681	-1.277	-2.847	-0.531	-1.184	-0.864	-1.627	-2.861	-2.107	-1.824	-1.737	-1.187	-3.286	-1.650	-1.379	-1.155	-0.638	-0.276	-1.773	-2.198	-1.668	-2.535	1.739	-1.908	-0.772	-2.885	-1.654
CL21	ABZR87_RS21830	ABZR87_RS21830		SRPBCC family protein	0.910	0.152	0.098	0.216	-0.033	-0.628	-1.562	0.298	1.344	-0.223	-0.369	0.313	0.573	0.312	-0.906	-0.023	0.093	1.127	0.046	0.435	0.661	-0.424	-1.126	1.301	0.919	-0.111	0.085	0.047	0.194	0.071	-0.338	0.674	0.064	1.360
CL21	ABZR87_RS21835	ABZR87_RS21835		hypothetical protein	0.673	-0.145	0.346	-1.211	-0.773	-1.249	0.029	1.236	-0.702	-0.838	0.749	-0.285	0.286	-0.136	0.498	0.157	0.676	1.064	-0.611	0.291	-0.129	1.549	0.857	-0.172	-0.209	0.444	1.214	-0.339	0.320	1.152	-0.162	-1.070	-0.569	0.020
CL21	ABZR87_RS21840	ABZR87_RS21840		DUF4865 family protein	0.048	0.522	0.269	1.571	1.265	2.688	1.841	-0.292	0.759	1.018	1.836	-0.093	-0.429	0.894	0.986	-0.140	0.138	0.262	-0.371	-0.878	1.560	-0.160	1.361	0.782	1.450	1.248	0.368	-0.160	1.322	0.687	2.556	0.509	-0.795	1.037
CL21	ABZR87_RS21845	ABZR87_RS21845		tautomerase family protein	-0.860	0.823	-0.269	0.234	0.410	0.350	0.004	0.043	-1.456	1.230	1.004	1.040	-2.518	-0.360	-0.864	-1.601	-1.062	-0.379	-1.645	0.072	-0.009	-0.645	-0.602	-0.175	0.548	-0.502	0.335	-0.119	0.255	1.776	1.119	1.083	-0.315	0.510
CL21	ABZR87_RS21855	ABZR87_RS21855		hypothetical protein	0.163	1.101	0.690	0.651	-0.741	-0.058	0.070	1.242	1.818	-0.334	-0.298	1.597	3.165	-0.200	-0.301	0.140	1.160	-0.409	0.576	-0.119	0.682	-0.580	0.253	0.397	1.431	0.031	0.871	-0.406	1.084	0.121	1.740	1.094	0.660	0.997
CL21	ABZR87_RS21860	ABZR87_RS21860		beta-ketoacyl-ACP synthase III	-0.283	0.763	0.435	0.964	-0.223	1.263	0.147	0.625	1.966	0.043	-0.106	0.467	0.997	-0.911	-0.012	0.435	1.035	-2.498	1.479	1.090	0.193	1.886	-0.028	-0.574	1.097	-0.008	0.255	1.246	1.287	0.988	-0.566	1.039	-0.458	0.449
CL21	ABZR87_RS21870	ABZR87_RS21870		copper homeostasis membrane protein CopD	-0.654	-1.234	-0.318	-0.079	-1.371	-0.123	-0.180	-0.958	0.562	0.911	0.245	0.855	0.785	0.974	-0.242	-1.313	-0.518	-1.132	-0.216	0.310	1.114	-1.067	-0.257	0.412	-0.863	0.069	0.577	-0.547	0.863	-0.922	-0.614	-0.945	0.440	-0.828
CL21	ABZR87_RS21875	ABZR87_RS21875		M20/M25/M40 family metallo-hydrolase	-0.813	1.248	-0.681	1.131	-0.306	-0.151	-1.136	0.448	0.535	0.942	0.774	0.333	0.360	0.056	0.702	0.021	-0.513	0.972	-0.013	0.359	1.656	-0.370	1.272	-0.473	0.666	0.076	0.799	0.199	-0.019	0.298	0.346	1.189	0.800	-0.885
CL21	ABZR87_RS21880	ABZR87_RS21880		histidine phosphatase family protein	0.238	-0.585	-1.082	-0.943	-1.421	-0.193	-2.214	-0.042	-0.780	-2.097	0.211	-0.858	-1.120	-0.573	-2.140	-0.526	-0.777	-0.149	0.155	-0.620	-0.227	-2.450	-0.200	-1.010	-0.490	-0.038	-0.423	-0.063	-0.735	0.230	-0.016	-0.160	-0.536	-0.785
CL21	ABZR87_RS21885	ABZR87_RS21885		SDR family oxidoreductase	0.625	1.207	0.620	1.612	0.936	0.270	0.621	-0.275	-0.874	0.427	-0.215	-0.194	0.327	-1.076	0.759	-0.033	0.185	0.287	-0.331	-1.709	-0.493	1.416	-0.110	-0.492	-0.293	0.811	0.201	-0.178	0.031	-0.252	0.656	0.884	-0.608	-0.559
CL21	ABZR87_RS21890	ABZR87_RS21890		hypothetical protein	-1.036	-0.466	-1.586	-1.338	-2.532	-0.699	-0.485	0.961	-0.343	0.131	0.230	-0.817	-0.820	-2.186	-0.557	-0.009	0.459	-0.411	-1.713	-1.099	-1.045	-2.386	1.191	-1.912	0.498	-0.575	-0.063	-0.389	-2.744	0.166	-1.155	-1.089	-1.037	-1.494
CL21	ABZR87_RS21895	ABZR87_RS21895		LysR family transcriptional regulator	0.459	-0.868	-0.071	1.111	1.528	-0.525	-1.071	-1.037	-0.362	-0.901	-1.254	-0.186	-1.294	-1.040	-0.967	0.223	0.235	-0.589	-0.189	-1.235	-1.291	-0.141	-0.369	-1.839	-0.809	-1.234	-0.381	-0.544	-0.173	-0.930	-0.930	0.175	-0.694	-0.562
CL21	ABZR87_RS21900	ABZR87_RS21900		LysE family transporter	1.629	1.935	-0.749	0.685	0.601	0.919	1.319	1.719	1.128	0.921	0.323	0.608	-0.377	1.167	0.522	0.723	2.162	0.361	0.829	1.529	0.896	2.064	1.968	-0.311	1.525	1.823	0.236	0.538	1.144	0.610	0.902	1.356	1.143	0.677
CL21	ABZR87_RS21905	ABZR87_RS21905		hypothetical protein	1.081	0.826	1.459	0.679	0.259	-1.043	-0.695	-0.088	-0.068	-0.673	-0.385	1.005	-0.826	-0.986	-0.692	-0.690	0.197	-2.168	-0.336	0.574	-0.059	-1.110	-1.310	-1.885	-1.812	-0.872	0.326	0.094	-0.436	-1.850	-1.641	-1.258	-0.363	-0.444
CL21	ABZR87_RS21910	ABZR87_RS21910		MFS transporter	0.381	0.172	2.639	1.851	0.680	1.299	-0.069	2.375	0.408	0.327	1.388	1.316	-1.277	1.074	0.688	1.104	0.601	-0.315	1.309	0.565	0.742	0.773	-0.407	0.075	1.204	0.877	1.137	1.018	0.722	1.917	0.529	1.197	1.538	0.548
CL21	ABZR87_RS21915	ABZR87_RS21915		AI-2E family transporter	0.372	0.476	0.535	-1.929	0.146	0.012	0.265	-0.020	-1.205	-1.095	0.203	0.343	1.445	0.208	-0.196	0.000	-0.167	0.233	-1.436	-0.851	0.222	-1.082	-1.062	-0.052	-0.449	-0.666	0.491	0.081	-0.428	2.567	0.268	0.277	-0.599	-0.007
CL21	ABZR87_RS21920	ABZR87_RS21920		DUF1345 domain-containing protein	1.085	-0.016	0.805	1.390	1.064	0.231	1.024	0.720	0.720	-0.458	-1.118	-1.838	0.571	0.759	0.937	0.089	1.103	1.935	-0.373	0.478	0.705	-0.082	0.918	-0.419	-0.144	-0.865	-1.031	0.637	0.112	-0.247	0.037	1.538	-0.654	0.566
CL21	ABZR87_RS21925	ABZR87_RS21925		hypothetical protein	0.642	-0.251	0.159	-0.762	-0.817	-0.864	-0.535	-1.300	-0.399	-0.221	-0.680	1.062	0.485	0.213	-1.413	-1.899	-0.334	-1.204	0.386	0.529	0.547	-0.317	-0.008	-2.125	-0.206	1.122	0.601	0.218	-1.215	1.451	-1.627	-0.171	-0.622	0.345
CL21	ABZR87_RS21930	ABZR87_RS21930		hypothetical protein	0.131	0.513	-0.814	-2.534	0.498	-1.401	-0.345	-0.775	-0.593	0.995	-0.330	-1.310	-4.508	-0.486	-0.185	-0.610	-0.282	-1.753	0.075	0.637	-3.389	-1.011	-0.633	-0.257	0.305	0.356	-0.036	-0.091	-1.724	-1.629	-0.050	0.104	0.239	-0.256
CL21	ABZR87_RS21940	ABZR87_RS21940		hypothetical protein	1.147	-0.016	-0.374	0.281	1.187	0.389	0.026	0.452	0.402	-0.635	-0.124	0.702	0.387	-0.235	-0.664	-1.139	0.774	-0.148	-0.318	-0.412	-0.065	-0.979	0.391	-0.267	0.763	0.244	0.775	0.061	-1.478	-0.236	-1.401	0.899	-0.152	-0.939
CL21	ABZR87_RS21945	ABZR87_RS21945		glycoside hydrolase family 19 protein	-0.359	-1.355	0.031	-0.686	-0.847	0.011	-2.777	-0.108	-0.678	1.305	-0.462	-0.987	-0.553	-0.845	-0.420	-1.077	-0.886	-0.905	-1.835	-1.246	-1.200	-0.940	-0.049	-0.911	-0.708	-0.037	-0.768	-1.299	-1.032	0.041	-0.470	-1.712	-0.324	0.123
CL21	ABZR87_RS21950	ABZR87_RS21950		hypothetical protein	-0.673	-1.709	0.710	0.192	-0.161	-1.708	-1.641	-0.051	-0.689	-0.768	-1.036	-1.954	-2.043	-1.125	-0.643	-1.272	-2.073	-1.934	-1.660	-1.245	-0.499	-0.588	-1.381	-2.887	-0.591	-1.700	-2.031	-1.181	-1.411	-1.920	-1.315	-0.812	-2.229	-1.037
CL21	ABZR87_RS21955	ABZR87_RS21955		hypothetical protein	-1.234	-0.025	0.978	-0.814	0.288	0.203	0.173	0.792	0.781	-1.416	-0.936	-0.937	-1.318	-0.962	0.043	-0.358	0.531	0.787	0.243	-0.502	0.007	0.602	-1.926	-0.130	-1.097	-0.784	0.854	-0.327	-1.249	-0.659	-1.728	-0.808	0.164	-0.450
CL21	ABZR87_RS21960	ABZR87_RS21960		hypothetical protein	-0.120	-1.080	-0.859	-0.496	0.072	-1.249	-0.915	-1.467	-0.390	-2.254	-1.813	-2.041	-1.035	-0.749	-1.144	-1.781	-1.259	-1.291	-1.221	-1.287	-0.482	-2.106	-1.201	-1.744	-1.061	-0.876	-2.040	-2.060	-1.823	-1.547	-1.805	-1.119	-1.032	-0.990
CL21	ABZR87_RS21965	ABZR87_RS21965		hypothetical protein	-0.170	-0.601	0.289	-0.005	0.222	-0.411	-1.463	-0.523	0.809	0.483	-0.765	-0.366	0.528	-0.218	-0.802	0.307	0.979	-0.214	0.855	-0.220	-0.275	0.503	-0.799	-0.697	0.165	-0.630	-0.630	0.291	-0.213	0.180	-0.155	-0.169	-0.202	-0.133
CL21	ABZR87_RS21970	ABZR87_RS21970		baseplate J/gp47 family protein	-0.288	-2.167	-0.266	-1.228	-2.118	-0.834	-1.205	0.065	-1.293	-0.274	-0.743	-1.637	-0.678	-1.005	-1.605	0.121	-0.833	-1.402	-1.451	-1.019	-1.444	-0.407	0.789	-0.281	-0.216	0.349	-1.416	-0.273	-0.299	-0.418	-2.132	-0.783	0.315	-0.123
CL21	ABZR87_RS21975	ABZR87_RS21975		hypothetical protein	0.304	-0.629	-0.059	-0.916	-0.443	-0.591	0.812	0.187	-0.643	1.422	0.648	0.956	-0.922	0.402	0.389	0.056	0.490	-0.365	-0.192	-0.534	-0.222	0.690	1.111	0.292	0.186	0.896	0.498	0.648	0.884	-1.709	-0.142	1.176	0.360	0.340
CL21	ABZR87_RS21980	ABZR87_RS21980		phage baseplate assembly protein V	-0.841	-0.377	-1.572	1.218	1.808	-0.604	0.525	-0.063	1.508	-0.483	0.936	1.337	1.183	-0.744	0.391	-0.816	-0.560	-0.259	0.457	-0.038	-0.305	1.691	0.456	-0.547	0.633	1.006	0.302	0.131	0.376	0.523	0.406	-0.113	-0.008	-0.630
CL21	ABZR87_RS21985	ABZR87_RS21985		contractile injection system protein, VgrG/Pvc8 family	-1.528	0.405	0.298	-0.040	-0.400	0.667	0.065	-0.545	0.950	-0.414	-0.311	0.505	-0.515	-1.203	0.060	-0.882	1.011	0.062	1.042	0.322	-1.855	1.008	-0.204	-0.391	-0.451	0.455	0.844	-0.663	0.143	-0.172	-0.174	-1.708	-0.630	0.235
CL21	ABZR87_RS21990	ABZR87_RS21990		hypothetical protein	1.097	-1.512	0.369	0.768	0.565	1.679	0.903	0.085	0.362	1.421	1.150	0.981	0.647	-0.418	3.147	1.358	-0.061	1.154	0.287	0.772	2.059	1.965	-0.088	0.972	1.450	0.761	0.279	1.634	2.483	1.704	2.276	1.251	3.372	1.388
CL21	ABZR87_RS21995	ABZR87_RS21995		phage tail tape measure protein	0.276	1.550	1.237	0.281	0.238	-0.024	-0.720	0.427	-0.054	-1.245	-0.503	0.451	0.123	0.669	1.651	0.789	-0.785	-1.242	-0.651	0.984	-0.365	0.460	0.398	0.248	-0.218	0.058	0.462	-0.151	-0.798	-0.927	0.273	0.630	-0.068	0.457
CL21	ABZR87_RS22000	ABZR87_RS22000		hypothetical protein	-0.679	0.096	0.408	0.922	0.840	1.264	0.922	0.177	0.100	-0.479	0.406	-1.931	-1.115	-0.296	0.088	0.778	0.363	0.101	0.403	-0.724	-1.956	-0.942	-1.043	-1.728	-1.145	-0.900	-0.318	0.001	-0.399	-0.455	-0.524	-2.015	-0.910	0.366
CL21	ABZR87_RS22010	ABZR87_RS22010		hypothetical protein	-0.365	-0.720	0.444	0.816	2.836	-2.261	-0.281	-1.825	-0.724	-2.602	0.687	-0.760	-0.894	-0.731	-0.938	-0.279	-1.661	-0.257	-0.082	-0.677	0.119	-1.626	0.155	0.578	-1.323	-1.419	-0.669	0.017	-0.112	-2.369	-1.221	-0.649	0.019	-0.393
CL21	ABZR87_RS22015	ABZR87_RS22015		hypothetical protein	1.659	-0.004	-0.632	0.414	1.385	1.497	-1.287	1.503	0.568	1.662	3.317	0.909	0.587	1.101	1.531	0.879	1.108	0.234	1.636	1.479	1.873	0.355	-0.384	0.639	2.409	-0.165	0.270	0.903	0.523	-0.702	0.859	-1.030	0.070	1.391
CL21	ABZR87_RS22020	ABZR87_RS22020		tail protein	0.313	0.480	2.207	-0.601	-1.867	0.328	-1.246	-0.160	-0.742	0.024	0.500	-0.678	-0.515	0.638	-0.135	-0.068	-0.768	-1.280	-0.218	-0.113	0.232	1.346	0.011	-0.196	1.201	0.188	-0.286	0.097	-0.593	-0.238	-0.687	-0.211	0.662	0.622
CL21	ABZR87_RS22025	ABZR87_RS22025		hypothetical protein	0.125	-0.116	0.809	-0.004	-1.391	-0.372	-0.383	-0.938	-0.603	0.303	-0.293	-0.425	1.039	-0.229	-0.444	0.202	-0.065	-0.582	-1.194	-1.584	0.411	0.995	-1.499	-0.148	-0.058	-0.253	-0.934	0.287	-0.452	0.568	-0.887	0.718	-1.578	-1.209
CL21	ABZR87_RS22030	ABZR87_RS22030		hypothetical protein	-2.165	0.073	0.839	0.107	-1.618	0.513	0.061	-1.435	-0.528	0.074	3.409	1.232	2.746	1.121	2.184	-0.693	1.132	-0.110	-0.239	-0.179	0.873	1.217	0.694	-0.400	-0.165	-0.350	1.515	-0.111	0.570	1.091	-0.027	-0.230	0.886	0.225
CL21	ABZR87_RS22035	ABZR87_RS22035		hypothetical protein	0.169	-0.269	0.906	0.038	1.142	-0.808	-0.493	-2.107	-2.121	-0.404	-0.659	-0.111	-2.370	-1.244	-1.650	-1.284	0.483	-1.881	-0.694	-0.336	-2.212	-1.471	0.009	-0.769	-0.946	-1.373	-0.684	-0.484	0.196	-0.085	-0.051	-0.821	-1.250	-0.630
CL21	ABZR87_RS22045	ABZR87_RS22045		GNAT family N-acetyltransferase	-0.760	-0.864	0.681	-0.417	-1.365	-1.010	-0.721	-0.330	-0.005	0.385	-0.724	-0.081	0.016	-0.382	-1.059	-0.081	-0.336	-3.010	-1.249	-0.590	-0.841	-1.155	-0.076	-0.719	-0.638	0.338	-0.132	-0.014	-0.598	-1.175	-0.978	-0.610	-0.727	-0.778
CL21	ABZR87_RS22050	ABZR87_RS22050		DedA family protein/thiosulfate sulfurtransferase GlpE	-0.714	0.895	-2.155	-1.291	-0.481	-0.649	0.722	0.231	-0.354	-0.946	-0.827	-1.005	-0.428	0.280	-1.182	-0.124	-1.622	-0.719	-0.740	-1.045	-0.215	-0.349	0.354	0.039	0.159	0.303	-0.363	-0.762	-1.248	-0.949	-0.420	-0.302	-0.764	-0.993
CL21	ABZR87_RS22055	ABZR87_RS22055		flagellar hook-length control protein FliK	-0.430	0.477	-0.030	0.506	0.066	-0.681	0.354	1.254	-0.273	0.399	0.486	0.014	0.724	2.184	1.152	-1.321	0.698	1.553	0.332	1.225	0.087	1.012	0.923	0.492	0.604	0.013	0.032	1.512	0.690	0.083	2.448	0.371	0.745	0.751
CL21	ABZR87_RS22060	ABZR87_RS22060		flagellar export protein FliJ	-0.582	-0.205	-0.711	-0.471	-0.995	0.074	0.291	0.538	-0.703	0.845	0.633	4.074	0.278	1.691	0.179	0.434	1.260	0.082	2.364	1.342	1.575	-0.058	1.027	0.904	1.234	0.815	1.085	0.428	2.112	0.137	1.523	1.895	0.600	-0.291
CL21	ABZR87_RS22065	ABZR87_RS22065		flagellar protein export ATPase FliI	-0.137	1.038	1.304	1.236	1.003	2.211	1.280	2.772	1.917	0.809	1.156	3.384	-0.748	2.217	1.765	2.342	0.620	1.818	2.047	2.272	1.311	1.031	1.075	1.250	1.730	1.556	-0.120	1.048	2.354	0.204	1.641	1.334	0.581	1.170
CL21	ABZR87_RS22075	ABZR87_RS22075		flagellar motor switch protein FliG	-0.239	-0.968	0.428	1.538	2.846	0.290	-0.295	-0.351	1.432	-0.301	-0.710	-0.483	0.817	1.383	0.675	-1.592	0.123	-0.281	0.883	-0.767	-0.001	1.137	1.114	-1.410	1.186	-0.438	-0.466	-0.672	-0.715	-1.297	0.304	0.960	0.096	-0.579
CL21	ABZR87_RS22080	ABZR87_RS22080		flagellar basal-body MS-ring/collar protein FliF	-0.172	0.333	1.771	3.141	1.025	0.242	1.456	0.935	-0.223	-0.437	0.328	-0.599	0.006	2.510	2.017	-0.546	-0.580	1.873	1.391	1.845	0.791	0.347	-0.133	-0.033	0.608	0.401	-0.851	-0.502	1.963	1.226	2.043	1.378	-0.251	0.661
CL21	ABZR87_RS22090	ABZR87_RS22090		glycosyltransferase family 2 protein	-0.379	-1.414	-1.692	0.226	-0.128	-1.104	-0.175	0.106	-1.634	-1.141	-0.793	-0.355	0.203	1.235	0.169	-0.766	-0.185	-0.444	1.320	-0.450	-1.100	-0.017	-0.925	0.517	-0.607	0.672	-1.079	-1.646	-0.638	-2.044	-1.005	-0.135	0.644	-1.327
