organism	reaction	marvin_dir	opam2_dir	changed	marvin_dg	opam2_dg
bsubtilis	rxn02476_c0	blocked	blocked	False	-44.62019096495379	-44.34009597989217
bsubtilis	rxn10308_c0	blocked	blocked	False		
bsubtilis	rxn08890_c0	blocked	blocked	False		
bsubtilis	EX_cpd00609_e0	blocked	blocked	False		
bsubtilis	rxn02320_c0	blocked	blocked	False	-7.810789213754694	-5.506809709784042
bsubtilis	rxn05517_c0	blocked	blocked	False	0.0	0.0
bsubtilis	rxn01504_c0	blocked	blocked	False	-65.60841050678584	-65.60841049229919
bsubtilis	EX_cpd00011_e0	blocked	blocked	False		
bsubtilis	rxn01748_c0	blocked	blocked	False	-1.6387548656374378	-2.0944327287473214
bsubtilis	rxn12633_c0	blocked	blocked	False	-36.24856324079778	-37.01156110046526
bsubtilis	rxn14040_c0	blocked	blocked	False	-100.35345748856352	-101.80779965387737
bsubtilis	rxn00650_c0	blocked	blocked	False	-0.3798710648041492	-1.9865699736228066
bsubtilis	rxn10260_c0	blocked	blocked	False		
bsubtilis	rxn10261_c0	blocked	blocked	False		
bsubtilis	rxn05433_c0	blocked	blocked	False		
bsubtilis	rxn20643_c0	blocked	blocked	False	-183.8830410371122	-224.64500861976455
bsubtilis	rxn05461_c0	blocked	blocked	False		
bsubtilis	rxn00789_c0	blocked	blocked	False	253.6998736589888	253.28603644331366
bsubtilis	rxn02895_c0	blocked	blocked	False	-23.032432494029194	-21.018020353414954
bsubtilis	EX_cpd00009_e0	blocked	blocked	False		
bsubtilis	rxn05460_c0	blocked	blocked	False		
bsubtilis	rxn05438_c0	blocked	blocked	False		
bsubtilis	EX_cpd00121_e0	blocked	blocked	False		
bsubtilis	rxn01102_c0	blocked	blocked	False	-15.954848983548061	-17.094785144615912
bsubtilis	rxn09199_c0	blocked	blocked	False		
bsubtilis	rxn05373_c0	blocked	blocked	False		
bsubtilis	rxn05294_c0	blocked	blocked	False		
bsubtilis	rxn00831_c0	blocked	blocked	False	-10.873717619538922	-10.330441874077906
bsubtilis	rxn04934_c0	blocked	blocked	False	21.486956190422447	21.415196621923982
bsubtilis	rxn03086_c0	blocked	blocked	False	0.7556425287199318	0.8305890467282779
bsubtilis	rxn01870_c0	blocked	blocked	False	16.029555117534272	16.05389313547778
bsubtilis	rxn00569_c0	blocked	blocked	False	389.92062127345497	389.8388822524359
bsubtilis	rxn00363_c0	blocked	blocked	False	-11.000584292026133	-9.131199085832236
bsubtilis	rxn05252_c0	blocked	blocked	False		
bsubtilis	rxn00105_c0	blocked	blocked	False	-31.119375244095394	-33.84554287674711
bsubtilis	rxn16806_c0	blocked	blocked	False	-104.95360342489676	-93.4899456866637
bsubtilis	rxn05500_c0	blocked	blocked	False	0.0	0.0
bsubtilis	rxn00726_c0	blocked	blocked	False	-114.16223974511203	-114.137966656493
bsubtilis	rxn03249_c0	blocked	blocked	False	23.928928065832537	23.565380322544655
bsubtilis	rxn01573_c0	blocked	blocked	False	23.522022237858494	24.396254775819386
bsubtilis	rxn10256_c0	blocked	blocked	False		
bsubtilis	rxn05733_c0	blocked	blocked	False		
bsubtilis	rxn00991_c0	blocked	blocked	False	-16.999838513288125	-16.990340871541378
bsubtilis	rxn00474_c0	blocked	blocked	False	-50.0886019115151	-50.30126359501443
bsubtilis	rxn08307_c0	blocked	blocked	False		
bsubtilis	rxn01843_c0	blocked	blocked	False	66.07747543375567	66.0774743768512
bsubtilis	rxn00837_c0	blocked	blocked	False	10.954714247355682	10.161500730049724
bsubtilis	rxn00770_c0	blocked	blocked	False	9.352240633492102	10.774016252949878
bsubtilis	rxn00786_c0	blocked	blocked	False	24.056454686168564	24.33975662355391
bsubtilis	rxn00365_c0	blocked	blocked	False	-14.45882539785191	-17.04384421437294
bsubtilis	rxn23042_c0	blocked	blocked	False	-35.62676756244369	-35.76402928745361
bsubtilis	rxn05256_c0	blocked	blocked	False		
bsubtilis	rxn03245_c0	blocked	blocked	False	0.9518797873794824	0.9519043508295795
bsubtilis	rxn08296_c0	blocked	blocked	False		
bsubtilis	rxn03869_c0	blocked	blocked	False	-49.373068075888796	-49.37608479280922
bsubtilis	rxn01354_c0	blocked	blocked	False	26.9928067321776	26.635406613467296
bsubtilis	rxn23850_c0	blocked	blocked	False	-38.944624445893595	-39.06545496755692
bsubtilis	rxn00250_c0	blocked	blocked	False	-4.596185138832524	-5.34416514369336
bsubtilis	rxn01199_c0	blocked	blocked	False	-12.806668772186185	-13.85167376039027
bsubtilis	rxn01974_c0	blocked	blocked	False	-0.8569867043303816	-0.8569867043303816
bsubtilis	rxn00994_c0	blocked	blocked	False	7.223861917468128	6.783498377064859
bsubtilis	rxn01200_c0	blocked	blocked	False	7.839224589446616	7.776296587493306
bsubtilis	rxn01021_c0	blocked	blocked	False	-10.71948324338689	-10.759242609983573
bsubtilis	rxn01000_c0	blocked	blocked	False	9.404721422244762	9.409018453152811
bsubtilis	rxn01101_c0	blocked	blocked	False	34.590168247225165	34.467934815221255
bsubtilis	EX_cpd00176_e0	blocked	blocked	False		
bsubtilis	rxn05645_c0	blocked	blocked	False		
bsubtilis	rxn05598_c0	blocked	blocked	False	-25.459409689877987	-26.175043300205324
bsubtilis	rxn10234_c0	blocked	blocked	False		
bsubtilis	rxn05681_c0	blocked	blocked	False	0.0	0.0
bsubtilis	rxn05557_c0	blocked	blocked	False	-25.459409689877987	-26.175043300205324
bsubtilis	rxn09989_c0	blocked	blocked	False		
bsubtilis	EX_cpd00637_e0	blocked	blocked	False		
bsubtilis	EX_cpd00386_e0	blocked	blocked	False		
bsubtilis	rxn06335_c0	blocked	blocked	False		
bsubtilis	rxn05737_c0	blocked	blocked	False	-565.9045249443784	-566.3467766125515
bsubtilis	rxn03251_c0	blocked	blocked	False	-16.65579181331057	-13.510905367684273
bsubtilis	rxn00784_c0	blocked	blocked	False	20.71272714911725	20.763947579243926
bsubtilis	rxn05184_c0	blocked	blocked	False	-25.459409689877987	-26.175043300205324
bsubtilis	rxn01106_c0	blocked	blocked	False	-3.9565899729571186	-3.8807467542375775
bsubtilis	rxn01255_c0	blocked	blocked	False	-94.13640441196111	-93.67592134334194
bsubtilis	rxn08350_c0	blocked	blocked	False	0.0	0.0
bsubtilis	rxn02632_c0	blocked	blocked	False		
bsubtilis	rxn14418_c0	blocked	blocked	False		
bsubtilis	rxn05398_c0	blocked	blocked	False		
bsubtilis	rxn00166_c0	blocked	blocked	False	-30.709744773616734	-30.592235148633236
bsubtilis	rxn00785_c0	blocked	blocked	False	14.28352839342702	14.419219247904408
bsubtilis	rxn05183_c0	blocked	blocked	False	-25.459409689877987	-26.175043300205324
bsubtilis	rxn08469_c0	blocked	blocked	False	-567.0300224530688	-567.335729806281
bsubtilis	rxn02929_c0	blocked	blocked	False	-18.630541971622048	-18.652016876647988
bsubtilis	EX_cpd00023_e0	blocked	blocked	False		
bsubtilis	rxn05104_c0	blocked	blocked	False	-65.77454945934643	-65.78973812346972
bsubtilis	rxn08241_c0	blocked	blocked	False	0.0	0.0
bsubtilis	rxn06586_c0	blocked	blocked	False		
bsubtilis	rxn10197_c0	blocked	blocked	False		
bsubtilis	rxn01510_c0	blocked	blocked	False	-14.413087928833534	-16.320422432273517
bsubtilis	rxn01674_c0	blocked	blocked	False	-14.517151948196215	-14.968815007922558
bsubtilis	rxn14333_c0	blocked	blocked	False	-100.35345748856398	-101.80779275155041
bsubtilis	rxn00422_c0	blocked	blocked	False	6.638722349041075	6.30519527918392
bsubtilis	rxn00898_c0	blocked	blocked	False	-26.67930770859988	-26.690962627068473
bsubtilis	rxn00379_c0	blocked	blocked	False	48.69490586255699	46.122912676272506
bsubtilis	rxn01268_c0	blocked	blocked	False	69.18151793290347	69.05800639375558
bsubtilis	rxn05673_c0	blocked	blocked	False	0.0	0.0
bsubtilis	rxn02275_c0	blocked	blocked	False	-9.743668346077186	-9.741948317829156
bsubtilis	rxn00649_c0	blocked	blocked	False	-91.9545962996591	-91.31710691775396
bsubtilis	rxn03839_c0	blocked	blocked	False	19.63800615710167	19.63139304977105
bsubtilis	EX_cpd00363_e0	blocked	blocked	False		
bsubtilis	rxn00836_c0	blocked	blocked	False	38.08011492189539	42.14682836552555
bsubtilis	rxn06510_c0	blocked	blocked	False	13.375057545659786	16.983660773617032
bsubtilis	rxn08130_c0	blocked	blocked	False	-21.34238371668597	-20.591250946539173
bsubtilis	rxn10257_c0	blocked	blocked	False		
bsubtilis	EX_cpd00305_e0	blocked	blocked	False		
bsubtilis	rxn05488_c0	blocked	blocked	False	0.0	0.0
bsubtilis	rxn14061_c0	blocked	blocked	False	-100.3534574885642	-101.80787833117128
bsubtilis	rxn02400_c0	blocked	blocked	False	-11.0025920226783	-10.580757194946386
bsubtilis	rxn01537_c0	blocked	blocked	False	0.03215416165542706	-39.369983372674
bsubtilis	rxn00953_c0	blocked	blocked	False	-50.31050638608218	-50.418965131936886
bsubtilis	rxn10315_c0	blocked	blocked	False		
bsubtilis	rxn05188_c0	blocked	blocked	False	-25.459409689877987	-26.175043300205324
bsubtilis	rxn00840_c0	blocked	blocked	False	26.946419932054084	25.911794967861567
bsubtilis	rxn08793_c0	blocked	blocked	False	198.6493320839342	198.5074970309508
bsubtilis	EX_cpd00013_e0	blocked	blocked	False		
bsubtilis	rxn03435_c0	blocked	blocked	False	20.301476820256966	20.162746212003782
bsubtilis	rxn00077_c0	blocked	blocked	False	-12.141385056068629	-13.465181242327702
bsubtilis	rxn10314_c0	blocked	blocked	False		
bsubtilis	EX_cpd00797_e0	blocked	blocked	False		
bsubtilis	rxn21729_c0	blocked	blocked	False		
bsubtilis	rxn05561_c0	blocked	blocked	False	0.0	0.0
bsubtilis	rxn02503_c0	blocked	blocked	False	-15.573883165668235	-16.532938601717206
bsubtilis	rxn02297_c0	blocked	blocked	False	-7.603798414068336	-4.624400124378639
bsubtilis	rxn00101_c0	blocked	blocked	False	-29.968621552280254	-29.968621552280254
bsubtilis	rxn10126_c0	blocked	blocked	False	289.99467765056096	286.8368770668391
bsubtilis	rxn09448_c0	blocked	blocked	False		
bsubtilis	rxn00295_c0	blocked	blocked	False	-9.946739312512214	-9.946739312512214
bsubtilis	rxn08311_c0	blocked	blocked	False		
bsubtilis	rxn10233_c0	blocked	blocked	False		
bsubtilis	rxn01018_c0	blocked	blocked	False	-23.828560789454087	-23.19992074775331
bsubtilis	rxn00993_c0	blocked	blocked	False	21.185078760763446	21.225944163682925
bsubtilis	rxn01478_c0	blocked	blocked	False	19.62106629947707	16.754947438622914
bsubtilis	rxn01790_c0	blocked	blocked	False	19.016896634327708	18.802315855215994
bsubtilis	rxn10770_c0	blocked	blocked	False	25.731405445464333	25.670842448341972
bsubtilis	rxn01996_c0	blocked	blocked	False	-0.018848243465054537	-0.018848243465054537
bsubtilis	rxn07432_c0	blocked	blocked	False	-8.197028382700836	-8.181814147857466
bsubtilis	rxn05248_c0	blocked	blocked	False		
bsubtilis	rxn04783_c0	blocked	blocked	False	33.340494908307846	32.77024296945194
bsubtilis	rxn08556_c0	blocked	blocked	False	253.04954602645893	252.92812516273779
bsubtilis	rxn08734_c0	blocked	blocked	False	211.33446951866657	211.32155538057035
bsubtilis	rxn00016_c0	blocked	blocked	False	-8.128054723693253	-8.128406115448456
bsubtilis	rxn15249_c0	blocked	blocked	False	-14.460335765038053	-15.5952032207407
bsubtilis	rxn02835_c0	blocked	blocked	False	-46.96535830708697	-52.32559937818556
bsubtilis	rxn03838_c0	blocked	blocked	False	-45.3214207027808	-45.32152090772529
bsubtilis	rxn01648_c0	blocked	blocked	False	34.8702412910709	35.30035687342672
bsubtilis	rxn08661_c0	blocked	blocked	False	0.0	0.0
bsubtilis	rxn00324_c0	blocked	blocked	False	40.8897513675902	40.25232441343368
bsubtilis	rxn01176_c0	blocked	blocked	False	4.804179779756254	4.833845414478404
bsubtilis	rxn08689_c0	blocked	blocked	False	0.0	0.0
bsubtilis	rxn10254_c0	blocked	blocked	False		
bsubtilis	rxn05381_c0	blocked	blocked	False		
bsubtilis	rxn00002_c0	blocked	blocked	False	-85.9740707528905	-84.58516460195113
bsubtilis	rxn00440_c0	blocked	blocked	False	-11.006801519366263	-13.181721501188122
bsubtilis	rxn02186_c0	blocked	blocked	False	-5.284486057762905	-5.2435550807810785
bsubtilis	rxn03150_c0	blocked	blocked	False	-11.168364797105255	-10.595034374793272
bsubtilis	rxn15293_c0	blocked	blocked	False	-35.52555896652008	-35.532062491055925
bsubtilis	rxn05297_c0	variable	variable	False	0.0	0.0
bsubtilis	rxn05216_c0	blocked	blocked	False	0.0	0.0
bsubtilis	rxn47768_c0	blocked	blocked	False		
bsubtilis	rxn06075_c0	blocked	blocked	False		
bsubtilis	rxn05603_c0	blocked	blocked	False	0.0	0.0
bsubtilis	rxn08352_c0	blocked	blocked	False	-57.474033585121475	-57.41347362047762
bsubtilis	rxn00063_c0	blocked	blocked	False	-33.70895506571185	-36.16748724652075
bsubtilis	rxn00791_c0	blocked	blocked	False	109.20642273627891	113.14816088056841
bsubtilis	rxn05655_c0	blocked	blocked	False	-44.34384734690542	-44.443306447464295
bsubtilis	rxn03933_c0	blocked	blocked	False	-68.94739520606745	-19.392763685710094
bsubtilis	rxn05193_c0	blocked	blocked	False	-25.459409689877987	-26.175043300205324
bsubtilis	rxn00763_c0	blocked	blocked	False	36.6209708555491	36.56040647002058
bsubtilis	rxn00460_c0	blocked	blocked	False	29.12100418330057	26.10222296153846
bsubtilis	rxn00799_c0	blocked	blocked	False	3.398174766200583	3.387723982309609
bsubtilis	rxn05618_c0	blocked	blocked	False	0.0	0.0
bsubtilis	rxn02159_c0	blocked	blocked	False	16.47205006140649	17.882681158844946
bsubtilis	rxn00881_c0	blocked	blocked	False	-37.22450214777868	-36.790978907354344
bsubtilis	rxn02597_c0	blocked	blocked	False	26.97687649375517	26.97389652745288
bsubtilis	rxn00679_c0	blocked	blocked	False	30.793937365894948	26.791552173922668
bsubtilis	rxn10506_c0	blocked	blocked	False	124.15739060116266	167.45758000376532
bsubtilis	rxn15338_c0	blocked	blocked	False	-40.825777103754405	-40.82583942448892
bsubtilis	EX_cpd00060_e0	blocked	blocked	False		
bsubtilis	EX_cpd00028_e0	blocked	blocked	False		
bsubtilis	rxn00182_c0	blocked	blocked	False	37.15949414840756	37.363432668636705
bsubtilis	rxn21863_c0	blocked	blocked	False		
bsubtilis	rxn02517_c0	blocked	blocked	False	-0.33285844976313683	-0.3469165859287955
bsubtilis	EX_cpd00681_e0	blocked	blocked	False		
bsubtilis	rxn00533_c0	blocked	blocked	False	3.9675349291624116	2.7162888812613346
bsubtilis	rxn05559_c0	blocked	blocked	False	0.0	0.0
bsubtilis	rxn00211_c0	blocked	blocked	False	7.501855392177731	7.302669616184289
bsubtilis	rxn05327_c0	blocked	blocked	False		
bsubtilis	rxn00867_c0	blocked	blocked	False	4.76184177903923	5.745374550366307
bsubtilis	rxn01737_c0	blocked	blocked	False	-12.851259909874045	-12.854229801079953
bsubtilis	rxn05030_c0	blocked	blocked	False	-100.35345748856398	-101.80781130986188
bsubtilis	rxn15337_c0	blocked	blocked	False	-0.18393654043165952	-0.1839988611661738
bsubtilis	rxn09014_c0	blocked	blocked	False	4.289627718458178	-46.75676692999559
bsubtilis	rxn00879_c0	blocked	blocked	False	81.9927502787357	81.93214434242357
bsubtilis	rxn05024_c0	blocked	blocked	False	262.8215419494024	255.7006646742613
bsubtilis	rxn05338_c0	blocked	blocked	False		
bsubtilis	rxn00587_c0	blocked	blocked	False	-567.5651120725915	-567.5819048504069
bsubtilis	rxn00227_c0	blocked	blocked	False	-39.72893857567399	-39.31377252534551
bsubtilis	rxn05226_c0	blocked	blocked	False	-41.40740502819716	-41.507188052108404
bsubtilis	rxn00988_c0	blocked	blocked	False	7.978856721156205	1.1505976304012506
bsubtilis	rxn17731_c0	blocked	blocked	False	-61.93459146934765	-61.18260925167817
bsubtilis	rxn00338_c0	blocked	blocked	False	-126.32780641539946	-126.19232692557887
bsubtilis	rxn01292_c0	blocked	blocked	False	4.913033113241113	4.910241818081431
bsubtilis	rxn09686_c0	blocked	blocked	False	0.0	0.0
bsubtilis	rxn01637_c0	blocked	blocked	False	13.54530014123501	13.294548360490673
bsubtilis	rxn05219_c0	blocked	blocked	False	-25.459409689877987	-26.175043300205324
bsubtilis	EX_cpd00082_e0	blocked	blocked	False		
bsubtilis	rxn10237_c0	blocked	blocked	False		
bsubtilis	rxn02663_c0	blocked	blocked	False	-24.185181504092178	-24.17941260183104
bsubtilis	rxn07438_c0	blocked	blocked	False		
bsubtilis	rxn00347_c0	blocked	blocked	False	13.58775474725617	13.756575175319497
bsubtilis	rxn03541_c0	blocked	blocked	False	13.657028239319033	15.514585543226957
bsubtilis	rxn03436_c0	blocked	blocked	False	18.612417866249302	18.521324447308302
bsubtilis	rxn03248_c0	blocked	blocked	False	13.375057545659331	16.98363822013704
bsubtilis	rxn00438_c0	blocked	blocked	False	0.30397458516938514	0.2964883371363385
bsubtilis	rxn27289_c0	blocked	blocked	False		
bsubtilis	rxn01867_c0	blocked	blocked	False	-25.089488426283907	-25.150051550601376
bsubtilis	rxn00702_c0	blocked	blocked	False	5.024984520258897	3.2904078252425393
bsubtilis	rxn23589_c0	blocked	blocked	False	-1.5657850360192995	-2.175079864779036
bsubtilis	rxn01146_c0	blocked	blocked	False	-3.8171559378720303	-4.392705523432312
bsubtilis	rxn06023_c0	blocked	blocked	False		
bsubtilis	EX_cpd00307_e0	blocked	blocked	False		
bsubtilis	EX_cpd00971_e0	blocked	blocked	False		
bsubtilis	EX_cpd00159_e0	blocked	blocked	False		
bsubtilis	rxn00214_c0	blocked	blocked	False	2.887515489568102	2.887515489568102
bsubtilis	rxn14427_c0	blocked	blocked	False		
bsubtilis	rxn08895_c0	blocked	blocked	False		
bsubtilis	rxn00977_c0	blocked	blocked	False	-10.746549526821127	-10.746644591779386
bsubtilis	rxn44539_c0	blocked	blocked	False	-62.32057207216235	-70.98346073999687
bsubtilis	rxn01019_c0	blocked	blocked	False	-30.704055026706357	-29.742857096996914
bsubtilis	rxn05296_c0	blocked	blocked	False		
bsubtilis	EX_cpd00108_e0	blocked	blocked	False		
bsubtilis	EX_cpd08023_e0	blocked	blocked	False		
bsubtilis	rxn00467_c0	blocked	blocked	False	9.913959203182984	10.261811013630918
bsubtilis	rxn00065_c0	blocked	blocked	False	7.930921479764351	5.30122079773659
bsubtilis	rxn01068_c0	blocked	blocked	False	9.07478596985493	11.17078304011261
bsubtilis	rxn01171_c0	blocked	blocked	False	34.574861203554335	34.574861203554335
bsubtilis	rxn10225_c0	blocked	blocked	False		
bsubtilis	rxn01459_c0	blocked	blocked	False	-34.64102973367412	-34.66626926394312
bsubtilis	rxn00369_c0	blocked	blocked	False	-14.413083116463781	-16.300479719932014
bsubtilis	rxn00278_c0	blocked	blocked	False	38.17444038884321	38.51243502420279
bsubtilis	rxn01406_c0	blocked	blocked	False	-16.489025903702366	-16.531966715963147
bsubtilis	rxn00800_c0	blocked	blocked	False	9.808892204479534	9.94206579907349
bsubtilis	rxn02666_c0	blocked	blocked	False	23.36131532900643	25.09868442367363
bsubtilis	rxn00804_c0	blocked	blocked	False	36.2885112977888	36.997801303554326
bsubtilis	rxn06377_c0	blocked	blocked	False		
bsubtilis	rxn41896_c0	blocked	blocked	False		
bsubtilis	rxn03243_c0	blocked	blocked	False	13.375057545659786	16.983660773617487
bsubtilis	rxn00775_c0	blocked	blocked	False	-2.5537493355180345	-2.3239984838687633
bsubtilis	rxn02005_c0	blocked	blocked	False	-41.40695012084933	-41.50630823796422
bsubtilis	rxn00950_c0	blocked	blocked	False	20.963599377247476	21.189567748085665
bsubtilis	rxn01351_c0	blocked	blocked	False	-33.53007021182373	-35.39066682121364
bsubtilis	EX_cpd01914_e0	blocked	blocked	False		
bsubtilis	rxn00607_c0	blocked	blocked	False	-50.86646559552122	-50.86660056906345
bsubtilis	EX_cpd08305_e0	blocked	blocked	False		
bsubtilis	rxn12638_c0	blocked	blocked	False		
bsubtilis	EX_cpd00221_e0	blocked	blocked	False		
bsubtilis	rxn04132_c0	blocked	blocked	False	-119.64946416284307	-119.17336111139879
bsubtilis	rxn01053_c0	blocked	blocked	False	-28.58779019202089	-28.648352343833636
bsubtilis	rxn04139_c0	blocked	blocked	False	-27.938247832966255	-27.911001492625957
bsubtilis	rxn00029_c0	blocked	blocked	False	-171.64539148030983	-172.71759989371273
bsubtilis	rxn05450_c0	blocked	blocked	False		
bsubtilis	rxn01466_c0	blocked	blocked	False	-85.91649273271685	-87.37084747355141
bsubtilis	rxn00248_c0	blocked	blocked	False	29.854235479653582	29.752552036683667
bsubtilis	rxn02804_c0	blocked	blocked	False	13.375057545659786	16.98366077361794
bsubtilis	rxn01208_c0	blocked	blocked	False	19.38730582964925	19.36611717990351
bsubtilis	rxn01115_c0	blocked	blocked	False	12.18347007147139	12.22179504906785
bsubtilis	EX_cpd00034_e0	blocked	blocked	False		
bsubtilis	rxn00001_c0	blocked	blocked	False	-15.761795384570178	-16.479271435241415
bsubtilis	rxn01069_c0	blocked	blocked	False	-34.445663837548395	-34.59288540463221
bsubtilis	rxn00751_c0	blocked	blocked	False	-16.366238492398963	-17.617141356233503
bsubtilis	rxn00604_c0	blocked	blocked	False	-4.946137732716352	-4.950837864366122
bsubtilis	rxn00777_c0	blocked	blocked	False	2.9552358392693634	3.04181971147878
bsubtilis	rxn00676_c0	blocked	blocked	False	9.7056779162817	13.604775440015345
bsubtilis	rxn03264_c0	blocked	blocked	False	-68.10400295418128	-70.62444758406639
bsubtilis	rxn00289_c0	blocked	blocked	False	14.789929142774326	14.784760280609618
bsubtilis	rxn00122_c0	blocked	blocked	False	7.894191937841601	4.776772190232709
bsubtilis	rxn01678_c0	blocked	blocked	False	-2.1738353824999876	-0.1614722479774855
bsubtilis	rxn01740_c0	blocked	blocked	False	73.68001191807312	73.65099916134486
bsubtilis	rxn00410_c0	blocked	blocked	False	27.30430592091136	-25.00568420914692
bsubtilis	rxn05514_c0	blocked	blocked	False	0.0	0.0
bsubtilis	rxn05740_c0	blocked	blocked	False		
bsubtilis	rxn04954_c0	blocked	blocked	False	39.24115446189859	38.46847077675369
bsubtilis	rxn02465_c0	blocked	blocked	False	4.762105310887819	4.280698414997914
bsubtilis	rxn00292_c0	blocked	blocked	False	-66.9814996943062	-17.42720960364261
bsubtilis	rxn00772_c0	blocked	blocked	False	-14.460322034923536	-15.594742930318148
bsubtilis	rxn00710_c0	blocked	blocked	False	-48.48422630800023	-48.21659505147208
bsubtilis	rxn02988_c0	blocked	blocked	False	274.7661014155632	274.2273167510889
bsubtilis	EX_cpd00012_e0	blocked	blocked	False		
bsubtilis	EX_cpd11597_e0	blocked	blocked	False		
bsubtilis	rxn05607_c0	blocked	blocked	False	-5.4774369780816645	-5.577188507956658
bsubtilis	rxn20583_c0	blocked	blocked	False	29.283100453022744	29.29018320187075
bsubtilis	rxn03030_c0	blocked	blocked	False	53.697616759895794	57.612512514700626
bsubtilis	rxn01621_c0	blocked	blocked	False	6.479552222899301	6.482280081762994
bsubtilis	rxn14414_c0	blocked	blocked	False		
bsubtilis	ATPM_c0	blocked	blocked	False		
bsubtilis	rxn01073_c0	blocked	blocked	False	14.662246041001197	14.731686039599253
bsubtilis	rxn05656_c0	blocked	blocked	False	-25.459409689877987	-26.175043300205324
bsubtilis	rxn05613_c0	blocked	blocked	False	-25.459409689877987	-26.175043300205324
bsubtilis	rxn12512_c0	blocked	blocked	False	-37.0398830632156	-40.13776251069203
bsubtilis	rxn02128_c0	blocked	blocked	False	-16.51738657819226	-16.512716538666496
bsubtilis	EX_cpd00280_e0	blocked	blocked	False		
bsubtilis	rxn09260_c0	blocked	blocked	False	0.0	0.0
bsubtilis	rxn05581_c0	blocked	blocked	False	0.0	0.0
bsubtilis	rxn01763_c0	blocked	blocked	False	-19.439664463430006	-20.48466945163409
bsubtilis	rxn00187_c0	blocked	blocked	False	-14.084972629517466	-15.06051559025056
bsubtilis	rxn00910_c0	blocked	blocked	False	35.96698689802753	35.22761999686048
bsubtilis	rxn26127_c0	blocked	blocked	False	2.7095089799765617	2.2830912175013225
bsubtilis	rxn06077_c0	blocked	blocked	False		
bsubtilis	rxn00175_c0	blocked	blocked	False	0.08448443819270324	-6.298222079465177
bsubtilis	rxn01851_c0	blocked	blocked	False	-31.36686216980283	-31.425418484049686
bsubtilis	rxn00409_c0	blocked	blocked	False	-0.025327543957700982	-1.1045144423493412
bsubtilis	EX_cpd11596_e0	blocked	blocked	False		
bsubtilis	rxn05350_c0	blocked	blocked	False		
bsubtilis	rxn01871_c0	blocked	blocked	False	-3.0869062465935713	0.9060708399800887
bsubtilis	rxn05390_c0	blocked	blocked	False		
bsubtilis	rxn09188_c0	blocked	blocked	False	-9.119424030432356	-5.469931249789056
bsubtilis	rxn10296_c0	blocked	blocked	False		
bsubtilis	rxn12645_c0	blocked	blocked	False		
bsubtilis	rxn05437_c0	blocked	blocked	False		
bsubtilis	rxn03885_c0	blocked	blocked	False	-49.09991598195532	-49.11801498009075
bsubtilis	rxn03246_c0	blocked	blocked	False	23.928928065832537	23.557222754831713
bsubtilis	rxn01917_c0	blocked	blocked	False	17.181137030879313	16.004587147912275
bsubtilis	rxn05446_c0	blocked	blocked	False		
bsubtilis	rxn00611_c0	blocked	blocked	False	25.685764500302042	25.51669465035937
bsubtilis	EX_cpd00179_e0	blocked	blocked	False		
bsubtilis	rxn00064_c0	blocked	blocked	False	-24.631561541551946	-24.704560566758687
bsubtilis	EX_cpd00047_e0	blocked	blocked	False		
bsubtilis	EX_cpd00209_e0	blocked	blocked	False		
bsubtilis	rxn05734_c0	blocked	blocked	False	-24.819957990257166	-24.83122974735018
bsubtilis	rxn00818_c0	blocked	blocked	False	-2.556403395764505	-2.55652356384212
bsubtilis	rxn08470_c0	blocked	blocked	False	-568.0194526440278	-568.3251555262883
bsubtilis	rxn05539_c0	blocked	blocked	False	-25.459409689877987	-26.175043300205324
bsubtilis	EX_cpd00166_e0	blocked	blocked	False		
bsubtilis	rxn05332_c0	blocked	blocked	False		
bsubtilis	rxn10044_c0	blocked	blocked	False		
bsubtilis	rxn00714_c0	blocked	blocked	False	4.9462753317364445	9.429442028262997
bsubtilis	rxn03409_c0	blocked	blocked	False		
bsubtilis	rxn00048_c0	blocked	blocked	False		
bsubtilis	EX_cpd03424_e0	blocked	blocked	False		
bsubtilis	rxn02473_c0	blocked	blocked	False	-97.32294886625328	-96.90887928362434
bsubtilis	rxn01116_c0	blocked	blocked	False	-3.686864860702258	-3.686864860702258
bsubtilis	rxn05594_c0	blocked	blocked	False	-25.459409689877987	-26.175043300205324
bsubtilis	rxn05334_c0	blocked	blocked	False		
bsubtilis	rxn00990_c0	blocked	blocked	False	-7.894372282963786	-7.448819709866484
bsubtilis	rxn14420_c0	blocked	blocked	False		
bsubtilis	EX_cpd01947_e0	blocked	blocked	False		
bsubtilis	rxn10294_c0	blocked	blocked	False		
bsubtilis	rxn21864_c0	blocked	blocked	False		
bsubtilis	rxn10191_c0	blocked	blocked	False		
bsubtilis	rxn02200_c0	blocked	blocked	False	-67.7502319825636	-69.13871060062752
bsubtilis	rxn00915_c0	blocked	blocked	False	39.86690021178549	44.4603740021318
bsubtilis	EX_cpd00104_e0	blocked	blocked	False		
bsubtilis	rxn05663_c0	blocked	blocked	False	0.0	0.0
bsubtilis	rxn05339_c0	blocked	blocked	False		
bsubtilis	EX_cpd03724_e0	blocked	blocked	False		
bsubtilis	rxn01361_c0	blocked	blocked	False		
bsubtilis	EX_cpd00314_e0	blocked	blocked	False		
bsubtilis	rxn03901_c0	blocked	blocked	False	91.26392434803984	88.9556886507894
bsubtilis	rxn08309_c0	blocked	blocked	False		
