rxn_id	old_deltag	old_deltagerr	new_deltag	new_deltagerr
rxn24558	-19.98	2.24	-89.58	102.35
rxn24559	-115.09	1.38	-405.7	175.85
rxn24560	-115.09	1.38	-405.7	175.85
rxn24561	-105.96	0.91	-259.76	117.16
rxn24562	-105.96	0.91	-259.76	117.16
rxn24563	-3.57	0.8	-65.54	88.98
rxn24564	-1.7	4.94	-78.17	98.84
rxn24566	-13.19	0.99	-78.12	98.84
rxn24568	-1.7	6.1	-77.38	98.84
rxn24574	-2.09	1.3	-65.56	88.98
rxn24576	-34.54	1.84	-8.21	213.35
rxn24578	-28.4	1.67	-32.93	218.36
rxn24579	-62.11	1.36	-567.37	161.75
rxn24580	-94.13	0.75	-390.43	76.66
rxn24581	-104.63	0.81	-403.88	114.23
rxn24582	2.08	5.66	-2.49	137.37
rxn24583	13.87	0.31	35.18	139.33
rxn24584	-8.68	0.27	-32.01	74.59
rxn24585	-59.05	2.72	-84.21	198.26
rxn24586	10000000.0	10000000.0	-110.49	241.36
rxn24590	10000000.0	10000000.0	49.59	249.36
rxn24591	10000000.0	10000000.0	119.07	404.65
rxn24593	10000000.0	10000000.0	-0.07	90.61
rxn24594	-14.83	0.34	-76.36	58.99
rxn24595	-1.02	0.51	-36.98	57.37
rxn24596	-1.1	0.51	12.94	57.28
rxn24598	-5.4	1.05	-18.26	68.56
rxn24600	-97.2	0.8	-382.39	135.8
rxn24602	-97.2	0.8	-382.39	135.8
rxn24603	-3.38	0.51	-33.95	76.06
rxn24604	-6.35	6.52	-29.01	75.6
rxn24605	-40.4	1.05	-139.74	59.8
rxn24616	83.07	3.14	-369.01	252.56
rxn24618	-4.73	0.64	85.03	123.11
rxn24619	-11.0	0.39	-126.73	102.58
rxn24620	0.37	0.45	-87.49	126.54
rxn24621	-8.72	1.32	73.43	149.67
rxn24622	-8.88	1.86	-17.17	183.4
rxn24623	-14.0	0.53	-67.25	114.87
rxn24624	26.71	0.76	123.09	46.34
rxn24625	10.82	0.19	35.67	78.87
rxn24626	0.81	0.22	42.14	61.16
rxn24631	-13.09	0.97	-77.84	108.3
rxn24632	1.52	0.57	0.85	91.32
rxn24633	0.46	3.02	14.77	68.56
rxn24636	-21.64	0.92	-115.73	106.88
rxn24647	-1.91	0.53	-28.09	133.49
rxn24648	-13.15	0.99	-125.38	139.08
rxn24649	-13.19	1.07	-129.66	139.07
rxn24652	6.09	1.32	-79.94	187.86
rxn24653	6.09	1.32	-79.94	187.86
rxn24655	-0.74	0.51	30.35	80.0
rxn24658	-38.89	2.2	-183.69	7.04
rxn24659	26.67	0.39	110.13	7.0
rxn24662	-2.18	0.53	-27.01	133.49
rxn24663	10000000.0	10000000.0	57.82	72.65
rxn24667	10000000.0	10000000.0	-384.69	228.53
rxn24668	-9.06	0.27	-37.9	5.73
rxn24675	-5.89	0.73	48.93	184.64
rxn24676	-31.07	0.7	-95.28	291.67
rxn24677	-18.22	1.85	-118.42	295.74
rxn24678	-18.74	1.74	72.07	252.38
rxn24679	0.0	0.0	0.0	3.62
rxn24680	-94.13	0.75	-411.79	143.17
rxn24681	10000000.0	10000000.0	145.94	195.17
rxn24682	10000000.0	10000000.0	37.93	215.19
rxn24683	10000000.0	10000000.0	37.93	215.19
rxn24687	-20.19	2.24	-115.41	201.0
rxn24688	-20.23	2.27	-119.69	200.98
rxn24695	10000000.0	10000000.0	-3.47	59.04
rxn24696	10000000.0	10000000.0	-47.5	441.87
rxn24701	10000000.0	10000000.0	63.07	229.18
rxn24702	10000000.0	10000000.0	65.6	185.81
rxn24703	10000000.0	10000000.0	37.5	244.52
rxn24704	10000000.0	10000000.0	40.03	68.49
rxn24705	0.23	4.79	-227.34	243.52
rxn24706	10000000.0	10000000.0	-85.09	169.54
rxn24708	-13.04	0.99	-89.71	102.35
rxn24709	-2.15	0.53	-28.08	122.49
rxn24710	-2.15	0.53	-28.08	122.49
rxn24711	-13.04	0.99	-89.71	102.35
rxn24713	-2.15	0.53	-31.02	122.47
rxn24714	-177.08	1.65	-589.29	194.06
rxn24715	-112.0	0.83	-430.29	106.22
rxn24716	-5.33	8.66	42.67	164.13
rxn24717	-5.33	8.71	41.05	164.13
rxn24718	-89.24	1.05	-380.86	8.73
rxn24719	-20.8	3.0	-86.81	146.17
rxn24720	0.07	6.54	-143.46	192.52
rxn24723	-36.3	1.94	-116.41	156.53
rxn24726	-4.36	6.18	-166.75	175.96
rxn24727	-0.87	5.49	-31.81	98.84
rxn24728	-0.87	5.63	287.88	98.84
rxn24729	-12.97	0.99	767.75	191.56
rxn24730	-13.01	1.07	763.47	191.55
rxn24731	3.49	2.37	-32.51	98.84
rxn24732	3.45	2.4	-36.79	98.83
rxn24733	-1.7	5.66	231.86	99.99
rxn24734	3.49	2.37	-32.62	98.84
rxn24735	3.45	2.4	-36.9	98.83
rxn24737	3.49	2.37	-32.5	98.84
rxn24738	3.45	2.4	-36.78	98.83
rxn24739	3.49	2.37	693.35	98.84
rxn24740	3.45	2.4	689.07	98.83
rxn24741	10000000.0	10000000.0	-260.23	124.87
rxn24742	-6.45	3.03	-72.44	192.8
rxn24743	-6.45	3.03	-72.44	192.8
rxn24744	0.65	0.27	-15.49	23.9
rxn24745	0.65	0.27	-9.41	21.16
rxn24746	-1.49	0.27	-3.51	4.43
rxn24747	0.65	0.27	-1.72	45.49
rxn24748	-1.49	0.27	-1.79	45.44
rxn24749	-0.87	5.21	-82.68	100.0
rxn24750	-1.81	0.19	-3.51	4.43
rxn24751	0.33	0.13	0.0	3.62
rxn24752	-0.98	0.4	0.0	3.62
rxn24753	0.39	0.83	2.94	4.95
rxn24754	-1.49	0.27	-3.51	4.43
rxn24755	-3.83	0.39	-23.97	72.9
rxn24757	-3.84	0.39	-0.82	237.54
rxn24759	-2.19	0.53	-11.02	92.13
rxn24760	0.65	0.27	-2.55	43.54
rxn24761	-0.99	0.31	-54.77	60.56
rxn24762	-0.99	0.31	-54.77	60.56
rxn24763	-0.99	0.31	-58.48	89.39
rxn24764	-0.99	0.31	-58.48	89.39
rxn24765	-0.99	0.31	-50.47	97.27
rxn24766	-0.99	0.31	-50.47	97.27
rxn24767	-0.99	0.31	-62.79	107.45
rxn24768	-0.99	0.31	-62.79	107.45
rxn24769	-0.99	0.31	-54.77	60.56
rxn24770	-0.99	0.31	-54.77	60.56
rxn24771	-0.99	0.31	-58.48	89.39
rxn24772	-0.99	0.31	-58.48	89.39
rxn24773	-0.99	0.31	-54.77	60.56
rxn24774	-0.99	0.31	-54.77	60.56
rxn24775	-0.99	0.31	-58.48	89.39
rxn24776	-0.99	0.31	-58.48	89.39
rxn24777	-0.99	0.31	-54.77	60.56
rxn24778	-0.99	0.31	-54.77	60.56
rxn24779	-0.99	0.31	-58.48	89.39
rxn24780	-0.99	0.31	-58.48	89.39
rxn24781	-0.99	0.31	-62.08	91.7
rxn24782	-0.99	0.31	-62.08	91.7
rxn24783	-0.99	0.31	-59.08	92.14
rxn24784	-0.99	0.31	-59.08	92.14
rxn24785	-0.99	0.31	-58.48	89.39
rxn24786	-0.99	0.31	-58.48	89.39
rxn24787	-0.99	0.31	-66.39	90.63
rxn24788	-0.99	0.31	-66.39	90.63
rxn24789	-0.99	0.31	-54.77	60.56
rxn24790	-0.99	0.31	-54.77	60.56
rxn24791	-0.99	0.31	-58.48	89.39
rxn24792	-0.99	0.31	-58.48	89.39
rxn24793	3.3	6.42	-54.18	122.68
rxn24794	3.3	6.42	-54.18	122.68
rxn24795	3.3	6.66	-59.87	79.06
rxn24796	3.3	6.66	-59.87	79.06
rxn24797	-0.99	0.31	-58.48	89.39
rxn24798	-0.99	0.31	-58.48	89.39
rxn24799	-0.99	0.31	-55.56	113.47
rxn24800	-0.99	0.31	-55.56	113.47
rxn24801	-0.99	0.31	-54.77	60.56
rxn24802	-0.99	0.31	-54.77	60.56
rxn24803	3.3	4.27	-58.48	89.39
rxn24804	3.3	4.27	-58.48	89.39
rxn24805	-0.99	0.31	-46.23	86.0
rxn24806	-0.99	0.31	-46.23	86.0
rxn24807	3.3	4.39	-46.23	86.0
rxn24808	3.3	4.39	-46.23	86.0
rxn24809	-0.99	0.31	-54.77	60.56
rxn24810	-0.99	0.31	-58.48	89.39
rxn24811	-0.99	0.31	-54.77	60.56
rxn24812	-0.99	0.31	-58.48	89.39
rxn24813	-0.99	0.31	-54.77	60.56
rxn24814	-0.99	0.31	-58.48	89.39
rxn24815	-0.99	0.31	-58.48	89.39
rxn24816	-0.99	0.31	-54.77	60.56
rxn24817	-0.99	0.31	-54.77	60.56
rxn24818	-0.99	0.31	-58.48	89.39
rxn24819	-0.99	0.31	-54.77	60.56
rxn24820	-0.99	0.31	-58.48	89.39
rxn24821	-82.4	3.41	-595.66	441.2
rxn24822	-82.4	3.41	-595.66	441.2
rxn24823	4.7	2.24	70.55	173.03
rxn24824	-6.27	2.07	181.89	267.96
rxn24825	-2.6	2.39	152.76	181.53
rxn24826	0.0	0.0	-34.99	84.17
rxn24829	-11.02	5.36	29.66	178.55
rxn24840	42.32	0.18	178.4	3.72
rxn24841	42.32	0.18	178.4	3.72
rxn24844	10000000.0	10000000.0	-143.13	176.11
rxn24845	-95.25	0.85	-427.18	159.3
rxn24846	-2.18	9.81	94.9	177.83
rxn24847	-13.16	0.99	-77.53	98.84
rxn24849	3.87	2.37	-35.48	98.84
rxn24851	-0.68	0.53	15.14	118.77
rxn24852	10000000.0	10000000.0	2996.04	431.75
rxn24853	10000000.0	10000000.0	2996.04	431.75
rxn24856	-0.99	0.31	-54.77	60.56
rxn24857	-0.99	0.31	-58.48	89.39
rxn24858	10000000.0	10000000.0	0.02	92.07
rxn24859	-0.99	0.31	-54.77	60.56
rxn24860	-0.99	0.31	-54.77	60.56
rxn24861	-0.99	0.31	-58.48	89.39
rxn24862	-0.99	0.31	-58.48	89.39
rxn24863	-0.99	0.31	-58.48	89.39
rxn24864	-0.99	0.31	-58.48	89.39
rxn24865	-0.99	0.31	-58.48	89.39
rxn24866	-0.99	0.31	-58.48	89.39
rxn24867	-0.99	0.31	-54.18	122.68
rxn24868	-0.99	0.31	-54.18	122.68
rxn24869	-0.99	0.31	-62.79	107.45
rxn24870	-0.99	0.31	-62.79	107.45
rxn24871	-0.99	0.31	-58.48	89.39
rxn24872	-0.99	0.31	-58.48	89.39
rxn24873	-0.99	0.31	-66.39	90.63
rxn24875	-18.53	0.78	-89.42	118.61
rxn24876	-18.53	0.78	-89.42	118.61
rxn24877	-113.8	1.42	-389.79	212.74
rxn24878	-113.8	1.42	-389.79	212.74
rxn24879	-102.93	7.48	-414.55	196.88
rxn24880	-122.99	2.46	-328.81	132.81
rxn24881	-122.99	2.46	-328.81	132.81
rxn24889	-0.99	0.31	-50.47	97.27
rxn24890	-38.35	0.11	-161.07	119.75
rxn24891	10000000.0	10000000.0	78.55	287.11
rxn24892	10000000.0	10000000.0	-92.65	277.84
rxn24893	10000000.0	10000000.0	210.94	278.52
rxn24894	10000000.0	10000000.0	5.69	208.66
rxn24895	10000000.0	10000000.0	-38.54	185.79
rxn24896	10000000.0	10000000.0	98.35	182.06
rxn24899	-3.22	0.56	-154.74	93.54
rxn24900	10000000.0	10000000.0	196.84	251.63
rxn24902	10000000.0	10000000.0	36.4	159.31
rxn24903	10000000.0	10000000.0	5.57	159.28
rxn24905	10000000.0	10000000.0	4.62	70.91
rxn24906	-2.25	0.47	-57.64	91.63
rxn24907	-2.25	0.47	-67.41	110.88
rxn24908	-2.25	0.47	-57.64	91.63
rxn24909	-2.25	0.47	-57.64	91.63
rxn24910	10000000.0	10000000.0	-129.78	251.89
rxn24911	10000000.0	10000000.0	-162.65	253.31
rxn24912	-64.27	3.09	-158.73	268.61
rxn24913	10000000.0	10000000.0	-105.13	273.28
rxn24914	-50.31	3.85	-119.73	229.63
rxn24915	-33.24	4.46	-112.64	242.37
rxn24916	-6.27	1.53	-30.05	224.56
rxn24917	-58.88	3.91	-161.41	239.63
rxn24918	-53.47	3.33	-72.27	283.27
rxn24919	-20.18	2.19	-54.69	255.19
rxn24920	0.0	6.31	36.32	33.67
rxn24921	-4.2	0.57	-4.18	96.07
rxn24924	-4.2	0.57	-1.03	54.41
rxn24927	-10.09	0.84	-31.21	17.29
rxn24928	2.26	0.76	25.95	5.38
rxn24929	-8.44	0.86	-43.34	5.31
rxn24931	-5.97	0.42	766.68	85.93
rxn24932	-1.7	5.27	-78.61	98.84
rxn24934	-109.95	2.25	-271.88	189.09
rxn24935	-109.95	2.25	-271.88	189.09
rxn24936	-13.14	0.99	-78.56	98.84
rxn24938	-109.98	2.25	-283.93	175.95
rxn24939	-109.98	2.25	-283.93	175.95
rxn24940	2.83	0.96	8.15	68.24
rxn24941	-6.7	1.58	-83.87	90.7
rxn24942	-14.26	0.34	-25.69	90.14
rxn24943	-175.24	1.58	-605.86	240.01
rxn24945	-0.35	0.51	30.78	78.16
rxn24946	-5.97	0.42	-44.41	33.54
rxn24948	-0.74	0.51	29.16	78.16
rxn24949	-5.97	0.42	-44.41	33.54
rxn24951	-0.74	0.51	29.16	78.16
rxn24952	-5.97	0.42	-44.41	33.54
rxn24954	-3.83	0.39	-28.52	72.57
rxn24956	-1.7	5.9	-89.72	102.35
rxn24957	-1.7	5.9	-89.73	102.35
rxn24958	-13.16	0.99	-89.71	102.35
rxn24959	-93.39	6.2	-235.62	165.77
rxn24960	-0.01	0.0	68.68	130.23
rxn24961	4.87	3.48	-223.73	150.4
rxn24962	6.85	1.08	21.87	134.97
rxn24963	-20.34	1.78	-180.45	111.98
rxn24964	3.71	2.4	-186.39	156.06
rxn24965	3.71	2.4	-186.39	156.06
rxn24966	-102.36	1.16	-195.42	117.21
rxn24967	-94.39	8.31	-314.18	196.33
rxn24968	-9.17	5.63	-100.64	169.96
rxn24969	-118.19	0.76	-486.04	76.85
rxn24971	-40.99	5.86	-96.97	182.38
rxn24972	-94.13	0.75	-378.56	173.05
rxn24973	-9.17	5.63	-100.38	137.5
rxn24974	-94.39	8.31	-342.91	91.7
rxn24975	-118.19	0.76	-486.04	76.85
rxn24976	-94.13	0.75	-363.89	195.79
rxn24977	-94.39	8.9	-342.91	91.7
rxn24978	-9.17	6.48	-100.38	137.5
rxn24979	-118.19	0.76	-486.04	76.85
rxn24980	-94.13	0.75	-395.29	154.87
rxn24981	-94.39	8.44	-342.91	91.7
rxn24982	-9.17	5.82	-71.92	131.38
rxn24983	-118.19	0.76	-486.04	76.85
rxn24985	-0.0	0.0	0.0	3.62
rxn24987	-96.26	8.08	-378.56	188.62
rxn24988	-94.39	8.04	-342.91	91.7
rxn24989	-9.17	5.23	-100.38	137.5
rxn24990	-118.58	8.03	-471.63	170.05
rxn24991	-94.13	0.75	-392.18	155.78
rxn24992	-94.39	8.4	-328.41	169.04
rxn24993	-9.17	5.77	-86.41	163.09
rxn24994	-118.19	0.76	-486.04	76.85
rxn24995	-35.91	4.43	-94.28	244.41
rxn24996	-27.33	3.53	-105.71	247.3
rxn24997	-44.15	2.69	-139.73	245.24
rxn24998	-52.97	2.82	-147.81	245.12
rxn24999	10000000.0	10000000.0	-117.99	245.78
rxn25000	10000000.0	10000000.0	-104.1	256.45
rxn25001	-55.7	2.54	-124.17	178.76
rxn25002	-35.81	4.45	-162.94	243.34
rxn25003	-53.4	2.73	-112.66	245.77
rxn25004	10000000.0	10000000.0	-142.7	329.89
rxn25005	10000000.0	10000000.0	-112.11	280.93
rxn25006	-26.23	4.63	-115.44	269.6
rxn25008	10000000.0	10000000.0	-30.24	323.39
rxn25009	10000000.0	10000000.0	-137.61	276.69
rxn25010	10000000.0	10000000.0	-128.98	306.61
rxn25011	-33.35	2.77	-132.71	179.04
rxn25012	-39.25	1.74	-26.02	187.25
rxn25013	10000000.0	10000000.0	-152.65	259.92
rxn25014	10000000.0	10000000.0	-127.15	260.7
rxn25015	-52.55	3.91	-124.49	242.42
rxn25016	-53.4	2.73	-116.53	251.77
rxn25017	-53.4	2.73	-117.85	256.7
rxn25018	-27.76	3.44	-90.59	255.88
rxn25019	-27.76	3.44	-102.26	238.41
rxn25020	-27.76	3.44	-97.77	240.65
rxn25021	-44.58	2.57	-129.72	237.96
rxn25022	-53.4	2.73	-122.34	248.83
rxn25023	-53.4	2.73	-122.34	248.83
rxn25024	-53.4	2.73	-126.83	248.66
rxn25025	-53.4	2.73	-116.53	251.77
rxn25026	-53.4	2.73	-123.71	241.96
rxn25027	-53.4	2.73	-123.71	241.96
rxn25028	10000000.0	10000000.0	-103.58	256.17
rxn25029	10000000.0	10000000.0	-101.92	247.9
rxn25030	10000000.0	10000000.0	-115.99	251.44
rxn25031	10000000.0	10000000.0	-93.89	257.64
rxn25032	-58.63	3.92	-147.62	243.95
rxn25033	10000000.0	10000000.0	-158.59	251.39
rxn25034	10000000.0	10000000.0	-125.09	265.65
rxn25035	-81.74	2.47	-258.56	262.99
rxn25036	-101.31	2.19	-269.59	296.48
rxn25037	-93.57	0.91	-427.39	178.16
rxn25038	-93.57	0.91	-428.56	179.39
rxn25039	10000000.0	10000000.0	-138.01	233.19
rxn25040	-16.29	4.6	-114.69	224.11
rxn25041	-80.71	1.84	-504.67	218.15
rxn25046	6.91	0.28	16.05	3.7
rxn25047	4.44	0.24	19.44	41.48
rxn25048	-113.53	0.87	-451.58	28.2
rxn25049	-50.97	4.75	-413.07	326.08
rxn25050	-3.33	0.96	-18.02	68.24
rxn25051	-3.33	0.96	-18.02	68.24
rxn25052	5.03	0.45	28.67	48.68
rxn25054	-16.03	3.67	-277.0	166.91
rxn25058	-78.49	1.57	-327.73	137.32
rxn25059	-82.24	1.58	-343.21	122.48
rxn25062	-112.0	4.39	-364.11	237.48
rxn25063	0.94	7.39	58.39	168.13
rxn25064	-8.04	0.71	-44.91	149.88
rxn25065	5.9	0.61	60.14	122.49
rxn25066	-3.62	0.45	-19.77	116.71
rxn25067	0.0	0.0	-12.79	262.06
rxn25068	-0.94	7.39	-40.76	148.7
rxn25069	-8.04	0.71	-49.75	148.64
rxn25070	62.27	1.18	266.95	70.74
rxn25071	-10.46	5.4	-12.8	178.01
rxn25072	-13.11	5.52	12.7	185.17
rxn25073	10000000.0	10000000.0	-202.31	190.8
rxn25074	10000000.0	10000000.0	-202.31	190.8
rxn25075	10000000.0	10000000.0	-5.76	147.77
rxn25076	10000000.0	10000000.0	37.99	107.21
rxn25077	-115.07	8.34	-304.3	187.46
rxn25078	-115.07	9.92	-304.28	187.46
rxn25079	-98.3	0.83	-379.86	69.7
rxn25080	-48.33	5.17	-260.47	256.21
rxn25081	-48.33	5.4	-260.46	256.21
rxn25082	-104.86	1.27	-433.55	123.85
rxn25083	-64.75	6.42	-228.02	147.81
rxn25084	-100.27	7.87	-242.79	189.31
rxn25085	-64.75	8.97	-228.68	149.0
rxn25094	-6.28	0.45	-30.27	121.9
rxn25095	-6.36	0.45	-30.01	121.9
rxn25096	-6.38	0.45	-29.11	121.9
rxn25097	-6.53	0.45	-30.38	121.9
rxn25098	-6.5	0.45	-30.27	121.9
rxn25099	-6.26	0.45	-29.2	121.9
rxn25100	-6.34	0.45	-29.02	121.9
rxn25101	-0.01	0.0	36.41	91.18
rxn25102	-0.02	0.0	39.58	85.57
rxn25103	-0.0	0.0	33.46	91.1
rxn25104	10000000.0	10000000.0	-483.18	237.03
rxn25105	10000000.0	10000000.0	-933.91	236.62
rxn25106	8.04	0.64	-64.52	120.39
rxn25107	8.04	0.64	-64.58	120.39
rxn25108	8.04	0.64	-64.52	120.39
rxn25109	8.16	0.64	-76.76	120.39
rxn25110	8.16	0.64	-76.53	120.39
rxn25111	8.19	0.64	-73.96	120.39
rxn25112	8.16	0.64	-76.53	120.39
rxn25113	-105.96	0.91	-286.97	109.57
rxn25114	-4.36	7.67	-85.22	175.96
rxn25115	-97.2	0.8	-341.23	119.44
rxn25116	-81.39	6.08	-279.07	119.44
rxn25119	10000000.0	10000000.0	100.02	137.35
rxn25120	10000000.0	10000000.0	-39.67	178.88
rxn25121	10000000.0	10000000.0	-485.91	148.83
rxn25122	-14.25	0.9	27.85	66.42
rxn25123	-3.43	0.48	6.26	41.52
rxn25124	24.01	3.68	-129.92	152.82
rxn25125	-62.8	4.2	-50.74	152.81
rxn25126	-11.73	0.56	-76.18	181.82
rxn25127	11.82	3.81	-8.06	189.99
rxn25128	-12.68	1.02	45.67	108.36
rxn25129	-29.02	1.94	-143.48	194.89
rxn25130	-10.37	0.2	-72.26	108.86
rxn25131	10000000.0	10000000.0	-432.02	234.86
rxn25132	10000000.0	10000000.0	-2113.23	372.44
rxn25133	10000000.0	10000000.0	-23.31	124.35
rxn25135	4.89	0.25	19.34	102.9
rxn25136	3.78	0.26	18.5	46.19
rxn25140	-3.94	0.49	-5.25	64.24
rxn25141	-1.35	0.35	177.73	182.62
rxn25142	-5.04	0.41	133.34	135.44
rxn25147	4.78	1.83	0.0	3.62
rxn25148	10000000.0	10000000.0	-1339.76	460.54
rxn25149	10000000.0	10000000.0	1359.32	468.86
rxn25150	10000000.0	10000000.0	-2759.81	521.7
rxn25151	10000000.0	10000000.0	-2759.81	521.7
rxn25152	10000000.0	10000000.0	-49.95	165.7
rxn25153	10000000.0	10000000.0	-89.0	132.31
rxn25154	10000000.0	10000000.0	-105.93	452.23
rxn25155	10000000.0	10000000.0	70.91	179.21
rxn25156	10000000.0	10000000.0	-1308.63	449.16
rxn25157	10000000.0	10000000.0	-17.86	156.43
rxn25158	10000000.0	10000000.0	6.46	125.15
rxn25159	10000000.0	10000000.0	40.69	120.18
rxn25160	10000000.0	10000000.0	-14.01	110.96
rxn25161	10000000.0	10000000.0	-267.63	160.95
rxn25162	10000000.0	10000000.0	-83.0	175.91
rxn25163	-0.79	0.63	-9.85	3.81
rxn25164	-1.63	0.33	-4.19	3.69
rxn25165	-1.63	0.33	-4.19	3.69
rxn25166	-6.56	0.74	-30.54	3.68
rxn25167	-3.79	0.41	55.42	111.76
rxn25168	10000000.0	10000000.0	-196.31	174.41
rxn25169	10000000.0	10000000.0	-219.41	162.46
rxn25170	10000000.0	10000000.0	-130.08	168.16
rxn25171	-10.08	0.62	-31.27	81.9
rxn25172	10000000.0	10000000.0	-195.48	168.17
rxn25173	10000000.0	10000000.0	-589.63	209.95
rxn25174	10000000.0	10000000.0	-8.01	117.67
rxn25175	10000000.0	10000000.0	-95.1	162.46
rxn25176	-6.44	1.49	-24.78	132.7
rxn25177	-36.61	1.12	-111.95	176.46
rxn25178	-8.63	0.26	-10.5	68.32
rxn25179	-59.88	1.53	-451.64	173.09
rxn25180	10000000.0	10000000.0	-238.74	162.46
rxn25181	10000000.0	10000000.0	19.33	118.73
rxn25182	-6.44	1.59	-38.08	137.08
rxn25183	-70.77	1.77	-498.88	175.36
rxn25184	-8.63	0.26	-26.77	76.76
rxn25185	-6.66	0.55	36.69	161.09
rxn25186	-6.73	0.55	9.93	128.72
rxn25187	-5.71	0.77	33.93	131.77
rxn25188	-4.31	0.75	-27.36	79.4
rxn25189	-13.25	0.96	36.57	107.24
rxn25190	16.38	1.02	8.98	102.25
rxn25191	0.0	0.0	7.06	114.46
rxn25192	-6.73	0.55	16.99	118.22
rxn25197	-1.5	0.55	28.55	96.87
rxn25198	10000000.0	10000000.0	-290.2	218.33
rxn25199	-393.65	14.47	-221.01	331.53
rxn25200	-279.31	14.17	-893.68	258.67
rxn25201	-1.58	0.37	43.53	59.95
rxn25203	-4.36	5.09	-85.28	175.96
rxn25204	-3.88	0.56	-11.86	52.47
rxn25205	-3.83	0.39	-34.2	58.14
rxn25207	10.06	14.25	14.68	111.39
rxn25208	-13.46	13.83	-11.86	52.47
rxn25210	-3.83	0.39	36.14	78.22
rxn25211	-3.83	0.39	14.68	111.39
rxn25212	-224.03	1.48	-1022.73	236.11
rxn25213	-5.97	0.42	-44.41	33.54
rxn25215	-18.97	0.87	0.0	3.62
rxn25216	-5.31	0.46	0.67	3.69
rxn25217	-63.08	0.4	-247.49	173.85
rxn25218	-4.89	0.25	-8.53	92.1
rxn25219	10000000.0	10000000.0	58.34	165.39
rxn25220	10000000.0	10000000.0	-295.52	194.2
rxn25221	10000000.0	10000000.0	76.68	183.75
rxn25222	10000000.0	10000000.0	-56.45	506.78
rxn25223	10000000.0	10000000.0	18.72	100.94
rxn25224	10000000.0	10000000.0	71.15	78.66
rxn25225	10000000.0	10000000.0	78.32	119.5
rxn25226	10000000.0	10000000.0	-9.1	137.2
rxn25227	10000000.0	10000000.0	-116.96	143.84
rxn25228	10000000.0	10000000.0	-295.52	194.2
rxn25229	10000000.0	10000000.0	18.64	100.94
rxn25230	10000000.0	10000000.0	78.61	130.76
rxn25231	18.1	2.1	58.03	155.52
rxn25232	-10.96	1.38	-65.71	96.96
rxn25233	-18.75	0.66	-80.18	117.37
rxn25234	-51.9	0.94	-66.54	86.81
rxn25235	-94.13	0.75	-390.43	76.66
rxn25236	-0.81	0.22	-8.3	105.45
rxn25239	-0.47	0.41	-35.79	106.63
rxn25240	-6.77	0.68	-53.58	198.83
rxn25241	-83.02	1.05	-307.53	102.19
rxn25242	2.54	7.43	-3.65	180.58
rxn25243	-4.36	5.84	-85.25	175.96
rxn25244	7.97	3.23	94.52	224.97
rxn25245	-5.06	0.57	-38.46	160.46
rxn25249	-1.22	0.57	12.36	119.05
rxn25253	-6.77	0.49	-27.62	86.68
rxn25258	-16.89	1.86	-98.13	106.21
rxn25259	-18.91	2.52	22.58	153.12
rxn25260	-122.11	1.35	-551.38	147.32
rxn25261	0.0	0.0	-3.29	102.71
rxn25262	-15.25	0.71	-97.64	125.18
rxn25263	45.16	0.61	154.77	71.2
rxn25264	2.94	0.36	5.96	103.65
rxn25268	0.0	0.0	-9.97	105.42
rxn25269	-1.99	0.41	1.64	106.7
rxn25270	-0.05	5.09	29.06	105.8
rxn25271	5.02	5.04	-7.28	79.33
rxn25272	1.98	0.72	17.52	73.98
rxn25273	-14.19	1.06	-69.3	24.0
rxn25274	0.34	0.84	86.75	562.47
rxn25275	0.34	0.84	86.75	562.47
rxn25276	-4.07	0.85	-19.39	103.72
rxn25277	-4.07	0.85	-19.39	103.72
rxn25278	-0.0	0.0	15.08	100.15
rxn25279	-0.62	0.69	-41.32	121.26
rxn25280	-11.3	2.13	-124.96	118.5
rxn25281	-6.74	5.12	-13.56	203.88
rxn25282	-29.3	1.58	-117.28	68.2
rxn25283	1.79	1.45	-8.63	99.88
rxn25284	1.79	1.45	-8.63	99.88
rxn25285	-13.16	0.99	-89.62	102.35
rxn25286	-3.77	0.51	-35.57	76.06
rxn25287	-3.77	0.51	-35.57	76.06
rxn25288	-3.88	0.56	-27.33	66.89
rxn25289	-0.35	0.51	47.05	86.08
rxn25292	-1.7	19.13	-27.33	66.89
rxn25293	-2.67	19.14	47.05	86.08
rxn25295	-2.67	19.87	47.05	86.08
rxn25297	-1.7	19.85	-2.2	4.25
rxn25299	-1.7	19.16	-2.2	4.25
rxn25301	10000000.0	10000000.0	-57.17	169.34
rxn25302	-0.74	0.51	58.77	272.92
rxn25304	-2.67	18.37	76.46	131.29
rxn25306	-2.67	18.33	76.46	131.29
rxn25308	-4.36	5.08	-73.25	173.94
rxn25309	-4.36	5.15	-73.19	173.94
rxn25310	-4.36	5.09	-73.68	173.94
rxn25311	-4.36	5.15	-74.41	173.94
rxn25312	-4.36	5.28	-71.54	173.94
rxn25317	-6.37	3.76	-296.45	240.96
rxn25322	-99.87	6.68	-358.11	101.52
rxn25323	-99.87	6.68	-358.11	101.52
rxn25324	10000000.0	10000000.0	-240.39	301.29
rxn25325	10000000.0	10000000.0	-35.94	165.04
rxn25326	-15.02	8.0	-115.66	195.12
rxn25327	10000000.0	10000000.0	-85.35	175.96
rxn25329	10000000.0	10000000.0	-35.96	165.04
rxn25330	-13.97	0.69	-115.64	195.12
