species_id,nutrient_group,nutrient_core,nutrient_noncore,metal_core,metal_noncore,odds_ratio,fisher_p
s__Legionella_quateirensis--RS_GCF_001467955.1,Phz_genes,2,0,3,0,,1.0
s__Providencia_C_vermicola_A--RS_GCF_010748935.1,Phz_genes,2,0,2,0,,1.0
s__Microbacterium_azadirachtae--RS_GCF_000956545.1,Phz_genes,3,0,3,0,,1.0
s__Amycolatopsis_pretoriensis--RS_GCF_900107925.1,Phz_genes,2,0,3,0,,1.0
s__Rosenbergiella_nectarea--RS_GCF_900111105.1,Phz_genes,1,1,2,0,0.0,1.0
s__Photorhabdus_heterorhabditis--RS_GCF_018448905.1,Phz_genes,0,4,2,0,0.0,0.06666666666666667
s__Plantibacter_sp001423185--RS_GCF_001423185.1,Phz_genes,2,0,3,0,,1.0
s__WRAC01_sp009780415--GB_GCA_009780415.1,Phz_genes,1,1,2,0,0.0,1.0
s__Vescimonas_sp900548615--GB_GCA_900548615.1,Phz_genes,2,0,1,4,inf,0.14285714285714288
s__Klebsiella_michiganensis--RS_GCF_002925905.1,Phz_genes,2,2,2,12,6.0,0.19705882352941176
s__CAIYLH01_sp903884235--GB_GCA_903884235.1,Phz_genes,2,1,2,4,4.0,0.5238095238095238
s__Phenylobacterium_sp903822175--GB_GCA_903822175.1,Phz_genes,1,2,1,1,0.5,1.0
s__MAAG01_sp002163065--GB_GCA_002163065.1,Phz_genes,0,2,0,3,,1.0
s__OLB14_sp020047815--GB_GCA_020047815.1,Phz_genes,0,2,3,0,0.0,0.10000000000000002
s__R2A130_sp011087605--GB_GCA_011087605.1,Phz_genes,2,0,2,0,,1.0
s__Ga0077530_sp900117415--RS_GCF_900117415.1,Phz_genes,1,1,0,6,inf,0.25
s__Pseudochrobactrum_sp021733665--GB_GCA_021733665.1,Phz_genes,2,0,4,0,,1.0
s__Actinokineospora_fastidiosa--RS_GCF_014648415.1,Phz_genes,2,0,2,0,,1.0
s__Collimonas_pratensis--RS_GCF_001584185.1,Phz_genes,2,0,4,0,,1.0
s__Vagococcus_carniphilus--RS_GCF_014397115.1,Phz_genes,2,0,2,0,,1.0
s__Bradyrhizobium_daqingense--RS_GCF_021044685.1,Phz_genes,3,0,4,0,,1.0
s__Lentzea_albida--RS_GCF_900111005.1,Phz_genes,2,1,4,0,0.0,0.42857142857142855
s__Thermomonas_haemolytica--RS_GCF_004346265.1,Phz_genes,2,0,2,0,,1.0
s__Stenotrophomonas_maltophilia_AT--RS_GCF_013464915.1,Phz_genes,2,0,2,0,,1.0
s__Marinobacter_confluentis--RS_GCF_004785685.1,Phz_genes,3,0,2,0,,1.0
s__79-D21_sp000402835--GB_GCA_000402835.1,Phz_genes,0,2,0,2,,1.0
s__Enterococcus_B_faecium--RS_GCF_001544255.1,Phz_genes,1,3,3,37,4.111,0.32678212315194727
s__Lysinibacillus_capsici--RS_GCF_003367505.1,Phz_genes,2,2,3,0,0.0,0.42857142857142855
s__Aeromonas_popoffii--RS_GCF_000820025.1,Phz_genes,1,1,1,2,2.0,1.0
s__Bosea_thiooxidans--RS_GCF_900168195.1,Phz_genes,2,0,2,3,inf,0.4285714285714286
s__Acinetobacter_calcoaceticus--RS_GCF_000368965.1,Phz_genes,2,2,3,1,0.333,1.0
s__Serratia_surfactantfaciens--RS_GCF_001642805.2,Phz_genes,2,0,3,1,inf,1.0
s__Mesorhizobium_jarvisii--RS_GCF_003601985.1,Phz_genes,1,1,5,1,0.2,0.46428571428571425
s__Stappia_taiwanensis--RS_GCF_014635285.1,Phz_genes,2,0,2,0,,1.0
s__Streptomyces_griseoluteus--RS_GCF_004784465.1,Phz_genes,4,0,3,2,inf,0.4444444444444444
s__Bradyrhizobium_guangzhouense--RS_GCF_004114955.1,Phz_genes,4,0,2,0,,1.0
s__Bradyrhizobium_diversitatis--RS_GCF_016031635.1,Phz_genes,3,0,3,2,inf,0.4642857142857143
s__E85_sp003149435--RS_GCF_020883455.1,Phz_genes,2,0,3,0,,1.0
s__Pseudomonas_E_marvdashtae--RS_GCF_014268655.2,Phz_genes,2,0,3,1,inf,1.0
s__Rhodococcus_wratislaviensis_A--RS_GCF_014256275.1,Phz_genes,2,0,7,0,,1.0
s__Janthinobacterium_sp002846335--RS_GCF_002846335.1,Phz_genes,2,0,4,1,inf,1.0
s__JAHJTW01_sp002790835--GB_GCA_002790835.1,Phz_genes,2,0,0,2,inf,0.3333333333333333
s__Cryobacterium_luteum--RS_GCF_900110125.1,Phz_genes,0,2,2,1,0.0,0.4000000000000001
s__Paenarthrobacter_nicotinovorans--RS_GCF_021919345.1,Phz_genes,1,1,2,1,0.5,1.0
s__Acidovorax_sp000302535--RS_GCF_000302535.1,Phz_genes,4,0,1,11,inf,0.002747252747252748
s__CAIYLH01_sp903879335--GB_GCA_903879335.1,Phz_genes,2,0,2,1,inf,1.0
s__Emergencia_sp904420065--GB_GCA_904420065.1,Phz_genes,0,2,0,4,,1.0
s__Stenotrophomonas_maltophilia_Q--RS_GCF_002799165.1,Phz_genes,2,0,2,3,inf,0.4285714285714286
s__Enterobacter_cloacae_M--RS_GCF_002208095.1,Phz_genes,2,1,2,3,3.0,1.0
s__Bradyrhizobium_japonicum_B--RS_GCF_024585165.1,Phz_genes,3,0,3,2,inf,0.4642857142857143
s__UBA7398_sp002470135--GB_GCA_002470135.1,Phz_genes,0,2,1,3,0.0,1.0
s__Micromonospora_arenicola--RS_GCF_006716065.1,Phz_genes,2,2,2,2,1.0,1.0
s__JAAUOP01_sp012034805--GB_GCA_012034805.1,Phz_genes,0,2,0,5,,1.0
s__Rhodococcus_globerulus--RS_GCF_001894805.1,Phz_genes,2,0,4,0,,1.0
s__Staphylococcus_cohnii--RS_GCF_002902365.1,Phz_genes,0,2,2,6,0.0,1.0
s__JAEWUC01_sp023397505--GB_GCA_023397505.1,Phz_genes,2,0,2,0,,1.0
s__Streptomyces_glaucescens--RS_GCF_002154375.1,Phz_genes,2,2,4,2,0.5,1.0
s__Pseudomonas_E_cremoris--RS_GCF_014230465.1,Phz_genes,2,1,3,0,0.0,1.0
s__Sphingomonas_koreensis--RS_GCF_002797435.1,Phz_genes,2,0,7,6,inf,0.4857142857142857
s__Rhizobium_anhuiense--RS_GCF_003985145.1,Phz_genes,2,0,4,0,,1.0
s__Pseudomonas_E_koreensis--RS_GCF_012986595.1,Phz_genes,2,0,3,0,,1.0
s__Streptomyces_chromofuscus--RS_GCF_015160875.1,Phz_genes,1,1,6,0,0.0,0.25
s__Streptomyces_nodosus--RS_GCF_008704995.1,Phz_genes,2,1,2,2,2.0,1.0
s__Pseudomonas_E_lurida--RS_GCF_002563895.1,Phz_genes,1,2,3,0,0.0,0.4000000000000001
s__Pseudomonas_E_sp003852235--RS_GCF_003852235.1,Phz_genes,7,2,3,2,2.333,0.5804195804195804
s__Streptomyces_globosus--RS_GCF_003325375.1,Phz_genes,2,1,4,2,1.0,1.0
s__Paraburkholderia_megapolitana--RS_GCF_007556815.1,Phz_genes,6,0,2,0,,1.0
s__Bradyrhizobium_sp004212635--RS_GCF_004212635.1,Phz_genes,3,0,4,0,,1.0
s__Corallococcus_exiguus--RS_GCF_009909105.1,Phz_genes,1,1,2,6,3.0,1.0
s__Paraburkholderia_sp011752995--RS_GCF_011752995.1,Phz_genes,2,1,1,1,2.0,1.0
s__Xanthomonas_cannabis--RS_GCF_000802365.1,Phz_genes,1,3,1,1,0.333,1.0
s__Streptomyces_sp000720175--RS_GCF_000720175.1,Phz_genes,3,0,6,4,inf,0.49650349650349646
s__Microbacterium_sp001423615--RS_GCF_001423615.1,Phz_genes,1,1,2,1,0.5,1.0
s__Labedella_gwakjiensis--RS_GCF_003014675.1,Phz_genes,2,0,3,0,,1.0
s__Mesorhizobium_sp006442965--RS_GCF_006442965.1,Phz_genes,2,0,5,1,inf,1.0
s__Allorhizobium_vitis_B--RS_GCF_001758275.2,Phz_genes,3,0,4,2,inf,0.5
s__Bog-752_sp003132645--GB_GCA_003132645.1,Phz_genes,1,1,1,5,5.0,0.46428571428571425
s__Sulfotelmatobacter_sp003168355--GB_GCA_003168355.1,Phz_genes,3,0,1,3,inf,0.14285714285714285
s__ALPHA2B_sp005503065--GB_GCA_005503065.1,Phz_genes,2,0,5,0,,1.0
s__Frankia_coriariae--RS_GCF_001017755.1,Phz_genes,0,2,3,0,0.0,0.10000000000000002
s__Rossellomorea_marisflavi--RS_GCF_001274775.1,Phz_genes,0,3,2,0,0.0,0.10000000000000002
s__Lysobacter_sp013361435--RS_GCF_021284765.1,Phz_genes,1,2,3,0,0.0,0.4000000000000001
s__JACNJF01_sp018669845--GB_GCA_018669845.1,Phz_genes,0,2,0,2,,1.0
s__UBA9659_sp018645845--GB_GCA_018645845.1,Phz_genes,1,2,0,4,inf,0.4285714285714286
s__Gemmatimonas_sp016741895--GB_GCA_016741895.1,Phz_genes,2,0,2,3,inf,0.4285714285714286
s__CFX2_sp017303775--GB_GCA_017303775.1,Phz_genes,0,2,0,4,,1.0
s__Devosia_oryziradicis--RS_GCF_016698645.1,Phz_genes,2,1,1,2,4.0,1.0
s__Bradyrhizobium_elkanii--RS_GCF_023278185.1,Phz_genes,2,1,1,3,6.0,0.48571428571428565
s__Sinorhizobium_fredii_C--RS_GCF_002944405.1,Phz_genes,1,1,4,3,0.75,1.0
s__Tatumella_ptyseos--RS_GCF_000735525.1,Phz_genes,0,2,1,2,0.0,1.0
s__Phytomonospora_endophytica--RS_GCF_014202425.1,Phz_genes,3,0,3,0,,1.0
s__Pseudomonas_E_brassicacearum_A--RS_GCF_000585995.1,Phz_genes,2,0,3,0,,1.0
s__Bosea_sp003952665--RS_GCF_003952665.1,Phz_genes,6,0,2,0,,1.0
s__Pectinatus_frisingensis--RS_GCF_015732285.1,Phz_genes,0,3,1,2,0.0,1.0
s__Paenibacillus_polysaccharolyticus--RS_GCF_900102085.1,Phz_genes,1,1,3,0,0.0,0.4000000000000001
s__Saccharopolyspora_endophytica--RS_GCF_018070075.1,Phz_genes,2,0,3,1,inf,1.0
s__Streptomyces_violens--RS_GCF_000717745.1,Phz_genes,2,1,5,1,0.4,1.0
s__Ensifer_sp002002725--RS_GCF_002002725.1,Phz_genes,3,0,5,1,inf,1.0
s__Pseudomonas_E_sp002112385--RS_GCF_002112385.1,Phz_genes,2,0,3,0,,1.0
s__Lustribacter_telmatis--GB_GCA_003164045.1,Phz_genes,2,0,0,2,inf,0.3333333333333333
s__Catenulispora_pinisilvae--RS_GCF_015356865.1,Phz_genes,3,0,2,0,,1.0
s__Planomonospora_parontospora--GB_GCA_014647935.1,Phz_genes,3,1,3,1,1.0,1.0
s__Intestinibaculum_porci--RS_GCF_003925875.1,Phz_genes,0,4,2,10,0.0,1.0
s__Sodaliphilus_sp902785925--GB_GCA_902785925.1,Phz_genes,1,1,1,3,3.0,1.0
s__Treponema_D_sp002373205--GB_GCA_002373205.1,Phz_genes,1,1,1,15,15.0,0.2156862745098039
s__Leucobacter_aridicollis_A--RS_GCF_024399335.1,Phz_genes,0,2,0,2,,1.0
s__Mycobacterium_psychrotolerans--RS_GCF_010729305.1,Phz_genes,2,0,3,0,,1.0
s__Novosphingobium_aromaticivorans--RS_GCF_000013325.1,Phz_genes,2,0,2,0,,1.0
s__Burkholderia_ambifaria--RS_GCF_000203915.1,Phz_genes,1,2,2,3,0.75,1.0
s__Mesorhizobium_sp004020105--RS_GCF_016756595.1,Phz_genes,1,2,4,5,0.625,1.0
s__Microbispora_aerata--RS_GCF_014647835.1,Phz_genes,4,0,3,0,,1.0
s__Pseudomonas_E_japonica_A--RS_GCF_013522925.1,Phz_genes,1,2,3,0,0.0,0.4000000000000001
s__Mesorhizobium_sp003952385--RS_GCF_003952385.1,Phz_genes,2,0,5,3,inf,1.0
s__Mesorhizobium_sp003952425--RS_GCF_003952425.1,Phz_genes,2,5,3,13,1.733,0.6213854795090493
s__Luteibacter_anthropi--RS_GCF_011759365.1,Phz_genes,2,0,4,0,,1.0
s__Streptomyces_sp004187715--RS_GCF_004187715.1,Phz_genes,2,0,3,1,inf,1.0
s__Palsa-343_sp003167515--GB_GCA_003167515.1,Phz_genes,1,1,2,5,2.5,1.0
s__Phenylobacterium_sp018821435--GB_GCA_018821435.1,Phz_genes,2,0,3,0,,1.0
s__Vibrio_litoralis--RS_GCF_000426765.1,Phz_genes,1,1,2,0,0.0,1.0
s__Maritimibacter_alkaliphilus--RS_GCF_000152805.1,Phz_genes,2,0,1,3,inf,0.4000000000000001
s__JACJXW01_sp020636435--GB_GCA_020636435.1,Phz_genes,2,0,2,4,inf,0.4285714285714286
s__Halioglobus_sp024234855--GB_GCA_024234855.1,Phz_genes,1,1,3,0,0.0,0.4000000000000001
s__RQOF01_sp003854955--GB_GCA_016934605.1,Phz_genes,0,2,4,1,0.0,0.14285714285714288
s__Raphidiopsis_raciborskii--RS_GCF_003367075.2,Phz_genes,1,1,2,2,1.0,1.0
s__Burkholderia_humptydooensis--RS_GCF_001462435.1,Phz_genes,1,2,1,7,3.5,0.49090909090909096
s__Bradyrhizobium_sp900176205--RS_GCF_900176205.1,Phz_genes,4,0,2,0,,1.0
s__Streptomyces_buecherae--RS_GCF_014295035.1,Phz_genes,3,1,5,2,1.2,1.0
s__Lonsdalea_populi--RS_GCF_015999465.1,Phz_genes,1,1,2,2,1.0,1.0
s__Dysgonomonas_sp011039205--RS_GCF_011039205.1,Phz_genes,2,0,3,2,inf,1.0
s__Modestobacter_caceresii--RS_GCF_000761485.1,Phz_genes,2,0,3,0,,1.0
s__Bradyrhizobium_cajani--RS_GCF_009759665.1,Phz_genes,2,2,4,0,0.0,0.42857142857142855
s__PALSA-1003_sp005888955--GB_GCA_005888955.1,Phz_genes,0,2,1,1,0.0,1.0
s__Limnohabitans_A_sp903916355--GB_GCA_903916355.1,Phz_genes,2,0,3,0,,1.0
s__Palsa-881_sp903870555--GB_GCA_903870555.1,Phz_genes,2,0,2,1,inf,1.0
s__Ferruginibacter_pinensis_A--GB_GCA_945870835.1,Phz_genes,1,1,0,6,inf,0.25
s__Tatumella_morbirosei--RS_GCF_000757425.2,Phz_genes,2,0,3,0,,1.0
s__Streptomyces_somaliensis--GB_GCA_012396115.1,Phz_genes,2,0,3,1,inf,1.0
s__Roseomonas_B_sp020249265--GB_GCA_020249265.1,Phz_genes,2,0,1,3,inf,0.4000000000000001
s__Maricaulis_maris_A--RS_GCF_000014745.1,Phz_genes,1,1,1,1,1.0,1.0
s__QANA01_sp017439085--GB_GCA_017439085.1,Phz_genes,0,2,3,4,0.0,0.5000000000000001
s__Mobilitalea_sp023414875--GB_GCA_023414875.1,Phz_genes,1,1,3,0,0.0,0.4000000000000001
s__13-2-20CM-66-19_sp021808195--GB_GCA_021808195.1,Phz_genes,2,1,1,2,4.0,1.0
s__Anaeromusa_acidaminophila--RS_GCF_000374545.1,Phz_genes,2,0,3,0,,1.0
s__Pseudomonas_E_sp000931465--RS_GCF_000931465.1,Phz_genes,2,0,4,1,inf,1.0
s__Comamonas_avium--RS_GCF_014836675.1,Phz_genes,2,0,3,0,,1.0
s__Pseudomonas_E_lactucae--RS_GCF_016937615.1,Phz_genes,2,0,4,1,inf,1.0
s__Mesorhizobium_sp006440735--RS_GCF_006440735.1,Phz_genes,2,0,5,0,,1.0
s__Metabacillus_halosaccharovorans--RS_GCF_002019635.1,Phz_genes,1,1,2,5,2.5,1.0
s__Pararhodobacter_sp007120685--GB_GCA_007120685.1,Phz_genes,1,1,0,3,inf,0.4000000000000001
s__Endobacterium_sp900472395--GB_GCA_900472395.1,Phz_genes,3,0,3,1,inf,1.0
s__Pseudomonas_F_furukawaii--RS_GCF_002355475.1,Phz_genes,2,0,4,0,,1.0
s__Xanthomonas_campestris--RS_GCF_000007145.1,Phz_genes,2,2,2,4,2.0,1.0
s__UBA7748_sp900314535--GB_GCA_900314535.1,Phz_genes,0,2,1,8,0.0,1.0
s__Dysosmobacter_pullicola--GB_GCA_019118935.1,Phz_genes,0,2,1,6,0.0,1.0
s__Thalassospira_povalilytica--RS_GCF_002844235.1,Phz_genes,3,0,2,5,inf,0.16666666666666666
s__Stenotrophomonas_sp002345545--GB_GCA_002345545.1,Phz_genes,2,0,2,4,inf,0.4285714285714286
s__Psychrobacter_celer--RS_GCF_016107555.1,Phz_genes,0,3,1,3,0.0,1.0
s__Nocardioides_sp000192415--RS_GCF_015752315.1,Phz_genes,2,0,4,3,inf,0.5
s__Hydrogenophaga_sp011388215--RS_GCF_011388215.1,Phz_genes,2,1,3,0,0.0,1.0
s__Ensifer_sp900469595--RS_GCF_020035535.1,Phz_genes,2,0,5,1,inf,1.0
s__Gilliamella_bombi--RS_GCF_900103255.1,Phz_genes,0,2,2,2,0.0,0.4666666666666667
s__Ruminococcus_flavefaciens_I--RS_GCF_900143025.1,Phz_genes,1,1,1,1,1.0,1.0
s__Streptomyces_aurantiacus--RS_GCF_001418335.1,Phz_genes,3,0,7,0,,1.0
s__Paenibacillus_amylolyticus--RS_GCF_004001025.1,Phz_genes,2,0,3,1,inf,1.0
s__Paenibacillus_sp001955925--RS_GCF_001955925.1,Phz_genes,2,0,3,0,,1.0
s__Streptomyces_netropsis--RS_GCF_014203545.1,Phz_genes,3,1,5,0,0.0,0.4444444444444444
s__Streptomyces_sviceus--RS_GCF_003443735.1,Phz_genes,1,2,5,0,0.0,0.10714285714285714
s__Mesorhizobium_sp006440675--RS_GCF_006440675.2,Phz_genes,2,0,6,1,inf,1.0
s__Enterobacter_asburiae_D--RS_GCF_024599655.1,Phz_genes,2,0,2,0,,1.0
s__Halomonas_sp000219565--RS_GCF_923868895.1,Phz_genes,2,0,2,0,,1.0
s__Flavobacterium_oncorhynchi--RS_GCF_002217355.1,Phz_genes,2,1,3,2,1.333,1.0
s__SKNL01_sp007132975--GB_GCA_007132975.1,Phz_genes,1,1,2,2,1.0,1.0
s__JABDFW01_sp903882935--GB_GCA_903882935.1,Phz_genes,2,0,1,3,inf,0.4000000000000001
s__CAILQO01_sp903836285--GB_GCA_903836285.1,Phz_genes,1,2,0,2,inf,1.0
s__UBA965_sp903889425--GB_GCA_903889425.1,Phz_genes,1,1,1,8,8.0,0.3454545454545455
s__CAG-238_sp000435615--GB_GCA_000435615.1,Phz_genes,1,1,1,3,3.0,1.0
s__Stenotrophomonas_maltophilia_F--RS_GCF_000284595.1,Phz_genes,2,1,2,4,4.0,0.5238095238095238
s__Corynebacterium_glutamicum--RS_GCF_000011325.1,Phz_genes,1,2,2,2,0.5,1.0
s__Bacillus_gobiensis--RS_GCF_001278705.1,Phz_genes,2,0,3,0,,1.0
s__Hymenobacter_radiodurans--RS_GCF_004355185.1,Phz_genes,2,0,3,1,inf,1.0
s__Janthinobacterium_sp009208735--RS_GCF_009208735.1,Phz_genes,0,2,4,0,0.0,0.06666666666666667
s__Arthrobacter_B_sp024385465--RS_GCF_024385465.1,Phz_genes,2,0,2,0,,1.0
s__Enterocloster_bolteae--RS_GCF_002234575.2,Phz_genes,1,3,3,5,0.556,1.0
s__Chromobacterium_vaccinii--RS_GCF_000971335.1,Phz_genes,1,3,2,0,0.0,0.4000000000000001
s__Porticoccus_sp002707685--GB_GCA_002707685.1,Phz_genes,2,0,1,2,inf,0.4000000000000001
s__Pusillimonas_A_maritima--RS_GCF_003576595.1,Phz_genes,3,2,1,5,7.5,0.24242424242424238
s__RFSX01_sp013042795--GB_GCA_013042795.1,Phz_genes,0,2,1,2,0.0,1.0
s__Phenylobacterium_sp001429025--RS_GCF_001429025.1,Phz_genes,2,0,2,3,inf,0.4285714285714286
s__Microbacterium_sp005774735--RS_GCF_005774735.1,Phz_genes,0,2,3,4,0.0,0.5000000000000001
s__Mesorhizobium_sp001899205--GB_GCA_001899205.1,Phz_genes,2,0,4,3,inf,0.5
s__70-18_sp001899585--GB_GCA_001899585.1,Phz_genes,1,2,1,1,0.5,1.0
s__Streptococcus_agalactiae--RS_GCF_000186445.1,Phz_genes,0,3,4,17,0.0,1.0
s__Methylobacterium_isbiliense--RS_GCF_022179325.1,Phz_genes,1,1,7,2,0.286,0.49090909090909096
s__Thalassobius_mediterraneus--RS_GCF_001458435.1,Phz_genes,2,0,1,1,inf,1.0
s__Mycobacterium_senegalense--RS_GCF_019645875.1,Phz_genes,2,1,4,3,1.5,1.0
s__Mesorhizobium_erdmanii--RS_GCF_000472705.1,Phz_genes,2,0,5,0,,1.0
s__Paraburkholderia_oxyphila--RS_GCF_000685075.1,Phz_genes,2,2,2,1,0.5,1.0
s__Streptomyces_lateritius--RS_GCF_014649715.1,Phz_genes,2,0,4,0,,1.0
s__Streptomyces_filamentosus--RS_GCF_014654895.1,Phz_genes,1,3,5,0,0.0,0.047619047619047616
s__Chryseobacterium_bernardetii--RS_GCF_003815975.1,Phz_genes,2,0,1,3,inf,0.4000000000000001
s__Burkholderia_cepacia_C--RS_GCF_001039005.1,Phz_genes,2,0,2,2,inf,0.4666666666666667
s__Microbacterium_sp010634855--RS_GCF_010634855.1,Phz_genes,0,2,3,0,0.0,0.10000000000000002
s__Pseudomonas_sp017491605--RS_GCF_017491605.1,Phz_genes,3,0,4,0,,1.0
s__Agrobacterium_fabacearum--RS_GCF_009649785.1,Phz_genes,2,2,2,9,4.5,0.5164835164835164
s__Exiguobacterium_A_indicum--RS_GCF_001939065.1,Phz_genes,1,1,4,3,0.75,1.0
s__UBA9659_sp018665025--GB_GCA_018665025.1,Phz_genes,1,1,1,2,2.0,1.0
s__B3T1B10_sp022562295--GB_GCA_022562295.1,Phz_genes,1,1,1,1,1.0,1.0
s__Serratia_B_rhizosphaerae--RS_GCF_009817885.1,Phz_genes,2,1,2,1,1.0,1.0
s__Rhizobium_C_album--RS_GCF_003122325.1,Phz_genes,2,1,0,2,inf,0.4000000000000001
s__Saccharopolyspora_D_erythraea--RS_GCF_000062885.1,Phz_genes,4,0,5,0,,1.0
s__Burkholderia_pyrrocinia--RS_GCF_001028665.1,Phz_genes,1,8,2,6,0.375,0.5764705882352943
s__Mycobacterium_litorale--RS_GCF_010731695.1,Phz_genes,2,0,3,0,,1.0
s__Stenotrophomonas_maltophilia_G--RS_GCF_002138415.1,Phz_genes,2,0,2,6,inf,0.13333333333333336
s__Pedobacter_sp011759615--RS_GCF_014692875.1,Phz_genes,2,0,1,1,inf,1.0
s__Telluria_sp014842025--RS_GCF_014842025.1,Phz_genes,2,0,6,0,,1.0
s__Agrobacterium_tumefaciens_H--RS_GCF_013337285.1,Phz_genes,1,1,3,0,0.0,0.4000000000000001
s__Acuticoccus_sediminis--RS_GCF_003258595.1,Phz_genes,2,0,1,4,inf,0.14285714285714288
s__Burkholderia_ambifaria_A--RS_GCF_001443045.1,Phz_genes,2,0,3,0,,1.0
s__Neorhizobium_huautlense--RS_GCF_002968575.1,Phz_genes,3,0,2,0,,1.0
s__HGW-15_sp002840535--GB_GCA_002840535.1,Phz_genes,0,2,1,1,0.0,1.0
s__SLAA01_sp007127105--GB_GCA_007127105.1,Phz_genes,1,1,0,5,inf,0.2857142857142857
s__Limnohabitans_sp009919175--GB_GCA_009919175.1,Phz_genes,2,0,2,0,,1.0
s__Mesorhizobium_sp004020315--GB_GCA_004020315.1,Phz_genes,3,1,4,3,2.25,1.0
s__Cupriavidus_campinensis--RS_GCF_905397395.1,Phz_genes,3,1,4,4,3.0,0.5757575757575758
s__Pseudacidovorax_sp903864295--RS_GCF_021401245.1,Phz_genes,1,2,1,3,1.5,1.0
s__UBA11606_sp002694825--GB_GCA_002694825.1,Phz_genes,0,3,2,0,0.0,0.10000000000000002
s__Anaerotignum_sp002299545--RS_GCF_024461735.1,Phz_genes,2,0,2,2,inf,0.4666666666666667
s__Aurantimonas_manganoxydans--RS_GCF_000153465.1,Phz_genes,2,0,2,0,,1.0
s__Rhodococcus_sp000954115--RS_GCF_000954115.1,Phz_genes,1,1,1,2,2.0,1.0
s__Telluria_sp001412595--RS_GCF_001412595.2,Phz_genes,2,0,5,0,,1.0
s__Georgenia_yuyongxinii--RS_GCF_006352065.1,Phz_genes,2,1,2,2,2.0,1.0
s__Streptomyces_diacarni--RS_GCF_003323715.1,Phz_genes,2,0,4,0,,1.0
s__Streptomyces_sp002939385--RS_GCF_002939385.1,Phz_genes,2,0,4,1,inf,1.0
s__Nocardioides_sp001425175--RS_GCF_001425175.1,Phz_genes,2,0,3,0,,1.0
s__Flavobacterium_araucananum--RS_GCF_002222055.1,Phz_genes,3,0,3,0,,1.0
s__Mesorhizobium_sp004791585--RS_GCF_004791585.1,Phz_genes,2,5,3,7,0.933,1.0
s__Baileyella_timonense--RS_GCF_900155555.1,Phz_genes,0,2,0,4,,1.0
s__Clostridium_B_sp902809985--GB_GCA_902809985.1,Phz_genes,1,1,3,0,0.0,0.4000000000000001
s__Limnohabitans_sp903828695--GB_GCA_903828695.1,Phz_genes,0,3,3,1,0.0,0.14285714285714285
s__Rhodoferax_sp903906695--GB_GCA_903906695.1,Phz_genes,0,3,3,2,0.0,0.19642857142857142
s__Bacillus_A_thuringiensis_S--RS_GCF_000021305.1,Phz_genes,2,8,3,5,0.417,0.6078431372549018
s__SHLN01_sp004283105--GB_GCA_004283105.1,Phz_genes,1,1,2,4,2.0,1.0
s__JACKBK01_sp020634555--GB_GCA_020634555.1,Phz_genes,0,2,2,5,0.0,1.0
s__Roseibium_sp017643925--GB_GCA_017643925.1,Phz_genes,1,2,1,2,1.0,1.0
s__Pseudomonas_E_sp018827205--GB_GCA_018827205.1,Phz_genes,2,0,2,3,inf,0.4285714285714286
s__Methylomonas_methanica--GB_GCA_001644045.1,Phz_genes,3,0,4,0,,1.0
s__Methylobacterium_mesophilicum--RS_GCF_022179445.1,Phz_genes,0,2,2,1,0.0,0.4000000000000001
s__Agromyces_aureus--RS_GCF_001660485.1,Phz_genes,2,0,3,0,,1.0
s__Streptomyces_sp002080455--RS_GCF_002080455.1,Phz_genes,2,1,7,0,0.0,0.30000000000000004
s__Tatlockia_micdadei--RS_GCF_000953635.1,Phz_genes,2,0,3,1,inf,1.0
s__Qipengyuania_aurea--RS_GCF_003355455.1,Phz_genes,0,2,1,1,0.0,1.0
s__Runella_sp009905605--RS_GCF_009905605.1,Phz_genes,2,1,3,1,0.667,1.0
s__Rhizobium_paranaense--RS_GCF_003025035.1,Phz_genes,3,0,2,1,inf,1.0
s__Streptomyces_poriferorum--RS_GCF_019399235.1,Phz_genes,2,0,3,0,,1.0
s__Mesorhizobium_sp003997495--RS_GCF_003997495.1,Phz_genes,2,0,4,2,inf,1.0
s__Phenylobacterium_sp001425305--RS_GCF_001425305.1,Phz_genes,2,0,4,0,,1.0
s__BD2-11_sp009840525--GB_GCA_009840525.1,Phz_genes,1,1,0,3,inf,0.4000000000000001
s__Citrobacter_A_amalonaticus--RS_GCF_018323885.1,Phz_genes,2,1,1,1,2.0,1.0
s__Escherichia_marmotae--RS_GCF_002900365.1,Phz_genes,1,1,1,1,1.0,1.0
s__OPU3-GD-OMZ_sp001901525--GB_GCA_001901525.1,Phz_genes,1,1,0,18,inf,0.1
s__Rhodobacter_F_sp020250445--GB_GCA_020250445.1,Phz_genes,0,2,2,7,0.0,1.0
s__SZUA-584_sp023415795--GB_GCA_023415795.1,Phz_genes,0,2,2,1,0.0,0.4000000000000001
s__Streptomyces_sp000280905--RS_GCF_000280905.1,Phz_genes,2,2,4,0,0.0,0.42857142857142855
s__Pseudomonas_E_syringae_M--RS_GCF_009176725.1,Phz_genes,1,5,5,18,0.72,1.0
s__Micromonospora_tropica--RS_GCF_000016425.1,Phz_genes,4,0,2,0,,1.0
s__Bacillus_A_bingmayongensis--RS_GCF_000299035.1,Phz_genes,1,2,3,0,0.0,0.4000000000000001
s__Rhizobium_sullae--RS_GCF_900169785.1,Phz_genes,2,1,3,2,1.333,1.0
