genus	genus_norm	gtdb_species_clade_id	species_name	mapping_tier
Methanoregula	methanoregula	s__Methanoregula_sp003157895--GB_GCA_003157895.1	s__Methanoregula_sp003157895	genus_exact
Methanoregula	methanoregula	s__Methanoregula_sp003154335--GB_GCA_003154335.1	s__Methanoregula_sp003154335	genus_exact
Methanoregula	methanoregula	s__Methanoregula_sp002495055--GB_GCA_002495055.1	s__Methanoregula_sp002495055	genus_exact
Methanoregula	methanoregula	s__Methanoregula_sp002067035--GB_GCA_002067035.1	s__Methanoregula_sp002067035	genus_exact
ADurb.Bin180	adurb_bin180			unmapped
Staphylococcus	staphylococcus	s__Staphylococcus_piscifermentans--RS_GCF_900186985.1	s__Staphylococcus_piscifermentans	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_shinii--RS_GCF_017583065.1	s__Staphylococcus_shinii	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_carnosus--RS_GCF_900458435.1	s__Staphylococcus_carnosus	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_argensis--RS_GCF_002902305.1	s__Staphylococcus_argensis	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_hominis--RS_GCF_002901845.1	s__Staphylococcus_hominis	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_warneri--RS_GCF_900636385.1	s__Staphylococcus_warneri	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_croceilyticus--RS_GCF_002902575.1	s__Staphylococcus_croceilyticus	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_simulans_B--RS_GCF_002994445.1	s__Staphylococcus_simulans_B	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_kloosii--RS_GCF_003019255.1	s__Staphylococcus_kloosii	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_petrasii--RS_GCF_002902565.1	s__Staphylococcus_petrasii	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_ureilyticus--RS_GCF_002902235.1	s__Staphylococcus_ureilyticus	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_hyicus--RS_GCF_000816085.1	s__Staphylococcus_hyicus	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_simiae_A--RS_GCF_017357005.1	s__Staphylococcus_simiae_A	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_xylosus_B--RS_GCF_000338275.1	s__Staphylococcus_xylosus_B	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_singaporensis--RS_GCF_022493055.1	s__Staphylococcus_singaporensis	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_sp943737015--RS_GCF_943737015.1	s__Staphylococcus_sp943737015	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_delphini--RS_GCF_900636325.1	s__Staphylococcus_delphini	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_aureus--RS_GCF_001027105.1	s__Staphylococcus_aureus	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_pragensis--RS_GCF_004785665.1	s__Staphylococcus_pragensis	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_saccharolyticus--RS_GCF_900458815.1	s__Staphylococcus_saccharolyticus	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_lloydii--RS_GCF_015775975.1	s__Staphylococcus_lloydii	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_simulans--RS_GCF_002902285.1	s__Staphylococcus_simulans	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_pasteuri--RS_GCF_003970495.1	s__Staphylococcus_pasteuri	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_sp022815905--RS_GCF_022815905.1	s__Staphylococcus_sp022815905	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_agnetis--RS_GCF_002901865.1	s__Staphylococcus_agnetis	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_cohnii--RS_GCF_002902365.1	s__Staphylococcus_cohnii	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_arlettae--RS_GCF_002902345.1	s__Staphylococcus_arlettae	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_microti--RS_GCF_000934465.1	s__Staphylococcus_microti	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_equorum--RS_GCF_900458565.1	s__Staphylococcus_equorum	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_chromogenes--RS_GCF_002901945.1	s__Staphylococcus_chromogenes	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_saprophyticus--RS_GCF_000010125.1	s__Staphylococcus_saprophyticus	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_xylosus--RS_GCF_002732165.1	s__Staphylococcus_xylosus	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_schleiferi--RS_GCF_900458895.1	s__Staphylococcus_schleiferi	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_caledonicus--RS_GCF_016238465.1	s__Staphylococcus_caledonicus	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_epidermidis--RS_GCF_006742205.1	s__Staphylococcus_epidermidis	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_simiae--RS_GCF_002902085.1	s__Staphylococcus_simiae	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_lugdunensis--RS_GCF_002901705.1	s__Staphylococcus_lugdunensis	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_caprae--RS_GCF_002902725.1	s__Staphylococcus_caprae	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_succinus--RS_GCF_001006765.1	s__Staphylococcus_succinus	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_schweitzeri--RS_GCF_002902405.1	s__Staphylococcus_schweitzeri	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_argenteus--RS_GCF_000236925.1	s__Staphylococcus_argenteus	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_nepalensis--RS_GCF_014635045.1	s__Staphylococcus_nepalensis	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_condimenti--RS_GCF_001618885.1	s__Staphylococcus_condimenti	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_edaphicus--RS_GCF_002614725.1	s__Staphylococcus_edaphicus	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_auricularis--RS_GCF_001500315.1	s__Staphylococcus_auricularis	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_gallinarum--RS_GCF_000875895.1	s__Staphylococcus_gallinarum	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_warneri_A--RS_GCF_003491325.1	s__Staphylococcus_warneri_A	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_intermedius--RS_GCF_002902385.1	s__Staphylococcus_intermedius	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_coagulans--RS_GCF_002901995.1	s__Staphylococcus_coagulans	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_devriesei--RS_GCF_002902625.1	s__Staphylococcus_devriesei	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_pseudoxylosus--RS_GCF_003697915.1	s__Staphylococcus_pseudoxylosus	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_massiliensis--RS_GCF_000298075.1	s__Staphylococcus_massiliensis	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_lutrae--RS_GCF_002101335.1	s__Staphylococcus_lutrae	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_pseudintermedius--RS_GCF_001792775.2	s__Staphylococcus_pseudintermedius	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_pettenkoferi--RS_GCF_002902685.1	s__Staphylococcus_pettenkoferi	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_equorum_A--RS_GCF_001747895.1	s__Staphylococcus_equorum_A	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_haemolyticus--RS_GCF_006094395.1	s__Staphylococcus_haemolyticus	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_capitis--RS_GCF_002902325.1	s__Staphylococcus_capitis	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_borealis--RS_GCF_001224225.1	s__Staphylococcus_borealis	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_felis--RS_GCF_003012915.1	s__Staphylococcus_felis	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_muscae--RS_GCF_003019275.1	s__Staphylococcus_muscae	genus_exact
Staphylococcus	staphylococcus	s__Staphylococcus_caeli--RS_GCF_900097965.1	s__Staphylococcus_caeli	genus_exact
vadinBA26	vadinba26			unmapped
Terrimonas	terrimonas	s__Terrimonas_ferruginea--RS_GCF_000425585.1	s__Terrimonas_ferruginea	genus_exact
Luteibacter	luteibacter	s__Luteibacter_sp000745055--RS_GCF_000745055.1	s__Luteibacter_sp000745055	genus_exact
Luteibacter	luteibacter	s__Luteibacter_sp900110505--RS_GCF_900110505.1	s__Luteibacter_sp900110505	genus_exact
Luteibacter	luteibacter	s__Luteibacter_rhizovicinus--RS_GCF_001887595.1	s__Luteibacter_rhizovicinus	genus_exact
Luteibacter	luteibacter	s__Luteibacter_sp900119235--RS_GCF_023612255.1	s__Luteibacter_sp900119235	genus_exact
Luteibacter	luteibacter	s__Luteibacter_sp018449605--RS_GCF_018449605.1	s__Luteibacter_sp018449605	genus_exact
Luteibacter	luteibacter	s__Luteibacter_anthropi--RS_GCF_011759365.1	s__Luteibacter_anthropi	genus_exact
AKIW659	akiw659			unmapped
Anoxybacillus	anoxybacillus	s__Anoxybacillus_flavithermus_E--RS_GCF_002742685.1	s__Anoxybacillus_flavithermus_E	genus_exact
Anoxybacillus	anoxybacillus	s__Anoxybacillus_flavithermus--GB_GCA_002243705.1	s__Anoxybacillus_flavithermus	genus_exact
Anoxybacillus	anoxybacillus	s__Anoxybacillus_pushchinoensis--RS_GCF_900111795.1	s__Anoxybacillus_pushchinoensis	genus_exact
Anoxybacillus	anoxybacillus	s__Anoxybacillus_tengchongensis--RS_GCF_014201585.1	s__Anoxybacillus_tengchongensis	genus_exact
Anoxybacillus	anoxybacillus	s__Anoxybacillus_C_caldiproteolyticus--RS_GCF_013761245.1	s__Anoxybacillus_C_caldiproteolyticus	genus_exact
Anoxybacillus	anoxybacillus	s__Anoxybacillus_flavithermus_G--RS_GCF_002197485.1	s__Anoxybacillus_flavithermus_G	genus_exact
Anoxybacillus	anoxybacillus	s__Anoxybacillus_gonensis--RS_GCF_001187595.1	s__Anoxybacillus_gonensis	genus_exact
Anoxybacillus	anoxybacillus	s__Anoxybacillus_ayderensis--RS_GCF_000833605.1	s__Anoxybacillus_ayderensis	genus_exact
Anoxybacillus	anoxybacillus	s__Anoxybacillus_A_rupiensis--RS_GCF_014196195.1	s__Anoxybacillus_A_rupiensis	genus_exact
Anoxybacillus	anoxybacillus	s__Anoxybacillus_A_voinovskiensis--RS_GCF_014196205.1	s__Anoxybacillus_A_voinovskiensis	genus_exact
PAUC26f	pauc26f			unmapped
BSN166	bsn166			unmapped
Acidaminobacter	acidaminobacter			unmapped
Niabella	niabella			unmapped
Nitrospinota	nitrospinota			unmapped
Thiovirga	thiovirga			unmapped
DSSD61	dssd61			unmapped
3051bac4-16	3051bac4_16			unmapped
JG30-KF-CM45	jg30_kf_cm45			unmapped
Limnobacter	limnobacter	s__Limnobacter_sp002954425--RS_GCF_013004065.1	s__Limnobacter_sp002954425	genus_exact
Limnobacter	limnobacter	s__Limnobacter_sp018815245--GB_GCA_018815245.1	s__Limnobacter_sp018815245	genus_exact
Limnobacter	limnobacter	s__Limnobacter_sp000170915--RS_GCF_000170915.1	s__Limnobacter_sp000170915	genus_exact
Methylovirgula	methylovirgula	s__Methylovirgula_ligni--RS_GCF_004135935.1	s__Methylovirgula_ligni	genus_exact
Ketobacter	ketobacter	s__Ketobacter_sp003667185--RS_GCF_009746715.1	s__Ketobacter_sp003667185	genus_exact
Ketobacter	ketobacter	s__Ketobacter_sp002471665--GB_GCA_002471665.1	s__Ketobacter_sp002471665	genus_exact
Spirochaeta_2	spirochaeta_2			unmapped
Desulfosporosinus	desulfosporosinus	s__Desulfosporosinus_sp000770645--GB_GCA_000770645.1	s__Desulfosporosinus_sp000770645	genus_exact
Desulfosporosinus	desulfosporosinus	s__Desulfosporosinus_sp000961805--GB_GCA_000961805.1	s__Desulfosporosinus_sp000961805	genus_exact
Desulfosporosinus	desulfosporosinus	s__Desulfosporosinus_acididurans--RS_GCF_001029285.1	s__Desulfosporosinus_acididurans	genus_exact
Desulfosporosinus	desulfosporosinus	s__Desulfosporosinus_nitroreducens--RS_GCF_023897015.1	s__Desulfosporosinus_nitroreducens	genus_exact
Desulfosporosinus	desulfosporosinus	s__Desulfosporosinus_sp003513495--GB_GCA_003513495.1	s__Desulfosporosinus_sp003513495	genus_exact
Desulfosporosinus	desulfosporosinus	s__Desulfosporosinus_sp002413075--GB_GCA_002413075.1	s__Desulfosporosinus_sp002413075	genus_exact
R7C24	r7c24			unmapped
Subgroup_10	subgroup_10			unmapped
Microgenomatia	microgenomatia			unmapped
Devosia	devosia	s__Devosia_sp014127105--RS_GCF_014127105.1	s__Devosia_sp014127105	genus_exact
Devosia	devosia	s__Devosia_subaequoris--RS_GCF_014197055.1	s__Devosia_subaequoris	genus_exact
Devosia	devosia	s__Devosia_sp001425445--RS_GCF_001425445.1	s__Devosia_sp001425445	genus_exact
Devosia	devosia	s__Devosia_equisanguinis--RS_GCF_900631955.1	s__Devosia_equisanguinis	genus_exact
Devosia	devosia	s__Devosia_A_sp023430705--GB_GCA_023430705.1	s__Devosia_A_sp023430705	genus_exact
Devosia	devosia	s__Devosia_limi--RS_GCF_900128975.1	s__Devosia_limi	genus_exact
Devosia	devosia	s__Devosia_indica--RS_GCF_003056405.1	s__Devosia_indica	genus_exact
Devosia	devosia	s__Devosia_sp024273195--RS_GCF_024273195.1	s__Devosia_sp024273195	genus_exact
Devosia	devosia	s__Devosia_oryziradicis--RS_GCF_016698645.1	s__Devosia_oryziradicis	genus_exact
Devosia	devosia	s__Devosia_psychrophila--RS_GCF_000971275.1	s__Devosia_psychrophila	genus_exact
Devosia	devosia	s__Devosia_A_sp001899065--GB_GCA_001899065.1	s__Devosia_A_sp001899065	genus_exact
Devosia	devosia	s__Devosia_A_sp017307495--GB_GCA_017307495.1	s__Devosia_A_sp017307495	genus_exact
Devosia	devosia	s__Devosia_sp004005995--RS_GCF_004005995.1	s__Devosia_sp004005995	genus_exact
Devosia	devosia	s__Devosia_sp023436745--GB_GCA_023436745.1	s__Devosia_sp023436745	genus_exact
Devosia	devosia	s__Devosia_sp018828145--GB_GCA_018828145.1	s__Devosia_sp018828145	genus_exact
Devosia	devosia	s__Devosia_sp900470445--GB_GCA_900470445.1	s__Devosia_sp900470445	genus_exact
Devosia	devosia	s__Devosia_A_sp903828145--GB_GCA_903828145.1	s__Devosia_A_sp903828145	genus_exact
Devosia	devosia	s__Devosia_A_sp001899075--GB_GCA_001899075.1	s__Devosia_A_sp001899075	genus_exact
Devosia	devosia	s__Devosia_A_sp001425235--RS_GCF_001425235.1	s__Devosia_A_sp001425235	genus_exact
Devosia	devosia	s__Devosia_A_sp001899085--GB_GCA_001899085.1	s__Devosia_A_sp001899085	genus_exact
Devosia	devosia	s__Devosia_sp023391095--GB_GCA_023391095.1	s__Devosia_sp023391095	genus_exact
Deinococcus	deinococcus	s__Deinococcus_radiodurans--RS_GCF_000008565.1	s__Deinococcus_radiodurans	genus_exact
Deinococcus	deinococcus	s__Deinococcus_grandis--RS_GCF_001485435.1	s__Deinococcus_grandis	genus_exact
Deinococcus	deinococcus	s__Deinococcus_ficus--RS_GCF_003444775.1	s__Deinococcus_ficus	genus_exact
Deinococcus	deinococcus	s__Deinococcus_seoulensis--RS_GCF_014648115.1	s__Deinococcus_seoulensis	genus_exact
Deinococcus	deinococcus	s__Deinococcus_gobiensis--RS_GCF_000252445.1	s__Deinococcus_gobiensis	genus_exact
Deinococcus	deinococcus	s__Deinococcus_murrayi--RS_GCF_000482805.1	s__Deinococcus_murrayi	genus_exact
Deinococcus	deinococcus	s__Deinococcus_soli--RS_GCF_001007995.1	s__Deinococcus_soli	genus_exact
Deinococcus	deinococcus	s__Deinococcus_sp002017875--RS_GCF_002017875.1	s__Deinococcus_sp002017875	genus_exact
Deinococcus	deinococcus	s__Deinococcus_radiophilus--RS_GCF_020889625.1	s__Deinococcus_radiophilus	genus_exact
Deinococcus	deinococcus	s__Deinococcus_sp009755355--RS_GCF_009755355.1	s__Deinococcus_sp009755355	genus_exact
Deinococcus	deinococcus	s__Deinococcus_geothermalis--RS_GCF_000196275.1	s__Deinococcus_geothermalis	genus_exact
Deinococcus	deinococcus	s__Deinococcus_fonticola--RS_GCF_004634215.1	s__Deinococcus_fonticola	genus_exact
Deinococcus	deinococcus	s__Deinococcus_indicus--RS_GCF_002198095.1	s__Deinococcus_indicus	genus_exact
Deinococcus	deinococcus	s__Deinococcus_radiopugnans--RS_GCF_006335125.1	s__Deinococcus_radiopugnans	genus_exact
Deinococcus	deinococcus	s__Deinococcus_wulumuqiensis--RS_GCF_011067105.1	s__Deinococcus_wulumuqiensis	genus_exact
Deinococcus	deinococcus	s__Deinococcus_metallilatus--RS_GCF_004758605.1	s__Deinococcus_metallilatus	genus_exact
Deinococcus	deinococcus	s__Deinococcus_actinosclerus--RS_GCF_001507665.1	s__Deinococcus_actinosclerus	genus_exact
Candidatus_Adlerbacteria	candidatus_adlerbacteria			unmapped
Hymenobacter	hymenobacter	s__Hymenobacter_sp017571525--RS_GCF_017571525.1	s__Hymenobacter_sp017571525	genus_exact
Hymenobacter	hymenobacter	s__Hymenobacter_mucosus--RS_GCF_900188255.1	s__Hymenobacter_mucosus	genus_exact
Hymenobacter	hymenobacter	s__Hymenobacter_sp020012125--RS_GCF_020012125.1	s__Hymenobacter_sp020012125	genus_exact
Hymenobacter	hymenobacter	s__Hymenobacter_profundi--RS_GCF_019334315.1	s__Hymenobacter_profundi	genus_exact
Hymenobacter	hymenobacter	s__Hymenobacter_jejuensis--RS_GCF_006337165.1	s__Hymenobacter_jejuensis	genus_exact
Hymenobacter	hymenobacter	s__Hymenobacter_qilianensis--RS_GCF_014489555.1	s__Hymenobacter_qilianensis	genus_exact
Hymenobacter	hymenobacter	s__Hymenobacter_armeniacus--RS_GCF_014699055.1	s__Hymenobacter_armeniacus	genus_exact
Hymenobacter	hymenobacter	s__Hymenobacter_sp012273015--RS_GCF_012273015.1	s__Hymenobacter_sp012273015	genus_exact
Hymenobacter	hymenobacter	s__Hymenobacter_latericoloratus--RS_GCF_014199535.1	s__Hymenobacter_latericoloratus	genus_exact
Hymenobacter	hymenobacter	s__Hymenobacter_radiodurans--RS_GCF_004355185.1	s__Hymenobacter_radiodurans	genus_exact
Hymenobacter	hymenobacter	s__Hymenobacter_sp023101345--RS_GCF_023101345.1	s__Hymenobacter_sp023101345	genus_exact
Hymenobacter	hymenobacter	s__Hymenobacter_sp013137895--RS_GCF_013137895.1	s__Hymenobacter_sp013137895	genus_exact
Hymenobacter	hymenobacter	s__Hymenobacter_sp004684095--RS_GCF_004684095.1	s__Hymenobacter_sp004684095	genus_exact
Hymenobacter	hymenobacter	s__Hymenobacter_negativus_A--RS_GCF_016056375.1	s__Hymenobacter_negativus_A	genus_exact
Hymenobacter	hymenobacter	s__Hymenobacter_sp018967845--RS_GCF_018967845.1	s__Hymenobacter_sp018967845	genus_exact
Holophagaceae	holophagaceae			unmapped
TC1	tc1			unmapped
MB-A2-108	mb_a2_108			unmapped
Nordella	nordella	s__Nordella_sp005502925--GB_GCA_005502925.1	s__Nordella_sp005502925	genus_exact
Nordella	nordella	s__Nordella_sp003574785--GB_GCA_003574785.1	s__Nordella_sp003574785	genus_exact
Caldisericum	caldisericum			unmapped
Dehalobacter	dehalobacter	s__Dehalobacter_sp009910795--GB_GCA_009910795.1	s__Dehalobacter_sp009910795	genus_exact
Dehalobacter	dehalobacter	s__Dehalobacter_sp004343605--RS_GCF_004343605.1	s__Dehalobacter_sp004343605	genus_exact
Dehalobacter	dehalobacter	s__Dehalobacter_restrictus--RS_GCF_000512895.1	s__Dehalobacter_restrictus	genus_exact
P9X2b3D02	p9x2b3d02			unmapped
Granulicella	granulicella			unmapped
KF-JG30-B3	kf_jg30_b3			unmapped
Blastocatella	blastocatella			unmapped
Gluconacetobacter	gluconacetobacter	s__Gluconacetobacter_liquefaciens--RS_GCF_003350405.1	s__Gluconacetobacter_liquefaciens	genus_exact
Gluconacetobacter	gluconacetobacter	s__Gluconacetobacter_dulcium--RS_GCF_014174165.1	s__Gluconacetobacter_dulcium	genus_exact
Gluconacetobacter	gluconacetobacter	s__Gluconacetobacter_azotocaptans--RS_GCF_014174355.1	s__Gluconacetobacter_azotocaptans	genus_exact
Gluconacetobacter	gluconacetobacter	s__Gluconacetobacter_diazotrophicus--RS_GCF_000021325.1	s__Gluconacetobacter_diazotrophicus	genus_exact
SM23-31	sm23_31			unmapped
Methanobacterium	methanobacterium	s__Methanobacterium_A_sp002494495--GB_GCA_002494495.1	s__Methanobacterium_A_sp002494495	genus_exact
Methanobacterium	methanobacterium	s__Methanobacterium_A_sp002495625--GB_GCA_002495625.1	s__Methanobacterium_A_sp002495625	genus_exact
Methanobacterium	methanobacterium	s__Methanobacterium_B_sp003162115--GB_GCA_003162115.1	s__Methanobacterium_B_sp003162115	genus_exact
Methanobacterium	methanobacterium	s__Methanobacterium_sp012838205--GB_GCA_012838205.1	s__Methanobacterium_sp012838205	genus_exact
Methanobacterium	methanobacterium	s__Methanobacterium_D_veterum--RS_GCF_000745485.1	s__Methanobacterium_D_veterum	genus_exact
Methanobacterium	methanobacterium	s__Methanobacterium_C_sp002498385--GB_GCA_002498385.1	s__Methanobacterium_C_sp002498385	genus_exact
