genus	genus_norm	feature_name	feature_value
Roseburia	roseburia	cog_defense_fraction	0.03819661052193803
Roseiarcus	roseiarcus	cog_defense_fraction	0.015843327098690727
Roseococcus	roseococcus	cog_defense_fraction	0.012446958981612447
Roseomonas	roseomonas	cog_defense_fraction	0.011870993539680358
Rothia	rothia	cog_defense_fraction	0.028616852146263912
Rubellimicrobium	rubellimicrobium	cog_defense_fraction	0.0112209457654288
Rubrivivax	rubrivivax	cog_defense_fraction	0.015732289110112235
Rubrobacter	rubrobacter	cog_defense_fraction	0.018029939624514102
Rudaea	rudaea	cog_defense_fraction	0.026008492569002124
Rudanella	rudanella	cog_defense_fraction	0.029065349544072947
Ruminiclostridium	ruminiclostridium	cog_defense_fraction	0.031264229641367505
Runella	runella	cog_defense_fraction	0.02937816223274033
Saccharopolyspora	saccharopolyspora	cog_defense_fraction	0.013124667159128
Salinimicrobium	salinimicrobium	cog_defense_fraction	0.018037518037518036
Sandarakinorhabdus	sandarakinorhabdus	cog_defense_fraction	0.01972386587771203
SCADC1-2-3	scadc1_2_3	cog_defense_fraction	0.022573363431151242
Schlegelella	schlegelella	cog_defense_fraction	0.010806317539484621
Schlesneria	schlesneria	cog_defense_fraction	0.02145060286008038
Sedimentibacter	sedimentibacter	cog_defense_fraction	0.02469657629370207
Sediminibacterium	sediminibacterium	cog_defense_fraction	0.02127659574468085
Serratia	serratia	cog_defense_fraction	0.014684961030735855
Shewanella	shewanella	cog_defense_fraction	0.018606733966368954
Shinella	shinella	cog_defense_fraction	0.010813850379566147
Silanimonas	silanimonas	cog_defense_fraction	0.0203125
Silvanigrella	silvanigrella	cog_defense_fraction	0.020319303338171262
Singulisphaera	singulisphaera	cog_defense_fraction	0.020020188425302825
Sinomonas	sinomonas	cog_defense_fraction	0.013683928092299437
Siphonobacter	siphonobacter	cog_defense_fraction	0.028279420519944434
Skermanella	skermanella	cog_defense_fraction	0.012413576367064739
Smaragdicoccus	smaragdicoccus	cog_defense_fraction	0.021059349074664963
Smithella	smithella	cog_defense_fraction	0.019217009097413883
Sneathia	sneathia	cog_defense_fraction	0.025956885173779146
Soehngenia	soehngenia	cog_defense_fraction	0.025421770279639475
Sorangium	sorangium	cog_defense_fraction	0.016638935108153077
Sphaerisporangium	sphaerisporangium	cog_defense_fraction	0.024456521739130436
Sphingobacterium	sphingobacterium	cog_defense_fraction	0.023495645567483153
Sphingobium	sphingobium	cog_defense_fraction	0.012671297165383894
Sphingomonas	sphingomonas	cog_defense_fraction	0.014758570404917848
Sphingopyxis	sphingopyxis	cog_defense_fraction	0.014159790964188523
Sphingorhabdus	sphingorhabdus	cog_defense_fraction	0.014380151098901098
Sphingosinicella	sphingosinicella	cog_defense_fraction	0.016845774034272436
Spirosoma	spirosoma	cog_defense_fraction	0.023710407239819004
Sporomusa	sporomusa	cog_defense_fraction	0.019845477957885167
Sporosarcina	sporosarcina	cog_defense_fraction	0.015339233038348082
Staphylococcus	staphylococcus	cog_defense_fraction	0.03005358707390126
Stella	stella	cog_defense_fraction	0.013670256835128418
Stenotrophomonas	stenotrophomonas	cog_defense_fraction	0.02173021342117552
Steroidobacter	steroidobacter	cog_defense_fraction	0.019639668884921278
Sterolibacterium	sterolibacterium	cog_defense_fraction	0.014563106796116505
Streptococcus	streptococcus	cog_defense_fraction	0.03754121025204722
Streptomyces	streptomyces	cog_defense_fraction	0.023073710586761328
Sulfuricella	sulfuricella	cog_defense_fraction	0.014886948735169016
Sulfuricurvum	sulfuricurvum	cog_defense_fraction	0.013883620362643198
Sulfuriferula	sulfuriferula	cog_defense_fraction	0.009464751958224544
Sulfurihydrogenibium	sulfurihydrogenibium	cog_defense_fraction	0.008830022075055188
Sulfurimonas	sulfurimonas	cog_defense_fraction	0.01514875392956399
Sulfurirhabdus	sulfurirhabdus	cog_defense_fraction	0.013043478260869565
Sulfuritalea	sulfuritalea	cog_defense_fraction	0.014819985502188096
Sulfuritortus	sulfuritortus	cog_defense_fraction	0.010319507838856917
Sulfurospirillum	sulfurospirillum	cog_defense_fraction	0.016561904089271842
Sumerlaea	sumerlaea	cog_defense_fraction	0.021369863013698632
Symbiobacterium	symbiobacterium	cog_defense_fraction	0.02865329512893983
Syntrophomonas	syntrophomonas	cog_defense_fraction	0.02574441687344913
Syntrophorhabdus	syntrophorhabdus	cog_defense_fraction	0.016132148377125195
Syntrophothermus	syntrophothermus	cog_defense_fraction	0.01373534338358459
Syntrophus	syntrophus	cog_defense_fraction	0.02079141515761234
Tagaea	tagaea	cog_defense_fraction	0.009648441832094932
Telmatospirillum	telmatospirillum	cog_defense_fraction	0.012028127313101407
Tepidimonas	tepidimonas	cog_defense_fraction	0.012335216572504708
Tepidiphilus	tepidiphilus	cog_defense_fraction	0.012006196746707979
Terrabacter	terrabacter	cog_defense_fraction	0.017593436645396535
Terracidiphilus	terracidiphilus	cog_defense_fraction	0.024285111428169522
Terrimicrobium	terrimicrobium	cog_defense_fraction	0.017581823099810656
Terrimonas	terrimonas	cog_defense_fraction	0.023370553103090108
Tetrasphaera	tetrasphaera	cog_defense_fraction	0.0236231884057971
Thalassobaculum	thalassobaculum	cog_defense_fraction	0.011161731207289294
Thauera	thauera	cog_defense_fraction	0.014599768591564111
Thermaerobacter	thermaerobacter	cog_defense_fraction	0.017706237424547282
Thermincola	thermincola	cog_defense_fraction	0.014205483977535514
Thermoanaerobaculum	thermoanaerobaculum	cog_defense_fraction	0.016176470588235296
Thermodesulfobacterium	thermodesulfobacterium	cog_defense_fraction	0.012009839386485314
Thermodesulfovibrio	thermodesulfovibrio	cog_defense_fraction	0.013318803729265045
Thermoflexus	thermoflexus	cog_defense_fraction	0.016481458359345735
Thermomonas	thermomonas	cog_defense_fraction	0.02226780928431989
Thermotoga	thermotoga	cog_defense_fraction	0.015571720845646737
Thiobacillus	thiobacillus	cog_defense_fraction	0.013953062811656525
Thiopseudomonas	thiopseudomonas	cog_defense_fraction	0.0198501693944744
Tissierella	tissierella	cog_defense_fraction	0.036065573770491806
Tolypothrix	tolypothrix	cog_defense_fraction	0.02577477753912243
Treponema	treponema	cog_defense_fraction	0.02872340425531915
Trichlorobacter	trichlorobacter	cog_defense_fraction	0.015597379640220442
Trichococcus	trichococcus	cog_defense_fraction	0.0225811679541894
Turneriella	turneriella	cog_defense_fraction	0.01798941798941799
Tyzzerella	tyzzerella	cog_defense_fraction	0.01956521739130435
UBA12409	uba12409	cog_defense_fraction	0.028688524590163935
UBA12411	uba12411	cog_defense_fraction	0.031210986267166042
UBA9983	uba9983	cog_defense_fraction	0.016713091922005572
Uliginosibacterium	uliginosibacterium	cog_defense_fraction	0.017223650385604115
Undibacterium	undibacterium	cog_defense_fraction	0.0164257555847569
UTBCD1	utbcd1	cog_defense_fraction	0.02874167542937259
Vampirovibrio	vampirovibrio	cog_defense_fraction	0.01871657754010695
Variovorax	variovorax	cog_defense_fraction	0.011542421122751771
Veillonella	veillonella	cog_defense_fraction	0.0197925246809679
Verrucomicrobium	verrucomicrobium	cog_defense_fraction	0.02326359832635983
Vicingus	vicingus	cog_defense_fraction	0.016769814334198444
Victivallis	victivallis	cog_defense_fraction	0.020665993945509588
Vogesella	vogesella	cog_defense_fraction	0.008423757852655625
Weissella	weissella	cog_defense_fraction	0.02479758512709115
Williamsia	williamsia	cog_defense_fraction	0.01933660568198721
Woeseia	woeseia	cog_defense_fraction	0.01561119293078056
Wolinella	wolinella	cog_defense_fraction	0.0172173103769195
Xanthobacter	xanthobacter	cog_defense_fraction	0.011647422126745435
Xanthomonas	xanthomonas	cog_defense_fraction	0.02022458135231535
Zoogloea	zoogloea	cog_defense_fraction	0.016435799899519127
Zymobacter	zymobacter	cog_defense_fraction	0.010064043915827997
67-14	67_14	cog_mobilome_fraction	0.0
Abiotrophia	abiotrophia	cog_mobilome_fraction	0.0
Acetoanaerobium	acetoanaerobium	cog_mobilome_fraction	0.0
Acetobacterium	acetobacterium	cog_mobilome_fraction	0.0
Achromobacter	achromobacter	cog_mobilome_fraction	0.0
Acidaminococcus	acidaminococcus	cog_mobilome_fraction	0.0
Acidiphilium	acidiphilium	cog_mobilome_fraction	0.0
Acidipila	acidipila	cog_mobilome_fraction	0.0
Acidisoma	acidisoma	cog_mobilome_fraction	0.0
Acidithiobacillus	acidithiobacillus	cog_mobilome_fraction	0.0
Acidocella	acidocella	cog_mobilome_fraction	0.0
Acidothermus	acidothermus	cog_mobilome_fraction	0.0
Acinetobacter	acinetobacter	cog_mobilome_fraction	0.0
Actinobacillus	actinobacillus	cog_mobilome_fraction	0.0
Actinomadura	actinomadura	cog_mobilome_fraction	0.0
Actinomyces	actinomyces	cog_mobilome_fraction	0.0
Actinophytocola	actinophytocola	cog_mobilome_fraction	0.0
Actinoplanes	actinoplanes	cog_mobilome_fraction	0.0
Actinotalea	actinotalea	cog_mobilome_fraction	0.0
Advenella	advenella	cog_mobilome_fraction	0.0
Aeromicrobium	aeromicrobium	cog_mobilome_fraction	0.0
Aeromonas	aeromonas	cog_mobilome_fraction	0.0
Afipia	afipia	cog_mobilome_fraction	0.0
Agathobacter	agathobacter	cog_mobilome_fraction	0.0
Aggregatibacter	aggregatibacter	cog_mobilome_fraction	0.0
Algoriphagus	algoriphagus	cog_mobilome_fraction	0.0
Alicyclobacillus	alicyclobacillus	cog_mobilome_fraction	0.0
Aliihoeflea	aliihoeflea	cog_mobilome_fraction	0.0
Alishewanella	alishewanella	cog_mobilome_fraction	0.0
Alistipes	alistipes	cog_mobilome_fraction	0.0
Alkaliphilus	alkaliphilus	cog_mobilome_fraction	0.0
Alloiococcus	alloiococcus	cog_mobilome_fraction	0.0
Alloprevotella	alloprevotella	cog_mobilome_fraction	0.0
Altererythrobacter	altererythrobacter	cog_mobilome_fraction	0.0
Aminobacter	aminobacter	cog_mobilome_fraction	0.0
Amphiplicatus	amphiplicatus	cog_mobilome_fraction	0.0
Amycolatopsis	amycolatopsis	cog_mobilome_fraction	0.0
Amylibacter	amylibacter	cog_mobilome_fraction	0.0
Anaerobacillus	anaerobacillus	cog_mobilome_fraction	0.0
Anaerococcus	anaerococcus	cog_mobilome_fraction	0.0
Anaerocolumna	anaerocolumna	cog_mobilome_fraction	0.0
Anaerofustis	anaerofustis	cog_mobilome_fraction	0.0
Anaeromyxobacter	anaeromyxobacter	cog_mobilome_fraction	0.0
Anaerospora	anaerospora	cog_mobilome_fraction	0.0
Anaerosporobacter	anaerosporobacter	cog_mobilome_fraction	0.0
Ancylobacter	ancylobacter	cog_mobilome_fraction	0.0
Anoxybacillus	anoxybacillus	cog_mobilome_fraction	0.0
Aquabacterium	aquabacterium	cog_mobilome_fraction	0.0
Aquicella	aquicella	cog_mobilome_fraction	0.0
Aquimonas	aquimonas	cog_mobilome_fraction	0.0
Aquitalea	aquitalea	cog_mobilome_fraction	0.0
Arenimonas	arenimonas	cog_mobilome_fraction	0.0
Aridibacter	aridibacter	cog_mobilome_fraction	0.0
Arsenophonus	arsenophonus	cog_mobilome_fraction	0.0
Arthrobacter	arthrobacter	cog_mobilome_fraction	0.0
Asticcacaulis	asticcacaulis	cog_mobilome_fraction	0.0
Aurantimicrobium	aurantimicrobium	cog_mobilome_fraction	0.0
Aureimonas	aureimonas	cog_mobilome_fraction	0.0
Aureispira	aureispira	cog_mobilome_fraction	0.0
Azoarcus	azoarcus	cog_mobilome_fraction	0.0
Azospira	azospira	cog_mobilome_fraction	0.0
Azospirillum	azospirillum	cog_mobilome_fraction	0.0
Azovibrio	azovibrio	cog_mobilome_fraction	0.0
Bacillus	bacillus	cog_mobilome_fraction	0.0
Bacteriovorax	bacteriovorax	cog_mobilome_fraction	0.0
Bacteroides	bacteroides	cog_mobilome_fraction	0.0
Bdellovibrio	bdellovibrio	cog_mobilome_fraction	0.0
Beggiatoa	beggiatoa	cog_mobilome_fraction	0.0
Bellilinea	bellilinea	cog_mobilome_fraction	0.0
Belnapia	belnapia	cog_mobilome_fraction	0.0
Bifidobacterium	bifidobacterium	cog_mobilome_fraction	0.0
Blastococcus	blastococcus	cog_mobilome_fraction	0.0
Blastopirellula	blastopirellula	cog_mobilome_fraction	0.0
Bosea	bosea	cog_mobilome_fraction	0.0
Brachybacterium	brachybacterium	cog_mobilome_fraction	0.0
Brachyspira	brachyspira	cog_mobilome_fraction	0.0
Bradyrhizobium	bradyrhizobium	cog_mobilome_fraction	0.0
Brevibacillus	brevibacillus	cog_mobilome_fraction	0.0
Brevibacterium	brevibacterium	cog_mobilome_fraction	0.0
Brevundimonas	brevundimonas	cog_mobilome_fraction	0.0
Brochothrix	brochothrix	cog_mobilome_fraction	0.0
Buchnera	buchnera	cog_mobilome_fraction	0.0
Bythopirellula	bythopirellula	cog_mobilome_fraction	0.0
Caldalkalibacillus	caldalkalibacillus	cog_mobilome_fraction	0.0
Caldicoprobacter	caldicoprobacter	cog_mobilome_fraction	0.0
Caldithrix	caldithrix	cog_mobilome_fraction	0.0
Campylobacter	campylobacter	cog_mobilome_fraction	0.0
Capnocytophaga	capnocytophaga	cog_mobilome_fraction	0.0
Carboxydocella	carboxydocella	cog_mobilome_fraction	0.0
Carboxydothermus	carboxydothermus	cog_mobilome_fraction	0.0
Carnobacterium	carnobacterium	cog_mobilome_fraction	0.0
Castellaniella	castellaniella	cog_mobilome_fraction	0.0
Catellatospora	catellatospora	cog_mobilome_fraction	0.0
Caulobacter	caulobacter	cog_mobilome_fraction	0.0
Cellulomonas	cellulomonas	cog_mobilome_fraction	0.0
Cellvibrio	cellvibrio	cog_mobilome_fraction	0.0
Cephaloticoccus	cephaloticoccus	cog_mobilome_fraction	0.0
Cerasicoccus	cerasicoccus	cog_mobilome_fraction	0.0
CG1-02-40-25	cg1_02_40_25	cog_mobilome_fraction	0.0
Chelatococcus	chelatococcus	cog_mobilome_fraction	0.0
Chiayiivirga	chiayiivirga	cog_mobilome_fraction	0.0
Chitinibacter	chitinibacter	cog_mobilome_fraction	0.0
Chitinimonas	chitinimonas	cog_mobilome_fraction	0.0
Chitinophaga	chitinophaga	cog_mobilome_fraction	0.0
Chlorobium	chlorobium	cog_mobilome_fraction	0.0
Chryseobacterium	chryseobacterium	cog_mobilome_fraction	0.0
Chryseoglobus	chryseoglobus	cog_mobilome_fraction	0.0
Chryseolinea	chryseolinea	cog_mobilome_fraction	0.0
Chthoniobacter	chthoniobacter	cog_mobilome_fraction	0.0
Chthonomonas	chthonomonas	cog_mobilome_fraction	0.0
Cloacibacillus	cloacibacillus	cog_mobilome_fraction	0.0
Cloacibacterium	cloacibacterium	cog_mobilome_fraction	0.0
Clostridioides	clostridioides	cog_mobilome_fraction	0.0
Cnuella	cnuella	cog_mobilome_fraction	0.0
Cohnella	cohnella	cog_mobilome_fraction	0.0
Collimonas	collimonas	cog_mobilome_fraction	0.0
Comamonas	comamonas	cog_mobilome_fraction	0.0
Coprococcus	coprococcus	cog_mobilome_fraction	0.0
Corynebacterium	corynebacterium	cog_mobilome_fraction	0.0
Coxiella	coxiella	cog_mobilome_fraction	0.0
Crenobacter	crenobacter	cog_mobilome_fraction	0.0
Cryobacterium	cryobacterium	cog_mobilome_fraction	0.0
Cupriavidus	cupriavidus	cog_mobilome_fraction	0.0
Curtobacterium	curtobacterium	cog_mobilome_fraction	0.0
Curvibacter	curvibacter	cog_mobilome_fraction	0.0
Cutibacterium	cutibacterium	cog_mobilome_fraction	0.0
Cytophaga	cytophaga	cog_mobilome_fraction	0.0
Deefgea	deefgea	cog_mobilome_fraction	0.0
Defluviicoccus	defluviicoccus	cog_mobilome_fraction	0.0
Dehalobacter	dehalobacter	cog_mobilome_fraction	0.0
Dehalogenimonas	dehalogenimonas	cog_mobilome_fraction	0.0
Deinococcus	deinococcus	cog_mobilome_fraction	0.0
Denitratisoma	denitratisoma	cog_mobilome_fraction	0.0
Desulfatitalea	desulfatitalea	cog_mobilome_fraction	0.0
Desulfitobacterium	desulfitobacterium	cog_mobilome_fraction	0.0
Desulfobacca	desulfobacca	cog_mobilome_fraction	0.0
Desulfobulbus	desulfobulbus	cog_mobilome_fraction	0.0
Desulfocapsa	desulfocapsa	cog_mobilome_fraction	0.0
Desulfomicrobium	desulfomicrobium	cog_mobilome_fraction	0.0
Desulforhopalus	desulforhopalus	cog_mobilome_fraction	0.0
Desulfosporosinus	desulfosporosinus	cog_mobilome_fraction	0.0
Desulfotomaculum	desulfotomaculum	cog_mobilome_fraction	0.0
Desulfovibrio	desulfovibrio	cog_mobilome_fraction	0.0
Desulfurispirillum	desulfurispirillum	cog_mobilome_fraction	0.0
Desulfurivibrio	desulfurivibrio	cog_mobilome_fraction	0.0
Desulfuromonas	desulfuromonas	cog_mobilome_fraction	0.0
Devosia	devosia	cog_mobilome_fraction	0.0
Dialister	dialister	cog_mobilome_fraction	0.0
Dictyoglomus	dictyoglomus	cog_mobilome_fraction	0.0
Dietzia	dietzia	cog_mobilome_fraction	0.0
Dokdonella	dokdonella	cog_mobilome_fraction	0.0
DTU014	dtu014	cog_mobilome_fraction	0.0
Duganella	duganella	cog_mobilome_fraction	0.0
Dyadobacter	dyadobacter	cog_mobilome_fraction	0.0
Dyella	dyella	cog_mobilome_fraction	0.0
Dysgonomonas	dysgonomonas	cog_mobilome_fraction	0.0
Edaphobacter	edaphobacter	cog_mobilome_fraction	0.0
Egicoccus	egicoccus	cog_mobilome_fraction	0.0
Ekhidna	ekhidna	cog_mobilome_fraction	0.0
Empedobacter	empedobacter	cog_mobilome_fraction	0.0
Emticicia	emticicia	cog_mobilome_fraction	0.0
Endobacter	endobacter	cog_mobilome_fraction	0.0
Endomicrobium	endomicrobium	cog_mobilome_fraction	0.0
Ensifer	ensifer	cog_mobilome_fraction	0.0
Enterococcus	enterococcus	cog_mobilome_fraction	0.0
Eoetvoesia	eoetvoesia	cog_mobilome_fraction	0.0
Epulopiscium	epulopiscium	cog_mobilome_fraction	0.0
Erysipelothrix	erysipelothrix	cog_mobilome_fraction	0.0
Erythrobacter	erythrobacter	cog_mobilome_fraction	0.0
Exilispira	exilispira	cog_mobilome_fraction	0.0
Faecalibacterium	faecalibacterium	cog_mobilome_fraction	0.0
Fenollaria	fenollaria	cog_mobilome_fraction	0.0
Ferrithrix	ferrithrix	cog_mobilome_fraction	0.0
Ferroplasma	ferroplasma	cog_mobilome_fraction	0.0
Ferrovibrio	ferrovibrio	cog_mobilome_fraction	0.0
Ferruginibacter	ferruginibacter	cog_mobilome_fraction	0.0
Fibrella	fibrella	cog_mobilome_fraction	0.0
Fibrobacter	fibrobacter	cog_mobilome_fraction	0.0
Filimonas	filimonas	cog_mobilome_fraction	0.0
Fimbriimonas	fimbriimonas	cog_mobilome_fraction	0.0
Finegoldia	finegoldia	cog_mobilome_fraction	0.0
Flaviflexus	flaviflexus	cog_mobilome_fraction	0.0
Flavihumibacter	flavihumibacter	cog_mobilome_fraction	0.0
Flavisolibacter	flavisolibacter	cog_mobilome_fraction	0.0
Flavitalea	flavitalea	cog_mobilome_fraction	0.0
Flavobacterium	flavobacterium	cog_mobilome_fraction	0.0
Fluviicola	fluviicola	cog_mobilome_fraction	0.0
Frankia	frankia	cog_mobilome_fraction	0.0
Frigoribacterium	frigoribacterium	cog_mobilome_fraction	0.0
Fructobacillus	fructobacillus	cog_mobilome_fraction	0.0
Fusibacter	fusibacter	cog_mobilome_fraction	0.0
Fusobacterium	fusobacterium	cog_mobilome_fraction	0.0
Ga0074140	ga0074140	cog_mobilome_fraction	0.0
Ga0077536	ga0077536	cog_mobilome_fraction	0.0
Gallionella	gallionella	cog_mobilome_fraction	0.0
Gemella	gemella	cog_mobilome_fraction	0.0
Geminicoccus	geminicoccus	cog_mobilome_fraction	0.0
Gemmata	gemmata	cog_mobilome_fraction	0.0
Gemmatimonas	gemmatimonas	cog_mobilome_fraction	0.0
Geobacter	geobacter	cog_mobilome_fraction	0.0
Geodermatophilus	geodermatophilus	cog_mobilome_fraction	0.0
Georgenia	georgenia	cog_mobilome_fraction	0.0
Geothrix	geothrix	cog_mobilome_fraction	0.0
Globicatella	globicatella	cog_mobilome_fraction	0.0
Gluconacetobacter	gluconacetobacter	cog_mobilome_fraction	0.0
Gluconobacter	gluconobacter	cog_mobilome_fraction	0.0
Gordonia	gordonia	cog_mobilome_fraction	0.0
Granulicatella	granulicatella	cog_mobilome_fraction	0.0
GWB1-42-6	gwb1_42_6	cog_mobilome_fraction	0.0
GWC2-45-44	gwc2_45_44	cog_mobilome_fraction	0.0
GWE2-31-10	gwe2_31_10	cog_mobilome_fraction	0.0
Haematospirillum	haematospirillum	cog_mobilome_fraction	0.0
Haemophilus	haemophilus	cog_mobilome_fraction	0.0
Halomonas	halomonas	cog_mobilome_fraction	0.0
Herbaspirillum	herbaspirillum	cog_mobilome_fraction	0.0
Herminiimonas	herminiimonas	cog_mobilome_fraction	0.0
Hirschia	hirschia	cog_mobilome_fraction	0.0
Hoeflea	hoeflea	cog_mobilome_fraction	0.0
Holophaga	holophaga	cog_mobilome_fraction	0.0
Hoyosella	hoyosella	cog_mobilome_fraction	0.0
Hungateiclostridium	hungateiclostridium	cog_mobilome_fraction	0.0
Hungatella	hungatella	cog_mobilome_fraction	0.0
Hydrogenophaga	hydrogenophaga	cog_mobilome_fraction	0.0
Hydrogenophilus	hydrogenophilus	cog_mobilome_fraction	0.0
Hydrogenothermus	hydrogenothermus	cog_mobilome_fraction	0.0
Hydrotalea	hydrotalea	cog_mobilome_fraction	0.0
Hymenobacter	hymenobacter	cog_mobilome_fraction	0.0
Hyphomicrobium	hyphomicrobium	cog_mobilome_fraction	0.0
Ignavibacterium	ignavibacterium	cog_mobilome_fraction	0.0
Ilumatobacter	ilumatobacter	cog_mobilome_fraction	0.0
IMCC26134	imcc26134	cog_mobilome_fraction	0.0
IMCC26207	imcc26207	cog_mobilome_fraction	0.0
IMCC26256	imcc26256	cog_mobilome_fraction	0.0
Inhella	inhella	cog_mobilome_fraction	0.0
Isoptericola	isoptericola	cog_mobilome_fraction	0.0
Janthinobacterium	janthinobacterium	cog_mobilome_fraction	0.0
JdFR-54	jdfr_54	cog_mobilome_fraction	0.0
Kaistia	kaistia	cog_mobilome_fraction	0.0
Ketobacter	ketobacter	cog_mobilome_fraction	0.0
Klenkia	klenkia	cog_mobilome_fraction	0.0
Kocuria	kocuria	cog_mobilome_fraction	0.0
Kribbella	kribbella	cog_mobilome_fraction	0.0
Labilithrix	labilithrix	cog_mobilome_fraction	0.0
Labrys	labrys	cog_mobilome_fraction	0.0
Lachnoclostridium	lachnoclostridium	cog_mobilome_fraction	0.0
Lacibacter	lacibacter	cog_mobilome_fraction	0.0
Lactobacillus	lactobacillus	cog_mobilome_fraction	0.0
Lactococcus	lactococcus	cog_mobilome_fraction	0.0
Lacunisphaera	lacunisphaera	cog_mobilome_fraction	0.0
Lautropia	lautropia	cog_mobilome_fraction	0.0
Lawsonella	lawsonella	cog_mobilome_fraction	0.0
Leadbetterella	leadbetterella	cog_mobilome_fraction	0.0
Legionella	legionella	cog_mobilome_fraction	0.0
Leifsonia	leifsonia	cog_mobilome_fraction	0.0
Lentimicrobium	lentimicrobium	cog_mobilome_fraction	0.0
Leptolinea	leptolinea	cog_mobilome_fraction	0.0
Leptonema	leptonema	cog_mobilome_fraction	0.0
Leptospira	leptospira	cog_mobilome_fraction	0.0
Leptospirillum	leptospirillum	cog_mobilome_fraction	0.0
Leptotrichia	leptotrichia	cog_mobilome_fraction	0.0
Leuconostoc	leuconostoc	cog_mobilome_fraction	0.0
Levilinea	levilinea	cog_mobilome_fraction	0.0
Limnobacter	limnobacter	cog_mobilome_fraction	0.0
Longimicrobium	longimicrobium	cog_mobilome_fraction	0.0
Longispora	longispora	cog_mobilome_fraction	0.0
Luteibacter	luteibacter	cog_mobilome_fraction	0.0
Luteimonas	luteimonas	cog_mobilome_fraction	0.0
Luteitalea	luteitalea	cog_mobilome_fraction	0.0
Luteolibacter	luteolibacter	cog_mobilome_fraction	0.0
Lutibacter	lutibacter	cog_mobilome_fraction	0.0
Lysinibacillus	lysinibacillus	cog_mobilome_fraction	0.0
Lysobacter	lysobacter	cog_mobilome_fraction	0.0
Macellibacteroides	macellibacteroides	cog_mobilome_fraction	0.0
Magnetospirillum	magnetospirillum	cog_mobilome_fraction	0.0
Marinicaulis	marinicaulis	cog_mobilome_fraction	0.0
Marinobacter	marinobacter	cog_mobilome_fraction	0.0
Marmoricola	marmoricola	cog_mobilome_fraction	0.0
Meiothermus	meiothermus	cog_mobilome_fraction	0.0
Mesorhizobium	mesorhizobium	cog_mobilome_fraction	0.0
Methanobacterium	methanobacterium	cog_mobilome_fraction	0.0
Methanobrevibacter	methanobrevibacter	cog_mobilome_fraction	0.0
Methanomassiliicoccus	methanomassiliicoccus	cog_mobilome_fraction	0.0
Methanoregula	methanoregula	cog_mobilome_fraction	0.0
Methylobacillus	methylobacillus	cog_mobilome_fraction	0.0
Methylobacter	methylobacter	cog_mobilome_fraction	0.0
Methylocaldum	methylocaldum	cog_mobilome_fraction	0.0
Methylocella	methylocella	cog_mobilome_fraction	0.0
Methylococcus	methylococcus	cog_mobilome_fraction	0.0
Methylocystis	methylocystis	cog_mobilome_fraction	0.0
Methylogaea	methylogaea	cog_mobilome_fraction	0.0
Methylomicrobium	methylomicrobium	cog_mobilome_fraction	0.0
Methylomonas	methylomonas	cog_mobilome_fraction	0.0
Methylophilus	methylophilus	cog_mobilome_fraction	0.0
Methylotenera	methylotenera	cog_mobilome_fraction	0.0
Methyloversatilis	methyloversatilis	cog_mobilome_fraction	0.0
Methylovirgula	methylovirgula	cog_mobilome_fraction	0.0
Methylovulum	methylovulum	cog_mobilome_fraction	0.0
Micrococcus	micrococcus	cog_mobilome_fraction	0.0
Micromonospora	micromonospora	cog_mobilome_fraction	0.0
Microvirga	microvirga	cog_mobilome_fraction	0.0
Microvirgula	microvirgula	cog_mobilome_fraction	0.0
Modestobacter	modestobacter	cog_mobilome_fraction	0.0
Mucilaginibacter	mucilaginibacter	cog_mobilome_fraction	0.0
Mycobacterium	mycobacterium	cog_mobilome_fraction	0.0
Mycoplasma	mycoplasma	cog_mobilome_fraction	0.0
Nakamurella	nakamurella	cog_mobilome_fraction	0.0
Nannocystis	nannocystis	cog_mobilome_fraction	0.0
Neisseria	neisseria	cog_mobilome_fraction	0.0
Neochlamydia	neochlamydia	cog_mobilome_fraction	0.0
Nevskia	nevskia	cog_mobilome_fraction	0.0
Niastella	niastella	cog_mobilome_fraction	0.0
Nitrosarchaeum	nitrosarchaeum	cog_mobilome_fraction	0.0
Nitrosomonas	nitrosomonas	cog_mobilome_fraction	0.0
Nitrosospira	nitrosospira	cog_mobilome_fraction	0.0
Nitrospina	nitrospina	cog_mobilome_fraction	0.0
Nitrospira	nitrospira	cog_mobilome_fraction	0.0
Nitrospirillum	nitrospirillum	cog_mobilome_fraction	0.0
Niveispirillum	niveispirillum	cog_mobilome_fraction	0.0
Nocardia	nocardia	cog_mobilome_fraction	0.0
Nocardioides	nocardioides	cog_mobilome_fraction	0.0
Nordella	nordella	cog_mobilome_fraction	0.0
Noviherbaspirillum	noviherbaspirillum	cog_mobilome_fraction	0.0
Novosphingobium	novosphingobium	cog_mobilome_fraction	0.0
Oceanobacillus	oceanobacillus	cog_mobilome_fraction	0.0
Ochrobactrum	ochrobactrum	cog_mobilome_fraction	0.0
Ohtaekwangia	ohtaekwangia	cog_mobilome_fraction	0.0
OLB13	olb13	cog_mobilome_fraction	0.0
OLB14	olb14	cog_mobilome_fraction	0.0
Oleiphilus	oleiphilus	cog_mobilome_fraction	0.0
Olsenella	olsenella	cog_mobilome_fraction	0.0
Opitutus	opitutus	cog_mobilome_fraction	0.0
Paenarthrobacter	paenarthrobacter	cog_mobilome_fraction	0.0
Paenibacillus	paenibacillus	cog_mobilome_fraction	0.0
